,amplitude,c_-1,c_0,c_1
179,(-0.14452957991199739+0j),(0.18058589286669816+0.31234031698785797j),(-0.547412673873943-0.7134114286493397j),(-0.02813936531706035-0.21155454790338474j)
180,(0.71137087004734+0j),(0.11252537332973725+0.18452283047408513j),(-0.06266027332543378+0.14284240640337342j),(-1.0585939569258282-0.3341224082749716j)
181,(0.32938874054092937+0j),(-0.027835876630378703+0.35714202439692166j),(-0.05460645565435279+0.6320894023180287j),(-0.006606225436654567-0.04859104159171464j)
182,(-0.42740662636040655+0j),(0.10293742642320688+0.496763775754892j),(-0.9501015495387406+0.15917041127199957j),(-0.043169673116624396+0.37194648390115814j)
183,(-0.4829240174814893+0j),(0.7155670255019533-0.372218189254711j),(0.27156361555778086+0.17435926098558843j),(-0.07031692956386748-0.16358010558549843j)
184,(-0.26449049884342946+0j),(0.03231827656876264-0.040058880507803526j),(0.8563698797471941-0.4925635922255745j),(0.15111590705591954-0.15465686494364236j)
185,(0.5511058458429916+0j),(0.11527512481206154+0.11586831067905867j),(-0.5381774127360579+0.036441165546185796j),(-0.17802372923129936+0.6473284818035369j)
186,(0.4059546803439496+0j),(-0.24460492077625723+0.6336505298152196j),(0.0764779688402425+0.21663198536338873j),(-0.3191660295793367-0.3383688146531447j)
187,(0.47429409753008955+0j),(-0.11141293449790905+0.3869060617724984j),(0.5156410863068941-0.3539901165254306j),(0.32742506417182593+0.3817354032363527j)
188,(0.2286311100481358+0j),(-0.20972347404400074+0.01667984285316587j),(1.0022723181784146-0.08032410102630783j),(0.34491021457104964+0.18647964802640596j)
189,(-0.4674946911762271+0j),(0.008464635288011665-0.23465957834688933j),(-0.9456106905454063-0.1442899029670091j),(-0.06876638139775311+0.15756580018097224j)
190,(-0.19251441390261764+0j),(0.12809092694880178-0.16449824763751628j),(-0.5872787674565573-0.09708622526558208j),(-0.20548428264986185+0.20685042068435755j)
191,(-0.19479595499856042+0j),(-0.20718531006553545-0.6086215404091491j),(-0.37703181650446893+0.013184011001653534j),(0.020881084334327834-0.3121059388570338j)
192,(-0.6934369379571916+0j),(0.6852038151726491-0.24168111763282507j),(0.06874997389285672-0.34120863204205465j),(0.14499986357085723+0.4698333067762843j)
193,(-0.057970034284330785+0j),(-0.1627195653096985+0.04721499982400542j),(0.3990282186942179-0.7995967286149728j),(-0.28422550228592613-0.4689756629220814j)
194,(-0.002969872168700649+0j),(0.08189006821632874-0.19898443614353126j),(0.4038394897672307+0.8180052514979992j),(0.28264773089739226-0.04394514177718056j)
195,(0.32487318990604375+0j),(-0.14303079294945767+0.3786990626922883j),(-0.8619386216841207-0.31401585053695175j),(-0.09486422005428545+0.09375660564326757j)
196,(-0.13408963120947093+0j),(0.19050990618417896-0.2997556747233559j),(0.24744377249123745-0.4506544893062375j),(-0.4051253139972083+0.4651945358531125j)
197,(0.4187378935549788+0j),(0.1043122566452401+0.09503797957848241j),(-0.8880243084651254+0.03410510341931003j),(-0.2613155974828191+0.25530437056095134j)
198,(-0.6579648796143132+0j),(0.1283689028265268+0.012085579931465695j),(-0.31947873077386113-0.6563143297661281j),(0.20658285443331853+0.19280260200278015j)
199,(-0.22747673993916417+0j),(-0.6142336191692469+0.5469386328441828j),(-0.09504108547000559+0.3569249500298942j),(0.08535626348228098-0.09549877607732961j)
200,(0.52987416574401+0j),(0.9732296848259907-0.01907714547648262j),(0.05105148696153032-0.027593780024975173j),(-0.40561649247796744-0.04060054875652476j)
201,(0.13180933577880286+0j),(-0.31757111182170944-0.09051287507755812j),(-0.42697024383716947-0.6504812204979405j),(-0.06724521586586685-0.05563146837122196j)
202,(0.5498804457526412+0j),(-0.18505637287676313+0.12827269660607218j),(0.3020946874133955-0.4964456903715131j),(-0.6261057502349219+0.07007996965855096j)
203,(-0.4581299904375408+0j),(0.2541463811059219+0.15754268930049828j),(-0.11895008261894527-0.655479362152095j),(-0.06870580082045519+0.23469117698763534j)
204,(0.10812610782509036+0j),(-0.15457114597697605+0.18567084935056852j),(-0.799009790446151-0.5303469559906799j),(-0.2597234527876233+0.09472127939713287j)
205,(-0.3706400590434037+0j),(0.2948346997436372+0.21131485886980836j),(-0.7360639378246041+0.061748335807253835j),(0.07682071985112736+0.08203800175773701j)
206,(0.22255184985326204+0j),(-0.24537558318610664-0.36547928626355775j),(0.52906396219794-0.27318961860095825j),(-0.3495176799149114+0.09212834575202433j)
207,(-0.2569882285640286+0j),(-0.11218972518428479+0.28691181712094815j),(0.4498467700016622+0.45657654841491757j),(-0.0386613150341977-0.015795695932788262j)
208,(0.06325439557639193+0j),(0.5466965023229262+0.217633766105868j),(-0.032178573781935144+0.6175386381900916j),(-0.019644012518989784-0.5334126349487252j)
209,(0.1296169848745405+0j),(-0.007518981740447073-0.3204479925398171j),(0.356511285226031+0.43635141561805446j),(0.47877056682750935-0.16106044179291332j)
210,(0.8285706952673753+0j),(-0.7221040678404353-0.4609931861505056j),(0.2722390137750886+0.15131159496025043j),(-0.16376999384206986-0.09985961357997675j)
211,(0.049769211211006026+0j),(-0.04532065867532348+0.14648734324186113j),(0.3480578378405189+0.23993970322678748j),(-0.35769506589155403+0.40103938717239046j)
212,(-0.44291911954602153+0j),(0.1096233027056836+0.045801097610036395j),(-0.7571906011322482+0.31399346473051437j),(-0.14519021101410895+0.30934321586499514j)
213,(0.5660066957051129+0j),(-0.2774673330257198-0.013190459769608393j),(0.11120360791744477-0.5743402328475247j),(0.38973910081309293+0.889429641634403j)
214,(-0.5235527397204276+0j),(0.22462505566875934+0.1443072043796647j),(0.288970992847399+0.2229735679311605j),(-0.14748384441162643-0.6107664236705566j)
215,(-0.0627892848803292+0j),(-0.07177165302264926-0.4140111081125945j),(0.9084374808096887+0.19147107403367392j),(0.044645768620952535-0.19947693216756557j)
216,(-0.08118341888344599+0j),(0.26585075829322274+0.12295262576389088j),(0.2804264407814957-1.1286094491077345j),(0.46557933302317484+0.050755456267832774j)
217,(0.29619870878505217+0j),(0.014295747087164502+0.10619672818285714j),(-0.39925517731332805-0.8881372231092524j),(-0.09242188696415006+0.13843838224534927j)
218,(0.3728720426149434+0j),(-0.27277191479546625+0.021974460730724676j),(-0.3938753935505083-0.6825326020968568j),(0.3206661202597671-0.08633793771852549j)
219,(-0.013230719673595487+0j),(-0.017314055099297176+0.12030200175827294j),(-0.8664884882875536-0.16391361045027952j),(0.33790357707444535+0.21522098258457475j)
220,(-0.42705938857540876+0j),(-0.3620734031403627-0.12338863912824409j),(-0.5256643407904011-0.5511453212543783j),(-0.003334613457093287+0.3677718039058751j)
221,(0.15623622479293903+0j),(-0.37254523667922224-0.20188900776454288j),(-0.052393858697198765+0.4460711680513023j),(-0.19329499184563217-0.5695759863937374j)
222,(-0.5166266665256465+0j),(-0.7480597167989417+0.3199051252922179j),(-0.08390009542207585-0.22960836659712017j),(-0.15952929207562727+0.1599075401592829j)
223,(0.2609280919007273+0j),(0.009302534653843564-0.23838334139917025j),(0.09982381299004259+0.7154294627359749j),(0.18890106762965297+0.003934093080493778j)
224,(0.36582557986518094+0j),(0.483732708350262+0.02571962445740509j),(0.8736333766715161+0.1605557013271776j),(-0.18548057502731063-0.0980890704046353j)
225,(0.33327812413838875+0j),(0.14671470192237396+0.3956812540662671j),(0.4029236759775402+0.26166060964600535j),(-0.4275973296929532-0.28075278600080844j)
226,(-0.027151382081370246+0j),(-0.02366068845977921-0.15067058072075706j),(-0.6276475760693759-0.5030696391542314j),(0.33751597391791754+0.05965528731965909j)
227,(-0.3249263700859375+0j),(-0.12301843728451575+0.28387557940454283j),(-0.6439129647076319-0.10086612521353142j),(-0.1038552826432114+0.4109619991041316j)
228,(-0.4941835931533745+0j),(0.18938774667257635+0.1146554399104445j),(0.01359209427979137-0.01674514875497203j),(0.018438469835559114+0.9747781549260117j)
229,(-0.11984256544154653+0j),(-0.21907734925556294+0.9206893873201386j),(0.4245737312096559+0.05116480037955295j),(-0.015831460971852528+0.01977353152204671j)
230,(0.3317529886539788+0j),(-0.14288180849325752+0.06636624341961606j),(-0.7802731168863961-0.9143730578606708j),(-0.16327378715765473-0.1305461924152858j)
231,(0.20708969852424475+0j),(0.24283034747344193+0.04231476377946952j),(0.055239556460387786+0.8337317334630202j),(0.23800680179810935-0.11049872347485636j)
232,(-0.25024403042002125+0j),(-0.2295368973414894+0.1897361704490072j),(0.7898927330723152+0.028245825515919143j),(0.17910590703779944+0.2391707858754436j)
233,(-0.5795748912581702+0j),(0.1372668912413532-0.5213322965604087j),(-0.15439143858524385+0.6636554763230123j),(-0.009904143984772532+0.41780484509514715j)
234,(0.34593770053292033+0j),(0.012754737702998105-0.3037560072584547j),(0.597239396870484-0.5472942229252412j),(-0.46353092530707457+0.2534920399094287j)
235,(0.19201717970607995+0j),(-0.6080239342818329-0.25052543720425213j),(0.24892459668574812+0.19367641954825018j),(0.06687561905727635-0.11831375082987834j)
236,(0.3769894581731058+0j),(-0.03928461874764677-0.26796962718638884j),(0.8705039718717485+0.3523930853108862j),(0.6649891199411012-0.2660858499209998j)
237,(0.17465413980880895+0j),(0.09083916884807008+0.30320888181385947j),(-0.4664564865617552+0.5498279781523199j),(0.32401191017238523-0.24810065592806413j)
238,(0.1894216594827766+0j),(-0.2851843788409624-0.11346969198979634j),(-0.6563473345039764+0.05947416643612269j),(0.46364063484302676-0.09880692231539401j)
239,(-0.39581667048217495+0j),(0.5061859605615374+0.20683158103760846j),(-0.5210734648677051+0.1935200923048655j),(-0.17563564707357596+0.5164813089094205j)
240,(-0.30105990444886604+0j),(0.3954883717046357+0.14836620175715481j),(-0.008072529529187689+0.6972909017481541j),(0.18801315210722405-0.03663021661950827j)
241,(-0.4146501845293984+0j),(0.38076553443088845+0.01595326783853568j),(0.7346125279126602-0.21632089471809032j),(0.0753381072889971+0.29384768454991533j)
242,(-0.6944478378494441+0j),(0.17300912337489416+0.8245339613939572j),(-0.16904684534065667-0.39662249574355746j),(-0.11386961523534692-9.65149514691975e-05j)
243,(0.08662731012084507+0j),(0.06985819338294504+0.41640772284436806j),(-0.33008433193005254+0.6146035990891622j),(0.11109276313731017-0.4475579686976561j)
244,(0.15245234122560797+0j),(-0.4873282122519784+0.13537953678593992j),(-1.0556681888982689-0.2362862148383151j),(0.3561459280226225+0.058666831323360674j)
245,(0.3785550332006822+0j),(-0.2068787172158649-0.4773073860144827j),(0.27590667738998803+0.2987906066260785j),(0.2291730259812648+0.17514575709419888j)
246,(-0.2519787006321635+0j),(0.11621895807370672+0.10149825454677389j),(0.7907748721428968+0.6402775072020543j),(-0.31505367336222156+0.08952905791802217j)
247,(-0.05231469851163981+0j),(0.17444248349037592+0.06059673827536469j),(0.23671056433865187+0.9238340309916498j),(-0.19838191683041984-0.28059941967270907j)
248,(-0.3809959639909106+0j),(0.27010493472608577+0.10597945474284864j),(0.16179424881751964+1.0144494085491313j),(0.0956557683501966-0.31333621490487784j)
249,(0.488400334905832+0j),(-0.22654971106769928+0.2131893507620587j),(-0.6603194721692526-0.35230798127045904j),(0.2782970323200541+0.43582094932835813j)
250,(-0.274686483044506+0j),(0.0047861808746111345+0.19564351675968433j),(-0.2934814421918013-0.4554869534755642j),(-0.237316934381516+0.3932456062976897j)
251,(0.4430507589231507+0j),(-0.21844830690780379-0.07674168290717293j),(-0.7205010439009324-0.9562404952789153j),(0.20498500195083613+0.0549545904141249j)
252,(-0.39556267169941084+0j),(-0.18263910698401709-0.3056850688727246j),(-0.3263125701919892+0.07906216757885492j),(-0.14075382355004157-0.6929238162041197j)
253,(0.5035850744579196+0j),(0.09916689266524359-0.6890188389244961j),(0.18066792959431055+0.7934505479788666j),(-0.1884376233070502+0.15918425787460766j)
254,(-0.268402162838502+0j),(-0.3627325327189529-0.28366173698053443j),(0.00211212857125323+0.3090320968159709j),(0.02222540388786165+0.547672883633437j)
255,(-0.4013819566078952+0j),(-0.1605132722217609-0.20289470864179843j),(0.15072529649890043-0.0879867059255508j),(0.7980949300065497-0.20565371112876746j)
256,(-0.21279638753015762+0j),(-0.07512874483561699+0.01563119991132217j),(-0.642190665616195+0.4241356437603975j),(0.24357649588449096-0.44724741241728194j)
257,(-0.05436786724722792+0j),(0.1271339995686989+0.10012164829421838j),(0.43858874100438505-0.22553272082407766j),(-0.6577287553535363+0.2166702871955804j)
258,(-0.4331219996896093+0j),(0.16904411961695556-0.08192718271225144j),(-0.7753716901851804+0.23770312508363967j),(-0.18503365443554845+0.1312721109806898j)
259,(-0.1618087383481577+0j),(0.30957617921128744+0.22640318977769103j),(0.15739470129505775-0.5805794218467416j),(0.24254468279414151-0.1583842225465665j)
260,(0.23575407048849706+0j),(-0.4892692891543061-0.10964894226252464j),(0.12336465003138986+0.9309302133190999j),(-0.1834410925876453+0.0005468462162585563j)
261,(-0.6782005526094558+0j),(0.14259447707630993-0.21882878815355622j),(-0.011036954244442114+0.3023208777485923j),(-0.15699077142740203+0.4718313760964325j)
262,(0.6158296226062683+0j),(-0.33693937898569815+0.18765569977602015j),(0.3436046108367071-0.4347498436421311j),(-0.07876673146278683-0.24169743160892543j)
263,(-0.34477956644171665+0j),(-0.16606077251590856-0.012457476841050271j),(-0.14329115380964305+0.7909582892789794j),(-0.15035125393599577-0.18040818751597393j)
264,(-0.45310713036981176+0j),(-0.14444233599322198+0.011529008320683237j),(0.7740103637661083-0.8688196796866478j),(0.2069516145908389-0.2661073456145667j)
265,(-0.16177451492410783+0j),(0.20324128061253416-0.2970556992863801j),(0.8040249820352041+0.056688813919229086j),(0.21000499427849348-0.5139172099643816j)
266,(0.6478561584968932+0j),(-0.33135194323775036-0.4166766090198632j),(-0.07008970210416553-0.20643804080833023j),(0.06685227218241119+0.4089071330105656j)
267,(0.12460349440018853+0j),(-0.8352651233493754-0.5429078755448793j),(0.15616559916148268-0.042536976054508506j),(0.08776495522153528-0.02071865050538302j)
268,(0.45638470503424533+0j),(-0.08870773160155429+0.07746637376467769j),(-0.7843239783997732-0.43900331838203066j),(-0.1211860861399304+0.3601323740978625j)
269,(-0.17191087566573637+0j),(0.11427547596536809+0.08287921358718517j),(-0.7519692467025858-0.596407302041001j),(-0.15157170295405062+0.05084993565227515j)
270,(-0.12150390849709737+0j),(-0.05702294829437391+0.41415400395504354j),(-0.5708361404881634-0.30454941499716626j),(0.5202314835515395+0.420926224382956j)
271,(-0.2799611110897413+0j),(0.018367306828654867+0.0894618705586683j),(0.5838461357159515+0.022610162929660713j),(-0.28056556747891404+0.5761372121572979j)
272,(-0.23428774756218113+0j),(-0.4113812574388568+0.2290055732256682j),(-0.10629213778810057-0.42566003122857077j),(-0.44066186696274173+0.31462776302141693j)
273,(0.020362861773529695+0j),(0.0747515791965234+0.36288721656813533j),(0.3684919591248426-0.73747005057586j),(0.25032539584270613+0.09891452805598033j)
274,(0.3723898106655581+0j),(-0.00752768755818739+0.42312888066050164j),(-0.1379810152180643+0.3413044197517576j),(0.4572393443477951-0.1862886261451999j)
275,(-0.021362432775537232+0j),(-0.44581437443473076-0.25984259212433264j),(0.3630038677474824+0.28920728639707777j),(0.30858566084230765+0.4241768678146171j)
276,(-0.11246471773191274+0j),(0.4550019580973381-0.10681232134646082j),(0.9861928353258926-0.48619978574747613j),(-0.08902601057276041+0.4740457686380127j)
277,(0.005848484975520707+0j),(-0.136097341954384+0.4234381635477005j),(0.12882773554554003+0.13704139585375064j),(-0.006558526069674525+0.402036827242264j)
278,(-0.1707795432111322+0j),(-0.46423024779759625+0.11609278616550235j),(-0.5231546040184589+0.31530979687325833j),(0.5886843356635346-0.2511894079866271j)
279,(0.23863195552200808+0j),(0.46577070944262644+0.19157888290806002j),(0.7604388755330834-0.1277053529135739j),(-0.2212142691723838+0.015214818136025307j)
280,(-0.5045207264352977+0j),(-0.14203335377806475-0.3148083653516235j),(1.009719300790871-0.2032512667029358j),(-0.1382764588464661-0.10931018156831898j)
281,(0.10732704139638238+0j),(0.24345210997941524+0.2226595156541551j),(-0.9207761493435185+0.16889648738782417j),(-0.23185998729382679+0.2416100575114013j)
282,(-0.05196522672801823+0j),(0.153093439286482-0.1077324350330743j),(-0.2884494370428332-0.3157287943178091j),(-0.14785049010487994-0.5826515639945209j)
283,(-0.29335031984632715+0j),(-0.3727385079177865-0.3028936189392095j),(0.5109885293659192-0.48595264599989246j),(-0.17782712550477925-0.4666569197055678j)
284,(-0.2120732437973622+0j),(-0.16184772784634066+0.44162947359500043j),(0.5730619023863112+0.08680792413640308j),(-0.14785724628285735+0.6268654328002732j)
285,(-0.3571928165768118+0j),(-0.3898851133101518+0.2749634569788274j),(-0.17568105539517836-0.8609455224711476j),(-0.43482191328094355+0.11893504612636098j)
286,(0.14345073281804974+0j),(-0.30084169032598007-0.13163301460713206j),(0.34106840025308677-0.799615739908581j),(-0.13402399912049975+0.09133212506416172j)
287,(-0.5932927758060921+0j),(-0.4582313771276308+0.03642322042052304j),(0.4899021670644554+0.15978872458584945j),(-0.09323491518353218+0.2810446026007441j)
288,(-0.20515517871621758+0j),(0.7234764543841772+0.19199991705744698j),(0.23353674047282735-0.5275749775878316j),(0.31013572753599294-0.13620680680067043j)
289,(0.10337435182804033+0j),(-0.1029128380666782-0.015911550779582284j),(0.9986733685972261-0.3727636933389548j),(-0.15117156559261596+0.1518193747011567j)
290,(-0.44928848195352994+0j),(-0.6154722054810574-0.15976781174983914j),(-0.4108756316342934+0.47696258647151846j),(0.06244720150253684-0.3030895835089267j)
291,(-0.06855995398710041+0j),(-0.06526689606309904+0.23514170665372103j),(-0.6445970641141141+0.7630646363171075j),(0.46303455590185366-0.1902978692922498j)
292,(0.6809111066504029+0j),(-0.38763253910717765-0.3978491868986749j),(0.6618859848558986-0.13341145492288187j),(0.18175534192898882+0.2771337421596876j)
293,(0.3113006167130079+0j),(-0.16385311796421398+0.10137323062920074j),(0.6146603896191969-0.07397225633176036j),(-0.04147173543309832+0.18295540312853673j)
294,(-0.43183264155323475+0j),(-0.2341500163238153-0.3800342988061155j),(0.08413506761018122-0.4295374784063465j),(-0.6520729425954576-0.15312552659710715j)
295,(-0.8158676653515172+0j),(0.35355363473533585-0.07742781724116332j),(0.36158072947791864-0.5571128555667719j),(0.1106968699482855+0.3124970434286046j)
296,(0.11340297404353838+0j),(0.06330094020517199+0.6438211807405384j),(-0.22274759296444077+0.18162114308517807j),(0.09372210941301035+0.354396203641663j)
297,(-0.20731956441512367+0j),(0.37124990934982427+0.21861212418584894j),(-0.7556406468823408+0.6495389290482909j),(0.19808647375520866+0.12168261825992205j)
298,(0.11620743916139126+0j),(-0.16728405264828414+0.07264645693782368j),(0.6008694069868956-0.445367323567355j),(0.14182668792231254-0.15771795562919164j)
299,(0.30257949117145577+0j),(-0.32650101756246563-0.1335744095443427j),(0.09582199947782422-0.5751502804976155j),(-0.49932299089333537+0.40832835084534236j)
300,(-0.12185306225228096+0j),(0.038350171305095826+0.22651002109623147j),(0.6798402126028822+0.123954130354688j),(-0.041999511560984276+0.2116028339109053j)
301,(-0.22228249720410778+0j),(-0.21527074193483103-0.14937619978933603j),(-0.1665791034543389-0.4597176038280518j),(0.6938745119525723+0.6307850123645371j)
302,(0.24032052287705358+0j),(-0.07802079582885317+0.4335680734169662j),(-0.596989324268814-0.36041301400056847j),(-0.24761444840829333+0.09047010169839159j)
303,(-0.3090639423977638+0j),(0.3146487118135924+0.4315970008307395j),(-1.0205617700786052+0.2627732851541445j),(-0.09073174849108935+0.26157097632520016j)
304,(-0.01401287559035716+0j),(-0.26442004003062786-0.2325748062911274j),(-0.11591833378118463+0.8020563811409952j),(-0.3047147630874487-0.16590562663339314j)
305,(-0.11440292312958486+0j),(-0.32613196604555594-0.14131101735372226j),(-0.3839928913727991-0.5433333620683845j),(0.16463998051348325+0.5198783675327606j)
306,(0.274128418122503+0j),(0.06653775980429533+0.6066561668254544j),(-0.1202512653071002-0.5371030797948843j),(-0.3524798150504764-0.3502595030405279j)
307,(0.5857752986014306+0j),(-0.4272352574811925-0.08091144480055007j),(0.0689482692059093+0.6961151004756905j),(-0.1673952246314538-0.053670811575881036j)
308,(0.3125517407200119+0j),(0.3924914320175647-0.1117215005994325j),(0.6221619579387329+0.07141542408488036j),(-0.2091365641382525-0.6342034510068035j)
309,(0.41105080925628446+0j),(0.11771177465616323-0.4786357791199684j),(0.854249068703809-0.21530601751540826j),(-0.27802443607951177+0.10453164120379627j)
310,(0.6504195244149038+0j),(-0.20415298257454204+0.22774511309830464j),(0.7349741680458289+0.22531801131090648j),(-0.13493302176240576+0.03749670104676613j)
311,(0.14422990636791946+0j),(-0.13681063246284186-0.25598044811086607j),(-0.9489265516150951+0.08251657992476032j),(0.2958649956840042-0.06220505636245559j)
312,(0.677878515586251+0j),(-0.014130111657014291+0.24343091648654894j),(-0.867783264138036-0.15487673507912025j),(-0.08765139678087583+0.3223562796439051j)
313,(0.49338458768714677+0j),(-0.7781934231510801-0.3433273674185569j),(0.255175444757171-0.04902528439505994j),(0.06866640375046618-0.1773739175789906j)
314,(-0.25299753991502905+0j),(-0.34693278154399626-0.4296554857814028j),(0.44331417982345966+0.18667165794494273j),(-0.40400963250627797+0.07432381333146793j)
315,(0.4142128968997241+0j),(-0.2272878651678697-0.19394116404742556j),(0.046130186346155205+0.3850622946841138j),(-0.8394554223015169-0.4591359199189001j)
316,(-0.4215953943718269+0j),(-0.3925741811826782+0.3960165493987005j),(-0.2164993709475066+0.45006896246197725j),(0.27240838668748113+0.03863997205530814j)
317,(-0.08969268934496472+0j),(0.11084699771308769+0.2097287946532764j),(0.15711850701202523-0.12842660218088395j),(0.331561463680799+0.750117704449746j)
318,(-0.13434019337985326+0j),(0.18095586682970255+0.17772679224268384j),(0.1342665214579194-0.04507385286868994j),(-0.4917680876363921-0.397036202287793j)
319,(-0.2760313834304721+0j),(-0.27649609002750164-0.02077024845174391j),(-0.09748668405404906-0.5801593828310178j),(0.1890450407497269+0.0537331722002686j)
320,(-0.2467454530403706+0j),(0.07054850826672723+0.14942346372334844j),(0.13714332059534884-0.045805046752034784j),(-0.8580654834989825+0.11588720230644059j)
321,(0.059353268396539635+0j),(0.4877243514919332+0.32346196557520396j),(-0.7212683091378239+0.24997782267898122j),(-0.13123510649201592+0.37756752913526354j)
322,(-0.12829714998481878+0j),(-0.21758389996040645-0.02043639086531093j),(0.8062017269058274-0.09532000653005876j),(0.3225970567859556-0.05341160763259333j)
323,(-0.10027413147633295+0j),(0.016599373199294755-0.03074071261823924j),(0.18593337636708154+0.7493689935858588j),(0.26471768420795516+0.07791304327167227j)
324,(-0.1001275272126888+0j),(0.0640433145715209-0.10617812441195706j),(0.7638245241706771-0.028926642723489826j),(0.3792203586428474-0.007812810307152862j)
325,(-0.03889618003476858+0j),(-0.15850956430808458-0.010362917642089173j),(-0.32888792782540066+0.11586884361723493j),(0.22302364828971877-0.694146719809257j)
326,(-0.21628001687807863+0j),(0.08093702840602127-0.006461555142758896j),(-0.6137675174747512+0.4572756374426491j),(0.0036469500491963097-0.12825706727984826j)
327,(-0.20351642256046915+0j),(-0.23846292107277864-0.06465955601155089j),(0.7834948360787205-0.23381441703586214j),(0.3393936024877454-0.277228549520065j)
328,(0.2550385928666281+0j),(-0.3098349906557413+0.31207101283363886j),(0.4986900128202118+0.33558195237205934j),(-0.18135037896465794+0.2101168713272455j)
329,(-0.10375740497667318+0j),(-0.06552525963443578+0.15261427921066545j),(0.12317784528653014-0.2908762461441735j),(0.42816308081378057+0.4160534860138629j)
330,(0.2099499025022415+0j),(0.27784238042055576+0.07580881516900334j),(-0.2719753417608995-0.8001470299650846j),(0.13174092071824506-0.23838376596294736j)
331,(-0.06480202663799617+0j),(-0.25756285536588736-0.26193315272261736j),(0.031208956861698944+0.5428657566237356j),(-0.6013627199578491+0.1736663341451149j)
332,(-0.583309977357706+0j),(-0.30902508917005816-0.19235398995161326j),(-0.10003799371733728-0.3000334174005174j),(0.19466725359711046+0.6357266213447357j)
333,(0.5750537176820292+0j),(-0.5057389107837437-0.02689162220854502j),(-0.2010987672983379+0.534171889556759j),(0.04724089226692503-0.09843142593950918j)
334,(0.10087763411707334+0j),(0.0513157619529146-0.11462042700959243j),(0.9316182966388713+0.5163700145298815j),(0.1057678095785162-0.1660271495491154j)
335,(-0.5258930978732486+0j),(-0.5060754441376998-0.20165583706034626j),(-0.35745072779977927+0.16221208895234138j),(0.5462274439728841-0.031149543498413097j)
336,(-0.22739482083697582+0j),(-0.4258093655384561+0.05048341417148411j),(-0.6755646327964656+0.015335312763952117j),(0.4908428814825815+0.039360546487625346j)
337,(0.17496498882152542+0j),(0.2370479624040519+0.020972515761431568j),(-0.44779858609671297+0.8134692711953084j),(0.17600356083076238+0.17702602683005317j)
338,(0.5892929542523562+0j),(-0.0971955821781732-0.19582580497132662j),(0.6504727090936483-0.703255478554745j),(-0.23771235509422334-0.002066554931327725j)
339,(-0.29537578004068055+0j),(-0.2850231547527969-0.2850047128239157j),(0.7969758205043128+0.3040095077613205j),(0.34368847613126075-0.2400737851504822j)
340,(-0.4225538147107988+0j),(0.24451478588077163-0.442973812165438j),(0.14007651467914278-0.5572294966908754j),(0.06987275876874566+0.5335150308635386j)
341,(0.0035367256085346854+0j),(-0.23413567730963275-0.14859293955831365j),(0.141332945890418+0.4894156081893604j),(-0.044184266476510456+0.41536980545829694j)
342,(0.5814044530046477+0j),(0.3406557033288188+0.028574443012142438j),(-0.792847862812051-0.28975399939731705j),(-0.5000309294075551-0.2566810266808366j)
343,(0.502344629865965+0j),(0.22601149305268614-0.09454198945463378j),(0.11997852935640742-1.0026595503889564j),(0.08887515883063715+0.1575159519066451j)
344,(-0.1631784249458661+0j),(-0.5897212596044282-0.12688152986731907j),(-0.5319419774682829-0.15804740384406857j),(0.2931092229368445+0.2145900795787158j)
345,(-0.21609067995559994+0j),(-0.22172117283130022+0.04733519849654255j),(-0.03327566712765012-0.5539063897371499j),(-0.24511468775831963+0.7266654503287815j)
346,(0.509123251058272+0j),(-0.048889924325137835-0.16799382062711654j),(0.32511433254065264+0.45092904250616145j),(0.5139712852968054-0.23359215780213238j)
347,(0.00912979634106259+0j),(0.3395570208305041-0.15631773535703766j),(0.6829243223999604-0.19233939040638123j),(-0.22380735333093899+0.07246935971869445j)
348,(0.26538018756557696+0j),(-0.05795922401310136-0.1128997503073516j),(0.8355294473949513+0.6643875442810085j),(-0.16687111352621342+0.26737323442731864j)
349,(-0.7493991422981117+0j),(-0.026906869790205346-0.6576998904605352j),(-0.2816092774261481-0.4317165429362055j),(0.12531038443467615+0.6502064932028746j)
350,(0.5021574300317062+0j),(-0.14463645283205576+0.02415948630045479j),(0.020304830313783967+0.10839810462143687j),(-0.4466371940846814+0.6597897580507531j)
351,(0.2638981703182354+0j),(0.6659881357057836-0.8509346250092626j),(0.014952524706082937-0.006599447217242704j),(0.07997422088524708+0.16302233657104992j)
352,(0.26316448517508784+0j),(0.11363723648102293+0.1382047861848471j),(0.7639818822581945+0.1661859928681129j),(-0.4882998719298611+0.21097060917110738j)
353,(-0.563787979735931+0j),(0.39565139167014785+0.5493536052858782j),(-0.7469475505754785-0.21778108527958817j),(-0.19563154534756758+0.5309373677804144j)
354,(0.5909097936823431+0j),(0.43036345992327435-0.1910184473024431j),(-0.4544241277331572-0.5362170197417045j),(0.3226057883800534-0.03167445718195025j)
355,(-0.03870574032068588+0j),(0.08737303208208608+0.02480928707464221j),(-1.0177595223947264+0.039715575683191714j),(-0.023124736720828716-0.166263130885906j)
356,(0.4741311633536618+0j),(0.32497058724732947+0.2642650552537129j),(-0.34041731887674714-0.4735401060599266j),(-0.27586670886415793+0.0149461915707245j)
357,(-0.3852797391926442+0j),(0.1730002512001851-0.2608205768856934j),(0.14278430651859064-0.69674248210605j),(0.45421117721052634+0.1665536292168071j)
