,amplitude,c_-1,c_0,c_1
359,(-0.3495742942096023+0j),(-0.4869666583897818-0.20863521044622813j),(0.48396267823532835+0.36539809312568516j),(0.12204198796537959+0.4122480171869515j)
360,(0.20178923146002353+0j),(-0.12093961727971829+0.22134106212966032j),(0.5952685840284322+0.16939320166851665j),(-0.05931235895080648+0.4908585642929075j)
361,(0.045930136515023895+0j),(0.4278709729878884+0.23761234174696058j),(0.1053743902624734+0.16702670485430873j),(-0.17487699684451297+0.21673379614162602j)
362,(0.3568108690062468+0j),(0.9598134478487524+0.16939487285721447j),(0.10951937448840214-0.26888916220587605j),(-0.023003584026368637-0.17215582855430084j)
363,(0.1959279729208064+0j),(0.12357305698785101+0.002512761541757058j),(0.03330316812971499-0.23379639532438526j),(-0.27778141571337706+0.7619323870651354j)
364,(0.1507883186384603+0j),(-0.4187717985289828+0.13788063301581138j),(-0.15380131438412134-0.439455181161212j),(-0.49700056488554695-0.014003823986108527j)
365,(0.661558859983156+0j),(-0.2422470131517735-0.1690820545366344j),(-0.13144934962026977-0.8369869726543311j),(-0.26905827086853484+0.2817342424058279j)
366,(-0.37772876779022874+0j),(-0.38313044079027325-0.0268346057953735j),(-0.08968740687660062-0.5751173293790541j),(-0.5104905210725108+0.21010351303761543j)
367,(0.6384224416636519+0j),(-0.23707768886236857-0.32787552584626817j),(0.4827962283860778-0.5849266245473033j),(-0.32638582200559624-0.26858820067508604j)
368,(-0.026109865385432474+0j),(0.23929494857787548-0.12082784152080389j),(0.6079528111852233-0.23827762539275144j),(-0.47791109300939316-0.08566241683136348j)
369,(-0.08110931900919843+0j),(0.32311149936480826-0.09210225984873963j),(0.16150612553609886+0.8309741069337446j),(-0.03564498667388313+0.0031052609850976687j)
370,(0.00336583100070946+0j),(0.35782595731864975+0.06303043929273408j),(0.4225279517027657+0.914705233037985j),(0.14312356264437906-0.2122490167516086j)
371,(-0.4813684906161251+0j),(0.17767690027330146-0.007426000336755334j),(0.3996978420004386+0.8469551773687146j),(0.16886355796525174+0.15400903970028185j)
372,(-0.0883181937967028+0j),(0.1276651363588591-0.10491527287092585j),(-0.12354042285873917+0.5872568812312398j),(0.40909431955653436+0.19912327650987727j)
373,(0.1322704506700718+0j),(0.374493357665857-0.12175752638136887j),(-0.7156012543494956+0.4418694755521267j),(9.153667254051256e-05+0.07146639813642372j)
374,(-0.4605203099929573+0j),(0.21555911351359233+0.07562618036963396j),(-0.8153769035027423+0.2879049225868052j),(-0.2039942069693119+0.10140510511394701j)
375,(-0.2951543188337024+0j),(0.06585740907215049-0.40903316844283005j),(-0.29456517466843135-0.04269874325647624j),(-0.4351804412528634-0.22987657475601253j)
376,(-0.5281535057700959+0j),(0.46919060675957697-0.24069065129582318j),(-0.3018172654256664-0.1919949216639104j),(-0.47688120298261555-0.2577746897906129j)
377,(0.4205657530006055+0j),(0.5210017822893431-0.032369253340456566j),(-0.33276950975782704-0.4693566622509357j),(0.16649688493189108-0.16604020163812333j)
378,(-0.021258968585340876+0j),(0.4386428659991058-0.310583746808795j),(-0.04335702522607304+0.04181191984179423j),(0.18005352194423463-0.5871230638670599j)
379,(-0.5922183580793832+0j),(-0.2134964769877678-0.1565505744915147j),(-0.04386127771251183+0.5978862079559578j),(-0.6873283790323729-0.11390757069786166j)
380,(0.5806060698142673+0j),(-0.569689107858871-0.00437937750808437j),(-0.37640957601293634+0.45715249592789764j),(0.0756367764946072-0.2673985027267467j)
381,(0.542305568497086+0j),(-0.398477513723092+0.16752837893641317j),(-0.42894272843058023+0.8045927271069115j),(-0.009288591466309393-0.4010589304493111j)
382,(0.821950068440926+0j),(0.12518562229203736+0.32062527504824867j),(-0.05559598398707412+0.33866168238459105j),(0.718273869782425-0.3656225522945443j)
383,(0.13130945637198732+0j),(-0.01985505696935959+0.4148861686746024j),(-0.3408164608500406-0.05892395510238485j),(0.38868313079875566-0.29418141144859267j)
384,(0.3632557287355713+0j),(0.09259940668032783+0.3650446321284568j),(0.17959602620238596-0.20209941779915017j),(0.9272782315770607+0.002981742204855824j)
385,(0.09409717468148793+0j),(-0.14872126177742262-0.060766986229078127j),(-0.15842186079113857+0.7542503243091175j),(-0.039525856257645375+0.43032082622767964j)
386,(0.038141700785016275+0j),(-0.3484555084748069-0.45961961404575186j),(0.10024290309756191+0.6269017375830679j),(-0.26239989829946897+0.11390631521327713j)
387,(-0.37369332810343875+0j),(-0.2356065905100664-0.26593264955978657j),(-0.057861082834380406+0.7737574648512491j),(-0.14331488562958358-0.17139640240493498j)
388,(0.06784351273942837+0j),(-0.1860026066370113-0.23963678716575001j),(0.04115730126075526+0.48053262567313026j),(-0.5602621312107563+0.3668424986860218j)
389,(0.025938339518140008+0j),(-0.23959276592793585-0.48389028473785156j),(0.07615421722608132+0.47587146820274706j),(-0.23068256918029253+0.598438977101203j)
390,(-0.09434172464574207+0j),(-0.013718198768496906-0.3622846605516283j),(-0.14046330570160223-0.4113796537160472j),(0.12082532713024241+0.6576157237113629j)
391,(-0.18712900616256534+0j),(0.06315724512142057-0.28132447995894716j),(0.5963348904485442-0.7680818363903642j),(-0.18060735575917808+0.4893815639993866j)
392,(0.16683033348304083+0j),(0.2147557890636995-0.12439983933618787j),(0.2519628261185794-0.6443800644808708j),(-0.016615693729773895+0.2321211193231575j)
393,(-0.0326144925479786+0j),(0.16400587108786518-0.16021539147961933j),(0.01202415787966088-1.0303334968085969j),(0.26652834136205816+0.11491150881838472j)
394,(-0.3847566244509321+0j),(-0.3723238754715561-0.012265077889020403j),(0.5373310371995211-0.6519094691717607j),(-0.19100544904120464-0.47314343957665983j)
395,(0.39191954083157726+0j),(-0.19213228766507018-0.20806141173259624j),(0.6632847976145086-0.3774803575547169j),(0.17614237127051377-0.49204998259332156j)
396,(-0.29019226880473614+0j),(-0.4429033157989959-0.11008803649039334j),(0.0709856166397197-0.0985277624251755j),(-0.005041373401734925-0.8041725074524514j)
397,(-0.24028566161657083+0j),(-0.2600412710094315-0.483596230136839j),(-0.565920628340982+0.15091549088602663j),(-0.06835828630137764-0.45849184394763864j)
398,(-0.6491471689077276+0j),(0.001684549911741418+0.14063255946035091j),(-0.6863601023784492+0.5123122098041092j),(0.18808844989541496-0.03621374093922683j)
399,(0.569994884680475+0j),(0.7521037007439639-0.15220116712417608j),(0.18677693762695163+0.9776639348332459j),(0.18200191900697082-0.19276410344096007j)
400,(0.5494844281285383+0j),(-0.037603229591886944+0.4293023816796038j),(-0.7061710901128464+0.07417433399506419j),(0.4467661539579214+0.18140073935047984j)
401,(0.10303411435773821+0j),(-0.6786319764024764+0.5026662621606969j),(-0.43542401238903305+0.1226224558800749j),(0.38564917876367155-0.01996358228318046j)
402,(-0.09859983700322278+0j),(-0.17362968658142625-0.1499096738314241j),(-0.4501901154960205+0.08687326722578079j),(0.6606908696633105-0.1714310886714557j)
403,(-0.4076923027153998+0j),(0.13536497263250877+0.047291171470438126j),(-0.0453346420304796+0.4857739109767886j),(0.5191833314536147-0.45001842984379314j)
404,(-0.35024716475881307+0j),(0.19889078991725972-0.10346520077334469j),(0.15725280346441006+0.7056197961828832j),(-0.4107312247621193-0.21811713245426512j)
405,(-0.1016611356941628+0j),(0.10655963401620187-0.06159712143522576j),(0.8523528866216006+0.6133953050787455j),(-0.23506867831159245-0.2627760811863207j)
406,(-0.13326944593385526+0j),(-0.39764999435411397-0.17142719398650352j),(-0.7709379246823095+0.13655202208848394j),(0.6368632063888223-0.17062152221148263j)
407,(0.018040216013702592+0j),(-0.2934664392171883+0.04781966158014822j),(-0.8246400913534685+0.16921621132649842j),(0.3328692260315952-0.04395384880015238j)
408,(-0.31661013637068897+0j),(-0.07738239795388717-0.09809862298023728j),(-0.8346167664261772+0.24146984285647283j),(-0.3975749857118845+0.23973463672974768j)
409,(0.04697704079070186+0j),(0.05279173105645439+0.09394717108863204j),(-0.9513240918934047+0.18578132530861202j),(-0.12373853241779174+0.4673975323484534j)
410,(0.3683070900489602+0j),(0.25180495750800874-0.05803454389558875j),(-0.9807400990666367-0.045806150376850895j),(-0.21904340655538598-0.1855793666206621j)
411,(-0.45850509825847896+0j),(0.09275694330980166+0.10263630001695409j),(-0.8079425892167003+0.14801325171733143j),(-0.053447763382883165+0.2900082945653247j)
412,(0.4450003280591114+0j),(0.08495350378529755+0.027462816148443994j),(-0.2070748682478193-0.36476602527169144j),(-0.6002634945617196-0.1186619694633969j)
413,(-0.4964236138282745+0j),(0.4136926939206007+0.0012515429867827714j),(-0.6258292846639125-0.3250671718712732j),(-0.338241559607829+0.05832244623936278j)
414,(0.1552223953328245+0j),(0.41140121102309535-0.04224211014540124j),(-0.8049553833088713-0.1726154165049426j),(-0.5098221998061442-0.09119027759168347j)
415,(0.2236532749621183+0j),(0.062333457487277255+0.19971931452591857j),(-0.6615868436412055-0.2672925575053062j),(-0.4801132324248947-0.12430880344524585j)
416,(-0.3100176254394194+0j),(-0.09170266082451665-0.19131636648821082j),(-0.032350065680942675-0.17420951064210613j),(-0.7561371568059825-0.5519977150222385j)
417,(-0.7740329471311884+0j),(0.14707353145019061+0.357273353622245j),(-0.21090819007332834-0.08356866051144686j),(-0.5558323978576433-0.31335000097328525j)
418,(0.363543281688838+0j),(-0.5453995517803207-0.4070843951353047j),(0.4308402088676739-0.18011013791780073j),(-0.048256601160995005-0.12077913230118793j)
419,(0.072402114127326+0j),(-0.675835331742616-0.25231401576780366j),(-0.43406733147855947-0.046638500715433906j),(0.37598212983174023-0.011745217242434436j)
420,(0.049187192428816945+0j),(0.16871660412670958+0.3358580635561672j),(-0.4569768748804124-0.19541478366285836j),(-0.5561892679924939+0.008480792487902934j)
421,(0.310961399439837+0j),(-0.18370477516729417-0.3915488046701772j),(0.06229325796972983+0.21913400006295086j),(-0.49106619670762697-0.05753577248067451j)
422,(-0.2707403406432871+0j),(0.10592366278348778+0.16273178548620643j),(-0.833189382459029-0.018678713653836193j),(-0.44316854119889915+0.2626743535873781j)
423,(0.29111003934809654+0j),(0.2960783327480794+0.5288753480923464j),(-0.8746715949125446-0.23927544522724067j),(-0.2767214484534739-0.16291689557909j)
424,(-0.16288163903838832+0j),(0.36686819634831236+0.29353147724061546j),(-0.37471435402791403-0.6054866512310352j),(-0.1742024077935355-0.23477316626290698j)
425,(0.03733205018100734+0j),(-0.2952132657476958+0.37586346477387444j),(-0.19675656404346-1.0274812712000216j),(-0.38390942249258786-0.19482437527119603j)
426,(0.07201748357432261+0j),(-0.06506950197429157+0.21798961252059745j),(-0.7524007287224292-0.6521568579408805j),(-0.06658030242174577+0.13009325226543117j)
427,(-0.10690326424417179+0j),(-0.1843227739809797+0.23237634984878236j),(-0.7053908611986243-0.6321696011171356j),(-0.08973651835363024+0.2826932846975125j)
428,(-0.5596015213523817+0j),(-0.13799146493472747-0.06803726574975022j),(-0.34012449741612777-0.9950248985478719j),(-0.17554177570336216+0.154882999360867j)
429,(-0.38754538789984916+0j),(-0.01331117124341135+0.04415782931433605j),(-0.2704260330073979-1.0620717280378829j),(0.08989095964197807+0.026969432864565795j)
430,(0.20451652628645+0j),(-0.06254374518058826+0.13136395403932774j),(0.07468301236589517-0.9874326971649201j),(0.00897196709424157-0.24995651488141807j)
431,(0.46409102250553536+0j),(-0.1305503744213644+0.12332322537737506j),(0.8826030461231473-0.5734130353149912j),(0.23923220468053696-0.0237396696792214j)
432,(-0.3749231803692634+0j),(0.016422701938118282-0.045500022458209305j),(-0.06040945101872258-0.7166264068588432j),(0.08315894869237628-0.07804140575524145j)
433,(-0.041116484883079375+0j),(-0.4290952211080454+0.6215748305794535j),(-0.0717215628489064-0.31365344154728025j),(-0.17648681374515582-0.2198046137803684j)
434,(0.29420139223634334+0j),(-0.3435419920216379+0.8083413538968399j),(0.22901591618406186-0.11131385869364871j),(0.07790370913519093-0.11886511561577837j)
435,(0.13029484361906313+0j),(-0.37005396481352987+0.20729885896672112j),(0.35291282446747607-0.5299394045078022j),(0.40927585250774956-0.5981994627720189j)
436,(0.4095445048183042+0j),(0.08626435152127764+0.5536680208839513j),(0.06670874405499153-0.4187889382876775j),(0.22000017091153354-0.2890068900211594j)
437,(0.36667412926189286+0j),(0.09057179265017429+0.17833349478791877j),(-0.5536628302016189+0.32261032870608203j),(-0.1135902227826642+0.5363289993278789j)
438,(-0.11107383033868656+0j),(0.3978142631826358+0.3918758320058955j),(-1.0866625774147862+0.20425727049313605j),(-0.00015111364446772357+0.39738561406585443j)
439,(-0.3065632099878123+0j),(0.6483999632422938+0.6405887439542938j),(-0.4353287140867676+0.4286467860399851j),(-0.04002096938954908+0.2740130348057915j)
440,(0.19280699149906488+0j),(-0.06844288157984796+0.608245618109711j),(0.045295736156637956-0.10578232699658574j),(0.017006312053768916+0.3234326036663227j)
441,(0.5454486015391751+0j),(-0.3697496960616735+0.13445025678898212j),(-0.6512064791584874-0.2459699353751442j),(-0.023516486937249614+0.4147266924244211j)
442,(-0.02007905692379612+0j),(0.3709395892275489-0.46104891862203984j),(0.07332607064601193-0.5036409377782873j),(-0.29145500400866337+0.30306256810607524j)
443,(0.042658168998476076+0j),(0.15864542300849305+0.05622134818657634j),(-1.0392867139141277+0.19177679108605517j),(-0.21044911825310977-0.00013388422676116618j)
444,(0.042658168998476076+0j),(0.15864542300849305+0.05622134818657634j),(-1.0392867139141277+0.19177679108605517j),(-0.21044911825310977-0.00013388422676116618j)
445,(-0.23223187046262062+0j),(0.1714187215055893-0.026463337827641487j),(-0.9679759162850926-0.23661968093292585j),(0.04760998866090384-0.1290840379410458j)
446,(-0.4885766014580505+0j),(0.13932613443481867-0.26721085504945863j),(-0.8372516856531241+0.3227748267652234j),(0.01715949843606531-0.1617664317483187j)
447,(0.1953389859088827+0j),(0.17963197021375885-0.0015066071310477769j),(-0.87678495377434+0.12613021643758396j),(-0.2001326221931859+0.15002592435292958j)
448,(0.03305961043530403+0j),(0.20241841479668896+0.06821773078912537j),(-0.8252420895896511+0.10850913183161584j),(-0.28065395578983565+0.27057282238350394j)
449,(-0.14965104460376003+0j),(-0.26361163731619747+0.07357354451247998j),(-0.48293801530114244+0.7832028347653026j),(0.00996243463250926-0.4275908935716999j)
450,(0.5517948781889597+0j),(-0.30909517082764704+0.3362935392726945j),(-0.2732895743995502+0.7345559482216727j),(-0.15763198116719304-0.3613874842846435j)
451,(-0.10648999961757533+0j),(-0.06771029234269851+0.3073842270905196j),(0.22067520450765038+0.647208916605655j),(-0.16149076629487108-0.5215140189110691j)
452,(0.20240207857022058+0j),(0.14048879352844099+0.32132705006222645j),(0.05936625393875231+0.6214520968560227j),(0.27208471120581956-0.2719091033635699j)
453,(0.3486841992135678+0j),(0.1271154024446403+0.45444488509198944j),(-0.14078305573596728+0.7312724288998549j),(0.36082250017761874-0.3950297733758422j)
454,(0.4104543474204127+0j),(0.13809880926630874-0.13340892632812296j),(0.36387288214715025+0.5520672347811921j),(0.32796444430156335-0.45090985638404363j)
455,(-0.6743845152707854+0j),(-0.061150868778582064-0.24997563799859662j),(0.724899891357994-0.760199134086164j),(-0.37112939635361175-0.15363516606463168j)
456,(0.02461848286711403+0j),(0.07280776942816197-0.5537717552259687j),(0.5143418981095187-0.6714878767448572j),(-0.2655931447790433-0.07787835120366216j)
457,(-0.3520273747424943+0j),(-0.3648211922356455-0.6714141047719328j),(0.4135801576574294-0.08864358596561386j),(-0.004680622231480996-0.007206945046045358j)
458,(0.03169930485621586+0j),(-0.11146724549995535-0.28913655963146984j),(0.5803715413224517+0.2623255135920949j),(0.30354347693454675+0.074742692554815j)
459,(0.40229334928570804+0j),(-0.33919692288534714-0.46229269001631157j),(0.8492227012155943+0.12116599629809227j),(0.38881280586341627+0.1583402280836407j)
460,(0.24736021892870597+0j),(-0.21164385236348282-0.07069009553198359j),(0.7416879575380613-0.044450430963579535j),(0.4586430526482375+0.04581984486445431j)
461,(0.3499583552108844+0j),(-0.2936849897877013-0.11800332147654768j),(0.8686340511955521+0.24198552259070882j),(0.5099642400124321+0.08238018163041706j)
462,(-0.2790168896650838+0j),(-0.2948203193855717-0.014117318653692743j),(0.7539867874742613+0.17377140147593217j),(0.4104411317169439+0.07087759999369354j)
463,(0.14314794016406535+0j),(-0.1249703487749491-0.2710719229611065j),(0.9236172745999307+0.18895052215884764j),(0.27761051964262834+0.1897546007424898j)
464,(0.34673094927166703+0j),(-0.4776749473369435+0.044293692284413495j),(0.6573617580685065+0.49948546771522295j),(0.09647140313524814-0.03485809590166712j)
465,(0.02084175480651053+0j),(-0.06655386350850513-0.0823157464959263j),(0.6926042901520644+0.2883023416805816j),(0.29828331979580136-0.0771955439107228j)
466,(0.51802363397361+0j),(-0.21796980977755684-0.4628054002907176j),(1.0454127162002493+0.38733597991071544j),(0.2904491699429352+0.03249230230931339j)
467,(-0.7768191156372303+0j),(-0.3195383993811774-0.0994095702486067j),(0.5514923222338646+0.4060922342317868j),(0.05101348099096282+0.5876559732896014j)
468,(0.08040596431156716+0j),(-0.20505441624366486-0.19527542306120227j),(0.47710925267948867+0.654089596555011j),(0.519977605664753+0.220625075345624j)
469,(0.5716884605376197+0j),(-0.4993023980010731-0.45383234425557917j),(0.36149720107796524+0.5344286258198161j),(0.3010333589406054+0.1980465599950357j)
470,(0.08352158436415852+0j),(-0.005133890592117024-0.1512033701734903j),(0.12583724557380732+0.7828944212821165j),(0.3967958108165701+0.19367611829438142j)
471,(0.3728683971724104+0j),(-0.22112472689181797-0.03037010518074748j),(0.16776799366529077+0.59283054007001j),(-0.3519841943466844-0.22781540311982684j)
472,(0.14595085539932567+0j),(0.244084067952605+0.1259780146178196j),(0.6368541056654152+0.7204859799092009j),(-0.23889678182992918-0.20465230743754223j)
473,(-0.05299558390392978+0j),(0.33967021074284065+0.28716753556118624j),(0.7307488226967881+0.5310434259930429j),(-0.058244988841356676-0.1767023537965401j)
474,(-0.39129377112344366+0j),(-0.14764551109511886-0.2176492268453206j),(0.8177389053568196+0.3683993093234221j),(0.13582458445584566-0.038149538724941756j)
475,(0.21795555133339006+0j),(0.16115289032789398+0.24792845110331707j),(0.08728023776241939+0.012359702070243794j),(-0.1483713788925883+0.7541994393227884j)
476,(-0.3274839646214507+0j),(0.03133413016399784+0.43158253991135487j),(-0.06341284333619954-0.20063065634968608j),(0.559809259288055+0.501804233062284j)
477,(-0.20303325228503843+0j),(-0.1683097145019909-0.35898144141481825j),(0.32660709489433387+0.38433656745023703j),(-0.1655584762742945+0.19572668568479362j)
478,(-0.3372604089734326+0j),(0.20682474196855483-0.3568104188821421j),(0.8085479005740827-0.14756865595956237j),(-0.01582380828092131-0.38529452185856894j)
479,(-0.7413518059297919+0j),(0.43663484925508866-0.08363985408998298j),(-0.384476931590022+0.23414585287486528j),(-0.019997847674250148-0.23379794489907846j)
480,(-0.11320160970863286+0j),(0.2971543591645712-0.06782619565849057j),(-0.5779844558503688+0.3075076668817942j),(0.3001559416443934-0.01565453678819516j)
481,(0.06849545088976877+0j),(-0.04846495445188914+0.09235184853108995j),(-0.9598624363662951-0.14923589410062904j),(0.04044961879859535-0.14269143729484665j)
482,(0.07830594239192795+0j),(-0.26150277490699514+0.18534690069558316j),(-0.0866321304372211+0.03371583821219973j),(0.43016212187717145-0.7441507111277545j)
483,(0.2835999578097675+0j),(-0.18541503119684455+0.3374855704215822j),(0.360975247538646-0.4559896859093099j),(0.10377278309810734-0.03977871296018237j)
484,(0.24298258421309116+0j),(0.3292701488816411+0.17291214848913639j),(0.2774935387084202+0.23743915779155272j),(-0.12102574745082596-0.08761803353050882j)
485,(0.20173364570631794+0j),(0.3607252972667375-0.6077684094336556j),(-0.2364114056059056-0.07801006930839778j),(0.1682921408486371+0.09242105291167507j)
486,(-0.2692059084408439+0j),(-0.6701174050149125+0.1441019691876476j),(0.46233133237410473+0.3886746606633751j),(-0.21615800233421137+0.4687692920867509j)
487,(0.49709640853205095+0j),(-0.11871470340014903-0.24196803335361095j),(0.05118357316680827+0.8707880471190537j),(-0.046396777273316536+0.2816369475251229j)
488,(0.387949118452696+0j),(-0.1165334285597292-0.27014659766666077j),(0.06203487769337385+0.9038416357916007j),(0.017472013182447385+0.35064635224095514j)
489,(0.5013454381585513+0j),(-0.011869265939368906-0.3940271399133407j),(0.30708443969544474+0.7483806891215729j),(-0.20640512720351195-0.026247711089728676j)
490,(-0.44407679964507785+0j),(0.14346259596352257-0.14121773275969418j),(0.7111490198130517+0.588807759986891j),(0.1652541077727809-0.29940583275170685j)
491,(-0.44407679964507785+0j),(0.14346259596352257-0.14121773275969418j),(0.7111490198130517+0.588807759986891j),(0.1652541077727809-0.29940583275170685j)
492,(-0.3739008362470047+0j),(0.0698115256790483-0.6516079009490251j),(0.3367884278689683+0.41840251604628254j),(-0.029644945047722013+0.10644565995862833j)
493,(-0.2583785566356399+0j),(-0.04484541057525546-0.3143098167940832j),(-0.5556963796840503+0.860985781674421j),(-0.17756809156370368+0.13859713321417164j)
494,(0.15067505184806457+0j),(-0.1563916313784359-0.21007303708224606j),(-0.5266279523796782+0.6597408999414461j),(-0.31334161677819383+0.045231284547498446j)
495,(-0.6653102217277108+0j),(-0.045432945224981244-0.35109667143383333j),(-0.0010991540204738602+0.43501065754059964j),(0.4731281473105733+0.13533621180340505j)
496,(-0.025460092025674425+0j),(0.27288877836353304-0.01294153395825879j),(0.5791344379004484+0.6215441538542451j),(-0.006585547297207589+0.13755126705468868j)
497,(0.038450658409050625+0j),(-0.12371958093726197+0.04599919711855302j),(0.8484126062498238+0.21517477465745127j),(0.37141861684273786-0.008729542948805818j)
498,(0.2148970463384513+0j),(0.2673239608149552-0.0681961627859209j),(0.4780040863379442+0.8409322363245446j),(0.2648108963357737-0.17029974398383918j)
499,(0.28553751389951104+0j),(-0.25634598144611187+0.042359814983180866j),(-0.840001872874641+0.23955788341992504j),(0.21619647663493968-0.27287604717252434j)
