,amplitude,c_-1,c_0,c_1
359,(0.3982054198855173+0j),(0.06664835014114207-0.13068140280483181j),(0.8877594787648813+0.4146008040802368j),(0.07700729826323127+0.054178595515299355j)
360,(-0.4412273514292749+0j),(0.04857856995404361-0.1458454429779794j),(0.11681231083726776+0.09363747324513882j),(-0.22963183393796766+0.8804574980832801j)
361,(0.6843218912224859+0j),(-0.033249591039074385+0.3443868932053286j),(-0.9134803624428813+0.4755016610100492j),(0.33359116646158027+0.11151034698997814j)
362,(0.6874981034290456+0j),(-0.21895225390071926-0.16496700043211399j),(0.9956412786959097+0.5840112164153237j),(0.2584268372299838+0.2624336002842941j)
363,(0.7709607444637809+0j),(0.00987775266205329-0.27378543778065184j),(0.572907096286056-0.21628333967372704j),(-0.385455615063797-0.4329526570843103j)
364,(-0.6298866914033958+0j),(-0.04498764261368211-0.2550553384479461j),(-0.6361820640235966-0.39686825263271625j),(0.5015532193944694-0.3122471834515162j)
365,(0.42852817457299497+0j),(0.07330889450767358+0.42083180771305506j),(-0.34934907882197763+0.7782240234695158j),(0.25763127396946506-0.13985088627308456j)
366,(0.16819130478299038+0j),(-0.42418230188280315+0.29905016685300373j),(0.5373032992291147-0.43387469201810486j),(0.1714403149814071-0.2663293843194038j)
367,(-0.3156128669773824+0j),(-0.2446141578404821-0.25646102771497026j),(0.6042467237152692+0.43313643017607895j),(0.16583469611554602+0.12203759405734574j)
368,(-0.11107933885384233+0j),(0.4283280471441866+0.2453482324343544j),(0.3178673116929828-0.5442499071847671j),(0.17464950520558223+0.2997438476230297j)
369,(0.21516157282174941+0j),(0.06445664063466086+0.13167015130370457j),(0.3176241673389964+0.641944036762185j),(-0.12616052210598952-0.06296234585038915j)
370,(0.09798776111094132+0j),(-0.21840101209395746+2.168324228196683e-05j),(0.10825993613443191-0.14472680952685602j),(0.8515200680258839-0.86233135930246j)
371,(-0.03193631108013889+0j),(-0.07130793607357538+0.3474427613937682j),(0.8169839734656963-0.7454713651527485j),(0.09592827006674687+0.07062253000171718j)
372,(0.383125612524554+0j),(0.2116101225607666-0.00644784866626312j),(0.5367712276886593+0.6539591206153162j),(0.2258503645531934-0.2653070975426311j)
373,(-0.48914818750602995+0j),(-0.005077521942613128+0.24645928198356656j),(0.09313645198999648-0.19812672358339664j),(0.4960141056444973-0.7001537108236013j)
374,(-0.2095966070616118+0j),(0.356432456480264-0.00967593544065887j),(-0.3608775902958124+0.5027154769710136j),(0.13681655702160847+0.14245449740048044j)
375,(-0.6189363412751372+0j),(0.25962148421193154+0.28714745350073767j),(0.411442489312401+0.39590380009839327j),(-0.640690825833053-0.3210544857246116j)
376,(0.25368931058869315+0j),(0.18148536742730814+0.04105929872320753j),(-0.4795681089068057+0.2486484530081789j),(-0.10523891670758158+0.8208709927163176j)
377,(0.4272127493750649+0j),(0.010326439999652881+0.07732622665354355j),(-0.37298434889805454-0.2233415686040966j),(0.22329551838288975+0.6721479354649589j)
378,(0.014509329581446725+0j),(0.05724391029636791-0.18521382089299943j),(-0.6681945715087715-0.4483226814233021j),(-0.02990856139078122-0.008049475167559217j)
379,(0.12531048000020073+0j),(0.6114165491528404-0.21212250632764806j),(0.48897557110062206+0.21473396069191664j),(-0.20138860026613065-0.2185011198117469j)
380,(0.2694221156937028+0j),(-0.47320777456576585-0.5012371491367386j),(0.36114961044286115+0.05267429758633872j),(-0.06248839526908431-0.33514559664593874j)
381,(0.05021196625673992+0j),(0.052322209584810625-0.3310094380827278j),(0.6908377973793612-0.2601205759033186j),(0.20377458618927016-0.1045913857821372j)
382,(0.12423984287693152+0j),(-0.2720077047465094-0.2275875926767455j),(0.3143500058267519+0.5095417535439036j),(0.21579881748760066+0.18895575955610572j)
383,(-0.18878235122854464+0j),(0.078844364851779-0.20752463352479436j),(0.21314199800110867-0.18987526942473554j),(-0.34388977268029347+0.8811244694359309j)
384,(0.794155204691702+0j),(-0.227983555937199+0.3306997804535379j),(0.6494836378050538+0.11267981119486761j),(0.16019273811312876+0.34869910893176365j)
385,(0.4438824472012651+0j),(-0.15330409183711904+0.11575312858124609j),(-0.6323826659571921-0.9198458775907283j),(-0.15345429701754876+0.022009695824626224j)
386,(0.11061879530412255+0j),(0.2526531029866316-0.1211740178205545j),(-0.6917092540255653+0.3753582785646121j),(-0.26307698086528647-0.25144324143609853j)
387,(-0.33183815472675254+0j),(0.04130496746271646+0.06417759588532132j),(-0.5510027071679858+0.8574714639740272j),(0.3101723647637149-0.21091859689931608j)
388,(0.5743886722074947+0j),(-0.0013737091916028732+0.27407692108500836j),(0.1309614735019167-0.6863326803389695j),(-0.030459541026221573-0.1855687438636988j)
389,(0.14282525358628084+0j),(0.034748740064710126-0.12948200322858583j),(-0.9018165361735818-0.6842060925188818j),(0.12828091780160916+0.14057824178447192j)
390,(0.06907563104750114+0j),(0.21600183599953443+0.1251321836237949j),(-0.5381879536378555+0.7748046557770594j),(-0.0211611330409344+0.08734407180504995j)
391,(-0.1323499431242442+0j),(0.382567496565485+0.020460222818668133j),(0.8110800060195112+0.1172912237038844j),(-0.4478589351979305+0.06629040025977155j)
392,(0.5191667182581539+0j),(-0.05520119539085455-0.018474268799921936j),(-0.5867694861355555+0.21029378335576113j),(0.06573897215158453+0.5678263366671574j)
393,(0.6991537641169702+0j),(0.19379675224087828-0.17524987282099763j),(-0.7273158130340189+0.30742875392978647j),(-0.06811772343991136+0.1278158968002755j)
394,(0.7854793672971077+0j),(0.12102860334580445+0.3340148070994028j),(-0.11381555106439957+0.4982128298955025j),(-0.004872115985882927+0.3340412867007023j)
395,(-0.03307635176787199+0j),(-0.5401674119261403-0.08858410396342462j),(0.37969823739963515-0.46117451248833086j),(-0.2755537759368601-0.13694199575944377j)
396,(0.5196519440173182+0j),(-0.11453908729090996-0.15326388830014084j),(-0.03779559932303789-0.3467086887275885j),(-0.8706129323162655+0.49497489408355966j)
397,(0.07124117191721041+0j),(-0.07444741692650492+0.33566787302873674j),(0.08429447254015882+0.05569639401297184j),(-0.3025794083878055-0.7826142397527835j)
398,(0.3161498365687724+0j),(0.02795150624513082-0.2100482069755042j),(0.133044210893402-0.17610117477178533j),(0.18168463801046297+0.5461317427411163j)
399,(0.22158394629478584+0j),(-0.21030151401165312+0.03702791510591533j),(0.9760865708647355-0.20619849658621386j),(0.27648290619641497+0.059795935502860165j)
400,(-0.3313343647428399+0j),(0.351192889057436-0.03363169464828006j),(0.7225688793501731-0.08493480843015828j),(-0.10206469699287786+0.07885009379957428j)
401,(0.5207576518752624+0j),(0.03422952588516287+0.15426076404352573j),(0.2404081306710852-0.3011222607731067j),(0.8858132011272383-0.10360946890039592j)
402,(-0.25118620300245953+0j),(0.07811299505255578+0.3101476051423369j),(0.6134905668543665-0.8632358807374536j),(0.25028215799429404-0.1782214008380543j)
403,(-0.7182188762871795+0j),(-0.4661620519342198+0.05387370898171179j),(0.032728421826566156+0.5728218434989134j),(-0.5467318038436906-0.044587148469172735j)
404,(0.26903108922661384+0j),(0.013565528624972178+0.12382106719736846j),(0.6285586389177846+0.49762433574670106j),(-0.24043069692994867-0.19239359970720807j)
405,(0.2082516432649481+0j),(-0.016807633077310938-0.14943547879792127j),(0.39552728092241535+0.7674334177878301j),(-0.05364462735752274+0.23936375518373565j)
406,(-0.032962842745316336+0j),(0.24201284994813305-0.5717404360033864j),(0.13726204945095488-0.3159795147416606j),(-0.4971643479514516+0.33131877069746474j)
407,(-0.06614800564864343+0j),(0.10244271415511932-0.2780136229847555j),(-0.6435130797407355-0.274689926529096j),(0.25037969375068636-0.03857139814829319j)
408,(0.37194160931817144+0j),(0.3215472730209311-0.2819474838824262j),(-0.35755700815630675-0.6079726858800514j),(0.3271169826149485+0.0447873368940499j)
409,(0.041775728068452034+0j),(-0.031192893910473543+0.19047231309354878j),(-0.8066445877796256+0.348117459753303j),(0.13962024208089507+0.2872580942622998j)
410,(0.4384105729137937+0j),(0.4897143967210327+0.07701462703088446j),(-0.3724825070125529+0.6938414005125173j),(0.1565220185186112+0.07069231670407496j)
411,(-0.5807797568588138+0j),(-0.13789100977994392-0.6286197547766256j),(-0.7640700105052981+0.04596404480333771j),(-0.2038280809114464-0.1831987171290516j)
412,(0.036430528079294366+0j),(0.3704149622122398+0.21942717338138962j),(0.3290613486157453+0.574585662363256j),(-0.09638906822269701-0.3562546496607535j)
413,(0.30626330396858625+0j),(-0.1335282923426056-0.006372323630022325j),(0.6931199925440938+0.6038707365881295j),(0.02678397334535043-0.07382243322612622j)
414,(-0.2295676049330462+0j),(-0.3102369682912748+0.031572187796861065j),(0.43867372919685754-0.6047031734579162j),(0.04062356931037958-0.3412832716996013j)
415,(-0.3082857680364685+0j),(-0.1023416204674842-0.05027565013919544j),(0.5482041279957366-0.040279749738079657j),(0.2888657204652512+0.09398689413527296j)
416,(0.02245482781424568+0j),(0.529208855809081+0.054171766539610186j),(-0.7536692845874893+0.2708483193480207j),(-0.16717415074980843+0.07609612744641991j)
417,(0.24340207363497732+0j),(0.052181630557047366+0.024667144700602574j),(-0.985191148905002-0.44627575781437456j),(-0.15869396602566302-0.10753130335364092j)
418,(0.28026619512995193+0j),(-0.006269335794917355-0.1552840702035574j),(-1.002200499714967-0.2582066527909317j),(0.1452422852316381-0.1305433381101781j)
419,(0.32080857961004633+0j),(-0.03267686974587858+0.11993107618271745j),(-0.3648743264247871-0.6249309210177733j),(-0.4969017729763979+0.343752792798008j)
420,(-0.07063671804833926+0j),(-0.0231483976077686+0.14849306757026798j),(-0.6843661823267448-0.49233723111148153j),(0.051654226831093594-0.2955957127268133j)
421,(-0.6048002810796296+0j),(0.9025336285266851+0.22110889566083247j),(-0.25208444723430223-0.5618956974942879j),(-0.49745976426223293-0.09777135429335654j)
422,(0.11685246903155144+0j),(-0.391098814753882-0.28417791239938306j),(-0.14849650657549468+0.013941901109011015j),(0.014084151244704038+0.08391075739556028j)
423,(0.396852191535075+0j),(-0.004979482027460468-0.26891106947960575j),(-0.19444046613833724-0.6736563814371312j),(-0.24870656316571196+0.15331946591247503j)
424,(-0.42819379802877533+0j),(-0.72637724143831+0.186234781833519j),(-0.362799467877449-0.20782568293187081j),(0.3675992837657709+0.11277424002082592j)
425,(-0.24626868666751695+0j),(-0.12437915460865002+0.09245553227924988j),(-0.8433475982453222+0.604265700619207j),(0.07795039202684383+0.11646149710673777j)
426,(0.14766304769629296+0j),(-0.04219790524071593-0.2731235278087831j),(0.8215898790053769-0.17081991947942732j),(-0.1514311710823305-0.21759698748081224j)
427,(0.3537822429755133+0j),(-0.09908345704702905-0.19207741219943017j),(0.6148074519005339+0.8021641091146041j),(0.06973561306607613+0.1882713677875758j)
428,(0.006791197358339218+0j),(0.1443334200724669-0.09849906858335655j),(0.7533438210805559+0.9176873597908077j),(0.2972789390806543-0.1361662911583167j)
429,(-0.25017480714707274+0j),(-0.14118638690867713-0.23839160740186333j),(-0.79226223352713+0.34264152129937675j),(-0.003463742875825456-0.375800845538352j)
430,(-0.662464028309936+0j),(-0.34620258894590894-0.09040275051321808j),(0.5781251136120161+0.34288607130157245j),(0.30908750056993095+0.19172049075687275j)
431,(0.40064706730106137+0j),(0.15967085503885498+0.06198943938234414j),(0.2246454941059739+0.5398941515175388j),(0.16533315403880652+0.3265357138734889j)
432,(0.6878712993553443+0j),(0.6731917229455163+0.6233786760504137j),(-0.052152706672321386+0.06041334779047014j),(-0.34762401102732227-0.33257491453038035j)
433,(-0.3624822920900942+0j),(0.28582920180093085+0.149003865224783j),(-0.11112021091655717+0.9988335608302255j),(0.19395276372862197-0.4955863374072591j)
434,(-0.013856926364672506+0j),(0.017187123993553294+0.33059108400449955j),(0.711726198113476+0.013933156659252321j),(-0.3176099947508248+0.0995446135273025j)
435,(-0.43739585371424344+0j),(0.9140509073985468-0.017684141349671487j),(-0.06457875874882694-0.042792423676315174j),(-0.24897677432118898+0.24989348845773052j)
436,(-0.35666600943436083+0j),(-0.15510828015540296-0.3178017045030484j),(0.2105700180763357-0.44372775412918897j),(0.3335352548073849+0.011687236707883512j)
437,(0.3483595154348621+0j),(0.4549705437031173+0.0954079060201245j),(0.06040722205767746-0.8914232989458044j),(0.20196842028729728-0.01938889565134029j)
438,(-0.27992669575135787+0j),(-0.1650778005953866-0.5258931813315035j),(0.43703445109765043+0.3847890874722043j),(0.5005087943462603+0.2124876954504476j)
439,(-0.46628444718510165+0j),(-0.04200138198377837+0.1690352432211593j),(-0.9710131393367893-0.30838004843071487j),(-0.026945949873791217-0.03945018974611027j)
440,(-0.23419955434344109+0j),(0.3999015161106625-0.39621059606559883j),(0.32110214526393654+0.5267983156510837j),(-0.06405138736385689-0.0716016214140783j)
441,(0.3964552157542103+0j),(-0.28355830396876514-0.5982457761539489j),(0.31560691065748614+0.09299201963977621j),(0.37914787280368956+0.14786323072472984j)
442,(-0.028818779705727916+0j),(0.4494354767208112-0.33269243854584396j),(0.1558766499414974+0.6273257924565694j),(0.43288822375863173+0.10510981368133646j)
443,(0.4280660861106057+0j),(0.41255392948653213-0.036012895798057j),(0.257813679106663+0.04860481658786153j),(-0.5347299946152627+0.44940323354260464j)
444,(-0.24721257679124775+0j),(0.1253829706404094+0.12276628806869933j),(0.8708271312834553-0.2531611080961923j),(-0.012252692527180628-0.2305886418099613j)
445,(-0.6328803866460897+0j),(-0.14537419960606954+0.17511000441253524j),(-0.476386060236121-0.51778110658971j),(-0.2743000819105704+0.15910016301862145j)
446,(0.07228617523999192+0j),(-0.6412463656988817-0.027726108938856457j),(-0.3729526851211784-0.09445271356008383j),(0.4416100948303426-0.28870927644597927j)
447,(-0.46760264646375954+0j),(0.16079285844468738-0.39438032113171906j),(0.9110677588465779-0.08714010421122623j),(-0.29397005270188087-0.0998802606390421j)
448,(0.03235853755876367+0j),(0.4984221268228634-0.1058540929845524j),(-0.9005940872481011-0.03256768451260735j),(-0.2580929249731874+0.1237104744112526j)
449,(0.7776936593202212+0j),(0.010861066234969987-0.006022001702910767j),(-0.03864462733671395-0.29140295544314054j),(0.09054215083180592-0.9607594999412561j)
450,(0.09882284771613103+0j),(0.2473997050937098+0.29625786770740115j),(-0.4971798496561894-0.6579764003438138j),(0.05342618518749977+0.021574478614069234j)
451,(-0.2875390363880597+0j),(-0.2783577571688907+0.7968855829572777j),(0.22285039881780502-0.3513029056634229j),(-0.40359213083656786+0.15010188263261637j)
452,(0.31571538176170666+0j),(-0.2388006510908764+0.16164254482300056j),(0.7055473932173445-0.8921521895149686j),(-0.19830349292864632-0.2134593672415239j)
453,(-0.07264300785334299+0j),(0.16724622895152186+0.13083473706482174j),(-0.17209495890473456-0.5373558002136174j),(0.269214668405503-0.212511643460629j)
454,(-0.2883250630294282+0j),(0.0854000142421312-0.1130659255845533j),(0.4671113456544698-0.5686450363239055j),(-0.21390124759900833+0.5978205284351057j)
455,(0.19868827144996037+0j),(-0.14674050513019216-0.005850338102826777j),(-0.16423081185298846+0.09352064565273746j),(0.25826149496798895-0.8659035919508383j)
456,(0.5190809149863671+0j),(-0.38495714990430135-0.031230694833470657j),(0.7244038782408779+0.5009798356844712j),(0.1049818701526125+0.16871289490763822j)
457,(0.41726255264563783+0j),(0.125030793481347+0.23579114301613707j),(0.85652868239808+0.5902357242933273j),(0.12094957291897276+0.14461133220348354j)
458,(-0.3359487561847683+0j),(-0.16152015609584308+0.009775780833077344j),(-0.19741051763579517+0.6902596781080922j),(0.7401961516097667-0.0881675454983081j)
459,(0.5397817820212027+0j),(-0.4088356721336166+0.27229977279514117j),(0.11845951463740581+0.5382354886279207j),(0.0452866171642124+0.027182571808757272j)
460,(-0.48560208614366956+0j),(0.1385545767196174-0.42482851353618617j),(-0.49718553428222595-0.30182645106769346j),(0.24962966139574116-0.4977383739030219j)
461,(-0.3295907958810441+0j),(0.10052552097374612-0.4912217973745687j),(-0.416407684997964-0.5054846161916392j),(0.5501666757606845+0.3085505547536456j)
462,(0.41693302678575017+0j),(-0.12623373585410705-0.13206124783612427j),(0.3300057336910354+0.7350305697131537j),(-0.14288201777776507+0.44352955204459854j)
463,(-0.2762032957809663+0j),(0.6389588227349763-0.080670629936854j),(0.5887366043875678-0.14118883411545827j),(-0.33133845079977886+0.16224172461974046j)
464,(-0.43523593240676184+0j),(-0.37281831254953485+0.6326152818296884j),(-0.07325248562829506-0.07367821044733686j),(-0.013828754132117427+0.25913911167910664j)
465,(0.30752470886680544+0j),(-0.23556747726544167+0.03624560234012118j),(0.7638116049096951+0.4601976207788705j),(-0.14053293360468253+0.16420965900072182j)
466,(-0.037613714148172994+0j),(-0.35361838256349837-0.589743078202092j),(0.2964003176199527-0.3744331626017811j),(-0.40636432596052097-0.1664162247574203j)
467,(0.5305863005657601+0j),(-0.47824120728412595+0.38248418376331916j),(0.41805368997041864+0.10351441863067984j),(0.19173300320599085-0.15898666078847792j)
468,(0.08643808189586766+0j),(-0.061955376680242535-0.08771722535264571j),(-0.3333708522369647+0.11880396316473751j),(0.5399102867415002-0.3346932659895399j)
469,(0.34299154167551604+0j),(-0.7870078769255602-0.036103718120614484j),(0.16376432606973435+0.07863613395068758j),(0.300317371361196-0.146188099407112j)
470,(-0.5577917104486585+0j),(-0.6845548193565294+0.39544251270992425j),(0.5240268468492562+0.6243268689019306j),(0.008190433688962606+0.07571615448834217j)
471,(-0.05565817068545964+0j),(0.0867212785871161-0.11934511382005192j),(0.29396536646706295-0.7626715211857469j),(-0.14384064668764363+0.18835129137823345j)
472,(-0.5349975869272227+0j),(-0.2457285975963167+0.34882891741643157j),(-0.572425977280483-0.3173500246262803j),(0.02714720657413299+0.1261578317177068j)
473,(0.2869935215003857+0j),(0.49572078414364074+0.07605197239205762j),(-0.5471948355898373-0.5242773287827397j),(0.1837999227321193-0.017148035171816206j)
474,(0.19064999798483115+0j),(-0.0738090265554526+0.0245434475396068j),(-0.49948047424248+1.0349571232487165j),(0.028407047537498273+0.047245719298413966j)
475,(0.24668400000862656+0j),(-0.05599910086747179+0.20247294462579643j),(0.7838110359375089+0.5185753821599276j),(0.15578766014369938+0.3114139468463546j)
476,(-0.08626218334474861+0j),(0.2813208458833615+0.38588958994221173j),(0.601921197841244+0.3030938628918496j),(-0.1808040516774327+0.24886039776526966j)
477,(0.288537999650229+0j),(-0.013174358617603882+0.3777242379756122j),(0.9816354367569607-0.2657990900781242j),(0.05070729048943809+0.41411653876693866j)
478,(0.08214874401217293+0j),(-0.003965910730607147+0.027217334167558074j),(1.056361006311722+0.1310010254876814j),(0.3802213289577955+0.15521775210202354j)
479,(0.2910428131034648+0j),(-0.1036456517906856+0.22517632293943884j),(0.3695118212393227-0.7824290182045247j),(0.3042581475677908-0.1771342219534428j)
480,(0.3809861759864528+0j),(-0.43526180831103073+0.4181415430539638j),(0.3744074803708689+0.17399036963178194j),(0.19850161573218372+0.07573647911828865j)
481,(0.2818134231449934+0j),(0.429031212642406-0.2742627572398579j),(-0.7191845941821554+0.25723668519621545j),(-0.5588101360932167-0.14761327236516264j)
482,(0.38048413442017176+0j),(-0.27431295842069364+0.06028237186929192j),(-0.7390629992696806+0.4362471224763731j),(0.009342501382575231-0.28617926183227926j)
483,(-0.5016174267136504+0j),(-0.18976200036102192-0.16978014229155503j),(-0.08727835032713815-0.9136823197466011j),(-0.17106257010676013+0.16051080165161535j)
484,(0.18668350701513026+0j),(0.2201505056414783-0.35085640627532266j),(0.3801777781985633+0.6854320892329566j),(0.35239399311302444+0.08729225456762665j)
485,(-0.6491163541777638+0j),(-0.3363937368582688+0.05696618666888288j),(-0.18077186643443977+0.5521527880402395j),(-0.03019108724755098+0.10158777017788767j)
486,(-0.11529608239722516+0j),(-0.020030226854650522+0.08302113635553213j),(0.6492953275241911+0.5539895326692862j),(0.19009211167286302+0.3448689634649751j)
487,(0.4885335806049409+0j),(0.009514977233388261-0.38843750170911484j),(-0.7352184244400498+0.49283306012781275j),(-0.15098603046769077-0.22987339420217393j)
488,(0.49942395082166585+0j),(-0.44919444015602833+0.18997609798138687j),(0.7806690489763344-0.3689174095107202j),(0.4191147335194937-0.17413773297077886j)
489,(0.27170846925852304+0j),(-0.2205156039415991+0.30693169513359964j),(-0.9842419041721906-0.20685428323383306j),(0.19736837710374666+0.22726877546501256j)
490,(0.5191596307626722+0j),(0.05936923285062029+0.4575491572452072j),(-0.580060180744075+0.868654532005976j),(0.0085238674358417-0.21606115198501946j)
491,(-0.00015415157686882175+0j),(-0.38814015762097565-0.06471620939076417j),(0.7182609890872925-0.507085810935308j),(0.2586022889808158-0.11095092389988484j)
492,(-0.02877388614825746+0j),(-0.3795011318250375-4.6934809606741235e-05j),(-0.3096265064133681-0.6293084845309532j),(-0.2413609876711801+0.17498627987246915j)
493,(-0.2771474641233803+0j),(0.3038357557169134-0.027633633416489667j),(0.04015017752973532-0.3030747177748257j),(-0.6470950349526436+0.2762092961094812j)
494,(0.5282130679453665+0j),(0.39785374271030505+0.13345224015491874j),(0.8752139980712501+0.1609341558344732j),(-0.2169567316710522+0.08942943537776989j)
495,(-0.26365836913803103+0j),(0.21806945430769742+0.23399875488104752j),(0.27302622857143855-1.0329384068154692j),(0.21317571359466977-0.41367022025448724j)
496,(-0.33940799995284837+0j),(-0.09864632661946739-0.2333005441948562j),(-0.9170633125063417+0.5102241208981768j),(-0.10518712145029913+0.035238711201795114j)
497,(-0.5187958379265344+0j),(0.13428454783185986+0.2045079749480923j),(0.750836321161408-0.5537245348395765j),(-0.35523963045227863-0.197657363675285j)
498,(-0.5255646224948987+0j),(0.21968873088224744-0.173163895415088j),(-0.10688278211291924+1.1058995798630946j),(0.3108017889476372+0.06629455660151429j)
499,(-0.12857271025996392+0j),(0.18881513758303375+0.14247251215614568j),(0.06704013758765565-0.03314542083998598j),(0.07342237652883969+0.9164915673478267j)
