,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
81,(0.03324114778693743+0j),(0.06968939695183281+0j),(0.16257012574677412+0j),(0.02074207731180696+0j),(0.013412407615557476+0j),(0.11465972786152581+0j),(0.06110675122392779+0j),(0.12168114365375719+0j),(0.054283721923451524+0j),(0.0836748205410712+0j),(0.0011049739061930151+0j),(0.004856612047510124+0j),(0.02642904578532195+0j),(0.000430233771208977+0j),(0.00017989267804586416+0j),(0.01314685319327916+0j),(0.003734035045143+0j),(0.014806300720886293+0j),(0.0029467224658626112+0j),(0.007001475592580472+0j),-1.3135143776620541,163.35944339018562,-0.03324114778693743,0.006660761523444877,(-0.06954698160297026+0.004453021157173961j),(-0.03489556020588676+0.15878081012275785j),(0.004105489582326749+0.02033171725404383j),(0.009814175157309089+0.009141916868333539j),(0.08436000573604445+0.07765463685765138j),(0.06110368186747275-0.0006124601061959902j),(0.1130505787916623-0.045009636254433855j),(-0.02871935198470125-0.046064316856341714j),(0.0001262937893653482-0.08367472523085594j),0.006205030433433854
82,(0.02753306660116705+0j),(0.06968052088304408+0j),(0.1625861546123901+0j),(0.020737611110311117+0j),(0.01340856238788906+0j),(0.11465529752562681+0j),(0.06109564333686307+0j),(0.12167404702307663+0j),(0.05428840785356097+0j),(0.08366998336854806+0j),(0.0007580697564643004+0j),(0.004855374990532341+0j),(0.026434257671644017+0j),(0.0004300485145624991+0j),(0.00017978954530991316+0j),(0.013145837250690004+0j),(0.003732677634745181+0j),(0.014804573718973863+0j),(0.0029472312272745805+0j),(0.007000666116893109+0j),-1.316822836862273,163.36049510260318,-0.02753306660116705,0.0071720134927928825,(-0.06953770747170179+0.004458949440436586j),(-0.03491469484235948+0.15879301545001573j),(0.0041047344900445445+0.02032731338196806j),(0.009814168261265572+0.009136281883210515j),(0.08435777164924463+0.07765052229743148j),(0.061092579982346525-0.000611805398614209j),(0.1130506611811975-0.04499024033574336j),(-0.02871758792607393-0.04607093846431602j),(0.00013564983529213884-0.0836698734074296j),0.006764342870666364
83,(0.04506945338907394+0j),(0.06967904456655809+0j),(0.1625913716944729+0j),(0.020738089340294624+0j),(0.013404372237238081+0j),(0.1146433509581215+0j),(0.061101826568251194+0j),(0.12166982125273726+0j),(0.05428794367675921+0j),(0.08369427540222976+0j),(0.0020312556287899086+0j),(0.004855169251708389+0j),(0.026435954149490244+0j),(0.00043006834948604143+0j),(0.00017967719507443902+0j),(0.013143097918907018+0j),(0.0037334332099766476+0j),(0.014803545403673036+0j),(0.0029471808286509805+0j),(0.007004731735104282+0j),-1.3041926711881986,163.3566698848951,-0.04506945338907394,0.007722507007607153,(-0.06953569146742261+0.004467310584210534j),(-0.03491960655641198+0.15879727714112618j),(0.004092923461846426+0.020330182660800382j),(0.009810732345690586+0.009133823181760172j),(0.08435189569885483+0.07763926590918112j),(0.06109872403152809-0.0006157367098192212j),(0.11304668935048325-0.04498879227728139j),(-0.028730393037510498-0.04606240706434205j),(0.00013309472639572034-0.08369416957529412j),0.007374070919199891
84,(0.06359522908406037+0j),(0.06969551419241506+0j),(0.1625966192424619+0j),(0.020723668369739143+0j),(0.013398008352764+0j),(0.11464843126980913+0j),(0.061098022653121774+0j),(0.12166407497134281+0j),(0.05427918774153145+0j),(0.08367642025337897+0j),(0.004044353162254119+0j),(0.0048574646985451286+0j),(0.026437660589078132+0j),(0.0004294704306989266+0j),(0.0001795066278207339+0j),(0.013144262792628147+0j),(0.003732968372121382+0j),(0.014802147138632522+0j),(0.002946230221880418+0j),(0.00700174330642009+0j),-1.2866971288304423,163.35081656033566,-0.06359522908406037,0.008418602580756438,(-0.06955204598628179+0.004469630596287819j),(-0.034928446998184634+0.1588007058528807j),(0.004086074279543058+0.020316850830800114j),(0.00980533913898771+0.009130276676539964j),(0.0843663104302642+0.07763110495808005j),(0.06109484137029081-0.000623482205347079j),(0.1130409426776496-0.04498769184100091j),(-0.02872576081827658-0.046054976791782054j),(0.00012248050452872666-0.08367633061353791j),0.008038758969063434
85,(0.05388268976161908+0j),(0.06968491497899747+0j),(0.16257508339527427+0j),(0.02071140935994944+0j),(0.013398866873861917+0j),(0.11468077630451408+0j),(0.06110151811282502+0j),(0.12166743462945079+0j),(0.054279753744211096+0j),(0.08368132561272006+0j),(0.0029033442559468895+0j),(0.004855987375630106+0j),(0.02643065774098038+0j),(0.00042896247767540115+0j),(0.00017952963350347423+0j),(0.013151680453805995+0j),(0.003733395515691884+0j),(0.01480296464931168+0j),(0.0029462916665321985+0j),(0.007002564256302078+0j),-1.2974609248578295,163.35410484201373,-0.05388268976161908,0.009064779017702935,(-0.06954296058033642+0.004445673104478209j),(-0.03493674335196015+0.15877682987432282j),(0.004087503344554589+0.020304058561865315j),(0.009828530940014795+0.009106569774873858j),(0.0844014941804366+0.07764063519778623j),(0.061098217737690384-0.0006350629651146536j),(0.11304956735339597-0.04497510389673012j),(-0.028712615773921576-0.0460638400695312j),(0.00012516151748531547-0.0836812320111064j),0.008763361035007433
86,(0.04516845421554187+0j),(0.0696910164630544+0j),(0.16257605240321799+0j),(0.020710317503530643+0j),(0.01342774878125281+0j),(0.11468282456102506+0j),(0.061101514762965416+0j),(0.12167109263242717+0j),(0.054257943989017524+0j),(0.08368005342154472+0j),(0.0020401892562215023+0j),(0.004856837775653719+0j),(0.02643097281501388+0j),(0.0004289172510970478+0j),(0.00018030443733243632+0j),(0.013152150249294853+0j),(0.003733395106328881+0j),(0.014803854782368673+0j),(0.0029439244859153627+0j),(0.007002351340632578+0j),-1.3052630391689153,163.35664338153305,-0.04516845421554187,0.009881865041656536,(-0.06954913633541644+0.004444705912810865j),(-0.03496816775097682+0.15877090432177246j),(0.004102494680920191+0.020299920898616066j),(0.009861860844520124+0.009113075113031667j),(0.08439050272746534+0.07765560700104351j),(0.06109825353334083-0.0006312855966091091j),(0.11303876104913008-0.04501214594802548j),(-0.028702126688677283-0.04604467840546269j),(0.00014281474077130075-0.08367993155220908j),0.009553277679481643
87,(0.07252904707682473+0j),(0.06969041785822468+0j),(0.1625609877121451+0j),(0.020753450526755576+0j),(0.013428169662448669+0j),(0.11470270952388546+0j),(0.061109452125503685+0j),(0.12170678289081335+0j),(0.054248339721626314+0j),(0.08369146848182159+0j),(0.005260462669872257+0j),(0.0048567543412539604+0j),(0.026426074725948198+0j),(0.0004307057087664913+0j),(0.00018031574048350682+0j),(0.013156711572120845+0j),(0.003734365139079227+0j),(0.014812541001631577+0j),(0.00294288236255298+0j),(0.007004261896643735+0j),-1.2778661771565782,163.34739646177619,-0.07252904707682473,0.010772602013883276,(-0.06954903258417235+0.004436936765347676j),(-0.03498183341686126+0.15875246787607167j),(0.004137337880784111+0.020336866622631917j),(0.009869490133026161+0.009105432718855598j),(0.08439006533388244+0.07768544551628638j),(0.061106299035566594-0.0006207714999420719j),(0.11308140924258732-0.04500150981180592j),(-0.02866346372984875-0.04605744467033125j),(9.155861491327578e-05-0.08369141839916307j),0.010414396263796607
88,(0.0806741964375592+0j),(0.06967230886111817+0j),(0.16253183336568042+0j),(0.020734637854161686+0j),(0.013422791762842064+0j),(0.11470567804623256+0j),(0.06112381453761371+0j),(0.12168227976519932+0j),(0.05428146692635247+0j),(0.08366380163070547+0j),(0.0065083259708458895+0j),(0.0048542306220390454+0j),(0.026416596857209308+0j),(0.00042992520694323463+0j),(0.0001801713387086208+0j),(0.013157392576045961+0j),(0.0037361207036285967+0j),(0.014806577208856237+0j),(0.002946477651676697+0j),(0.006999631703302036+0j),-1.2682894992599454,163.343977938241,-0.0806741964375592,0.011599461521645942,(-0.0695323407610496+0.004414092242842958j),(-0.034958353862774634+0.1587277869574648j),(0.004144022957220038+0.020316305783120808j),(0.009835252466881472+0.00913450314036416j),(0.08438170193174438+0.07769891218767613j),(0.061120891890627-0.0005977274653916516j),(0.11305632330510139-0.04499827740690333j),(-0.028673737589616295-0.046090068608307826j),(8.639642773037215e-05-0.08366375702154016j),0.01121376140856204
89,(0.04212107563597983+0j),(0.06965748529289054+0j),(0.16255834343732514+0j),(0.020760510185987676+0j),(0.013386808383035438+0j),(0.1146967008462841+0j),(0.06105863742277344+0j),(0.12168284815508544+0j),(0.05423226795606208+0j),(0.08364683031513784+0j),(0.0017741850127319337+0j),(0.004852165257329262+0j),(0.02642521502108735+0j),(0.0004309987831824981+0j),(0.00017920663868410794+0j),(0.013155333185021987+0j),(0.00372815720392571+0j),(0.014806715535133581+0j),(0.002941138887658118+0j),(0.006996792221769463+0j),-1.3077071702784426,163.35743454947166,-0.04212107563597983,0.012645020147643883,(-0.06951847213881801+0.004398555309831366j),(-0.03494021764525129+0.1587589248262592j),(0.0041686796975678245+0.020337671763542255j),(0.00981150708650767+0.009107193166696186j),(0.08437110555567956+0.07769716682308542j),(0.0610554900927573-0.0006199463355200533j),(0.11305320149805671-0.04500765675052822j),(-0.028647230347119818-0.04604861649493039j),(0.00015049381879943458-0.08364669493398987j),0.012224553586175227
90,(0.08852063952867392+0j),(0.0696358800809463+0j),(0.16254320843303263+0j),(0.020734537056372564+0j),(0.013328938774261907+0j),(0.11471850593315491+0j),(0.06101114139687971+0j),(0.1217178991130308+0j),(0.054265430119595115+0j),(0.08360598628565616+0j),(0.007835903622565428+0j),(0.004849155794647933+0j),(0.02642029460770429+0j),(0.00042992102694208695+0j),(0.0001776606088480225+0j),(0.0131603356035353+0j),(0.0037223593745500487+0j),(0.014815246964489942+0j),(0.0029447369060646607+0j),(0.006989960942797325+0j),-1.256970899009612,163.3404422295014,-0.08852063952867392,0.013784823910656045,(-0.06949408941136656+0.004441546074614508j),(-0.034937154038761055+0.15874410186012006j),(0.004179061652632335+0.020309024364690315j),(0.009777051054821878+0.009059242877825327j),(0.0843873548638657+0.07771171045997702j),(0.06100815946872418-0.0006032021127032555j),(0.11310861030635408-0.04496319871912222j),(-0.02865744528116482-0.04608131656128875j),(0.00015971910152244841-0.08360583372352634j),0.013326457103605572
91,(0.14150094825033965+0j),(0.0696418258925158+0j),(0.1625310399946681+0j),(0.020691704005119327+0j),(0.013280150522071444+0j),(0.11473763853384933+0j),(0.06103167697587305+0j),(0.12178140473831242+0j),(0.0542587109393241+0j),(0.08360610408365683+0j),(0.0200225183557453+0j),(0.004849983913643485+0j),(0.02641633896174839+0j),(0.00042814661463547117+0j),(0.00017636239788887447+0j),(0.013164725696324268+0j),(0.003724865594487312+0j),(0.014830710540036662+0j),(0.0029440077127971293+0j),(0.006989980640047261+0j),-1.1650104847496645,163.31288628928695,-0.14150094825033965,0.01484288887014036,(-0.06950200364616925+0.004410827905434734j),(-0.03487436247258233+0.15874544971078489j),(0.004162720108944818+0.0202686550103863j),(0.009750743548489942+0.009015841510389156j),(0.08445939187887948+0.07766168179851718j),(0.06102935397163673-0.0005324925276286162j),(0.1131683887023698-0.04498473450567429j),(-0.02862874015152247-0.04609124591648325j),(0.00015595307851693483-0.08360595863145498j),0.01452768460478437
92,(0.11265966877268674+0j),(0.0697393449353706+0j),(0.1624875400811483+0j),(0.020578266509948564+0j),(0.013265378709681398+0j),(0.11482640523808847+0j),(0.06100028260621262+0j),(0.12176383789857789+0j),(0.054265247921755806+0j),(0.08355253580414584+0j),(0.012692200967971487+0j),(0.004863576232014601+0j),(0.026402200681622776+0j),(0.00042346505255447063+0j),(0.00017597027231126852+0j),(0.013185103339901713+0j),(0.0037210344780378058+0j),(0.014826432219791151+0j),(0.002944717132009623+0j),(0.006981026239303073+0j),-1.2219286082813308,163.3283997285048,-0.11265966877268674,0.015982166434569386,(-0.06960252372707414+0.004366339752777236j),(-0.03487197508523412+0.1587014367776095j),(0.0042005986849710745+0.020144975136303592j),(0.00972672649642557+0.009020036805634513j),(0.08455112876454088+0.0776930496540311j),(0.06099712576267458-0.0006205857960560341j),(0.1131260410543287-0.04504365721348j),(-0.028668730270886816-0.046074082049073546j),(0.00012916061077480125-0.08355243597190747j),0.01583718900944698
93,(0.0851475751865737+0j),(0.0697661021377021+0j),(0.16246903035798393+0j),(0.020649509222702752+0j),(0.01331144761941087+0j),(0.11484096776283789+0j),(0.061027678404876065+0j),(0.12169319158466166+0j),(0.05423503435424728+0j),(0.08359449014983333+0j),(0.007250109560153222+0j),(0.00486730900748828+0j),(0.026396185825463506+0j),(0.000426402231138486+0j),(0.00017719463772431935+0j),(0.013188447876705173+0j),(0.003724377531488976+0j),(0.014809232878061166+0j),(0.0029414389514063827+0j),(0.006988038783410582+0j),-1.2648202397174317,163.34198949246812,-0.0851475751865737,0.01742277572032075,(-0.06962221811106524+0.004478364967657222j),(-0.03489918789831771+0.1586765027012551j),(0.004156477974562245+0.020226861397297034j),(0.009700681981037946+0.009115448800091252j),(0.08458361150388494+0.0776792156349756j),(0.061024676115532035-0.0006053399733950951j),(0.11306257480769914-0.04501207677851135j),(-0.02866530848142071-0.04604062381279572j),(0.00010573319496739612-0.08359442328231032j),0.017264730240519357
94,(0.09429775441874497+0j),(0.06978096553566203+0j),(0.1624797555924068+0j),(0.02069488759548356+0j),(0.013307709580381886+0j),(0.11493161641124042+0j),(0.061063800335270625+0j),(0.12166456116731071+0j),(0.0542941050933355+0j),(0.08352042749735653+0j),(0.008892066488417935+0j),(0.004869383151089253+0j),(0.02639967097736825+0j),(0.0004282783725896993+0j),(0.0001770951342757878+0j),(0.013209276450900507+0j),(0.003728787711385797+0j),(0.014802265444034289+0j),(0.0029478498478861604+0j),(0.006975661809341189+0j),-1.2541619408357005,163.3377039825779,-0.09429775441874497,0.018993239436176416,(-0.06963695023239463+0.004480883107183812j),(-0.0350316679523904+0.15865829073150167j),(0.004037510750986888+0.02029721359017943j),(0.009651149941474165+0.00916244722129252j),(0.08463181398400729+0.07776073888973081j),(0.06106005938423044-0.0006759137371361345j),(0.113069177056429-0.044917999107442444j),(-0.028736281468787185-0.04606599586715562j),(8.572921939855499e-05-0.0835203834991323j),0.01882094796621436
95,(0.05979769871085832+0j),(0.06980366116265659+0j),(0.1624730664346724+0j),(0.020792991598922877+0j),(0.013340658284060069+0j),(0.1149448120020485+0j),(0.061070441095987554+0j),(0.12166902100634681+0j),(0.054216117221127076+0j),(0.08350073878183496+0j),(0.0035757647711145866+0j),(0.004872551111710971+0j),(0.026397497316685472+0j),(0.0004323484996328773+0j),(0.00017797316345206056+0j),(0.013212309806186272+0j),(0.003729598775658485+0j),(0.014803350672642863+0j),(0.002939387366534992+0j),(0.006972373377112238+0j),-1.2980639274601011,163.35215769302812,-0.05979769871085832,0.020451080410044713,(-0.06966878284523736+0.00433725818624291j),(-0.034951590905228085+0.15866910099284942j),(0.004112267150182191+0.02038229031582098j),(0.009664510308287228+0.009196216828297953j),(0.0845729068942411+0.07784428833025772j),(0.06106714062165227-0.0006349109810300645j),(0.11305979144595334-0.04495368984677898j),(-0.028708716451463476-0.04599127054392455j),(3.373961181373503e-05-0.08350073196535963j),0.020265564573317706
96,(0.07910323197153374+0j),(0.06974933113650711+0j),(0.16253121719119423+0j),(0.020874300911748276+0j),(0.013166828723068628+0j),(0.11481063781540192+0j),(0.06103516326457833+0j),(0.12170368157630046+0j),(0.05418580100041008+0j),(0.0835430458136216+0j),(0.006257321308342278+0j),(0.004864969193990119+0j),(0.026416396561651147+0j),(0.00043573643855421496+0j),(0.000173365378622625+0j),(0.013181482555579398+0j),(0.0037252911547337323+0j),(0.014811786109225537+0j),(0.002936101030056042+0j),(0.006979440503816877+0j),-1.271397931724266,163.34465816462892,-0.07910323197153374,0.022294511115323316,(-0.06961080518033362+0.00439374511501946j),(-0.03491854017926376+0.1587359194177559j),(0.004068762957211069+0.02047392504021254j),(0.009607450822330355+0.009003458630944488j),(0.08452655768902613+0.07769648383822228j),(0.061030042262433984-0.0007906302418032343j),(0.11307931356025094-0.04499838834856182j),(-0.02866435487078024-0.045983212044158235j),(-7.849337678429401e-05-0.08354300893914869j),0.022092273150333096
97,(0.06596728570166063+0j),(0.06987789845187106+0j),(0.16228755169561043+0j),(0.02087539158503189+0j),(0.013049393291706244+0j),(0.11482856932991041+0j),(0.060922076438225066+0j),(0.12187650623379422+0j),(0.05419472735507324+0j),(0.08342923688146558+0j),(0.004351682782844519+0j),(0.004882920692050005+0j),(0.026337249435355425+0j),(0.00043578197382842035+0j),(0.00017028666528162793+0j),(0.01318560033435404+0j),(0.0037114993975449376+0j),(0.014853882771756078+0j),(0.002937068473090724+0j),(0.006960437566623698+0j),-1.286843186795244,163.34994400004467,-0.06596728570166063,0.023419962675378696,(-0.06974227237015738+0.004351567154116577j),(-0.034599953417751156+0.1585562759995481j),(0.004093428009529424+0.020470120198944126j),(0.009468561861521918+0.00897958805047094j),(0.084576245446472+0.07766890652334539j),(0.06091710956129601-0.0007779204599419441j),(0.11324438906302692-0.04505098353529997j),(-0.02866053880633942-0.04599610840517963j),(-0.00011538856502718453-0.08342915708613362j),0.023787982884982226
98,(0.005748810165163735+0j),(0.06983503373520024+0j),(0.1623276465963508+0j),(0.020926732267903918+0j),(0.012951985231270844+0j),(0.11490415749980333+0j),(0.06086325232875624+0j),(0.1218996892698686+0j),(0.054183364429701314+0j),(0.08347151483181875+0j),(3.304881831508989e-05+0j),(0.004876931936796555+0j),(0.026350264849509756+0j),(0.0004379281234125311+0j),(0.000167753921431058+0j),(0.01320296541073961+0j),(0.0037043354840338516+0j),(0.01485953424409052+0j),(0.002935836980921822+0j),(0.006967493788318538+0j),-1.3313538039488853,163.36271601369617,0.005748810165163735,0.025531004118991965,(-0.0696996795281079+0.0043458728094148275j),(-0.03459598569164876+0.15859817976109622j),(0.004156937848092951+0.02050970480381479j),(0.009441208592250255+0.008866651101102263j),(0.08454377178083944+0.07781591137941486j),(0.060858667213465376-0.0007470669545134299j),(0.11323436812784549-0.045138809452378005j),(-0.028504987214593464-0.04607930864083884j),(-0.00021721143008553278-0.08347123221513612j),0.025932197136141307
99,(0.0025537269169638444+0j),(0.06951972281260821+0j),(0.1623633744988632+0j),(0.02085213884491784+0j),(0.01292167981454518+0j),(0.11483905404573327+0j),(0.06079660579852906+0j),(0.121938683842089+0j),(0.05402244013846838+0j),(0.0833644031823186+0j),(6.521521166425661e-06+0j),(0.004832991859941877+0j),(0.026361865378658103+0j),(0.00043481169440773147+0j),(0.00016696980922962436+0j),(0.013188008334118848+0j),(0.0036962272766217375+0j),(0.014869042617140935+0j),(0.0029184240385143993+0j),(0.006949623717944171+0j),-1.3298259763894564,163.362797859264,-0.0025537269169638444,0.02783233177434792,(-0.06938652818788893+0.0043013446703527875j),(-0.03441288232500739+0.1586745691935015j),(0.004110673091923953+0.02044294648868073j),(0.009471076018434778+0.00879025188960214j),(0.08441742053879066+0.07785696785577906j),(0.06079064717006488-0.0008511717020789841j),(0.11324436501166893-0.04521898285283328j),(-0.028436177796725703-0.04593264450069692j),(-0.0002182005709505928-0.08336411761936312j),0.028269687747767926
100,(0.0060946439849077425+0j),(0.06953243237296941+0j),(0.16249930080353964+0j),(0.02064721830106682+0j),(0.01305031298819489+0j),(0.11472348673320827+0j),(0.06075278125682565+0j),(0.12200862315186026+0j),(0.05428343654596642+0j),(0.08342156496342162+0j),(3.7144685302772126e-05+0j),(0.004834759151701564+0j),(0.02640602276163926+0j),(0.00042630762357190853+0j),(0.00017031066908984827+0j),(0.013161478408224615+0j),(0.003690900430439706+0j),(0.014886104123412652+0j),(0.002946691483239963+0j),(0.006959157500946375+0j),-1.3274577229821443,163.36270338026597,0.0060946439849077425,0.030341097764389913,(-0.06942732717729296+0.0038217002392498915j),(-0.03441376655935129+0.15881346111976066j),(0.0040718202186765945+0.020241736676448616j),(0.009588650618813683+0.008852595574190218j),(0.08437835483641667+0.07772883405355038j),(0.060748661878949985-0.0007074675658393974j),(0.11330375844660982-0.04525883831126188j),(-0.028695293416280732-0.04607897154878263j),(-0.00017481813615746484-0.0834213817888774j),0.03081787637047159
101,(0.014189000301488428+0j),(0.06943761487305096+0j),(0.1625064379975224+0j),(0.02064343136474564+0j),(0.013271684771902074+0j),(0.11463401471717721+0j),(0.060792765024439754+0j),(0.12202915831075703+0j),(0.054446775156661804+0j),(0.08357492019682458+0j),(0.0002013277295556387+0j),(0.004821582359258148+0j),(0.02640834239064259+0j),(0.00042615125851096415+0j),(0.0001761376166847374+0j),(0.013140957330178001+0j),(0.003695760279316746+0j),(0.0148911154780318+0j),(0.0029644513249600848+0j),(0.006984767285905598+0j),-1.3261122099016784,163.3621977807241,0.014189000301488428,0.033076000279528665,(-0.06934057564224728+0.0036697314424805885j),(-0.03461043058948012+0.1587780226764818j),(0.0037116806467236974+0.020307010742295403j),(0.009650811110564513+0.00911040403017023j),(0.08415359937267011+0.07784040751950197j),(0.06079111196121001-0.0004483144391777387j),(0.11332935280533134-0.045250119013727885j),(-0.028908928404992523-0.04613810988147544j),(-0.0002471854637866232-0.08357455465183222j),0.03359575501716178
102,(0.04605264094355582+0j),(0.06938488824986466+0j),(0.1625412158715361+0j),(0.020520267269517025+0j),(0.01327433328782603+0j),(0.11479989426803293+0j),(0.06084334678165356+0j),(0.12192428186688549+0j),(0.054477388611347294+0j),(0.08371600655465097+0j),(0.002120845737876074+0j),(0.004814262717446207+0j),(0.0264196468569973+0j),(0.00042108136881241167+0j),(0.0001762079242362862+0j),(0.01317901572395154+0j),(0.0037019128475925525+0j),(0.014865530508755742+0j),(0.002967785869911752+0j),(0.007008369753458363+0j),-1.3225560956313056,163.3564043110785,0.04605264094355582,0.03605742293791982,(-0.06926934663648314+0.004002540943069779j),(-0.034793511766600074+0.15877360736578597j),(0.0038092691344194353+0.020163601798140408j),(0.009859352382791252+0.008888256006002227j),(0.08454642786000376+0.07765898054999641j),(0.06084294272643652-0.00022173853999205988j),(0.11331024336318511-0.045014656032580175j),(-0.02894719056279889-0.0461502549118936j),(-0.0003903763507591056-0.08371509636716147j),0.03662402761322645
103,(0.10508951788503948+0j),(0.06928157411678133+0j),(0.162608909963533+0j),(0.020431622035638766+0j),(0.013129167949801478+0j),(0.11491853730088715+0j),(0.060681707939214104+0j),(0.1220742926570746+0j),(0.054436333967092326+0j),(0.08346802199734346+0j),(0.011043806769310032+0j),(0.004799936512099065+0j),(0.02644165759952838+0j),(0.0004174511790071995+0j),(0.00017237505105409433+0j),(0.01320627021537539+0j),(0.0036822696784200803+0j),(0.0149021329277251+0j),(0.0029633144557768094+0j),(0.006966910696149012+0j),-1.268059469892902,163.3323301903702,0.10508951788503948,0.038825038686019955,(-0.06916087471212515+0.004087777042940734j),(-0.034835606775277944+0.15883368062261413j),(0.0035355953182496045+0.020123388003832034j),(0.009727368844415551+0.008817785800232845j),(0.08469624992106074+0.07767120099937047j),(0.060680127636003514-0.000437936637429279j),(0.11319066551643742-0.045716585258208924j),(-0.02900771298123784-0.046063728066396616j),(-0.0005183250781746961-0.08346641261766524j),0.0399252643058382
104,(0.036780989373198895+0j),(0.06915418803895694+0j),(0.1624649544621046+0j),(0.020684648636171282+0j),(0.013617410267851265+0j),(0.11479838731063258+0j),(0.06050473974040903+0j),(0.12204360678785836+0j),(0.054977079583865926+0j),(0.08334508412029147+0j),(0.0013528411792713701+0j),(0.004782301723327414+0j),(0.02639486142837372+0j),(0.0004278546892018625+0j),(0.0001854338624029811+0j),(0.013178669729122006+0j),(0.003660823531054632+0j),(0.014894641957789386+0j),(0.0030224792795707275+0j),(0.006946403047018462+0j),-1.3207743564705168,163.35869626688773,0.036780989373198895,0.04078496954668632,(-0.06903431916674828+0.004069950922424671j),(-0.0354676857593111+0.15854622258272974j),(0.0034684413464282416+0.02039177784863913j),(0.010255073764704043+0.008959203339776362j),(0.08450813018926956+0.07769842766128202j),(0.06050113302834453-0.0006606310174301443j),(0.1131491645989366-0.045737386330573566j),(-0.02870351962335395-0.0468890951160551j),(5.5018668016729824e-05-0.08334506596052721j),0.043524069682477226
105,(0.0302832536560649+0j),(0.06896368190360719+0j),(0.16194611482451826+0j),(0.021031189756878337+0j),(0.013800218047680328+0j),(0.11433844876592585+0j),(0.06018664860569217+0j),(0.12190627466375269+0j),(0.055963105128222425+0j),(0.08344343375022907+0j),(0.0009170754519975681+0j),(0.004755989421701918+0j),(0.026226544106756046+0j),(0.00044231094258982424+0j),(0.00019044601816352186+0j),(0.013073280866198248+0j),(0.003622432670385068+0j),(0.01486113980239431+0j),(0.003131869135592475+0j),(0.006962806636028867+0j),-1.2980061795575009,163.3600121645816,-0.0302832536560649,0.044461267505951446,(-0.0688577132577334+0.0038216157077449716j),(-0.034964886495880386+0.15812653420310663j),(0.004334366054522981+0.020579703921466488j),(0.010609225408447+0.00882555122336755j),(0.08403622208148179+0.07753189178957341j),(0.060185474305743794-0.00037596938402137414j),(0.11308221045832952-0.04553628751064782j),(-0.028826970983480808-0.04796743561532168j),(0.00034897899672382013-0.08344270399315157j),0.04744726615242787
106,(0.03414412036244566+0j),(0.06900280578257+0j),(0.16205758240134693+0j),(0.020957241153648918+0j),(0.013689101964839249+0j),(0.11389200459845208+0j),(0.0597670197999776+0j),(0.1226941056248705+0j),(0.05581898091251293+0j),(0.08362481430950718+0j),(0.001165820955325176+0j),(0.004761387205867075+0j),(0.026262660013769354+0j),(0.00043920595677219583+0j),(0.0001873915126037658+0j),(0.01297138871145383+0j),(0.003572096655770915+0j),(0.01505384355508688+0j),(0.0031157586301114835+0j),(0.006993109568299555+0j),-1.2750410123779194,163.35925964967103,-0.03414412036244566,0.04787392692816868,(-0.0689309215042381+0.003148851607116483j),(-0.034280573762313964+0.15839034780028707j),(0.0048099129138803945+0.02039781102307506j),(0.010342704741273925+0.00896771828497058j),(0.08386647367661222+0.07705714311148538j),(0.05976437850538197-0.0005618875655790328j),(0.11372973929761115-0.04603683258418504j),(-0.028471866956435367-0.04801157591796511j),(-5.096896235044542e-05-0.08362479877682476j),0.051089118240244716
107,(0.1154334251904741+0j),(0.06882472005104545+0j),(0.16081276467651673+0j),(0.020751293858010632+0j),(0.013729606026429735+0j),(0.11447064364459936+0j),(0.05918028350131148+0j),(0.1225621146537538+0j),(0.05651370192307784+0j),(0.08351921673045862+0j),(0.013324875651204781+0j),(0.0047368420901047785+0j),(0.02586074528290475+0j),(0.00043061619678150975+0j),(0.00018850208164097572+0j),(0.013103528256408856+0j),(0.0035023059552955994+0j),(0.015021471948399893+0j),(0.003193798505050492+0j),(0.006975459563269318+0j),-1.2275013592752066,163.32693414980622,0.1154334251904741,0.05154852769811039,(-0.06878496185055324+0.002339041111804837j),(-0.03413846990027498+0.1571474153645957j),(0.005365168330398016+0.020045726865544285j),(0.009867035758645417+0.009546920287641893j),(0.08369046838012185+0.07809887168662989j),(0.05916888295106998-0.001161570324250636j),(0.11337670496999017-0.04655313865409828j),(-0.028885139628742857-0.04857414140958666j),(0.0002802507321628219-0.08351874653511294j),0.055010503538403456
