,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
52,(0.09352816108566926+0j),(0.034288095364322556+0j),(0.052358463233820055+0j),(0.09830216979753686+0j),(0.194326627529654+0j),(0.9569443930604417+0j),(0.1182472419149962+0j),(0.0700477102238513+0j),(0.06604202753911242+0j),(0.04016250811048155+0j),(0.008747516916066898+0j),(0.001175673483712878+0j),(0.0027414086722072862+0j),(0.00966331658690377+0j),(0.037762838167048875+0j),(0.9157425714098171+0j),(0.013982410220503635+0j),(0.004906681707604642+0j),(0.004361549401476883+0j),(0.001613027057724496+0j),-3.867541130313227,12.572867804711237,-0.09352816108566926,0.6478962909551308,(0.02200363364013249-0.02629664599038645j),(-0.015844968628137193+0.04990336302676038j),(0.08482388569373878-0.04968123390898527j),(-0.12449436014259786+0.1492112343616727j),(0.6014249290865117+0.7443323357769038j),(-0.11677559922662904+0.018597570964116496j),(0.06997764404672785+0.0031322581748789435j),(0.021748122130908834-0.062358388250947895j),(0.0006844302144970544+0.04015667582116303j),0.3821550637330198
53,(0.0725942902314312+0j),(0.012458955524451653+0j),(0.04194410111604149+0j),(0.10290233143846826+0j),(0.170598483398457+0j),(0.9815376710587138+0j),(0.1327775626523959+0j),(0.08286349770035266+0j),(0.09412012556434161+0j),(0.03744427245129974+0j),(0.005269930974205268+0j),(0.00015522557276026437+0j),(0.0017593076184327131+0j),(0.010588889815472373+0j),(0.02910384253785361+0j),(0.9634161997073638+0j),(0.017629881143910918+0j),(0.00686635925113635+0j),(0.008858598036247431+0j),(0.001402073539407165+0j),-3.937413682564836,12.57026192572524,0.0725942902314312,0.6398399003990123,(0.00802875905595589-0.009527045753100519j),(-0.004992896861982555+0.04164587133628396j),(0.10053861341750023-0.021928908489909273j),(-0.07903443396544338+0.15118664221952804j),(0.5807395006574861+0.791301353520552j),(-0.11305760878647694+0.06962656274292771j),(0.07473208606971093-0.03579768935009167j),(-0.013618114790079-0.09312972128065058j),(-0.03584597189501522-0.01082311592421258j),0.3868427054404346
54,(0.00982436754366603+0j),(0.041131807061305474+0j),(0.06952053947354801+0j),(0.0705043414276421+0j),(0.1727067760797111+0j),(0.9383063578890402+0j),(0.18007395342421006+0j),(0.1302806605160319+0j),(0.07509093106613922+0j),(0.049701337501187555+0j),(9.651819763303849e-05+0j),(0.0016918255521284587+0j),(0.004833105408693148+0j),(0.00497086216014553+0j),(0.029827630503847475+0j),(0.8804188212549955+0j),(0.03242662870182458+0j),(0.016973050504493555+0j),(0.005638647928379672+0j),(0.0024702229494069517+0j),-3.8264275817106874,12.566441265484794,-0.00982436754366603,0.6397372344830098,(0.037414961531714294-0.01708643338174466j),(-0.02559094382119741+0.06463906715782233j),(0.0704511037349844-0.0027393690273488187j),(-0.09081668470616494+0.14690119224440795j),(0.5467134106228552+0.7625767291886901j),(-0.13456375441644886+0.11966296293830525j),(0.08611818268673598-0.09775842222145119j),(-0.011276545590696168-0.07423939283103427j),(-0.04467307111398828+0.02178393138649445j),0.39158784732739027
55,(0.11356712197916086+0j),(0.036171674109615186+0j),(0.08171703717785264+0j),(0.10788998433543835+0j),(0.13182375039323807+0j),(0.9708599995024633+0j),(0.1284327042591263+0j),(0.12220894459933142+0j),(0.06302720379176488+0j),(0.09261802871609703+0j),(0.012897491194629601+0j),(0.0013083900078922058+0j),(0.006677674165126553+0j),(0.011640248719901132+0j),(0.017377501167738736+0j),(0.942569138633923+0j),(0.0164949595233122+0j),(0.014935026140082455+0j),(0.003972428417808662+0j),(0.008578099243255774+0j),-3.685093329525004,12.576017720357777,0.11356712197916086,0.6240264097906663,(-0.03562823173987422-0.006246527914131571j),(-0.05861804728529031+0.05693503927798787j),(0.10730745188168504+0.011196405251730608j),(-0.06449797016864818+0.1149674432692269j),(0.625500440616813+0.7425081396335638j),(-0.09954732444026554+0.08114979802868712j),(0.09618326899010218-0.07539101343303525j),(-0.04393224637133256-0.045192766529359524j),(-0.047185625018728146+0.07969702651195809j),0.39152501485161584
56,(0.02522200513628292+0j),(0.024495808168868007+0j),(0.033212955019536465+0j),(0.09651265645370857+0j),(0.03905400067298076+0j),(0.9294196675270563+0j),(0.14049372559099757+0j),(0.07614596674483827+0j),(0.07568012831843178+0j),(0.036695234162035045+0j),(0.0006361495430946821+0j),(0.0006000446178459805+0j),(0.0011031003811297524+0j),(0.009314692855751575+0j),(0.0015252149685651816+0j),(0.8638209183861039+0j),(0.019738486930438524+0j),(0.005798208251506015+0j),(0.005727481822294301+0j),(0.0013465402102065837+0j),-4.202878760036132,12.566836696899976,-0.02522200513628292,0.6239262812383033,(-0.023953702694617156-0.005124914151853795j),(-0.03209955701880107-0.008527533073901927j),(0.09633702743434085-0.005819793885236296j),(-0.025347992217174604+0.029710170970952646j),(0.6118654912603022+0.6996009855559759j),(-0.11774463008272816+0.07664651992830485j),(0.03553930556887848-0.06734364120826775j),(-0.002983284245838535-0.07562130544630152j),(-0.02677445603535775+0.02509320055746733j),0.39632759151038494
57,(0.1761751814604779+0j),(0.06241669652914327+0j),(0.02586182538682333+0j),(0.06994205993637916+0j),(0.03629113690384312+0j),(0.9023424958359596+0j),(0.13425737771463991+0j),(0.07760980442798063+0j),(0.041861757900594126+0j),(0.033333807658760074+0j),(0.031037694562632313+0j),(0.0038958440056111655+0j),(0.0006688340123385397+0j),(0.0048918917481440526+0j),(0.0013170466177734842+0j),(0.8142219797914687+0j),(0.018025043470811488+0j),(0.0060232817433494+0j),(0.0017524067745279548+0j),(0.0011111427330312118+0j),-4.100222623323875,12.59031586270697,-0.1761751814604779,0.616167950360267,(-0.06013114539986153-0.01673587041393059j),(-0.023409955504139667-0.01099126906379516j),(0.06993216668642316-0.001176354830134228j),(-0.0188726489052073+0.030997898978386614j),(0.5973582316247853+0.6763025379972917j),(-0.13152946726037523+0.026926617184736906j),(0.003581166348827401-0.07752713712585695j),(-0.037191384218208515-0.019214778543130424j),(-0.007473308276085638+0.03248526429693626j),0.39139938014392317
58,(0.1488347689119815+0j),(0.06296748902973735+0j),(0.0018586889708990648+0j),(0.04164590622421093+0j),(0.036314933690295974+0j),(0.8960814918851524+0j),(0.13423682488022834+0j),(0.08204606294629323+0j),(0.02667726692019319+0j),(0.04873916340251703+0j),(0.022151788437082934+0j),(0.003964904674710094+0j),(3.4547246905418242e-06+0j),(0.0017343815052357709+0j),(0.0013187744089305936+0j),(0.8029620400991204+0j),(0.018019525153925093+0j),(0.00673155644498711+0j),(0.0007116765703312339+0j),(0.0023755060491772555+0j),-4.275274692492157,12.583202619173639,-0.1488347689119815,0.6085060919339016,(-0.06215133869433881-0.010105234940944114j),(0.00047460971842486904-0.0017970727046278598j),(0.037074284588540875-0.01897047515176284j),(-0.01888018711870426+0.031021169276694058j),(0.5909131608168685+0.6736346758240241j),(-0.1315609220236887+0.02666925102439131j),(0.007076509769656257-0.08174031719088855j),(-0.023493412778062515-0.012638675815559273j),(-0.022676655941690757+0.04314250021127006j),0.381787297690879
59,(0.008669856519668624+0j),(0.05948991047871261+0j),(0.02243654262295604+0j),(0.012632170264762195+0j),(0.06305483354411179+0j),(0.8997900273811984+0j),(0.13616600791009956+0j),(0.07140151677308809+0j),(0.05065463357458768+0j),(0.04566239112931585+0j),(7.516641207164055e-05+0j),(0.0035390494487652405+0j),(0.0005033984448717233+0j),(0.00015957172559794214+0j),(0.003975912033275646+0j),(0.8096220933746578+0j),(0.018541181710173292+0j),(0.00509817659749758+0j),(0.002565891902575745+0j),(0.0020850539636466233+0j),-4.273351390301859,12.56642563404763,-0.008669856519668624,0.608408453703959,(-0.05893912094619612+0.008076476388556226j),(-0.005477738117083123-0.02175759246774279j),(-0.01096909202434176-0.006265041560872854j),(-0.05650718548214153+0.02797945714560059j),(0.5799316926264517+0.6879689856832767j),(-0.13614938161238976+0.002127815014787515j),(-0.015178105400018979-0.06976963317922415j),(-0.0416767104194421-0.028791382585588204j),(-0.007656273130985398+0.04501594656774835j),0.38172603776849673
60,(0.028845689180909656+0j),(0.08097598936939494+0j),(0.0502799935088318+0j),(0.020978973594239284+0j),(0.02436625773537841+0j),(0.902358152724573+0j),(0.1370480240239516+0j),(0.06570787034675057+0j),(0.055361919093262234+0j),(0.02232985719325425+0j),(0.0008320737843216483+0j),(0.006557110854352362+0j),(0.002528077747248168+0j),(0.00044011733306778913+0j),(0.0005937145160268881+0j),(0.8142502357885038+0j),(0.01878216088886962+0j),(0.004317524225505384+0j),(0.0030649420856889136+0j),(0.0004986225222711288+0j),-4.104297750588319,12.56698044388347,0.028845689180909656,0.6008430822253582,(-0.0773304150468162+0.024023275443608945j),(-0.001564589499452644-0.05025564452821564j),(0.019573678372760854+0.007549069348436478j),(-0.017351365578749504+0.017106859109125645j),(0.5927940996343789+0.6803274147255642j),(-0.13704664592330498+0.0006145974632993452j),(-0.030018432479431683-0.05845013205274377j),(-0.034094704202600926-0.04361757938063574j),(0.011054571764682804+0.01940151966652629j),0.381664787675614
61,(0.028845689180909656+0j),(0.04767887348006154+0j),(0.10130745846621224+0j),(0.030976413058759637+0j),(0.02233548085525071+0j),(0.9063818097010863+0j),(0.1443667760189434+0j),(0.04121844175020992+0j),(0.04388702158610421+0j),(0.06167820032136802+0j),(0.0008320737843216483+0j),(0.0022732749763277158+0j),(0.010263201140883315+0j),(0.0009595381659868945+0j),(0.000498873705035271+0j),(0.8215279849570163+0j),(0.02084176601810377+0j),(0.0016989599403154484+0j),(0.001926070663699177+0j),(0.003804200394882802+0j),-4.144613694239022,12.56698044388347,0.028845689180909656,0.5788924998439886,(-0.027195217162665295-0.03916241999421372j),(0.05095107744211473-0.0875624853939799j),(0.011229619033626206+0.02886925392777781j),(-0.0026179060309303023+0.022181529997916956j),(0.5384595050695326+0.7291017393733815j),(-0.14432584850340582-0.0034373640883270376j),(0.006235923844403449-0.04074399580456302j),(0.01627173860535639-0.04075906262977758j),(0.04030227380256568+0.04668968966726841j),0.38634641549308485
62,(0.07429289628135026+0j),(0.02961080175548073+0j),(0.09498768030566392+0j),(0.021900181112344225+0j),(0.021861359546337628+0j),(0.8793413953384046+0j),(0.10690709024482696+0j),(0.04122766076859966+0j),(0.01947963948244017+0j),(0.02822334071344283+0j),(0.0055194344378714675+0j),(0.0008767995806023808+0j),(0.009022659409851013+0j),(0.0004796179327534788+0j),(0.0004779190412142474+0j),(0.7732412895556924+0j),(0.011429125944615577+0j),(0.001699720012450732+0j),(0.00037945635436584203+0j),(0.0007965569610270797+0j),-4.241651070856887,12.570447873884985,0.07429289628135026,0.5787996132816994,(0.016766634673819926+0.024406547119923377j),(0.07680501353619638-0.0558896171534186j),(-0.018910786177080734+0.011045365495003368j),(-0.021663298002224933-0.0029360791680478632j),(0.5491384450671402+0.6867956447917647j),(-0.10628250934922488+0.011539243954761597j),(-0.01638186929562828-0.037833244254645716j),(-0.008417042368081594-0.01756729211175591j),(0.020061517078183006+0.019851762983393972j),0.40086731621609767
63,(0.19421717962368135+0j),(0.044513986716818464+0j),(0.08787139108996092+0j),(0.03403021780965619+0j),(0.024039463196821553+0j),(0.9074161840027195+0j),(0.0794037476566294+0j),(0.050868753482768085+0j),(0.07514089110902815+0j),(0.03857984206422284+0j),(0.0377203128609773+0j),(0.0019814950134250907+0j),(0.007721381372084864+0j),(0.0011580557241726416+0j),(0.0005778957907913378+0j),(0.8234041309900573+0j),(0.006304955141917678+0j),(0.00258763008089063+0j),(0.005646153516658825+0j),(0.001488404213700378+0j),-4.1542354250654885,12.595807747846298,-0.19421717962368135,0.5787067416235823,(0.03843990233681243+0.0224470247864035j),(0.04070033026796152-0.0778772398596902j),(0.03234994558746555+0.010561095807758752j),(-0.019016980222441252-0.014705449806470258j),(0.5782339280040064+0.699320853038943j),(-0.07838987982833742+0.012648394460029154j),(0.006747602475700189-0.050419241780500376j),(-0.04646505651606693-0.05905211291408235j),(0.0073811429873899305+0.03786717499233449j),0.3958826547730465
64,(0.07914473851468651+0j),(0.03770201018656633+0j),(0.0750353528660792+0j),(0.06588100550858239+0j),(0.06264304066645757+0j),(0.9100429953003446+0j),(0.08038880779290211+0j),(0.02968276519755493+0j),(0.06760249062371929+0j),(0.040186769507044175+0j),(0.006263889634558102+0j),(0.0014214415721079518+0j),(0.00563030417973702+0j),(0.004340306886821864+0j),(0.003924150543939456+0j),(0.8281782532952231+0j),(0.00646236041836416+0j),(0.0008810665497731782+0j),(0.004570096738530052+0j),(0.0016149764434122956+0j),-4.2324826281635115,12.571003624650757,-0.07914473851468651,0.5715107017742026,(0.03707480994612126+0.006848360356095467j),(0.033716482175972715-0.06703359612473683j),(0.03508187315594644+0.05576351013603742j),(-0.06251776064518436+0.003959816643595335j),(0.590393520442247+0.6925415108966633j),(-0.07942525318921206+0.012409253571174965j),(0.022085298127064064-0.01983194787235683j),(-0.018468353773975668-0.06503088994784964j),(0.0055662987680872075+0.03979940654628768j),0.38616047095658446
65,(0.2234246449265373+0j),(0.026106087801183096+0j),(0.0700116723877795+0j),(0.06672342735866425+0j),(0.07642230981252597+0j),(0.9135569988794934+0j),(0.08124228568597174+0j),(0.007782948691554993+0j),(0.06652839008996675+0j),(0.05827755086121201+0j),(0.04991857196054927+0j),(0.0006815278202830808+0j),(0.004901634270533767+0j),(0.004452015758486944+0j),(0.005840369437081703+0j),(0.8345863902017067+0j),(0.006600308983481048+0j),(6.0574290335377586e-05+0j),(0.004426026687962785+0j),(0.003396272934381153+0j),-4.268226244863254,12.606157886749045,0.2234246449265373,0.5644041424609726,(0.023531886233560333-0.011303899794931595j),(0.05176565893418476-0.047137573395789306j),(0.05521573218801079+0.03745982751466981j),(-0.06327466169037813+0.04285658205048436j),(0.5945443340159418+0.6936161943692253j),(-0.07997379555721723+0.014300384877809066j),(-0.007395457581280367+0.002425179889999983j),(0.05648178719723538-0.03515443646211674j),(-0.0012950282918968237+0.05826316019668294j),0.3813586845985014
66,(0.1256154545393929+0j),(0.02562109608609231+0j),(0.05280105628976796+0j),(0.06562835596630458+0j),(0.07904568183115455+0j),(0.9171317606381003+0j),(0.10605232614983257+0j),(0.022026016180788068+0j),(0.0632067305863489+0j),(0.06611073072582666+0j),(0.015779242419138285+0j),(0.0006564405646527746+0j),(0.0027879515453152447+0j),(0.004307081106839984+0j),(0.006248219816152117+0j),(0.8411306663711415+0j),(0.011247095881790459+0j),(0.0004851453887963377+0j),(0.003995090791415293+0j),(0.00437062871710276+0j),-4.358288985446249,12.578231081613966,0.1256154545393929,0.5713273122659032,(0.025605884352698737-0.0008827520427575793j),(0.04183475716887666-0.03221497536762006j),(0.046543135514144726+0.046268970632076356j),(-0.059185280549878594+0.05239582409299696j),(0.6141406167434459+0.681147538523866j),(-0.10259599705828543+0.026854371513903408j),(-0.008876875914729491-0.02015803717604552j),(0.05327812073783339-0.034007832069394554j),(0.01280113521042784+0.06485953788323738j),0.37199318402157827
67,(0.23209109551192428+0j),(0.054318066534406885+0j),(0.050284075050951504+0j),(0.07220018227427304+0j),(0.07776641200408246+0j),(0.9952094540163895+0j),(0.09967935006257002+0j),(0.033871166631020126+0j),(0.026840405167770746+0j),(0.0690277350788019+0j),(0.053866276615925156+0j),(0.0029504523520362536+0j),(0.002528488203729724+0j),(0.00521286632043825+0j),(0.006047614835988701+0j),(0.9904418573636001+0j),(0.009935972828896376+0j),(0.0011472559289463311+0j),(0.0007204073495700946+0j),(0.004764828210109258+0j),-4.371191177901896,12.609599902582557,0.23209109551192428,0.5783354039850118,(-0.03596848476042059-0.04070283105725749j),(0.03091980523365088-0.03965417819149477j),(0.06552140899177845+0.030328390728331482j),(-0.027761451634614343+0.07264238872123954j),(0.6967064305392799+0.7106630755912506j),(-0.09312823926424463+0.03554017276882571j),(-0.013063547545627475-0.03125059446585715j),(0.025335832543294176-0.008860188423969908j),(0.028655459092526068+0.0627988286061597j),0.376556176716899
68,(0.02822782052744184+0j),(0.042936310756143195+0j),(0.025738416628760898+0j),(0.08097328633988209+0j),(0.10924621436989407+0j),(0.9565544823228894+0j),(0.09700145515444561+0j),(0.05153638270784967+0j),(0.058688788098103954+0j),(0.05364348964028033+0j),(0.000796809851729467+0j),(0.001843526781348098+0j),(0.0006624660905556755+0j),(0.006556673100680536+0j),(0.011934735354152851+0j),(0.9149964776520109+0j),(0.009409282302079923+0j),(0.002655998742609947+0j),(0.0034443738484241484+0j),(0.0028776239807868633+0j),-4.142732552907623,12.566954564226402,0.02822782052744184,0.5711439816046413,(-0.023955285891231054-0.035632443913061654j),(-0.025568092939525847-0.0029561315923760986j),(0.07363347301919955+0.03368656634047685j),(-0.05121593003374557+0.09649696298294226j),(0.6940658103215098+0.6582318197981292j),(-0.09405488701898117+0.02372678928819932j),(-0.025741708738657346-0.044647095917025544j),(0.014337320254343568-0.056910588613618626j),(0.013640348142920075+0.05188029378604944j),0.3859126841120906
69,(0.22615471622959088+0j),(0.055289635061861804+0j),(0.03587265849003341+0j),(0.09867205953913497+0j),(0.07475830999285768+0j),(1.0026677372061739+0j),(0.07616313215325195+0j),(0.07064398895886248+0j),(0.06159603207258103+0j),(0.030393509246812198+0j),(0.051145955672886774+0j),(0.003056943745273858+0j),(0.0012868476271425664+0j),(0.009736175333694596+0j),(0.005588804912988206+0j),(1.005342591234149+0j),(0.0058008226993937215+0j),(0.004990573176019884+0j),(0.0037940711670864315+0j),(0.0009237654043360588+0j),-4.13793893599138,12.607223131904304,-0.22615471622959088,0.5853355238446205,(-0.02497074419248044-0.049329561925356306j),(-0.031173544716185525-0.017749865829649193j),(0.09566505605308104+0.024173795400297814j),(-0.03284884304183087+0.06715473493210561j),(0.6404368370585892+0.7714812045491056j),(-0.07252672887598136+0.023252877197104303j),(0.06155113179666104-0.03467032377365327j),(0.05204317981646911-0.032948119850411704j),(-0.02811742267448615+0.011540188320835618j),0.4004172829617811
70,(0.046419415821794624+0j),(0.07404321551405134+0j),(0.03548055726290751+0j),(0.08910004758989029+0j),(0.1440613013856289+0j),(0.9766202407306838+0j),(0.10705424588802841+0j),(0.09399683665757771+0j),(0.09099668336947471+0j),(0.047795250118654105+0j),(0.002154762165236677+0j),(0.005482397763660251+0j),(0.0012588699436864588+0j),(0.007938818480520714+0j),(0.020753658556921004+0j),(0.9537870946048589+0j),(0.011460611562654446+0j),(0.008835405301631346+0j),(0.008280396384244434+0j),(0.002284385933904705+0j),-4.071136225019444,12.567953362587438,-0.046419415821794624,0.5925154449677444,(-0.041030744503896745-0.06163502063856391j),(0.006799623746431362-0.034822909996056126j),(0.05048186338981865+0.07341934315432412j),(-0.060205933917932095+0.13087743914819924j),(0.5879484855353376+0.7798100236349631j),(-0.08681814624414895+0.06263562121815358j),(-0.017290058890022046-0.09239296058256233j),(0.076086152874575-0.04991286131841409j),(-0.03630051966906353+0.03109112744273898j),0.41546703981340277
71,(0.010051925136702607+0j),(0.061345378472303806+0j),(0.07567499590096471+0j),(0.04428106395134706+0j),(0.17108676923629645+0j),(0.8881453859347485+0j),(0.11768657015729081+0j),(0.06455039863357072+0j),(0.20760488354367485+0j),(0.03731865054413459+0j),(0.00010104119895387373+0j),(0.0037632554599101955+0j),(0.0057267050046110254+0j),(0.0019608126246632883+0j),(0.029270682607713757+0j),(0.7888022265571834+0j),(0.013850128795386933+0j),(0.004166753963752888+0j),(0.0430997876711828+0j),(0.001392681678435237+0j),-3.529920226324288,12.566444576874536,0.010051925136702607,0.5851476981511121,(0.01959212205174772-0.0581326432688177j),(0.07440511023256441+0.013805237263117384j),(0.042161830588391985+0.013534868529063084j),(-0.05892255494287133+0.16062009565032037j),(0.5323586168818514+0.7109124626765418j),(-0.052152936081254+0.10549976328642434j),(-0.019730097128533755-0.06146118475144709j),(0.18204736116745057-0.09979251456472377j),(-0.026529547973737758+0.02624623330583617j),0.4257903877514582
72,(0.07613896638542118+0j),(0.018177010405943106+0j),(0.018664442342192125+0j),(0.09167329767643885+0j),(0.16359558861782597+0j),(0.9473753168606859+0j),(0.11327498216413583+0j),(0.06304522739271087+0j),(0.1639336446771592+0j),(0.012605637334508831+0j),(0.005797142202240297+0j),(0.0003304037072977639+0j),(0.00034836140794501424+0j),(0.00840399350687297+0j),(0.02676351661521295+0j),(0.8975199909968851+0j),(0.012831221584285289+0j),(0.003974700696998621+0j),(0.026874239857137085+0j),(0.0001589020926091629+0j),-3.6877926186916214,12.570655025560445,-0.07613896638542118,0.5778715669938099,(-0.006221635005544391-0.017079079751425384j),(0.018353308060095684-0.0033937429478734897j),(0.09166683631972564+0.0010884052579799158j),(-0.06801222787181728+0.14878794801705195j),(0.5437543758489403+0.7757906739204942j),(-0.05863862421137585+0.09691611493906643j),(-0.02707559100348719-0.05693516548505419j),(0.13798071635527592-0.08851870859440945j),(0.008245768541976733+0.00953464177414704j),0.4204958156005514
73,(0.10936113779310322+0j),(0.08919874868492582+0j),(0.06128189811020758+0j),(0.02167458601316285+0j),(0.09112478945924117+0j),(0.9712184881398799+0j),(0.10539550148194578+0j),(0.08825969001294845+0j),(0.18254772078648748+0j),(0.02264072554901534+0j),(0.011959858459402109+0j),(0.007956416766956556+0j),(0.0037554710359898632+0j),(0.00046978767884199455+0j),(0.008303727253991032+0j),(0.9432653517047139+0j),(0.011108211732630834+0j),(0.007789772881181752+0j),(0.03332367036434139+0j),(0.000512602453385836+0j),-3.6924174809077215,12.575302182890539,0.10936113779310322,0.5706859122833697,(0.01995461365423184-0.08693808233948401j),(-0.005964426431587897-0.06099095550433719j),(-0.009301265391096401+0.01957738851242389j),(-0.07263353218744974+0.0550281496687444j),(0.5798922576011759+0.7790958357473908j),(-0.0916935130711357+0.05196644487844346j),(-0.04337419462426381-0.0768664564155148j),(0.18249302682741464+0.004468279726014556j),(0.012573196903067452-0.01882862642421191j),0.436300227775529
74,(0.16059861901784306+0j),(0.11940447454952903+0j),(0.0683150437470145+0j),(0.07886939381513723+0j),(0.07278297344365924+0j),(0.9761794060514107+0j),(0.08900572051990156+0j),(0.0844194324770604+0j),(0.15328544134086614+0j),(0.02305219412111147+0j),(0.0257919164304383+0j),(0.014257428542449125+0j),(0.0046669452021565055+0j),(0.006220381280767208+0j),(0.0052973612233004055+0j),(0.952926232798885+0j),(0.007922018285266827+0j),(0.007126640579748958+0j),(0.023496426527064115+0j),(0.0005314036537974061+0j),-3.6914573233307744,12.58609079632882,0.16059861901784306,0.5635896089730797,(0.03245264241241955-0.11490976696043184j),(-0.02993489165569843-0.061407226477981414j),(0.0003365081604192574+0.07886867593046798j),(-0.04633152721567594+0.05613154914273688j),(0.5721055249585806+0.7909623891884822j),(-0.04516721453619298+0.07669381341613118j),(-0.03120970404316014-0.07843847877978838j),(0.15266983988783092-0.013723939510511785j),(0.0025366288628623996+0.022912205651344428j),0.43623022094646324
75,(0.0489164397214288+0j),(0.10215799719883982+0j),(0.11408708622015691+0j),(0.03250429577941211+0j),(0.07174877762873558+0j),(0.9748452396398103+0j),(0.08446404646919177+0j),(0.07861290213252006+0j),(0.14617814151267466+0j),(0.04497818975185969+0j),(0.0023928180750201773+0j),(0.010436256391678164+0j),(0.013015863242205519+0j),(0.0010565292441155076+0j),(0.005147887091217746+0j),(0.9503232412483992+0j),(0.0071341751459497865+0j),(0.0061799883816971764+0j),(0.02136804905609954+0j),(0.0020230375533542956+0j),-3.71377286807655,12.568128927068154,0.0489164397214288,0.5497488364375275,(0.03245051129178772-0.09686702590964441j),(-0.0511903467883734-0.10195789149394757j),(0.008970067175492598+0.031242073218380656j),(-0.04618717484150558+0.054905664292292655j),(0.6234483332951779+0.7494233896535816j),(-0.05629286010353411+0.06297054110704246j),(-0.03275610963016059-0.0714634568405005j),(0.13384064781809832+0.058776951670968025j),(0.017302501311461903+0.041516996540226205j),0.43080583268959327
76,(0.1898064772472579+0j),(0.05780682426972584+0j),(0.10947251785476443+0j),(0.02821616722733666+0j),(0.0562243506056068+0j),(0.9250872669524418+0j),(0.06554470971362641+0j),(0.05352814068641922+0j),(0.15662830984427598+0j),(0.07677014679714877+0j),(0.03602649880501384+0j),(0.0033416289321509646+0j),(0.011984232165461718+0j),(0.0007961520930010274+0j),(0.0031611776010221975+0j),(0.8557864514775384+0j),(0.004296108971443553+0j),(0.002865261845345089+0j),(0.024532427444674515+0j),(0.005893655439255772+0j),-4.053278580103183,12.594403993006155,-0.1898064772472579,0.5634087612287567,(0.006170397889045206-0.05747656150155323j),(-0.07550910789304124-0.07926289668349734j),(-0.02007237764253758-0.01983057610803037j),(-0.04919845502178498+0.027215613615930067j),(0.6199974584158576+0.6865781842116856j),(-0.06206441110575718+0.02107410367107265j),(-0.027992501721677335-0.04562545005484308j),(0.1068078147911156+0.11456228936356527j),(0.07273683177365363+0.02455623633187675j),0.430736707467167
77,(0.17535485480380353+0j),(0.05780682426972584+0j),(0.10947251785476443+0j),(0.02821616722733666+0j),(0.0562243506056068+0j),(0.9250872669524418+0j),(0.06554470971362641+0j),(0.05352814068641922+0j),(0.15662830984427598+0j),(0.07677014679714877+0j),(0.030749325103263017+0j),(0.0033416289321509646+0j),(0.011984232165461718+0j),(0.0007961520930010274+0j),(0.0031611776010221975+0j),(0.8557864514775384+0j),(0.004296108971443553+0j),(0.002865261845345089+0j),(0.024532427444674515+0j),(0.005893655439255772+0j),-4.019309589432421,12.590081654518587,0.17535485480380353,0.5845845826165053,(0.006170397889045206-0.05747656150155323j),(-0.07550910789304124-0.07926289668349734j),(-0.02007237764253758-0.01983057610803037j),(-0.04919845502178498+0.027215613615930067j),(0.6199974584158576+0.6865781842116856j),(-0.06206441110575718+0.02107410367107265j),(-0.027992501721677335-0.04562545005484308j),(0.1068078147911156+0.11456228936356527j),(0.07273683177365363+0.02455623633187675j),0.41500061619535034
78,(0.15970123233278075+0j),(0.08502525490683384+0j),(0.12581981721880575+0j),(0.0103228761250175+0j),(0.07622313255751537+0j),(0.9377326656485007+0j),(0.0883716721119905+0j),(0.0699203640665357+0j),(0.09048905845314668+0j),(0.0670358499095003+0j),(0.025504483608608814+0j),(0.007229293971972071+0j),(0.01583062640497369+0j),(0.00010656177149245632+0j),(0.0058099659368805595+0j),(0.8793425522242427+0j),(0.00780955243186916+0j),(0.004888857311196898+0j),(0.008188269699736997+0j),(0.004493805173089051+0j),-4.054446188199695,12.585861446761683,0.15970123233278075,0.5773154536272017,(-0.0030186407826505064-0.08497165280137482j),(-0.11164642019689865-0.05801468143660905j),(-0.002813418483481959-0.009932091820420227j),(-0.07005650700404084+0.030034176587237015j),(0.6270149853620036+0.6972766741801486j),(-0.08785851408513747+0.009509675842049613j),(-0.027709513807464912-0.06419532814583012j),(0.06438411602968684+0.06358423784880038j),(0.05487756146533076+0.03850010935968748j),0.4149340270089356
