,abs_amplitude,amplitude_squared,abs_c_-19,abs_c_-18,abs_c_-17,abs_c_-16,abs_c_-15,abs_c_-14,abs_c_-13,abs_c_-12,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11,abs_c_12,abs_c_13,abs_c_14,abs_c_15,abs_c_16,abs_c_17,abs_c_18,abs_c_19
98,0.9276603172106616,0.8605536641273852,0.036843261187161074,0.029179909587349468,0.035577147435186196,0.04239919516304654,0.04432898835035338,0.08555389871302253,0.1007779433360183,0.07877013940490205,0.06889862859569018,0.13046257609920542,0.05934193898763502,0.032824098377619654,0.10592346258331281,0.1600856453933558,0.060356783047637294,0.15961416054061953,0.05631936959472371,0.09464233044577207,0.07971607399879509,0.3986475835561903,0.12050150564920198,0.15308079718465303,0.2019143922635242,0.27589203003958646,0.09095922723122826,0.025052616219347748,0.008043433197546721,0.030453318519391065,0.0393852713431278,0.053300809817696096,0.04495751287700381,0.05469797863422667,0.05668814880476426,0.031815442424937515,0.009568935887637076,0.04736037943529624,0.022078134038521335,0.04320700165889007,0.02498715157142511
99,0.8806395631882127,0.7755260402523261,0.057282173126435874,0.02343394623691304,0.036352768664071756,0.06294045178993252,0.03007160619976649,0.09680606357751144,0.10885713794755272,0.09212787767154468,0.06371938575285412,0.12448888477356333,0.06215153842991134,0.046070315605823565,0.11311569073854269,0.1498526732879872,0.06692545925005744,0.15518307359556482,0.04509649263155382,0.06863525008810276,0.07316642981394327,0.3837918163036761,0.11527933785403038,0.15919270095134905,0.2160591515762698,0.26312635217510594,0.0959046616036769,0.021029268220689016,0.00984368102920649,0.03212845703619128,0.05579704213238355,0.05302945212548894,0.029078618321266497,0.05712480304013297,0.04695381850095363,0.012946987195330549,0.0029881342751998654,0.048060491522698146,0.005991888382944516,0.047695279087889654,0.023560458403624595
100,0.9028779193918337,0.8151885373253266,0.027661317213215984,0.041536893968218074,0.02880911786741571,0.06851558831184253,0.0353242068502967,0.08301933921102146,0.10023209988073364,0.11030631918542674,0.04637175209963798,0.1231535433158464,0.0678700033403803,0.04914679975193678,0.0953878100704272,0.15584066416150336,0.043889737674417124,0.17681092178443672,0.032073282474650425,0.07728461223528474,0.07131517334947488,0.4029713467907317,0.09863509559637278,0.15491538049204254,0.22881978239103817,0.2433335563429531,0.08965627341297791,0.03717923217590686,0.03152860469696941,0.025026290092140392,0.052854860983771276,0.06723011943565205,0.03664142137472815,0.04736583884809411,0.026170812464372594,0.005777247700270271,0.008696369932113552,0.04940662268952874,0.021107616481911763,0.04079036045565357,0.031274388421968884
101,0.9462534790732547,0.8953956466582386,0.018696683251039976,0.02764088527082558,0.031630791052704624,0.07169834688803622,0.04946395803520252,0.07266495804086565,0.09570772103382326,0.09343667465292967,0.0417469549959671,0.11626307586281591,0.08312351666873145,0.07119318687632427,0.09040560187132883,0.16643002705259274,0.04271789233687043,0.18580803219275432,0.026075186150448928,0.06494492389106606,0.08924256697784701,0.42520058124881605,0.09808126087437886,0.13996907367738645,0.225041359357566,0.24401553409353766,0.07656388351495948,0.03665369289965317,0.048276155549591804,0.018450429546325812,0.03813821909020119,0.07605878003426406,0.029088608827152043,0.023851664133122667,0.03403472851075403,0.03128444517094861,0.028448669513884,0.03925128539864843,0.016221429161167384,0.041716786927860856,0.02108062098531497
102,0.8929931665427738,0.7974367954920902,0.026177295395397728,0.03187159422502481,0.02887219757650641,0.0730377151132845,0.060806931932853525,0.07920621025851572,0.10381322339598778,0.09906042756892834,0.0679725629502074,0.1091090798521532,0.09050673529583557,0.06018733351735184,0.07872341355033467,0.156243699160762,0.04781399791525615,0.16776809276916757,0.023274078523277203,0.054491041280467355,0.09101185225327647,0.4264093975300924,0.10704391539515835,0.13732741750274718,0.23154926290833394,0.24615586174572274,0.07923001977778299,0.009703089864207242,0.06392961311358344,0.027703274232056353,0.05593120575798789,0.060146656361046255,0.055360654281977555,0.02956004510267919,0.03955471748001143,0.05346273243173929,0.03387676131139911,0.07102325305407811,0.02578570703252538,0.0173250670231429,0.01720925917812819
103,0.9307160890296019,0.8662324383785579,0.02493338701754513,0.03474860482979545,0.026085287563344085,0.05600340140605766,0.06862744002557772,0.08461389677070506,0.09942295545254615,0.10222199089705597,0.048865545907108045,0.10830472911449801,0.07715936883256554,0.06274238128688082,0.06289982244739406,0.16407989597178668,0.04824942459495079,0.16481037455058056,0.03938944637862562,0.04293766358862658,0.08684036649212286,0.4397288906373431,0.11499855956144349,0.15576089410376354,0.23811652997524949,0.2511196600823679,0.07100162095412076,0.014682731787185451,0.05182882122988979,0.018775638520572218,0.05657043625067653,0.06543919764047323,0.06257586584616012,0.03858200605652948,0.05276164484885637,0.04911867542123639,0.0419256685528429,0.10628486072406391,0.03418947285316274,0.00921878062410395,0.009692389448788767
104,0.9361514042550305,0.8763794516886656,0.018442023121187263,0.01443777821962741,0.04171697371405165,0.059251879779243066,0.057269484157032556,0.08310800398644332,0.0892334286629214,0.09504836229971655,0.03757949752996603,0.09524670629895221,0.08390561049989713,0.06743428430735154,0.0905933971947544,0.16539128372415934,0.047050167814941896,0.15871819780785817,0.037026614439148516,0.051644855516049665,0.06778433812992368,0.4407684292343706,0.09690000452958353,0.1509413148160248,0.2408290302059094,0.24492933429439961,0.08928783484285466,0.01325527552576594,0.020661797517510527,0.0326465174799223,0.05959727993259622,0.034702294229588024,0.053109837399933114,0.061086934252529194,0.049872632554239536,0.053340418889116656,0.03950276151252744,0.10621208811426429,0.04570307140060883,0.01948888986629991,0.007665634625659445
105,0.7464270248125637,0.5571533033705356,0.02797817631459985,0.028906623980662245,0.04471242989013572,0.0469813011403723,0.07138858483613353,0.07215371109883807,0.0782484320235006,0.10512954104586869,0.02600808838733002,0.093858841131414,0.06746759114791079,0.055411838541511625,0.11532782965009492,0.18631529681296854,0.02321122244713098,0.14916476381269891,0.06946060457410708,0.03387795443298946,0.05689951883548249,0.42898827173547416,0.10867411926922106,0.14861064768948207,0.223179564851647,0.24359964571558623,0.07239132975480303,0.025469160165602984,0.021439788113862483,0.00894488059366506,0.05248316767521136,0.022077080245900473,0.047127442897280936,0.051817692585549906,0.04954329111884125,0.053614894497786815,0.042778679334147904,0.0929647066342718,0.02875673865012819,0.032031049005620364,0.00911366514047346
106,0.9494873493120994,0.9015262265037167,0.03083190715315497,0.03987092835907848,0.044533794429316396,0.03152105517787625,0.06852478965327313,0.06872090622381306,0.07862251907843226,0.12984101491268635,0.0202601668662076,0.07075597771604081,0.09272528695177325,0.05238185163637986,0.11676607948188408,0.19008757070046736,0.013221184494169098,0.1607905834343206,0.07536907193671782,0.05662256059997354,0.06974209147927579,0.4239454051973587,0.10735515455464391,0.14506635524348074,0.21725121073647027,0.24085067228708018,0.08341258601137642,0.03576179416370739,0.015862593876017024,0.03211018741128367,0.08243298645392806,0.041044936503156854,0.051744238927130044,0.06220797994652862,0.04620448578217588,0.04473127085336123,0.06637735682111473,0.07937625679729816,0.028142250799888708,0.02548103346827694,0.0031870360830166494
107,0.9453721373746549,0.8937284781243233,0.02769268601267664,0.02991952135482899,0.04430302380304806,0.06030811193557787,0.06709209333127313,0.0682211658376348,0.09308889422428532,0.12049059456462752,0.03764877526856476,0.09581061670821481,0.06897455413020692,0.04166284044123148,0.09322680996890081,0.18074010435679982,0.0312664485196135,0.14088279612255708,0.06937500602521653,0.04858082482698992,0.08485015399487365,0.4242920783603613,0.11815877864420053,0.14434738055515411,0.23112687898611653,0.22405315206978246,0.11231532116193944,0.031585131982089426,0.005003824432307731,0.01626125956629088,0.0737516041130854,0.07795563176669443,0.054289223776424596,0.06233817660396003,0.06654405756628644,0.0349094109466075,0.04610559833293068,0.08783685277710944,0.016009538411891455,0.03287624078238992,0.008748346132398305
