,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
248,(0.05764275276859119+0j),(-0.046052202040582-0.14317741198503947j),(0.1678690776427228+0.2281832833498365j),(0.2379748953617624+0.15113533968594997j),(-0.057529048263572746-0.0029030238628464933j),(-0.6923913974287947+0.1459803390706183j),(0.29110624420412623+0.03870235308965888j),(-0.14962475138891687+0.33922197311915486j),(0.05231976426995895-0.009417278059316072j),(-0.1396453739348222+0.07332956905278604j)
249,(-0.23606507936312432+0j),(0.018591436993751875+0.008672285800612172j),(-0.0025406470106237684+0.22499766718986902j),(0.09122330601382746-0.1008234519528377j),(-0.11603658172536012-0.3890103360919319j),(-0.4932939626076298-0.42525955787855463j),(0.1136380536006941+0.2545951644784249j),(-0.10342409718172423-0.21951496989839347j),(0.17834558363351632+0.015569208100594839j),(-0.03256390376509758-0.0932603392002804j)
250,(0.06068798591849822+0j),(0.1417358348342002+0.11419838590411409j),(-0.04401621663786697-0.03960313843954214j),(0.3149600398599603-0.0422630470269565j),(-0.0025409180031333647+0.27502630578587955j),(0.015761064006933112+0.3102083415479041j),(-0.46486802999951626+0.08454206885577793j),(0.21295429981675984+0.15275094508951004j),(0.0682319266785688-0.03210533227609273j),(-0.022416430289177745-0.0885096823747572j)
251,(-0.17965490637486564+0j),(0.15826470147196975+0.05574280531728946j),(0.01841935895068729+0.13302518055735238j),(0.26221437613681525-0.056027247348394406j),(-0.3704169577188905+0.3249430476216593j),(0.18847762890090772-0.442955653522957j),(-0.06512593989580379-0.3656407011125502j),(0.021389238478752088+0.005647972582484326j),(0.08039850186761054-0.10761853407068898j),(0.15169299115820933-0.11879125868414875j)
252,(-0.35091174739994124+0j),(0.10491839403390071+0.08547968964530914j),(-0.06889849606434456-0.2594064287211147j),(0.16835255902391433-0.2439161661574684j),(-0.3458255408002297-0.1544673146167045j),(0.04709518005213534-0.22105364394074398j),(-0.27433199230671107-0.213565032410303j),(0.00929476553898337+0.07151368590635264j),(0.1524772514674304+0.143853404219339j),(-0.2347266180614552+0.029229135496210236j)
253,(-0.32317659006710436+0j),(-0.14119629301897516-0.16908800305388402j),(-0.18871953484825915-0.10713470345424791j),(-0.04029855023219306-0.18312718485723856j),(0.036116195505038154+0.23617847783803309j),(-0.2016813854922252+0.5447153295092411j),(0.08873870792029068-0.43090784620355455j),(-0.19413863690861793+0.030072400398564847j),(-0.16373368605460498-0.01893534988227815j),(-0.02510723275455591+0.017812630837588245j)
254,(0.38890056984561105+0j),(0.23478084625293613-0.09124910314483083j),(0.11315985296636233+0.0539740175321343j),(-0.09674207386975638-0.2918462837349942j),(-0.37080315802424296-0.09838655506353186j),(-0.01526387533531618+0.16472151428390036j),(0.03257848237534078+0.06000587496257934j),(0.0730438972363195+0.5095587482823911j),(-0.08062630792011388+0.4112782934583584j),(-0.11291129742828358-0.21816103865654865j)
255,(0.1923332948771317+0j),(-0.1690179368174336-0.006842362185363375j),(0.05192479759906862+0.23872223980862867j),(0.12935242360775578-0.048172391261084226j),(-0.40993718526627937-0.14649589006945607j),(-0.22634557504424688+0.6404294077081695j),(-0.4272146903758652+0.33922769991906254j),(0.13316582370456043-0.14186087517646798j),(-0.015402204527604102+0.06003032317969012j),(0.08657878478089218-0.0443091306251396j)
256,(-0.5666203661332174+0j),(-0.025905976300549808-0.1441964528826553j),(-0.23918249200581768-0.25070121456086303j),(-0.1337570802771657-0.03952585148181145j),(0.12236640280772833+0.07177590633655917j),(-0.4504924648810878+0.13277690403011747j),(0.28113917988496534-0.027548552550338133j),(-0.13925093456998572-0.23419356959302623j),(-0.08912677938309214-0.315712496090331j),(0.0346143879051557-0.16794774769663384j)
257,(0.07032131966927518+0j),(0.03528941507932004-0.11807791334622972j),(-0.2256476443937839-0.3331091329914736j),(0.3428101876254347+0.03721102936445103j),(-0.07013424132505737-0.3749343216281805j),(-0.49330760491103176+0.17818534040773468j),(-0.09157805946671703+0.06198904342983369j),(0.609625472822069-0.33649485444927674j),(0.24902498487190144+0.17710037958247868j),(0.20006272136299327-0.18095029252125067j)
258,(0.5807784048984458+0j),(-0.04524706113366455-0.10710084049918128j),(0.24246071794860757-0.0838471581306948j),(-0.09670244824358391-0.2688984470225664j),(-0.10400505208048294-0.27348660654456547j),(0.10333940107571865+0.4194193110101152j),(-0.1565792477790822+0.02365823915079583j),(0.07302136010710286-0.006067681840213351j),(-0.36804024383026657-0.036982261987543834j),(-0.12038186227469988+0.0858643556416599j)
259,(0.6723936585650974+0j),(0.005856031646545594-0.02098161418741684j),(0.08886432172496374-0.01653929106693083j),(-0.13652987008198073-0.12990674224979532j),(0.16487687320822086-0.34392815690030115j),(0.607943625374923+0.6034600006572066j),(0.08397881934133095-0.3533812668365472j),(-0.25358200983881735-0.2343271304196117j),(-0.027411844303888877-0.17967666384245273j),(-0.0004033891320863567-0.02706761987575727j)
260,(-0.5821299117940666+0j),(0.16937549082701203-0.1342975874767633j),(0.14448759494993516+0.05377512042009173j),(0.1028438164722297-0.1821345333379024j),(0.16100530037012623-0.18092143480693373j),(0.5133477161224307+0.2833483450962675j),(-0.053346794259399886-0.4223668474717246j),(-0.005894070431553267-0.3329601926702453j),(-0.012435388485817808+0.367007483838331j),(-0.10987986410960239-0.049184200942098286j)
261,(0.7628742145749401+0j),(-0.01748806430547689-0.04680501517219417j),(0.07278588313263674+0.07796598311648295j),(-0.00628106101743482+0.48110352874019596j),(-0.1789076374669492+0.04005639966328081j),(-0.09769452621548491+0.45597445568512335j),(0.010248840992938647-0.5120775254953158j),(-0.3033534888239906-0.14587592279905567j),(0.09933384719992785+0.3436988102933819j),(0.05915752963722734-0.11064385751457165j)
262,(-0.5370622517017467+0j),(-0.11234882455710796+0.021881015608626167j),(0.10829245656093607+0.09913279079586966j),(0.13135077371388373+0.05887468470393567j),(-0.4080301856397478+0.016085956778518568j),(0.4167463515197563+0.41212136593068216j),(0.15576130345794167-0.3279346534481993j),(-0.20855696019704473+0.20117209931542357j),(0.22885209857132138+0.25329379160777565j),(0.36129588083274505-0.023501859981424567j)
263,(-0.5370622517017467+0j),(-0.12436304391331543+0.021756735694099416j),(0.0062803092429565745+0.066936113184545j),(0.09841859186764322+0.09126271926257619j),(-0.2958382549700368+0.04314135355837078j),(0.36641954692426804+0.21873096803845093j),(0.1789930544444295-0.2354188205567419j),(-0.24053628002137067+0.32015321585793816j),(0.23891230252432546+0.29130494257948625j),(0.3763176057758945+0.0029094827820738j)
264,(-0.832518103448082+0j),(-0.13466803130897248+0.0009649495292750228j),(-0.022923457497703595+0.043939616185565786j),(0.142386562559495+0.03473615022448128j),(-0.23413184903330503+0.038672200064480355j),(0.3995424501466848+0.2664382871319489j),(0.20663519150391602-0.3603283090412754j),(-0.18927640635254372+0.25194113446008914j),(0.20253982135161977+0.2730846740372051j),(0.3488678480669787+0.07168370529288776j)
265,(-0.46102712227898657+0j),(-0.18273100542207588+0.03258273118594824j),(-0.03258249447989454+0.1612315776997268j),(0.19925492779897727-0.028006237768473313j),(-0.2487928919567275+0.18847467704959914j),(0.5732368957573234+0.02768642398958124j),(0.18350312318638323-0.31244657848911345j),(-0.14713679460384238+0.24738022623637207j),(0.23540142334304423+0.3022678803574404j),(0.1922259384593312+0.10941732683002617j)
266,(0.539537843200433+0j),(-0.1251176444905055+0.02318934452950857j),(-0.02611822208065171+0.023900126330808416j),(0.002018685993856833+0.2188247481619256j),(0.04186851355430322-0.06936298928673931j),(0.6118030881987775-0.01855550161982377j),(0.35238218824780626-0.26055207946500286j),(-0.25580673364527856+0.15452252780011702j),(0.018184254765036913-0.010188141298171291j),(-0.08840691310762781-0.0048675858255154275j)
267,(0.031989309801756925+0j),(-0.09407403567581828+0.18273478385969533j),(0.04305980648733261-0.16703586876668963j),(-0.35619116413360186-0.01932591838696359j),(0.17053944442601968+0.29666211667816256j),(0.6369993580971143+0.19367863076908026j),(0.44716224841874747+0.22403670979705678j),(-0.21001860430821867+0.019673162048349742j),(0.268028229657203+0.04531241255007956j),(0.08315681156637121+0.13861146372956387j)
268,(0.46486000806563643+0j),(-0.08498060251555442+0.027739496578123517j),(-0.17073829983620273+0.1978102483398715j),(0.04713929738932982-0.17870093659956526j),(0.3626861621926457-0.2661275577344828j),(-0.05008746623852078-0.20763648397452994j),(0.10636428065069499+0.3363518022314954j),(0.3950889197567026+0.12464163738705762j),(-0.06773528488140837+0.29020478637887104j),(0.007557797384139121-0.3062520500307924j)
269,(-0.0004957152740044934+0j),(-0.07669466237317703+0.07117368786095032j),(-0.027715149827031674+0.002789476217604496j),(0.14023315453049823-0.15439940041987008j),(0.27319030682114837-0.07993571733120736j),(0.5244616451151537-0.5531125646343016j),(-0.19180251234180884+0.19512231633012417j),(-0.05341766017787032-0.22745420658655527j),(0.29182563982003545-0.01862134310831122j),(0.07803269457704866+0.195920710976562j)
270,(0.6052803944096196+0j),(0.19516131433008105+0.23326666862271j),(-0.4261346565285203-0.06894586172401121j),(0.21361603046784897-0.1921135720908633j),(-0.2610661726515282-0.22447471870052563j),(-0.02182071074557935+0.3284019134994542j),(-0.16976320271350154+0.333627395955968j),(-0.24887500878271454-0.05111762069441511j),(-0.19446916338088757+0.10708298298366352j),(0.07582668503627468+0.018557077531140765j)
271,(-0.2007267486669025+0j),(-0.054686337348171195+0.012715578400412715j),(0.06610427969542915-0.042385499314094105j),(-0.033138427431067555+0.008377671310811964j),(0.35163111247232204+0.16559888698308695j),(-0.27731909922401754+0.2763163656461155j),(0.039556768680675904+0.4196193176457262j),(0.06562146761527421-0.011907082705286898j),(-0.11620191898182777-0.13459193559332977j),(0.038301925079719405-0.08598732987506996j)
272,(0.23865563036495818+0j),(0.08711046472047178+0.1094398616718473j),(-0.16217071279438716+0.028214864660610527j),(-0.260321855080879+0.015423464802795162j),(0.2034011739519081+0.5682454529907276j),(-0.4443460767464906-0.05909120490844203j),(0.05691024798191798-0.46696433148790023j),(0.10690772894722575+0.1232999020974474j),(0.23776131777540205-0.19548589740656253j),(-0.26904585285548555-0.18161511913927653j)
273,(-0.6305882080410443+0j),(0.08716956218946327-0.08225743001683394j),(-0.09048862430278407-0.021041106822443992j),(-0.12620085063969566+0.1180414110785611j),(0.23059792603638882+0.35317608608373374j),(-0.3757065404553287-0.053388319548865054j),(-0.31031343729419847+0.15752031923051693j),(0.6867032483198806-0.14845943996435698j),(-0.002703014845205208-0.051454645907148044j),(-0.131066485111122-0.1577532343776352j)
274,(0.32033883518181905+0j),(-0.07339885221062001+0.09903885079416583j),(0.04686880963895981-0.2053521210840841j),(0.15322287534616058+0.20191984577924624j),(-0.4879639813317794+0.0921819081503892j),(-0.23390236872362197+0.20182105659931296j),(-0.48834407556442044+0.3027620266340811j),(0.21096945806737635-0.1850810895852653j),(-0.014873473214710834-0.18609188107976618j),(-0.06908668886405007+0.1332429686347765j)
275,(-0.07898712657713569+0j),(0.01924400168764416-0.021254832983190062j),(0.03555539702564626+0.17946861387323415j),(-0.21120631576015284+0.22147990712175097j),(-0.22059645977926975+0.1267842529690461j),(0.2286644872171016-0.23736137150879982j),(-0.400983536715848-0.2412622859419565j),(-0.19820827344595343+0.07228962184231139j),(0.08454217864026421+0.0367371883055298j),(-0.11495023054173703-0.036557394846479914j)
276,(0.3836443170769691+0j),(-0.014348507117072862+0.03125840190183992j),(-0.0899450819575604+0.09823523039127977j),(0.038832042199697554-0.021241384346124874j),(0.1277814498184534-0.15400019746398366j),(0.13473320678068545-0.3527466809042286j),(-0.7501688187479141-0.13307693730030865j),(0.018801745459136453-0.3508308423002213j),(-0.14224036405977977-0.038369533276654974j),(-0.035990733537957016-0.23147592086099236j)
277,(0.00010638430589648973+0j),(-0.14515364628209207-0.08573254121942132j),(-0.0011704821629269185-0.12404333255326415j),(-0.31991385996690336-0.21874752757631172j),(-0.04686540084770727-0.17384774521866822j),(0.13910216039431286+0.018401347047735356j),(0.15371529110497958+0.5057514106714452j),(0.07771525096266647-0.2627095832171974j),(-0.18694697746558192-0.11806156362474932j),(0.07138883140315955+0.23047813908249892j)
278,(-0.35748587328774395+0j),(-0.042841790519478506-0.08183144837469838j),(0.00743934907654319-0.1136770279800629j),(-0.09454789841380015-0.03639511877616887j),(-0.10276077405417589+0.1577777186718078j),(0.8621463067103274+0.65143167682687j),(-0.43716071121042654-0.08867958944718714j),(-0.00201235195728988+0.008518950761459096j),(0.0997209450878755+0.007026229727465361j),(-0.013725143747100314+0.06624283665318795j)
279,(0.274474938948104+0j),(-0.05020965477889902+0.022313026356011026j),(-0.1232718359225173-0.0021663926549493964j),(-0.33383123720622276+0.11992130714810337j),(-0.3085422999845895-0.2961054021217457j),(0.3690819593468784-0.07875304926479794j),(-0.23954730286927794+0.42475083513111467j),(0.16768634850099068+0.27839454328893143j),(0.01239621622877492+0.007721526423498031j),(0.10499272161245456-0.09057845488088023j)
280,(0.3768731469104644+0j),(-0.18072892685779013+0.08215916932712931j),(0.012077386218197192+0.14496529388490242j),(-0.16044981635635+0.005278759741105091j),(-0.09913763129173692+0.11531906872092515j),(0.10333382819253256-0.13411941495898094j),(0.4067981865896157-0.2657751805974136j),(0.014696655971868068-0.20153660608657864j),(0.1448118608547166-0.20447967417956023j),(-0.19318244506524632+0.04465030640838908j)
281,(0.6893120658821141+0j),(-0.15393400527195325+0.02201948527083961j),(-0.02373456912066562+0.08233957100067417j),(-0.4068951449461057+0.12160283841211969j),(-0.1797285623569613+0.11814757504116788j),(-0.13814528958218175+0.006089104839862504j),(0.22484440787688154-0.36510861340090933j),(-0.21944043686980694+0.12568729162927195j),(0.08614099798104144-0.1670685125794996j),(0.22523958167563554-0.1773527273584068j)
282,(-0.0024688939959042755+0j),(-0.0964798177313029+0.19440805293024016j),(-0.03552570409877208+0.2985639196766101j),(-0.0011328061946975776-0.30841380521718925j),(-0.30665487531386143+0.3399887801192407j),(0.15445471839505293+0.010112378887375977j),(0.16092930119280519+0.1493036208124347j),(-0.1374498232242818-0.1553043568630528j),(0.0671487564765183-0.04536799307909867j),(-0.1824369867360229-0.11154931176222257j)
283,(0.014831736630198933+0j),(-0.003848998875893181+0.10271032067460067j),(-0.07078375754757063-0.1514407687127591j),(0.10646884686856829+0.05187674583206013j),(0.10362737442744926-0.06681806549252325j),(-0.5013660442660743+0.021474158329810165j),(-0.6206303046959736+0.28524299119530294j),(0.1156511686921255-0.22168984792140772j),(0.14800042532739874+0.26228767784147067j),(0.08374646464350058-0.08898953557881047j)
284,(-0.595427122442419+0j),(-0.10358123408434777-0.026364126771884818j),(0.12263361284599555+0.028690028282469793j),(-0.32114226112907396-0.275633254852746j),(-0.4176218128717289-0.14900166384878266j),(0.3689867880704152+0.6150519684774629j),(-0.061829490035181345+0.5737716702739196j),(-0.042972043320814196+0.42531139338893303j),(-0.07820303731055606+0.10991012292541316j),(-0.2594375507147645-0.04129860781149913j)
285,(0.22886934428265618+0j),(-0.18998492091556413+0.08764579699529297j),(0.2554105352978218-0.06699918840869158j),(-0.4241361269527629+0.2908474365746077j),(-0.18987096122956146-0.18126490643638954j),(0.43895312620809307-0.452238962874364j),(-0.33166064620132185+0.09169115387240705j),(0.09088107443772624-0.10182763583086979j),(-0.01852911930838652+0.188793982296038j),(-0.06603886973750706+0.002543880676620834j)
286,(-0.013201182448379842+0j),(-0.010865658752087684+0.014108650273950652j),(0.10369122937070079-0.05708726640883855j),(-0.0542651479623803-0.06064508806584483j),(0.3649810215954222-0.24689432025604696j),(-0.17345890127394814+0.5849368628495109j),(-0.22864298437814867+0.2902809847804705j),(-0.046936545269858854+0.18950549185963017j),(0.0929432557252399+0.1947357389619901j),(0.07231351535477717+0.01910123913941794j)
287,(-0.27917702487941914+0j),(-0.03801544985145044-0.03007836902296535j),(0.09642238717830065+0.05865308094529747j),(-0.07266015267633277-0.12321710479462411j),(-0.46230013294148026+0.031180516872735077j),(-0.311755080920201-0.25419629533028326j),(0.08273394405029144-0.3182249238568491j),(-0.14283845467056014-0.009644866968328718j),(0.08021720512527296+0.32482701137862424j),(0.12930719747033104-0.12909808006469903j)
288,(-0.47043981749690106+0j),(0.004925397113683783+0.13049253134809866j),(0.13466805898163653-0.10793979228741987j),(0.20739352406349212-0.25043463559174506j),(0.271586006148185-0.043324556615883136j),(-0.40395336306935087-0.1755624531928389j),(-0.18157074839925932+0.3463399422149802j),(0.04065733555365528+0.21942219558416595j),(0.06795412811633965-0.004669877002387964j),(0.025442081867522795+0.08742556612142749j)
289,(-0.6434604871465054+0j),(0.06003468583039685+0.11212991065023616j),(0.23487756625492467+0.10657592829010258j),(0.03644517828690268-0.12723193991430967j),(-0.07712075298740381+0.3525084695357275j),(-0.522801255405106-0.4581609107633211j),(-0.4437353893696626-0.17230491520831917j),(0.04216813207712622+0.34147651850508337j),(0.08714813965310433+0.021657109940671437j),(-0.1995671833796969-0.06863983668930171j)
290,(0.09778167449016653+0j),(-0.22498985142687686+0.12038737709887429j),(0.029932504422368417-0.03294563165253507j),(0.1427903638811559-0.07518249119468084j),(0.15146225986680178+0.4070042399617525j),(-0.14380450322974192-0.06566962282207783j),(-0.6554225830960035-0.045138147948299276j),(-0.19200185992736463-0.14534684941384185j),(-0.16876046651798893-0.011413147921122043j),(0.09179690350943326-0.08399542543934435j)
291,(0.006360126985583282+0j),(-0.008814545896518727-0.029171617127749856j),(-0.1348134561201796-0.25466554673544606j),(0.23229341662958014-0.11521762853466586j),(-0.38912784040462667+0.2616014924946506j),(0.07074446842549748-0.46669152973557093j),(0.06702664700946454-0.44039085125337385j),(-0.20925069556911885-0.05464328018193454j),(0.15394427248446466+0.3341015783059195j),(-0.044655850464406545-0.033265729826205986j)
292,(-0.3095226959557536+0j),(-0.022430748504669532-0.1306715552662981j),(-0.05025247533631928-0.22297596090370483j),(-0.17015920739957066-0.37974667206349555j),(-0.26081414636400196+0.46212143743614453j),(0.0697758487237972-0.259231172012506j),(0.3940692198279554-0.19263803275809155j),(-0.1458986187088111-0.07341593750638903j),(0.18946984349488005+0.0033644623520225833j),(-0.006519057189375618+0.024667971581231934j)
293,(0.3587109478781933+0j),(0.1375942233785567+0.1010200992916956j),(-0.028784045921966234-0.02279625269303541j),(-0.06752232092381352-0.11623996565695283j),(-0.24111782321951836+0.0731752202870185j),(0.6329785809627815-0.40919025957126864j),(0.37196324337429865+0.048002117832606064j),(-0.09358330277807478-0.0026245534439794382j),(0.11896806060383608-0.06846842240068987j),(0.01857777623565055+0.12429135610509992j)
294,(-0.09150639355601242+0j),(-0.054750096821421984+0.07806354145805888j),(-0.055710548387931075-0.05404536263418862j),(0.25599196812993774-0.2776123206191961j),(0.2479423173570497+0.21315442498219936j),(0.45207733054554955-0.13042222226465702j),(-0.6214684535337291+0.16536196726835023j),(-0.03735822700031413-0.11970005166873432j),(0.01767276160870986+0.1447371100707251j),(-0.04499264266404844+0.26421131782793367j)
295,(-0.48496326395501116+0j),(0.03077274802235061-0.12177198880600489j),(0.2395060916040719+0.09942266112779556j),(0.04790718451956799-0.2570217641858062j),(0.6280966618444368-0.1851494499030158j),(0.5826678315049982-0.1281837689082664j),(-0.3692282881669486-0.0349119704674649j),(-0.0007136663944638244+0.10533610437581499j),(-0.14901395619848884+0.013699619402474439j),(0.022751636864032317+0.0665946487218425j)
296,(0.5067492001573746+0j),(0.04857862562295488-0.11274299283572178j),(-0.01129924711790475+0.0883253111518393j),(-0.05513792346146371-0.1726327168171702j),(-0.018353367516705493-0.3608489185597314j),(0.9151478429691768+0.08356211188455408j),(0.17641421149561537+0.24446014923644244j),(0.11715446624520266+0.04297275682286636j),(-0.13146796893392126-0.10944252415036362j),(0.09350062460550063-0.1294910035273771j)
297,(0.2006366474183212+0j),(-0.0729414369537684-0.05275872718536887j),(0.05524791551700439-0.08773708272841146j),(-0.14770156822947103+0.03364998791828927j),(-0.11151168549717352+0.1481042648823296j),(0.18071796158350023-0.7770609416526836j),(-0.0821051347120797+0.06304553344150049j),(-0.07097771081147604+0.12062465393149793j),(-0.18853150138912486+0.02010612960360271j),(-0.05422256258731554+0.015065946864523234j)
298,(0.12758741758179432+0j),(-0.05173500650202564+0.003207417602156778j),(-0.25847164816643164+0.010980924572224066j),(0.06521533852883198+0.017164809325190516j),(0.1766533162382019+0.3140657954171987j),(-0.21636989166092493-0.3572614375482265j),(-0.17832565039342427-0.27649760436501397j),(0.2062012014475583-0.17210663483276378j),(0.0559680949076152-0.0818410266679769j),(0.14850493425150252+0.1275016951598866j)
299,(0.3075645669295106+0j),(-0.11721302336882326-0.06697464681858502j),(-0.00010882066298698121-0.13328365280336232j),(-0.3553968628827906-0.06955584687890996j),(-0.014962974374890067-0.056348279162978285j),(0.6602923514544472-0.2923352016589729j),(-0.13979301933878005-0.19033918786313397j),(-0.053348254191738255-0.07464927762669185j),(-0.07650098055642175-0.16108496375520837j),(0.1083476143445565+0.01976893728724581j)
300,(-0.848303771636157+0j),(0.04358971263366875-0.053433313692320794j),(0.029344481238090928+0.05452770641435309j),(-0.12368838357114995+0.32608054875510917j),(0.13422903563041055-0.20448383813097917j),(-0.02068706198794729+0.3435389642864096j),(0.16541493412104005+0.010084243887909988j),(0.1562357380174996-0.468780003857146j),(-0.1582451173016493+0.08501464856539344j),(0.00560653608089276+0.008965672969848697j)
301,(-0.5979090322114581+0j),(0.022119231883185445+0.006910244513673093j),(-0.0749036047330767-0.1369970459164889j),(0.0680791380390227+0.17885911162195597j),(0.5874212508847912+0.37073546098143945j),(-0.6189060482776648+0.20320025245608814j),(0.1377653806113514+0.039502397318882415j),(-0.02618640429937777-0.017462108646384564j),(0.15840592003423834+0.042245193412859525j),(-0.06470794711492149-0.02140165940067265j)
302,(-0.7269147979510674+0j),(-0.12904173485695802+0.03660230970425851j),(-0.014041055580539918+0.1745634752906796j),(0.027093127122294988-0.16826752954141577j),(-0.3288106814390083+0.265619446228305j),(-0.18008394353918455+0.8471788937799923j),(0.17571846269219363+0.023431751154229824j),(-0.2535886330675605+0.06044938913256078j),(0.10090441624620121-0.19487529123682196j),(0.011106966130550516-0.08523949886634302j)
303,(0.4707389002200738+0j),(-0.06381038899128573+0.1492109206520924j),(-0.153670381745691-0.4609234132653887j),(0.4051511614643507-0.13063042464724814j),(-0.13296207558963602+0.1111820011248822j),(-0.470755735477447+0.11671390244384597j),(-0.3612792308424799+0.22654722823469786j),(-0.032262389469515505-0.05775379170034387j),(-0.1197136848580709-0.02438013287956447j),(0.08465102343557596-0.13088086428196755j)
304,(0.23520162283443108+0j),(0.022051326956983582-0.08633558797889622j),(0.055758945673566644-0.08349833994691344j),(-0.26052750401833014+0.11911760172859302j),(-0.06676050915826963+0.14959201628648489j),(-0.4646762364754945-0.1058526785417167j),(0.19161224239121621-0.09185094159930098j),(0.16865308112855804+0.050761128045075j),(0.12795825635643643-0.06687297181521258j),(-0.22071150656190752-0.01809369608122327j)
305,(-0.6270101882525354+0j),(-0.11803091027759365+0.03918541524122164j),(0.05968853462248566+0.08499512654372136j),(0.056046894193274986-0.2768996341745037j),(-0.057224177106245+0.006958432669149618j),(-0.8482283826581021+0.48543772227096316j),(0.15304565607410547+0.0582693581099847j),(-0.11165297857200929-0.165026062974523j),(-0.08719773585719301+0.12064086635171264j),(0.054609223172808176+0.027879477086085333j)
306,(0.3139852911495385+0j),(-0.05753873696427602+0.018129352798742948j),(-0.2500817939177959+0.13360126389133536j),(0.042821632024722396-0.2132287205309243j),(0.10177111990963511+0.16812209288122634j),(-0.3491325822078786+0.3746974848069904j),(0.2196423390908922+0.27977615236500775j),(-0.038298893185096994-0.31891933986994525j),(0.09781192485986277+0.1386513867993208j),(-0.15197643315779366-0.12652797228990978j)
307,(-0.8089003864977369+0j),(-0.10450713537388522-0.10452625921613597j),(-0.0385101556150108+0.049376756847876256j),(-0.025644527718753838+0.23701389468108164j),(0.3970353866697392-0.21518392672090084j),(0.02568483980544782+0.4511366262533326j),(-0.04478561513589864-0.007398450613251763j),(-0.179773451256245+0.0152688015699536j),(-0.15478706123568103+0.06676783682993107j),(-0.008856222028506631-0.046839815296341056j)
308,(-0.515366736092324+0j),(-0.027962607485591713+0.09070768896287862j),(-0.05630131277860004-0.05938909883867318j),(-0.10800962440702987+0.09992942664492183j),(-0.5811543897356777+0.08407241178284905j),(-0.42056722620827064-0.1599472554373631j),(-0.14918134103809896-0.19548266617958093j),(0.1559903448525294+0.37738390781751174j),(-0.2743397209630729+0.029911718207701984j),(0.07317375712829798+0.15560604508373288j)
309,(0.14250356187328622+0j),(0.06230454644220486-0.0014712949373909094j),(-0.08273364399231505+0.039120863517181505j),(0.03566225978881801-0.03281481442827203j),(-0.3940754321179341+0.610522241075798j),(-0.2389757169281267+0.6962819453001693j),(-0.17020146555468005-0.19047594646666144j),(0.09717353341245803+0.017575978473201456j),(-0.19944369125131095+0.023735219353728458j),(0.01192272455446974+0.024422145421717733j)
310,(0.25654515842028536+0j),(-0.2216253935172145-0.02351148321161002j),(-0.04871885191839791+0.15619001557197254j),(0.04235984844053532-0.2977016866162229j),(-0.06858420350417313-0.005558807245199152j),(-0.5310659318480166-0.13030555662714713j),(-0.17840796715937607+0.13082897985045744j),(-0.12247147092296959+0.047476048821874506j),(-0.155804671316007+0.08480389461481637j),(0.11208986768498196-0.020764375785444877j)
311,(0.42723313644177885+0j),(0.06608284482070566+0.030840393054476244j),(0.1337575537434664+0.02406939102770729j),(0.1277394740600872-0.15015592642497605j),(0.2657822259592802-0.006970572855863971j),(-0.7709702003657567+0.21243125306241384j),(-0.20146272088266745+0.10450319528698183j),(0.00351511195079051+0.06475411663189812j),(0.313061332670576-0.03267631246115036j),(-0.02063214538767208+0.13267374184912653j)
312,(-0.4150095669450665+0j),(0.17189311377447403-0.15559922063210263j),(0.09601362594001445+0.2563533080958002j),(0.16300523207105155+0.04577701386345617j),(0.16285752085706146-0.19793532871161365j),(0.15324679660728882-0.31948299258611856j),(0.49635876703799464-0.409866425937155j),(-0.06421982956998681+0.06745875006811308j),(-0.10360431564524682-0.048694794290135235j),(-0.10802008994978762+0.00572620337209883j)
313,(-0.45854725601682034+0j),(-0.0750396625408794+0.02680532606997759j),(-0.0600424503221383+0.31306351390269993j),(0.04648482742995783-0.1106031560958447j),(-0.2603252374495751+0.3542494893890686j),(0.060867221582193064-0.2937164883170207j),(-0.36185756267184394-0.34345130750806524j),(0.11903495489883356+0.12493295659928162j),(0.25047193841106524+0.08878964861560476j),(-0.06859207789114932-0.19560745401347862j)
314,(0.058880044016256905+0j),(0.34416164988915504-0.12222651476140521j),(0.005123634592621801-0.3636266127274666j),(-0.09616141664340057-0.13196814290528464j),(-0.13113095161252472+0.55837524157301j),(-0.3602422345692038-0.1363918053844458j),(0.25395761872285605-0.09147703380263594j),(-0.01298654004713301-0.03319869644556792j),(-0.031070897363113262+0.016078567184624377j),(0.0770096764233753-0.18477650414139724j)
315,(0.5195274870161696+0j),(-0.1928674319128235-0.11499294906160441j),(-0.1502227996468349-0.2536234347156995j),(0.07137208418792729-0.23594652046482906j),(0.1799024171937775+0.3088526689888006j),(0.06918326499187057-0.18987589964265536j),(0.3834955280685288-0.4775982229459137j),(0.04280069892988038+0.15971170448387786j),(0.11762597932370175-0.20072632281151107j),(0.05503938918549414+0.012537464218331205j)
316,(-0.23743910536481716+0j),(0.08235717716310507+0.11674931616303966j),(-0.01569974465728982-0.15323890375479893j),(-0.19731373708030725-0.09492098178636658j),(0.4691404006061313+0.12237398783110527j),(-0.07403443223956377-0.3204116605983656j),(0.44993816205398635-0.4242116505401121j),(0.18101217902975605-0.10716963787787956j),(0.07612516302316416+0.14020486388139858j),(0.1383753460542069-0.041564038267832414j)
