,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
244,(-0.7813582928620312+0j),(0.04719087060158568+0.07724977753052395j),(-0.07254118121972378-0.10418558669370699j),(-0.009344414739227085+0.15382369083486594j),(-0.1330515749010154-0.04470435743148845j),(-0.4121857596087136-0.1481840956752703j),(0.28196469578013555-0.5396174301486073j),(-0.13456632660623655+0.24723713393559985j),(0.1954118211356596+0.47193638288434087j),(0.3359666639150699-0.0029135857665811248j)
245,(-0.7813582928620312+0j),(-0.023990886940637127+0.05605720142162182j),(0.07513412642852746-0.06370728719678836j),(-0.2174806225138281-0.15114082688291208j),(-0.13196472419278218+0.15319199792036173j),(-0.666084409736206-0.22413224650670105j),(0.051987063939311406-0.47055305906271294j),(-0.06576479863745435+0.31108982161550813j),(0.16844100270561552+0.3450517704076443j),(0.3623299164736164-0.15372673916711055j)
246,(-0.8737028963381668+0j),(-0.004124315012113897+0.0707569886546152j),(0.10171913370916394+0.07871489794905065j),(-0.3366739894877504-0.1148737919168253j),(-0.09294045816050654+0.4126578094316338j),(-0.7014796174534653-0.5078916672809809j),(-0.055214113184922545-0.2852945518086292j),(-0.25913845331805874+0.19719570711315182j),(0.07239533951857771+0.15911314874065013j),(0.2841956186306174-0.0737504942638304j)
247,(-0.6262117732952971+0j),(0.16066057926059776-0.021905392634969587j),(0.003026867965617514-0.20654443671430284j),(-0.49148590574013595-0.3389582983603551j),(-0.2592478600760247+0.3892241284531154j),(-0.5316313086435326-0.4694194571149796j),(0.13066028995557077-0.06336275544716607j),(-0.16679278881944903+0.18031594415761093j),(0.08451974112994673+0.1525062954282625j),(0.3023819048013313-0.17658219871265807j)
248,(0.6856391749651845+0j),(0.07808844365642457-0.013033105433752645j),(-0.03517922561470705+0.1286430877165867j),(-0.5202462536081013-0.3229502137988458j),(0.07572571938295213+0.19979142156181715j),(-0.23065108830079215-0.21936135881365373j),(-0.13100561754614545+0.0014338538282966003j),(-0.27820945629153426+0.26650543865609694j),(0.013668690147922814+0.08967671212920121j),(0.08569717857903562-0.11923236252306661j)
249,(-0.322077005741332+0j),(0.09102331382079995-0.08630662563608119j),(-0.04989551651040216-0.04807275493688815j),(-0.47263627066952785-0.3285602978446636j),(0.018064256705215366+0.09108783924035874j),(-0.21016067882416942-0.060525930483954826j),(-0.0070176258502692365-0.2924121755192035j),(-0.27925753079139004+0.26553391329742915j),(0.11084031469119346-0.02776202826841443j),(0.10284193792470547-0.07300123737193186j)
250,(-0.6520521245879116+0j),(0.15899366919905297-0.04758835566693963j),(0.14384614335718532-0.2359039087933975j),(-0.11224046155026136-0.1305718619741434j),(0.08419433452285656-0.0008395540464009865j),(-0.14711676571570895+0.7193649759001519j),(-0.17728866658609393-0.13600517673823684j),(-0.2790241987845421+0.023593055925558187j),(0.1347245763995164+0.1494775741656297j),(0.12931211676522664-0.14383029664199418j)
251,(-0.01216882445756376+0j),(0.048035213163455145+0.05790219648130107j),(0.2255983004877828-0.19561239992909804j),(-0.08426421286443983-0.13772076689182416j),(0.11497821390491425+0.09810889281040511j),(-0.4524667267535638+0.8205807177646122j),(-0.0895971449858707+0.1491634526623843j),(0.007467295286280956+0.1670819119325888j),(-0.01282245566392862+0.04858151095832901j),(-0.017754869163713938+0.05801863876447154j)
252,(-0.318082309168629+0j),(0.07734619666582612+0.06206425740751088j),(0.23486941594426405-0.23051590087757243j),(-0.11087708629022128-0.1875446745149546j),(0.22927432822388483+0.03668848265283267j),(-0.3631737778518614+0.799797556328768j),(-0.08864752496202336+0.148234406067527j),(0.009610190003818806+0.14154693543523933j),(-0.013023298059384689+0.10198903209427976j),(-0.015209872289756662+0.07557751257815462j)
253,(0.23810687405482778+0j),(-0.09714993816157878+0.19519618854794124j),(0.0621825622903138+0.04839749295960438j),(0.10144414308414021-0.07498726247705295j),(0.23147264956970712+0.0254315608374132j),(0.25039626955303695+0.6339240317888961j),(0.057603101007654936-0.08501976694152956j),(0.06148068155185471-0.27955534663837517j),(-0.03679705553999491+0.037357337633043816j),(-0.005440566032438046-0.0757862894193816j)
254,(0.537594713946192+0j),(0.062614396991911+0.04408376780312478j),(-0.00031309138538831993-0.20243951984709294j),(-0.04692064210615505-0.011084651872887687j),(0.3328081269548999+0.059832652222032136j),(0.30306597925147977+0.9610129942401205j),(0.05930796239769523-0.0625286976233762j),(-0.07592739262258058-0.07574676287275j),(-0.09615617010039113+0.07788497875660493j),(0.1358224354368915-0.1494646507804011j)
255,(0.5981044942964967+0j),(-0.006978476029869046+0.0011883483853278864j),(0.012334054164649264-0.24428211735424316j),(-0.07691393853343814-0.07095236046510152j),(0.21947011287976137-0.044426916321960795j),(0.4613685122469632+0.47673010061703686j),(0.006472513907942281+0.15333049515751518j),(-0.050885723978020506-0.13244315842328866j),(0.06499168725857515+0.18220903539592065j),(0.017844743400501357+0.09114613580643144j)
256,(-0.4939515463761783+0j),(0.08297330722691323+0.19850205734167758j),(0.3193402775927177-0.22214290972533438j),(0.039751538058105+0.10068191955600524j),(-0.0517614403285348-0.05852087591691631j),(0.28227209394055464+0.2904986423818744j),(-0.02689530775958557+0.28608285767863184j),(-0.2884004341380612+0.00890017272121956j),(-0.03278970284678959+0.32143687082756434j),(0.1462455886602735+0.11363190335765805j)
257,(0.4430558098299226+0j),(0.06177489734239-0.025953908122793294j),(0.37098840313588954-0.07147132649466309j),(0.18174744325742404+0.0728214541579301j),(-0.49060412954024235-0.30313083251966333j),(0.3853994638149726+0.5819000168085566j),(-0.09145599844375167+0.053900352814851796j),(-0.10429814134638829-0.20517337782030715j),(-0.07944381709568915-0.11929043659945218j),(0.10561389295228951-0.1336501233289727j)
258,(-0.5705073388882468+0j),(0.026814641547401333-0.0030623938228457517j),(0.2972200506873852+0.025517531140505888j),(-0.07193117452434003-0.1342499587625687j),(-0.4393818325180379-0.10035464761158491j),(0.1940410536341638+0.43869260989081227j),(0.14710691679718854+0.15421604263892294j),(0.11503950206533037-0.18680696950189501j),(0.06062023383099245-0.04392731963616187j),(0.16377821998584607-0.05341999837091321j)
259,(-0.07976214199350752+0j),(0.0517146243214931-0.24243211982403073j),(0.2056158373751303+0.08037990149789408j),(0.004135158554186946-0.19993529063479915j),(-0.7283745928908887-0.18790934609855559j),(0.25371528508057783-0.10332971033276321j),(0.18246294237833927+0.022211041830631606j),(0.03581287508922851-0.18146124974221883j),(0.09040862694243179+0.18635205868499524j),(0.13766060895206342-0.13175763426753928j)
260,(-0.4166726576330276+0j),(-0.031093657835897404+0.0636529148856047j),(0.16153354935020084+0.2530635840153326j),(0.04075664345745343-0.18192468540866755j),(-0.7202058571063832-0.2195860485157883j),(0.20612847169250892-0.07447108719069945j),(0.29384124240673165+0.2684816671104185j),(0.10549534397161928-0.23616945749106444j),(0.23625082125035546+0.004853512467375698j),(0.24837006807123752+0.018186224008285873j)
261,(0.43094207091491715+0j),(-0.03590090367315929+0.04074336836421356j),(0.20023083726759835+0.08706530640060865j),(0.01389732640522387+0.1451714629163153j),(-0.718665614016506-0.03410898824696157j),(-0.015202967296546827+0.06493754150761366j),(0.01727745175675191+0.18605220386302548j),(0.0319094551960384-0.16077667374838936j),(0.0653180717128889+0.017633911982622208j),(0.28793702842824476+0.015761069376578812j)
262,(-0.29182812094923816+0j),(0.012743882226665386+0.045622033852005715j),(0.05253813767645131+0.206862843068925j),(-0.20172745575797674-0.07158293541499751j),(-0.8010235496735896+0.22333735112292236j),(-0.061453605236302083-0.07017319210382333j),(-0.12225307300613084+0.18337636557367706j),(0.05918146766263019-0.1507071493190658j),(0.03068843790853712+0.005586394446176764j),(0.15843902649455643-0.01134351787257724j)
263,(0.12584549753264107+0j),(-0.07481554158253648+0.019594954836151236j),(0.0015535889402831602+0.08117373567054409j),(0.07082595573728151-0.13385896036707046j),(-0.5142870455924139+0.28517473316353303j),(-0.1283752519407061-0.11661710211757877j),(0.08968594179756573+0.25625233714738216j),(0.17744919898942543-0.03226114880336073j),(0.09684525996482393+0.06663917020480137j),(0.02194760456926298+0.04944103561506862j)
264,(-0.08801506309255613+0j),(-0.07119883645000671+0.11195352275887666j),(-0.0370519369324837+0.04343956479204859j),(-0.018300730680750114-0.1391344954449416j),(-0.4450530059034277+0.5721261990392371j),(-0.274633253653174+0.175672390636209j),(-0.08637119785410619+0.3104683536968986j),(0.37239476779689834-0.14956469758877472j),(-0.16449977247464392-0.0729909485772216j),(0.08886778633060628-0.12889736160714266j)
265,(-0.18564337124828512+0j),(0.17328375365358176+0.023360149854983497j),(-0.014161772710179404-0.14570937416518023j),(0.035259560509734535-0.12393790532213642j),(-0.12833418488331955+0.3683371313056143j),(-0.26143994497325307+0.09605094114633125j),(-0.0038421798805987027+0.4004420572276602j),(0.22498102873002124-0.31736524646589986j),(-0.15342235562510814-0.06433639681747289j),(0.04608707671266064+0.038348760452708186j)
266,(0.5692988347173461+0j),(0.19531646173066486+0.1457110787686401j),(-0.12106600878671656+0.11866095191546741j),(0.040484103929815-0.1923470618507165j),(-0.1746768769774432+0.2195820386059251j),(-0.0619886067718665+0.13474997286826457j),(-0.0167407695046375+0.6506094741327295j),(0.20472777482337742-0.34950369779228607j),(-0.10911840733667562-0.23892019228492994j),(0.06140001898946706-0.06831396776997496j)
267,(-0.4566558392153862+0j),(0.19513993576910874+0.06606170920024207j),(-0.12943849477062752+0.015278309789549452j),(0.03946823579126789+0.040452979424374175j),(-0.31770916658641346+0.18414369067623j),(-0.1537047844928287+0.1199667468013153j),(0.011015719619070621+0.6882303481263525j),(0.30760058038775173-0.2890537580836226j),(-0.08263523027398263-0.13440832618577553j),(0.015370304179171401+0.01184912552271181j)
268,(-0.7661170394006078+0j),(0.14772321560268936+0.05225711167948804j),(-0.05574775937449766-0.04612976165557995j),(0.028915914734690004+0.16471020121290242j),(-0.15938174629582985+0.24181198077617946j),(-0.14453686728585838-0.1746406702743424j),(-0.07618616755017531+0.6322606908575253j),(0.34226536862779855-0.3457564361184078j),(-0.0705079664933727-0.18146583079638096j),(0.020864637787369335+0.004759672353165659j)
269,(-0.3882504447834745+0j),(0.10598607157834898-0.03211469996353941j),(-0.056499304988873233-0.05067778762726417j),(0.2489026014815012+0.16010510160160568j),(-0.2658142857009495+0.25322330544516763j),(-0.3135456563567607-0.3128440743587901j),(-0.16557374373303657+0.3387688448296457j),(0.2969779237266975-0.2725625124561911j),(-0.09354112705349005-0.22587330309204623j),(0.08464354564839817+0.04254060393519702j)
270,(-0.4561132264608955+0j),(-0.0018823843645784846-0.024806008655154317j),(-0.20433278173701686-0.06370569228481583j),(0.20462752987927985-0.04040325888872187j),(-0.22487392053107827+0.3131196443334874j),(-0.6726425146121743-0.4194003597938363j),(-0.05523870623621011+0.23592855869557697j),(0.40962212072899545-0.37278307379287706j),(-0.2759295571910441-0.1221004958160076j),(-0.04018687607234003+0.02481597388798218j)
271,(-0.26832508343192235+0j),(0.029830858207030284+0.09148817598146727j),(-0.3240914170867439+0.042415138987843756j),(0.1817212388606644+0.05990291203615199j),(-0.3722743975303261+0.18489112640095512j),(-0.5764549479115788-0.4101313441501367j),(-0.034349926655577956+0.14156785164719188j),(0.3484011646240913-0.37341196025242307j),(-0.24483817514690773-0.030699385457088335j),(0.0027565216094387265+0.0005139208143021025j)
272,(0.7346076046442206+0j),(-0.006253735839742744+0.2551005550102925j),(-0.2511186336241357+0.11606636133340674j),(0.1572825447985961+0.08116097570300493j),(-0.2794406785521197+0.05605212202725632j),(-0.5810084107463881-0.47685282270429225j),(0.3329372130896016+0.1750669117092675j),(0.25137837448189104-0.1260624477706599j),(-0.18411423182420797+0.039552332436426765j),(0.07400106213549565-0.09245205228843385j)
273,(-0.029502245263620663+0j),(-0.05582463236724216+0.04965210061924564j),(-0.2593167665080074+0.023576701809146894j),(-0.10747765991198813-0.1362524637522268j),(-0.14682112614362564+0.03668062278556679j),(-0.7142034325325423-0.23296737350199584j),(0.44331469222092396+0.18059457228361975j),(0.34731479724776443+0.017851499168313995j),(-0.038373600638406107+0.019671219932042502j),(0.06064237024533232-0.034039815615729246j)
274,(-0.23791213422922908+0j),(0.08794893415882184-0.039376458265552756j),(-0.20828834033834792-0.03826900921265104j),(0.0036983101696542314-0.1791439995937794j),(0.07555256816124903-0.2931517561447268j),(-0.6133730164330148-0.4137319765625783j),(0.2769498703563946-0.03896003051059915j),(0.26806697734618706-0.03684994327732115j),(0.14487756129514018-0.0498392304322826j),(-0.02928640627304506-0.0436849349334392j)
275,(-0.42818955337800163+0j),(0.08822311562194124-0.09606487364449721j),(-0.05346096032956028+0.06888049161380232j),(0.021041514509965203-0.257731774218838j),(0.05133514171719106-0.34113916204751804j),(-0.5852128171078723-0.021534275447199852j),(0.22714167847459796-0.047668568729274496j),(0.22741319132153542-0.06804676314543548j),(0.1601721269851941-0.01594895967830593j),(-0.09254579136614237-0.1309577919654361j)
276,(0.40543270842184015+0j),(-0.005382575335365208-0.15048669427453226j),(0.14625379298321792+0.07874908277321356j),(0.0878210182988663-0.11522673773656678j),(-0.016014927807035246-0.4441102038354275j),(-0.2065356581667594+0.34406230887039746j),(0.20033322268907916-0.3109291352551698j),(0.31904749905692775+0.18629696302073362j),(0.15187748018937358+0.23403673933750976j),(-0.11540889926692632-0.053920533157312774j)
277,(-0.384180619374072+0j),(0.14242504800006556+0.03863870582000188j),(-0.03776988907695665+0.09536134503670184j),(-0.05123346369342996-0.031514938417488716j),(0.028482266374728383-0.21836153368688424j),(-0.15015224717978323+0.4402710600641558j),(0.17296900357136114-0.3863304250968238j),(0.1971824593169328+0.20085416321594302j),(0.030817719267426977+0.19105514115466643j),(-0.052224391703139084+0.01624078086375607j)
278,(-0.46970004281572575+0j),(0.13900333888921965-0.037340733808016544j),(-0.04176224377715522+0.2504536218220212j),(-0.060077917603843706+0.20416449107130677j),(-0.09265329365705806-0.08826163917598012j),(-0.2431548517063995+0.4014120188324182j),(-0.1179335238809252-0.09528615532589073j),(0.09905493669615562+0.24603306403767933j),(-0.09709356483459537+0.07863399570985909j),(-0.08894209466313707+0.06419216083178444j)
279,(-0.051876887669705926+0j),(0.03458381964288565+0.04849871624220933j),(0.1289197692007578+0.09649384248520965j),(0.04934023897315506+0.24462328527436827j),(-0.1918140605710794-0.458676165104525j),(-0.2509606344213471+0.5916733834748508j),(-0.09090358719861269-0.020699473618162607j),(0.20543104445383326+0.22567209008780414j),(-0.03929287536652512+0.011030490766894233j),(-0.1421333692108713+0.10358232127113025j)
280,(0.5884208187529953+0j),(-0.06180630902444126+0.011370450787342242j),(0.10859291035399449-0.07383654459032366j),(-0.2059948339434307+0.2963176741822312j),(-0.2142208062222485-0.45186684773612995j),(-0.31188911533308566+0.6157316046766532j),(0.07435986218345492+0.10481251405092246j),(0.17371443738978476+0.2301146745881698j),(-0.061547537445759325+0.22689020992982284j),(-0.047337504139938-0.026959234157412967j)
281,(0.7068027574645483+0j),(-0.027265831050008557+0.039659326892664645j),(0.04054121114160038-0.15352954253789747j),(-0.2870543992986354+0.01261177698024503j),(-0.25915204303234607-0.293124057209219j),(-0.15381998617772777+0.7286388444489219j),(-0.23649486536630576-0.0015588642644545538j),(-0.03253393914817488-0.05742639224823584j),(0.04078409337085452+0.27897422296098956j),(-0.11226576076119973+0.0023379152354829624j)
282,(0.022199933921780046+0j),(-0.02057319429741216+0.04039270734509542j),(-0.09558500698557273-0.006182364727269643j),(-0.19366724638661711-0.00698332620150941j),(-0.2577900515427501-0.3652754938509409j),(-0.19185339758548695+0.7579120996543907j),(-0.13484780377380712+0.12853732149549169j),(-0.0910899250382341-0.07549276236781625j),(-0.011753832915601378+0.2687057708390002j),(-0.06281233405924727-0.003853091729142801j)
283,(-0.1092373164547908+0j),(-0.05227762053860389-0.0740363069868638j),(-0.026898196546179365+0.1039908527441896j),(0.1889855247061223+0.0023306577139420026j),(-0.24324092940350003-0.26800562515328363j),(-0.2436905549765711+0.758697376789041j),(-0.36908349764477133+0.2379688386927063j),(-0.15837940342051673-0.13959407636765633j),(-0.044693723270174186+0.09175227922926282j),(-0.05979808267704432+0.029891636512491358j)
284,(-0.27339964864171856+0j),(-0.0503224926276977+0.031555108700312286j),(0.012395927760869955+0.2116129876637322j),(0.2575066071508558+0.013050062167765143j),(-0.1826325981373277-0.1322928186047571j),(-0.34854619379765006+0.6779071295444795j),(-0.2338589500795774+0.1697386284710794j),(-0.003044343694950033-0.040046762420199986j),(0.03285282273358801+0.1206855818249239j),(0.03830587265195839+0.0656152909297644j)
285,(0.6886926104736626+0j),(-0.051102693063735286-0.05968809304923049j),(0.11886384280697565+0.3084219910445028j),(0.05532341136030863+0.07954087963587896j),(-0.0806386266368425-0.4085353109388589j),(-0.3475691008926146+0.6515559603212886j),(-0.501237190813841-0.08221635353839088j),(0.038479875499140795-0.07940324778678735j),(0.03562439266242134-0.04804566501389336j),(0.10433371351712702+0.014996159349853586j)
286,(0.6630654693216665+0j),(-0.05368725667330611-0.010365131185710037j),(-0.1266326302451526+0.15924660098222243j),(-0.01817648036280243+0.04688513268811286j),(-0.2608002873988089-0.48669200584762357j),(-0.243396326021311+0.6113384429006685j),(-0.5363695714749729-0.08763298906717759j),(0.2277323001131445-0.04819238275475954j),(-0.03642739650195479-0.08673300227303118j),(0.11885920201566721-0.16316060303000085j)
287,(0.36599828572922194+0j),(0.06511525058650289+0.006308587659062434j),(-0.2191932035621137+0.20221319671067367j),(-0.0740675400583429-0.221328793350597j),(-0.21255789670384137-0.34474716684304796j),(0.08837291686966949+0.7088720996766973j),(-0.33862791530953174-0.24528520903927714j),(0.1368398662700509+0.01698910630554906j),(0.18236445227937217-0.17919358731588392j),(0.05293036919801916-0.14279647650477906j)
288,(-0.26921649905764145+0j),(-0.005227472095991619+0.001413642992930668j),(-0.06198121748225935-0.2665286217307474j),(-0.3152304742747444-0.03165284348488924j),(-0.1129665648038443+0.14748650437635918j),(0.15679382220142746+0.47642871915535245j),(-0.3414465035975463+0.006191621441409806j),(-0.06745604460498725-0.11859172360576518j),(0.013232145887598717-0.3098839634628818j),(-0.12480375905238206-0.03568103800914926j)
289,(0.5061073484409674+0j),(-0.06338759332954944+0.11170571117178119j),(-0.05141991785459932-0.2932048059861315j),(-0.23872375337526025-0.1655453675629712j),(-0.32401816170733716+0.014701706845832725j),(0.20163375705335235+0.3010230694972613j),(-0.25377625769296475-0.061925609627374895j),(-0.06786712345924778+0.016061075775752207j),(-0.03299101925090183+0.010177357779381929j),(-0.08906789172592043-0.08870065798957011j)
290,(0.416866675930778+0j),(-0.15339743601991762+0.09152522261379084j),(-0.08055862426716362-0.10578313336496933j),(-0.1283507750519657-0.212151656890827j),(-0.4302395127807048-0.17493259231459513j),(0.14794605594216748+0.10107195672008429j),(-0.2067099193004084-0.04063789916850505j),(0.16766751556144388+0.007227239845665307j),(0.09097165507556207-0.03063892219426831j),(-0.10859268125619206-0.005639019771603016j)
291,(-0.1720144540090146+0j),(0.11966806377075392+0.09525028213644952j),(0.11500793421023067-0.23432999835085505j),(-0.2140715062483618-0.42809287490544157j),(-0.2732731402348288-0.2886202895723383j),(0.06787097859831454+0.2613367265292568j),(-0.27237538131809286-0.2529301710438634j),(0.4588642489888057+0.007474975896670165j),(-0.09004738327278165+0.019886071592469523j),(0.10680264807405906-0.11925598894954133j)
292,(-0.5726956290778841+0j),(-0.01993951137511457+0.11836716603270861j),(-0.09301111701501603-0.19527787920255565j),(-0.15939947776692184-0.2690910589568166j),(-0.40331999788682543-0.17381723477868383j),(0.01322088714082147+0.5808080228410116j),(-0.0814856360001299-0.31648687786943885j),(0.532968011031723+0.05121457756902391j),(0.11535833359064741+0.027517377760714817j),(0.05701854989690349-0.17428062929540405j)
293,(-0.25793819487837+0j),(-0.04573802448915671-0.06879667861681879j),(-0.3180331450148529-0.18760297385242533j),(-0.31767437224855083-0.10362484421201795j),(-0.31732010705786096-0.1825735332910821j),(0.42515791223262234+0.29217461396542227j),(-0.2908824033270127-0.31314467560235804j),(-0.05135342273129917+0.1573875535330089j),(0.04672446566859641+0.005672550327967908j),(-0.1902540981239788-0.1467502009188231j)
294,(-0.4772821176604659+0j),(0.11727585153164405-0.019483451650622312j),(-0.3001691917189667+0.002524271279627309j),(-0.13378643874268226-0.055619004922388846j),(-0.5211200118131125-0.030890741982209705j),(0.12704690958377296+0.2291658664586651j),(-0.28287454079969854+0.21193654099913106j),(0.19164429713607067+0.1074132991209002j),(-0.030518001184818497-0.15477597792237108j),(-0.2644896686473183+0.051384353063387345j)
295,(0.2634297584868313+0j),(-0.09905552350611692-0.20829102909918507j),(-0.13650546715480444-0.07546263414051321j),(0.24268923672426942-0.07574028343749728j),(-0.19479515987904014+0.40931512214735344j),(0.0323193267048393+0.0909438536036977j),(-0.32747560683674115+0.0857559548774721j),(0.07163200689782559-0.11788967665083014j),(0.10445928252104898-0.07746974522839105j),(-0.19036975646079454+0.08323689650595328j)
296,(-0.5592010257421658+0j),(0.1946722972958452-0.13207886259974505j),(0.022313043961651235-0.14082312714289708j),(0.34431253008370505-0.06648983091838882j),(-0.3654191668405226+0.16879759682231407j),(0.03461726469900319+0.35558402851382004j),(-0.008386116561314022-0.35927742750117875j),(0.00109768865734647-0.16087539472702936j),(-0.06786561327732765-0.07099111626518315j),(0.10960084048184945-0.10009636204569411j)
297,(-0.8305183128222329+0j),(0.12170965815291662-0.19865761352169034j),(-0.12377291569354443-0.14953349733398047j),(0.1902193071629775+0.08574319226381075j),(-0.1298386770677352+0.15839203180107583j),(0.005404956676459294+0.23975920480822865j),(0.10675721060707977-0.17603909065462803j),(-0.1620896634210216-0.056318892616028224j),(-0.40058741388363567+0.06559424884717299j),(0.07070191686882607-0.11063013129413947j)
298,(-0.5701709079915687+0j),(0.2938721433360357-0.05011039096183699j),(-0.0513776485924834-0.2967205200629501j),(0.20683798435509845+0.257164790329392j),(0.05615639722847701+0.1793638597212976j),(-0.2448216237763947+0.350702520766882j),(0.10825882052845465-0.00836394997342432j),(0.10779171389012666-0.3117506463167987j),(-0.4179466803688437-0.1159548795675765j),(0.11381324053962533-0.08272163622253359j)
299,(-0.2619233360289462+0j),(0.08547612256880688-0.053943008625502435j),(-0.05826102908019415-0.3802444792694806j),(0.0475474804455945+0.09068769185836022j),(0.00937050151821474+0.05143541686801428j),(-0.06382091131711697+0.3171516337673328j),(0.12132029193515788-0.01693789506265797j),(0.0901571278454382-0.44862022839088317j),(-0.27764368396318073-0.11093716474420848j),(0.13302103133627446-0.06549862251590526j)
300,(-0.3421429143399617+0j),(-0.06019947302174003+0.07875337241437227j),(0.00866396109941081-0.1116635063992184j),(0.11584770967746406+0.21834559426277034j),(0.013313857249086167+0.12100432928054983j),(0.4920177797705086+0.027560391021189214j),(-0.13142764461886675-0.1803438821958616j),(0.21404615521702794-0.043747362822122694j),(-0.20181534018507136-0.12953557229253165j),(-0.04795887906367032+0.10855713815958902j)
301,(0.2644726660796638+0j),(-0.027275877833740608-0.08075306967431571j),(0.19372034967077695-0.1157106557694915j),(0.05612475871585313+0.17915922153912245j),(0.0550972634151273+0.03208854099965411j),(0.6671714509811851-0.15462819868424876j),(-0.2574382240308984-0.18874534685036265j),(0.3021924075672199-0.1427466089915121j),(-0.10712979163927977-0.03364818978139258j),(-0.022520489462827045+0.015354605200730946j)
302,(0.5013790462341641+0j),(-0.03351237931108236-0.09796567464304626j),(0.12777689183643318-0.1111603469286655j),(0.03545052684041932-0.013783414977702635j),(-0.015570837445132435+0.14766804347100745j),(0.6811584597203436-0.22243829210692911j),(-0.1741227859390453-0.10887025558263459j),(0.19145022824609179-0.11237392540027177j),(-0.11473177978071462+0.030773072573659535j),(0.09906186062396788+0.13137614950780205j)
303,(-0.5534975802548966+0j),(-0.09621357300020962-0.025781139508363735j),(0.21004574182923857-0.09445574949189976j),(-0.03071196369751491-0.05810043237661281j),(-0.10391311629482929+0.21416617062249532j),(0.5621443751688006-0.5077480751951066j),(-0.0092597083232758+0.09163797563564542j),(-0.08669491642546794+0.1385002207963387j),(-0.004520935214039713+0.003994755467581285j),(0.05290827535479091+0.016647966108106014j)
304,(0.010603407792055056+0j),(-0.20216357885460698-0.05298408030077878j),(0.06318530689561715-0.036806730537243586j),(-0.10915691481882292+0.09433499418831813j),(-0.4416521227904536+0.2557322684691017j),(0.4388691737745173-0.32235249533469285j),(0.06554094631049073+0.052685408037581885j),(-0.07617594964467299+0.03621292917949538j),(0.04128311986523929+0.049332045569620626j),(-0.011401801803223666+0.15678597890575452j)
305,(-0.4300043431244746+0j),(0.0415436195000902+0.015368490919212732j),(-0.3125918385113283+0.0738278853023363j),(-0.18483515819437837-0.11184720327713135j),(-0.11727923647293038+0.15214783816340532j),(0.2704547637887939-0.33166362918820014j),(-0.1152369781366312+0.3777663354540082j),(0.12126608777318765+0.25634620251367757j),(-0.009809803091977841+0.21992698282893858j),(0.0015601664502812723+0.275466460123828j)
306,(-0.1157666775244712+0j),(-0.15291513371678955-0.06863739519010549j),(-0.27143017223590193-0.15596191752050564j),(-0.09961008657427622-0.07889774051176957j),(0.09308926739030988-0.030588807627190764j),(0.48448008031052125-0.195081728999324j),(-0.23531245449161756+0.19961053305061138j),(-0.007779344706531632+0.20039475129531542j),(0.020607604182374527-0.148765544535373j),(-0.0722419009868068+0.36876210076078664j)
307,(0.4867736819364912+0j),(-0.18358085535525845-0.06431390928241038j),(-0.13571278515779364+0.0212309303520039j),(0.007808859140348758-0.060226988012735266j),(0.2440815297499399-0.14083879383139594j),(0.4818858379036961-0.4722957934137458j),(-0.035336334869222275+0.13323095659850165j),(-0.04746504836713457+0.10749086358013453j),(0.30458661986364083-0.16097715458054207j),(0.1270150383547421+0.30053186191091885j)
308,(0.3968601443013291+0j),(-0.03888817821818711+0.12391074629293497j),(0.18157786487831157+0.08624203557820875j),(0.14459842190479125+0.0891394300476186j),(0.09807532011630207-0.3473935058849924j),(0.058093517344604495-0.5993011053247862j),(0.1649933890489808+0.14900126544855957j),(0.09070197103361906+0.1019637376440233j),(-0.17781305246398801-0.2674251130586346j),(-0.028756783611577026+0.06525551183197591j)
309,(-0.49752197605657067+0j),(-0.09578688193605443-0.05480845891502148j),(-0.04880436353813463+0.12948848439283767j),(0.1223199848891822+0.098378283669027j),(-0.04756997698567863-0.2073537236472075j),(0.3740783877554441-0.8577653959226076j),(0.13430846221987136+0.1612838121845147j),(-0.011047912716804768-0.18386477316807667j),(-0.09696117830887067-0.1994873528669288j),(0.02692798076150223+0.1023828122746995j)
310,(0.42901099240766416+0j),(-0.08553785951114522-0.08320641745490644j),(-0.09366951425054248+0.24347143063614493j),(0.10995439085044402+0.20110111145989595j),(-0.2474864151402565-0.5252178720173191j),(0.4687496436862326-0.686816849853595j),(0.17438092159830784+0.009789316243678722j),(0.1226900493974577-0.11819911816107428j),(0.15999334503229204-0.12196094716103897j),(0.007426510961203809-0.006494850419757652j)
311,(0.6225766563609835+0j),(-0.09044679694475233+0.042105216147814775j),(0.1257340309320903+0.08901713019589988j),(-0.1021225004845612-0.12389912503877848j),(0.1782719775737236-0.4259431354618609j),(0.20023595106776954-0.43483091689143166j),(0.3602841286313823+0.29199425667326934j),(0.1290622302892392-0.11108439825185154j),(0.07917570213006164+0.1051809139594433j),(-0.11916311148156514-0.09438754215985283j)
312,(-0.36111837649795897+0j),(0.08376510382214461-0.06520692953916621j),(-0.04784971939744373-0.026681769893038155j),(-0.2442143546422957+0.1086143142309666j),(-0.11688103601399043-0.31810718265261323j),(-0.2145927943430703-0.5920276595375505j),(0.22571199159249994+0.23519100570820917j),(0.04932951545068301-0.17348213877815702j),(0.15604695914353128+0.10532151684638079j),(0.1328315842150845+0.058410987348299526j)
