,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
409,(0.41399686904822114+0j),(0.008315925710936818+0.03684803763723638j),(-0.07153923622356101-0.07131924282277566j),(-0.06532815441510754-0.15367627674707401j),(0.146104027637089-0.09323068335502278j),(0.012215895144704367-0.20064826572633782j),(-0.29235416910399126-0.06748733652616248j),(0.01026039890248838+0.4610333078329663j),(0.059712969184455685-0.4598952959775155j),(-0.07569187174254215-0.02219581166672116j),(0.1617647848830197-0.04245973864762597j),(-0.05750223926611977+0.4061928980941256j),(-0.1178682783403879-0.10277843475593507j),(-0.04674893558911679+0.008022016350942183j)
410,(-0.45881156675174667+0j),(0.024540120304143043-0.1008668584232734j),(0.05602970731377905-0.008268160173692682j),(-0.06741481530693139-0.17963850854127789j),(0.04402871201899232-0.12546228854696448j),(-0.22666564384215748-0.16584755050177452j),(0.5799142170456666-0.21882092690371477j),(0.15681060753870082+0.02001839937380845j),(-0.07378610560061556-0.34542675107596144j),(-0.5367473189422208+0.14255066577306094j),(0.27426811035727605+0.08971647657280603j),(0.04165459459979501-0.06009389279027088j),(-0.0415497426315198+0.12761393517047764j),(0.07479956364779215-0.06883077427598984j)
411,(0.7357895190128434+0j),(0.004401961984183022-0.027763323294526642j),(0.080009096587314+0.03707182017963197j),(0.09864395607922838-0.0664805852585984j),(0.14052911304316354+0.010346607060782383j),(-0.12440030318753047+0.0433528714926384j),(0.1908878832778794+0.2273266181466529j),(-0.23753832625527266-0.3527791568703638j),(0.42655972525861446-0.29273157414620027j),(-0.277385390242192+0.02773066679237636j),(-0.17062784605775358+0.13623389010671078j),(-0.01684669482473616+0.04075550456064502j),(-0.0801077035360552+0.22054911041083614j),(-0.0028146586367692253+0.04470289589268486j)
412,(-0.6784622241391951+0j),(0.0820045290724256+0.04296694399334608j),(0.14529621463233444-0.039693797824002564j),(0.02704828704260094-0.2664705874134554j),(-0.2237071084366352-0.03879618782281801j),(-0.0649876414970981+0.3623900963279068j),(-0.06546599705129968+0.36104841885303673j),(-0.3968987806218138+0.19052188833107858j),(0.7321031122286795-0.11381961077285185j),(0.014887594174844587-0.15206303920744013j),(0.14900917261764238+0.011410427934699133j),(0.06374509624244037+0.0538094018661843j),(0.148997997666277-0.05580502190805502j),(0.025458669463722883-0.0917423898103581j)
413,(-0.3327847149116039+0j),(0.054406176802185464+0.05135382485267144j),(0.03886561790029286+0.0014692337909952002j),(-0.0524583896191294-0.0487271230801358j),(-0.14971526061561377-0.007005774977380454j),(-0.2782075380192265+0.3000427359515872j),(-0.2235961856032386+0.22272655787052242j),(-0.5665514910808014-0.02633462775195059j),(0.34557441428931485+0.41813764616538024j),(0.030170298651902835-0.20694120164466306j),(0.18828763426843145+0.07058889617858555j),(0.041543870098981125+0.029316406395321723j),(0.1430386588708669-0.03031426482556339j),(0.020058846290687868-0.0810567572704275j)
414,(-0.6936015104408813+0j),(-0.03204755942419715-0.060989094730488816j),(-0.03475989640712536+0.005823631857626755j),(-0.020199990883622225+0.11718425334008245j),(0.016441868400893282+0.08021444125589j),(-0.13288659896346833+0.355169371784592j),(-0.43624177993267765+0.24760941113564824j),(-0.409257926762682-0.22389893388883544j),(0.28894954613620916+0.09623579597958253j),(-0.14604616551407681+0.0094656710769941j),(-0.10328546787862154+0.00801016307887812j),(-0.054579054353056024+0.04917955606665236j),(0.21335669772145904-0.05294445048799115j),(-0.0029497287122573247-0.03386940080680677j)
415,(0.16542398537172232+0j),(-0.11105899902642874-0.049308961917826945j),(0.026484219681675834-0.01375734009037682j),(0.07308133050374763-0.17732376634246946j),(0.16753002261276115+0.013350138282311859j),(0.016174430790893028+0.01735540759703412j),(-0.16400842061114995+0.043388122486582394j),(-0.21686868616584667-0.6833448680561398j),(0.4532140428735225+0.0411951667772387j),(0.04245321333088834-0.15367806075172458j),(0.020723980760674242-0.22488676109240605j),(0.08942213482682831+0.06178404878478623j),(0.023994630141144356+0.09084061474319666j),(-0.009857697744291818+0.07493689908437384j)
416,(-0.7735064437288681+0j),(0.024077109907591508-0.06224220889826546j),(-0.1482205643553571+0.05478374970880358j),(0.07353638023000333-0.06496041635814569j),(0.13009630588160714-0.2718265890433088j),(-0.13083569598806-0.12456993500856045j),(-0.36029444010003997-0.02396049528129357j),(-0.272050220151876-0.46363614892663446j),(-0.024905119530165852+0.07166063277700221j),(0.2387214465127701+0.06919840830283439j),(0.2157728807019927-0.0480460550486071j),(0.15294897324858758-0.10918391400187386j),(-0.14797751187217134-0.061851928921808914j),(0.049193008144073874+0.09144780066832424j)
417,(0.3906676373975009+0j),(0.05418408169366264+0.12008744297415555j),(0.10472809852453305-0.08918126826413886j),(0.21438652881116438-0.1116657508879999j),(0.07633981687754766-0.029992297686411592j),(-0.054897735245301005-0.04688758797643905j),(0.023926892488031763+0.01364257013728764j),(0.4364223203506467-0.3319210988689658j),(-0.1873685890827179+0.22243631829171848j),(-0.20065867066266257+0.43346323094679806j),(-0.1817028789234576+0.05211740389176937j),(0.01706954736649163-0.11195337029936915j),(0.13539585407464813+0.042393596435861464j),(0.04088576320167901-0.03320457481568806j)
418,(-0.7933206166785551+0j),(-0.011324821175606327+0.03771879421528335j),(-0.0408298218976542+0.19285894748998605j),(0.1841248595092988-0.06125668905989154j),(0.03547681499197492-0.12160758777394991j),(-0.04236980230335485+0.04576252199198024j),(-0.13954425383437546+0.1817337592942423j),(0.4303790317056923-0.2652686299393871j),(0.08700058815429777+0.6172368605707886j),(0.03833837440300382+0.27163666458054325j),(0.08964590820520028+0.11602106531858966j),(-0.012540050012728971+0.02141285175054715j),(0.15832482122588953+0.10993574480831342j),(-0.007940170184189705-0.20657415931876064j)
419,(0.35200428822975294+0j),(0.06043373106673248-0.00030595594015636694j),(-0.041005655187444465-0.10188150477377601j),(0.11317442361403854+0.019307194590278087j),(0.2879303954466203-0.18255252157248308j),(-0.1746427472995346+0.051790794403131224j),(-0.21734557525963347+0.06992693802388261j),(0.4483960666401378-0.46475564969085953j),(-0.21501206129276215+0.3126806332078696j),(0.10288764413992135-0.04235052633839273j),(-0.20724049142183534+0.06963874670430711j),(0.016274688665882858-0.08158837717630932j),(0.08480104505518063+0.10678988975394516j),(0.07667910280037614+0.09388256804067266j)
420,(-0.6061991407725018+0j),(0.011581928104282772+0.07456116471577262j),(0.007574119529463241-0.17858612159475087j),(0.06803526285710876-0.11732847422644276j),(0.06640902021058574-0.027925319835250498j),(0.10329979416907781-0.025292578432863845j),(0.24683770827552964+0.09485845287477918j),(0.46860001582401706-0.19172968492733172j),(-0.47273917013286365-0.02755540281637861j),(-0.3483693430622395-0.21889591712228038j),(0.014913860349327693-0.1367202869030077j),(-0.08927889704908994+0.04068504690869725j),(-0.05375435404587334+0.05865532695517928j),(-0.1405596631394821+0.03241493993352768j)
421,(0.7761602391276485+0j),(-0.0707399950266165-0.007225991332493855j),(0.03335972690666907-0.18464235071695276j),(0.24974352765610483+0.05067432223146485j),(-0.047820866292294664-0.02932336249395031j),(0.1029102000813579-0.047799708691692595j),(0.2607479326018612-0.029999944494411637j),(0.5702391649485334+0.018679510249742366j),(-0.4869822625739798-0.022603274994102633j),(-0.4154190233464801-0.1584049288007927j),(0.05424978309673346-0.14696792169890718j),(0.09284750725707432+0.09231695931339481j),(0.10692149636990192+0.15058584573617334j),(-0.06605291640716623-0.0030622837738442307j)
422,(0.7761602391276485+0j),(-0.0707399950266165-0.007225991332493855j),(0.03335972690666907-0.18464235071695276j),(0.24974352765610483+0.05067432223146485j),(-0.047820866292294664-0.02932336249395031j),(0.1029102000813579-0.047799708691692595j),(0.2607479326018612-0.029999944494411637j),(0.5702391649485334+0.018679510249742366j),(-0.4869822625739798-0.022603274994102633j),(-0.4154190233464801-0.1584049288007927j),(0.05424978309673346-0.14696792169890718j),(0.09284750725707432+0.09231695931339481j),(0.10692149636990192+0.15058584573617334j),(-0.06605291640716623-0.0030622837738442307j)
423,(0.6113923315960132+0j),(-0.06610776901826847+0.0003625552297251821j),(0.04182076906596029-0.20974578730693166j),(0.2519058456351621+0.060463928536216544j),(-0.0443933055569874-0.03598142022788264j),(0.09884238715250747-0.05801408744834795j),(0.2622654184352958-0.019068149443041908j),(0.5852422465612784+0.02737040849612404j),(-0.48907364873078907-0.028480392694527585j),(-0.41306300737718993-0.12855312895416238j),(0.05002961002206299-0.13994752594225368j),(0.08474596221346434+0.11422066379728583j),(0.10488310027599805+0.13416520908989082j),(-0.06516794347523036-0.013398442282684008j)
424,(0.7127884827023607+0j),(-0.07110565750014226-0.0025653908912972277j),(0.061282714105373864-0.2001767012269378j),(0.25588167932688+0.07572700890495625j),(-0.009101948734801277-0.0503386285727429j),(0.07174543815914614-0.027009344162896153j),(0.24034506023320934-0.010783087948555939j),(0.6254579074650608+0.06130162562728807j),(-0.5397200806054411-0.026537470587137475j),(-0.418133484694406-0.11950091756199j),(0.029555281498908913-0.16096084155583557j),(0.08677191357633528+0.12028030103974581j),(0.09140994952599805+0.10091155140194322j),(-0.03533651164854243-0.018932641943638685j)
425,(0.7675838601862514+0j),(0.0011353911193515238+0.022550103822978836j),(0.07658109139045388-0.18663109186722662j),(0.2405350873981711+0.06372032261284694j),(-0.020906084635248713-0.0015099540566193511j),(0.06421914795685713-0.033790895595585964j),(0.2205534666835597+0.08438111561772776j),(0.5904395459719772+0.0462748646853351j),(-0.5481225672125595-0.08200590826440057j),(-0.437855175921415-0.09948650037605786j),(0.022407892276860294-0.11741876046426987j),(0.04667019125390609+0.08741547663553721j),(0.06884884693241224+0.09244618820475399j),(-0.03378747158576674-0.01846801311825129j)
426,(0.27850407795286736+0j),(0.044089479889477756+0.022471393440899844j),(0.022826065972618454-0.0755563474690428j),(0.03299284715761263+0.16705057579151522j),(0.04133012001499494+0.06798926130609671j),(0.24774238757159822-0.2087377120525469j),(0.2965484947298759+0.23001471037867996j),(0.6412915115664449-0.19204774196891242j),(-0.35576703239391105+0.026160818971914745j),(-0.4901062893197244-0.1267199315999758j),(0.1347246159220551-0.11887552155466033j),(0.1047441000078232+0.09881031332289879j),(0.09283221069592018+0.06150560490369024j),(-0.03957845597966913+0.0629911236195423j)
427,(0.27890617348198865+0j),(0.03975738789855895-0.0685778518715082j),(-0.0468146847013943+0.025096867147033807j),(0.12323050251119556+0.010256443218104417j),(0.2069996244696859+0.3024382369859186j),(-0.2159997791055977+0.24071908865399183j),(-0.039917632484345454+0.04060568494009227j),(0.5489154534332631-0.2541768136833011j),(-0.15012332260175473-0.3276864037945596j),(-0.11605280927313018-0.13886937738108968j),(0.22720619967888275-0.24318851303916172j),(-0.0810315802082899-0.007267988103724553j),(-0.05616975436067706+0.042847334693545264j),(0.0015769626829862946+0.09569040345168828j)
428,(0.14795373340636642+0j),(-0.05960177074969097-0.12024934022554933j),(0.006583400864893394+0.036286913919536014j),(-0.06904851056386156-0.035865112134805394j),(0.01979506223560557+0.16481942890427637j),(-0.08970419544828606+0.09690994939977977j),(0.19679265135607718+0.3236751089665659j),(0.47214342538194937-0.4023436406110618j),(-0.25266776121066525+0.040839045981555064j),(-0.3270147929080813+0.0460616862965628j),(0.12001591747612214-0.059173296839714166j),(-0.10936645841425656-0.13245875033690807j),(0.12208939292903692-0.026849755704015803j),(0.021672393638385086-0.019845311129955127j)
429,(0.5642495730354414+0j),(-0.16071534224831432-0.0300227360428258j),(0.10825944230846946-0.08367988760546294j),(-0.037271092796276814-0.07707644549036004j),(0.33225158707322927-0.024301656215079702j),(-0.23275165888344104+0.07575545118327617j),(-0.015455118107154917+0.1699364616203045j),(-0.12141432449522466-0.6683015887766188j),(-0.37547203182169137-0.3265512711069404j),(-0.2904973667245981-0.09361014554009879j),(-0.3193702555695333-0.06328032615173249j),(0.14051273077465323-0.022007422480939818j),(0.04999947455172656+0.03172403715661094j),(0.11008556935934682+0.020708673316894147j)
430,(0.002604184909581697+0j),(-0.15783172332135387-0.039255552551214684j),(0.14180145090326662+0.013285791214801692j),(-0.0843923273604178-0.042807908321232026j),(0.008391124661937952+0.016609110274127134j),(-0.19565554281087658-0.01464240748546614j),(0.156411271744903+0.172275710385709j),(-0.6459117744362937-0.6878977446688643j),(-0.16466425692192224-0.44824273803543874j),(-0.04006132146690149-0.010100070226623202j),(0.053599824851468705-0.03199914053880892j),(-0.09360204796219652+0.07417754763263183j),(-0.08172597408727869+0.06311593523399797j),(0.08469418450348548+0.09884242851127692j)
431,(0.25859561553466753+0j),(0.01914389221530756+0.039889950597484465j),(0.07248329675207667-0.034792457357717424j),(-0.028713197193153926-0.035719059568946845j),(0.20639194142242753-0.10256481202524846j),(0.256924664194304-0.04807605895964287j),(0.02434838359994185-0.286766228714575j),(-0.6532409094864061-0.2936761119025387j),(0.22119194613539267-0.5208693534550898j),(0.24316456408173467+0.07532152042874246j),(0.16737671349438463+0.18921603466900386j),(-0.1675346323595848+0.03756962483870567j),(-0.023620900197907337+0.04988826895286644j),(-0.17530243512464183+0.06791109515976121j)
432,(0.44577885995659167+0j),(0.015394932144187506-0.20785782456464424j),(0.3638802287930532+0.025758988889676555j),(-0.15292340529974308+0.14297170302248108j),(0.12451982877498552-0.1707513941731059j),(0.35502912300396394+0.08540038493363442j),(-0.14246459728032304-0.4326510394613481j),(-0.46829567399735195-0.19651315718696177j),(0.4087551937318266-0.4545153519737188j),(0.07916783011648319+0.32788002948246775j),(-0.04072104650352851+0.08341808733113769j),(0.027741767900716616+0.04873696832103211j),(-0.06304321999585683+0.08149999013197416j),(-0.01476918087615587-0.0035441539482471435j)
433,(0.7420740439985718+0j),(-0.0011157962064031433-0.14001433850608352j),(0.06693453590111856+0.11273502918569317j),(-0.10041240934451626+0.08797772458865766j),(0.021805948473254854-0.22632623994424236j),(0.31197865416347254+0.16278118379235973j),(-0.14017153580487735-0.24753297508367045j),(-0.21260412254073802+0.09842086264244132j),(0.3229371403929158-0.11478317176717658j),(-0.04952062950687426+0.16099538130492805j),(-0.30386048775732855-0.16758572216883064j),(0.1233408941348183+0.07697851803461529j),(0.0757809781546852+0.21704162161165058j),(-0.052371345182816206+0.08362322360683835j)
434,(-0.36838517334751575+0j),(-0.09521301138544923-0.02754291867455223j),(0.000608583486674235+0.028643155044086446j),(-0.016375645022844984+0.08985436368757918j),(0.03853509442691559-0.12513583307136j),(0.14815664664602468-0.06064963376243322j),(0.16784740388571473-0.26173197810892157j),(0.03359723678268833+0.34844316415364374j),(0.15505927343122303-0.34552133205558627j),(-0.2416484278232007+0.12168375131969647j),(-0.006411485339051141-0.140517374770331j),(0.0931363201575861-0.13461411518073085j),(-0.008809794345406852-0.05975870486109856j),(0.006402295522937276-0.1439445872384908j)
435,(-0.5337331074056082+0j),(0.13340018004697143-0.09068120203490229j),(0.0374332270296978-0.09198050188391638j),(-0.09328554268425995+0.02301636756585057j),(-0.008278505129803812+0.1670231698815332j),(0.21483713992538675+0.1836253244446371j),(0.056327630384583854+0.3056020184056234j),(-0.09527420283163504+0.5494904882689682j),(0.7202210582652273-0.1433913339270847j),(-0.22132505371861483-0.26480008624354j),(0.044876025921989915-0.22454674260043997j),(-0.00749036471812365+0.01760319936498911j),(-0.05104468167595794+0.002052159802102594j),(0.005907941489576331+0.03351575068372531j)
436,(0.22055351779474386+0j),(-0.055648970975973294+0.06050505333952888j),(-0.02538287013260084-0.01257287851539856j),(0.13351590557154275-0.10894213829844827j),(0.06134782710225959+0.19929397333705734j),(0.21789087859109013-0.05481112237204805j),(0.13460379279815815-0.08909005500953607j),(0.055303947952057134+0.47049901760991975j),(-0.05781478292587319+0.08334370458994916j),(-0.09725803500503812-0.18352365126566603j),(-0.1573302836514441-0.10127119635494256j),(-0.06221246971070718-0.034836658558260944j),(-0.02342996541030301-0.03132238104318668j),(0.11863991624148826-0.03753410763803364j)
437,(0.44794450236527095+0j),(0.08760122213797839+0.0497129607342861j),(-0.01763726508321385-0.1564929239517384j),(0.013710791488288486-0.04699441105521049j),(0.19256974847618402+0.2140204693458515j),(0.25543033726622494+0.02631711784709422j),(0.24749469025756776-0.4881908563286662j),(-0.10336475154253447+0.4377597870143852j),(-0.26948398418694597-0.03217440929566619j),(-0.20210113699706642-0.02958567451678651j),(0.02300473478236023+0.04359536380233467j),(-0.020812888152922704-0.07330292010174519j),(0.15645184736556816+0.13832048824815146j),(0.08849950917396024+0.03418723279068264j)
438,(-0.3812103471088305+0j),(0.025540647216070442+0.04138462608470418j),(-0.060886751295630495+0.1199881760710416j),(-0.2679703608755775-0.09317201910660813j),(0.07213744561193632-0.030023202352234483j),(-0.023091804236493877+0.12862051093325214j),(0.31256021313326277-0.18253281660866386j),(-0.6063956237654085+0.22608375470658446j),(-0.12337163251854702+0.1966983131389666j),(-0.05907125444367198-0.012890530849727563j),(-0.11875234746229098+0.02555257399905833j),(0.1744470874318012-0.125886961392092j),(0.003602897349223472+0.08276348956911037j),(-0.026212143582652538+0.04853635916728456j)
439,(-0.20119830661469737+0j),(0.03515658821733575+0.04039257426023353j),(-0.03283259284731656+0.045978064437430466j),(0.09724593704172639+0.0026229213378931217j),(0.00015834321940227936+0.14536331092773194j),(-0.09391074725966461-0.12076991145972747j),(-0.03549016776195279+0.06945907650736695j),(-0.32605447464458637+0.2718691648203509j),(-0.3590868634281156+0.5709207497206089j),(0.10526500678869978+0.03193451940101985j),(0.07845876530568777+0.08427053883534476j),(-0.03913049590990525-0.08966245863539846j),(0.08956533497529652-0.017639131784379466j),(0.0948906407841448+0.06346312475150875j)
440,(-0.47423930307407725+0j),(-0.06114218077865256-0.1239006062624229j),(0.01691897269427222+0.05741109616187647j),(0.020778668599105012+0.063147420546006j),(-0.03532785871050269-0.08479301690633391j),(0.14766691043720492-0.3876464584127518j),(0.04788575736533203-0.08321891494656618j),(-0.14812466781911943+0.07851308270425657j),(-0.4563916079948406+0.6768647141384836j),(-0.05619053490516846-0.10152755897438653j),(0.0372918605904811+0.016109410626386392j),(0.016150201669082234-0.09830778828532742j),(0.02481830428352845-0.06618799603123647j),(0.02128663094264054-0.12243200177792835j)
441,(-0.11526907208580178+0j),(0.0019036814000918233-0.022667022424643444j),(0.12264999749074235+0.08062784012793406j),(-0.035888589932688356-0.09235180492712905j),(-0.16177874568371564-0.08736078919692765j),(0.0646278178666001-0.06137141704981161j),(-0.08509537299520076-0.19663153432362107j),(-0.12363807264553756-0.0808946567820872j),(-0.275611773766458+0.5030954266389808j),(-0.17312683287319858-0.09244924607854414j),(-0.11442802684732917+0.014805075580398244j),(-0.012772041236691123-0.055780906084555326j),(0.06074949325682351-0.16411266315638645j),(0.004708778815031976+0.18076838047350605j)
442,(0.8294754805994877+0j),(0.033480291320852076+0.06054495073128245j),(-0.16730021125215883+0.18035757888653228j),(-0.008797082573900081-0.14660815428871207j),(-0.12637636707118607+0.012178365616815855j),(0.08610249855646157-0.2308691119305535j),(-0.05666973250116618-0.41855210813947896j),(-0.1261942135941492-0.2080413936677357j),(-0.30690763157971707+0.6222637792195606j),(-0.11791120941448016-0.20130592795185737j),(-0.06907689382580863+0.001255389876978681j),(0.05667098382131045-0.11330881346482283j),(0.1866209538584965-0.0855043706708161j),(0.04856285085677203+0.24066990528815307j)
443,(0.3186353418610697+0j),(0.03763119980669465-0.006506598848835504j),(-0.21399624441374474-0.0015203718343644304j),(0.07453946583069807-0.20076669696631674j),(-0.025275125930829034-0.33081946154442377j),(-0.05700922549100525-0.14290928956309126j),(-0.14678778525709898-0.5773398644342403j),(0.036066278929957646-0.0638559732983365j),(-0.317873775445422+0.4387443698841055j),(-0.095830474368908-0.3122050783170864j),(-0.18318952894877094-0.08758840030843083j),(0.1753827840394911-0.17120185326999623j),(0.0660146735998737+0.1419678125090327j),(-0.013121913587666824-0.06983976594978353j)
444,(-0.2607624042331901+0j),(0.11844025876450874+0.011395961693788134j),(0.04593809842019719-0.01538586594564596j),(-0.15322648208226056-0.23523434916818464j),(-0.07319067621265518-0.04329098707480374j),(-0.28001068174866267+0.29658537873310625j),(-0.20805787580039403-0.7365503242583897j),(-0.1506775547480405+0.20956382234570847j),(0.34723078866945173+0.26370416354032655j),(0.030621620289039916+0.08972039524067829j),(-0.13119910051077313-0.19515516764144686j),(0.06150399226866871-0.12020360089304152j),(-0.047261644927262765-0.014367646205632238j),(-0.021914854357447007-0.05373551269581068j)
445,(0.6521203690872514+0j),(-0.029370561607247582+0.04544740961443198j),(0.09903207584020875-0.01885265395576688j),(0.019207166241835914+0.08197692893335562j),(0.17183992389751085-0.21823567388476556j),(-0.44974197680816197+0.31877957001808377j),(-0.10825709104552789-0.3587348252235284j),(-0.31181744139293865-0.011110324418038234j),(0.4235544670842678+0.28540877608424925j),(0.20455587109411186+0.14554368027918718j),(-0.05682317687064123-0.07922677376915845j),(-0.08335995356259757-0.028909557256351533j),(0.03124778182264051+0.019215550439271152j),(0.04755418398297271+0.031192838475337423j)
446,(0.8965824722168254+0j),(0.029219456434260396-0.22234589959060846j),(0.13968256519618907-0.03820410027166961j),(0.0333603875841376+0.057241462536898935j),(0.11928794722965799+0.05509605088569437j),(-0.5440658378553594+0.2707063529562592j),(-0.2752419584984784-0.40031043763523666j),(-0.24407610546293254-0.2384459399215838j),(0.40609268312348734+0.33528449085063217j),(0.3600090462202245+0.12498519364198094j),(-0.08212890670190295-0.097139729890582j),(-0.04046935840761122-0.18488643166999333j),(0.03374211091479144+0.19127246301363016j),(-0.0014393351105003527-0.021484741107413444j)
447,(0.8452444994560664+0j),(-0.027388444592049227-0.15487636907897626j),(0.10252015365453897-0.07794478768631431j),(0.057536092604229254-0.005379004971173773j),(0.12144892986313907+0.0139122855713418j),(-0.5534908053890067+0.2358914724940063j),(-0.2579487502624854-0.33869292086407393j),(-0.21411578694813416-0.3147098728562902j),(0.44363267897506015+0.3090193533678061j),(0.42716541382634143+0.18466059850661765j),(-0.08825255575851261-0.1097277472333289j),(0.004683358492591067-0.1585806001659156j),(-0.033017819396415925+0.18260917590786294j),(-0.02428541529138279+0.007375683024568644j)
448,(0.8452444994560664+0j),(-0.040634454089172455-0.08013907482441353j),(0.09733493934278775-0.028803642389554303j),(0.047698343928695805+0.03884474163638622j),(0.1513951581483696-0.008012375206162362j),(-0.6096132086899406+0.24776395304681414j),(-0.21760848529712712-0.29241195660876507j),(-0.22516096864654483-0.33138321440019586j),(0.4360911778472608+0.2564165349141278j),(0.3986536727802316+0.17719794080419493j),(-0.10378728727582244-0.11871806874842442j),(0.055988754423941384-0.1611936977758828j),(-0.07658686636952866+0.17140696540932251j),(-0.005150057686262156+0.0034660348918336046j)
449,(0.8899920171072325+0j),(-0.0920216224356579-0.1162289520328074j),(0.11300621419546061-0.06896024087765316j),(0.046132463425966774-0.0500999537509565j),(0.20714962560687733-0.009990950671193561j),(-0.5774259787750052+0.2897457482744997j),(-0.20756765263295668-0.335325601627394j),(-0.07358519399942516-0.3493114245217644j),(0.6099272894195537+0.41933038614800766j),(0.43960861260400147+0.16667898536851258j),(-0.09638150510955537-0.07534868672612605j),(0.07578721659402435-0.1507547030481153j),(-0.2403084765926721+0.1253040695587338j),(0.030337093455370064-0.00500673323602753j)
450,(0.9545618346868132+0j),(-0.14567844820524933-0.0667221546015587j),(0.02128407456582883-0.18739607192432103j),(0.029103729443744036+0.038928466636559224j),(0.14210667391728166+0.025504903094740794j),(-0.5879568684786556+0.29473104572634856j),(-0.3484634960269077-0.3105021145488405j),(-0.0654980348643211-0.3747461000616405j),(0.6942769527512145+0.5046145735871613j),(0.38035863361282546+0.17620031481803533j),(-0.1849113390840556-0.03721615512079702j),(0.09514919325677867-0.18180562834281547j),(-0.18681620317892073+0.14638974082800493j),(-0.018101457676365215-0.029950116102291313j)
451,(0.9545618346868132+0j),(-0.14567844820524933-0.0667221546015587j),(0.02128407456582883-0.18739607192432103j),(0.029103729443744036+0.038928466636559224j),(0.14210667391728166+0.025504903094740794j),(-0.5879568684786556+0.29473104572634856j),(-0.3484634960269077-0.3105021145488405j),(-0.0654980348643211-0.3747461000616405j),(0.6942769527512145+0.5046145735871613j),(0.38035863361282546+0.17620031481803533j),(-0.1849113390840556-0.03721615512079702j),(0.09514919325677867-0.18180562834281547j),(-0.18681620317892073+0.14638974082800493j),(-0.018101457676365215-0.029950116102291313j)
452,(0.9760543714420997+0j),(-0.15064247600465935-0.05733860702577899j),(0.04420787133639604-0.1737563559482316j),(0.021000793659259116+0.04578483933104064j),(0.13076276765452297+0.04337733548329725j),(-0.5962508160583971+0.3109261126595087j),(-0.33845247945556567-0.311273916983051j),(-0.0669414156486117-0.35535462336329005j),(0.6964431424555583+0.4716965428774219j),(0.3474005952972171+0.17175021149504469j),(-0.18414499622830802-0.0504551463142274j),(0.09841913581506283-0.19845423840001927j),(-0.1678171669442183+0.15818879631272809j),(-0.029283892972572254-0.035239728537099044j)
453,(0.9628107365087073+0j),(-0.1569521225162728-0.07167333909542294j),(0.03744355171260512-0.1649512394096398j),(0.01277700766791736+0.042249486952761844j),(0.11969455792054465+0.0618372352048588j),(-0.572611917422199+0.2972461544125923j),(-0.34903368865193707-0.3070296813119217j),(-0.0758577939897795-0.3303572383525599j),(0.701123047732978+0.4553826374763446j),(0.3542186320329132+0.15946714511626828j),(-0.19782321621182336-0.04451089830879783j),(0.08789796397588286-0.1891081191502213j),(-0.17159958411547016+0.173356565969286j),(-0.027521419768414847-0.030994981139662477j)
454,(0.880547388191579+0j),(-0.152807857191218-0.0429129838081389j),(0.053957546340317464-0.15979615168266645j),(0.019400695696938527+0.027642958994352554j),(0.11935237195955152+0.0777121429469022j),(-0.5847010298453097+0.33004386975805217j),(-0.3506133636619454-0.305024274543841j),(-0.06441353618310612-0.3378183814211215j),(0.7418455056859911+0.4463627943474189j),(0.31964585165503395+0.15124860600252119j),(-0.19215421739014402-0.03502239612412923j),(0.11351688986357082-0.18493330482193474j),(-0.1556049941463574+0.20483346039661604j),(-0.06985400364641536-0.048541839866276366j)
455,(0.8977724388299104+0j),(-0.14917719258791293-0.04345126201332577j),(0.05527333604960684-0.15110194283243178j),(0.027630031620622338+0.02541989932054667j),(0.12476799706598203+0.07360563689521801j),(-0.5865660293231266+0.32970741157926836j),(-0.35812369112431514-0.305231058028052j),(-0.06511862024339288-0.3353583771022734j),(0.7380230359815476+0.4434055309655649j),(0.321769135345721+0.15064229884617017j),(-0.201940217587502-0.028666967894402852j),(0.12171392194065014-0.18673716712797456j),(-0.16292695679577027+0.21012666708855032j),(-0.06511430396561922-0.04680622467791655j)
456,(0.9214123856609057+0j),(-0.1429550096837323-0.04328969211165097j),(0.054702247975764756-0.14073757962195782j),(0.028806627657282292+0.03499743249168812j),(0.1246967879125566+0.07461324329142509j),(-0.5894737969195567+0.33074414039213296j),(-0.3664314180740675-0.3027789216111737j),(-0.0594294823543682-0.3309578347195102j),(0.7351933140616373+0.44966937725721984j),(0.32091829779900233+0.15204279546244961j),(-0.19155312928659568-0.03795961652459664j),(0.12573672611231052-0.1877407501765975j),(-0.15605432826095594+0.2159885043931273j),(-0.07308074296539584-0.04879643380588745j)
457,(0.9214123856609057+0j),(-0.1429550096837323-0.04328969211165097j),(0.054702247975764756-0.14073757962195782j),(0.028806627657282292+0.03499743249168812j),(0.1246967879125566+0.07461324329142509j),(-0.5894737969195567+0.33074414039213296j),(-0.3664314180740675-0.3027789216111737j),(-0.0594294823543682-0.3309578347195102j),(0.7351933140616373+0.44966937725721984j),(0.32091829779900233+0.15204279546244961j),(-0.19155312928659568-0.03795961652459664j),(0.12573672611231052-0.1877407501765975j),(-0.15605432826095594+0.2159885043931273j),(-0.07308074296539584-0.04879643380588745j)
