,amplitude,c_-2,c_-1,c_0,c_1,c_2
234,(-0.5166393228282596+0j),(-0.20106278762947935+0.20479519320912207j),(0.3551245603113485+0.18700027730488855j),(0.23408373711928113+0.10766069415914493j),(-0.5165841439431074-0.0380129515691256j),(0.06496301632850442+0.14695186895165852j)
235,(0.39464227556155174+0j),(-0.011147059837081752+0.3639933376434887j),(0.5254683899556318-0.00771097552434096j),(0.10286595335882215+0.27517258918222753j),(-0.7543558026473046+0.05370475199662639j),(-0.032787724407402935+0.15913315384956186j)
236,(-0.17094944463066064+0j),(0.13453812504380938+0.21028175064077448j),(0.6006392482370195+0.02261377859374862j),(0.34402543873614877+0.32442945662461165j),(-0.2216127730652082-0.35706855703396606j),(0.15515032198670298+0.10368720572817976j)
237,(-0.07413926467618248+0j),(0.11093083634418913-0.1729523625497476j),(0.5189570040430891+0.028353629701477943j),(0.16989933746005964+0.5644579109902256j),(0.2644632027750752-0.27003281260605816j),(-0.025659467867199588-0.09417115548269067j)
238,(0.08220350921774687+0j),(0.20084044293026695+0.25160789097559405j),(0.3321338402996122-0.08249825956308426j),(0.4269155401606599-0.058884052066537546j),(0.3684189814448553+0.014190060656741926j),(-0.4014513010634151+0.20348146814493362j)
239,(0.22794392479494235+0j),(-0.20816466049502821-0.03717433504012421j),(0.013483198793129703-0.22071318262354134j),(0.3606673697154956+0.17038813237660022j),(0.4485691149140524+0.27249528651657745j),(-0.22269940084048714+0.004314280106582108j)
240,(-0.2810968289613023+0j),(-0.08947877148165129-0.12151555048118584j),(-0.14221928156593275+0.11635430624132759j),(0.5231368698537733+0.2698804605369335j),(0.3036394038345851+0.1355263828499011j),(-0.07426693984654237+0.19630658059278266j)
241,(-0.04810496457119533+0j),(-0.13814697913495477+0.0894319566584334j),(-0.3712516526839933-0.20809929515891298j),(0.8446165456326462+0.24490831166962795j),(0.2831949774377926-0.3566737875027327j),(0.13711107786746263-0.21496292416912438j)
242,(-0.017366806452239536+0j),(0.053082971209699584+0.08631299444226882j),(-0.5038237496936626+0.20943874402630314j),(0.44373045396170474-0.467774766654945j),(0.16196419755765407-0.6864321638720207j),(0.1595298146622789+0.03646620950570262j)
243,(0.5962859491436547+0j),(0.32765346883167756+0.009861743344006626j),(-0.6300986648487499+0.38465446889180804j),(0.43068394298136176-0.2720112107173282j),(0.2537763043987286-0.3289914830505269j),(-0.049801686065376806-0.2233528912647694j)
244,(-0.8564220326344533+0j),(0.221831810547521-0.2378955853605372j),(-0.531178831304438+0.17374527253139216j),(0.06341828040164957-0.26389679912497616j),(0.07435671792507924-0.07361453735459363j),(-0.12527549285350087-0.07665609551298147j)
245,(0.5555971769827809+0j),(0.36227325109872544-0.09354894922320059j),(-0.40020054942601385+0.2985010062620591j),(0.1461883633227742+0.39677263878054264j),(0.22223512310084692-0.003268644557070252j),(0.12803190903390593-0.05176187783552854j)
246,(0.08759496241690529+0j),(0.3596598905508111-0.09355900389968522j),(-0.46648001131689903+0.21127201640869456j),(0.24172479277748227+0.3101683560171914j),(0.4028684995865938-0.0649563274480693j),(0.05630251122335129-0.024915625092434508j)
247,(-0.36558304141739895+0j),(-0.1719035927326189-0.11207477240051779j),(-0.07948088378310908-0.06471502948660268j),(-0.23123238647861932+0.18711840117156506j),(0.7091776588153486+0.3941680991939968j),(-0.3428879883814565+0.17279551054939374j)
248,(-0.1731775948290294+0j),(-0.019862546761507865-0.07154181282800695j),(0.22167437689124622+0.04277074388647142j),(0.2388086802070714+0.3788228408349974j),(0.8232841757262325+0.07915700585918392j),(-0.27823385077960683+0.08939902995452055j)
249,(0.4604534062595408+0j),(-0.15135019042575618-0.11318002013510184j),(0.008469341327936959-0.08952540573926723j),(0.2908970481999148+0.31518888344344387j),(0.8190403853208432+0.25504159664837056j),(-0.2036906290740093+0.06214369716494446j)
250,(0.2715316948373755+0j),(-0.034241759215688984-0.5379437103644662j),(0.14364769052214305-0.0780786432328199j),(0.4206890474647055+0.09179969917854688j),(-0.12859767655461557+0.01526348566293928j),(0.2396526366860977-0.10161370994832226j)
251,(0.14689602891543876+0j),(-0.05736830570464835-0.09703173888797428j),(-0.11986178073795282-0.10326296121769284j),(0.18397559790638124+0.4958898056785245j),(-0.19108981475334308-0.0611712238810529j),(0.5413096276552879+0.019682547056638623j)
252,(-0.10933188465300805+0j),(-0.3598573430237972-0.32838160710150477j),(-0.21257656547549625+0.2574088780189338j),(-0.2061157406229977+0.18611852502306803j),(-0.04260013097564269-0.08920097362477346j),(0.19120770335217302+0.38286063936412773j)
253,(-0.38088282826686637+0j),(-0.01743052129678549-0.0747143989471596j),(0.16191810009548346-0.011103404786849416j),(0.38231509305657296+0.3828924588323502j),(0.4560283080357771-0.07004823464562919j),(-0.06167286586783459-0.010099441799535773j)
254,(0.4457604398571168+0j),(-0.04987294278549607-0.01427308047457955j),(0.18777043123252957-0.10050264619369093j),(0.6602711650146555-0.597396438438635j),(-0.028132775738893005-0.10775974819769368j),(-0.10846278588919213-0.09965849629720727j)
255,(0.4457604398571168+0j),(-0.04987294278549607-0.01427308047457955j),(0.18777043123252957-0.10050264619369093j),(0.6602711650146555-0.597396438438635j),(-0.028132775738893005-0.10775974819769368j),(-0.10846278588919213-0.09965849629720727j)
256,(0.10635753022192451+0j),(-0.22679340586010696-0.08796637762948338j),(-0.060001646582939244+0.04794744251604358j),(0.6551855097461897-0.4810401725857397j),(-0.21220482467735885+0.17407450067980024j),(-0.2194675524224841-0.2669581008449277j)
257,(-0.16771332026783647+0j),(-0.3143212631836397+0.1411637168852588j),(-0.1601704935787765+0.1880281145698645j),(0.4069395180369244-0.35841702139720455j),(-0.10538530183015155-0.10211996511175189j),(-0.058726562669618745-0.26206587753912736j)
258,(0.42434698594454157+0j),(-0.2256366905529691-0.06551036784079417j),(0.3225922408455818-0.11160107791166647j),(0.24853239291839546-0.5041057217041247j),(0.013758312093853114+0.30302123736360215j),(-0.20758441185705187-0.22450969571457569j)
259,(0.4774861524543843+0j),(-0.2767875409012171+0.04128474234148837j),(0.6769180559841321-0.002541805756697324j),(0.35127777303214913-0.37094013433744466j),(0.01951457046226503+0.11303807225662535j),(-0.07195953836585059-0.01786965771639222j)
260,(-0.46205986741000565+0j),(-0.255416807424786+0.04273501549862222j),(0.7291987383849364+0.2591428284943642j),(0.15927092919503136-0.30064616810785344j),(0.10023980654259516-0.19275905978198077j),(-0.04841181013936088+0.16290412318656855j)
261,(-0.33282628328304226+0j),(-0.0750439402571542-0.028591832977351656j),(0.34461375978706726+0.5178329340684449j),(-0.20328352176759437+0.385777151593295j),(-0.19138046936771536-0.005336281323413249j),(0.0059287196302870715+0.12941836425662687j)
262,(-0.4754462138426846+0j),(-0.02669589514040747+0.21243555572286096j),(0.48854333385767856+0.4379102635452588j),(-0.39395803136231045+0.24488528300776446j),(-0.09086961953266197+0.007124878289785898j),(0.03769671143155068-0.0684779348286557j)
263,(-0.3951945897567173+0j),(-0.08748776390310346-0.05493964773381527j),(0.4487526856051944+0.7378285166211325j),(-0.3495125610146648+0.23258796061815634j),(0.0698486503626063-0.034291764029568204j),(-0.051104186738950806-0.10607627629750878j)
264,(-0.30598688114909334+0j),(-0.09926037296617443+0.18500787591528645j),(0.5717411810234035+0.2202858980605612j),(0.2609233218951805+0.43918601079130676j),(-0.11557133865866513+0.20635289414489472j),(-0.1495048736671036+0.04160381545606182j)
265,(0.15281357715762345+0j),(-0.3306063847125803-0.06492196210670731j),(0.5534645015389346+0.16763376570552124j),(0.49314306914584116-0.0021098861553810883j),(-0.04812888100717089+0.04731008628301335j),(-0.11725319549701343+0.1928422810076385j)
266,(-0.40754554007026+0j),(-0.35797693388969537-0.09515426734466867j),(0.3336019320374488+0.2767253478526893j),(0.5471012736131978+0.11445952418903728j),(-0.3396598712001057-0.08717651026039469j),(0.060444278395606454+0.2585474698387187j)
267,(-0.5104307197186257+0j),(-0.39476793940774935-0.178609080622326j),(0.3960825903347796+0.3585090311795349j),(0.491032030034561+0.23173707380592168j),(-0.33466041558259163-0.010350793532836312j),(-0.09502337692526117+0.22220403906360015j)
268,(0.3288514638300028+0j),(-0.35266895784402996-0.21602655980060692j),(0.010726155495455275+0.17755590527690712j),(0.1846202429970551+0.8273325698843911j),(-0.47414375865457664-0.1200890452137591j),(-0.10731212861214297+0.3182624905335166j)
269,(-0.414454749245079+0j),(-0.16436018251453624-0.12917606302131426j),(0.07668540325455993+0.3991409178558116j),(0.18526686109812235+0.641299568483878j),(-0.5022755840434205-0.21360619529052133j),(0.0686032770843854+0.22606160142699464j)
270,(0.041903988800255+0j),(-0.06774853691483902+0.23089109920869305j),(0.16575259869134376+0.5170177079473517j),(0.27928679790929406+0.4324231843357829j),(-0.4550965915871353-0.285007708241705j),(-0.04088502028766654-0.1400875876366356j)
271,(0.1568359785268421+0j),(-0.13178624623797916-0.15956645198609912j),(0.17943814755374496+0.3558270256636939j),(0.1201593785058478+0.5922580920913203j),(-0.08060499164853463+0.08525722207233143j),(-0.32838116619723656+0.2963284621282444j)
272,(0.06800374141357576+0j),(0.12300146634809436+0.1381820925665286j),(-0.19036460178172696+0.14434399714938867j),(0.20951376566197238+0.33455931665294775j),(-0.5125814269603534-0.028736825139635998j),(0.0020718687185303022-0.2420550827601487j)
273,(-0.45752439960012253+0j),(0.08758043121719805-0.034416028479086105j),(-0.055822233219429016+0.08121019018256855j),(-0.0765255689078666+0.7458928748268157j),(-0.4676512754366117-0.39642102321090456j),(-0.16288307885426623+0.11375029929741513j)
274,(-0.10933023589917146+0j),(0.13303797563087238-0.14464853834579586j),(-0.5684938867158045+0.12354226776777927j),(-0.04413731049297826+0.7233351891600955j),(-0.327400656396324+0.11881984774171662j),(0.2776253233257997-0.1413136122966161j)
275,(-0.5527273503435512+0j),(-0.11635519426915715-0.13277324429408058j),(-0.0568706013949164+0.0671827520510497j),(0.30687436801070134+0.7442428935256228j),(0.035048234905771664+0.4283984969830818j),(0.034249314274333004-0.2281536818695598j)
276,(0.31675761096411653+0j),(-0.16187200895826767-0.07002131401778572j),(0.19075509893046178+0.12390556051184148j),(-0.16003701412047852+0.8014282321020112j),(0.19251426204572397+0.398169912478717j),(-0.08265947680116872-0.049909141126079325j)
277,(0.5439902111495329+0j),(-0.05742237024574952-0.3388858120731606j),(0.16302029561894013-0.07856754475123875j),(-0.3069463661276316+0.7663980942798074j),(0.4301615764961688+0.22753818567219272j),(-0.13329004445966056+0.11782414649719425j)
278,(-0.5076676146256912+0j),(-0.09606417095835058-0.12735305730119867j),(-0.17585471103434366+0.07422792073759095j),(-0.36547961839782306+0.6739194988691339j),(0.4939876584480611+0.012489113770654786j),(-0.03765539565630277+0.30432951843553796j)
279,(-0.39396913029834435+0j),(0.12322321907255876-0.0955203173904612j),(0.2725422973499545+0.02560548712226994j),(-0.8637536887286127+0.17673196388078224j),(-0.2529005435105693+0.15300259151725515j),(-0.038106620119616366-0.09237893162271561j)
280,(-0.3542000790649791+0j),(-0.2777728783091613-0.5958745955436113j),(0.17598838951231632+0.0446008073691343j),(-0.5795278189837656-0.44219374147465335j),(-0.05176167266398028-0.05757567712716506j),(0.03877333908576006+0.09344749851393525j)
281,(-0.8566727678636091+0j),(-0.22671229903002085-0.22661506340123921j),(-0.5313095881803468-0.14120516433149222j),(0.17684893653341094-0.14593571094040472j),(-0.06837786405394145+0.37596103520645874j),(-0.10703053099286833+0.14612370544258332j)
282,(-0.33552422672213744+0j),(-0.21444587470764714+0.005875939399052812j),(-0.4448468994872813-0.22543158313238934j),(0.4224377307211548-0.35236737092353837j),(-0.2304773464018204+0.16960055682963449j),(-0.0005384910169623459-0.09204842150755523j)
283,(0.6014028912702909+0j),(0.12331118694867703-0.3531270834711025j),(-0.05802642256901465-0.40285415817427284j),(0.40268318506425965+0.407846050362739j),(-0.0703521220076983-0.08003578576801579j),(0.0895019896807356-0.10227498246599334j)
284,(0.17127034426910978+0j),(0.11122276028222941-0.03665546443894153j),(0.10518639060780413+0.07655749010386219j),(0.2412644899303196+0.7479100402036767j),(-0.6179930612358198-0.25893706118185966j),(-0.002313442307978827+0.0447060894311458j)
285,(0.17093382844253757+0j),(-0.24156652170743212+0.04250816558249369j),(-0.17360598152808138+0.5128762297929963j),(-0.25600399954054154+0.4097872508495126j),(0.07427250348055886-0.16169231871520423j),(-0.04509406243984869+0.26303465727365744j)
286,(-0.3490276367351894+0j),(0.24346282328133526+0.13827130560919781j),(0.2427394313761117+0.34717046258845485j),(-0.1326678906997314+0.7192486057092261j),(0.10162864240812897-0.39310367883657793j),(-0.0781499819002722-0.042464966649742975j)
287,(-0.4828964062085346+0j),(0.17929642446274158+0.2009808236880246j),(-0.011084684333735717+0.3885564862969833j),(-0.13828217078447957+0.8607061434485913j),(0.12067398757926796-0.4096586477183149j),(0.03641433602774356-0.0597869651976137j)
288,(-0.4828964062085346+0j),(0.17929642446274158+0.2009808236880246j),(-0.011084684333735717+0.3885564862969833j),(-0.13828217078447957+0.8607061434485913j),(0.12067398757926796-0.4096586477183149j),(0.03641433602774356-0.0597869651976137j)
289,(-0.20405767988923945+0j),(0.17050687504418477+0.21983876544654465j),(0.04593525139811814+0.3693769219396457j),(-0.03202587380207009+0.7206426235254553j),(0.1057401092235553-0.3953929962818748j),(0.06702014858688007+0.0604294151991496j)
290,(0.1688894869678637+0j),(0.06568632159410115+0.31583671476143j),(-0.3013104794565697+0.2547380117719324j),(-0.2881257798830671+0.40779911919519984j),(-0.047533304985857394+0.05307423827964888j),(0.1050592464795044+0.10704571031423128j)
291,(0.264079283124284+0j),(-0.1613391571919705-0.07096084580705898j),(0.017073719774715612+0.16854140912227067j),(-0.42467023721170216+0.36979077575159486j),(0.08005193785558934-0.306513861236665j),(0.31724323705113316+0.16317914876496173j)
292,(0.7086224597381738+0j),(0.12135561880947943-0.27187503159116383j),(-0.10495665088522867-0.09532900316904842j),(-0.4224208617660895+0.227680349026169j),(0.038084488472481415-0.6313459791077631j),(0.5039728086947989+0.05364136906919342j)
293,(-0.2221149305559916+0j),(0.12479720354306562+0.1928818952535917j),(-0.016918438737732498-0.1246533171163943j),(-0.5544814585512629+0.4748333057540507j),(0.23775665515267153-0.5850661526574119j),(0.41000947804182686-0.23091464527741662j)
294,(0.4173771622660085+0j),(0.11994332395017882+0.07823699365083507j),(0.23058769260751846+0.06576110074311198j),(-0.3793656588028914+0.00376695508648911j),(0.15269419753234814-0.26209001829484646j),(0.44303121882005086-0.19545557020774668j)
295,(-0.5828124199100081+0j),(-0.10228208855974713+0.2514228710440319j),(0.46124448138593493-0.1007143359401482j),(0.020598829221256165-1.0069948934324768j),(0.09970089666168255-0.057740109242991465j),(0.052623660851156474+0.10265317813038422j)
296,(0.6785206461151444+0j),(-0.22053671187394314+0.40483668279364826j),(0.16177786753990658-0.11840524792883525j),(0.16835676376787218-0.517027431387225j),(0.12061033093143377-0.3836308947864547j),(0.2419941612055998+0.0020799827996995836j)
297,(0.6116244098264181+0j),(-0.08519621111636572+0.4073822117010045j),(-0.050531549642023624-0.06061159804927381j),(0.6239274412742456-0.6285975001971543j),(0.0003372804953071934-0.2259481269161388j),(0.12228047217386756-0.054068329668938105j)
298,(-0.48202435759956097+0j),(-0.14872218770713763-0.2217920312353704j),(-0.07967145902217831+0.32810945288075455j),(0.16224927670575212-0.7647628959187257j),(0.1640226515704299-0.09638751914347884j),(0.1776207434799666-0.12431244847321518j)
299,(-0.146858570898928+0j),(-0.10160081080830224+0.05918765480699789j),(-0.2268078308321577-0.11426299861380113j),(0.2797943717596559-0.5991559632264342j),(0.0076972501388337805-0.06600478654608695j),(0.11866968692881755-0.014477577540715325j)
300,(-0.44270519890429716+0j),(0.053418876661042176+0.13394904874637406j),(0.19638851489767334-0.019897034595529127j),(-0.43260050264877287-0.9273192545620169j),(0.17430919679764578+0.023865735472500822j),(0.0884486132606565-0.031003318298975888j)
301,(0.26136942972806476+0j),(0.21820869038419527+0.1754954303813365j),(0.2588483551799813-0.1904109773042072j),(-0.41397034491700074-0.7230290763034973j),(0.5263901407999967-0.03297046699942933j),(-0.08265218912177137+0.026295718517726704j)
302,(-0.2859186334179297+0j),(0.0587713235975931-0.20045679839448857j),(-0.04979983617582226-0.4970794478586313j),(-0.6309770978751229-0.5815888195314421j),(0.31408932849714527+0.060321948717717615j),(-0.10880814638332587+0.004775264058757056j)
303,(0.19516196913411032+0j),(-0.0036476071869949722+0.058360145832210955j),(-0.019426371639124182-0.5633372697947111j),(-0.5439382097010155-0.555231217752374j),(0.18657451343108522+0.016431591767976574j),(-0.0738803909576154+0.015660217509398854j)
304,(-0.8076612555471097+0j),(-0.09291847290573652-0.4260554292081645j),(-0.1708080490928212-0.27882869740141825j),(0.02613504418981047-0.6585599776018732j),(0.050616048642601885+0.20071320837777554j),(0.2066924014869787-0.22503704915429817j)
305,(0.0653999047462856+0j),(-0.17556656596697848+0.030516384177388667j),(0.3789131945509805-0.22236430565373275j),(0.1967731286585956-0.5863370053250216j),(-0.049454381284782606+0.45457090625729046j),(0.07754582294416473+0.2513484966898663j)
306,(0.04322088354208782+0j),(-0.01034318023182669+0.015532831270314367j),(0.020327905175299928+0.033004843124969874j),(-0.05392220939646263-0.3949257176164881j),(-0.19514433067420048+0.5816649258793646j),(-0.11277062644192286+0.10573061503060577j)
307,(0.6873091378674566+0j),(0.10261942484104603-0.04484872099322995j),(0.16611499716940925-0.21354283733071833j),(-0.15409527750639343-0.0459334822306764j),(-0.09909339409376841+0.8074926751646267j),(-0.3318044090443508-0.11950631060009777j)
308,(0.47502219631653286+0j),(0.10998751263161449+0.08320114282848082j),(0.4875794812687736-0.181686212902701j),(-0.26668706422347926-0.5502667887818146j),(-0.03077097482986708+0.4323680868250466j),(-0.4576950297145232-0.3504425347601311j)
309,(0.1675647122330624+0j),(-0.016023534343861875+0.03160912700540355j),(0.016580882233675164+0.2628196373454349j),(0.031291743812510806-0.18124259052252314j),(0.33369448015572084+0.2897493705694979j),(-0.2381024723555174-0.752893883452062j)
310,(0.007496625476246022+0j),(0.11957590705039492+0.006899942688862529j),(-0.17858717125912363-0.0037433297762461187j),(0.6657181214674802+0.012554729910886575j),(0.2530889064083771+0.10620443169002594j),(-0.23387398523551647-0.5638957562198812j)
311,(0.5681726622185648+0j),(-0.014184571623740178+0.07573475482509631j),(-0.1499104464072109-0.09980375309513645j),(0.7487427182083143+0.4243467617396404j),(-0.08106465610451066-0.35590580808353145j),(0.02500699991708427+0.03999327669170798j)
312,(0.28569130126939296+0j),(0.04783531840576817+0.3130134864319528j),(0.05482364212307278-0.503494455820909j),(0.5111346434526147-0.14368069240522843j),(0.017243056716387047-0.7436863548789838j),(0.14007363145413773+0.053622220139993834j)
313,(-0.006347037664565125+0j),(-0.05040206971702953+0.07609499218175586j),(-0.11159171446965174-0.40639460491088186j),(0.8336231733848992-0.5071912701005383j),(0.07328742602195121-0.3482617676107735j),(-0.17998584383235644-0.058472669500610114j)
314,(-0.8752155454040007+0j),(-0.40322046393655936-0.0027555761556508906j),(-0.10145251499131133+0.15369170185718342j),(0.35533144373550474-0.5294139792247063j),(-0.27326598596547197-0.22850523396725994j),(-0.040000073726566165+0.40170975543606924j)
315,(0.11782489639682397+0j),(-0.03125073205797218+0.03837541785343307j),(0.1022539335776172+0.024727237067507873j),(-0.2695867579433189-0.02465371642092418j),(0.01632024350608549-0.543357013206201j),(-0.3136329960992037+0.13974118854772322j)
316,(-0.3544771841445791+0j),(0.10548842069046338+0.23461320528355029j),(0.04542730650178045-0.10873396287575574j),(-0.3056279008979373+0.16880434562714747j),(-0.14998408698680898-0.563946501722557j),(-0.32140492637307444+0.3984547473720685j)
317,(0.04322886484834178+0j),(0.012179030832801842-0.10512984937254524j),(0.1966967181772089+0.09316013590597283j),(-0.1933819928296969-0.2078646169894302j),(-0.05286746931753973-0.8729520151547676j),(-0.08968967124084062+0.09739216578206296j)
318,(-0.45085042040969253+0j),(0.048356377556041025-0.314778515480306j),(0.32608857113361184+0.28552157403743683j),(0.22761709969039-0.09850916793027742j),(0.11727947097870225-0.5103769713476489j),(-0.36447159659918427+0.0984783805371034j)
319,(-0.5978310112630304+0j),(0.2873278053977698+0.18403767288982145j),(0.5190422560713638+0.17182942883975394j),(-0.2338311056431313+0.5187657312400213j),(0.3314442330907207-0.12022967937618168j),(-0.020677898244265726+0.2942317698606337j)
320,(0.057508684428011464+0j),(-0.17511315500438443+0.1635151930599706j),(0.2913145878880671+0.2281960368485733j),(-0.007117214465931276-0.2921582982191938j),(-0.11639259795047331-0.37882765633932614j),(0.25685134539949805+0.23651360991428894j)
321,(0.23565181714879926+0j),(-0.20936879275625092+0.11635274733241943j),(0.27575736074394014+0.06780190230064922j),(0.04748831429019664-0.25034335865911317j),(0.15657995907317435-0.5580402984722915j),(0.2720760654921716+0.30867927623708585j)
322,(0.3440998621415955+0j),(-0.3377128217673465+0.4667441019077487j),(0.4764779167727891+0.21040186506187206j),(0.003315245735924897-0.2796768555267574j),(0.31209213215973+0.01803534745973974j),(-0.0346281305867991+0.2797564252027893j)
323,(-0.42819099114626014+0j),(-0.32330299917563143+0.10519575282487305j),(0.15568432060173018+0.16744752477348074j),(-0.3520945381283999-0.5017782698671867j),(0.12906911068394572-0.12120048440289957j),(-0.019911939105117054+0.1616589424982473j)
324,(0.21578803846918504+0j),(-0.056044583969332123-0.23251093245326476j),(0.45897761314588936-0.11533650923981235j),(-0.06930663299126574-0.7505107809899634j),(0.3563839763870808+0.04532218974446195j),(-0.09284970016618507+0.30552835660667843j)
325,(0.4829296947743086+0j),(-0.1483932438261926-0.14368045161396123j),(-0.16485729272079064-0.20276494445127657j),(-0.23992559466745284-0.28619658259875647j),(0.6184402728176864+0.3628874070647123j),(-0.08794472695831662-0.26272561968688185j)
326,(0.8320476386359648+0j),(0.07096134682761493+0.06013747607843793j),(-0.008709099190085445-0.2228261596670331j),(0.0277016042447652-0.736181236488084j),(0.46879627598695306+0.5156646862032628j),(0.027249209790274148+0.0832467719396113j)
327,(0.5685978104391567+0j),(0.1470059501215411+0.36504882916929243j),(-0.07283426327914325-0.10221147744791836j),(-0.20121709591822406-0.3674747851202437j),(0.7398608675609345+0.664707133120076j),(0.006168409509569872+0.1762636203309123j)
328,(-0.14892487532432597+0j),(0.015349397777167872-0.05913514084764335j),(0.2557435315010068-0.38881908710594115j),(-0.46041822451167347+0.36477683952606393j),(-0.2192595493774905+0.0001941650405823947j),(-0.02403444583284589+0.2886360691938098j)
329,(-0.479260770660427+0j),(-0.019313165430161094-0.21157290282457653j),(0.41637180450398953-0.059926627590768736j),(-0.46007629735551525-0.06955266756823086j),(-0.4437266682280908+0.04791630606007431j),(0.3366612201063325-0.038067200868195664j)
330,(0.07588695465545067+0j),(-0.16003470454732238-0.24730836009091087j),(-0.23796064462068928+0.5757727983516497j),(-0.5534140294563552-0.3826031616652957j),(-0.18823942222311782-0.11927401666128606j),(0.13136099693300748-0.12229359134696358j)
331,(-0.4919009148574521+0j),(-0.3536461786878527-0.13347376222529897j),(0.2501473474345344+0.12388866328841472j),(-0.644243312240717-0.1943805263839757j),(-0.3636103542660328-0.05450948947630366j),(0.12169288024910443+0.04155423925999571j)
332,(0.22654236545170026+0j),(-0.2968228896693736-0.21485949951160707j),(0.15051217304234377-0.006390982004877588j),(-0.7864534416797786-0.040630775866594j),(-0.3092333623393686-0.008559252293810632j),(-0.010266072066841714-0.08618959494707112j)
333,(-0.1523722867526833+0j),(-0.11614100868565982+0.1505946762938143j),(0.36016799082720047+0.11498111659293628j),(-0.6399094383665643+0.19992493296814298j),(-0.40862628756178737-0.2767958201407511j),(-0.25122694901958376+0.07414027689941843j)
334,(0.0955248326604024+0j),(-0.12497112291733671+0.18664612537616398j),(0.3256039286333636+0.10661106320749072j),(-0.4051348587194463+0.19912681832915188j),(-0.4413269143091262-0.008458103493228897j),(-0.17825051197961658+0.04641462959629539j)
335,(-0.42536239091912875+0j),(-0.5598408169251503-0.0019993709835319576j),(-0.012473295176601597+0.22815882975801172j),(-0.5429585948540279+0.04293138733825727j),(-0.7125685055279999+0.22561820019600956j),(0.3477695098418596+0.0612984390819543j)
336,(0.5941302349757259+0j),(-0.23160099031942655+0.523518868978384j),(-0.2054060014687613+0.4405157764579038j),(-0.34176257747921013-0.051920873317487654j),(-0.5462783970088508+0.19252512702406685j),(0.30914273388677543-0.10301633391609386j)
337,(-0.572112480977135+0j),(0.023854449795620153+0.6862322665012901j),(0.17790527113124968-0.17962649525184196j),(-0.34745540752177556-0.4219756711785031j),(0.04062212277536995+0.24107959482016492j),(-0.22277389569502182+0.07815517117931292j)
338,(-0.23244844489003774+0j),(0.20689866256315015+0.28236795398631737j),(-0.10406070768004992+0.31347724754435946j),(-0.628441291270904-0.35707591523752613j),(0.0895564098646941+0.3518842744969113j),(0.008770922006475813+0.09818466400732424j)
339,(-0.029837494145532273+0j),(0.12980098843904314+0.16785785265841335j),(-0.07335911786050339+0.030382272996349907j),(-0.61565962461649-0.3351777531376563j),(-0.02321000868402917+0.5411719162321142j),(-0.2986241024786884-0.08889038348056168j)
340,(-0.11015053399638922+0j),(0.06963565279129046+0.21776033413272705j),(-0.14419211025157608+0.036794450989367185j),(-0.7500724994384156+0.12558075409005037j),(0.17743471027999907+0.027197037245276084j),(-0.24193220817724462-0.14017122382558292j)
341,(0.30482381780666923+0j),(0.09081734954926424+0.37814726133436455j),(0.009250184187617319-0.2604087359560707j),(-0.4288183000280809+0.020451806790235137j),(-0.1912325261070691-0.31554206381301003j),(-0.17275770253427108+0.10150580958147794j)
342,(-0.10964310204650252+0j),(0.15566998783411667-0.05562484863263055j),(-0.0824617685004812+0.37432656499796235j),(-0.002387649189473817-0.7535129836042319j),(-0.13407108364443532-0.09621652593792492j),(0.06886831740086556+0.009138925288295796j)
343,(-0.41558636116875514+0j),(-0.19088964799679184+0.03649263193602436j),(-0.09674728080965149-0.14085261509176533j),(-0.4582661382097413-0.9327106911802403j),(0.07627443942134499+0.04390292858673829j),(-0.32165524482237473+0.02025139485462281j)
344,(0.014495653558697752+0j),(-0.03896471126863607+0.002778439816851934j),(0.003831220460990589-0.22678888119271978j),(-0.4544443119770798-0.9519397761539385j),(0.2613383093767848+0.06631915393305633j),(-0.3283436338274609+0.02681068838703141j)
345,(-0.24723899841502608+0j),(0.08571548022233942-0.1929600031421721j),(0.22244513749887695-0.18824568240287198j),(0.01923924414644576-0.3263617184302553j),(0.5229615803478553+0.03966190803596539j),(-0.07210648451805074+0.023233412237274764j)
346,(-0.322892614009967+0j),(-0.1467332083527458+0.1781335033173167j),(-0.13048754963293355+0.14596017429832292j),(-0.7181198540054393+0.11005348078850477j),(0.5320100393422529+0.0643783668853467j),(-0.18860863975589132+0.0720980912404722j)
347,(0.2559049470606581+0j),(-0.1439683806005402+0.2509953953565884j),(-0.23094019481305453+0.05106051019619651j),(-0.759263423877828+0.006827379975596556j),(0.6498564680023902+0.16427259950144626j),(-0.2157755870449805+0.13362673008128553j)
348,(-0.5126207952813667+0j),(-0.12314051288315715+0.07458594309778943j),(-0.34529794389875473-0.06470958815871189j),(-0.39633753936278865-0.10563556578934549j),(0.5907934196968322+0.39488661145066195j),(0.02567346459782042+0.05388548940593823j)
349,(-0.4689404976833455+0j),(-0.2096612232918323+0.05597580127697222j),(-0.4245505184676132-0.023111633405675687j),(-0.8371783139330916-0.22348063887714673j),(0.3393369231463355+0.39475270977658433j),(-0.006052783798680817-0.07449269369559024j)
350,(0.1904134295953637+0j),(-0.1365453219311826+0.010928303923763927j),(-0.3633009462087161-0.042326535078889865j),(-0.786625992644265-0.24042102142155708j),(0.4108541116187329+0.3217727485164798j),(-0.020924275404496345+0.14533479974501473j)
