,amplitude,c_-2,c_-1,c_0,c_1,c_2
234,(-0.2047017377049073+0j),(-0.25635432971050914-0.34655195087816j),(0.20190295593478097-0.09765459538703473j),(0.4048784193418181-0.3914784922093265j),(0.10528919427514752-0.33066558962074244j),(-0.35228998675649065-0.42974003472962174j)
235,(-0.08354060960796494+0j),(-0.005460722358554576-0.032222911681793066j),(0.24470661243583225-0.01213021799636685j),(0.8910003453148234-0.455197367657742j),(-0.13352817659469046+0.2285477614493412j),(-0.1203474024687088-0.17934304485966265j)
236,(0.5474466625723567+0j),(0.013054534548594537+0.13682120425706334j),(-0.20860847719562764+0.04958237387938817j),(-0.8671965914665198-0.40914604835013024j),(0.2091929098408605-0.04452802473173786j),(-0.0022571987808577137-0.028598242409530822j)
237,(0.45432159197640093+0j),(0.06758804488097131-0.057441485410575255j),(-0.2033845413122472+0.2712451747944392j),(-0.35511902690566355-0.7610176704882404j),(-0.3056343175893521+0.061832091446189626j),(-0.2521172468923683-0.07777996020669611j)
238,(0.5577799487632635+0j),(0.17492961959420855-0.020332539559844015j),(-0.09771350175750765-0.33434376175349806j),(0.24694549447646827+0.26445946114204183j),(0.029957846618847483+0.5771946663187174j),(0.31407196319422503-0.1563562956106157j)
239,(0.8881761611459909+0j),(0.460880604180698+0.16605462659111117j),(0.22065660504168363+0.29772465390333747j),(-0.13401582932275408+0.36285081048737106j),(0.3161721648069319+0.12207584420634149j),(-0.45563529322433294-0.09873271663316224j)
240,(0.07976853298029235+0j),(-0.06048064360446036-0.4643952184493221j),(-0.1454817689031863+0.2967569673782148j),(-0.12463615430009041+0.3112080578060077j),(-0.4116112258326424+0.10877515457091942j),(-0.03229549541291912+0.08216917275811975j)
241,(-0.5037879505070746+0j),(0.15572403885910363+0.06452821954087919j),(0.31691413269215174-0.12247139237344488j),(-0.6092245143882307+0.047628914159074026j),(-0.013492716004206411-0.13972403061936764j),(-0.061957630828891844-0.23553120012012876j)
242,(-0.3854858952079829+0j),(0.13329982188453246+0.04714371886146193j),(0.5460706012517476+0.3985751914438662j),(0.20612786060595334-0.20255172637113195j),(-0.41352745905173005+0.11315242963181722j),(0.3089319374259899-0.06644490557404281j)
243,(-0.660102839865984+0j),(-0.09637766026249364+0.2363068087364697j),(0.08040592508455181+0.11342766195638466j),(-0.9322398683989473-0.30078387108405247j),(0.077175913549973+0.34648489938425187j),(-0.05661720679936052+0.1338914247595283j)
244,(0.2275493355521228+0j),(-0.20065584844019607+0.013749366733899511j),(-0.000693315631605948-0.3483629827789052j),(-0.581616096266601+0.40179784311016387j),(0.13132440645454618-0.21126300111813834j),(0.2560249710827522-0.04986949431467279j)
245,(-0.5893825294420998+0j),(-0.1756780289350925-0.30738534802920303j),(0.6546978580407614+0.14550377043536447j),(-0.4227180170831438-0.47479048126608114j),(-0.14323869293787853-0.0975922856126706j),(0.23007173341991544+0.018587081009092753j)
246,(0.3650446660658333+0j),(-0.023125673704532883-0.06654546986870769j),(0.3540157416801314-0.2297794480581993j),(0.02998596894937207-0.5955569007869396j),(-0.31264170670183034-0.09282084316499825j),(0.008652934227533092+0.04308669911611496j)
247,(-0.5910768142790701+0j),(-0.22810923444955963+0.4401698898688445j),(0.2931264190538136-0.01739090033444003j),(0.41156826737190705-0.8197325069792438j),(-0.06576965996553051+0.07481659820989964j),(-0.014779531802551656-0.20206194886485085j)
248,(0.6211345857407735+0j),(-0.11339287092802805+0.12321038456757552j),(-0.21174485455379471-0.03061913324881732j),(-0.12269894994833008-0.8337007100001724j),(-0.08804463571157495-0.04286692003471876j),(0.2712751221221616+0.17941954032634846j)
249,(-0.37237203930593493+0j),(-0.12698356287543655-0.09537492103431114j),(0.1379526770934645+0.5163858990865796j),(0.14392802676999134-0.7241796399154031j),(0.3601937662605665-0.4322767155486882j),(0.10332088815070169-0.05576228348972467j)
250,(0.4850679990861049+0j),(-0.27675029992835576+0.07332817122351992j),(-0.09423193658448228+0.004599154342949732j),(-0.7224393868801291+0.4453520687736054j),(0.2142059579350382-0.19956304306942288j),(0.14177480022406544-0.3030167403876331j)
251,(0.5041742606450231+0j),(0.0814867248043658-0.051580333119832254j),(-0.15605892656575152+0.32457611641308176j),(-0.7702665460160869+0.35260024251840993j),(0.327052326829473+0.18683689623941396j),(-0.23000899178770326-0.06741652584215888j)
252,(-0.6476155635543815+0j),(0.2528836309924615+0.12027665937188785j),(0.12959583871258545+0.2130702590048221j),(-0.7046377342641196+0.6027785259077862j),(0.4540024788415445+0.10121254093648882j),(-0.19601553925954918+0.09246580695639249j)
253,(0.5117672937572169+0j),(-0.13078574685358937-0.1886315096306948j),(0.11875625636501547-0.6235765337023574j),(0.09106676457401268+0.10262214666479107j),(0.22351356093697605+0.5314306961512854j),(0.031462018434338795+0.019041363102577313j)
254,(0.19900737390775508+0j),(-0.31853128163574146+0.0869947538876839j),(-0.25589580653391475-0.13719896599927398j),(0.2198956700688329+0.1736586320386061j),(0.012723267618332423-0.34260756546770355j),(0.4100342206996814+0.0769896688349774j)
255,(0.4264839811638519+0j),(-0.21911933869434974-0.3423408614614885j),(0.12288330224644975-0.061019393671597415j),(-0.6379562687474628+0.03480536628786629j),(0.22688967917193825-0.05002795949551718j),(0.4416720010777223-0.3060908505731589j)
256,(-0.12566001909213362+0j),(0.16541039306581495+0.15441637384820506j),(0.23909220564754585+0.1543230872055681j),(0.2782277516642454-0.25055896537859457j),(-0.7388633206479505+0.03277145830858644j),(-0.07861749100380418-0.05278037115700725j)
257,(0.4721891192087347+0j),(-0.12463391220210712+0.09579363640696723j),(0.04405329018248358-0.06131122255224237j),(-0.9283779725928263-0.03325973787890611j),(0.16855933373943005-0.12864319807766694j),(0.15780349874436217-0.0025644388899532865j)
258,(-0.7710767484642971+0j),(-0.44837387417165964-0.17638347003370677j),(-0.42504000084191046+0.05729631223632982j),(-0.07841436135133628-0.5704506062404758j),(0.029543285105601974+0.5540755601761976j),(0.2324809439129163-0.00492803235619244j)
259,(0.5473030207092009+0j),(-0.13906355461479897+0.362314596424958j),(0.1780050164759516+0.3145944598046191j),(-0.004567205241421221-0.1600690196583272j),(0.1869489212679016+0.3638397823100827j),(-0.12480581157889316-0.18013941010021348j)
260,(0.5254595545542182+0j),(-0.05738956231578808+0.2559209547582572j),(0.23487968166917006-0.04755934395074651j),(-0.6564332954724847-0.12164862186636803j),(-0.3561613902999521-0.10337541427545616j),(-0.05052037218038694-0.06346393112505469j)
261,(-0.3419633409161911+0j),(0.26990832461357994-0.27742628320148843j),(0.03785384834218753+0.12265110710770576j),(0.29026233186556877-0.4192011750671289j),(0.15808013176866204+0.2727568641376908j),(-0.011394746057782498+0.17341686358997688j)
262,(-0.6055090200428086+0j),(0.036937086262476805+0.28748951893495467j),(-0.0056285587625112266+0.19078278331331122j),(0.8093949747628884-0.2796371499461865j),(-0.055821154132355374+0.22669320087606454j),(0.019642382972146908+0.1386109191875681j)
263,(0.1421989039461834+0j),(-0.1583283542855991+0.13901585791752646j),(-0.27462925718428577-0.052459198717689406j),(0.8793608127107944-0.28423527911922875j),(0.2345956039721295+0.014531457250070809j),(-0.07700793894336834-0.23572887779156307j)
264,(0.5141610628807196+0j),(-0.12056154919698511+0.0615561687229053j),(0.16064179140167656-0.21383581631053575j),(0.6646765555415381-0.5989669290195916j),(-0.3016856545791523+0.21151179825719046j),(0.06422230332887507-0.13672043440089024j)
265,(0.4712420261146202+0j),(-0.401401728709573-0.19849070165529775j),(-0.06434739061780084-0.28003387922374434j),(0.1501875016385562+0.11984627198436976j),(0.270266455077562-0.027982863385461153j),(-0.38313064734984964+0.09505233549529896j)
266,(-0.46474735124010125+0j),(0.017978942967867867-0.1461331487716745j),(0.11580731325670157+0.5842158185232099j),(0.3566595487956033+0.4569481228880025j),(-0.30267183732437714-0.13395177753037596j),(0.0835473329011996+0.13248923474964092j)
267,(0.17671238765746577+0j),(-0.19389357281354352-0.34203066323801756j),(0.2524319201053004+0.1113858456885454j),(0.6039322128813652+0.04067344026210643j),(0.10435336132309193-0.45946597666852906j),(0.21350090450505743-0.020594168222391844j)
268,(0.37414579945574133+0j),(-0.011582852822869569+0.1969208881125818j),(0.29052672158048415-0.3690655764023372j),(0.1476311050658728+0.19780293612687583j),(0.48894174636753773-0.4178869013214367j),(-0.08498801273345391+0.06491616348083071j)
269,(0.5012298207498224+0j),(-0.17143405413013493-0.09011670554260738j),(-0.14290785001026468-0.005654104691287243j),(-0.14382941370882096+0.5361152555430408j),(0.04964200827859966-0.021318105945204932j),(-0.2270360298290261-0.03996007861411756j)
270,(-0.2649175727244668+0j),(0.285983491748706+0.1371269080503933j),(0.09472431880338378-0.07396905157492087j),(0.027017119735117945+0.24491964374664466j),(-0.7985368820543195+0.28847508312023895j),(0.17938876377808188-0.06521803899084505j)
271,(-0.036894233062187975+0j),(0.24024341794374507+0.1518980641948413j),(-0.04292219760507075+0.28696728784238995j),(0.06863865178900985+0.9027099548935533j),(0.25910494906471104-0.08335283234412509j),(0.014699664869581065+0.1747783085979437j)
272,(-0.15025913505616373+0j),(-0.2710111917441992-0.1976898027682253j),(-0.5012446994595243-0.31530163261760635j),(0.12439238101689844+0.07855395403778086j),(-0.2878626209082335+0.06298597232296177j),(0.009294653853512774+0.2586339999373509j)
273,(-0.7233384585738487+0j),(-0.45574909450865203+0.21308317083582923j),(0.3305954560755662-0.16635520309208168j),(0.10492652448029804+0.37489984268022414j),(-0.026702356137836128+0.17012499579172843j),(-0.18215845040001027-0.05429682762506163j)
274,(-0.6499902246770453+0j),(-0.007420956682490473-0.24803423610756886j),(-0.10292977707754464-0.11348495673394504j),(0.7435978079733768+0.42901781466233296j),(0.11099778954957892-0.052647000491842844j),(-0.14407270272587655-0.124447587592279j)
275,(-0.4771351509555123+0j),(-0.03217289391855255-0.21478581927574605j),(-0.282157293524309+0.402846270199793j),(-0.5866324353100661+0.018293075280717275j),(0.07594400329303622+0.29600649630531656j),(0.03708430191602918-0.027584623321200243j)
276,(0.13138985207453235+0j),(-0.4854037246023486-0.060268923759902684j),(-0.45553565628766163+0.032503189068705085j),(0.5552330345528743-0.17953496578170036j),(-0.15592840597343155+0.118050621803368j),(0.34398252970933163-0.12233031447549693j)
277,(0.576469455494137+0j),(0.31384745755881704+0.4249954454061332j),(0.04504091702610446-0.10053756897848048j),(0.16161325472876908-0.15454181344933285j),(0.37501214269526006-0.43329242713749583j),(0.008258718273785937+0.30109424626735454j)
278,(-0.7057658020397565+0j),(-0.1588499830064195-0.5402007811291814j),(-0.1833137109774466-0.09661722628548716j),(0.3787558884561212+0.5262723855451228j),(0.3437063025775162+0.17772990516845127j),(0.038764818230307044+0.01194195208400135j)
279,(-0.11276177344723376+0j),(0.10910083937013743+0.161798992022829j),(-0.14917430003541665-0.3371103274104701j),(0.15385261859642954-0.14549780714957408j),(-0.02902859005713586+0.4337532265446635j),(-0.10701956265794331+0.3582977832418808j)
280,(0.5573832703319721+0j),(-0.09311673789618266-0.0018087170969305968j),(0.1537240810052915-0.46313948812559147j),(-0.9254285961863767-0.1565378033617543j),(0.12976431321830556-0.07218837998003216j),(-0.03303726395739233-0.24600483331741793j)
281,(-0.041943417149389095+0j),(0.10948377884355999-0.07965280171610596j),(0.15260169719657712-0.3553780631179858j),(0.22944698249339202-0.21018237901425418j),(0.33866028633999445+0.19962141290358254j),(-0.31441861404247196-0.5733523583925817j)
282,(0.6436141763799904+0j),(0.26344167941368346+0.10003080668596151j),(-0.21396068362278398-0.5113112668616834j),(0.07481508684965836-0.33247173771862965j),(0.23368422508690667-0.19265531830710636j),(-0.06290740364680684-0.11447032538543267j)
283,(-0.13490928158284113+0j),(-0.18873869867433338-0.028609958339607125j),(-0.1872869147212263+0.024137922998086203j),(-0.7319813789880062-0.8567161115001559j),(-0.11470552604948465+0.32286714358347934j),(-0.0690519904621261+0.03782061423916021j)
284,(-0.2877327800734702+0j),(-0.13389223854678542-0.04336191686873083j),(0.07644283040986614+0.07511603252836857j),(0.29846531212656163-0.8798306043541418j),(0.16434287547507753-0.2265485174312058j),(-0.12128872142891002+0.043344801693800554j)
285,(-0.5647425107761433+0j),(0.18305206129096485+0.1595703132531378j),(0.03592360873505565+0.10876446759696647j),(-0.34018773609495384-0.5906063349784155j),(0.3917835442970875-0.060954546463726916j),(0.10629509834848537-0.36890317316304677j)
286,(-0.31830797897176677+0j),(-0.25073596667956355-0.011600917951427255j),(0.6475625875916328-0.30154580455408475j),(0.060044432520900394-0.6069329625266856j),(0.12149596631018046+0.21675909811868663j),(-0.08981243111882896+0.165203129836189j)
287,(0.34328390842321305+0j),(-0.15154607628695294-0.2528709261749382j),(0.1644136337923833+0.5477330388901843j),(-0.3754133508174726-0.16217433676710136j),(-0.33546115183307-0.07572827096445706j),(-0.37025254949354364-0.07798163005392199j)
288,(-0.16764130301181746+0j),(-0.21761917345423787-0.0730695033636372j),(0.14630374691552733+0.38265591735065924j),(0.5576001498327618-0.4661906293107999j),(0.35785668186928365-0.1545211173362048j),(-0.05855082576070138+0.11637364871144798j)
289,(0.12981930504170736+0j),(-0.004660076856130929+0.044112426119916864j),(0.1796579884679907-0.04690081446186272j),(0.18988990349304688+0.8823861452764037j),(0.22913551203132826-0.019021929887716817j),(-0.10624551769788455+0.13991707023602332j)
290,(0.36682945847198817+0j),(0.014889191493837012-0.18920681350205998j),(0.07599674099770523-0.25247433871772285j),(0.7740902690238336-0.45277893563979144j),(-0.22084082157289114+0.2912777070445445j),(-0.17072801987930422-0.08476298078749324j)
291,(-0.4139354314021223+0j),(-0.0074166695350145195-0.10553715838576835j),(0.0916362079215341+0.4097192846490582j),(-0.8525150561893311+0.549076046342085j),(0.242275646057932+0.155195296275186j),(-0.07502886726228175-0.2744947526005625j)
292,(-0.09175786063204144+0j),(0.1244645685044571+0.06298632481730493j),(0.23487768083008173+0.061377272553165135j),(-0.25755632185556093-0.22203745189035778j),(-0.47351758085743034+0.26448943574585193j),(-0.10729785443457196+0.20033139991290863j)
293,(-0.008019054436032333+0j),(-0.039011908735471015-0.2737892993376887j),(0.26684250577866947+0.0921204065168191j),(-1.0391466935758942+0.12062711133696088j),(-0.24854229733239286+0.18065297766790098j),(0.024011568725742297-0.2921940140687498j)
294,(-0.10299266883669705+0j),(0.05846850000141101-0.13446506749353382j),(0.08976847590754347+0.45952154760035474j),(-0.38310267007666426-0.2917501164291991j),(0.3376530786619915+0.31951136604175534j),(0.39375353120521667-0.14828056309749094j)
295,(-0.5071414770779681+0j),(0.1201922687145705-0.3389717153368853j),(-0.15856026508375387-0.5105371940777396j),(0.21476667238890534+0.5824377598063142j),(-0.016946679382445477+0.7141260270065457j),(0.4693568820706507+0.13352831037998747j)
296,(-0.7077606834469019+0j),(-0.1504325928281979-0.21320585443729873j),(0.022895248647541208+0.19223499355298956j),(-0.1717140130124714+0.7048900001619265j),(0.22453865261769052-0.3997674653137969j),(0.029658447529044465+0.13309206483732097j)
297,(-0.07953313526227299+0j),(-0.20065352074064824-0.01473701319133254j),(-0.4299066865025202+0.42846274055459965j),(0.12378918945205489-0.5827890038019504j),(0.24363929750165897-0.2341131061620776j),(0.18221860157307393-0.14291764368084656j)
298,(0.46449472074932663+0j),(0.03995136092419138-0.061734095681995046j),(0.4767121525689358+0.5079713053299602j),(0.3561765385380082+0.09058709574663615j),(0.20945541830632783+0.006338112782771466j),(-0.5039144040816483+0.18036211044205927j)
299,(-0.40916141982559123+0j),(0.2753671410953875+0.062103011500314206j),(-0.2081794830068461+0.24456334277494993j),(-0.6147218890992608+0.0817244413817438j),(0.3082462343439955-0.2233352310758818j),(-0.1938602422619759-0.13050699089657797j)
300,(-0.5961669054122314+0j),(-0.02440441156993406+0.15663128925407768j),(-0.14549874228950033-0.14281609929246605j),(0.13737832202681552+0.3510336749481942j),(-0.5248160120928766+0.5224568035074459j),(0.023801477505029922+0.23292175601993792j)
301,(-0.35550614666351943+0j),(0.029802273563761646-0.10401248110423725j),(-0.6625289089904158-0.1189428381396899j),(0.4858287863705548-0.35038723749194933j),(0.29319149910929815-0.09100750595221187j),(0.21117025751731244-0.45302286590385077j)
302,(0.5709253846872812+0j),(-0.3064608298015078-0.17325931424254273j),(-0.426563770551956-0.4581622792990805j),(0.5811803347826204+0.19562704181378998j),(0.026616231820368152-0.684784164596322j),(-0.00841838166392038+0.03406228896168716j)
303,(0.17970930583186456+0j),(0.14489743484298906-0.2947221196210329j),(-0.3425123220496744-0.04663952277046608j),(-0.47231752964337176+0.5274389061896883j),(-0.17462645080237907-0.2752974038783793j),(-0.08347248304777502+0.08619596920590472j)
304,(-0.1055694085528649+0j),(-0.39907362446327155+0.05588944692826239j),(0.18093413483976808-0.5776728269426485j),(-0.2169038861287796+0.23185738724852514j),(0.39268166128548454+0.16202249667205837j),(0.3411111012825026-0.2170647361713623j)
305,(-0.34992632227675147+0j),(-0.4308006879458253+0.13789375696517087j),(0.024386015631604196+0.08506377413714061j),(-0.3002830655859529+0.5077826521160324j),(0.2115136663894343-0.23293887851354836j),(-0.18961806757075464-0.05022385283899871j)
306,(-0.584323536660624+0j),(0.14226363201006856-0.08279431008328021j),(-0.005105178215834644-0.22831334325345293j),(0.3893133078566375+0.7840991884942975j),(0.5912722418756446-0.14383197340765114j),(0.06781046207152923+0.03898260044798668j)
307,(-0.21270267795608214+0j),(0.23928047335619734+0.02387537182869263j),(-0.014619067813105513+0.1616292375025049j),(-0.707744357940968-0.4215083189568082j),(-0.07302498728240232-0.09912566871273532j),(-0.10264132492108319-0.23705392915942256j)
308,(0.06443052824775208+0j),(-0.29830449628064576-0.2964370191614627j),(0.4352766832660456+0.6201562361179315j),(-0.129711337554977+0.24460549186817088j),(-0.03170043576768533+0.338336631263837j),(0.011096131571213419-0.2842440208714607j)
309,(0.44755616593588177+0j),(-0.20046745614605868+0.31836561664283747j),(-0.35199127755748494-0.6410595532294049j),(0.14514595029807717+0.6441380582136518j),(-0.11945309346439385+0.3591707738020547j),(-0.11447349487547434+0.0980235878420148j)
310,(-0.09259672308384856+0j),(-0.1326372070755652+0.18144268367856423j),(-0.2405533530259793-0.3123219336161529j),(-0.501783075626956+0.45994707119915873j),(0.16557678424335565+0.3107228205135891j),(-0.041532733355908534+0.07364915436687205j)
311,(-0.18930250667436674+0j),(0.1568863930800089-0.3266944126231738j),(0.2816485208828516-0.1604564299121007j),(0.11283826808175192-0.38320806662734436j),(0.1172052090699526+0.09670807568900192j),(-0.15825813184763338+0.2698678168297234j)
312,(-0.05658794062342132+0j),(-0.05916497642609866+0.1395333971823325j),(-0.26847818329437523+0.16894643922622776j),(-0.028419275552464193-0.5273390957448639j),(-0.7071792053500741-0.04873023814449501j),(0.3384951060610232-0.08442836406397344j)
313,(0.3787960630289232+0j),(0.024469063248470146+0.15508187971430773j),(-0.05244476389019764-0.5672736627005157j),(-0.020499171473424865+0.5945420609791259j),(-0.19327501342529424+0.3314774845897204j),(0.1452002668157943-0.026133299903766942j)
314,(0.37935114383991647+0j),(0.3383417374255843+0.2272479872171162j),(0.6859347140227241-0.46397025685795606j),(-0.2258714429881694+0.06275664723536152j),(-0.39591256321225227+0.4689059834119389j),(0.12149570964358784+0.2059514024880134j)
315,(0.3056726192669313+0j),(0.3062116225658721-0.2256563459316588j),(0.4846088727824237-0.27244039884752363j),(0.3987181437581357-0.3397880852989482j),(-0.3732725226233461+0.2373976515471692j),(0.3372220042937354+0.03671779146935726j)
316,(-0.07841113057043891+0j),(-0.12422735263050053+0.306517578017108j),(-0.11166337533014914+0.2161174495878963j),(0.5458162134569068-0.27183606693923784j),(-0.2309641462986133-0.18687435840452152j),(0.2022794097529294+0.04327476009537762j)
317,(-0.513188625110468+0j),(-0.09942278093878483+0.13199212400953533j),(0.11344150128716704+0.45402309319109974j),(0.4256069486412551-0.36067337761897467j),(0.49547801122804536+0.1963919411888863j),(-0.08800777704406004-0.10881882576610703j)
318,(-0.3204489721757979+0j),(-0.0980112837797604-0.09078978349446479j),(0.18646933649199568+0.08993707925854227j),(0.3786106946010591-0.9791366113810572j),(0.06518764152122633-0.04418399184698853j),(0.031166742598771516-0.12311822196342485j)
319,(0.08079161973500787+0j),(0.1568242514779935+0.037778645043275876j),(-0.1306334587086371+0.44400108555385437j),(0.44335045497361614-0.0061716071473703615j),(-0.014072678174052722-0.1538474504191139j),(-0.1874681160858772-0.040600929598373664j)
320,(0.47532422352268056+0j),(-0.09387503613537386-0.23026965302868468j),(0.5160142514291298-0.009904746073477688j),(0.27070783013162936-0.6457291991086644j),(0.030385700188012787+0.16252004455289937j),(0.10588373492502727-0.08162030090050232j)
321,(0.10958550830770747+0j),(-0.004859114470978566-0.08021665359996721j),(0.041914004089247496+0.40011583963153274j),(0.37259477654378154-0.6796325299811456j),(0.28070122896469285-0.047017196998327786j),(0.014623684884856644-0.033594637610782435j)
322,(-0.5621710392877934+0j),(-0.2552768581632245+0.08895940125520817j),(-0.06120856591863047-0.06883041046350448j),(-0.7181766769207595-0.20970070206486344j),(0.005218548180309701+0.19176746192571112j),(0.00588119394868486+0.15938744143875158j)
323,(0.13365427360502385+0j),(0.07706194495539045+0.11722947390228504j),(-0.05143608445192815-0.4425290323269023j),(-0.8695197793299458+0.019624186675388285j),(-0.17904650255419924-0.14219429624898672j),(0.058191801458891745-0.012048369599822556j)
324,(-0.5328612644790883+0j),(-0.10844248189474226+0.2159259779993319j),(0.19751854176387237-0.14750516396627472j),(-0.747371060416428-0.3191417195113647j),(0.11858085998959084-0.4499188764795043j),(-0.038504676023088484+0.092889783068515j)
325,(0.06992058109710528+0j),(-0.03583852819942761+0.05891245232970724j),(-0.1995891430401549-0.14093632236569278j),(-0.2010690411847222+0.20201485219947432j),(0.331249966384687+0.3300927281033391j),(-0.14658551364319108-0.06987749258306462j)
326,(-0.04923987971770738+0j),(0.013548978190645333+0.06764759132833653j),(-0.3437574477678498+0.06009665168590242j),(0.1771169544309048+0.3706820807633542j),(0.05651052238098169+0.34437894162703153j),(-0.17370838687552348+0.2811560439287103j)
327,(-0.924658090826761+0j),(-0.15558175629250007+0.09512133316964173j),(-0.13302687904745758+0.05478562695140185j),(-0.4485573326055863-0.7971641116768313j),(-0.3551711863708952+0.46714746996164924j),(-0.0072412468761575005+0.09413468698022784j)
328,(0.09447938898987945+0j),(-0.1135789936378751-0.023535973807167j),(0.393298663154767-0.2605690816078313j),(0.5769629322416114+0.13677434505250158j),(0.1671257497414763-0.24268937880473096j),(-0.003894582382247474+0.09269024059780405j)
329,(-0.2198834469282155+0j),(-0.2970123669948546-0.3352628637193155j),(0.6136642036700235+0.36489817198369384j),(0.019983235375018338-0.18514994626085868j),(-0.3546291497149848-0.1392920923148962j),(-0.09902845105844918+0.02509808783793057j)
330,(-0.4439709774411717+0j),(0.06362347196963215+0.2915659276699734j),(-0.45575334577916177+0.1466541652028256j),(-0.36487757267500853+0.3099388587656784j),(0.5128294555357187-0.15945406434353582j),(-0.12163103438880762-0.056918169834631875j)
331,(0.22336261983226283+0j),(-0.12421770702071055-0.058896131186090064j),(-0.16532881489506002-0.1295233813563763j),(-0.538341005582175+0.3103447850699192j),(-0.21894113073110144-0.42206431963187213j),(-0.0010146991534868977-0.1682637438989818j)
332,(-0.2089602464402874+0j),(-0.003445371017847667-0.029755870923123165j),(-0.03550564482265306+0.06484618817276755j),(-0.2268939867734627+0.7807063067792941j),(-0.19475840055510796-0.05246473928684468j),(-0.11841371090650507-0.12575778584405264j)
333,(0.42360801939938786+0j),(0.3584481623511022-0.07581777300282984j),(0.13732218552872033+0.4062320945129716j),(-0.28972612187609215-0.5699855052220986j),(-0.377507109496354+0.30403487199234724j),(0.17347957851062357+0.22182360347153277j)
334,(0.6410692277930088+0j),(-0.021034445858357377-0.07201443410159515j),(-0.15523299780134472-0.012984868997472032j),(-0.3280338595692017-0.3067776402330896j),(0.549745432245292-0.3347589306562617j),(0.2452004395566437-0.3510881228215117j)
335,(0.1184947920007276+0j),(-0.07298688697034839-0.1728250060346429j),(-0.3017285219083932+0.24654135845884076j),(0.21330225271460596+0.43143865417735816j),(0.5261505103168284-0.1476734615611j),(0.1512122628017855+0.5758751658229463j)
336,(-0.5032900381521913+0j),(-0.12351045153921993-0.13315176091510134j),(0.04709523376589725+0.0916156597268094j),(-0.4238434138180583+0.3319558418647855j),(-0.3508294891510342+0.04338167807334592j),(-0.09428870487214831-0.11949150948676267j)
337,(-0.5962925769323504+0j),(0.11737443022846797-0.2104715346045103j),(-0.3208588521668219+0.3888534079034934j),(0.014004285373602932-0.4437682712370551j),(-0.23259007073576093-0.24480764880684835j),(0.31858994849633665-0.07595450755098751j)
338,(-0.6201859998292043+0j),(0.06254826236184126-0.061986192380730366j),(0.16781147156618384-0.08206749027195943j),(-0.4242816293068228-0.18922220698063594j),(-0.13568074052109738+0.7186234845074274j),(-0.020133628060017478-0.21272289930180666j)
339,(0.04571248100228509+0j),(-0.04611574442245055+0.2593253328270654j),(-0.6408327181792361-0.36394514911024484j),(-0.29677033282181164-0.04073698719052621j),(-0.04144858320909846+0.19881608253848015j),(0.04503211390440058+0.24534720111805086j)
340,(0.2464789103823828+0j),(0.12299113501472232+0.11495341723473634j),(-0.3607658742948329+0.17038186934923655j),(0.2668464748162248-0.7568709049798831j),(0.14574541500678592-0.3255460775765694j),(0.09223876011477614+0.08921252824202383j)
341,(0.48486126385087047+0j),(-0.019394097450859953-0.11365543097568812j),(0.1066112394220332+0.567869115216996j),(0.16307808207550603+0.04365141224922041j),(-0.5254014469148417-0.2521456496851202j),(0.2694502556186762+0.17057323490570744j)
342,(0.3127251284291327+0j),(0.009824145121694411+0.12683702437216066j),(-0.4570986188465645+0.3589625595717771j),(0.43604298460466495+0.0271097543572099j),(-0.04530623629936919-0.03663971553382544j),(-0.15702865422244586+0.09100999481880986j)
343,(0.5873862051278786+0j),(-0.20338445987796072-0.005845103645796844j),(-0.13517825372737924-0.004949935939365754j),(0.9431419334891727-0.0470176340041574j),(0.3001262090403243-0.26221274980353265j),(-0.18005197983482077+0.09215391650383803j)
344,(0.7715312455508222+0j),(0.16196239915638733-0.05888689695602227j),(-0.5882632100704162-0.11374070055789025j),(0.34702265337892807+0.2512093257732633j),(0.40640091340271783+0.44134880304673924j),(0.12311336669446865-0.236097011060039j)
345,(0.1709211828258742+0j),(-0.2079289267352446+0.06229975981459285j),(0.2895914442187645-0.3376316422107087j),(0.45699268631451617+0.29723314294876774j),(0.7503248696936466+0.03811558733174414j),(-0.12840487257209707-0.20911841785824087j)
346,(-0.28971052624214766+0j),(-0.12469389937520413+0.13076240979360368j),(0.2495955437003012-0.10537686806113748j),(0.03651158474408331-0.7429497601911257j),(0.2854605364693733+0.15809893037455908j),(-0.18310264223588454-0.006108136288123376j)
347,(-0.26199586305769407+0j),(-0.021468023675421836-0.10447589721529485j),(0.14935555828092936-0.1464516291120747j),(0.017320043776847135-0.6321901357061122j),(0.5427192581664718+0.5509591149910286j),(-0.2054374816637912-0.026372603645691266j)
348,(-0.2160232095226104+0j),(0.07704997179567799-0.2015406767700552j),(0.29049083192608094-0.05154559670224297j),(-0.12825132630582267+0.46772666280494685j),(-0.18411089712929588-0.38037264660179737j),(-0.03507252728370268-0.23379756497209006j)
349,(-0.24741508541213492+0j),(0.052578157446016+0.33695385950540413j),(-0.005659307818840664+0.03730144288932395j),(0.2051701199743639-0.5705097013908397j),(-0.2674657054310684-0.6273703797544435j),(0.03215500826509267+0.043485310977971064j)
350,(-0.31857832185947377+0j),(0.06387317948976473-0.2781114282343034j),(0.1734957665734693-0.11709362055732825j),(0.32550795317143716+0.20714422656059495j),(-0.5674940179484906-0.18891537435790584j),(0.3218816035033132-0.12020294059375919j)
