,abs_amplitude,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8
32,0.5416529535376222,0.06649514588958606,0.08625666522326458,0.06588185708943801,0.10905129712433435,0.10150681611860234,0.13404513516553496,0.28739994328258833,0.33582083503760485,0.2528083028832634,0.1265482642835818,0.1367606583046203,0.09648490640644893,0.033540168468896514,0.07937981382304517,0.05669676248288588,0.10109397487037887,0.024570930087352526
33,0.09197203224899902,0.03173825332258444,0.08505421144707474,0.03675227156542135,0.1564201428830596,0.09184992008353052,0.07300771015083436,0.2657557340885316,0.32824214132209006,0.4002220925881845,0.08960102512982676,0.13812783317277222,0.08553842085599406,0.09708955075101171,0.06437386960283202,0.015523980430915126,0.03544839135627104,0.031410569112357185
34,0.17693728358885866,0.006199134944355418,0.05821862762456345,0.09162289452040558,0.20214842189087517,0.05686104570541181,0.13127087750370173,0.21216330472333056,0.32611693275104175,0.3545703694458137,0.11128068353173126,0.1421732399641831,0.09210746030306598,0.09550946399674443,0.12788504094250408,0.027260717201681856,0.03380918264256501,0.060258092956779315
35,0.22558514733869323,0.047621301869450135,0.06431275388546673,0.08892946392357651,0.15807271929716515,0.03937920131419902,0.12800381447389747,0.17456995984403204,0.23818434265041558,0.3532648491825617,0.13674665604968508,0.15094320157247088,0.04955094348206384,0.15645084954294855,0.08595362893378551,0.03911813088061741,0.013935262978366553,0.07033780847805841
36,0.22558514733869323,0.047621301869450135,0.06431275388546673,0.08892946392357651,0.15807271929716515,0.03937920131419902,0.12800381447389747,0.17456995984403204,0.23818434265041558,0.3532648491825617,0.13674665604968508,0.15094320157247088,0.04955094348206384,0.15645084954294855,0.08595362893378551,0.03911813088061741,0.013935262978366553,0.07033780847805841
37,0.22558514733869323,0.047621301869450135,0.06431275388546673,0.08892946392357651,0.15807271929716515,0.03937920131419902,0.12800381447389747,0.17456995984403204,0.23818434265041558,0.3532648491825617,0.13674665604968508,0.15094320157247088,0.04955094348206384,0.15645084954294855,0.08595362893378551,0.03911813088061741,0.013935262978366553,0.07033780847805841
38,0.22558514733869323,0.05290187648363695,0.09165519303045316,0.09853577561412856,0.1670293733922801,0.03646197995108401,0.1384251778028884,0.1624485041949484,0.23256863100031744,0.362052844733137,0.14934107398420693,0.1659841678385673,0.06887099796719427,0.14476168743101073,0.10880431612912497,0.037915934697395126,0.026942008920938294,0.06025123845164416
39,0.5587981904167993,0.04300231981525357,0.098445102578899,0.09745604037063671,0.1667999058173192,0.036385482058377425,0.1396040503194701,0.16171593145337404,0.22529438444340427,0.3573315208172019,0.12959626368599692,0.16591374737845127,0.10990937139659064,0.14148397119448286,0.11165855967960316,0.06560833667549497,0.053527285490843776,0.06019379762792856
40,0.6951346193669754,0.05203239265358533,0.10294701301412737,0.12626439287417524,0.14909097881996786,0.04699186312563627,0.11667213285040133,0.21854190079513383,0.20756364864685653,0.3913160626078658,0.1667895165646813,0.12272289257964679,0.11062827658019336,0.16326615121958182,0.04505140348974403,0.04140265934882865,0.03067586792766056,0.06610696622001601
41,0.6951346193669754,0.056112814374563925,0.13756580297148108,0.1252842938230656,0.1563193984921355,0.05063981844294015,0.11103293920199687,0.21628805568207304,0.2294317824520032,0.36724894719925927,0.2084789594478282,0.11128286645223612,0.09440783815945748,0.21155539441589938,0.0252468167539913,0.018532309636509363,0.08588591131670885,0.06037364357706022
42,0.40273257986666106,0.0572764701092107,0.15713483807949016,0.08776736877307059,0.11868244854062432,0.03880307186607417,0.09554841329613281,0.22751732216935386,0.2559503060314504,0.35551238968146864,0.1905226201469588,0.07434568358495583,0.08503104805211259,0.17341863810008276,0.030488977806872472,0.02162966975866492,0.10150224233930498,0.07828692111033253
43,0.5722926175658343,0.05493546787288838,0.14108791254225725,0.06339883219255747,0.15508357313108537,0.054869454769840155,0.1269081426229572,0.20394171549023254,0.29294056677628394,0.351282398622313,0.17856421440302442,0.09563985270530047,0.07370936950944275,0.19296821439531697,0.07319267462774427,0.04322070355777054,0.06189521083967959,0.08394123746831725
44,0.44252875817252735,0.04935387332352101,0.1439210547447303,0.06119817485625757,0.14581647512648482,0.056438433788953954,0.12458214936069738,0.19553396898674777,0.29451103431605835,0.3237803102569591,0.1496790097984311,0.08967204902581097,0.09351525993695356,0.15311117483389527,0.04452735850679324,0.06842863034501967,0.05069366254992221,0.07448975058321879
45,0.44252875817252735,0.0705834771935722,0.13995864312014641,0.05867366643099342,0.17017451824177537,0.0643200823849577,0.1364022332752331,0.1867310848219483,0.29626732756597884,0.2961138759727226,0.14987371352787152,0.09073169378755379,0.08278017415611472,0.1436490330928575,0.08053578947381716,0.06522568975208977,0.05645095015367031,0.0692029044800279
46,0.30852116255471373,0.05726089200753336,0.11431927782531766,0.019885878069710483,0.18355282818547264,0.059317907296660075,0.15041862292048538,0.20716311221096895,0.3099349252918365,0.326803908954396,0.13273927227177967,0.08831518879296006,0.09495414498017794,0.164988318265997,0.09129638230170448,0.1292851660206589,0.004252727128719558,0.05984485199828661
47,0.47894094646017027,0.07541364396511656,0.10218183513849365,0.01840550136962752,0.1272597970990708,0.08294505502111446,0.12291691431141946,0.16989430444525708,0.31779934802481413,0.4270330830964303,0.09273645165490159,0.12907143961718046,0.12051221195188612,0.16809410580861386,0.134273743357285,0.10497580783333312,0.022837671174951446,0.01815158850819037
48,0.19181598383991505,0.01679724832888458,0.06474529675204958,0.07192175607439182,0.11830401844391025,0.05816925270347862,0.09390047157171932,0.1878578966459103,0.3656727773215701,0.5076068218130556,0.08852810191546946,0.15338489514689835,0.06486028331264924,0.14144293279600859,0.08862915424767005,0.06141860921265688,0.02203847197208429,0.026358366003261018
49,0.20984363831893021,0.0379940895266727,0.05421316460436105,0.11646041469040092,0.06426583689556296,0.05191656854939085,0.09895689284315956,0.19866171741140223,0.39817457694660907,0.5215359689071369,0.08707713066439683,0.155913342416348,0.06476524128544713,0.11970598698397146,0.05997968087237831,0.039188124460127434,0.049289761540294824,0.01045471359394891
50,0.7266761873802506,0.02136291751148145,0.02521925330672951,0.09270192257616054,0.0339645787594313,0.07639066394464895,0.07825663099006168,0.17930717024943937,0.46219816609401393,0.5239231453720593,0.10515579094016404,0.16087876167553838,0.0256093808230943,0.11464488412297642,0.09304232723079861,0.060565447580094654,0.028611051482510478,0.024478794503028537
51,0.035170645566469816,0.05422322940382859,0.0263295399412394,0.06650504218978008,0.021122533720374346,0.17739001797427514,0.028832137906760667,0.15661170367141475,0.3635138278117391,0.4361749625445838,0.1998535487606341,0.20552095250134353,0.048889236979953996,0.19853175931138792,0.15249810956018298,0.02510920702719204,0.05601741809863063,0.010362434927457314
52,0.0602319103964436,0.02092867854754621,0.021300915660248464,0.06554392788024296,0.04112220633189489,0.1647053715082962,0.07456815490044641,0.15380570601968002,0.36136150900539454,0.45519408303319225,0.18711684044853283,0.22658485727702868,0.006259176292189989,0.18498772144906153,0.06945805885690441,0.047813758525863496,0.06919118236982685,0.0303074724528703
53,0.3983600230941222,0.03403546546364993,0.01153985643376273,0.07386466570078029,0.05030193286398205,0.13676395634359667,0.08893462944369289,0.1241463269837019,0.3592119655131996,0.4912565488881731,0.20320072118160437,0.3059027401837955,0.009102465334182484,0.17594851468295739,0.0779188450733197,0.03659299443238872,0.08459797620950094,0.03499857066893314
54,0.3626432554928481,0.034759075714615686,0.030906940468045527,0.09580528760259933,0.03645153407176158,0.10762479943074683,0.09755617443835965,0.11543150949929719,0.3273832369451252,0.5599838418236628,0.20536210858186207,0.2826196018188086,0.015504999555627058,0.15474584391761495,0.08985701559352503,0.05502926091764097,0.10235366141537611,0.07380552737374005
55,0.5341418678894209,0.01650469408244052,0.04993923987278951,0.09215640016764973,0.04670471492253973,0.12649088978943102,0.13248813381088975,0.12908290165317107,0.39268842426515344,0.5454493370593684,0.2211802609625637,0.2793333881763591,0.013140462513452213,0.1388766845174603,0.09298233262195378,0.05450136620240875,0.10044455927796246,0.10549859541463431
56,0.5168053939445372,0.036081607681128114,0.05276895347013709,0.06670663220029274,0.09892412924017041,0.1712588059285173,0.07272044559933813,0.11737107265053869,0.3841082593533608,0.5900013415356063,0.1824503520380893,0.24461588722503486,0.009067767112041878,0.13443975989695012,0.0772700199586737,0.026012321537656154,0.09488884780331219,0.1459413597359968
57,0.2699190662185629,0.04978358159788451,0.09197386279048102,0.047704748493589036,0.07845432322334857,0.0904439631637321,0.0868219730705037,0.07809371180485083,0.28765920621904767,0.6254185562632436,0.1644522087699213,0.21009971918834508,0.09282330374018606,0.14802305055910261,0.08513938032156743,0.015245391979431845,0.055442638170061835,0.10523174820073065
58,0.5073283699052729,0.03107459319528323,0.016944479708431468,0.07123257008797028,0.056793738464549236,0.13852132165106792,0.1631931716725157,0.06459255979111321,0.25209202996109853,0.6061817299776054,0.14494739053479236,0.2990116041230481,0.054742654161277604,0.1292434466141629,0.0678519487233262,0.017287236103583264,0.038726074803100835,0.05382173334060586
59,0.3694646794392576,0.08535161403858546,0.0233671135021752,0.057637400330552584,0.08771502840564184,0.07876152059756597,0.1702807564598198,0.09178247033006473,0.2249036752126041,0.6146274907562185,0.1504496755397309,0.2701060178216679,0.036236834273013344,0.1702648250897921,0.07498063387084371,0.13149510880502208,0.08964283292534324,0.07534809246557311
60,0.31607047718289677,0.032278199566862585,0.06284332031130593,0.014115691511761553,0.02928624885157445,0.052409093823142114,0.22719683606802232,0.10891953973412924,0.23084682191608513,0.7032122236784241,0.1272232290852832,0.1783993787587026,0.07951287141528861,0.14379320376635896,0.0858894971394359,0.06164262581705638,0.034689365299716016,0.09275577815302427
61,0.2064445557914953,0.05505069623006321,0.09164465734332718,0.01547939440657984,0.03361708716281446,0.037640489981211236,0.22790718633594279,0.17703061223723407,0.20870866088592227,0.7279876732738443,0.10112680264339928,0.19005906730718417,0.10698717246943312,0.13379817354298296,0.11778012384812568,0.10038935100854326,0.009653676649172322,0.022745196642586504
62,0.3721600484331755,0.06615442615998253,0.049145334346596486,0.019613107082242825,0.025306289634143077,0.00711220800302357,0.1605950186288656,0.179095973087052,0.22169243830563468,0.6851644120747604,0.1468709778288628,0.13048638002793636,0.09334320479557255,0.08944068164885208,0.18781079063363998,0.041815060920427916,0.06007370890292797,0.03370310232426911
63,0.33992200396419237,0.039643891869314246,0.04959881576370159,0.017168550028230478,0.014686323208836932,0.06448119116355817,0.035693651710940084,0.1851332578096844,0.24784310310697588,0.7339698514043133,0.10679413876574283,0.13714459580306743,0.16304118046314445,0.1285390002067684,0.226092946848971,0.088235028243839,0.06228342332593353,0.062969925374204
64,0.44047407365103175,0.04620139765007874,0.048827052144189094,0.03955477064637868,0.018349843980458188,0.07610927338809381,0.04792201586537556,0.19706054508466428,0.26990525582436165,0.7706795935134984,0.1112058569959461,0.13218383561194438,0.14497409252492238,0.13580734001958383,0.19601051864887947,0.0898416794487807,0.07048540507922932,0.01724913236845831
65,0.44047407365103175,0.03814822798302354,0.08824767106784868,0.04986183194878711,0.021540394139627998,0.08425959163537829,0.06221139494948231,0.1981898633678355,0.2730752885025906,0.7927396245722457,0.15401747207905192,0.1343127227743846,0.07550692761780604,0.11287395904043106,0.18759529080509757,0.09461682129488637,0.0646326858069283,0.019216010921633494
66,0.5249762615398187,0.0401683593504054,0.062144514401232705,0.12094281686833391,0.10117253291471116,0.10179278079259241,0.09581427732411346,0.17027580895916627,0.2984382954431416,0.7208370822741609,0.08537179825693576,0.12841465032970717,0.10508160123374449,0.1486891674432155,0.03791487364933481,0.05237148198719818,0.10821276644505662,0.04668398967189201
67,0.29200795170647764,0.04179335273924078,0.0819191951544297,0.1600339688820104,0.11233224381942306,0.07875942781235408,0.06934738115019953,0.1569508588615643,0.30171831772451035,0.7040511426637984,0.11679464390715011,0.15567087903131607,0.10777726631192201,0.13375711085142625,0.03803628765601307,0.021481203308789824,0.12067648422050567,0.02290278040032775
68,0.27686619178831534,0.04079806251339158,0.05837395110893957,0.0814990915467518,0.02542172813603425,0.11786637772752928,0.07578214079882721,0.24809169588033544,0.39002112773177616,0.6938021507501301,0.08543308597265109,0.21737523917208476,0.0892548700076336,0.09694783181547452,0.08642333862385454,0.010460931849891856,0.02324641385102739,0.04692342652472097
69,0.37134731936063886,0.0421693544365673,0.047016456407715325,0.09190898431852239,0.05212156403327476,0.13099821769983425,0.07773391793655578,0.3435126027944607,0.42356589797692945,0.6822604867487393,0.08526826146058943,0.19786864891522304,0.07591556849691079,0.09589395102676514,0.09779010905837174,0.02385637831394176,0.025155312131276576,0.053280735830096904
70,0.20586841883486695,0.04320914164954345,0.05779715891821179,0.07823726259076226,0.10642153712601202,0.14395637109829124,0.05972815120535784,0.37007676975035686,0.4018288514264407,0.6900007720187351,0.1252097982993383,0.2675458854317066,0.06599687678469131,0.06755029480658746,0.026908314803945715,0.030857276674624328,0.04743615917044438,0.06173646193163049
71,0.20586841883486695,0.018613346812222965,0.05588844974096402,0.048885865652203306,0.12915742882714404,0.14372165762256744,0.03477329753371611,0.3869165229035589,0.39897123661758593,0.6816483077868215,0.18385687177519153,0.26509088342055426,0.057223123183597936,0.05034372573217514,0.067602716410209,0.03584963609581169,0.057768979598392924,0.05239628478708481
72,0.3875290103181049,0.012223455168994405,0.05433023152709448,0.04684428954131892,0.1106663197080736,0.16173214192490465,0.023639153229480393,0.38575471159190516,0.357690517738256,0.7031417406406848,0.14810751772539824,0.23931232807667005,0.08324869977376922,0.08534032138197219,0.05626148656750981,0.06588891470769101,0.02433287504765546,0.08373220641081384
73,0.44189125494240195,0.009293669402375943,0.08962125532224036,0.03815356319837762,0.15286073579187703,0.16578463805553956,0.018632821551815577,0.35224279552469767,0.3139156745067265,0.755342166637804,0.1628424768654946,0.29442734932309833,0.062095776203701464,0.12483692043194129,0.03621750364070107,0.05731622724141175,0.016652774098920173,0.09267842308732326
74,0.14608155917364168,0.00852710422354062,0.08886826982481906,0.08341659517337512,0.1482537983823422,0.1588059752576952,0.032712746699456265,0.3510146408488898,0.3142277543890933,0.742357886479274,0.2087647893362552,0.30747151249807253,0.10262716488663753,0.13250157025942064,0.08323307278454325,0.029611193413949632,0.02936286827748287,0.092561132062684
75,0.623321460982565,0.010767868675113965,0.09637450865251339,0.0735977998709153,0.1379326892990989,0.15206846653612618,0.035851601312659874,0.3441797556981989,0.3275767636729933,0.7500824385470292,0.20963299705863633,0.3087108785080739,0.10121121448631892,0.13735732691869107,0.06920798214108032,0.031106589221579686,0.02806862622396006,0.09024314656862636
76,0.7026695173729166,0.010985588349668295,0.07514723796356043,0.0918805408524634,0.1554975187454171,0.1683835375277691,0.03693904163834928,0.3359887288686944,0.3014065187475484,0.7302762317208855,0.21717772573692448,0.33413874700750257,0.11017938181959495,0.13938797453459587,0.08009778895264574,0.0033182865208308994,0.004361284261080899,0.058165258589713414
77,0.5491793929945488,0.05817068835439552,0.04259789273645075,0.09000840283940816,0.10759532459263817,0.09143219907711722,0.03388779941260674,0.36738186499942843,0.3431666741545106,0.7396761261567893,0.23576488834115555,0.37290349150314356,0.03681895864905362,0.12470740964039041,0.0523868288331359,0.031248688922566617,0.03283035697834919,0.06903812600490596
78,0.5491793929945488,0.04473203243486524,0.07853440358936797,0.10819336769923657,0.07628989631734168,0.09993070827448713,0.03869721356996965,0.4159144363406859,0.32986408350862945,0.7759846192520952,0.18550627783997023,0.2964955762937706,0.03600434733743236,0.15058419098421674,0.04085413125252423,0.003030922046320821,0.051619147820719864,0.034193458980045714
79,0.2503955694233862,0.04524352965660047,0.03811002318160312,0.07228190907728138,0.10371349963844967,0.15140702776065648,0.03670432937457281,0.3417881430577698,0.2648743656773862,0.7304870555918317,0.07404399827438168,0.1995285274793067,0.0962285319441314,0.1235041825197836,0.03770429414310219,0.10635785253509912,0.03148815867572945,0.022953769364868083
80,0.09817978734512536,0.021323259833948314,0.00902728299402521,0.06898213115207624,0.11319098145631935,0.17387987292789467,0.059608329895144765,0.3855956941836285,0.16611577096694757,0.7840443570356576,0.0814664278380741,0.1338097651615878,0.0850292233337174,0.13011473711163454,0.0709894928339393,0.0838389813406986,0.02253493218159019,0.04579246138395679
81,0.11569924465090714,0.07920721892877362,0.026513975684678143,0.09585250476772206,0.0831463791964051,0.10568055228282028,0.046237557002984576,0.39758156758297847,0.19964351786162055,0.749114727894507,0.10752427984980453,0.06822724990075248,0.05363797914206311,0.04533450407813367,0.12915440304507472,0.04324864683509911,0.07666971038466011,0.019038597851124585
82,0.35886086173924125,0.05250331339736106,0.028357744158565304,0.08648922135884828,0.13906771481592184,0.11861483632794949,0.05222387448288607,0.33878602074029623,0.2281019272452242,0.7623835222469928,0.051196710619351625,0.12106444569311335,0.035566812456539615,0.09170543691329376,0.13855318712663076,0.08121218054233989,0.08373628322170994,0.04488464216553762
