,amplitude,c_-8,c_-7,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8
283,(-0.5079037307519664+0j),(-0.0034995267924548146-0.0008473984116376919j),(-0.017809429241637705+0.025448180734815487j),(-0.03752985567429453-0.029900393067053086j),(-0.00964957056398005+0.01328572719294235j),(0.005745075003861302-0.02553717264553277j),(-0.13452868211496086-0.1453542050812931j),(-0.09025288655887789+0.26616097858306587j),(0.005268313425779426-0.011126781735151674j),(1.0053290300773228+0.5479837460178715j),(0.25341031091031124+0.13473537310971267j),(0.033665773889231664-0.03949117958686975j),(0.02934956774240869-0.08551708499283364j),(-0.020626611432140046-0.01169625685782245j),(-0.04286115425018704+0.01441170597108706j),(0.03056675527476112-0.013704890258433095j),(0.056663514847470495+0.0046475642609773785j),(0.029024347571485892+0.013232382100400113j)
284,(-0.612470015429588+0j),(-0.0030883087127700944-0.022486374279540845j),(-0.04539249089101115+0.004158786736897101j),(-0.029980657745835474-0.050719685417322025j),(-0.058640065846079586+0.04310095716786764j),(-0.015189929674803388-0.006830732947858756j),(-0.12687028396883754-0.11736722798715345j),(-0.10324523742475386+0.24648520773399027j),(0.03366780468052261+0.027081090299596287j),(1.0616839035813417+0.45437581730258875j),(0.21006973778910712+0.11081336778709194j),(0.09096250061590849-0.07877474543473695j),(0.041952453142771275-0.12867452386231942j),(-0.05910646100470908-0.011688535203817277j),(-0.05206591160095988-0.04409427864915107j),(0.03180099159301488-0.025303147631558543j),(-0.015282350012941233+0.004326240693361724j),(-0.005941878347109283+0.01040766714890718j)
285,(-0.04773772429923537+0j),(-0.025731870407168164-0.02199550583151698j),(-0.045054940840551644+0.010161262984282928j),(-0.011656069529713192-0.03134352376652001j),(-0.05215301231055831+0.06842338123783752j),(-0.01156182755321784-0.019629218079993044j),(-0.10217807309076467-0.07324354916750622j),(-0.12063013522172283+0.23614902234677787j),(0.021107906075223868+0.018304150274788246j),(1.0860861996103395+0.4446258955584109j),(0.24000722999115845+0.10791774654025361j),(0.08580974437773874-0.08385384786526241j),(0.03102134964602343-0.14526197005988364j),(-0.08423473536389411-0.049812510287598644j),(-0.008576541650790744-0.07108062520638152j),(0.007901183896030603-0.018903898848321114j),(0.0027659963994323515-0.0015514145334635104j),(-0.002767356655154035+0.01130028540506129j)
286,(-0.12823509012105727+0j),(-0.02943994108405198-0.01606152582417563j),(-0.007333130810632117+0.1041591856009248j),(-0.008829988023092684-0.003911613633769751j),(-0.09222600547337845+0.08113296826736296j),(0.011872170726535902+0.03342592316510176j),(-0.09716864240723203-0.019667096745598432j),(-0.09030668913435956+0.17723811047881718j),(0.04571627832356911+0.059254831891741466j),(1.03734080297688+0.4068883363168915j),(0.24697363151704188+0.11790193493597821j),(0.12151677689957135-0.03336540763764267j),(-0.009069766173065548-0.1804454730981508j),(-0.03668284649385441-0.011846573011274465j),(-0.026918489007326497+0.055513849190759364j),(0.049606546674023644-0.03666945692079582j),(-0.017663497939272223-0.03870663570126991j),(-0.005335310449185193+0.030082593289203992j)
287,(-0.12823509012105727+0j),(-0.03772842882134263-0.012184099769603163j),(-0.002379847621706687+0.05547544896608145j),(-0.02326296180756733-0.014128169197679738j),(-0.0915368704122673+0.08050449454710319j),(0.03440409899224312+0.032407764464357204j),(-0.07191925122346683+0.016493149609521873j),(-0.09487852953610014+0.13058352599416864j),(0.05165355286560444+0.037301033409225325j),(1.061089380422014+0.4540045013800099j),(0.2606709574517137+0.12881323976379316j),(0.09210739903398847-0.0022328126021508897j),(0.056356186997387994-0.17596395974541496j),(-0.05542020730408187-0.01882625725291185j),(0.021114672354869694+0.015452010139088083j),(0.00268680869197803-0.061777610509890016j),(0.0169694383896814-0.006286552492944481j),(-0.04313432287519292-0.01642550346831803j)
288,(-0.24190253346510054+0j),(-0.019147776306625963-0.018138750514813808j),(0.017043176023056907+0.06194297171411562j),(-0.03647371075028957-0.05991318374416078j),(-0.020563020805259322+0.06706430147616833j),(0.12148052821334855+0.026548953963480212j),(-0.03441395950009042-0.004212456481647583j),(0.0032324751684195876+0.12001749817603657j),(0.036504652715790314+0.010296519159650859j),(0.9930498873417326+0.4525021087736861j),(0.30135957552188014+0.14535324940658229j),(0.07983491495672779+0.014646004263346201j),(-0.014405047290643938-0.13704191348081163j),(-0.038010817506945085-0.02365422175874573j),(0.061749662117465326-0.0006990150593608659j),(-7.734831017795415e-05-0.05000123695525052j),(-0.011891186272216577+0.022308612787239473j),(-0.009076448253984211-0.019227369149509524j)
289,(-0.49640043899634584+0j),(-0.04277613953981939+0.05714733840490221j),(0.02350780680480878+0.042665312163265634j),(-0.026882724719720166-0.025407416070969146j),(0.0033245063895012443+0.058629009486604065j),(0.10752707078163407+0.04670468322743165j),(-0.0252561667019749+0.04190772376150782j),(0.02728650348795913+0.120996807458772j),(-0.015637340676992222-0.011119768740856694j),(1.0015511695682469+0.4921434843491055j),(0.23654478401076182+0.1573373998789769j),(0.05398269838637593+0.007424457620578936j),(-0.06732524136924722-0.11893431264092699j),(-0.06377618145446645-0.03419782527248576j),(0.07655988885924037-0.01823496733902249j),(0.029974034646908135-0.059652505744834376j),(0.010776565759152168+0.017431686285770746j),(0.055703951474416445-0.04889161176472873j)
290,(0.2501959693354506+0j),(-0.07533140531018334+0.020859858911353613j),(-0.022417521418199374+0.03783848072302753j),(-0.004993611357307729-0.01600531219160558j),(-0.0011923235868672314+0.04012721906385795j),(0.12124390722396612+0.03965133986160583j),(-0.003613465847276235+0.03588011778786213j),(0.05172661025909625+0.14322882775106366j),(-0.02792983383690561-0.031394681256532816j),(1.0114323536982428+0.48484111696291626j),(0.20267603265408154+0.13523073891819273j),(0.036066354617279514+0.03146598399710022j),(-0.042230981884152446-0.1334697559655306j),(-0.05442946496644525-0.013246002812585252j),(0.10438813369150582-0.009101305882101202j),(0.042351542051015253-0.0694054174451722j),(-0.0018447160770897336-0.008145537925387584j),(0.043934871883162856-0.01620845368467555j)
291,(0.26676022110970693+0j),(-0.06682279906745044-0.0006802112782871989j),(-0.014779687147477653+0.01904613237720827j),(0.023035792108334136-0.05221603233145307j),(0.023874909738429283+0.04135344852332955j),(0.0985408648611374+0.007172508045221289j),(-0.014422395189997349+0.06598082392505228j),(0.057015785728785635+0.12603903086522847j),(-0.048351876232218455-0.03361076136334894j),(1.0053623950627941+0.480849261808562j),(0.16876816733431324+0.15271120882260825j),(-0.03746457461178278+0.054668833388621295j),(-0.05691454585728835-0.13454615681317342j),(-0.027084731083251087-0.043995915371788145j),(0.0956083857833579-0.0043794651567627685j),(-0.008723690227393773-0.058661247200951894j),(-0.04288480778704113+0.008578155157096836j),(0.0028737172407923423+0.006927191612302806j)
292,(-0.10325935262495423+0j),(-0.001073486912207506-0.031171039577509586j),(-0.01904339690968929+0.008802846063871175j),(0.03587263324171541-0.0687858357772177j),(0.04913776902246679+0.05943226949223147j),(0.10622264433594748+0.04093729896620299j),(0.0004635289150216786+0.06642381444705596j),(0.11128377022515373+0.12790326474201702j),(-0.10302352274136434+0.039099862481101456j),(1.0288209845843672+0.5063148673373176j),(0.12166166304574937+0.102124625783557j),(-0.07757640935677249+0.021093434581556752j),(-0.02613418178528268-0.11542725624789156j),(-0.018840968269545552-0.06985253272929134j),(0.07990464293131327-0.030571572858091353j),(0.01861160682788468-0.04852363994723185j),(-0.02747608714759227-0.014766995366547266j),(0.001556097405038633+0.044905406427675314j)
293,(-0.03026776095232797+0j),(0.024962681921697892-0.009439524292990963j),(-0.008812775647813234-0.018415506639225525j),(0.027978033091018636-0.024668495772938115j),(-0.01248988249656071-0.01769581432597793j),(-0.03398315060832435+0.10534138873410134j),(-0.011777685790869345+0.09094044187095345j),(0.11893199275924711+0.07794064920924258j),(-0.07124785841613941+0.015815853326587227j),(1.0714532853139196+0.5285619528171803j),(0.11906421718241662-0.021764127944083493j),(-0.1426079133864789+0.038805378484463623j),(-0.001759459501721703-0.07127581641389721j),(0.018429718092578457-0.07184979267630431j),(0.10126497644770929-0.00839448400277397j),(0.0364037170619201-0.061340972190951054j),(-0.03412634625446882-0.07398974600177427j),(-0.026191160951130443+0.06603846876557742j)
294,(-0.4100037787470456+0j),(0.017130494072970702-0.009402536152197894j),(0.012741465275028669-0.03248905547511053j),(-0.0006309043039801308+0.013328809718711641j),(-0.011995554877433246+0.002075059610274086j),(-0.062395136674903075+0.07974493773694896j),(-0.03765792170932081+0.10348335147606033j),(0.10396296135756725+0.07386415136041401j),(-0.08019285541353233+0.08230490015960884j),(1.107779022772068+0.5604267514645811j),(0.11029905708313772+0.010055174684571046j),(-0.190728583880275+0.07068539815399943j),(-0.02338883896116095-0.10291761797262931j),(-0.008641424320166138-0.04361219392979264j),(0.09764043512098335+0.007127514479241093j),(0.0562720806952019-0.06236122311819531j),(-0.062143076484881196-0.06443653647528258j),(-0.03075800728542255+0.03741456022693812j)
295,(-0.16079562863952612+0j),(0.0012540788527450938-0.008287797748909146j),(0.04069525508154978-0.02801068919586993j),(-0.024341352971536764+0.00033896074366757557j),(-0.003152263341905423-0.02076376562934861j),(-0.05486301843596353+0.11016590570215573j),(-0.020342075277052132+0.11050948849574815j),(0.09320183364930447+0.03797500414257391j),(-0.07197222786080205+0.09911918136264217j),(1.075820649027799+0.5475921738159928j),(0.11009966510076047-0.007150734443182918j),(-0.23254279049620763+0.04159342456513049j),(-0.007027880165846059-0.09787366206204864j),(-0.028703435139928058+0.04197656354982013j),(0.08104190213887559+0.022331004250275836j),(0.07801133075438524-0.058026194163543855j),(-0.07883755661519007-0.045378336019014205j),(-0.03339570668999442+0.041819191746440505j)
296,(0.21435609207669962+0j),(0.016066456367438375+0.017558268260455236j),(0.016031517105681146-0.06586989626889528j),(0.01917902645372961-0.0014069260531311553j),(0.0239469176313075+0.040285314783264324j),(0.02179423959104363+0.14467324571443488j),(0.004022271668769059+0.12115708897417808j),(0.12121063697102202+0.11132905823838098j),(-0.05368515228774604+0.11334265381048494j),(1.0408621068992718+0.6136809326221501j),(0.12449990570528387+0.03780404622296285j),(-0.22630186080800477+0.000496409292812583j),(0.015197760893241293-0.05978811089881443j),(-0.050473353307159616+0.00839516492238897j),(0.01169334948373942+0.01005896242239072j),(0.00840736717181814+0.0025764462850493123j),(-0.05589523920219291-0.03227628461462996j),(0.005965018799435768+0.024439924593641055j)
297,(-0.22878020542869443+0j),(-0.0001627369757958132+0.013904145694364217j),(0.04702522291831789-0.014688199693996713j),(0.010202977462266486-0.043267787860379076j),(0.07714797501989182+0.01909807927662608j),(0.0634063738033477+0.1388094042924146j),(0.00566100123200412+0.10373597128086541j),(0.08194095986738754+0.1288350631868544j),(-0.05719429107396948+0.06599806498927135j),(1.0714125177022227+0.5971034359748193j),(0.1447968741165996+0.02480364669786766j),(-0.2175887881290414-0.030420592794567037j),(0.008507434640201029-0.03610666913524639j),(-0.05561120491951442+0.037230628979294474j),(0.0013745938450209277-0.007457292771304936j),(0.015661718252248-0.0221163567450397j),(-0.006012879925859468+0.022328964144349307j),(-0.007388073061138603+0.022853620138673987j)
298,(-0.1558751889289866+0j),(-0.008858253506933079+0.007550777634632468j),(0.044822901959260586+0.024476033910493033j),(-0.038745820799841554-0.08488913799754969j),(0.07077211412861953+0.005648810917142331j),(0.024319908859095386+0.1934144181048468j),(0.030023354658961054+0.10851699643098554j),(0.1065162926463044+0.19046480648304j),(-0.027661717672725156-0.030218659093894602j),(1.0897956784235643+0.5517996383544259j),(0.17889295611933248-0.026912022803446047j),(-0.1887809085030358-0.021698698022486466j),(0.0113253041592595-0.0037697179318244853j),(-0.011501160980538317+0.038423740759949136j),(0.005038489848967863+0.004119372776422531j),(0.10203812066799961-0.023212615295135176j),(-0.050327400808326345+0.029443969416412797j),(0.0017537423404749629-0.008247260685604949j)
299,(0.1286837979857657+0j),(0.013415436283357144+0.00618143029188355j),(0.04673170226930888+0.015498945976621473j),(-0.01704585309594175-0.07320359615248209j),(0.11148979852979651-0.0025268791723667278j),(-0.02582010265793666+0.15816857824798267j),(0.0217036811854375+0.08728034533390083j),(0.02724068098991897+0.17178820517722296j),(-0.006219645908939337+0.021334260880295233j),(1.1220300655140414+0.5816765557989727j),(0.1369657348839736-0.05334755324381871j),(-0.15330185083601275-0.008251133024849935j),(0.046578775570487646+0.005810598250443183j),(-0.033397597414877786+0.028699508883237353j),(-0.006602240489809519-0.027051376130568676j),(0.11358374167833457+0.03942964044363194j),(-0.08950156009942836+0.01493242813953127j),(-0.014141736854751823+0.05874960175754291j)
300,(-0.04300319027782673+0j),(0.025716034998971207+0.01292314344815628j),(0.03131280046377094-0.02026087193263038j),(0.00907433888088417-0.020804719838824988j),(0.09045572937826227-0.013593634816158655j),(-0.052867009382852236+0.12858683935673879j),(0.033452591039955244+0.05853757817561908j),(0.007604800266701933+0.15798499155301526j),(-0.029694392743367916+0.044152536488074726j),(1.1110045160385544+0.5662692135112328j),(0.0797031403402993-0.11004898443653954j),(-0.13124602393682422-0.043572995750957653j),(0.026268823608771783+0.03327520288912088j),(-0.01709959279045974+0.02058422203332023j),(0.00198945784467191-0.04982719947369703j),(0.07673495865907004-0.0456807122191014j),(-0.1159953727907276+0.012673473326411843j),(-0.0392275787660243+0.022824415583491672j)
301,(0.02078553918192219+0j),(0.0650210324737544+0.029616315658304755j),(0.060231721206439305-0.02342796219034106j),(0.006080221068005556+0.02090067852511333j),(-0.060320224393328084-0.0679885401414578j),(0.0012883341102104297+0.0949921000138725j),(0.05356500664472519+0.07756716551771828j),(0.04693963985818874+0.17158768518795614j),(-0.021766330612580168+0.045747711018145835j),(1.0912490917412305+0.5704276439517065j),(0.12429587625124891-0.20131780468089214j),(-0.1421552998297539+0.02335038288552122j),(-0.03325616902770751+0.051915353007427244j),(0.04928224249859636-0.0735319898813708j),(0.049556867507841815-0.01911048665164101j),(0.0002070072518581892+0.035185816829952136j),(-0.0012133729770090022+0.045450594486973674j),(0.00994249098047891+0.015013887634215718j)
302,(0.1824914470205396+0j),(0.017528830249141134+0.04693599151018706j),(0.02858171265545601-0.10512805667713716j),(-0.0006498632844052546+0.007162146260578735j),(-0.04559277719678062-0.09853991209283666j),(0.013247643494961141+0.11475562810278249j),(0.06072194528409605+0.0668487188087387j),(0.015387370826004845+0.15424119081168422j),(0.02019288169384442-0.016868428720525172j),(1.0775845055613984+0.5238309489109098j),(0.1430687347173192-0.16745321961103196j),(-0.18484341459480788+0.0977745206074558j),(-0.037299504177935774-0.0005655558807531797j),(0.11978983540763122-0.07296467379469258j),(0.05318826492451635-0.00418288937577789j),(0.004103524241239262+0.057238701817342044j),(0.022556242806481493+0.015212446818758534j),(0.037616439057323994-0.02126121238842451j)
303,(-0.04774112808368258+0j),(0.012308861749620217+0.06017271003241468j),(0.0256287647591894-0.05725570167076902j),(3.939287390107918e-05+0.05183619542590873j),(-0.09642964242198557-0.06985074151986433j),(0.025076576623592417+0.09309882574530981j),(0.06404882082796601+0.1173550152328716j),(0.040781551958109605+0.13579387784501806j),(0.01889822921427788-0.03220126011739449j),(1.0909725044187315+0.555974950535422j),(0.2116058852819331-0.16327448173145317j),(-0.17624186462535846+0.10350236673337801j),(-0.08144359891983396+0.02752338643600229j),(0.05181403571486698-0.07505423179104838j),(0.0007214532040824787+0.019538221062019162j),(-0.014993002197406312+0.07386224354486337j),(-0.0023930185129506665-0.009116565840712305j),(0.018921748064938702+0.007840943033153129j)
304,(0.36813159888038816+0j),(0.03603047999588589+0.05655192493428181j),(0.013643667610641695-0.0479065334954561j),(0.019239721999635293+0.04021783236198025j),(-0.07149734877653487-0.08310477073684466j),(0.05710330142556558+0.09144452166995304j),(0.0456149134577065+0.11968227241519935j),(-0.015958745867193168+0.0811368745597665j),(-0.03376584943029312-0.07436081458303145j),(1.0959514781959552+0.6051953140480538j),(0.21001765373868056-0.11734460124772018j),(-0.10652783568047722+0.006901758323656913j),(-0.03806641045331449-0.0724614068661603j),(-0.003836122122258818-0.05888306183408824j),(0.01645844434567131+0.02656097626996434j),(-0.004758228304892153+0.046210341575706776j),(-0.015615242551926638+0.005980400288196176j),(-0.026833371384234684-0.02268657698358514j)
305,(-0.08872604789661864+0j),(-0.03651086084929609+0.021798284421196627j),(-0.010153302673718901-0.022694348638018873j),(-0.00334580757379302+0.012663818714946694j),(-0.06332283792694168-0.06095367097367094j),(0.018973856758902487+0.06838847643586826j),(0.09013053192962882+0.09922180099131515j),(-0.049499208405756535+0.12029342763877612j),(-0.16426185414741906-0.15868956250542798j),(1.104427756215574+0.6323058892106617j),(0.2001428645147844-0.14198344733476556j),(-0.07568904817816716-0.02790658640492464j),(-0.08106530528075596-0.051220329392651115j),(-0.011520640323609497-0.044196729891223155j),(-0.0024808894420072485+0.05524829662308871j),(0.007969422872280134+0.05704285776546184j),(-0.009498266693241601+0.050769550382301645j),(-0.015301685261627696-0.023411948291898244j)
306,(0.08656740840677576+0j),(-0.02223621797495031+0.02825686385332707j),(0.02006094122747875-0.05659327606101089j),(0.04724236671992478-0.03220529720849718j),(-0.023596203069162054-0.025793341808095227j),(-0.018060434358618205+0.059261325551407396j),(0.06104467098859834+0.12468272539613527j),(0.04476089501464585+0.14156115978464875j),(-0.13185019801366243-0.12854973739281925j),(1.0506589383413036+0.5869729399685029j),(0.23848383277242458-0.050984740176854886j),(-0.038121653667982994-0.027983513350488803j),(-0.07309552090070334-0.020497654381194375j),(-0.07759104993037248-0.018081867444789j),(0.015273137453849528+0.03120834384989792j),(0.025858991797555644-0.061170390586155816j),(0.017249651472623556+0.08006013300739748j),(0.00526629792115608-0.02643032819615846j)
307,(-0.0740235435021609+0j),(0.008578494225891629-0.01940163875418121j),(0.009284199729069988-0.01838290774316041j),(0.04825867859262826-0.00731651294126346j),(-0.06589678128225612-0.05026651911415091j),(-0.11371788183588265+0.024513279265820996j),(0.08281085181806254+0.12229709183490567j),(0.06864393590703971+0.1879931325476536j),(-0.006185786383038343-0.0667182549066339j),(1.1316539229441318+0.5639705824179251j),(0.2795943446806911-0.11838587857500879j),(-0.13949730731828802-0.027096762844034544j),(-0.12444333570329331+0.01887350138441036j),(0.017596305380193276-0.0513611599669498j),(0.027324676591626875-0.008043862322166237j),(0.03303677529376644+0.023699440457019258j),(0.01980834795433114+0.012745123100837683j),(0.03586773859770571-0.04634537111270851j)
308,(-0.2144819631160657+0j),(0.03492735154320622-0.028579717937938266j),(0.04634681269187776-0.013956340131008752j),(0.05125135199602715-0.0015970253592870777j),(-0.02570715267994844-0.03001426202092794j),(-0.13199333887947046-0.010147442944007986j),(0.06960801843549758+0.06342768647340398j),(0.09362740629700667+0.16372995251976044j),(0.04890190826882307+0.00864172372400825j),(1.1325304554754239+0.5581224094283724j),(0.21090662128480905-0.12426351605648765j),(-0.058753932588547296+0.04550775721986327j),(-0.20849644778837623+0.015364101219125532j),(0.0454618492548459-0.04067028761853022j),(0.05186396978396271+0.02198685652716679j),(0.019186599624120348+0.054623339195097084j),(0.02512346799818508+0.015553267932940467j),(0.01587596924007073-0.020313975097374225j)
309,(0.04918275117484883+0j),(0.022796969584952937-0.02697553956186752j),(-0.017778621316709473+0.0018800946014431242j),(0.06671940859724321-0.017927822133822918j),(-0.059996184303128704-0.05416049159563445j),(-0.08790176974008762-0.01215228269526252j),(0.06772218427705635+0.04456566797058486j),(0.001364057425142159+0.2037520685566923j),(0.07146945134599068-0.060440311486142956j),(1.0983028295567356+0.5499307122945037j),(0.21775260356885787-0.14816101094584086j),(0.015956223847238132+0.045306871463332454j),(-0.22858203466924804+0.00298084813235552j),(0.034131621745951135-0.04297267644927316j),(0.040235483889601076+0.04899548910365513j),(0.02462626421712664+0.047735731127631756j),(0.0025762979943581323-0.01324803166959148j),(-0.008889389478114016+0.01864150377123635j)
310,(-0.3998445211047727+0j),(-0.022494045283829874+0.03612558748316799j),(0.002336579410732518-0.02629393918271251j),(0.09585162516979726-0.010864311131024262j),(0.0022259076016312336-0.08953157802072174j),(-0.012487135024448747+0.008190927003020484j),(-0.009616676053852692+0.11128799883059348j),(0.005242899565480947+0.17863350557750599j),(0.024003722597606005-0.05057713346856899j),(1.0629820089788335+0.6311361756740705j),(0.16752210991046151-0.23002102092049875j),(-0.058530994954550955-0.01458686636848332j),(-0.17864201213061667+0.024647249389652917j),(0.058640436430043574-0.0037846461168284267j),(-0.015527074857299003-0.0314000963373684j),(-0.008918339056109564+0.018176368285827568j),(-0.015329203506137007-0.031208484091852815j),(0.04689487589552702-0.007524610769901926j)
311,(-0.0507890411281649+0j),(0.030459299938578682-0.023737963819639028j),(-0.04108155693067865-0.03202568943793339j),(-0.03389943991680362-0.05458767031416752j),(0.008331925049504967-0.03794122948950081j),(-0.014798940273439764-0.025287527911933293j),(-0.069645231268121+0.11703636941844127j),(0.13225509930270507+0.10742845423479j),(-0.02984644790129691-0.14388699167159613j),(1.081057355745302+0.6097693992073229j),(0.14527855956240004-0.28342421506161314j),(-0.06711103821914556-0.011505371291811228j),(-0.1372269074219944+0.07765093971703334j),(0.09364556839450819-0.12318110043984679j),(-0.03631962278894459-0.028474842073602066j),(0.06563818477748519-0.02966780994914998j),(-0.030131079611473155-0.004530631585357461j),(0.03692896817174193+0.00774701240419255j)
312,(-0.014803968716104676+0j),(0.07123623684942183+0.038740015711566385j),(0.019148059002614716-0.057288114420551775j),(-0.05039030236100029-0.04488839799472989j),(-0.015082469593307777-0.0380044825973364j),(-0.019126896873540328-0.014763996893637402j),(-0.046857549331909804+0.07918389228274168j),(0.11005970167781248+0.10917680359134896j),(-0.052223412721277326-0.10594181349207979j),(1.0645672549751448+0.6662854055568735j),(0.15135921143344644-0.3198340916374814j),(-0.1383965778618935-0.03953759390202791j),(-0.11419787849858676+0.045122324620540916j),(0.1203657497285738-0.07908383215500737j),(-0.04125455645594056+0.004550909001404825j),(0.05976467427876709-0.0015650782186370123j),(-0.04444256335719335-0.008224329221155943j),(0.03849338940180679+0.015527677250827293j)
313,(-0.44803988989079135+0j),(0.06497150840470113+0.014296494439231346j),(0.02504651932831549-0.09403911345829734j),(-0.07560753857558167-0.05262549727543181j),(-0.019577633087079063-0.045130848657910304j),(-0.03472693251016074-0.02295034586378801j),(-0.0647085517615543+0.11528045085521467j),(0.056237321522166414+0.14584213822322378j),(-0.0025101760228259523-0.09628875057617647j),(1.019089862617451+0.6751195688597007j),(0.17240067553692892-0.3370129673332198j),(-0.1548887158044709-0.04081078151987897j),(-0.06699556496527284+0.049968495875377404j),(0.11486539146392764-0.07898098358556552j),(-0.022363967373489252-0.014258664636818939j),(0.03199923941375326+0.023155549272457113j),(-0.049617005028595645+0.0016394110170555405j),(0.05778872958131639-0.0010495221610138765j)
314,(-0.44803988989079135+0j),(0.09758891713199117-0.00566514407276188j),(0.06610673694166047-0.10070744609396627j),(-0.07946529065352421-0.03444908045855325j),(-0.020328286072060987-0.046058177993355286j),(-0.041032460527834894-0.031546907489786044j),(-0.045705520369167266+0.11427679833544621j),(0.05789629624642058+0.13319443532860453j),(0.020219102604824096-0.08500892036993905j),(1.0332382544026257+0.6404492897760176j),(0.18208157282430462-0.33948822821425734j),(-0.14426710876836918-0.06187170366038171j),(-0.05101091439858806+0.05259333077210663j),(0.10781831980649648-0.10566184382496384j),(-0.03683740466338872-0.006675185065996949j),(0.023872709853230728+0.048962656497819806j),(-0.04493226900152498-0.0037796201495434306j),(0.0671791511326057+0.002849464165092897j)
315,(-0.4073314236515216+0j),(0.08367787100895252-0.0057736196540687035j),(0.05197869280732134-0.10693561902435168j),(-0.0745208758375638-0.02407199719085253j),(-0.02059723667972182-0.03925822166998083j),(-0.046463840681417914-0.04183560278610009j),(-0.015950037855630643+0.12944405129560832j),(0.015350894033681724+0.16719885182099686j),(0.03264131657572267-0.034920370977969246j),(1.0577855218588823+0.6315934965329482j),(0.17895898532682442-0.28406030120868353j),(-0.14794300275645225-0.05794016072519773j),(-0.058557829864466567+0.054861257010726874j),(0.12274038987853213-0.13810850396316615j),(-0.04824482978490831-0.030688713865151825j),(0.023143627695522098+0.05420768109440083j),(-0.015508630530627536-0.0014718509271377826j),(0.06002013981571477+0.004935925709005576j)
316,(-0.2748092603020859+0j),(0.07780807210094741+0.03028540952933613j),(0.07311568979574336-0.08800918056194384j),(-0.0481013388077834+0.021958674760252372j),(-0.05174611249713596-0.030764122958636113j),(-0.04330024532526625-0.05884609118716143j),(0.015719283825866903+0.1239356609849838j),(-0.024342416338435407+0.14111739023298364j),(0.03676837955499514-0.03347542740596405j),(1.0481869522976976+0.6381588289900849j),(0.1644017108804179-0.26866394143019273j),(-0.14698058954549115-0.05391042453883983j),(-0.08216391160549012+0.05638515601433063j),(0.1565909033320825-0.13800398108451256j),(-0.050815106061659766-0.049770016374883735j),(0.02778367443499507+0.06019243649855319j),(-0.010122536353213446-0.046110403077515814j),(-0.0005784430415166388+0.008044399103015746j)
317,(-0.04928483883632209+0j),(0.08032516041788655+0.0412843335090281j),(0.06279374762660898-0.0714172328093249j),(-0.04992328227841469+0.035220053184239285j),(-0.07561659727675574-0.05556530162043835j),(-0.08079027082099122-0.042231741662854615j),(0.021118380820926264+0.11415131300401016j),(-0.021113889272142444+0.1345774809189725j),(0.033212673290245395-0.023661201900029863j),(1.0270158264212248+0.6150076140712901j),(0.15622677287790204-0.25290023896177044j),(-0.16217208249783624-0.05106896204325047j),(-0.06943236163326562+0.05112610589753569j),(0.1626956285828217-0.1469073595865667j),(-0.08191182222143861-0.04941010468751959j),(0.06824103491781475+0.06635366038330878j),(-0.014538609418747425-0.042380630104112214j),(-0.01260142687713407-0.011652820891608792j)
318,(-0.5112801933618925+0j),(0.07983129288087082+0.030044186116566736j),(0.050218372479196985-0.06468545137429141j),(-0.045978318108503766+0.016824561096669348j),(-0.06744010595626113-0.06384114641794976j),(-0.08309710600088577-0.054695222161060146j),(0.022221257155011633+0.11481592016305997j),(-0.013110049698106129+0.12221173269020466j),(0.025940075779941656-0.024842803001901913j),(1.0275409032784713+0.614145075879223j),(0.1602412496013872-0.2609895706234962j),(-0.1621682750673192-0.05108663085664548j),(-0.0909749315689995+0.049365088449785204j),(0.16291162512469554-0.14732948526733616j),(-0.07755283817188659-0.0373995221097566j),(0.068143686558813+0.07125593799865783j),(-0.0250066676340176-0.024000780235270934j),(0.0009018308703019097-0.0151623925625872j)
319,(-0.454162377047291+0j),(0.06743848450390619+0.05654815889728022j),(0.04950866915593225-0.05849347843405307j),(-0.0454606803250192-0.006097572444468137j),(-0.07002174189224175-0.08145367848385712j),(-0.13544167794263184-0.09097305489490923j),(-0.023042810291001525+0.10095324988862497j),(-0.011342871989126622+0.06225067711787044j),(-0.04314353276668716-0.03130038382656762j),(1.0188837331683138+0.6089529896740614j),(0.18177001916221527-0.29459510011946977j),(-0.14746491105158907-0.029332324320723486j),(-0.11734000612889202+0.021468014059954004j),(0.16331038420946178-0.14397836733047725j),(-0.07074280858256991-0.05138574222810677j),(0.06750850827574037+0.05588219944415592j),(-0.008167811348119898-0.0355560260195232j),(-0.022621970881829528-0.0074775547038347595j)
320,(-0.454162377047291+0j),(0.06743848450390619+0.05654815889728022j),(0.04950866915593225-0.05849347843405307j),(-0.0454606803250192-0.006097572444468137j),(-0.07002174189224175-0.08145367848385712j),(-0.13544167794263184-0.09097305489490923j),(-0.023042810291001525+0.10095324988862497j),(-0.011342871989126622+0.06225067711787044j),(-0.04314353276668716-0.03130038382656762j),(1.0188837331683138+0.6089529896740614j),(0.18177001916221527-0.29459510011946977j),(-0.14746491105158907-0.029332324320723486j),(-0.11734000612889202+0.021468014059954004j),(0.16331038420946178-0.14397836733047725j),(-0.07074280858256991-0.05138574222810677j),(0.06750850827574037+0.05588219944415592j),(-0.008167811348119898-0.0355560260195232j),(-0.022621970881829528-0.0074775547038347595j)
