,ampiltude,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5
22,0.6134007371100221,0.19229317020928394,0.11394962928461654,-0.34438526876009534,-0.09515657751288681,0.39677405565231344,0.02290223922218334,0.3765419385229564,0.35946800484713454,0.16520032780605276,-0.19645826440826525,-0.08877222131352408,-0.1325567178173768,-0.1726914671894168,-0.12125437185717768,-0.3755771702362023,0.19193188747428502,-0.27283950494311127,0.2719655957303994,0.08521851451638474,0.02099947109633008,-0.02569147242704498,-0.018853657209786066
23,-0.6339278086738647,0.004343635941241739,0.0851359859100585,-0.1020984375999327,-0.2420952038222136,0.3799084400560045,0.010246612417022304,0.23554486496929894,0.37696814318118566,0.013979715628145269,-0.13506559875313034,0.12313741186329782,-0.03917934800019227,-0.031215917052638174,-0.15665081742366796,-0.2888816253433032,0.2972397972015468,-0.3636888411983701,0.26213562937165197,-0.139270420222571,-0.1476732062383118,0.11642090468821907,0.19893666762911733
24,-0.5065181433943218,-0.14556155170321253,-0.21836545002905489,-0.09626460434586118,0.31725094391737,0.12070376136122599,0.011225310576251,0.349984730981335,0.34607025891830034,0.0004130077372276695,-0.030567782505155294,-0.02306681416697071,0.07572067809750768,-0.19530360966792662,0.10863325411405464,-0.17404833288205263,0.08261629484226796,-0.18857431225346738,0.3788373113451888,0.07933902837716925,-0.01065844344265599,-0.006862164772836299,0.01622116374585198
25,-0.09352172354528121,-0.07108679138397106,-0.12611378223173672,0.0027835836117231783,0.32088281719240214,0.25955730070924576,-0.16404275698423257,0.3195445038348768,0.1062318738671933,-0.07793389615250199,-0.06524730892382115,0.14558419200664713,-0.04445922420688931,0.06907392536953627,0.19011809658608492,0.09745374756655474,0.26359469374294936,-0.2881541098084563,0.3349899238004325,0.017539645391258074,-0.04266600349618168,-0.08502758847520347,0.009406754905518448
26,-0.3823416806544534,0.016512057626152266,-0.09648115799393295,0.03002001441529803,0.15311432026520078,0.0931858978289308,0.09269025207594023,0.3877118492349251,-0.166064729809789,-0.2585933352578853,-0.04171781680442507,-0.04673315828243811,0.14763159729872946,-0.21187501938020586,-0.029142765629608998,0.2792541088436036,0.2924027835718992,-0.02978489430053348,0.2432954345921477,-0.16546565261391072,0.03356036116711131,0.20757258748426105,-0.07494576162797291
27,0.43785275370030863,0.044316802296573726,0.016333887614525096,-0.29709040879234794,0.3868900900699539,0.045699892973760294,0.18116816390565887,0.5101873401824013,-0.1268035534234242,-0.37509090704613074,-0.13657308392010864,0.10068845162631962,-0.03887523902127241,-0.040039736663762135,0.08901768356819673,0.046305643187510494,-0.13826307757809958,0.09504456507898802,0.018609013763324092,0.09696783762950142,0.0032102320241676335,-0.0384785751165687,-0.05551841773639663
28,0.6780303403531164,0.050505817344466575,0.026907972475844325,-0.024402966753591535,0.33783058505233043,0.16199062742693637,0.23789319010719379,0.4353312773178432,-0.145862033517885,-0.257715926618941,-0.24313221646865169,-0.056202319161417644,-0.024897141804652266,-0.07484477965704342,0.1373956703554681,0.2195554967095446,-0.05330289777022057,-0.15396705912012235,-0.07196649888741365,0.19697458327428513,0.03338234280172568,-0.05160717541273755,-0.08846943461378311
29,0.36209125767820743,0.11738803975744734,0.23563458651349728,0.0043822605675268795,0.17057119621248634,0.21166978013212562,0.2700643250467471,0.19873126355399914,-0.027630517849635258,-0.036918351272500025,-0.25177239426680625,0.07916735938838354,-0.019344307752867475,-0.08453206518543294,0.27871038951827876,0.056726129074316706,0.047705326728957505,-0.3249354201720458,-0.047059163915929535,0.14478857479676488,-0.05827348788233518,-0.048921029910860905,0.2327451321282507
30,0.39959342152346977,0.06839067981325811,0.07189267733062922,-0.09678301262510751,0.3117592591764566,0.24378815352740332,0.2927895425051043,0.19471612638841682,-0.22872284675520768,-0.07850623751207425,0.23248261808352477,0.09026673643162941,0.0843824030062724,-0.19587434665254208,0.08255369583992947,-0.02431728661813326,0.00835947695810521,-0.3082845418036957,-0.009542398938056348,-0.18642730524072754,-0.06662662520822117,-0.08212008262839311,0.11743890060419131
31,-0.6580914309697675,-0.07659920177202062,0.13913300164338208,0.1623459849599826,0.12137314008368055,0.2232207740270898,0.28349215148541596,0.10318480312856868,-0.2731106360910488,-0.018299096725180347,0.2699273480652688,-0.07929190860232943,0.151803254115131,-0.04941593726235536,0.19502200107068246,-0.43401186271747294,0.0042732511069069334,-0.1560773120160562,0.15908914431090462,0.1302251263690417,0.06376485569457074,-0.09096349343539345,-0.06221310526948987
32,-0.11611315046215853,-0.11788914011034524,-0.0622114847615683,0.20471529001109723,0.16021728892775655,0.3017267658824102,0.10428999578763416,0.2755741531676029,-0.23062450794242,-0.07404479576552006,0.10706396978790263,-0.151919701093421,0.0892637055472987,-0.05305487297002983,0.26199856828157486,-0.18141673178499512,0.17592342605006644,-0.11906923248029971,0.00922954213543635,0.18347805571990855,-0.018440516477485316,-0.16035298830388428,0.007553135878892406
33,0.35428593092835453,-0.060749301473585204,-0.22312910995786395,0.14269836772320377,0.05394750255722731,0.3411663278109584,0.06089757290023624,-0.06805916301314169,-0.2986553596958552,0.13333468317487854,0.1237966134164737,-0.02212529131806692,-0.0830040477647227,-0.06535195775832714,0.09903787118434688,-0.22434889155813093,0.25307080958885836,-0.10714540797345898,0.27484767740850824,0.027261268450376182,0.023635832823363213,0.17810216173569496,0.11143900050775815
34,-0.3668152945496982,-0.08932832419670175,-0.12811449576845807,-0.05281080559959729,-0.1611713635522834,0.09061387148012955,0.286056127141273,-0.1463955974379538,-0.38262377883378496,-0.21143656837776134,-0.0349826403767768,-0.0040513815216605235,-0.08793453895835185,-0.05965021551504161,0.13032091967807452,-0.2188649438431985,0.1468162593131464,0.07014614505658162,-0.040003528837249114,0.1962940000461776,0.07036312778283584,-0.04652718896654202,-0.12849697713195307
35,-0.4621011848449641,-0.10616135506452201,-0.0046162270423071305,0.02130702100033963,0.0916016204051896,0.28107350160012623,0.3908608809275565,0.028120185754696807,-0.1763349128376208,-0.08004762809861776,0.04895105447968657,0.08678580104504076,-0.12961089481580668,-0.01865292130799474,0.2841071658518312,-0.10610458775344099,0.04217525032528607,0.17768240108725658,-0.11380225419025516,0.3478898647363358,0.12195771576490277,0.08491731724445792,-0.326824060597554
36,-0.6443781424545094,-0.09226531119373073,-0.15562936658284218,0.015238650605777247,0.2370594395127136,0.46763708352127464,0.5200860083185334,-0.15328348502894604,-0.1546446735252024,0.10519450912755708,0.18141102030767314,-0.019940980132557663,0.01244095081170113,-0.10140437329918463,0.3536363664518645,-0.2764807205235009,-0.23814847942464912,0.22265834511518034,-0.13567997617165384,0.26035478020156094,0.04895219710246886,0.04406164761519472,-0.20810150827095816
37,-0.8320685682320902,0.05900571767815341,-0.12938506755657456,0.12486179070171566,0.33976733508606377,0.4694588157544596,0.42131068539219557,-0.1652111394685631,-0.219615060819964,0.04759553943399471,0.13432965644584502,-0.07643353408098601,-0.013698074463513947,-0.11006125467246079,0.35890064162450247,-0.17966844634860085,-0.2440690005979077,0.24928629266184588,-0.12438972508908658,0.29977723361297054,0.07700768040857436,0.007677029908212646,-0.23471248193928998
38,-0.8320685682320902,-0.03903121753025224,-0.10236898782411241,0.007576748767613009,0.2893517586658405,0.4043440603131914,0.3679228527021719,-0.0609249601839654,-0.23357617077504994,0.019407845288293056,0.19338124511230104,-0.13229178883955617,-0.024593085411537402,-0.15575734294859697,0.41160784765737185,-0.11856925300439293,-0.19999351826487316,0.3076454611628634,-0.20253719586331373,0.3726414438020378,0.05150233625496893,-0.037357751614194946,-0.29941476432107006
39,-0.11569451855999885,-0.01552727896058775,-0.10596060303976287,0.03994634877679103,0.3502639580753426,0.2933352359189769,0.28045440676907724,-0.04751735519429627,-0.07929375484215688,0.06457989901948642,0.13427291788596885,-0.1710769496149624,-0.047698158457340774,0.04828592238344674,0.30882756961233615,0.27591330075974596,-0.22601815715241563,0.2783081521271436,-0.12235808681208282,0.2769428263006345,-0.0696178665068407,0.03639976000880501,0.007063719902387314
40,0.03362037127999404,-0.04519544425875199,0.08808458589000569,-0.004297268297048927,0.21991152200887767,0.5989275544351725,0.4134522781634081,-0.22633368051179611,-0.05284529392884717,-0.00395921595422493,-0.10878842664483751,0.03167235122251599,0.0060822794369543715,0.003976814098510105,0.06671710100324546,0.19293286436608087,-0.16545061463081612,0.2529961465463443,-0.22573382657093782,0.16832634472095395,-0.03638458490369996,0.1063254014010295,0.03989558568455967
41,-0.3570728086280956,-0.03508849813639954,0.10313381589911405,-0.02708538260824006,-0.09819749303447914,0.764244886695462,0.2029695799405395,-0.22135524451793942,0.0014322974972428965,-0.044289294599115826,-0.18177574521445578,-0.10015380045922204,-0.049997836453492754,0.023258850956683504,-0.05965402068697008,0.22632107986797273,0.12389042072134636,0.25489712054921493,-0.5323102921269515,0.13467058753402658,-0.029437519409269697,0.09507026890172801,0.11155433568440265
42,-0.48942151297194514,-0.031088882038380547,0.0980472635233825,-0.009376392191574302,-0.10691365522261373,0.6610121791347305,0.04668257243415485,-0.2798151910864318,-0.029591805779143464,-0.15485041841095548,-0.15092220332222167,0.04872006269601579,0.009330578909255326,0.08213976003087509,-0.05068663811182367,0.12139745164922244,0.23582959710933918,0.22381059125352118,-0.5588899882104608,0.03349453442319483,-0.09348489733532689,0.03529265325068437,0.10627800151458211
43,-0.6098405663170098,-0.06706539511829009,-0.04086136354186762,-0.12724778477499782,0.08646640706058528,0.5896377576742199,0.05217766663758805,-0.15328698493830878,-0.14278581137230048,-0.10264442018849655,-0.06540240558724583,-0.0981547893059341,-0.045282828078015286,0.10293597005319827,-0.04022204692215926,0.2384775060885052,0.1950491514399366,0.31441970079220244,-0.21965857069550027,0.24766943697430066,-0.08578737119316655,-0.06331692551406803,0.07177012812185923
44,-0.5860547813034799,0.07944627739082524,-0.034098896434669713,-0.0387969983780432,0.1778984249545019,0.48612700087462113,-0.06896208969086595,-0.3294330109783304,-0.3021077981103074,0.012366852746789697,-0.15385700562802493,-0.031403264409510245,-0.06053806636280826,-0.03208215132996673,-0.048875322082281854,0.15749340412536678,-0.11729252985770414,0.08757938887665032,-0.09411523986451448,0.23491901932632597,-0.013934907069203641,-0.08469561405321135,-0.0138361195164452
45,-0.5075276560923413,-0.070602250811009,0.14870644192691523,-0.16106532819996236,0.002821261890534648,0.5767372357545657,0.07938075432090289,-0.5069826491673004,-0.14429022591963028,0.004335720679387756,-0.0765991781219307,0.05994999815920206,0.1277470843869728,0.037418106776599847,-0.13422293951344946,-0.020901695240312483,-0.20959281567683266,0.0058251856922954814,-0.3685586046853812,0.15427411400194438,-0.08451050902529805,-0.022069126763970902,0.011249675556295302
46,0.7309985149459636,-0.25126027431666015,0.08485845952993819,-0.19841828036862783,0.09856823870514542,0.5745564186156926,0.04955629191020768,-0.46013483929160565,-0.2693680652256315,0.10116217140323015,0.027997654903594973,-0.0384358396186337,0.012552036138053639,-0.027999227023217423,-0.23487644484619138,0.030728538646499857,-0.1975535413416563,0.07430215081709657,-0.4215265648129962,0.057052760478725977,-0.235046556455908,0.045039456856931656,-0.03331901896306998
47,0.3992195611570658,0.018843603098204022,0.15245198571316537,-0.299152687683304,0.10192394002122389,0.38996859736513345,0.16987873380844812,-0.23063713047169215,-0.20158616425117576,-0.01782260630876191,0.0921957938591316,-0.07086528100957824,-0.10570199725422162,-0.07064973959264458,-0.15008230278036722,-0.1218024509500665,-0.14422977698665665,0.2380088183413622,-0.4614538980482204,0.07850209588019944,-0.043259004382561,0.16419435458670162,0.14848143412482606
48,0.2889685917321384,-0.09034686943499125,0.03264621944468288,-0.3642388910594345,-0.11515822914204987,0.37108274079022113,-0.08126838440102464,-0.17628267378890652,0.05309413484378416,0.2063125966015883,0.03665217118524925,0.08825332279617125,-0.07237607827193598,0.03396307739421483,-0.349361788466277,-0.08354583105519967,-0.021764561709668104,0.2536685243440591,-0.5357222524488656,-0.08104116151962147,-0.04945980992162896,-0.16755331704490053,0.07183323240405783
49,-0.7712361703619222,-0.05284198997318064,0.1076812829584885,-0.24578847315518598,-0.06274794779850995,0.31490083667220514,-0.0478323247302524,-0.01518692640434849,-0.09941353224183236,0.09723798745615178,0.04386316081830749,-0.08688956222940736,0.03295948860723677,-0.12467863334319088,-0.1720481338742941,-0.04074018293090231,-0.13003693122550758,0.11861697990992476,-0.6870694956659276,-0.14811452610544243,0.06613597135670204,-0.01321737691106073,-0.033588115321954534
50,0.43825539220266574,-0.04123063681880401,-0.19567656269633993,-0.07551091110913957,-0.19088743964236304,0.47562941660520497,-0.1621698709655823,-0.14208656118527668,-0.17200397008801832,0.06452835836928422,-0.11726384846401615,-0.02219788745620037,-0.08606130500864909,0.022726026275314185,-0.18828311031312922,-0.20694147420051492,-0.0637475856156467,0.2730971115234521,-0.8183549813610403,-0.023464129621810423,0.052144732391609556,-0.04375827343039695,-0.041961258277611505
51,0.7945205324246127,-0.04957602425283551,-0.22224821972670222,0.10450389153032165,0.03214060895014011,0.35811896147988864,-0.180317304646867,-0.01400247504782481,-0.13967009295329655,0.22637324668394293,0.12178898923480616,-0.15646404619951002,0.045951630238928586,-0.21103694621867816,-0.04277404414282274,-0.13547782369214437,-0.17562966440739924,0.20183029100548722,-0.6510496388782588,-0.19533607845398543,0.30548496159442484,0.0880206616335515,0.14612337230162228
52,0.8333960483355981,-0.053028473116896055,-0.091184952703857,0.06598982958532434,-0.13728573846002395,0.3236425968450205,-0.3709216236812011,0.09145009680743137,0.03313619625793589,0.2219925632369156,0.08616877108538028,-0.08298367886020641,0.05423204750165058,-0.09051869111150868,0.11378490696721179,-0.16582263884796872,0.014626911850086154,0.32893772322715226,-0.6010347748831725,-0.40654036405440885,0.44486749428105404,0.22548137573676155,0.12326567528183942
53,0.8298610536537838,-0.0020239658226553423,-0.041585032088849797,0.016420883884979438,-0.16919297943061778,0.32915186709485234,-0.3672411629621631,0.1442370815360465,0.008345658368338118,0.09388462015411009,0.11789413771659214,-0.0689339800140642,0.05785768930540086,-0.022596321571136023,0.11891263948915697,-0.174315857154368,-0.036933689949971205,0.21645702673846304,-0.46959106195263933,-0.35575003183570775,0.4941989595342782,0.2829717265320616,0.008891906627802884
54,-0.41023535419195406,0.06678128147490954,0.1463308231554933,0.1101079187746539,0.10474054803394992,0.21531368632384557,-0.1767926693663845,0.22371833801101546,-0.002975787272427345,0.048615167002578626,0.03537726893571535,-0.08100251263292135,0.01799032479681094,-0.03527275667007375,-0.07612477338573276,0.03068965279432988,-0.14572705108432246,0.032963569929567074,-0.3086326605911361,-0.240923691448086,0.2913318670538315,0.11117132883712233,-0.005446555310502442
55,0.5807311758244088,0.025777251876189615,0.18835458191816953,0.02153393267227131,0.0730595653196475,0.22662084830984058,-0.18308750221809056,0.28262910179516876,0.08584922212545645,-0.1292759243674701,0.022418835136084576,-0.04858779568881458,-0.12948372421694038,-0.13921489042290608,0.12836363072889245,-0.007629484419665232,-0.22848056210995427,-0.20060860316975465,-0.33159081186530737,-0.2172393572573533,0.3269960062420918,0.09331473995518891,0.1645970751039154
56,0.6290864501795439,0.10139490994701802,-0.0818846437932124,0.029048705762396293,-0.10156703956143752,0.24184250104189292,-0.185141172181772,0.11923652419823486,0.26609209539481204,0.011264499501188338,0.021243714221242833,-0.0660771756429847,0.050323011362067904,-0.03803327851098813,0.022741652800568758,0.05120703986124378,-0.4163035546335724,-0.08704822076834241,-0.5883880502740242,-0.26763671126814054,0.20711495881864375,-0.009663782656103199,-0.07080084924885785
57,0.8321406077127004,0.07499697204768534,0.09808574133834255,0.03961059151891478,-0.3016490724758391,0.17547004118262802,-0.048467913697878874,0.17401911851294724,0.33089637671376965,0.16555413783234493,-0.0757160276021475,-0.032682984450965416,0.20701205856092678,-0.13252695423693858,-0.04610248257372972,0.2966364626328153,-0.3532676829516156,-0.10953258327776938,-0.587293998849097,-0.26746839672907735,-0.011878807472041366,0.11790193847492055,-0.06640721494654306
58,0.5722603647540038,-0.014700029803626773,0.2017583440620372,-0.12515207878024087,-0.11380034188745078,0.3769784948953669,0.01212075317601645,0.15187515349831354,0.36657905824366777,0.06541048704635914,-0.03782840980499361,-0.14350676417029173,0.02382689266708736,-0.0338349440681978,-0.056044627580422196,0.29751313319054334,-0.22529683412767953,-0.12254910984989845,-0.4125346930760636,-0.25687869530718455,0.19115168821740708,0.15448491530694344,0.06969176665249874
59,-0.10343251865997755,0.0451252221724087,0.12926242599408008,-0.03140551737086153,-0.051273011661400705,0.37458995040832804,-0.11720653123945093,-0.025364824997198544,0.358829227793827,0.19093943250967405,-0.04138213039325165,0.028441178998968808,0.08799714634645853,-0.05867109090372544,-0.13009670937858797,0.23265087376485755,-0.16435197782954267,0.10987437594093555,-0.7247058817593904,-0.28453771012745277,0.10035668924889411,0.27453573189138014,-0.011892339838478878
60,0.7272134917363873,-0.0039800092524679,0.21278816960819957,-0.0709930621644809,-0.0057231636534554355,0.4980435186229706,-0.056985542641609155,-0.04046990697492446,0.5294803125604266,0.21935061738613565,0.07381086896337112,-0.03773103743743002,0.018297629544841185,0.01664750398827925,-0.10751249874118902,0.31042377040752095,-0.19412016200816667,0.11068719914336726,-0.640817424235469,-0.3513911483840718,0.05007710175286317,0.22033056837689335,-0.02082754900091574
61,0.2369821438450037,-0.015524592922957013,0.08059546317250628,-0.15997100773181888,-0.12440272148335282,0.38498272118003857,-0.2820439341179731,-0.21654957396996571,0.27264636673288506,0.3268670921608057,-0.014111830060759528,-0.011081292640000039,0.14267467037829268,0.17277146069332097,-0.14733908248659724,0.19460561844703841,-0.22305747444598145,0.05868501126055031,-0.5202329613221925,-0.11073205990936891,0.20311430498076738,0.18894554745331826,0.06919995962868203
