,abs_amplitude,amplitude_squared,abs_c_-1,abs_c_0,abs_c_1
295,0.11040742172765855,0.012189798772549049,0.5074445252504006,0.20740234681878605,0.556792005913239
296,0.2234534789420913,0.04993145725132364,0.239091480114378,0.9822428129177584,0.03848053080951354
297,0.531160239258127,0.2821311997687508,0.45594717133525287,0.2890147680482721,0.17304186603385707
298,0.41279149089811706,0.17039681495789027,0.5134619052253536,0.2931927351585022,0.6830224575334163
299,0.29605715056804394,0.08764983640246944,0.46862328682186766,0.65111944002413,0.37379856078903956
300,0.4238216326468828,0.17962477629946924,0.22897643527884304,0.7299770442150951,0.5788899070197814
301,0.14509773222338568,0.021053351896369334,0.3001081705919253,0.714287792447756,0.3807881033289663
302,0.38786925481049045,0.15044255882724517,0.4548689134216359,0.7820138780612755,0.512919601126262
303,0.1879137927369383,0.03531159350078101,0.11855617516238827,0.37847533890092155,0.4442751279970659
304,0.42696798380834267,0.18230165919736116,0.2601952181788666,0.6167960470153186,0.5588451909634221
305,0.23799768383420472,0.05664289751044607,0.4799602358959156,0.49003154060844084,0.3908363875907061
306,0.755690572067039,0.5710682407110087,0.7336098845771518,0.34465750602411166,0.5876978868497366
307,0.49144820764168307,0.24152134079422283,0.3681119722985416,0.3410412581903408,0.9074808048014005
308,0.16142716789567924,0.026058730534819812,0.4246534339983059,0.5318395328252842,0.49015119833708587
309,0.18422208369143903,0.03393777611961556,0.4946749673062106,0.7699798598612894,0.31828322157498157
310,0.23377331018774966,0.05464996055613782,0.11016453662452756,0.8569449361675475,0.4075979013433603
311,0.0664559452840184,0.0044163926635924465,0.3311638600782332,0.8517426685202961,0.13422005783018198
312,0.04456204177703016,0.0019857755673377813,0.714694537321146,0.29890475947039646,0.3416180839237764
313,0.43202283994843543,0.18664373423711145,0.31932314057643735,0.4615229914405029,0.31229838985370745
314,0.6845532628018269,0.4686131696126271,0.36978746234621795,0.403347265425558,0.07288799731753155
315,0.7067831657965356,0.49954244345337306,0.1080749588260091,0.7879619909526868,0.42003708414068597
316,0.18815509609009518,0.03540234018467295,0.5076160428767492,0.6907501594200324,0.41933699375655914
317,0.744768185873491,0.5546796506892909,0.10911620941266399,0.272770432825912,0.42797230059121066
318,0.2827813556539055,0.07996529510546059,0.469313337994354,0.25556954264164505,0.6941928366918279
319,0.7471755132542727,0.5582712476067858,0.2017318722736689,1.011425893841921,0.2822006335172917
320,0.035955342903568666,0.0012927866833132057,0.29992266818939445,0.5586249342609101,0.3009197030540884
321,0.4826626628560931,0.2329632461153346,0.12613143041921354,0.7023835831180565,0.21540688707905728
322,0.11010481104958086,0.012123069416263904,0.2527583303787828,0.1875391868330582,1.0592930524056936
323,0.25261164476798437,0.06381264307238632,0.21858054354829493,0.8458856114284479,0.23822058095143245
324,0.1404015333891786,0.019712590578032634,0.7558778921760665,0.5472652309312036,0.15435407888194422
325,0.15228147833205452,0.02318964864299599,0.31470192140194014,0.9959625318057138,0.06971796010991525
326,0.25772849624743566,0.06642397777796445,0.14219860135808404,1.0258677424294809,0.33173598689070033
327,0.2168830249524565,0.04703824651252787,0.2493928011096704,0.9296577221091912,0.36800482128255935
328,0.17792794007262192,0.03165835185848653,0.4140347055609627,0.5704368291905659,0.13409062049474915
329,0.12242729842176153,0.014988443398851053,0.18973113982175818,0.7986520503414841,0.6061393979575429
330,0.5075889738738455,0.2576465663983034,0.20788032660627165,0.2910995184877198,0.7662950192495713
331,0.13147420799370252,0.01728546736757135,0.2620463768262373,1.0565294268962881,0.034012898877941566
332,0.15445318355934456,0.023855785911616585,0.36940542809871174,0.8479382276656139,0.43537030340118704
333,0.3063855993399114,0.0938721354828767,0.27384136691795047,0.7701796727218663,0.08895415446472378
334,0.026181944611981145,0.0006854942236648485,0.18208458387969534,0.9728459755517785,0.1693297292006559
335,0.3670817644279249,0.13474902177551853,0.17047949736043616,0.9388550902197981,0.23736992558732833
336,0.3009850138722363,0.09059197857567028,0.5406838171132057,0.7551619829593111,0.31645593409076445
337,0.1537264700202971,0.023631827584901302,0.31051609592736046,0.6134649397109855,0.2886418368074614
338,0.14571260507997505,0.02123216327919277,0.1958928161241994,1.046239320310804,0.025242997194952425
339,0.33196779547844385,0.11020261723481793,0.17769490040940364,1.0089622349662484,0.12415950556044056
340,0.10332160554396375,0.01067535417218244,0.5073175151404301,0.6395378088340782,0.6566602461273047
341,0.2751860503105625,0.07572736228552743,0.4964350293659321,0.538566684123727,0.20615065808251393
342,0.04356276234746283,0.001897714263341525,0.4560339134990681,0.7534266802733218,0.616293777394353
343,0.11100085637571679,0.012321190116142506,0.25881939333282944,0.9103796170425816,0.30843339332017217
344,0.2093291674817641,0.04381870035860845,0.3464632238377586,0.9662498245117593,0.30232801319261954
345,0.20495752408379542,0.042007586678559576,0.11294451929961562,0.8112113792163586,0.18863201967656465
346,0.19321488310140802,0.03733199105189077,0.5621104113308796,0.3913705234831777,0.24513577774098427
347,0.04228772686776461,0.0017882518436426608,0.19564422209147705,0.8299847942863507,0.32524979329775744
348,0.21281171203945876,0.04528882478116551,0.32051556053341296,0.8740403612323278,0.4651717012988092
349,0.46108855651169167,0.21260265694603547,0.3240368267032791,0.8190509140391155,0.5799692077710485
350,0.729242415253526,0.531794500204796,0.1434522443674595,0.7163580055150671,0.5300325010820204
351,0.34015511982094715,0.11570550554040292,0.2283667507247357,0.7987804654113516,0.2892660782400259
352,0.16654172827601843,0.027736147257163158,0.15379849973983326,0.9387022698411565,0.15072981838524366
353,0.11308309646583939,0.012787786706302337,0.1032695506400324,0.8277174123056807,0.4496794430862739
354,0.0617694068933248,0.0038154596279531216,0.5277214324907974,0.8632052378109982,0.32139006865540487
355,0.003364815479380334,1.1321983210277508e-05,0.1150732616485216,0.864359611894161,0.3447039414968611
356,0.3136258763638152,0.09836119032497112,0.3534083126347191,0.7033877026538654,0.30573781137901634
357,0.6176155566848403,0.38144897585912513,0.2778139174722877,0.8462586439030916,0.18084889724311454
358,0.2718872339145264,0.0739226679656924,0.06491443509465514,0.893256423761823,0.11335720049592617
359,0.4150457879815895,0.17226300612125853,0.22781515260278284,0.24437811551157923,0.7935866644485384
360,0.30687505444319546,0.09417229903951418,0.4810672222585667,0.6653740839224861,0.4333006698905254
