0.26,1.2566449636259525,1.2567124544199018,1.2568760720511487,1.2571377395647434,1.2574881135117921,1.2579163067624197,1.2584110823240928,1.2589377081277973,1.2594489911001185,1.2598546157587214,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.2600000000000002,1.26,1.26,1.26,1.26
0.28,1.2782778906954937,1.2783265843726332,1.2784453319944817,1.2786261924798585,1.278866375325126,1.2791490637539622,1.2794561455817912,1.279746200786306,1.2799563416898163,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.2799999999999998,1.28,1.28,1.28,1.28,1.28,1.28
0.3,1.2993471371603897,1.2993778534026263,1.2994471767947153,1.2995533294109283,1.2996852067062534,1.299826099824432,1.299947020608127,1.2999999999999998,1.3,1.3,1.2999999999999998,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2999999999999998,1.3,1.2999999999999998,1.3
0.32,1.3198986499070424,1.3199101025381084,1.3199355669277044,1.3199680649466061,1.3199949190836502,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.3199999999999998,1.32,1.32,1.32,1.32,1.3199999999999998,1.3199999999999998,1.32,1.32,1.32
0.34,1.34,1.34,1.34,1.34,1.3399999999999999,1.34,1.34,1.34,1.34,1.3399999999999999,1.34,1.34,1.34,1.3399999999999999,1.34,1.34,1.34,1.3399999999999999,1.34,1.34,1.34,1.34,1.34,1.34
0.36,1.36,1.36,1.3599999999999999,1.3599999999999999,1.36,1.3599999999999999,1.36,1.36,1.3599999999999999,1.36,1.36,1.3599999999999999,1.3599999999999999,1.36,1.36,1.3599999999999999,1.3599999999999999,1.36,1.3599999999999999,1.36,1.36,1.3599999999999999,1.36,1.36
0.38,1.38,1.38,1.3800000000000001,1.3800000000000001,1.3800000000000001,1.38,1.38,1.3800000000000001,1.38,1.3800000000000001,1.38,1.3800000000000001,1.38,1.38,1.38,1.38,1.3800000000000001,1.3800000000000001,1.3800000000000001,1.38,1.38,1.3800000000000001,1.3800000000000001,1.3800000000000001
0.4,1.4000000000000001,1.4000000000000001,1.4,1.4,1.4,1.4000000000000001,1.4,1.4,1.4,1.4000000000000001,1.4000000000000001,1.4,1.4,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4,1.4,1.4000000000000001,1.4000000000000001,1.4,1.4,1.4000000000000001
0.42,1.42,1.42,1.42,1.4200000000000002,1.42,1.42,1.4200000000000002,1.42,1.4200000000000002,1.42,1.4200000000000002,1.4200000000000002,1.42,1.42,1.42,1.42,1.4200000000000002,1.42,1.42,1.42,1.42,1.42,1.42,1.42
0.44,1.4400000000000002,1.4400000000000002,1.4400000000000002,1.44,1.4400000000000002,1.44,1.44,1.44,1.4400000000000002,1.44,1.4400000000000002,1.44,1.4400000000000002,1.4400000000000002,1.44,1.44,1.44,1.44,1.44,1.4400000000000002,1.44,1.4400000000000002,1.44,1.44
