,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
23,(0.007911363938250052+0.02706009073542538j),(-0.016908555547092387+0.012336874631775185j),(-0.008222278297451494+0.009496785964493394j),(-0.011807105035423026+0.00447953223503092j),(-0.017801011825377622+0.01300275226411815j),(-0.007080289357662906+0.008411366282429514j),(-0.010985941831683315+0.009227738121313625j),(-0.007067543317920107+0.015484444293373452j),(-0.0002811283900387136-2.4943537189990524e-05j),(-0.01855421645138052-0.00424257525323778j),(-0.001920813608139824-0.004422937268756507j),(0.010326358233532194+0.009931614980609084j),(0.0012756089457889334-5.6303897856659924e-05j),(-0.0011026937183740663+0.00509036688381229j),(-0.0007368878173493849-1.3161904325474393e-05j),(-0.0029581904233374388-0.02998337530878093j),(-0.0017476778977275058-0.009887155967451055j),(-0.011129712225242172-9.086349037718492e-05j),(-0.003739233498105729+0.00323363365876426j),(0.01728843918311905-0.012105231712258276j),(0.006558594520225017-0.007559595104892778j),(-0.0013511622639689538+0.006473895718018324j),(0.0020042269605909315+0.002193298195013147j),(-0.004236274915480225+0.020628029138541667j),(0.0020657002616936517+0.005225780470055284j),(0.0021726841578227863+0.0007581535223070627j),(0.0080827053280519-0.009171165054676574j),(0.0089844260786191+0.01438224772997418j),(-0.012595601280343765+0.01488932552988371j),(-0.004026179194036768+0.0010063544700503664j),(-0.008783040863009912-0.005334703041264103j),(-0.0009361168072771185+0.0032854970825878147j),(-0.009593499607261498-0.0010502885208606985j),(0.004749708642492513-0.0034674514437750444j),(0.010878848248883143-0.010752786142298567j),(0.018595125344775428-0.011899828633459836j),(0.007612809986897033-0.0028019678990426787j),(0.008396112866213168+0.0053698644875255904j),(0.017352876973988525+0.0032030532920875286j),(0.01949695138412603-0.0043915849379673084j),(0.022007965369550457-0.007770171914230566j),(0.008832261492437815-0.002486022136793409j),(-0.0033823348697975754-0.004082692270619677j),(0.0011178430257293883-0.014595415721248575j),(-0.0034102715940618777-0.02023048078232953j),(0.019270270017170812-0.01870661642986277j),(0.0027466754128008175-0.010254090849932557j),(0.012764846194508071+0.011049933648027263j),(0.015398786279714274+0.0014966239704698443j),(0.001287907916743257-0.0014777604117275152j)
24,(0.011045615362393605+0.012538461440534552j),(-0.0007959663164183584+0.008641454921312566j),(-0.0031748013814691875+0.0020315068325292636j),(-0.008526804671880822+0.004075698210093624j),(-0.024104758561235423+0.004236855628693664j),(-0.008308810044314184+0.0014600015340518215j),(-0.01391794009487221+0.012664808130709873j),(-0.005673921124132644+0.014996445485351513j),(-0.0020947065876234894+0.006479544964009862j),(0.005678718286832439-0.008650014005714392j),(0.014907414757506784-0.005948944555193292j),(0.0135110277338098+0.0003852277971114701j),(-0.014002841632389127+0.008014434389926524j),(-0.01846395441344555+0.0003108462161513853j),(-0.020601952720901345-0.008594970468344926j),(-0.001600851270351685-0.034347740443271504j),(0.009708250073100602-0.016892642598621672j),(-0.0006303001588353485-0.005579518375362236j),(0.006165216868558997-0.0016860908914895028j),(0.02645180507838207-0.020089399924241767j),(0.012752947088504205-0.003139355014385107j),(0.0073959193121530065+0.006486469401311484j),(-0.007304455519858467+0.004669069713072082j),(-0.005213948822119206+0.013175598810475612j),(-0.009768872580978069+0.007255174000067147j),(-0.0014339188525765293+0.004805833710604567j),(0.011612854354529273-0.001751828480593705j),(0.018572294611701373+0.020523923402976946j),(0.004871871216578034+0.01871424379403033j),(0.0004186558425190231+0.0031790972680611827j),(0.006112499355479514-0.014939465457139308j),(0.00021295010309407527+0.007227078235505719j),(-0.012636085281197232-0.003821162962361271j),(-0.0031440499957661886-0.008851115201908703j),(0.019003785450641904+0.006743602599000013j),(0.0010188776700292119-0.006235306661287149j),(-0.0014988973775068427-0.0005664754398078507j),(-0.005169360253332146+0.006508472061458802j),(-0.00153871692684996-0.0006232446214562905j),(0.008493755150366667-0.009444894857728795j),(0.015907051364675108-0.00572768795688997j),(0.00010216522925411463-0.007688356067511942j),(-0.0009362286664098578-0.0028901726456623976j),(-0.0013965633773652172-0.01583483535546467j),(0.003594812050992062-0.012395087984397065j),(0.01689269612423687-0.016400585872581305j),(0.009123551489273908+0.005900809477163223j),(-0.01770245136055186+0.01735507010078879j),(0.0009002879536656221+0.004069222202988763j),(0.010341632090739523+0.007200898175134206j)
25,(0.0044101713276391095+0.004457058464299512j),(0.0038825752952273895+0.009593441743265825j),(0.008596582100425972+0.005766615381219653j),(-0.00823151904066482+0.006435993288671301j),(-0.02193145087582392-0.00011742833493855388j),(-0.0023671926701905525+0.008880811765543404j),(-0.00452421927630394+0.012063419469845526j),(-0.002777658908562981+0.025017855889861662j),(0.001978049130476551-0.0005126374913925412j),(0.007059006901670274-0.01152692214874876j),(0.02247247893264548-0.0189038562244271j),(0.01761157523182663+0.01020214260468517j),(-0.00316488564855324+0.006274975319106708j),(0.0026733112981763806+0.004943626601039352j),(-0.006883402154283553+0.0013651669177058713j),(-0.027958488750250567-0.010980542727321206j),(-0.01133220610113001-0.004092683539765318j),(-0.005630180471077731-0.002338710882067346j),(-0.02463746019519474+0.011888075119200505j),(0.013496085220079276-0.016134235219196828j),(0.014862905003045285-0.00911764383822201j),(0.018435628609171414+0.004724628073110906j),(0.007286920598650694+0.00046438305261318027j),(-0.004913633429200385-3.6501115552626104e-05j),(0.005904614081638494-0.0065144024299819j),(0.0018180989047770814+0.006214518706689166j),(0.01661228895258036+0.004903275504773395j),(-0.0014519288850040827+0.01249198537478732j),(-0.0037889192244617335+0.006046326012596539j),(-0.005201353849841828+0.00800297759091098j),(-0.00545816228856501+0.007011202674310538j),(-0.016392629520828008+0.004891161994692504j),(-0.008405802197031732-0.00929560252302221j),(-0.004562419843545119+0.00227677011844985j),(-0.005093607249791744+0.010743347897301471j),(-0.01708797320339424+0.008331471514786788j),(-0.018196607886909365+0.011736820602812177j),(-0.005934760947026587-0.0017540929472879359j),(0.0005126687580650405-0.003607008068136156j),(-0.003598038998980908-0.011675884501332216j),(-0.005839142488295588-0.02141674375179406j),(0.009262594924359274-0.0062669326537427945j),(-0.0031653606974373005-0.006194163300340353j),(-0.01568359267718992-0.002839043273336778j),(0.013270825639131269+0.0003138132572886775j),(0.01923414626784294-0.00677931924553373j),(0.016566369252347328+0.01004128620066917j),(0.003651452997007015+0.011774779166093085j),(0.006693612655121835+0.004027990144543001j),(0.0036514282991332524-0.004887369522419994j)
26,(0.0074724357186603295-0.0017192324601683932j),(0.01350450323094125-0.009332259278507766j),(0.011561778558884052+0.00037031794744031755j),(-0.00883487430913536+0.017226574011040354j),(-0.012779378159980282+0.01568071276068597j),(-0.007724333078243104+0.021436810068951026j),(-0.0025005760948123117+0.006317798127830859j),(0.0025380990743875506+0.0010595595243186914j),(-4.490120703436612e-05-0.002594417473898378j),(0.010401806502265064-0.011190073033976488j),(-7.104866212279008e-05-0.021436685248001044j),(-0.00032421501732971106-0.0051578945952389585j),(-0.006770852768844486+0.00933321414681003j),(-0.010279351752508206+0.030020622000160757j),(-0.01533710675559962+0.015261925937016309j),(-0.01891459925972156+0.011746699510111949j),(-0.010516118981366195+0.00972773032356466j),(-0.011024763566633638+0.004874829459855413j),(-0.00908355748651504+0.003870791321988164j),(0.018233056891498827+0.007156712097369679j),(0.015361430203989395-0.011333839638743836j),(0.010820149315133214+0.0025422553939704346j),(0.0217058518341154+0.010416615131456423j),(0.007098284562292478-0.0026230847402198597j),(0.007108159163742025-0.0003374250831982499j),(-0.0002453705393358981+0.012410804779250417j),(-0.00016493751699865662+0.01281331461459541j),(0.000541357112734895+0.0036313117570774124j),(-0.006761909259896752-0.011422874895566914j),(-0.0075284630962135024-0.002731062112133971j),(-0.01562914273871566+0.014798471435163009j),(-0.026670058977085503+0.008615864777772689j),(-0.00905134233211226-0.009846330306834327j),(-0.0044937411046779355-0.0006464373030800061j),(0.003425797888395318+0.012465177470386031j),(-0.0009900469419927916+0.0219011307215974j),(-0.00622880696935018+0.010297203812719835j),(-0.01779011931949157+0.002978828174245644j),(-0.00552673286385512-0.00584007256386701j),(-0.0010530275629157338-0.011045382625864755j),(-0.0024671403128659797-0.009392106392718069j),(0.0008418927399712338+0.005135130588557962j),(0.014212652270676978+0.013191700067815094j),(0.004712668927264067+0.008145980148195817j),(0.011502994764059768+0.005038348606916855j),(0.0107202391303484-0.022784089629604536j),(0.014125411945441443+0.003439476302731916j),(0.013489029222901143+0.008324181700518195j),(0.012301806976368436+0.009203439691143643j),(0.006178377346785293-0.014627370324302068j)
27,(0.00021090431742722783-0.0023279564239788906j),(0.0038563842492384476+0.0026236495699165164j),(0.0007817820523571841+0.004604806277278294j),(-0.008551690952577172+0.0066451671516413405j),(0.005859920293704648+0.008535511997340074j),(-0.004994173131128459+0.018869585825577007j),(-0.018408250872477307+0.012023385254493209j),(-0.006906983776525626+0.008572225941056227j),(5.34356904253826e-05+0.0042281243333055635j),(0.006669346946591847-0.004332365736529962j),(0.008500808395243682-0.011373076990393496j),(-0.002698647390524674-0.004062164035152335j),(-0.007766067536652271+0.014722177670217548j),(-0.015184216216274833+0.04679437591463763j),(-0.04186093169012525+0.0312728952173496j),(-0.03678178799012867+0.012536978132497961j),(-0.005045255641241525-0.011746224072044098j),(0.002835149811016905+0.0009582885424344512j),(-0.0016297055758746819+0.006037335004767305j),(-0.0009325211825825504+0.0008062049730192388j),(0.005932975852395066-0.009470598013441677j),(0.0051998328888290535-0.006221610449005568j),(0.03308180554186121-0.020497271986390404j),(0.021611910884413388-0.002027231993130568j),(0.008538700236272775+0.011508639827480257j),(0.007296569703514347+0.0059277421772315105j),(-0.006898658904863964+0.009751515176994097j),(0.0008788447373247649+0.0017189637513938098j),(-0.018459411144243397+0.001093402865878872j),(-0.01616468717849028+0.00649428787588035j),(-0.019551967552997852+0.021033040925893032j),(-0.024401446541657306+0.011813351650020799j),(0.006650756548452636-0.002279252263762159j),(0.012884309768436564+0.007760103932712428j),(0.009917869586928913+0.021020551522108723j),(0.003782998160911614+0.022829451638741633j),(-0.010817644235202038+0.01696842944875008j),(-0.014460689682784232+0.012946847927776794j),(-0.01866053510107273+0.0019024855137265136j),(-0.0032380959134472934-0.013414957655838873j),(-0.00010160750337914097+0.004474984638029465j),(0.0026597043825055725+0.006172631449382226j),(0.010482799465913508+0.006069764859450362j),(0.01965884163731519+0.005134434273272524j),(0.010045814045980352+0.006799136174775496j),(0.02909732971010022+0.002604962795049612j),(0.03390555271412745-4.423474815432243e-06j),(0.013485592827431815-0.0024721371445514343j),(-0.007722919939602153+0.011830285699011225j),(-0.005036079464467319-0.006135690290035922j)
28,(-0.007128138419068275-0.003137750184498781j),(-0.007378828001451403-0.002537175868087528j),(-0.00013555059571361384-0.0009949281049433075j),(0.004164212935064157+0.0018643768848814024j),(-0.001481113176349964+0.00624534458682762j),(-0.010130721087953893+0.005278459569010975j),(-0.009837981836263509-0.00046966532055157j),(0.005618807168475293-0.01021715861777168j),(-0.008753453001426093-0.018025152199435887j),(0.0069200671980424715-0.008082510458468672j),(0.0005876054866712625-0.01725154966572752j),(0.009577366098281618-0.009142531500878145j),(-0.014006145403312138-0.007212966530799264j),(-0.035527617620746695+0.027421744485391565j),(-0.042458850282318765+0.029716635096363023j),(-0.03044588126184209+0.020650972399099517j),(0.0010256020499126717+0.0034006867924273763j),(0.0001462235324894173+0.0022924062407852688j),(0.00012488439482871447-0.002788783824957516j),(0.006795671879284271+0.0032222235845656695j),(0.02448708115176765-0.019251478035327653j),(0.04654536876530165-0.03672319977250462j),(0.035766462254801915-0.03885542317260231j),(0.012861904959602615-0.00924138028166593j),(-0.0014111018975013253+0.014131394994428344j),(-0.005521111550528401+0.007209015774497215j),(-0.014070318933552147+0.006856383238368073j),(-0.02520890019425385-0.0006769262605138521j),(-0.042511974932911596+0.00017679648282445997j),(-0.02788003115402122+0.00555259047469631j),(-0.017689340093665698+0.01582473000152786j),(-0.019156455046627-0.002118515488049092j),(0.0208793768821677-0.0034179721925843677j),(0.00298133995814387-0.002738651391568033j),(0.00581567136322165+0.014419699219877187j),(-0.0016089262330339622+0.016310029879337048j),(-0.016140978024884612-0.002370078351661625j),(-0.019662807624336788+0.002915231914424218j),(-0.006918499511412268-0.0014184559608877104j),(-0.004662119849953623-0.008029402747577442j),(0.007913455045575595+0.004684684724719826j),(0.01302800323592235+0.007889826597277948j),(0.014121809383855705-0.005287911153793551j),(0.017377931510946652-0.007525610965800654j),(0.031790817203421806+0.0035295959812525995j),(0.0405395402940135+0.02480412946837835j),(0.034326230573643396+0.0035235414298028017j),(0.019440138651011643-0.010102404043928877j),(-0.007580334992240116-0.005582933374026172j),(-0.0019622355571872014-0.0087027334425149j)
29,(0.006840813638925149+0.003820916776261225j),(-0.0013562352590503635+0.007964737262116316j),(0.0004949661079213205-0.0032095639080726625j),(-0.007024542739455349-0.016770154644184427j),(-0.01716436321118907-0.008190543881577361j),(-0.008986894227609739+0.013656783619594201j),(-0.002339260721058981-0.0019228451886630785j),(0.011098137224998425-0.00897829259244679j),(0.004169646643423909-0.015129971032853037j),(0.003463265284985917-0.010440461059583515j),(-0.0029309614865796908-0.0024350229304310376j),(0.006495312936919051-0.021710640175073317j),(-0.016575288025248644-0.02021296303403691j),(-0.04840082200992304+0.008357655590925885j),(-0.04218617680591805+0.004719947092163722j),(-0.004382038201512565+0.018434414621649024j),(-0.009840559541508918+0.003925922753934548j),(-0.01395552022390921-0.004143835717671252j),(-0.0034740314789675486-0.006847692057536728j),(0.008217578484637899-0.008786397410376841j),(0.01924445704753606-0.009111898157159539j),(0.053179933090899606-0.022088204629072437j),(0.030502127119367138-0.018414770520639907j),(0.0033257202823484032+0.009960627537175542j),(-5.699158661308169e-05-0.0008526373831076233j),(0.00464697432599036+0.006615822783546106j),(-0.014397977367471719+0.008091473896860593j),(-0.028393609878917432+0.002734758573340332j),(-0.05464038932721557+0.013662992121215616j),(-0.04493116351451213+0.032924091999842024j),(-0.03401069898339717+0.013664096918336857j),(-0.007890003677602706+0.004743784912221099j),(0.0025822458719531017+0.0033795408756557882j),(-0.005561727132520063-0.010833223356364448j),(0.0029649511128922498-0.007515916918435756j),(-0.001732720635287347+0.00528821175085107j),(-0.02730582181509923-0.00899115095358679j),(-0.007766686970559382-0.012872443483253435j),(-0.012220479830512361+0.017359002600468028j),(-0.009076553111623578-0.00301751936240472j),(0.0183163777242253-0.015545208400273434j),(0.00900918046969398-0.003723283444332039j),(0.0030570234621964264-0.002443428266655794j),(-0.0016620854460474709+0.0021135308456350812j),(0.0017747987502940898+0.007277182286391171j),(0.013370606234445226+0.0005798069510089703j),(0.03251599850518995-0.00842987606172914j),(0.01212189163991648-0.005622678179467054j),(-0.007617274407897135+0.009991270609772564j),(-0.0009469182790303353+0.007539449442705778j)
30,(0.009117164470935961+0.003826773931136298j),(0.00286941187445765+0.006574832360076419j),(-0.006704418709738302+0.00840640567792167j),(-0.012823430142592232-0.0011334551451912115j),(-0.023683619411130535+0.013119050399256985j),(-0.013182936791473018+0.007881696965932371j),(-0.0012013423624813396+0.0074269225438086785j),(0.0003562736015582041-0.0010752817950285011j),(0.009987562368794403-0.0103361594580179j),(0.019715227430928697-0.005508715763880889j),(0.000737926190884167-0.005599870484699691j),(-0.0015412556508100123-0.050432259740121534j),(-0.010418775107054475-0.03375643425205274j),(-0.03457888360239087-0.01805847607399427j),(-0.04118521848597454-0.008368934011703915j),(-0.015191897015365434-0.00019581588307198116j),(-0.011766411733385091+0.006538898330922132j),(-0.012722793748759708+0.0017585842587667373j),(-0.005087466246038126-0.0009031271644554486j),(0.007993464131436796-0.0027152661913673526j),(0.029722782781770107-0.010034596403597834j),(0.03923782315577351-0.008578504909626715j),(0.04274262254128182-0.0016456594931761111j),(0.0014409352364200792+0.005673621204165909j),(0.005736740057544643+0.001310799356099028j),(0.004762065303332302+0.003377568047257859j),(0.0017330676321749407+0.010851487369061285j),(-0.02235110783092622+0.005328922010773104j),(-0.04421771294857645+0.0381056740685903j),(-0.03414860460364885+0.044153196195187615j),(-0.034264657577487805+0.04564776253979803j),(-0.01786498287174+0.017203511314749564j),(-0.008101023833221952+0.007372705596171716j),(0.0014672611910399498-0.0009318865937157908j),(0.009171520189372812-0.0016708377320660145j),(0.012132380280085833-0.008573669503655968j),(-0.010095945562530784-0.00314395855012084j),(-0.016943850372823106+0.002371007512924091j),(-0.025461247856488057+0.014959213734405072j),(-0.02466128062041173-0.0033479766956802308j),(0.0011047452053193903-0.004266120505400354j),(-0.0002244412185312486+0.001098881718516993j),(-0.0003808177932288424-0.0017431392594281323j),(-0.006403843849644846+0.0020334697633024447j),(-0.0017498514469169511+0.0011577049797453207j),(0.009664883373118242-0.010095497802420517j),(0.020178746868983244-0.014267091545020184j),(0.014120345282235628-0.012943095105201136j),(0.01444914028648054+0.008724865765704533j),(0.01056870062108986+0.00876580713273224j)
31,(-0.005282826909729366-0.002607975759883758j),(0.008589235665290202-0.01267131287412596j),(-0.007794696586465062+0.011902250273893692j),(-0.007770200912875831+0.017020671822466762j),(-0.016635416391654004+0.019760603992923557j),(-0.01777920804266684+0.013898294946167802j),(0.002761708344748743+0.0007047518619445344j),(-0.011988902611328168+0.006523073560648675j),(-0.005580163128974395-0.00012422225948330095j),(0.006424915047715586+0.009014151948993352j),(-0.0017691060815631634+0.008983959607577497j),(0.0046546761866002-0.0016688095515466142j),(0.00277600875314641-0.022735662832346275j),(-0.01897180486775726-0.014293221747411426j),(-0.03118403204779145-0.019703965710064768j),(-0.01464647954709263-0.011380969282404018j),(-0.010298215704139822+0.003993246661370724j),(-0.0005203864011355309+0.0037304666784635583j),(-0.003129640698675257-0.0005608648948831778j),(0.0033001328564088894-0.003967044115632803j),(0.006511292492233292-0.0063020337012370045j),(0.0123687674567293-0.003977820427936307j),(0.012717760611192619-0.0035564650117055345j),(-0.012896370368394486+0.030770038903008896j),(0.00012986901988896776+0.02888734086851316j),(-0.0009568029195703028+0.00868330649056255j),(-0.0017924989091748337+0.0037309793263369945j),(-0.007760995102118482+0.004183172788889238j),(-0.014471560945362385+0.016561356914535107j),(-0.024019445452334538+0.020451016345634405j),(-0.00586647494551766+0.030838681100760462j),(-0.007804597869431518+0.016893225884943883j),(0.007506402977393244+0.015085416227776103j),(0.010401101525850604+0.00042082335600108643j),(0.011867908507100887-0.00996564543725975j),(0.020160665622511464-0.012954863196865297j),(0.007402659839803599-0.013379892776993606j),(-0.0033181056204088723-0.011416453071165863j),(-0.0166493029865262-0.005030193378558992j),(-0.00721866410180853-0.004995349239029894j),(0.002629056163432148-0.007424831110734646j),(-0.019918361917095413+0.0012128002862253175j),(-0.016705129408397242+0.0003247790841173739j),(-0.01845063868741437+0.01532499752617831j),(-0.01397738716117584+0.0054736097958352865j),(-0.0029957591333811986-0.008883550683183979j),(0.0021408858973406136-0.0021228864104815676j),(0.013725572788339527-0.002853155115363065j),(0.022191479332902202+0.010387319647800054j),(0.008661744772892568+0.011295185730923935j)
32,(0.005557721141978274-0.007336622293321214j),(-0.00979584995544701-0.01396831799544562j),(-0.0031819957090427724-0.001490701008636472j),(-0.005883246728191206+0.007441848646355002j),(-0.018666867733600746+0.013706649866020866j),(-0.016137751765153398+0.031367513562884856j),(0.013595413916917418+9.819313057952384e-05j),(-0.009509489619698962+0.017618084771704613j),(-0.008766871731330663-0.003850244512669106j),(0.0002960270010736669+0.003929812231919762j),(0.015208815160846736+0.014725599642294149j),(0.02106823380312222+0.03163958871889382j),(0.00639355168080765-0.010830396413787382j),(-0.0029145461674832444-0.008134760396100628j),(-0.016760516268205936-0.021144643323717155j),(-0.003232303067611875-0.010261928325992412j),(-0.00878999878493525+0.01945684676538488j),(-0.004059358785423724+0.013765926179027459j),(1.7147480260068775e-05+0.005911104631911879j),(-0.00490980428148604-0.01023319429850247j),(0.014927857608774906-0.012496241420764807j),(0.0028429071705922066+9.287681943683701e-05j),(-0.004938942915669927-0.0011472210865959955j),(-0.027378926069519364+0.01850835095664057j),(-0.02398094314098357+0.040517866486969395j),(-0.010361343407126022+0.016407837485632234j),(0.011409432509383529+0.010322806687033132j),(-0.004555948525672731-0.005431339470008502j),(0.010098855972732086+0.004840363383141346j),(0.007743905202179452+0.00566775424090967j),(0.0005170338525752043+0.010091049299073505j),(0.006468637727554698+0.007302829518177187j),(-0.0006225426451606181+0.0028437285712094823j),(0.0017811053527998608+0.0003467149243298046j),(-0.006781854986027125-0.00018545717829098816j),(-0.001605492283438772-0.00039560846584620827j),(-0.0029306767566640015-0.008833343189016945j),(0.000833169998644754+0.0009242876668604885j),(-0.010414054300373872+0.01077150013337048j),(-0.016473287328481502+0.005525830473127675j),(-0.004655773218307287+0.00544691432094192j),(-0.002642821208054901+0.0053426815822800395j),(-0.005851996059067663+0.0005571170281797616j),(-0.0033037826457711114+0.008594255694603247j),(-0.017394304220147695+0.024356564662584203j),(-0.015673228512329093+0.007135917222632566j),(-0.009548550999228947+0.014455490589132638j),(0.008136626177467757+0.0043512213531413605j),(0.02679411451514525+0.0011191480433891336j),(0.016023288842949245-0.0023102426150512045j)
33,(0.0035105732612146796+0.010641540668241165j),(-0.0033232340001947552-0.01368440436305356j),(-0.0025162158436830913-0.013058353472939179j),(-0.013507737304773088+0.0003394301004907953j),(-0.012551068449915435+0.012123544591304667j),(-0.007139704904703154+0.015028102380189522j),(0.003872318744305321-0.00556429887055211j),(-0.0172257663477127-0.0006778015073981374j),(-0.00806757188854825+0.0023143036428266177j),(0.0017796781726918494+0.007213983278342575j),(0.010234152546888657+0.008021325687178102j),(-0.004142655665641103+0.0031724363698559213j),(0.004137971537828463-0.006827079596212288j),(-7.969713612426872e-05+0.003099614722323209j),(-0.0026116297806071265-0.004337566694814948j),(0.0038952378743233665-0.006335286830739805j),(0.0029025729462975733+0.000457444782203884j),(0.004213444822225131+0.0035867106549622844j),(0.0076012173353176195-0.0035281265400352686j),(-0.0033384148715471366-0.00875197896682857j),(-0.004741335615062537-0.002945707679903536j),(0.009231039659215547+0.013602073723175387j),(-0.011111409149517807-0.005958143573931445j),(-0.011566731256065093+0.007506391786114913j),(-0.00393930459346294+0.03139201828980552j),(-0.005827546487610015+0.007885461425595573j),(0.0047142776946275+0.01035663130864122j),(0.007652854181182788+0.0017613664635552117j),(0.0046594724363580855-0.011799262306597821j),(0.005873973683199063-0.0008231260199415855j),(0.0004825141929097302-0.0005137355007238918j),(-0.005849433611925606-0.0016518345135251745j),(-0.019475890686037455-0.006594203093958683j),(0.001399497254428983-0.016911147268495342j),(-0.0045404867349304896-0.0004955456616175835j),(-0.00957319057735998+0.001563107410895263j),(-0.007479297475970502-0.0006215091804574376j),(-0.005375054383818481-0.00048391917740877845j),(-0.014117534011964094+0.012292138393309351j),(-0.024526966668692834+0.00042963404587200284j),(-0.010637687124327756+0.007119594065283247j),(0.006121300691151029-0.0006800308655367045j),(-0.001305099850035357+0.0016924719833923958j),(0.008550853685672079+0.013141146874281908j),(-0.011146401833970218+0.025423809012652673j),(-0.010013543027409226+0.01289903198624154j),(-0.013265476680251352+0.02852525122478507j),(-0.003013395529904713+0.011059372855501735j),(0.006269705802007498+0.0009471496616133968j),(0.011489704972345959+0.0010744538584042014j)
34,(0.008192653538308432+0.010074915088353653j),(0.004749431582462162-0.012431416883658728j),(-0.010945009650151343-0.015135352418580852j),(0.00019191971263140699-0.0003647178685647595j),(-0.0068492101918608585+0.005424439722543621j),(-0.006372727893482675+0.003918047373061155j),(0.0108874604416975+0.012112386400648538j),(0.00858239380525983+0.0009478132163786877j),(-0.01181044913854888-0.014397286934967023j),(0.0025285514734302546-0.001639764208855221j),(0.011475706098280136+0.005885185166399935j),(0.0053817435628105165-0.001614691865341577j),(0.005294185825358466+0.012964668489141754j),(-0.008311934958413203+0.015130839255293807j),(-0.0053290889116562835+0.006342525592528067j),(0.010350174086747531-0.00827966747759676j),(0.001718495051123877-0.008391716882246896j),(-0.0029043666066947463-0.004362634270920478j),(-0.008963529941643029-0.018640683913309534j),(-0.007538026782254208-0.004085901736160475j),(0.007701298020419483-0.0028338798576743986j),(0.00377513380971808-0.0016191116876697169j),(-0.0045350787284137856-0.00852475421276561j),(0.0019245789817374879+6.193406541468062e-05j),(0.0042016608750240405+0.0016686846110279096j),(0.014227232308629531+0.01174601975712201j),(0.005601473110338289+0.011645977071530632j),(-0.009844222665693741+0.002459010149020138j),(-0.019141379220557763-0.000941634795549194j),(0.0031888819744543316+0.0004097787432275881j),(0.007813326709631155+0.0015780138960883431j),(-0.002531578025866427-0.011831622984686065j),(-0.006830984554900724-0.020928386791266365j),(0.001633254436114135-0.02182272505124344j),(0.0008484115025657624-0.0014465760841936267j),(-0.00944546125729094+0.01581741412935904j),(-0.018246927468043843+0.01120218080663412j),(-0.014760583313223384+0.004138372907284105j),(-0.017517109215178624+0.00785388607761129j),(-0.006751091488636926+0.028054614718574684j),(-0.0012392141680430296+0.01860473208916418j),(0.020317057205725242+0.014760110277182345j),(0.009304650336904002-0.0012645119456436125j),(0.013244919044020443-0.004950014693228326j),(0.006970779014817965+0.009763318254944423j),(0.00955327995298134+0.011625516026115399j),(0.006310706267826284+0.015434734180263025j),(0.0003204948353106343+0.00018888525121631684j),(0.005472703009072763-0.0024709927796109986j),(0.014522218826493034+0.0019175034910224925j)
35,(0.03801534267739174+0.009502442444279047j),(0.02016967611082548+0.005890023787700449j),(0.010161946583253739-0.009468428066483648j),(0.00262064702444418-0.009292848472730248j),(-0.004540379835851304+0.008741532790002747j),(-0.0019871028077829895+0.0018835865662534912j),(0.01485362515228965-0.005051790706920315j),(0.007423421315114713-0.006435713828216468j),(0.0015186980363247576+0.0041937070197506565j),(0.011887565569034345+0.0028760662609908765j),(0.014880001261904151-0.004607135927576823j),(-0.0028104345748596184-0.0019827680024750885j),(0.0007260427818065977+0.0019339993167287407j),(-0.013700552447742551+0.0089327907928467j),(0.001740635767294732-0.005580275268799383j),(0.004041627224171222-0.01990439811104313j),(-0.007644517560707039-0.00959439995600598j),(-0.014263347589308476-0.0030951590660258078j),(-0.007932547305574324-0.0025102666979556036j),(-0.013487603918833479+0.00655995123204784j),(-0.012901937545468084+0.009938790624746912j),(-0.004028591138963199+0.003663139546939415j),(0.00852988562431429-0.005493620561077953j),(0.007775255329863049-0.006056437380193677j),(0.0111197542197894-0.005752341170604153j),(0.007486881830904244-0.006463960464553586j),(-0.0032519664701572168+0.002847327636222586j),(-0.0199145487945232+0.010299155381190684j),(-0.012477164729641664-0.002173784610149812j),(-0.006073412822855953-0.002831859757541227j),(0.0036350145379161363-0.0096212929159328j),(-0.002425490160756623-0.00043540509691971106j),(-0.0049451288386238-0.016295010714613187j),(0.0016434459339618682-0.02102749829362814j),(0.000653666469331004-0.003944649064817406j),(-0.015215267866710562+0.017742490663467836j),(-0.008777527684979013+0.035072323667829225j),(-0.0037589646737282477+9.322670717554824e-05j),(0.013888496610709542+0.016086269567649806j),(0.01275915515830828+0.023766430423678535j),(0.019035738733614863+0.02053309336820611j),(0.04576582417544085+0.001012371978134678j),(0.012670168201488913-0.00041869845069135577j),(-0.0015192810587822507-0.005038161104581428j),(0.014522785004314425+0.003202234213912038j),(0.018833122642009533+0.011765464311008935j),(0.0038190225881097415+0.016141484937271827j),(-0.0009498900713565926-0.006543227569505239j),(0.0016437541225209438-0.009647474384227625j),(0.011524723227086572+0.0015957911552928355j)
