,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
22,(-0.012033928682350632-0.015231606982214813j),(-0.021471398381054514-0.00661092270705867j),(-0.019619968280314287+0.006637748798836826j),(-0.014775188634448393+0.007829176322940199j),(-0.0067951916957971325+0.001808370217913044j),(-0.0028568940497864076+0.0007124794277330619j),(-0.005232382120133008-0.0001329254080150671j),(0.0017449300312122865+0.0026592452311457967j),(-0.0024114323642843703+0.0004103394061033113j),(0.0037493379468915592-0.0018139677785334561j),(0.007238487830399297+0.004993020394314857j),(-0.0008155668651840878+0.00042963971472477074j),(-0.0054242136672752244-0.0011076720562623768j),(-0.004511323563219213-0.0026524214004166385j),(0.00593997643021144-0.011099586758910084j),(0.01759452993177106+0.00022615101937061306j),(0.00358509912476518-0.01359697053449169j),(-0.0017501485930092795-0.005698899806351969j),(-0.0007984288477435522-0.006962695547448351j),(-0.006020345128108452+0.00010431317167239332j),(0.001154322833285129-0.0024066515440512295j),(-0.005763293935786136-0.0014044051348630954j),(-0.0007473075444410253-0.00034887360814321014j),(-0.0006218401100000564-0.002423760876422801j),(-0.0013891631212853473-0.002633877697819467j),(-0.0004429881445467051-0.005440827607519058j),(0.012414013406623486-0.003921485200042744j),(0.01048934702760827+0.003460223507796615j),(0.007838411401880723+0.0041549538475217j),(-0.0011485111838441862+0.0009802125426093182j),(-0.0008698703249104104+0.002146803744409204j),(-0.00685030495733618+0.006880514119963691j),(0.0029812555475695795+0.003298425026178051j),(0.0004277405288785739+0.005578187734776747j),(0.0008210348023489514+0.00023238692700234444j),(0.0017155060285513005+0.0032966126736758503j),(0.0013244397876565734+0.004020994613310878j),(0.00799562934323511+0.0006624804684736057j),(0.020481195217142808-0.0024412343259668685j),(0.017204355790928976+0.00380566938374063j),(0.0045335915262865595+0.002082425663643676j),(0.0031836306502017095+0.0017421622518192957j),(-6.967566431409585e-05+0.0002210885211640385j),(-0.00024785286763688536+0.0009023614716401853j),(0.00021215693975971391-0.007680525631737151j),(0.0027538943738051763-0.005077522875240663j),(0.01166806700237762+0.0004477781035253626j),(0.008605850294601867-0.00721038020978664j),(-0.005383150362958579-0.0029871803390564113j),(-0.013016620619622714-0.004045614458453517j)
23,(-0.012486404390856878+0.00039922465034549073j),(-0.015811334226392047+0.007152802487994623j),(-0.009882336926636894+0.003679314389769509j),(-0.005814701023466328+0.004298532977169372j),(-0.005455681129441771-0.001349124102884865j),(0.00014229168725985017+0.00031102943217129386j),(-0.00026303657401236213+0.0008604815057480173j),(-0.0020783856051901314+0.005839003254756278j),(-0.0012553798475881475+0.0015272556583505695j),(0.001863589517117543-0.0005928547571463997j),(0.0030952857347144886+0.0014581854324639352j),(0.00033343736824099495+0.002429605784235443j),(-0.0023293638696610343-0.003740366078398213j),(-0.005852888982228912-0.002981085762039304j),(-0.0010359351316908258-0.0044609731002798105j),(0.0006057954160549851-0.00974873894458515j),(-0.006773522419814326-0.01142357967236905j),(-0.009605941742363512-0.008265813219871639j),(0.0009995727395212615-0.0021600636997026676j),(0.006472720703779284-0.005123778130458851j),(0.003941546172530677-0.007436278627399181j),(0.0001824688500705053-0.0024009339394105j),(0.00038920936652530697+0.00015066067127949j),(-0.00038655775744839924-0.0002119884548073854j),(-0.00018840681544540005+0.0003521048882210972j),(-0.00015973661168456826-0.0019766819234721456j),(-2.878140252380348e-05+0.00021440732056622158j),(-0.00042248933484784754+0.00084974173169302j),(0.0012863994799689892+0.004115733376469836j),(0.0007965047856890321+0.0019443855322585533j),(-0.00021836800240110057-0.00037472629894526907j),(1.0897259770398478e-05+1.5047929608445208e-05j),(-0.0005964499456708627-0.002588792499882916j),(-7.861012574465847e-06+1.688745067279704e-05j),(-0.0006389963101406439+0.00030690108474056075j),(-0.004010083498091099-0.00021603433028033757j),(8.442219694803511e-05+0.0008682370449970069j),(0.006163210758457094+0.005170796414946506j),(0.021010229949774042+0.002648513035779883j),(0.020635962833998107+0.0017919845179539752j),(0.011606883150311767-0.007674416710316653j),(0.00291371068320458-0.0013603203547867522j),(-0.0007876281585304327-0.0028075207583114006j),(-0.005184676993404579-0.010780837035610683j),(0.0017765296235224077-0.002797384207053345j),(0.0008311703190053316+0.0008287401944559132j),(0.005865723502097194+0.0015325114493623484j),(0.00030675751802015705+0.00020615945447758098j),(-0.0009797835826454646-0.0014891877199089674j),(-0.005576732842919625+0.0031928132162190367j)
24,(-0.0003374926392205208+0.004685569481299185j),(0.0008643251457122611+0.005644299729778172j),(-0.006568848093352379+0.007201588617870797j),(-0.006589366074416289-0.0004595102433268378j),(-0.0014025027243655833+0.003219239452619869j),(0.0012402435624017578+0.006254440284995364j),(-0.0051390981793413455-0.00510274000189113j),(-0.0025695720805155946+0.004167299637845558j),(-4.6089186009719304e-05+0.005290994113097059j),(0.0019774998650838402-0.00772429332442795j),(-0.0002737442652779614-0.00013400749229768467j),(0.0054944019226033335+0.004287987812090296j),(-1.2186723549134952e-05+0.00014696908018829486j),(-0.007853289588840856+0.0044372472192659536j),(0.0008585443947262407-0.001511223809689964j),(-0.001855001433469384+0.0017044366880094673j),(-0.0038995911935840975-0.012023125405214441j),(-0.007586366167337195-0.005121936604966491j),(-0.002033067228020133-0.0019432721551645102j),(0.0007573603048483403-0.0016041796729146316j),(0.0037109962691790244-0.0009961419579944226j),(0.005786831185486912+0.0044089261517238215j),(0.012367694368851762-0.0033715921853023044j),(-0.0041957578140031+0.0024208641298051193j),(-0.0015459205622840046+0.006075494999361647j),(-0.0013589370156196934+0.006472425753500734j),(-0.004700468528063071-0.0006420976369675878j),(0.001071842060441713-0.0004770945069921492j),(0.0028035399473379597+0.009552208450064019j),(-0.0012741043041633487+0.0039416862318254415j),(-0.003976040084054326-0.0025119514791327414j),(0.0004474756818507205-0.0008162794132551042j),(0.0008308786154322711+0.0010382259735604773j),(-0.0005165000928565289+0.0008214905133684956j),(0.00041474624506145075-0.00019738326484304027j),(-0.009744195479766633-0.0024932441686928847j),(0.0005361603967073281-0.001359847858354879j),(0.007914475878479524+0.002921516715169639j),(0.013006838285421173+0.004557802585345427j),(0.014109826290734435-0.00305701303994153j),(0.018238199698216644+0.0024673231375135895j),(0.012005435096478723-0.0035592621637122387j),(0.003940803794610221-0.002825927749794382j),(0.00041044601783030176+0.00026311040134907186j),(0.0039038111683599476+0.0032636903945727188j),(0.0007172657181697357-0.0018326868552826171j),(-0.00040068314249691307-0.00020650805222889641j),(-0.0002983734928013939-0.0012595006218112804j),(-0.00020908023456644707+0.004334965249321692j),(0.0005469541572819517-0.00019415670287843792j)
25,(-0.003974617208128736+0.004439211530087884j),(0.0009126853608183617+0.002920259901766447j),(-0.004622203915934617+0.0022215136560504523j),(-0.007252148893463203+0.008389903757697785j),(-0.015424269817203726+0.0030578402044738762j),(-0.00661736124249072+0.012676380976925358j),(-0.0009607838425865194+0.0005034852589001095j),(0.006278349587117789+0.0021235335388257084j),(0.002059228258144426-0.0019511175652684935j),(0.0002413947436654871+2.5351443335880775e-05j),(-0.00012502561136152533-0.00037428862450999056j),(0.00048184371432797126-0.0031771061437696007j),(0.0017023303520898125+0.0023775487867098224j),(0.000980714949430436+0.007679047443586606j),(-0.00040175240275951363+0.001759000277922384j),(-0.0034854467354834477+0.0022086073231456223j),(0.0003764344903735513-0.004692586455476241j),(-0.007730901722523333-0.009387023243865597j),(-0.01308486559989126+0.0024577937666466227j),(0.0007057093808763628+0.0008767565693572666j),(-0.0006401561716402399+0.001381236513081713j),(0.011018456892461182+0.006833310770217664j),(0.012303582221851104+0.0016717874161596268j),(0.0008183939292564555+0.0024460631418628037j),(0.0010557543307772106+0.00531444990941251j),(0.006213016499614843+0.00690014947605816j),(-0.002019231122826295+0.002436159655883154j),(0.0005943385315858799-0.0033315916507545024j),(-0.0013888321026124819+0.0017130987965855134j),(-0.001805697695782694+0.003446483413243909j),(-0.0046269196469963915+0.008880785134480373j),(0.0007197964731788218+0.001120159500134325j),(-0.0006510028619873812-0.0006770421225713719j),(-0.0018867070157772454+0.0007067573596737868j),(-0.0056888434927812575-0.000869722315207514j),(-0.002211893848340023-0.0005136619294043012j),(-0.001218629006519589+0.000432152634432231j),(0.0035113699430674877-0.001855592681053191j),(0.004338151073887514+0.001825035582891463j),(0.00042057132784117354+0.0008120144167166735j),(0.003637366739218506+0.0008880717811528496j),(0.0035246461473857817-0.005330849730720614j),(-0.0019070172227536961-0.01212784716071111j),(-9.399656688440026e-06+0.00011083410758402755j),(0.008685025808099909+0.00232926999533805j),(0.0020969776544066637-0.0015169078074446039j),(0.000387506534070562-0.0037888272205041026j),(0.000256633302345774-1.7586151917814416e-05j),(-0.0003676474444115011+0.001353502462641238j),(-0.0020313912478348343-0.0010465261760298488j)
26,(-0.0002527401308794813-2.599731293969394e-05j),(-0.0025732849175072103-0.004914048246406904j),(0.0032325972080856054+0.005246906971982579j),(-0.008064149462356217+0.014503329903011076j),(-0.009247213655543412+0.008737836761929258j),(-0.0023352054548403355+0.0026567846694445407j),(-0.0014821857815705216+0.0016204004284612542j),(0.0010761416257620464+0.0014253380675639776j),(4.888888605896575e-05-0.0011061613243789575j),(0.0014663783918513308-0.003640759010023901j),(0.0006721076798523817+7.385737744891928e-05j),(0.001538438440675204-0.00017727475807591538j),(-0.002255839440107314-0.00048425242301373207j),(0.0007277891236646533+0.0061190588230627466j),(-0.0008735994947020272+0.004176974430597375j),(-0.0012310550078007635+0.0022818587142894994j),(-0.002026167820763533+0.0019459460495071862j),(-0.0005654404760682793+0.0005945423740269106j),(-0.00453462810829241+0.0048234659487422825j),(-0.0016699934156062604+0.0013470967060435395j),(0.00020598135899666133-0.0008343347092818325j),(0.00885917569557993+0.010055147213814394j),(0.01212201758341743+0.005425502063037928j),(0.009579474193019345+0.00979107112719856j),(0.0036996438478901707+0.0064783520344947184j),(0.00603535796963325+0.006698038232885148j),(0.0036972633537856628+0.0015819627717158643j),(0.0013018273861689063+0.0010607250605558544j),(0.0023319645213883376+0.0006499887005341219j),(-0.004031155139358067-0.0018385677181098443j),(-0.0014812076074576077+0.014213126809591036j),(-0.00489742142994193-0.0018223713247782578j),(0.004141759586675476+0.0015133107461780023j),(-0.0013019813380049127+0.005299897760342839j),(0.0018052296162667284+0.0033742230862751034j),(0.0060458526913803315-0.006517377474032821j),(0.004799773962568584-0.00032801922757986075j),(-0.0019804334692031765-0.0012295188710037728j),(-0.0017186103712455534-0.0008440355980034405j),(-0.0036807725555165357-0.003482806502870619j),(0.0014986447651147256-0.002926202392190663j),(4.897038728081861e-05+0.0005520117564527913j),(-0.004080852694609231-0.005748311020276389j),(0.007460776728839565+0.004442370074917057j),(0.009700868374457541+0.007028927613088454j),(-0.008982677887259649-0.010473113492834965j),(0.0013219216213610258+0.00010222107054855532j),(-0.0006494496054819184+0.0008189279311850079j),(0.0053516129766637685+0.00276208831010131j),(0.001542239997191798-0.01950935915152835j)
27,(-2.968375797293625e-05+1.4258976624411983e-05j),(0.0006015556382338377+0.000621665094205534j),(0.004464347745027482+0.005290786562233297j),(-0.000396440726769895+0.010954818890023688j),(-0.0021784977082831493+0.002250632779263119j),(-0.003455039179302639+0.006400233760112461j),(-0.0018505188914128682-0.003053787492408165j),(0.0036944129830366102+0.00431189749208347j),(0.000660944415389077-0.001651440912793152j),(0.002548828088157444-0.001003716060284647j),(0.0006615460650183222+0.0009855552986099028j),(-0.001999507812393005+4.807244527349086e-05j),(-0.0011388168792266524-0.0011101425792109517j),(0.00018407040857427854+0.006721310185351468j),(-0.0007455403841030094+0.0037941735709639034j),(-0.0002645558847719456-0.00045830909662386245j),(9.455709086192581e-05+1.2387538365415316e-05j),(-0.0014791575444617925-0.0005454238785197482j),(-0.004525978157379402+0.006982497681429992j),(0.006719799107648515+0.005415298493811643j),(0.005232852465919729-0.00549950181127744j),(0.012402470352428504-0.0023339337071909866j),(0.01065574507277623+0.006450030339493859j),(0.0077178376508209206+0.010755574331494386j),(0.0009482569657174681+0.004604132205781283j),(0.00044198795452528967+0.0001774568476270644j),(-0.0010832027008026964+0.0018675840314299483j),(-0.002487123091585485+0.0033956783333170715j),(-0.00828779904109756+0.00239262904008751j),(-0.0008734144077791181-0.00022109220152856767j),(-0.009777282511992164+0.0019056312978015387j),(-0.0056294778529425975-0.007482749864343991j),(0.0006562767650579699-0.0012519033738014578j),(0.011256435680659147-0.0021868176973052875j),(0.0013125204626571441-0.002534757795980556j),(-0.0012340052904430668+0.0003796143581180855j),(0.0008479398860006053-0.002066652767778347j),(-0.00046305613641339+0.006248337303698329j),(-0.003090130745084818-0.004257889078785416j),(0.002481259981405283+0.0021402724216934765j),(0.0016825411202971412-0.0033965641083492162j),(-0.0019307566875404443-0.007580943768687064j),(0.007407934520446038-0.008429510124348703j),(0.009259505553357484-0.002917581034047819j),(0.007547950055297495+0.009086364342400222j),(0.0037324907662402767-0.012833126112510047j),(0.001625843997873672-0.008398374426164893j),(0.00026130481540101593-0.0018710885609289772j),(-0.007532621575074964+0.0076974757063421285j),(-7.006383261462133e-05-0.0002007336184577784j)
28,(0.00011570854614641758+3.160101662388049e-06j),(-0.0012981485284284664+0.004320205377975472j),(-0.0021956023914751683+0.00295540208281952j),(0.0006072948551903856-0.003244680166293784j),(-0.0010924807043405003+0.0010780044948497274j),(-0.0024326269084784225+0.0029162838269608513j),(-0.0002524423048893237-0.00025625990682857014j),(0.0053018723371490275+0.001124211644360099j),(0.008895791855945145+0.0022818411735773063j),(3.109385721935076e-05-6.368702441796044e-05j),(-0.0035659041094067982+0.006722183385936166j),(-0.0015269280027748115-0.00016332662978874854j),(-0.00208965938046315-0.0026392611830902963j),(-0.0029493513145086555+0.003826151743833942j),(-0.012494792833013598+0.006629760084316544j),(-0.005844406777272357+0.005889557561253949j),(-0.00016915138699443992+0.0012537168072204567j),(-0.0007510558708335416+0.0011769396648263018j),(-0.001511842267000068+0.0018277007632908238j),(0.006426890503828834+0.000262230742735377j),(0.020484672914198768-0.013408375634065092j),(0.028263887255581294-0.023583644538693226j),(0.013333299117170554-0.005860981317018333j),(0.0070672906897120006-0.009804208720596874j),(0.0009217403600792834-0.0034499337941184234j),(0.0005588645827267314+0.0003886645782370632j),(-0.008584299521566042+0.010066958066202333j),(-0.0027450701376640083+0.00688475912658428j),(-0.006688347409196035-0.010796403707209823j),(0.00022099756681686914+0.0002637154060346289j),(0.0001975428832440403+0.007671948517425402j),(-0.005595012138526194-0.006498553501389151j),(-0.003590960562626815+0.0004753011027086795j),(0.00047790871049759287-0.004851915905635276j),(0.0005075721675733823-0.0006630791375384313j),(-7.867827899075687e-05+0.0002875065612567222j),(-0.00026286495714426784+0.0033354866771392153j),(-0.0006809867871753727+0.007644998275721681j),(-0.0032048329321400573+0.006109018323662595j),(-0.001745856083697576-0.0003181776219090769j),(-0.0011695224432968464+0.004123801369736925j),(0.008376855898918963+0.003168353317770743j),(0.010366610434019027+0.004415883664996302j),(0.004571765906915887-0.0027866684962901188j),(0.005794229821480814-0.0025969585115508584j),(0.002154083583813444+0.001329069194774771j),(-0.00335568966666884-0.004370930390732777j),(-0.0009435301200999699-0.0024469773410781296j),(-0.004273642493820681-0.0021973237489084467j),(-0.0007872359085617993+0.0003209024965913907j)
29,(0.007307510510266062+0.0005022567426514646j),(-0.0027255468079995836+0.005050448681850671j),(-0.0031914990531511744+0.004692395200094891j),(-0.00042219161719242427-0.0005364845164059698j),(-0.0017425998625314409-0.00726057809054131j),(-0.001427593417083318+0.004262445272822478j),(0.0031590514525419444-0.001075433212954253j),(0.0067797191695153445-0.0034347837586282204j),(0.00010365648828310438-0.0026479507926424504j),(-0.01606920829448129-0.005149543802656919j),(-0.004827661464108269-0.0038880854374523494j),(-0.00064440822623155+0.0013379231795410899j),(-0.012900499448183273-0.0026511063764044006j),(-0.011176890114693978+0.001847497361298667j),(-0.031209111005220804+0.010318516244257057j),(-0.007034222549689258+0.0053352928076963214j),(-0.009631243005495059+0.0025924842169329984j),(-0.006698042860967917+0.00010823613728115622j),(-0.004104776987553556-0.001832098836434639j),(0.0016691402464353892+0.00011786896288881949j),(0.0002770347201328117+0.003906877952041059j),(0.03507985151286865-0.012238790850755453j),(0.015223450328196534-0.0033335326339274185j),(0.002688000401305352+0.000577874326909558j),(0.00027539880912832385+0.0004514458524416742j),(0.0007703014789202429+0.0025193971179042884j),(-0.004309045454016925+0.010999952645987882j),(-0.004974420318363616+0.006276564584597287j),(0.0004180107547235955+0.001986149005050282j),(-0.0033728827678410384-0.001251736058913525j),(-0.00020147604184897087-0.0020967723031097988j),(-0.0038273955918960013+0.0028242455036201885j),(-0.0005992058309827881-0.00020887059304533216j),(9.1812699579832e-05-0.0007061834792111621j),(-0.0006417165739008692-0.0002976662410178625j),(-0.005496214316081602+0.003259084400132356j),(-0.0005404152119041653-0.0041884998651525295j),(0.0013972483986371704+0.00390947024906516j),(-0.0020585223982984915+0.009505146664879746j),(-0.0041481306767294016+0.004629228840528715j),(0.002541401992401035+1.9371748842223136e-05j),(0.01015183206156424+0.009487668003957643j),(0.008782631270174458+0.00952920907287469j),(-0.00133315841455219-0.00026410211584593706j),(0.0007198022539287041+0.000643301053398296j),(0.00044308225695079785-0.0015389429001664236j),(0.0052853477116673+0.002411983631306779j),(0.008533977852627227-0.0023360615977609583j),(0.002061392489389291-0.0036995159138323856j),(0.0038656545718877425+0.00028683746604232796j)
30,(-2.9173714266479008e-05+0.0011468471961379604j),(-0.00030979077056018657+9.691795689719381e-05j),(0.0014988632362213376-0.0016221653043287832j),(0.0027965420162673156+0.00022443453239916357j),(-0.00252783324873136-0.003572024736864181j),(0.0057563048669585885-0.0014921579055018831j),(-0.007463671717706753-0.0008037048252239734j),(0.006568686277023744+0.005754045968594738j),(0.005778829000993121-0.0009609972170589932j),(0.0007061970463545771-0.0006984651583753701j),(-0.0010299218292589335-0.0003919743146443522j),(-0.0035185404888293343+0.0038973287863390865j),(-0.0005127726468603328+0.005526472515712246j),(-0.006670136749396916-0.0011055988608891178j),(-0.035658510946940815-0.006885952090540933j),(-0.010361112662055309-0.006630995060367809j),(-0.01242675857007493+0.0008135148291442779j),(-0.0067048557563387885+0.0027918332231423276j),(-0.004958690335541725-0.002216549206329923j),(0.010257710033043663+0.0033367936142220953j),(0.007057463495891946+0.011636137689739973j),(0.011529385142968572-0.010725121457624784j),(0.0006016796187437835-0.003017173761236896j),(-0.0006267226374341095+0.0007658051585361746j),(-0.0003838059907446975+0.0011778836112844825j),(0.0018089281021084406+0.008761010787175838j),(-0.007924448302381036+0.009146264990226496j),(-0.015527852971529648+0.009020437827413833j),(-0.024887131228066663+0.024455262604122317j),(-0.01875176649676224+0.02201156211326908j),(-0.0007288282902635263+0.0009578424724980328j),(-0.006037788237037917+0.00396190686811724j),(-0.008397970130839495+0.006723212389248293j),(0.00033780495618575463-0.00021931996096657763j),(0.00018986942512406896-0.0013202234142196754j),(-0.002116543611528387-0.0017297786104338614j),(-0.00026073457285767887+9.319177483311466e-05j),(-0.003250579638992301-0.0025169624845332926j),(-0.004594209520594051+0.001081046241594944j),(-0.00015835416649893325+4.042511701825357e-05j),(-0.0009145826500458417+0.0007018591111719836j),(0.0019026267133318354-0.0023436994138106j),(3.257469117298576e-05+6.51850654665589e-05j),(0.0008064365503387684-0.0034609593168623528j),(-0.000571363107526899+0.00034560818066681605j),(-0.0018306034315846915-0.002407430051328031j),(-0.0008155478210736119+0.0013048709702603925j),(0.00296566368009142-0.00011653033191535147j),(0.0006488911209561289-0.0046354744164689935j),(-0.0003739162791849966+0.005517960217492866j)
31,(-0.0013767679576172965+0.0010493946460551178j),(-0.000870951996229156+0.0009189115963337204j),(-0.0032061131966257036-0.0017475679508118652j),(0.003564848320587594+0.0010873659092021785j),(-3.4424581763304205e-05+0.0026840358348415704j),(-0.01935381642436968+0.005031222247759145j),(-0.0009359958449118399+9.316820065001837e-05j),(0.006557314915782982+0.007643087147475094j),(0.0012879550775123341+0.0006444496628894501j),(-0.0004958229399189317+0.0010380023244570935j),(0.00013770469179791897-3.246235334718774e-06j),(-0.006411162125131441+0.0061793211742356665j),(-0.0005223940801056695+0.0007801471233289429j),(-0.0013105885589831492-0.0008601061237262812j),(-0.019724923094450737-0.00822321563804692j),(-0.013127187789208133-0.012122809882418487j),(-0.008333752623098543+0.004461967073408396j),(-0.002336828580104069-1.9427573272674923e-07j),(-0.007116050326076707-0.004739638938005247j),(-0.0013358714443765123-0.006740794149588919j),(0.008687614446670844+0.002087359967058112j),(0.008776167461996076-0.005851948663473119j),(0.009793933048827908-0.005126025567093659j),(0.0006323123822739689+0.0038862362240123494j),(0.0011383581400300862+0.0034730407142525245j),(0.0008131575474976962+0.0013391249171165083j),(-0.0035560756756356122+0.0030983036385509714j),(-0.01133507412490696-0.001886844346157679j),(0.0011106090240487272+0.012969085147417762j),(-0.003899730672347304+0.011865452839498147j),(0.0005547791017726321+0.003552914319466025j),(-0.0019024653876096944+0.004628765314349419j),(0.00029504146708612966+0.007022445652480006j),(0.0017846224049902482+0.0026515707253789355j),(-0.0030012182676048106+0.0021539234142932432j),(-0.00044950852102029716-0.0008761664672361099j),(0.0015614261505056987-0.012350604677454713j),(0.0029829261258210262-0.004494332574754156j),(0.0002561712394159211-0.0013819397397539718j),(-0.002161532365647625-0.0003669358237946397j),(-0.00020440452184011693+0.0003671814548663716j),(-6.85226057845132e-05-0.0010480258711183083j),(-0.0054486675844187035-0.0022189401778146566j),(-0.002961849434521881+2.4708613229211993e-05j),(-0.0043964793995134276-0.0025105938774166287j),(0.0001815300746375801-0.00019136130338122192j),(0.0006091001835676013+0.004353853522013923j),(0.0005065002963421865+0.008124332626704025j),(0.00011852767598542683+0.00015194601736699502j),(4.692814894224848e-05-8.46850555079938e-06j)
32,(0.005305590465060668+0.00100185875108192j),(-0.002793274532540312-0.004032654493380231j),(6.697726912623312e-05+6.5345045359590386e-06j),(-0.0037626642820784975-0.0026133155527232146j),(-0.00021698789814276936+0.00037932811084511494j),(-0.004465535996514108+0.00320203602255721j),(0.0039110623889111965+0.0016203870690880034j),(0.00442846278951657+0.002014799372967998j),(-5.145257871548008e-05+0.0002676358601488634j),(-0.0011515430313373271+0.004912565658897355j),(0.00038294819621385753-0.0007046804009614389j),(0.0010574238916254202+0.0028087253190032403j),(0.0011757204869695772+0.0026028209517331698j),(-0.006257703537383134-0.007949080628559865j),(-0.014644310541991673-0.01906430179113027j),(-0.007676618395512509-0.007905674590561403j),(-0.0014593000869063371-0.00018441250366668972j),(-0.002909569177713343+0.005489726259622677j),(-0.0010422179419396023-0.0013896942620890292j),(-0.008184002207992647-0.004527069625360206j),(0.005161998710164506-0.0006942250260631446j),(0.006585757817182286-0.005122436635843377j),(-0.0004944756211537222+0.0005621894612990637j),(0.0002764968877906952-0.0003593370321247996j),(7.86881062397012e-05-0.000529352595039942j),(0.002117390430358835-0.0007387211481412648j),(0.002655468174798523-0.001068062610124708j),(-0.006105555098379544+0.0005855909676069823j),(-0.0004751432774714982+0.004722174703515298j),(-0.0003663899946021565+0.003875195412109344j),(-0.003512495645354449+6.532665965843271e-05j),(-0.004628389447845314+0.0006965807737048014j),(-0.0035330897955779044+0.0048011020574624j),(0.0005468676277998045-0.003944967950552677j),(-0.0033465310422531257-0.0014210899938148093j),(0.0039244699723767875-0.0019258617990243j),(-0.003718249028095838-0.004142399761981706j),(-0.002367278584483848-0.000387233337581162j),(-0.0006534359948198715-0.004254076760476529j),(-0.00809957650844365-0.004024021417456051j),(-0.0001965311244657139-0.0009113902943664168j),(-0.0035737884284457256+0.00057247554626455j),(-0.00871546259920806+0.0014330216521312048j),(-0.0010040957932742878+0.0004902462601996312j),(-0.009883410849912178+0.006200728537773049j),(-0.005836139906835628+0.0014929567248286918j),(-0.009477681724365987+0.0004487946826910408j),(-0.0004725375936866472+0.001350248464053583j),(0.0010088219215255323+9.156644022974419e-05j),(0.004645299552813715-0.0012499882579880025j)
33,(0.010518646668320898+0.009786648050494373j),(0.0022893561753188586+0.005356651257675238j),(-0.000987741486975681+0.0035438112526987235j),(-0.0012326651871846096-0.000801131320480765j),(-0.0014126872438855386+0.0007048205626547998j),(0.005713711505612924+0.001194053343833279j),(-0.00028947638434194585-3.300880244744856e-05j),(0.00014132511450946114+0.00012474223863877276j),(-0.0037292868274943786+0.0012900746191013618j),(-0.005128780156182009+0.007977548915366967j),(0.013802893952511473-0.008404213494511582j),(0.004465003529824637-0.0034960015856142466j),(-0.0010792812149355833-0.0002871468855238452j),(-0.008310350435245702-0.005094376386138315j),(-0.01061905938387571-0.0023868453782789393j),(-0.006943808949156027-0.0020996935007999767j),(-0.0010874866384504521-0.0019178117425870443j),(-0.0008782088608199267-0.0006332483764734242j),(0.0011807758288535873-0.0009132854425828406j),(0.0014080460885423243-0.0014975682622987727j),(-0.0030056675671836946-0.000613605760078045j),(0.004391773270513596-0.006962409377561367j),(-0.0004243964667331773+0.0006720948540087256j),(-0.001897276411589468+0.0009657351924660165j),(0.00643538809978605+0.008415348773562982j),(0.0003179373878053224+0.0017106729875887463j),(0.00015748708990232348-0.0003003957433622282j),(0.00217495744753304+0.00023739172644717397j),(0.006980582914030132+0.0016398952773795203j),(0.00024316890308883+0.0010908192085463517j),(-0.00012382433453221134+0.00012421631441545747j),(-0.00015339747851235026-0.0011909935470552453j),(0.0024898897841344955-0.0028793285671140276j),(0.0007558059023060042-0.009033920673490728j),(-0.0007552314256645585-0.0032495751374491573j),(-0.006986755101010624-0.002750673149172207j),(-0.0037633621616026277+0.0020689782724556574j),(-0.00045779333035595956-4.223744934592585e-05j),(0.0005363976113574409-7.68175493309926e-05j),(-0.010939987912159535-0.002230173780880573j),(-0.0011646163565250424+0.0061779076612111135j),(0.00016683326448882946-0.00019174640527880863j),(-0.003213006283588412-0.0031965367355577473j),(-0.0015192981123963725-0.0017164332777931171j),(-0.007095742711818397+0.006689929972337505j),(-0.0009229317989097897-0.0007129898466152312j),(-0.0006598105887204549-2.9481466049687033e-05j),(-0.00037106855035123535+0.009976030427261258j),(0.0021022129949688213+0.002881168007059892j),(0.009245063433916805+0.0007010477607225855j)
