,amplitude,c_-1,c_0,c_1
179,(0.27404850673408754+0j),(0.2991788429861228+0.2691296472178696j),(0.46044266298941394-0.7705525235211519j),(-0.2602677840500235-0.015360679477968275j)
180,(0.22573515023837698+0j),(0.2691195308325667+0.21350977173695487j),(0.6009284988354119-1.0149474408240078j),(0.09592494837405251-0.12025864703391627j)
181,(-0.03054018946165779+0j),(0.08976613909109135+0.01159792541246149j),(0.24301985367230344-0.5671154234797819j),(0.04748994803100812-0.3301214650674059j)
182,(0.0562845998346623+0j),(0.13386962431289276-0.17565648012832447j),(-0.22341929343602257+0.9115424959685388j),(-0.03913358879305373+0.041411259944533735j)
183,(-0.25719705248233204+0j),(-0.04343939990765164-0.18545287625728168j),(0.2184882778771763+0.41082477362606334j),(0.27392701141029263+0.2554438302946971j)
184,(-0.07028391972696219+0j),(0.23778106785419517+0.08354758601011952j),(-0.787785709686214+0.23931644950595404j),(-0.029564472082793253-0.04769772713222853j)
185,(0.09828666880654505+0j),(0.1854936813111217-0.09148193860076151j),(-0.11850016865353408+0.5338642485186758j),(0.3228869585344982-0.4036820184636267j)
186,(0.2428845089544295+0j),(-0.03013044233390426-0.25920834435000645j),(0.27383656938795903+0.07808865898404385j),(0.6281164538713965-0.4884718902469592j)
187,(-0.16668304938661932+0j),(-0.19129091693896907+0.10298318770579391j),(-0.7562738962484553+0.382113212679187j),(0.23642645318169747-0.4309334658045365j)
188,(-0.07209547103246555+0j),(-0.14962216150711055-0.2644981447665634j),(0.2656655010775332+0.20974475874250473j),(-0.015408480976990407-0.1828163037535612j)
189,(0.3068819114630955+0j),(-0.2487231248073596+0.15023376799511506j),(-0.34243319959078183+0.36292631525694363j),(0.15960655966538084-0.45323970878905884j)
190,(-0.13602759580405036+0j),(0.10660614129633075+0.3340538748062101j),(-1.1872258805314062+0.5455540508354914j),(-0.19186877870354713+0.1309150581697353j)
191,(0.038736956379728085+0j),(-0.25413249098749546+0.1389632090019453j),(-0.053285393568471257+0.8470978438572649j),(-0.04300908842729126-0.10528420304801961j)
192,(0.038736956379728085+0j),(-0.25413249098749546+0.1389632090019453j),(-0.053285393568471257+0.8470978438572649j),(-0.04300908842729126-0.10528420304801961j)
193,(-0.1971797160974356+0j),(-0.021946188412667683-0.07424034058060246j),(-0.6126768100849719+0.7850393663256983j),(-0.39016394553318706-0.1165359582012938j)
194,(0.05728081158738102+0j),(-0.3485703604537396-0.0930248035367367j),(0.6750740500531255+0.7449769209948592j),(0.2867365098310283+0.18318898103595474j)
195,(0.26176876826984474+0j),(-0.33177332352872657+0.03478287657767119j),(0.5877108524874083+0.5097702841080076j),(-0.17328434494449485+0.07229801944206798j)
196,(0.12840219363345334+0j),(0.42794084125591964+0.44913013821251496j),(-0.657564939317641+0.2607337723582892j),(0.2250658485895539+0.11579935804161745j)
197,(0.21270847788763603+0j),(0.23760092130457347+0.2914176240199808j),(-0.7739531909526646+0.32597474279778843j),(-0.2747757018899077+0.2492479960251782j)
198,(-0.09748699986898574+0j),(0.2756369558783886+0.09199728391869659j),(-0.71451472214979+0.1999236822496913j),(-0.322954037907524+0.22641334828098164j)
199,(-0.09748699986898574+0j),(-0.04547553427592535-0.04018200589960867j),(0.24953384803520873-0.45011624728958677j),(-0.20984216621390658+0.05907698806184114j)
200,(-0.2897638728819049+0j),(-0.13548084986033382-0.10127383626543437j),(0.5265768587793953+0.0013500200894027287j),(-0.3414177095761085-0.026077886104867082j)
201,(0.18349331962654056+0j),(0.12934162887516198+0.07761058428333055j),(0.5684834578551557+0.40784088848289407j),(-0.4367351439321531+0.10420255090308017j)
202,(-0.174813970447699+0j),(-0.18379580397852632-0.030082235207082343j),(0.6253413966390569-0.4617356462279326j),(0.076711568102875-0.1720943591933189j)
203,(0.5718398030413798+0j),(-0.06448935532750993-0.16684999418195143j),(0.7170482156979567-0.4210047588265741j),(0.2671908243031267+0.07450921506120503j)
204,(0.10858375001083062+0j),(0.16401813790659703+0.17257951492188175j),(-1.007528568962167-0.19749509589771114j),(0.08917565143725424-0.04027408315254514j)
205,(-0.3014293483331456+0j),(-0.047343123930412706-0.3073255119759686j),(-0.21937638172983606-0.6345047202971097j),(0.12995529309880108-0.41968153556569404j)
206,(0.21455145566369657+0j),(-0.28901256897206495-0.13760799761546255j),(0.8890468187668479-0.2209025998607907j),(-0.24477050283039484-0.18209024664616955j)
207,(-0.18530528305567356+0j),(-0.26497769073936717-0.33719744645641186j),(0.47656607737855666-0.4412633261699696j),(-0.5580317397068328-0.06418805330451856j)
208,(-0.003950080481947282+0j),(0.32157827729618604+0.22489356688526924j),(0.44740496412173614-0.3088120048761419j),(-0.17733852383312562+0.2700121448661857j)
209,(0.09256737178213205+0j),(0.20018237390502894-0.18979971647547753j),(0.7807761838571503-0.1621694964506956j),(-0.02578551274527452-0.13085630916016341j)
210,(0.0661403592091957+0j),(-0.004265726273745593-0.10347575476919729j),(0.48431856674029605-0.43656585070903375j),(0.020116921195868605-0.06934726580033149j)
211,(-0.2813738675992453+0j),(-0.10310231898118592-0.1340716245902282j),(0.15762957829804775-0.8476925957740336j),(0.007293153282694309-0.031095550336474292j)
212,(-0.19662315147953055+0j),(0.09660183597650021+0.18120544399745633j),(0.8701817888585175-0.34213464173908936j),(0.36260400252600256+0.11527872963479668j)
213,(0.05729241803747884+0j),(-0.2955945138705368+0.11232827037761148j),(0.8894878907828047-0.2602313389702057j),(0.10055971964757462+0.024691487566881554j)
214,(0.18354625462611063+0j),(-0.18627774686397133+0.25921771507794716j),(0.6782698701698181-0.5901814629033479j),(-0.11873871315999035-0.12308713251741933j)
215,(0.2547108845490256+0j),(0.13221275350765363+0.07598034252282233j),(0.7555435924731962-0.6194037341739088j),(-0.2002568194132709+0.16624218519424136j)
216,(0.3448980644808476+0j),(-0.04443214610257987+0.4174394093045499j),(-0.06316663943597864-0.6888287205892618j),(0.15167646679714353-0.12283871087944749j)
217,(0.20106493873436704+0j),(0.03344371730987447+0.31083108643673785j),(0.6436602581723013-0.6446831401024395j),(-0.0726427886753106+0.015840609077648005j)
218,(-0.2897638693079408+0j),(-0.2696057628420658-0.3100545909384364j),(-0.9737263715334236+0.28923880264034546j),(-0.02476181751306488-0.5037999817152894j)
219,(-0.19009055771705685+0j),(0.07363954238587116+0.07522131106666764j),(-0.10195541256991875-0.43129849076384885j),(0.1179747619729333-0.6850940646657787j)
220,(0.06827457845535556+0j),(-0.2698801120342586+0.09492846265251564j),(0.005026903843978131+0.6886638394335574j),(0.11517200942201347+0.08912424217557911j)
221,(-0.48248442372288286+0j),(-0.053580421222091834+0.11819387649546492j),(-0.6818844245534244+0.026300323954134078j),(-0.07056295571287159+0.13366213403671595j)
222,(0.05636233509086799+0j),(-0.08204119848412399+0.00886503704588612j),(-0.9946236995680431-0.03675594167622116j),(-0.0486300674231481-0.021285007381358082j)
223,(-0.21667808191800084+0j),(-0.09279598900663369-0.29597616059479825j),(-0.1497582041534633-0.8823720142661154j),(0.06831851691406192+0.26055761885801876j)
224,(-0.42725158355221726+0j),(0.28954176669320697-0.18384527839617681j),(0.6148423697706193-0.8645065253156732j),(-0.18998305692275838-0.08641040905952146j)
225,(0.1732150639051276+0j),(-0.013298642750725204+0.0014002791261671366j),(0.6710136171870678+0.024595594478133934j),(-0.4200548984927292+0.12716021112686296j)
226,(0.17297082484599013+0j),(0.10330888085457218-0.31250735899072885j),(0.09998053375637789+1.0219578027928164j),(-0.05104088268937827+0.2964954554625873j)
227,(0.33021306122667216+0j),(0.010148487908468264-0.2644062906481479j),(-0.022515794166652614+0.48304697576871114j),(0.5435798523970773-0.03204831174421958j)
228,(-0.022962253264275173+0j),(-0.3546217678941522-0.14449142815755894j),(0.4130933774552468-0.8251325716802802j),(0.0013182245567934237+0.05007430997518944j)
229,(-0.49410209257173215+0j),(-0.10503734641546544-0.42988615645266126j),(0.6460505225418862-0.6637201518391317j),(-0.21747663320105326+0.030090985170108733j)
230,(-0.16403049072924158+0j),(0.12530272654548752-0.4393780828490486j),(0.6738704104418834-0.38585612797342755j),(0.03420854797607531+0.07961735626612663j)
231,(-0.18848281885748042+0j),(0.029967645201106258-0.07802646469178581j),(0.5275988868296511-0.8580038436358355j),(-0.1253939286989631+0.15980354466768987j)
232,(-0.18848281885748042+0j),(0.029967645201106258-0.07802646469178581j),(0.5275988868296511-0.8580038436358355j),(-0.1253939286989631+0.15980354466768987j)
233,(-0.28671023191929407+0j),(0.0681946383694007+0.01056064561985337j),(0.2916449508690534-0.9650234692695464j),(-0.2012240600036697-0.26247992516245716j)
234,(0.315756862294997+0j),(-0.14430321152004974+0.1310127300687886j),(0.1016816433959063-0.7656848900696862j),(-0.21597089301844005-0.13285156862713168j)
235,(0.09156338716606743+0j),(-0.21312183601054727+0.1481682578506389j),(-0.5769880231966131-0.9989370490091178j),(0.12292817629139446-0.09769875334797722j)
236,(0.32246227261558913+0j),(-0.29697107117461374-0.14231822335557465j),(-0.25978127561923403-1.0953561915887995j),(-0.07612986734726983+0.11514368449374761j)
237,(0.10571726063532697+0j),(-0.08620373822944233+0.30616804687251264j),(0.02247539411856181-0.8834451436803127j),(0.2747286824277029+0.02485582174756101j)
238,(0.3757743186857482+0j),(-0.07120348231877777-0.03453292072718829j),(0.7009838077615052-0.6789311996669888j),(0.01857445355085613-0.04110963665578429j)
239,(-0.3667502387993354+0j),(-0.21101793625319898+0.3834546403626284j),(-0.18912675131880313-0.1733621169186166j),(0.1662892437242876-0.03675625870337713j)
240,(0.13673383428535174+0j),(0.03605428759837091+0.42475264874324936j),(-1.0050379046418378-0.3007131441806996j),(-0.1633948013282116+0.23867291299388338j)
241,(0.13673383428535174+0j),(0.03605428759837091+0.42475264874324936j),(-1.0050379046418378-0.3007131441806996j),(-0.1633948013282116+0.23867291299388338j)
242,(-0.08947099556510328+0j),(0.025491020519372964+0.06436996758107487j),(-0.8049188418281881-0.4115930839990007j),(-0.12698549504972997-0.10878655503834234j)
243,(-0.017225580124559575+0j),(0.08686011843581691+0.5026311423649751j),(-0.35216545287213746-0.5897162206850505j),(-0.2509586367244236+0.10598555037896612j)
244,(-0.42087997168109553+0j),(0.2580036966614936+0.14514033626962503j),(-0.3114977739010829-0.3748507665822267j),(-0.30407905140514746+0.06379779649589046j)
245,(-0.0690152341463505+0j),(-0.3194454483154569+0.4166593038373591j),(0.07491767188163154-0.10180552322707653j),(-0.45228885933006385+0.3982187634558989j)
246,(-0.0337982287111496+0j),(0.2690274833928741+0.334402458780492j),(-0.6732751724433677-0.21600308276251737j),(-0.31759543252099315+0.09288366184651567j)
247,(-0.0481830359091997+0j),(0.22375505891371122-0.03847393170069348j),(-0.1740188606491927-1.0047439233757036j),(-0.25258579626499467-0.14278773535244277j)
248,(-0.08897678703149559+0j),(-0.3895804872623771+0.11639909399721896j),(0.13312422812542915-0.14319665169504775j),(0.04218001071752621+0.4127770912298477j)
249,(0.4803955908171086+0j),(0.08786033891570338+0.05530067836124805j),(-0.39090785184057447-0.646306963336068j),(-0.03551066153163527-0.36339837929047347j)
250,(0.11801250427942676+0j),(0.26995330194025785+0.10674860903876529j),(-0.6378599512300964-0.4683992660117865j),(0.030925057630311652-0.43948234998349056j)
251,(0.3473587884324141+0j),(0.20111851389047805+0.08153506010863038j),(-0.8033242155787726-0.7446526135258158j),(-0.13992949388231102-0.23558463102737903j)
252,(0.11249597359097348+0j),(-0.15451595342800944-0.13836509368068345j),(-0.9818121816609795-0.1411687824481611j),(-0.31490031680107694-0.2931130635503617j)
253,(0.24145756835808707+0j),(0.34826856063365136-0.21831813577576112j),(-0.9735389156144155-0.13508329137990527j),(0.007325013577279986-0.27499222400718604j)
254,(-0.07555628951605642+0j),(0.189693166999857-0.1884883176377639j),(-1.0503037707501461-0.4766197755972032j),(0.07458812889306313-0.1561812389319499j)
255,(0.31674263420296334+0j),(0.17093231697136335-0.21218092206493966j),(-0.5272823062152644+0.506130961453607j),(-0.1559795388891395-0.2163166731911958j)
256,(-0.4264271336525966+0j),(0.009750149097472183-0.04469754371763411j),(-0.6658042145474735+0.4900587572249114j),(0.2221629681502731-0.13839292442771836j)
257,(0.04697845653219196+0j),(0.2925659152264584-0.2742296795560214j),(-0.6415807858632349+0.16009475675106805j),(-0.008535097778456069+0.26653484693652496j)
258,(0.1295866056765117+0j),(-0.2999386757000483+0.13645549641918192j),(-0.95740420703807-0.17117189077471578j),(0.5986758337801174+0.08540508125303414j)
259,(-0.11228842922508753+0j),(-0.3691792105575682-0.1722175601138852j),(-0.240520954210049+0.1760853496155596j),(0.7122549398622905+0.10427445537386369j)
260,(0.07866536597324508+0j),(0.23765326248583124+0.0462360771289613j),(-0.5364044112541604-0.572295997950178j),(0.0936992586103871+0.5223327849196117j)
261,(-0.1541948443952903+0j),(0.16141998709608546+0.45520829145268943j),(-0.19947586842889886+0.02103595468386074j),(0.1629287163150492+0.3349570135312675j)
262,(-0.3018451146547575+0j),(0.1194595748498684-0.22565065091011205j),(-0.18660745403245252-0.18452438676056507j),(0.2535568006067197-0.37653746116949977j)
263,(-0.09464340921423003+0j),(-0.2131827995827742-0.5582622566895882j),(0.04629094541493134+0.7906439388049298j),(0.5201725813932608+0.05429933459554369j)
264,(0.10724884245297567+0j),(-0.2034126086004534-0.19648483660644772j),(0.46781133385738677+0.8054146414656193j),(0.1566650508372548+0.20913307599234032j)
265,(-0.19230357066534504+0j),(0.00010303991603034107-0.4133956826758014j),(0.2959154971301167+0.9183322181434349j),(0.049315023484953494+0.24286275984382943j)
266,(-0.13872205584743286+0j),(0.330856251771231+0.16302948479138613j),(0.5311154011783017+0.025164791369216344j),(-0.22142646110246667+0.43498980086874267j)
267,(0.3954493202831081+0j),(-0.4056678077690138+0.2609352326144204j),(0.6371126320814336+0.09364033449270026j),(-0.04167495212859282-0.2248319222933443j)
268,(0.5260077208140421+0j),(0.1299471931413964-0.15190936588742981j),(-0.0826004266540358-0.010565279012029694j),(-0.1000967944996213+0.25229262109490924j)
269,(0.07624396323800972+0j),(-0.1857867575008808+0.21414201073501032j),(0.26223812987677253-0.6690120936310424j),(0.15145077184078665+0.005977749624422407j)
270,(0.12137695930511039+0j),(-0.08373443725123422+0.2274760757396215j),(-0.25749278282633387-0.7183621218799999j),(-0.09695904946435241+0.1479242971418266j)
271,(-0.19495494066174587+0j),(-0.22892543006713983+0.4619234179720962j),(-0.381832720841221-0.49570396613437023j),(0.16754949624869622-0.11389102505188939j)
272,(-0.37671802700344703+0j),(0.4061934942342792-0.3314405899074937j),(-0.33331061863902905+0.3283554666424687j),(0.10902778466895136-0.0904516521382266j)
273,(0.08437045221311369+0j),(-0.2702119224168179+0.17743400319070396j),(0.03846056703192925+0.7398938245033031j),(0.20240505675769455-0.10609361017245267j)
274,(0.19560242418977491+0j),(0.19806906801422458+0.4184124849658451j),(0.3068849288868847+0.4876848063518144j),(0.18705004287602978+0.02077209456655857j)
275,(-0.02404018717636791+0j),(-0.31020530213425584-0.24311655857271153j),(-0.01973413742271358+0.13584772867617653j),(0.04873183857387206-0.10217456227521599j)
276,(0.3313507620013324+0j),(0.024443314265727795+0.3387970820603119j),(0.13876157233963043-1.0914149197545853j),(-0.08753332167479369-0.07676920702202561j)
277,(0.04362863979030435+0j),(0.5878610383595247+0.04142313566075684j),(-0.2235406648412381-0.522496128716494j),(-0.36990893505816863+0.06239653806315093j)
278,(-0.08598712119705182+0j),(0.33038108287938683-0.023964246607955583j),(-0.40653902817414755-0.38529824174464933j),(0.11549782127221359-0.21269255170828155j)
279,(-0.012485009678395609+0j),(0.41017076965862853+0.39825639667682755j),(0.38985460417353135+0.797529057022461j),(0.18960514324997588-0.298217816550429j)
280,(-0.16110039689842387+0j),(-0.3051806033402526+0.155332523200729j),(0.8943595582545074+0.3209060805013683j),(0.033416727992583106-0.1567791197884333j)
281,(0.12249810804418913+0j),(0.12898434993751245-0.1392303798941146j),(-0.3809092273294419-0.16032952663602104j),(-0.1233237763310876-0.2707176629558578j)
282,(0.3354037272650542+0j),(-0.070858286239805-0.06284759877800232j),(-0.017722149186136515+0.6985120664462934j),(-0.12570672285951523-0.026035701598309424j)
283,(-0.10662430230231909+0j),(0.09447980361241153-0.11052451717080934j),(0.3023288722145587+0.8012934054096461j),(-0.18012061388438966-0.15808064069320688j)
284,(0.012935940850407807+0j),(0.12024286822568644-0.1109258495115127j),(0.19447606202094114+0.9186247735876342j),(0.23508622392095155-0.43871333591421297j)
285,(0.5284967712998963+0j),(0.3379513617318004-0.05104008593106016j),(0.14151801027608485+0.9455240943259028j),(0.2866601276702312+0.10675796662324871j)
286,(-0.2483174622333541+0j),(0.1356880496111276-0.1628392155015599j),(-0.13703994721830454+1.1304026842734396j),(-0.15294002728855852+0.2538019547391053j)
287,(-0.10244552794703565+0j),(0.31816104494295133+0.1609226920449913j),(0.04944298798587909+0.7309769154168574j),(0.2294094219213486+0.025279563280712458j)
288,(-0.030854182660450313+0j),(-0.4469478887654389+0.138562708130308j),(-0.3551961471119386+0.28461613871883584j),(0.27625759429536245-0.22546859651630072j)
289,(-0.005983601552612905+0j),(-0.4301615726485155+0.1832991724635299j),(-0.08846479479991443+0.5113105721737654j),(-0.08544100052884696+0.30022091281031854j)
290,(0.043629819518679405+0j),(-0.3172029154778229-0.0279015497561778j),(1.0099358662127496-0.49548480075131246j),(0.006696413300110088-0.356904147683474j)
291,(0.10173760242211566+0j),(-0.29951179372628667+0.39813055709518375j),(0.330701294214494-0.6916241318163551j),(0.33792124534298207-0.07937784925552803j)
292,(0.1024605034803467+0j),(0.006250009753523014+0.013087499650425766j),(0.6922414529576169+0.08788409850962278j),(0.2142758944955543+0.1208866975466873j)
293,(0.06962394306649963+0j),(0.23288630051644005+0.10217261442786844j),(0.3585661451389948+0.8223368284748073j),(-0.01963093356360031+0.0463276312663988j)
294,(0.03958188239273919+0j),(0.15507434319468835-0.012128980287645363j),(0.5452642480678433+1.0357908379140417j),(-0.18918104089210183-0.041853404507504986j)
295,(-0.5820957600598045+0j),(-0.04789949551755082+0.24431860861249113j),(0.18870222323073782+0.6914760688299081j),(0.24460176435427106+0.05917939214458609j)
296,(0.09353025577272285+0j),(-0.3893429466706172-0.17770005476485257j),(0.6747911526975429+0.032549734916526296j),(0.21654076870592306+0.3052789975424913j)
297,(-0.15418510453830547+0j),(-0.1050108969148018-0.22951482849000296j),(0.6804828350022772-0.18307459044614724j),(0.5381842924643181-0.0818213983863528j)
298,(0.03404441812335796+0j),(0.3124337263765967-0.33511958356688626j),(-0.24057960565756964+0.31617067486440986j),(0.18627918181441153-0.3385161752577366j)
299,(-0.4190542539875695+0j),(0.39718145629699253-0.10553058696142087j),(-0.6950822982214238-0.17804760920957735j),(0.00743195256229047-0.03168051166446086j)
300,(0.21652107251881061+0j),(0.5842582579385678-0.0255349729580156j),(-0.33007271999271787-0.08094114387630572j),(-0.10368035789514102-0.11522673101486108j)
301,(-0.041723257434011465+0j),(0.43929039598358655+0.17501632327116204j),(-0.5512104513427502+0.1871113931688179j),(-0.3492226366354419-0.24920135681629368j)
302,(-0.08567334243274982+0j),(-0.1109800571548128-0.14571894799579543j),(0.32315990048132154+1.0065702663846512j),(0.07677091262983805-0.06189779404065345j)
303,(0.24559656749648176+0j),(-0.2268261490445261-0.14512543191447597j),(-0.18805412596205967+1.0345509948141962j),(-0.2999880667661453+0.11168055962080084j)
304,(-0.40858441897648995+0j),(-0.1251799900700593+0.042677687974770215j),(-0.155815159561346+0.9660903280690041j),(-0.33256890042735954+0.0071077595569104465j)
305,(-0.47166445722310907+0j),(0.23556269508623912+0.1994198639624896j),(-0.5752041790411061-0.5797500585662126j),(-0.10936620539722522-0.1879463381533215j)
306,(0.040942252210082686+0j),(-0.4497009656691231+0.3255734117873401j),(-0.12953380677675863-0.7927194594674642j),(0.41713774134040527-0.19590196051686642j)
307,(-0.16416106188645657+0j),(-0.4316175966305067+0.06813564792516524j),(-0.9587789960001405+0.16501224474618925j),(0.41874484044486143-0.13942370948259603j)
308,(-0.1786519802401355+0j),(-0.0076914139606667695-0.0015401610885090664j),(-0.6512612893372854-0.880309125417523j),(-0.018903562431956927-0.1551064666390015j)
309,(0.16213283096746045+0j),(0.12870449329547146+0.014787458734074443j),(-0.6743855262276152-0.9992128883484277j),(-0.046852588293041036-0.030257881492168837j)
310,(-0.2759975541134842+0j),(0.2431244821238736+0.14852844305413174j),(-0.4381048082906218-0.7574899266367465j),(0.20124974301072718-0.19828968868714286j)
311,(0.11948907503546097+0j),(0.10685263915667496+0.03884816927307892j),(-0.939541641175221-0.8480631060482395j),(0.03277814173800078-0.13836045186832313j)
312,(-0.03998482795542835+0j),(-0.10920676804114468+0.08384682867454685j),(-0.8246205195810157-0.05519231374170935j),(0.06392450311804213+0.17552655173633433j)
313,(-0.25555663164192105+0j),(0.1321482023562941+0.25707129684447255j),(-0.6712494988624977-0.386782272545373j),(0.3288761051368454+0.3051394236458217j)
314,(0.0055985826293118435+0j),(-0.5915074809855969-0.28464826957743194j),(-0.4625786765783175-0.3468941958884963j),(0.14270278277759352+0.24901093192957469j)
315,(0.005717578828363573+0j),(-0.5441785365521008-0.05873329847490208j),(-0.15900527041157236+0.3218587082904306j),(-0.30816534725549916-0.41605027958281504j)
316,(0.1557070747681396+0j),(-0.29303479684167133+0.19546785729094507j),(-0.013967499927861338-0.5956165300306444j),(0.04412711123081986-0.15012073310094864j)
317,(0.6698848669392403+0j),(-0.30787074428346983+0.17810368326254977j),(0.28328715961436757-1.114910662075892j),(0.03137839462534676-0.0214018259371535j)
318,(-0.1464247237818782+0j),(-0.5719385731165306+0.12043342359180056j),(-0.05317363256327268+0.30694574487294934j),(-0.0836983965356386+0.16597230405839244j)
319,(-0.028329095914019886+0j),(0.17741779060495838-0.14487347321426672j),(-0.24162878358498757+0.4126717855602857j),(0.07571334363368294+0.5648734745191938j)
320,(-0.0965016554918516+0j),(0.07077273348091312+0.030652145291414357j),(0.6280609834675321+0.2558697353767487j),(0.08922788687283573+0.2163544490851654j)
321,(-0.16840905873152134+0j),(-0.12345305458043326+0.02759646684413769j),(0.05525894148230609+0.4089196191284057j),(-0.2613295951682638+0.036615080888133894j)
322,(0.17705476054670027+0j),(-0.3206662464891808-0.002361105901744265j),(-0.7679852220458878+0.7580725025974706j),(0.22729164672345653+0.1590987631643582j)
323,(-0.4145755267267729+0j),(0.07530828927233502-0.12169324486143433j),(0.16783662108034103+0.7366259139098366j),(0.0711900460011355-0.18028483209239343j)
324,(0.07130367931501355+0j),(0.08084826259802626+0.08406558285900198j),(0.740610866297793+0.8493905955622548j),(-0.1403131347044653-0.20735933045880195j)
325,(0.15830740724177267+0j),(-0.1528061185324199-0.011256171936146916j),(0.3722593268110349+1.1525151166787264j),(-0.11273726753695038-0.19289259676521242j)
326,(0.006213568006596504+0j),(-0.09961227681204683-0.23049110038427328j),(0.825543648682063+0.4259720046021207j),(-0.14473872538030935+0.13394678929052414j)
327,(-0.1187233898761488+0j),(0.14406021105712863-0.1633187025683705j),(0.38484863695554544-0.4080283728774447j),(-0.24457607694220804+0.5541128432006289j)
328,(0.10334059642380507+0j),(-0.14740172670167057-0.315358443556753j),(-0.04654944356076533-0.5530757535230899j),(-0.05220131092596633+0.23703881530098792j)
329,(-0.31730564896843166+0j),(0.0002544844390741374-0.05319251264953878j),(-0.551859165010758-0.589943014949858j),(0.3774046656446633-0.33928441648735813j)
330,(0.22452751895834194+0j),(0.18391901674986758-0.5825105414709175j),(-0.36770541899226816-0.4497231033992807j),(0.2931410113875151-0.13820152778470135j)
331,(-0.1690438586017049+0j),(0.37562125036815486-0.4711989514308605j),(-0.18740441855724874-0.10686822561855902j),(0.32937784968441247-0.37861790269524737j)
332,(0.00795205300728502+0j),(-0.16811967086658922+0.009692185196989986j),(-0.19824006231286292-0.703087140092963j),(-0.21238283933727414-0.03906738782004373j)
333,(-0.2304253038380157+0j),(-0.2886803661039532+0.009798109092124772j),(-0.4580535112646514-0.7222875983031446j),(-0.25487124123089155-0.20251107460807077j)
334,(0.37989942760293127+0j),(-0.30183459168943644-0.0015417630940439409j),(-0.5937754852216941-0.1665153912518783j),(0.6779177852189162+0.11133253967422344j)
335,(-0.33277355618879273+0j),(0.011330159667303885+0.10925578232469131j),(-0.39567701597895766-0.3120905023532974j),(0.3276052311767333-0.006022942370318446j)
336,(0.4249251014002965+0j),(0.0015679980170856672-0.5736878364566934j),(-0.2976658431899291-0.024812423690267538j),(-0.04285207708408891-0.005166532281244002j)
337,(-0.10926381059668258+0j),(-0.06150938463542781-0.28297780570243625j),(-0.2054978757408129+0.782421243765922j),(-0.19415189215599898-0.05894222746662428j)
338,(0.013592813209392818+0j),(0.13701587821354344-0.1422420446469528j),(-0.3000677887630159+0.8096535769213038j),(-0.09016847908419756-0.16430412206798672j)
339,(0.16422661561289004+0j),(-0.05590024517508632-0.32784514876344173j),(-0.24511337886033613+0.4621610498461547j),(0.11225960920918371+0.5306256127373472j)
340,(0.3155775236458903+0j),(0.18158044521475297-0.1880892475834462j),(-0.5176774793339821+0.42687927129041403j),(-0.007598578795787778-0.06417315520310796j)
341,(-0.16574508923719428+0j),(0.04363450241837896-0.04057724275484292j),(-0.8459104370261548+0.5064222239285214j),(-0.05428877784889109+0.10488575761537404j)
342,(-0.41895985501449085+0j),(0.2141138853023928-0.22218127548393699j),(-0.6968876865448385+0.5824843771672353j),(-0.09944854018219487+0.1638110506597591j)
343,(0.213046796668937+0j),(0.019505817617613483+0.04912668919212031j),(-0.4272924943173535+0.8517380558421465j),(-0.2667363296181226+0.016332602244151215j)
344,(-0.26184843275934255+0j),(0.3292465631792785+0.04848383277637913j),(0.34560114302898054+0.9431639989520133j),(0.07478208251024611-0.1307880880893094j)
345,(-0.035206029494727814+0j),(0.15758996351912563-0.26924107772066874j),(0.041340616822599346+0.8560418803677887j),(0.24917685124547284-0.07865295844300074j)
346,(-0.14511793013532365+0j),(0.0007828665503861743+0.025584485769901924j),(-0.14021855762610713+1.0690282561001938j),(0.0571980408956556+0.42005497298478944j)
347,(0.11835641973998139+0j),(-0.7676867233894511-0.15989284916238214j),(0.3070912340935861+0.6412268234895958j),(0.22103668345028024+0.050200330692566436j)
348,(-0.08787117002967212+0j),(0.1999163198565495-0.11126122368074026j),(0.5419275450891445+0.5229009830233006j),(0.3004274042621723-0.23427346640197494j)
349,(0.00797664387740743+0j),(0.3957134068215079+0.3654865358525179j),(-0.0003433721678484103-0.2624946710617167j),(-0.03837060050008895+0.1550381778924081j)
350,(-0.4924043067283461+0j),(0.21802679697072014+0.4964771890907989j),(-0.4377032769208067-0.18470769970229364j),(-0.13232538969924848-0.0013086967059842691j)
351,(0.3139417038533661+0j),(0.2691024292845767+0.05342541481585537j),(-0.48372511570954035-0.6920330015922688j),(0.11610640457547725+0.0021012643422641322j)
352,(0.05871805235102609+0j),(0.19221102110365842+0.0704063986541026j),(-0.3097174307624705-0.5814886447565162j),(0.276319231220034+0.024202726379514226j)
353,(0.12418036234499463+0j),(0.15573870227098072+0.23327964317724803j),(-0.5411378499089949+0.544973159860816j),(0.18815957998413252+0.05151092297554842j)
354,(0.12448586693077873+0j),(0.08619908064551851+0.3457650178882098j),(-0.8415166178932644+0.1600460761551123j),(0.14971419269310987+0.024448710449646843j)
355,(0.13982564443059756+0j),(-0.30369771875594603+0.026140309374858783j),(-0.5443590331493136+0.415033143259386j),(-0.06983851344406553-0.2742671895506049j)
356,(-0.3241289148086841+0j),(0.2521625032149166+0.15510065900425352j),(1.0456469574798877-0.439906856281666j),(-0.1725858954226091+0.18926542306385458j)
357,(-0.003672366211283251+0j),(0.2671752968581451+0.26813883251505183j),(0.9075125992198205+0.05402695558332035j),(-0.24555514042873944+0.21976363255264736j)
