,amplitude,c_-1,c_0,c_1
358,(-0.10794940975879667+0j),(0.1203636127096795-0.14050746063782946j),(0.36263189967617254-0.9830157121407525j),(0.08703403270362517+0.2931083895918855j)
359,(-0.4911436549674869+0j),(-0.07110843831825642+0.18606442486786315j),(-0.13019519221046633-0.49319049395106695j),(0.5142700612016429+0.1266375631749013j)
360,(-0.09219850065077953+0j),(-0.2825001457795638+0.2252823865132324j),(0.10143114034885742+0.32017326651912614j),(-0.6203848715947784-0.31972564809817683j)
361,(0.0726667367726217+0j),(0.1922234241765749-0.10106891502981588j),(0.7549175816683872+0.3092144022889489j),(0.12621431622323515-0.022022152914239965j)
362,(-0.08473459636785527+0j),(0.08115800200818979-0.31056009884356484j),(0.8577825949470249-0.4221255401095761j),(-0.16760639416648893+0.06324174542785238j)
363,(0.22663941987844977+0j),(-0.17920421749411905+0.043467979864160414j),(0.8588887780334011+0.35055277631145054j),(-0.12159343061181054-0.30389167465316125j)
364,(-0.19157366362000233+0j),(-0.06144498526363024-0.12315067654806584j),(0.6337412207442495+0.3028185103148394j),(-0.17944012523641278-0.07735891113144536j)
365,(-0.17571640921161052+0j),(0.47319588425590164-0.20334537640171824j),(-0.6762095167674855+0.5574789778655431j),(0.2111854158122863-0.26614460130394657j)
366,(0.07346592187200235+0j),(-0.42053654318555034+0.1828202595351695j),(0.8678252914533021+0.24947726793826763j),(-0.1712579273864702+0.1395619900416264j)
367,(0.284974484267682+0j),(-0.36888803596946085-0.3070274559164403j),(-0.34866571872965874+0.4779005610287097j),(0.05848255996345659-0.1799762470222393j)
368,(-0.2282007141953763+0j),(0.3779002884454619+0.32307968586804514j),(0.5299001177672716-0.5664157632883382j),(0.10782995850633693+0.005585840891137346j)
369,(0.3267587770688304+0j),(0.21674719030300293+0.24869581582281225j),(0.2516383547701738+0.6175734164593938j),(-0.21813049336907567-0.0020727856730522742j)
370,(-0.14188593267384025+0j),(0.12531021969684292+0.09564990304740548j),(-0.26407616758379504-0.629528719869168j),(-0.21946584750080106-0.15034949121221206j)
371,(-0.009387845407143547+0j),(0.13579001559379303+0.10660705932349965j),(-0.14259224035942736+0.7660686339062317j),(-0.21399809568641118-0.05042136125878458j)
372,(-0.24233638686144432+0j),(-0.33746073308693086-0.22883651945311984j),(0.5450678511821152+0.02319892835272236j),(-0.22877107476632813-0.24011988057320752j)
373,(0.26395118620153013+0j),(0.11310403017967897+0.11970735441615978j),(0.38456888786853566-0.35513695986953925j),(-0.749448843802588+0.041440264843457086j)
374,(-0.13877043632082506+0j),(-0.06757170594400815-0.25548457156076815j),(0.01209843330264676+0.7669189790943002j),(0.4369948233018405-0.18086739932375026j)
375,(0.025149295738429833+0j),(0.3005409257047586+0.09803500704831589j),(0.7020150460844683+0.21525042670215472j),(-0.1665776427737246+0.11580830876767717j)
376,(0.025665304430818547+0j),(-0.1657117971425942-0.14643430000285396j),(0.8875141723219894+0.6707746331239572j),(0.10175244140704004-0.22179650573465834j)
377,(0.5836314191213977+0j),(0.12526666362785974+0.04814669878419878j),(0.4441556199187393+0.3614362942003081j),(0.23331936434341138+0.03572764958954843j)
378,(0.2837854995581371+0j),(0.04864879212464121-0.08881337755125424j),(0.7117516048716909-0.6206848605184148j),(-0.3260313607402281-0.10677365735748559j)
379,(-0.04767334353629954+0j),(0.01735468923358909-0.011687168716081761j),(-0.17100770271088456+0.7885626387931512j),(0.023672221125981795-0.24075226491499116j)
380,(0.21761981092178415+0j),(-0.22809569166964694+0.010497904258813473j),(-0.43348897987561735+0.2724598108324401j),(0.19963014700521242+0.1831669001096537j)
381,(0.20897307568636797+0j),(-0.15303757619747066-0.21808418859089182j),(-0.2671508389089363-0.7064113587530908j),(-0.3507869853582377+0.04777196688150202j)
382,(0.17730324036989414+0j),(0.005933939065426729+0.16681196612590268j),(-0.8407319749984867+0.505018397501741j),(0.06751929398361664-0.0005615626023823747j)
383,(-0.307155863073214+0j),(0.13112308777285164-0.20386225845272646j),(0.0507229654843363-1.0800798762003319j),(0.05706161049924932+0.01983218874893941j)
384,(-0.23977479415706193+0j),(-0.3709746960498711+0.08790713096806022j),(0.4891285767486613-0.5774554964580729j),(-0.11815098960893894-0.010264168438627985j)
385,(-0.061505619001496606+0j),(0.014939019877754367+0.127541068553986j),(0.5138560414073354+0.7515250910767673j),(-0.49976712398419665+0.021191630721219327j)
386,(0.2455177943457983+0j),(0.009324736237910719-0.19469003530926576j),(0.4927598787291537+0.08857098120773055j),(0.7876422848553473+0.24843915442910686j)
387,(0.7256864340447035+0j),(0.004395764480140341+0.027592798780695205j),(-0.3010255163164598+1.1247654741398758j),(-0.1894071626624378-0.20503176951917607j)
388,(-0.6722393941385966+0j),(-0.3851847641908716-0.2154011596608989j),(0.4413995221740306+0.34201785508733223j),(-0.16119488713701208-0.08686130376302201j)
389,(-0.2748727341330419+0j),(0.03135369107463157+0.08240712008986624j),(0.7215090077930335-0.8601732920446806j),(0.2774416513945291+0.03564396470894464j)
390,(0.27320603618668804+0j),(-0.20551520913724108+0.16077060378065244j),(-0.15191467915541224+0.6725665733879181j),(-0.30256621452497123-0.08432093284958028j)
391,(0.1353786384851288+0j),(0.03057017766653103-0.0006896231529484667j),(0.3102603887032862-0.03206267178771213j),(-0.0066255707843589084+0.23161211618054403j)
392,(0.332954258628513+0j),(-0.4338259630323955+0.040649776410965566j),(-0.8384279286381128-0.1570397465017971j),(0.10262871614886601-0.1756151479338882j)
393,(-0.24684239777952183+0j),(-0.1362228142010153+0.14100221886740016j),(-0.22686378249544908+0.2748686281487003j),(0.10876175482290229+0.2874289926116716j)
394,(0.0355812482208942+0j),(0.048150741156339175+0.17341908479608742j),(0.050610845370350474+1.339080262765612j),(-0.22046140293352223-0.2771737656686561j)
395,(0.09844345488890549+0j),(0.1743125070982531+0.2303814829250955j),(-0.4078178149188505-0.07706155021749483j),(0.17521573787869285+0.3685018236878177j)
396,(-0.3715575620295256+0j),(-0.23234820850868665+0.22391653352233706j),(-0.46369508037034496-0.34903480474784976j),(0.09790463841739203+0.11091259919109961j)
397,(0.10803339362998646+0j),(0.2272837405086396-0.3242091200848375j),(0.5692487578926826-0.19694602491276297j),(0.2088832739784342+0.24991337543300912j)
398,(-0.12160290623545372+0j),(-0.049141411084793474-0.10210315352251367j),(-1.0919632061547075-0.36471649953782814j),(-0.19810503265332324+0.12854862697829095j)
399,(0.008259391955550921+0j),(0.008424251081065391-0.062128919213798j),(-1.0929515182563145-0.36549607567414555j),(0.18118464237919496-0.09051717593150013j)
400,(-0.7406557019678888+0j),(-0.2620505021046616-0.2063406493764096j),(-0.048451278592667735+0.595747012688101j),(-0.17476972678235753-0.11542886346902724j)
401,(0.13358198937813412+0j),(0.2690979273280251-0.1623774779717038j),(-0.25295723049618524-0.7024834467300742j),(-0.27824075996592657+0.2805012556685872j)
402,(-0.2451582915028354+0j),(0.08202452354776628-0.0270695849574647j),(-0.4598453392311605+0.08879633678989018j),(-0.17904273191613843+0.10056895599585369j)
403,(-0.21869530610278587+0j),(0.07119813057690759-0.08308970157002621j),(0.4331969128047019+0.49683145118193744j),(0.175093320902901+0.14785954972593685j)
404,(-0.008560121897118966+0j),(0.10940621001510122-0.08401122840431363j),(-0.5826381231257458+0.6934189681876137j),(0.08684472451541099-0.2923738731776694j)
405,(0.2902927619687349+0j),(-0.37098723271678424-0.0636743137010164j),(-0.6173599377742699-0.32204525251074684j),(0.3066190875923068+0.06115502423365278j)
406,(-0.2647832590826377+0j),(0.11711657153498267-0.27668790032749463j),(0.4858642806995048-0.5938452720346047j),(0.36301594294033834+0.024594083236670845j)
407,(-0.28714961448158755+0j),(0.1050407964912165+0.0818311748535677j),(-0.25469308598783785+0.5899136274164358j),(-0.4044884209685641-0.16339982520798085j)
408,(0.08624177777753422+0j),(0.007246747684406724+0.07480399484941627j),(-0.06081027361977872+1.1747406268283205j),(-0.05015127850639167-0.01874272506476124j)
409,(-0.4718650208279662+0j),(0.14178741260617497+0.2490548959305825j),(0.7802291036153784+0.18506879014817787j),(-0.06061173269638066-0.07549274354157366j)
410,(-0.4726130204357291+0j),(-0.20144786830750122-0.21625569640713427j),(-0.22920645865725373+0.49015330005835067j),(-0.08960967743074699-0.006965260250832356j)
411,(0.2776751566211131+0j),(0.3080630398566969-0.2966750022970717j),(0.6684134642446541+0.18820712138501003j),(-0.5479545674772527-0.14613568839412808j)
412,(0.22324186965876636+0j),(0.3253192397462949-0.14368849537626655j),(-0.1655735055861119+0.5999604778158226j),(0.03860930607324567-0.1024506201130472j)
413,(-0.16837468339938527+0j),(-0.24431956575547864-0.18953060831369117j),(0.7484436495586353+0.5241101422095978j),(0.39954038206959425+0.29139208369100034j)
414,(0.22344997608319042+0j),(0.03570189952161362+0.28417307970907496j),(0.916098513659825-0.4020592536190249j),(0.36337028723126663-0.20875458445552755j)
415,(-0.40651824215341864+0j),(-0.27532950773952275+0.07149660145604354j),(-0.3780201617772199-0.8531740657783554j),(0.010585899887839062+0.2518710592130169j)
416,(0.15109826611370264+0j),(0.1400152154477334-0.38676161130776315j),(-0.20273665573171104+0.9082443824373415j),(0.3701270359017216+0.20878146458857902j)
417,(-0.11532468402921736+0j),(-0.21261750235266755+0.5538464393519323j),(-0.22485905930106365-0.690692104112786j),(-0.10112908311014836+0.09727619341430266j)
418,(-0.16954112443833672+0j),(0.09234133523422486-0.30885364851643965j),(0.08406689001372292+0.5891590151599109j),(-0.16059601004690224+0.12153762383276878j)
419,(-0.2857576590911275+0j),(0.08323389605551475-0.40937605886158j),(0.4221385903492963+0.6649897028038788j),(0.3305537443489088-0.030944416839657235j)
420,(0.23543460573535502+0j),(0.12531917907403384+0.19042908129455624j),(-0.9816629139836488+0.13089863272129176j),(-0.0926008184925185+0.3031734959055356j)
421,(-0.17290171575276733+0j),(0.33969971051256004-0.2942063077551j),(-0.03277894208772564+0.870713203654529j),(0.1443957030444421+0.013577717317478637j)
422,(0.11811537573453779+0j),(-0.221816197226585+0.08776831702573881j),(0.0046889225305210835+0.9246776769847759j),(-0.3436169380886699+0.008264851024874675j)
423,(0.08055808111672597+0j),(0.07309152293713514-0.041167095953045546j),(0.731430747660568+0.2191288227884467j),(0.15057731284117223-0.2612045983794883j)
424,(-0.0737445713214282+0j),(0.19154752170287187-0.40057910819318926j),(-0.21386008631564934+0.41917996235416555j),(0.34804818406689464+0.28099621850478634j)
425,(-0.1772174350467679+0j),(0.19394501448578133+0.0555143748626486j),(0.39148008514676175-0.30929781732209j),(0.0269924039286428-0.03491696190880972j)
426,(-0.7529927753954389+0j),(-0.1713862073755412+0.27025466014919036j),(-0.2588644368526408-0.41308688335231136j),(-0.2295758577306778-0.1299109399674015j)
427,(-0.1295711675536355+0j),(0.20108762128359803+0.1012946585143321j),(-0.8137691295275653+0.03909455896297864j),(-0.29655905155175466+0.16093554414250044j)
428,(-0.17878206968729848+0j),(-0.5894687444824387-0.4128933381671577j),(0.36546408034964273-0.2957770741046451j),(-0.43223155757075016+0.09589259462770758j)
429,(-0.09418617533765627+0j),(0.07448223624774772-0.029633336671210098j),(-0.48538154805390943-0.7241331601001398j),(0.00860987254337095-0.031077605813946793j)
430,(0.43708341881910306+0j),(-0.08171864369187437-0.19763679011920726j),(0.9235710997117347+0.4368191222749108j),(-0.13904574883925738+0.016431128904535255j)
431,(-0.31431134853770537+0j),(0.15342985661946995+0.13062347400930238j),(0.7947900803031915+0.593403440216682j),(-0.1269795330498859-0.12014122561445684j)
432,(0.14769459921923334+0j),(-0.5500440218574785+0.12771676679877542j),(-0.46196861178393106+0.013337912714898259j),(-0.11730797166843622-0.02032379614870672j)
433,(-0.03623703529043028+0j),(0.7553241053280648-0.27662276651738904j),(-0.2254927896573306-0.4762695327453785j),(-0.12118030903108853+0.06259566133269853j)
434,(-0.16179356545553683+0j),(-0.2642695433295703-0.3273759413817132j),(-0.08142524893266946+0.3170569634220951j),(0.38864987042437843-0.07214130767117122j)
435,(0.15171238347023958+0j),(0.20327817286497915+0.20996044287608703j),(0.41627903390840915-0.9738865129790132j),(0.38858090758096187-0.13912655920751868j)
436,(-0.36506843083644863+0j),(0.02266391591089422-0.24143919472632874j),(0.2522771110985679+0.4940371267973055j),(-0.12626880586519057+0.15802564283274553j)
437,(0.7358036652228278+0j),(-0.1367425619742894+0.2542830669377706j),(-0.4550118490627909+0.5530610040551924j),(0.2295160371722595-0.0756718062630037j)
438,(-0.1816708751799433+0j),(-0.1679809042771686-0.2917627253336065j),(0.6805297086146266+0.055969773864981226j),(-0.025094415711107043+0.1395999002946526j)
439,(-0.15639952060944354+0j),(0.30850712868104313+0.22246891850613731j),(0.05461981377347508+0.7174918831329944j),(0.1576268732788857+0.22283887373667213j)
440,(0.31889665324582717+0j),(0.005448823580874451-0.5093360397597521j),(-0.36900219606282497-0.13973795956113252j),(0.2747711750910867-0.08883489989850471j)
441,(-0.07438964897584138+0j),(-0.11218623705966754-0.3485550170874592j),(0.20229920534270185-0.503679685617015j),(0.05854422375393767+0.23959048433960184j)
442,(0.08833715795259822+0j),(-0.31808507967626953+0.032013468915576646j),(-0.6688601706805295-0.3809253914341431j),(-0.08238803353373023+0.1783982017301991j)
443,(0.09658214643006693+0j),(-0.06609079446604277+0.3567400527392742j),(0.8200541844279082+0.27506011553971055j),(-0.27524662067849337-0.41094907272051906j)
444,(0.6116065149955648+0j),(-0.3491256556077772+0.08857147327733357j),(-0.060375945107702444+0.716032653360819j),(0.0035226167520762686+0.11497009911482725j)
445,(-0.24098457876733492+0j),(0.309020210897734+0.08128861116797449j),(0.2999064918366765+0.39320222639762525j),(-0.005492822607989001-0.13357611717510076j)
446,(0.17402095748586854+0j),(0.0470316483400986-0.21972279582208845j),(-0.4259979665099396-0.971812026363971j),(0.13935548478285273-0.06628342329789384j)
447,(-0.20573335769187112+0j),(-0.0931175406047291-0.0071777481589736375j),(0.6417310541523039+0.4148526139379187j),(-0.1342842902937127+0.11929463930185047j)
448,(-0.2855379075033304+0j),(-0.2451337952342658-0.21041652305541736j),(0.9449235962964305-0.254501328602877j),(0.23699839173752102-0.016729432283883953j)
449,(0.24051943197404307+0j),(-0.4984215093183579+0.0037244893411403288j),(-0.11591789249522139+0.43652449875008964j),(0.32279600158304567-0.07579172492885305j)
450,(0.23264044940189638+0j),(-0.3544157484416293+0.16125072887445624j),(0.07182729311891228+0.42200080055165506j),(-0.20825999482829474-0.33402118400814407j)
451,(0.18086944198749239+0j),(-0.06423297928269453+0.1598015643351255j),(0.9544985113924541+0.6918251719711046j),(0.12313204699983987+0.1727157604863167j)
452,(0.0830454716563731+0j),(0.067382664988896-0.19366486881302009j),(-0.7601650829964279-0.4457116106457622j),(-0.10756968472457085-0.057184108834602225j)
453,(-0.31087975852085037+0j),(0.08409186962872466+0.04435583764803316j),(-0.8596072337878028+0.37812568065162355j),(0.33117897394955886-0.0021539420343612975j)
454,(-0.023359179878213843+0j),(-0.1929323578530534-0.06567313564317662j),(-0.18723601925885555-1.1034415499022376j),(-0.27727838221408113+0.16986400418477351j)
455,(-0.5126529918609698+0j),(0.2379589194154254+0.22933943120162148j),(-0.7623704277854295+0.0513399547494197j),(-0.1657708165935785+0.03459095617193655j)
456,(0.18165777301806385+0j),(-0.25895771775283505-0.00506230163862878j),(0.7388084607314591-0.17584483565312609j),(0.21804466613540116-0.03519132689557647j)
457,(0.4293764043333141+0j),(0.052260552241494285-0.021686921657180475j),(0.5916311908399396+0.9056156287092274j),(-0.08628381271484814-0.02195267041937659j)
458,(0.212427088054574+0j),(-0.04183555979531414-0.21918800163401114j),(0.38327866917230496-0.6170974333052579j),(-0.48504617748867973-0.03408685203862108j)
459,(-0.10668320771302653+0j),(0.25377337392301036-0.2060830839516742j),(0.013585116943018574-0.8933397309757181j),(0.07553266872494618-0.06740531538356538j)
460,(0.19676347761541285+0j),(0.037354502420847285+0.4356806482731437j),(-0.19842459336798235-0.6100622379961447j),(-0.10630403522736395+0.3730182381135433j)
461,(0.03986204888905384+0j),(-0.17563962355498608+0.2626221022146194j),(0.22673850992505168-0.09361565291200014j),(-0.027184358400156677+0.02963819223900211j)
462,(0.2837173937798575+0j),(0.20576359429315733-0.33883600101969524j),(-0.031195733821303584-0.9666466799195494j),(0.09126219081928538+0.33083534996421465j)
463,(-0.004294495710588597+0j),(-0.3539059083308649-0.3594958425999506j),(-0.6198584753212751-0.5725983648231672j),(0.3479199505647766+0.19537692953469638j)
464,(0.11581777000241547+0j),(-0.19251825803148975+0.07495686768918688j),(-0.6144348839781814+0.1671837060081734j),(0.43480589675252046-0.08914576139964031j)
465,(-0.16968882179591188+0j),(-0.08944053903496837+0.2562292755221484j),(-0.6506386641948584-0.21234127526214902j),(0.1476848463002273-0.21059180233206778j)
466,(0.1799422403320194+0j),(0.15250547482670498-0.0447769993658145j),(0.47145306952846383+0.8771512896723273j),(-0.09776640895784205+0.06081938448588388j)
467,(-0.36792230017743205+0j),(0.10478945415867598-0.19247838394515415j),(-0.4572122187072988+0.46800817911644793j),(0.18272649522910783-0.13284465028123643j)
468,(-0.0908665331148179+0j),(0.32572939994865513+0.28410438135043914j),(-0.39635924562394187+0.18791057312526172j),(-0.20695052387835583-0.6711376177495701j)
469,(-0.46664588607957996+0j),(-0.09433898443622002-0.06386476340665709j),(-1.0923837053367875-0.4978906948857886j),(-0.15248237497491712+0.0016384533984727806j)
470,(0.08356181990433596+0j),(-0.20697169085959938-0.3024016604456478j),(0.6823860537323021+0.5151605793714558j),(0.07476227910962198+0.20164124510074466j)
471,(0.48854705923678815+0j),(0.2390684787935424-0.2031575746500729j),(0.07973215033266601-0.24424822745154745j),(-0.47571384271596545+0.5972053708558114j)
472,(-0.2228076513412518+0j),(-0.1741006086128418+0.012784716445051414j),(0.7000284842812027-0.8998990657066801j),(-0.19999778655292852-0.27277720000641176j)
473,(-0.3684765156848259+0j),(0.17223135695053488-0.0010743016232136228j),(-0.6818381755201091-0.17245336068523182j),(-0.30516693368614006-0.38285079631863217j)
474,(0.011903426249911697+0j),(-0.5317773596837814+0.11546165581482516j),(0.7496316681878303+0.44150353818813226j),(-0.15177024109446263+0.2153908885560421j)
475,(-0.2590944322283169+0j),(-0.009170831838583832+0.09675813257962378j),(0.6512125404940403-0.5403116821862612j),(-0.11509877552956765+0.05714911570195046j)
476,(0.45696006245813225+0j),(-0.26259834307167196+0.20554819117907j),(-0.06119923234251931+0.12534638934415387j),(0.005394211095118756-0.5913543362854088j)
477,(0.12541790602777025+0j),(0.14735801910657292+0.0015824508022827671j),(0.52786449807615-0.6119702716937074j),(-0.3186932011130526+0.02406620317195317j)
478,(0.16282752419845375+0j),(0.14593866529734156-0.06690411891325251j),(-0.3189712411410706+0.8166096138364458j),(0.13376973814300672+0.2433203153652132j)
479,(-0.359091152193326+0j),(-0.36146967162122856-0.0707825017656711j),(-0.13533428908432665-0.8196035546750615j),(-0.4515854945178866+0.18496254224585662j)
480,(0.09324524618059823+0j),(-0.21760510030382302+0.09208591288237833j),(0.46667619892975704-0.3491272295489325j),(0.19814227438239468+0.26406135829637495j)
481,(-0.4780861911658951+0j),(0.019788225466795747-0.1927388493739302j),(-0.5573846629330548-0.4017230774690079j),(0.31666736400601647+0.5195077997838045j)
482,(0.12941506939196729+0j),(-0.015128197378737551-0.08925778478099805j),(0.95391840774164+0.006378987125157998j),(0.6387348566700723+0.04555678835957j)
483,(0.29232908473576436+0j),(0.2695551162376945+0.03538584669185124j),(0.14663987999779016-0.7772133161455319j),(-0.0556048210808145+0.12951059690896027j)
484,(-0.37355417139784675+0j),(-0.5324941046591004-0.1757464295156412j),(0.26789620502508027+0.5342187921639137j),(-0.128964676219071-0.4133385373253537j)
485,(-0.06386671598545574+0j),(0.26579192835976095+0.3450156464879703j),(0.21951593327403163+0.46095295572535344j),(0.13237979854570397-0.3569982987215043j)
486,(-0.2015170237379852+0j),(-0.5891129712300787-0.13205962239525726j),(0.22273186426766114-0.6168626585721568j),(-0.32978739121283024-0.14792796630756436j)
487,(-0.20812123352252504+0j),(0.004111241455399567-0.24139775002301148j),(0.8923515730149331-0.6848682614251396j),(-0.18388394036420572+0.004401976756018278j)
488,(0.0030595604791154238+0j),(0.1864243650555229+0.1368055949449782j),(-0.8572170987827255+0.19460015548639203j),(-0.09797877981121333+0.4495062083602408j)
489,(-0.2422017670065409+0j),(-0.02335075979688407+0.72064790153341j),(0.12119551718003946-0.2832359676019062j),(0.12210057893379925+0.2818936043417274j)
490,(0.538846162461402+0j),(-0.5838100255080814+0.4274612549592615j),(0.08492374570798805+0.30603233597779517j),(0.3161562449627151-0.039659132102500355j)
491,(-0.4324979003562828+0j),(-0.16741296644789905-0.04919069571248151j),(0.39801876096764344-0.07967721346749292j),(-0.5002275574520126-0.0801753920214083j)
492,(0.4809530610932036+0j),(-0.3536045527261778+0.21804644355753533j),(0.16958108142944567-0.7099581344979237j),(-0.3203684696383343+0.21148564161603486j)
493,(-0.37976295510218366+0j),(-0.18029577593369123-0.0674174053232838j),(-0.5946646440377696-0.20586442464473614j),(0.34418659078071+0.06778686014859762j)
494,(-0.0844396653140867+0j),(0.16759118860158087+0.026301101114830368j),(0.7296149560887571-0.6704683282219406j),(-0.22452800045701332+0.39079226103969733j)
495,(0.045027490144327637+0j),(-0.2580703218517362-0.020772794233439758j),(0.15196615972888405-0.5851274257615411j),(0.29996716861878236+0.05622251522935373j)
496,(0.1684756823480721+0j),(-0.06615689727719898+0.04696069019840564j),(-0.346777375492044-0.43808085735787616j),(0.238118198313021+0.6003221396670902j)
497,(-0.09493848693964435+0j),(-0.30705440144468676+0.2053937545764331j),(-0.7688812226558546-0.41958876081395247j),(0.3200768656878097+0.3231912061657565j)
498,(-0.36615333468981676+0j),(0.06317783386111586+0.11899090249532188j),(0.13695141272165529-0.5979276125092987j),(0.03005659524795934-0.15812368520993722j)
499,(0.0006412213920865273+0j),(-0.1681036217464666+0.023282341439890566j),(-0.3355893590538895-0.7157934761398931j),(-0.2906818339435797-0.1752438238852847j)
