,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
174,(0.6169394343077679+0j),(0.16665979718793703+0.07208414168495803j),(0.04393668649382985+0.055859519015004105j),(-0.0008495135842062768-0.35430842341054714j),(-0.21660575509858065-0.6067450265264487j),(0.27749348440637306+0.32597753926517403j),(-0.19767762517898949-0.14243220572649423j),(-0.06288719824490555-0.09851928933940088j)
175,(0.12279416546164867+0j),(0.1049123989378692+0.04650272268906432j),(0.036796414371813774+0.03727902035741207j),(0.15449965966951223+0.36033539741807996j),(-0.10207087618750091-0.005842762560392234j),(0.09849977287026024-0.8105065105729774j),(-0.18683504378616245-0.11301979501578613j),(-0.0668110884353768-0.06506110129924363j)
176,(0.10843741300973794+0j),(-0.028590934747819888-0.07557551044851651j),(0.09621298940171533-0.09725135904162799j),(-0.11969400699808601+0.13802204821236672j),(-0.4202097654850299+0.48603722657723136j),(0.03534637329858545-0.29563605882266086j),(0.02080171746936478+0.05838871045195156j),(-0.10597269348131304+0.06005756892661067j)
177,(0.07949469375657972+0j),(-0.014986855809317773+0.07636868218834361j),(0.22033470639407976-0.045727238262430886j),(-0.5641183632126419+0.21986643164678663j),(-0.16530800853897468+0.6397571983799022j),(0.14121036736936715+0.014458013909401721j),(0.005936544930817935+0.1285453484997131j),(-0.0054820683648402636-0.15693135388860258j)
178,(-0.1288863915529485+0j),(-0.008377229084961697-0.051484474135463656j),(0.10967070156071454-0.09367079358121214j),(0.0953586015856423-0.14215500173137663j),(-0.5124506005804398+0.5737662371798642j),(0.017585742957059083-0.013596891370253252j),(-0.03675453287917867-0.21280902603222057j),(-0.0351225696830691+0.12820803650293713j)
179,(-0.02403100529212665+0j),(-0.06515101883508975+0.05064396745040006j),(-0.1642488246795001+0.10931230241499265j),(-0.06998445038884002-0.16539584120463488j),(0.5628068787754478+0.6618998380073052j),(-0.017058597422836268+0.010494438501454765j),(0.16546956813922248+0.1963956286629449j),(-0.09607126570205728-0.005196176958131761j)
180,(-0.011093369216301063+0j),(0.10469453388363312-0.04969650377341687j),(0.016102681180584416-0.027582036867007984j),(0.2006198599862939+0.012933471915643808j),(0.3284156394724833-0.12505898843769686j),(0.22446061829392105-0.3287756596325331j),(-0.015606366602085489-0.08584571394091284j),(0.2487682871424769-0.20373111805414468j)
181,(-0.08673569351973592+0j),(-0.03932677617235346+0.06149338639698177j),(0.03283063366871267-0.10045437520507086j),(-0.0725440398618309+0.2053616045615385j),(0.08885205350280936+0.2731317528619743j),(0.3867173866560997-0.5241039690156595j),(0.21633974913893736+0.08171180818388114j),(0.12110744391142227-0.13663053413054266j)
182,(-0.2564764651480438+0j),(-0.0929750080423854+0.07467162199141057j),(-0.15369301537798027+0.12108461627909839j),(-0.1821933021177966-0.0732286670138325j),(0.33329754022266916-0.0035080868117123402j),(0.8051325377519067-0.5307449534724905j),(0.06367239771274039+0.13697890532637086j),(-0.14173013314621757-0.06856686682415039j)
183,(-0.23199002056436582+0j),(0.02350651903577841+0.08947474013349263j),(0.2776583406769728+0.05438240477141071j),(-0.04544533461486812-0.13394309091922577j),(-0.4493705276728682-0.34099676239971083j),(0.45090333107910907+0.2870912541334725j),(-0.027807354542242584-0.20133734135918804j),(-0.01979294909666483+0.07625256357132983j)
184,(0.43148978843073704+0j),(-0.005557883087460358-0.13477346833520115j),(-0.11449978183286733-0.043027562112403675j),(0.18791289634378278+0.25113851168597967j),(0.3715259873128156+0.47802326424640407j),(-0.0782804735063943-0.03264105103474232j),(-0.16870228455023634-0.03260956049689886j),(0.10675024378891065-0.03437446517478377j)
185,(-0.29218927078722834+0j),(-0.10155715341738909+0.05723868736817052j),(-0.10064516279274849+0.004092062363271268j),(0.03657664966197431+0.0754691575347654j),(1.0456324546652678+0.2672099140837107j),(-0.06656691163719136-0.13492919970355782j),(-0.07750273510367504-0.1840407870159789j),(-0.07162818984629808-0.03900191882481825j)
186,(-0.4988663061078307+0j),(-0.07109129275391564-0.05310299108518931j),(0.014301991843775189+0.10195190437455065j),(-0.018007383760510365-0.3791623174792813j),(0.5997034009143102+0.3013354565563253j),(0.1470857428346842-0.0947936944917951j),(-0.00022788546630851322+0.04126098999245614j),(0.00804239301961682+0.03828710844403778j)
187,(0.3435908762783976+0j),(-0.025596089944322303+0.0925313191459899j),(0.11321572883042248+0.042075241256775656j),(0.07602168869677375-0.023239381791397437j),(0.7779031800426465-0.4091750843284085j),(-0.2804441431342356-0.09656175587986279j),(-0.12398626992605864-0.24093291315332777j),(0.052396555653212745+0.05945064415167567j)
188,(-0.2833923967130243+0j),(-0.08750756931414584-0.14712927340729698j),(-0.33079993109750844-0.0039611080409355515j),(-0.22018853269892247+0.3772946947125743j),(0.9444717906301259-0.1097411681024343j),(0.3081638528077828+0.14963813241168908j),(-0.20634341776985732-0.03138510808262183j),(-0.02530464178886942+0.10796160006508712j)
189,(0.20944924437720697+0j),(0.024705230398278478-0.15947260283855566j),(-0.17825640314853491+0.13725817839740062j),(-0.08486984511933374+0.18636208402440263j),(0.1601196899463736-0.7585160019818545j),(0.38711944254698166+0.020701203861841787j),(-0.18256633805324182-0.16393672033340956j),(0.029314404696307653+0.11740733329432496j)
190,(0.2037209398827749+0j),(-0.03123675922096512-0.0032340778180305584j),(-0.3022476823352495-0.022293500804606917j),(-0.08510442855345268+0.22449371633065746j),(-0.13393764030769884-0.9740375380379362j),(0.04054259449033326+0.050197768334345166j),(-0.07013736147216126-0.025798300040528355j),(-0.1369523160479847-0.02746541836354852j)
191,(-0.03330678006286619+0j),(0.26437144267843965+0.061337397533791325j),(0.07141587450334896-0.11937316844550422j),(0.14688688657524104-0.31121030255150345j),(-0.5734979382444008-0.18724251220782878j),(0.2629975412187996+0.39954182011522743j),(-0.045042705353848043+0.07974493056716751j),(-0.17923837878962462+0.11653133518778251j)
192,(-0.1523582147238605+0j),(0.024861428038720636-0.04347703918745295j),(0.13222647779173896-0.20712461420562717j),(0.11926668588851713-0.22306038461011382j),(-0.2993584562703989+0.3234370020242761j),(0.10755729090442057+0.1461446924410655j),(-0.21321258846278923-0.14383875834446957j),(-0.07110483141427251+0.007529669819422076j)
193,(0.08777437054740955+0j),(0.10745827815062677-0.11986983405328913j),(0.017371683115074817-0.08986798794721046j),(-0.17345940945378863+0.09949290879173753j),(-0.10883649279657609+0.4497452225549201j),(-0.46156034832598436-0.032460104493671746j),(-0.08499614791125776-0.053451865682021614j),(-0.014212080876548197+0.05866300073274802j)
194,(0.27696849835876347+0j),(-0.20696422522341557-0.052641042411735776j),(-0.11531816476144735-0.042629907358875875j),(0.07937687928168383+0.12274314745340258j),(0.4068400707143205+0.8436070746580522j),(-0.37715866502998974+0.03271650220392794j),(0.02430197313469737+0.11690802825334662j),(-0.09774634174437677-0.10327351606820684j)
195,(0.5442852059942864+0j),(-0.07845791486752052+0.05525950209663903j),(-0.0605823098460152-0.10780682275207987j),(-0.05242021616038307-0.18055403609759427j),(-0.7010927433789281-0.6382429937711762j),(-0.1903290452045665+0.2100482332677256j),(0.14054540870477514-0.09880155483427476j),(0.02875749019254679+0.09444832409345347j)
196,(0.3756977712761399+0j),(-0.052850909752012364+0.01521238055199543j),(-0.1358076018959375+0.19614177714407266j),(0.10584893516984037-0.18370749468001257j),(-0.021529648942223353-0.18438062851439005j),(0.3813924930800141-0.6888273030970061j),(0.15390665930388536+0.4277403929355545j),(0.006039062193657518+0.07914306742582054j)
197,(0.10858177728978413+0j),(0.007247050965787073+0.03061807717785943j),(0.15114049607133434+0.019684501063110257j),(0.07975742638700796+0.10657061960571233j),(0.5058456312565416+0.2841170399747365j),(-0.07466775187085778-0.3907389216964414j),(0.23765448605566042-0.06327067684396823j),(0.1805395233682316+0.05972382665610819j)
198,(-0.2307152129405894+0j),(0.1251221152756743+0.03956783241381265j),(0.3881880063532509+0.14925312156498513j),(0.2629603380167527+0.2790639002989921j),(-0.37352122097816154-0.4500398846972874j),(0.13179145032679845+0.2775306418158303j),(0.12583375132735108+0.11154809312166346j),(0.12523830238359246+0.021562155405852768j)
199,(-0.560417751270098+0j),(0.09675161783959699+0.00516238048245643j),(0.38152418353918865-0.1572904536076957j),(0.09190880825036904-0.2554138430070694j),(0.13459826239819456-0.6996169021284496j),(-0.5319551083885379+0.3474709252284578j),(-0.12572631569942824+0.32862859771358316j),(0.19017465779685871+0.08522757814804237j)
200,(0.21421827238641944+0j),(-0.06607158382847618+0.09251190872791014j),(0.277871939974351-0.0699801581748185j),(-0.32003225580719386+0.19187974919097683j),(-0.6408130038593797-0.48285157751338675j),(-0.2583750960992966-0.0707604862571434j),(0.09241585160092147-0.0588902633390216j),(-0.07576980460031427-0.1522937414812284j)
201,(0.0899201960941412+0j),(-0.04655052197098104+0.006178945477262637j),(-0.09345519598985232-0.1503939791413513j),(-0.1902985290950651-0.10694813854374464j),(0.05125929376942173-1.4122709947633905j),(-0.3349965183021111+0.2178502519229173j),(-0.2562207039258293+0.09968455800787568j),(0.11812358173920957-0.09556583212886302j)
202,(-0.20735732008897412+0j),(-0.00028437433143556345+0.01544760965857185j),(-0.005969712886453586+0.08755160493473084j),(-0.23653841977051832+0.3029780717444261j),(-0.6762826435885705+0.6101898307338293j),(0.25828912123074055+0.06191199124367816j),(-0.10624791931407628-0.17167977931411857j),(0.11330007819910332-0.16608265333181021j)
203,(0.09385626371913185+0j),(0.06028166956896268+0.0452116880424884j),(0.15277030161123942-0.1994764532118152j),(-0.09609554454497699-0.5713266969718803j),(-0.17357412948469958+0.15977350216089334j),(0.011403531316970594-0.40440582860383995j),(0.1553290296399496+0.07876720503706508j),(-0.016641802332700684+0.09879843844659886j)
204,(-0.37273546217706494+0j),(-0.00557524963323798-0.062637128926577j),(0.050462690667901364-0.03445055727455859j),(-0.030082006788566845-0.15292572519442674j),(-0.049200485682260486+0.2490615358783283j),(0.021335866257038486-0.49487650104504666j),(0.044051596680397466+0.056521704538591934j),(-0.10156980618146559+0.10266120014189736j)
205,(0.05834023627471624+0j),(0.07360615467693875+0.09428449860918328j),(-0.033263031908886465-0.17980452414841974j),(-0.06154006424461331-0.19129741967824082j),(-1.1532888803140033-0.11246490793650857j),(0.06704965439035913-0.34529431278003964j),(0.04517275154245789+0.009705640735417978j),(-0.043195527480569554-0.018961505273798987j)
206,(-0.22674397179067257+0j),(-0.06282197352905021+0.07953346909848026j),(0.1096669677583799-0.24841516123958116j),(-0.10019984167113956-0.09063125159970715j),(-0.8293693356945315+0.1021373148876781j),(0.22005822636515032-0.6000760336992342j),(0.019934008733604097+0.025147492137228035j),(0.11056032502669905+0.015338201245604047j)
207,(0.40364576524242757+0j),(-0.11234849439621111+0.010441597490998059j),(-0.32341060827816986-0.042755079558980294j),(0.17297389197414703+0.5243906135582825j),(-0.16610103684395283+0.872893185350388j),(-0.046360353947984594-0.4041285111987529j),(0.04904210711303465+0.16767047925514775j),(-0.0370332191903681-0.01727471577464358j)
208,(-0.11806912224779188+0j),(0.006267912668929433+0.06923247650661368j),(-0.08140124126531925-0.01452947562199755j),(-0.2789825277335064-0.04641485364169527j),(0.08926237172705406+0.10645630456548988j),(-0.32960386556710397-0.09008084691494254j),(0.3093802335555962-0.2769949646289868j),(0.013992540889379679-0.008858577415499905j)
209,(0.04730981443530706+0j),(0.21345244870172234-0.062351018693033305j),(0.07421181028456492-0.004844814554892385j),(-0.0845951187595305+0.058976996897271095j),(-0.05503060157537298+0.6070525715114148j),(0.15642653751775562+0.23459894673764792j),(0.011439630782027442-0.024761253026279635j),(-0.011915805700988578+0.00999141322694655j)
210,(0.6194270451804282+0j),(-0.1791381707651931-0.12226954077439756j),(0.14871799194288954+0.032899793957700166j),(0.1858177089078838-0.16984431116251034j),(-0.09376220940075713+0.019154363479130798j),(-0.06857924130679896+0.2449034568309006j),(-0.2758831019931898-0.06948707232405343j),(-0.12732616145296044-0.1922316912429113j)
211,(-0.4162175307126864+0j),(-0.10286964145380091+0.1138566434896185j),(0.16163958209750287-0.01550813251803703j),(0.3190401452124626-0.09161120071441899j),(-0.4143449072066394+0.7542057414898394j),(-0.012941016813104542-0.0868387420886282j),(-0.1392917573515508+0.23283274307094878j),(-0.04127051224921874+0.010932709891000755j)
212,(-0.28116950835292837+0j),(0.15236689240002857+0.058852136516363965j),(0.10195368756152133+0.02369403987497598j),(0.15491498407881957-0.06082544975975715j),(0.1506122261727556+0.12594390410323023j),(-0.6673958690196907-0.5312750454944104j),(-0.0825413298974206-0.061447010578355984j),(-0.15202986249830983-0.07339705041256109j)
213,(-0.13526747276979856+0j),(0.09605858161022116+0.056481995483211186j),(0.00867606991893563-0.050676430110515466j),(0.09747744633004453-0.058315157086629016j),(-0.7813773697908392-0.3602032704024418j),(-0.018022386120912337+0.0441088976450653j),(0.11179655247920849-0.032161221718813145j),(-0.06424938156449045-0.06421373911489654j)
214,(-0.44078439246628154+0j),(-0.06214348520019258-0.17137596643753453j),(0.10009617385094123-0.08674974863847418j),(-0.16536532782515728+0.029671921744987947j),(-0.8612675944752912+0.2326771767962954j),(-0.07576144485952269-0.1364481524588257j),(-0.12658219649514613+0.08265310041845533j),(0.13677372391389347+0.03263217685433693j)
215,(0.2987878489884457+0j),(-0.1542223524301289+0.033245782839608454j),(-0.06520276335766767-0.08462792687047188j),(0.18951699125377494+0.1713038170459777j),(0.6032778886434823-0.5063732230156285j),(-0.35928723348815833-0.3900207216319308j),(0.030737441676891086-0.22578761419986865j),(-0.05349407652234911+0.001746100290795154j)
216,(0.35609177311678686+0j),(0.05564799795394838+0.01923056243230671j),(0.27973818370797604+0.12834336786240397j),(-0.11959118244539278+0.2774233920316802j),(-0.6980846948958321-0.32799405645941254j),(0.1090594751693234-0.3669415221724102j),(-0.06859625716789151-0.05105341177084394j),(-0.028087240388345314+0.014543448570216201j)
217,(0.05994891527142565+0j),(-0.028710179470406508+0.04742302250147104j),(0.1104416059578312+0.04921467346866723j),(-0.11002810680622281+0.0660617839263834j),(0.6297197428607503-0.9252379083936204j),(0.15000068127447425-0.07309563434475085j),(0.225554909321118+0.13374005417907525j),(-0.015000747425903457+0.05124799707023651j)
218,(-0.383603123509924+0j),(-0.15059955875108658-0.10707670290275575j),(-0.11760400157819009+0.11420651397945367j),(0.6348960299634505+0.05916137299138767j),(0.6786057327238167-0.45686083997901705j),(0.11938633317181048-0.09563479400785471j),(0.11096243103234552-0.03403956484234287j),(-0.14648690042001117+0.013504773618864957j)
219,(-0.15079811050537467+0j),(-0.04440122952989662-0.012914027047183863j),(0.00348971494457688+0.14556474958957746j),(-0.08296128006534914-0.12291977894752087j),(0.624715713832261-0.4251291489694651j),(0.23811987101208568-0.12585388364618733j),(-0.1328304347651827+0.13847659377747518j),(0.08054604631707867+0.08034883141966427j)
220,(-0.15929765094331746+0j),(-0.0083925909944958+0.10382448604838679j),(0.025467496401624455-0.28502431932037137j),(0.6093619144698063+0.03438794406119597j),(0.3440483014980359+0.3356902514805847j),(0.2700356483711841-0.08093529089815617j),(-0.3256714036755554-0.23955890244119848j),(-0.0648380664986844-0.05492885140032176j)
221,(-0.08131889546747215+0j),(-0.031694207849701485+0.0892690539812161j),(0.010085930049863218+0.03077814758821352j),(0.24386540261627754-0.34548331248355224j),(-0.38621074356921603+0.23166058456299762j),(-0.45727626262788423+0.10600772138557157j),(0.15790067194007432-0.1466375229283578j),(0.028168150617887355-0.20505143749299248j)
222,(0.08310597911791404+0j),(-0.14622610370315584-0.01058516046435437j),(-0.11444624187104516-0.10931111872602337j),(-0.11455699898829858-0.1953628169878739j),(-0.5503130863773956-0.7233544950834273j),(-0.043508685995483715+0.4121240474398316j),(-0.10534280551477776+0.07336376277532365j),(-0.17548371004825788+0.1367223460935837j)
223,(-0.2417964278014707+0j),(0.007578196588250916+0.04301883677883675j),(-0.004964293895223841-0.08482057598970569j),(-0.1324928392877187-0.28677135288708827j),(-0.27452462467288186-0.6243445549919581j),(0.38279943277216505+0.2583108444397713j),(0.017753779465533102-0.0196354223556279j),(-0.06089474376999579-0.02953681446246456j)
224,(0.5577033349242684+0j),(-0.021913170850071148+0.091317062243775j),(0.0072536984697375954+0.20658018316469917j),(-0.4479313864463902-0.5332947233005128j),(-0.29398786014036526+0.18014936158722603j),(0.19407080286318285-0.09957668854494786j),(0.1735653570234308-0.24723896652181526j),(-0.0963574202532349+0.11180081190158497j)
225,(-0.17855701397983176+0j),(-0.1913120299560396+0.03427021884492342j),(0.10576754334037053+0.13370468081888245j),(0.05329316939520801-0.13981982132915796j),(0.24909889501437707+0.9283365970127934j),(-0.40402539818232736+0.1164727040694283j),(-0.06087116420692827+0.05787398314248991j),(0.0013741245313363256-0.0823267828267812j)
226,(-0.045779589519524766+0j),(0.04370322534535172-0.011867064086651107j),(0.11309412849611535+0.31811274087018737j),(-0.14709041480083507-0.08612154360562141j),(0.6167957851052912+0.5812577583333557j),(-0.026300475173860995+0.1529950270072049j),(-0.10127785688670878-0.15672366678375144j),(0.05230630078463269+0.07004058458621248j)
227,(-0.4030966842182871+0j),(-0.046745394501687396-0.035730688948917844j),(0.11877310863782917-0.03380713066134021j),(0.15072214298929823-0.08756808676842594j),(0.7750908569901879-0.8489170722729397j),(-0.15876545004408898-0.03482479271489421j),(-0.00414517089224084-0.12681049285179735j),(0.007877466423423074+0.05857561135217804j)
228,(-0.09636822057258324+0j),(-0.08128081611530934-0.06911507449639043j),(0.1502027180939819+0.08191041757301003j),(0.010024776556524784+0.22500379808935123j),(-1.0539056170257548+0.009651725478923689j),(-0.02712975247787923-0.09203823399112597j),(0.1049595737534463-0.10553565276432805j),(-0.010824297775655687+0.09883512699280163j)
229,(0.5800217098893836+0j),(-0.0688514506070766+0.05274050686446727j),(0.0033718642579766284-0.15523959854507097j),(0.28881778203047337+0.16844870732582043j),(-0.5773717945577079-0.47014336663845335j),(0.01153236125850804-0.24838249263588166j),(0.1038847597642062-0.27354753776799984j),(0.06094710121904191-0.037334727905057j)
230,(-0.14188490013025482+0j),(0.018785623641528897+0.06677195495496147j),(0.08384807863412938+0.08221668447221016j),(-0.2997012349367112+0.0038217633442483856j),(0.4595887822836183+0.6669854674794384j),(0.22470896822802544+0.18311180297182728j),(-0.1045880524284875-0.08705554990189787j),(0.11250160821642337+0.025807954935166834j)
231,(-0.2014312302791779+0j),(0.0483691787974668+0.06189857123553589j),(-0.0654277433639115-0.1494180165204432j),(-0.2258838242336934-0.32053044038723016j),(0.047893806311952704-0.5682733841540172j),(-0.42397594218225176+0.23522776082842592j),(-0.002257910046728616+0.3089077244703795j),(-0.13736037647254373-0.0895572804555401j)
232,(-0.07240545482219182+0j),(0.010834379781924353-0.12310264112302714j),(-0.14543862023974957-0.005494753603848539j),(0.132065308703172+0.31166252445821624j),(-0.5061547201488886-0.21806431334833198j),(0.21104762300702454+0.18024062098453014j),(0.05935671577551871-0.062015311028298166j),(0.09172958006982038-0.07758292545808462j)
233,(0.2049959758407807+0j),(0.007091274958063248-0.07026416463506494j),(-0.14423825961107395-0.14793817174318055j),(0.11921979737732555-0.03039237062494348j),(-0.85841421459783-0.2522703017964075j),(0.2134739109007218+0.06413572654301714j),(0.048692354104838895-0.12638419726024142j),(0.09788727329749557+0.08842245645883512j)
234,(-0.20095246544726902+0j),(0.0512375979796723+0.13139912228216705j),(0.17321872851178421-0.014021174037093881j),(-0.03811691807248601-0.4752997222648844j),(-0.41094744252036836-0.16114314534594648j),(0.6983822236854411+0.17602887533707645j),(0.31249828391432066-0.08901613570029336j),(-0.04765439818061806-0.058065567800225606j)
235,(0.08311313207495682+0j),(-0.05516992372401883+0.15861554433368644j),(0.053776470666935534+0.04807521727085925j),(-0.183602322869939+0.08112723065974164j),(-0.739687646504298-0.7982251539978027j),(0.1005121069462333-0.11273463712854798j),(-0.30469876182730954-0.013870976515742005j),(0.004434110502643423-0.10796591413880796j)
236,(-0.5356535398194697+0j),(-0.06128376713637691+0.1427779802485456j),(0.07481130704852265+0.032053841078404297j),(-0.24645894882244299-0.398322606583859j),(0.11290533425130513-0.15023670386256427j),(-0.047850025519406536-0.3180441273073475j),(-0.10666848053255457-0.0979779997639526j),(-0.006244202754653892-0.05065981023120389j)
237,(0.2552538305762515+0j),(0.07075639971168174-0.044733981795749306j),(-0.09986570738572553+0.2718770828725271j),(-0.12927252352368124-0.08352784222048025j),(0.4240300030330192-0.4018173263108992j),(-0.3220383399746307-0.2373133635870353j),(0.1372346525242467+0.08406088824879931j),(-0.024396473925463305+0.1697898614338091j)
238,(0.23087874432126154+0j),(0.06544450400336327-0.08336291976019747j),(0.10183492400873008-0.10623144026442397j),(-0.045317106712319824+0.12540029379060247j),(0.9580618916276283+0.33678534989160397j),(0.04584370354610513+0.2832419013942718j),(-0.15077351847691278+0.043207101386973146j),(-0.034485308852659644-0.056786074337785916j)
239,(-0.23826373177677607+0j),(-0.19582492257837322+0.16486969322836653j),(0.028944183774875655+0.16872772239637557j),(-0.10466298354217898+0.35694773741319696j),(0.35320175491181083+0.4898473935802459j),(0.18837626877001845+0.10121178568096519j),(-0.0827427127716344-0.2948574993083015j),(0.1925119844130117+0.1158420328125498j)
240,(0.1839718947246466+0j),(0.029344435521750784+0.08966303048041782j),(-0.0012469133558150759-0.27954246616468004j),(0.2237728555788678-0.19055878486304692j),(-0.5259017555960074-0.47939017696367403j),(0.28289894398382387-0.13868634365423302j),(-0.22353938078448687+0.017334535269755896j),(0.1538383849368072-0.07438652118747285j)
241,(-0.15915028830384537+0j),(0.08802321354323363-0.0657235044259839j),(-0.19225486023806979+0.017629863191917162j),(-0.02068870811036154+0.26783692118300717j),(0.4377361795592404-0.22171614079589883j),(0.26839434719356653-0.16030603077468122j),(0.09938670253893137-0.1723705580492818j),(0.07355733270002876+0.03366187291088496j)
242,(-0.042374024179607755+0j),(0.01011587105903898+0.05908081378553037j),(0.1775622620265698+0.11252959138635404j),(-0.3661167506406525+0.1173492038649889j),(-0.2757793143435553+0.15016502158240425j),(-0.0008451583135181094+0.13467606687727032j),(-0.2727887609952403+0.00933457050086136j),(0.0906376783666995+0.13098586047479036j)
243,(0.48228697067114634+0j),(0.12100885080060225-0.11825698680991127j),(0.23859272944162382-0.020216285067080744j),(0.12690534924238303-0.14044943231616422j),(-1.0110142790143635-0.08625126103738687j),(0.21549289217091916+0.03771072909099786j),(0.040296369244371494+0.14593261213490913j),(0.02149275829533787+0.05293270147964248j)
244,(-0.19046391709948757+0j),(0.032899397466588376-0.23251805599907133j),(-0.18929619414264226+0.12518220414389286j),(0.18767093220778072+0.017320248135794164j),(0.3109951587798794+0.16438637904763012j),(0.10673639961998996+0.2434482295697324j),(-0.033399228415582474-0.09459220343847227j),(-0.11315859322461441-0.03170623465734325j)
245,(-0.10987383360358022+0j),(-0.018674656873168896+0.1558877451138298j),(-0.18466624942304896-0.0662644118195309j),(0.1883524946941032-0.007443142389533551j),(0.44255486338928623+0.7619404032235114j),(-0.16434421406131566-0.10232689597994425j),(-0.03071398404896322-0.16276471618832103j),(0.046771806523168605+0.029513779162052903j)
246,(0.040481434053493054+0j),(0.06026799086697068-0.09394575302846267j),(-0.046681329341418804-0.12654227654851674j),(0.0032021409169266726+0.11002835432943214j),(-0.11788818089513077+1.213043710036677j),(0.1863708512391313-0.10837654863376667j),(0.023642723317181095-0.039477183001641665j),(-0.05451479637016987-0.060036858448163324j)
247,(-0.32274895440856705+0j),(0.11529333912591092+0.05978198317363253j),(-0.012628695293069748-0.1141880656400322j),(-0.41174421843343084-0.09035802336347198j),(0.32164646548473536+0.09368461011052683j),(0.04035447210962213+0.13179569164370478j),(0.12919623196092023+0.0038830206036220977j),(0.04975778655040096-0.12265247492100334j)
248,(-0.33838961893617336+0j),(0.07579644577425795-0.059418127596159796j),(-0.29308285211518914+0.09963055083509084j),(-0.08408869039460189+0.20845157543518328j),(-0.1780440074320253-0.46817888613165215j),(-0.4187890164158447+0.23101444901046345j),(0.025485050276410397+0.13403130981069833j),(-0.11756910727811543-0.3339663513045645j)
249,(0.09260754393082676+0j),(-0.09662283537845354-0.05545424288409759j),(0.27688986202025073+0.17147142892638328j),(-0.399754509147702-0.20668150466413782j),(-0.23697932317618298+0.12837685972513052j),(-0.0496848333838941+0.6934853656379089j),(-0.03665497951430824+0.19676790102383185j),(-0.012020923998830188+0.13797996574506616j)
250,(-0.5910498873664085+0j),(0.01018392248794956+0.02040362419935157j),(0.029172990234044578-0.2304628600653781j),(0.009590754933610543-0.19722592247874965j),(-0.6412416205956907+0.489083775734899j),(-0.017852609764303+0.07263980618762889j),(-0.03333402037128636-0.00646459239427685j),(-0.06308706801512126-0.12825042165206976j)
251,(0.08735856786803609+0j),(-0.04096816459541938-0.026436684066994384j),(0.08159373509952396+0.1183455372950971j),(-0.006343435025815081-0.04992514421229542j),(-0.8934901046721584-0.19908211301789192j),(0.3404011481656295+0.19908531756688333j),(0.009065159985904715+0.11572916997074839j),(-0.13938891956844415-0.11911601669107101j)
252,(-0.26214121090307096+0j),(0.0315326623477755+0.07527891895248454j),(-0.15714663316249353-0.12308609762611812j),(-0.05719707357710512-0.13154374580060882j),(0.2620873423886173+0.6044204934292333j),(0.2289582483969978+0.44062248510203267j),(0.11117717433543234-0.294898018459628j),(-0.02754839513864884-0.13519335541294833j)
253,(-0.09385537994234111+0j),(0.13121822018857474-0.06404840282414867j),(-0.05962023964917619+0.07650475945163858j),(-0.17636884152789212-0.10533381942660468j),(1.0542271289481693-0.016702932050703112j),(-0.00301683936493298-0.125637740596387j),(0.08869112398464804+0.09298108059778608j),(-0.0174829114025368+0.12485184197267139j)
254,(0.08468674176540186+0j),(-0.14855351525483695+0.11577536798165756j),(0.10917849206922413+0.32557549283913806j),(-0.40333390481579956+0.3898386429146177j),(0.9017455501167285-0.5787354005327752j),(0.1465126021298051-0.0717034426912074j),(0.020911789758465013+0.08193767270015014j),(-0.0417664251257948+0.01227374283026118j)
255,(-0.09951648650628783+0j),(0.11268375074761566-0.11771773921564277j),(0.08035400708933652+0.1302957877324048j),(-0.28423630677008743+0.26041495874889276j),(0.5512331476337882-0.3642558198406915j),(0.34795396338674056-0.06187594171793776j),(0.30483362175606127+0.06844441048758883j),(-0.07910441911653629-0.0970527264102117j)
256,(-0.20435120815767366+0j),(0.04378714162520538-0.0851827980146824j),(-0.0011920820085930955-0.08382153522100383j),(0.3668927186892795+0.31283164664651614j),(-0.3610987854469675+0.21760223255679145j),(0.4842758669785563+0.014433808697469065j),(0.1875211538466528+0.012951988475907637j),(0.04788751296464967+0.008056586269384075j)
257,(-0.4915644449259145+0j),(-0.05789573030776261-0.07916810358066076j),(-0.02383496342286788+0.04138043443554046j),(0.07760303906360187-0.32276459952546344j),(0.6381504325850026+0.6985481401119321j),(-0.182116260346176-0.029716351720434374j),(0.021220919418753686-0.03851301117383357j),(-0.1444570906951746-0.023364413079643515j)
258,(0.04104055427280161+0j),(-0.02781328394519545+0.0893525801199776j),(-0.2038365211763158-0.10072774999606061j),(-0.2387533939565682-0.1674486075540264j),(-0.07957616128976189+0.8098760321381091j),(0.10350618100094977-0.13441170683721587j),(0.0007530152994500491+0.05367698879313747j),(-0.03032392337387385-0.03214538828874841j)
259,(-0.04703908075246857+0j),(0.07981791316891876-0.061927361143659605j),(-0.15238055310455795-0.1566618396034513j),(0.1909799247644743-0.21469879677137027j),(-0.5784717001659719+0.7810483731184876j),(0.3596154908388175-0.18851532747285268j),(0.14561057961785095-0.0004375271516750684j),(-0.11088448510236427-0.0481244162149008j)
260,(-0.035320138018099745+0j),(0.0726982161275743-0.022484283706934116j),(0.03268157002381076+0.12990606066706972j),(0.3629541729522957-0.19294116410232956j),(-0.5268035979254209-0.046587300840417754j),(0.005745929648867706+0.2315301548929459j),(0.09342211620849479+0.18982557210627776j),(-0.1082403302102473+0.010707415631957512j)
