,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
242,(0.16852860576008438+0j),(0.19449825544824587+0.040121942537584665j),(0.015485097882481792+0.09266233811354324j),(0.031354077070381736+0.2700984405520813j),(0.19451401244704153+0.10463231954908093j),(0.5771017092177024+0.30027593128791197j),(-0.12236825465959708-0.12535839163108117j),(-0.18309740279869985+0.11906349752223604j),(0.013995678877241437+0.11042287866774822j),(-0.0709919793629933+0.07810901841595658j)
243,(-0.12305508700035203+0j),(-0.08138957155281194-0.052156387095737125j),(0.04803292234481815+0.021183894915979204j),(0.10316369974477622+0.11077040824761979j),(0.6118443953553281-0.4392025805721115j),(0.48407950073284367+0.03605860636677881j),(-0.4689914994372915-0.10713320592363797j),(-0.008650072967118047+0.06064507640951865j),(-0.08044818229545447+0.09372087423670494j),(0.050176002707961215+0.018738487001587957j)
244,(0.0613482303285692+0j),(0.06962703407144816-0.01680334521853099j),(-0.004957246156468746+0.14121321176875937j),(0.11783610270506374-0.07729515676620533j),(0.4911537219379707-0.07716913182434658j),(-0.570175542845246+0.1244369578627531j),(-0.15171043785969845-0.08001370905540203j),(-0.18633944932037003-0.32367537052479783j),(0.1220515870997449-0.044446505377726465j),(-0.028304958854333796-0.07768668241672884j)
245,(0.09950924655556553+0j),(0.03613392252504764+0.04058809789153761j),(-0.22467956857309312+0.09475799617332001j),(-0.06393668380326153+0.0579591837561096j),(0.2830509647289688+0.051350496284374894j),(-0.21590335829221924+0.09938785056901644j),(-0.00701023531754455+0.3646338253542075j),(-0.07097720482148771-0.053258696617462124j),(-0.020234083627403435-0.005923974021246592j),(0.062062753155516945-0.01223896445139961j)
246,(-0.25718737010938436+0j),(0.03827640727299439-0.1459983197220215j),(-0.13074903576921243+0.07129480195968699j),(-0.1830140209303582+0.23500563860096357j),(0.017759145648019125+0.08559551742986969j),(-0.7670631254118515-0.03880579610837853j),(0.005813477575047674-0.0721787514630069j),(0.022765663525422905-0.1717420821785807j),(-0.06113608365865992+0.08701683276978775j),(0.0011886441748308325+0.03505307407248628j)
247,(-0.3104319504495216+0j),(0.03919641550246058-0.04351427968551843j),(-0.10856920219128341+0.05071907719822147j),(0.035859260439589744+0.08738245755155767j),(-0.04095748077442293+0.2291797423282178j),(-0.6340979826746763-0.4715084591465412j),(-0.37402639086222267+0.08901400422880462j),(0.10516012020605363+0.2655814703307326j),(0.04174165395764208+0.1329969883721703j),(0.017237321792337383-0.11911306230325028j)
248,(-0.24268247819479968+0j),(0.06883375570748126-0.030851672422660473j),(0.058846328455412836-0.030217251469182707j),(-0.05952762406616164+0.09840442665772589j),(-0.2542093200656466+0.08966904372575128j),(-0.8435629915119494-0.16567036639908472j),(-0.08586953786135028+0.07942719625163101j),(-0.1477364679524735+0.07082242913527764j),(0.055667487679966786+0.05890659297701814j),(0.031011011795711387-0.10581870535772077j)
249,(-0.34334019751362754+0j),(0.03294369616905649+0.10339008953571431j),(-0.10181902684333366+0.005690030796463897j),(-0.04707918532682667-0.05790835566756709j),(0.029869431119435238-0.0591604412636548j),(-0.5508994198104074-1.2031919967023366j),(-0.018931463187159492+0.05014146021723654j),(-0.005977502574736837+0.2171595051701985j),(0.14442343903504845+0.0888017775987749j),(0.14923331508786597-0.060699925905133095j)
250,(0.5966743448326854+0j),(0.07716839984774027-0.033743815769410795j),(-0.06827392322894123+0.013479565801324707j),(-0.25983167354475156-0.04722557990715151j),(0.27224905695237683-0.014730445983186383j),(0.7545399489524172-0.4916500796181654j),(0.27189552836458697-0.047030727595225245j),(-0.039209287998647174+0.04488863918734385j),(-0.015572280687790506+0.019781288836084113j),(-0.11180463363254682-0.008576326852356427j)
251,(0.1711600668194787+0j),(-0.07173962433402606+0.014470321717916838j),(0.05789555445823839+0.07663804737433955j),(0.016401220717416135-0.04734221835220284j),(-0.2410005510448225-0.014902147170468047j),(0.703861663725907+0.002169415964008301j),(0.23059527481393638-0.07059907313664184j),(0.032173596823023856+0.3783546614503779j),(-0.13315908017156813-0.0560532477511255j),(-0.03007488604073845-0.012776513509534584j)
252,(0.16960122350083437+0j),(-0.09808822026661997-0.053220912157574116j),(0.06742547766354035-0.09046674000130585j),(-0.20929122105939088+0.10296059091497523j),(0.13156530759632734+0.1171453252053816j),(0.07002175640060107+0.5334549259147507j),(-0.2978684673153825-0.10930615185673159j),(-0.007819692521848207+0.06765116807349734j),(0.059870026501057896-0.04139144989630961j),(0.025361392547656826-0.010024151568493723j)
253,(-0.06825380918905583+0j),(-0.06038553938359873-0.057501802997849336j),(0.05665909941676358-0.114113166546008j),(-0.06500961818060427-0.09337835863841339j),(0.31619462779492696-0.06965154935064555j),(0.7336473366234549+0.16879976167303024j),(-0.15202273657641882-0.2698484207752751j),(-0.13650443022066147+0.28254064823581415j),(-0.015549471952238594-0.015131892537801107j),(-0.04389950452502733-0.05165248300828967j)
254,(-0.05974044833122949+0j),(0.04606594822283343-0.025865290099509507j),(0.014018407417182757-0.03186134904191016j),(-0.008565534298147208+0.10328442022006668j),(0.0780234236605355+0.07396931017618226j),(0.17478160133739543+0.8827982904515211j),(0.041517526480601856-0.22413672373004911j),(0.020287349704078857-0.015335392444297886j),(0.06585753942574586-0.10158563652922811j),(0.015999195796594413-0.05544321018424693j)
255,(-0.03383783694966952+0j),(-0.08011318157684996-0.04126130632682218j),(0.026832561993355347+0.012119303912721105j),(-0.00825184317486891-0.19513881235017969j),(-0.17241923756323246+0.17535354606056558j),(-0.23982759184860084+0.8943342470281948j),(-0.20254860467893718-0.1834797788024624j),(-0.011329740261316876-0.019594038962293267j),(-0.10534883054973035-0.07978047164003776j),(-0.015593814600773517-0.016793940631759673j)
256,(-0.1901493478508922+0j),(0.10681270118074207-0.08524669757940391j),(-0.101763819694492-0.17506275806777236j),(0.029714744036587974-0.08559326133464497j),(0.20288051094916096-0.16260506805387304j),(-0.2577097296602126+0.6441221599511695j),(-0.1595597644000218+0.32465711794738517j),(0.02039412925760772-0.11409253247916996j),(-0.11894848161516722+0.042628741298759876j),(-0.007950303748163499-0.09548510042689462j)
257,(0.10257030385026089+0j),(-0.0013594581191338296+0.045026788716875016j),(0.06594690941172646+0.1598130222548254j),(0.1623391613834417-0.052078340233051565j),(0.3250577608537786-0.05816810203020027j),(-0.4565363455124105-0.6381542566757534j),(-0.13101315033378988-0.008694257632922217j),(-0.0471864326963083+0.22205715372014695j),(0.1877721310843821+0.14925219565231218j),(-0.11297339876058994-0.12352718770802198j)
258,(-0.31793002154678407+0j),(-0.05211249363826678+0.01234533656791224j),(0.17149048585881432+0.05400026167685323j),(0.0782842560589066-0.11857685175134473j),(0.21174157092510626-0.04902832841834871j),(-0.19519338166793254+0.08583386167826365j),(-0.2135703634609889-0.1613425235435776j),(-0.050373727407494226+0.19088487596325698j),(-0.006292272651792372+0.04231808810002749j),(-0.04114610538932528-0.08141550509642537j)
259,(-0.10432850519836973+0j),(-0.045402054126332095+0.0768589263840111j),(0.04787525674851823+0.2456227322200105j),(0.09908934562154839-0.29014134276436815j),(0.03845466730746451+0.040277932077883126j),(-0.08762007699723533-0.17928738735188585j),(-0.4246257751153866+0.0292475311497831j),(0.3292419511769025+0.1874245758520117j),(0.14436925046395024+0.14141592065096328j),(-0.005052220055830267-0.025098472250491624j)
260,(0.0802338169280758+0j),(0.081857762559267-0.017831788752387022j),(0.015790652136565306-0.20024909446746636j),(0.05628011868023945-0.17024582953731732j),(-0.33855096131704004+0.12466130218273483j),(-0.21419557524220262-0.8096069642034587j),(-0.11240345694216096-0.053311637968834265j),(-0.0977488494449423+0.1432120783113155j),(0.03880922098324754+0.010627083070811835j),(0.06366177109204246-0.0973476016817198j)
261,(-0.20857205493082673+0j),(-0.1687283861506064-0.11618998211198275j),(-0.014382724413517907+0.14529772366412963j),(-0.13287268233662858-0.09002920162802877j),(-0.12417045717651118+0.04546103939666982j),(-0.1926475992321089-0.6828493828780485j),(-0.11219646167102772+0.3498112138534919j),(-0.019108496023046977+0.16342891071597954j),(-0.036176051980046614-0.06030222004293175j),(0.015121193782344264-0.04550404099561709j)
262,(-0.2825663410271734+0j),(-0.04504426783296124-0.0873215350183169j),(-0.014980106370828122+0.14366442522909062j),(0.23725971077673672-0.09124603464092101j),(0.20704883066193053-0.15233386203991128j),(-0.8537389851601499+0.0726301060104108j),(0.0856055103354558-0.04501361856960541j),(-0.2046628244207612-0.13883289103977503j),(0.060245675311347904+0.1425665648052201j),(0.062001214076518485-0.011812066632261038j)
263,(-0.208717054273614+0j),(-0.10351761255691153+0.09647696606371228j),(-0.16946731821476918+0.14533462089926708j),(0.12589762653981118+0.2509454722880035j),(-0.15220016138555356+0.07857211320432902j),(0.13344313113426087-0.5781184191750055j),(0.3930524918755034-0.13816301979714968j),(-0.024136800497541896+0.014518259863693974j),(0.016471605235606666+0.09492618997200764j),(0.01642780543976271+0.03508308476294011j)
264,(0.13872883190953317+0j),(0.07952812569199204-0.0473833665766498j),(-0.01852429427441806-0.09160538813694727j),(-0.041991157217631754-0.23563509118511974j),(-0.051503350963582314-0.21035169011466037j),(-0.7222127412431844-0.2721468342203233j),(0.31680114783553986+0.04526479624402026j),(-0.24801599973736377-0.14540578401335044j),(0.03699906871308488-0.0038913179208773315j),(0.09471444756817143-0.03219661582954274j)
265,(-0.4084908739429146+0j),(0.09997376085696369-0.11801710703505605j),(-0.09384023389894935+0.15649491100297466j),(0.13340662024494346+0.18035734260797232j),(0.31021434149757443-0.18740704257395654j),(0.556627649757249+0.41908899328870625j),(0.048928598109230274+0.34579742920465995j),(0.24862087259460142+0.027860115980272993j),(-0.030559883482347124+0.027838616522152457j),(0.03676700979959255-0.04827777777183732j)
266,(0.1297474673051842+0j),(0.0940227844286642-0.09281572632055285j),(-0.07012322493830607+0.06671928136197254j),(-0.02188443673619144-0.027649672353570465j),(-0.1777196625182522-0.16947925855058776j),(0.28241137312234255+0.43143433949700766j),(0.009988506517820878+0.3298066862775886j),(-0.08070779765464758+0.03162392013411652j),(-0.10301823505042955+0.12177238510284842j),(-0.01333999577514321+0.05719672608671385j)
267,(0.16308706826951438+0j),(0.029054693543608238-0.20461745026226374j),(-0.08020881214855421+0.014813299710765344j),(0.12421900136361778+0.22081923865624833j),(0.13339232280811714-0.2158370509976279j),(0.0356108674372452-0.3246094010785459j),(-0.17385039894056253+0.23717329612980848j),(-0.14335786318100185+0.007929964591395798j),(0.09199457745787992+0.13578907600676177j),(0.08932131801172691-0.010274121864495937j)
268,(0.2828838592269909+0j),(0.10738923567933858+0.08617813944433454j),(-0.046975600302546494-0.013066172011425958j),(-0.0321547701279717+0.0240576041376537j),(-0.13476234235773307+0.08972631692574698j),(0.15900441957366934+0.2877907018788497j),(-0.027737342210314556+0.12539278762209177j),(0.16754471200484217+0.11144127711010667j),(-0.09028983839433832+0.2500707915438233j),(0.04318657520964909-0.007316157279122132j)
269,(-0.3276374530447258+0j),(0.08231690963042441-0.03707673721890951j),(-0.06787951883888492-0.15793640829792535j),(-0.07477379886135264-0.06505387591810406j),(-0.3866571164214933+0.12442091660006074j),(-0.2510019013643888-0.3570698155948871j),(0.2425089093491137+0.15445603779718153j),(-0.04788297347669325+0.03135905800581718j),(0.06607890602666247+0.0437258929328853j),(-0.040322600407005915-0.07492622602571217j)
270,(-0.09436877837115087+0j),(-0.023490176717088022-0.06245377882341937j),(-0.079194421933142+0.019067621340499972j),(0.07174579791483943+0.025094598350457745j),(0.39186164581456095+0.20236817128784784j),(0.758491236770412-0.06912426477069536j),(-0.15036916887825338+0.2637851692516229j),(-0.0613177155636527+0.05463726522894197j),(-0.09751573324615612-0.06774670457583216j),(-0.016251944208495996-0.042801839343176225j)
271,(-0.14505173471279953+0j),(-0.08299779936487003-0.03777783320831277j),(0.024980308769519635+0.041305844573389996j),(-0.12224874487787342+0.10048309631934069j),(0.05817752002684026+0.2024953528784761j),(0.5994765737936018+0.28339599642401225j),(-0.29944479815839253-0.14460258783877486j),(0.08729699726124769-0.10412800153181279j),(0.009472071228166738+0.014191666161955888j),(0.07244165220371448-0.03080421338528342j)
272,(-0.11183406350234125+0j),(0.09754744556733286+0.034764426052527636j),(0.03413098909474811-0.14842458635716224j),(0.07530576296826157+0.004165278040078865j),(-0.08676016855870616-0.14498059791225087j),(0.001785857374014821+0.8087728306286953j),(-0.1006167583964801-0.10965887399544902j),(0.03809263967073169+0.10457751939792477j),(0.015289717899978808-0.1181390254976881j),(-0.009858385119045583-0.07100922328214673j)
273,(0.2547938248743875+0j),(0.032890256280203395-0.048511522558980155j),(-0.027613560520645-0.01437099749748217j),(-0.1561055136114338-0.015102460720881512j),(0.25521531616980375-0.2170952581223652j),(-0.4992915883844271+0.6933939535595673j),(0.15936379050059124-0.10025150571302868j),(0.0901558401292444+0.0018393068941578578j),(-0.03740622641645118-0.07809427530209j),(0.022291944268463353+0.009794093430262921j)
274,(0.4241812230489982+0j),(0.07678380696265719+0.1462624333676445j),(-0.001326295322802506-0.21146116740374424j),(-0.37716354098067195-0.13630673157450024j),(0.4100609541109203-0.40579122084554603j),(0.011992521979836773+0.16753231273049163j),(-0.16795304056662314-0.2159518555982025j),(0.01004290701786787+0.0701334092999614j),(0.1423908428242208-0.008671803298312002j),(0.05515296083191938-0.023848919121280742j)
275,(0.30539838823881005+0j),(-0.11104844073844662-0.058721350064125814j),(-0.08520466345926417-0.026792205367957463j),(-0.012822013730390103+0.2701451814517694j),(0.13865284642158376-0.4585216987951382j),(0.5415708873145022-0.5177295992464498j),(0.2124788038300569+0.011330802292667697j),(-0.05725377385835323-0.024238969591708598j),(0.09524597164407561+0.02046801407941809j),(-0.04723566283625207+0.10633640694503242j)
276,(0.13459294537174954+0j),(-0.01472183119297961+0.023420612890055245j),(0.05640289345644814-0.20244399189115964j),(-0.05316159606584878-0.06896163926797745j),(0.07572069149384449-0.3941833458164575j),(0.0273042353346461-0.02252724168813039j),(0.15356867414248537-0.41688595481156615j),(-0.004593916090831998+0.028779303146285285j),(-0.0054568061786049865-0.015550779769659885j),(0.032351436993125475+0.045227154506999184j)
277,(0.13759591203521498+0j),(0.04981092226701129-0.0325773401097004j),(-0.06207046822259562-0.15040542181576097j),(-0.14346346635402732-0.035324554637505376j),(0.17862790505281909-0.2462009298974846j),(-0.24887174160941117+0.07514528983416595j),(0.09965359555416294-0.09780974159847133j),(0.219034584527261+0.14896339435198752j),(0.050565714410787874-0.10935984251277907j),(0.007685258223314423-0.09536854781268941j)
278,(0.17362095094518798+0j),(-0.01887822389604628+0.06644485920875624j),(0.08001896835356342+0.23533039629864994j),(-0.0037191646795207423-0.007702034263313881j),(0.17389456868373804-0.5342356479202366j),(-0.3135359193255805+0.05794148526464077j),(-0.5192752892482122-0.13007365562562645j),(-0.09911311583033955+0.1525796574807915j),(0.01721287422525313-0.024876059392347345j),(0.07876349343778802+0.0026605265207454987j)
279,(0.3318249689950281+0j),(-0.020873860702026306+0.01187400316646136j),(0.12106648804216531+0.025943730643416863j),(-0.046291692995631156+0.027379956673818262j),(-0.020416533589136934+0.003434911306858149j),(1.1716097602684912+0.22597294660987244j),(-0.14766751734007713-0.06787886496594078j),(0.003433092892707131+0.047204870047081j),(-0.08244525824511553-0.0032122755127359896j),(-0.038498037648898795+0.008853254925294554j)
280,(-0.013892408377444848+0j),(0.09126092241590374-0.010017325964291592j),(-0.11145441188492503-0.05426909183388752j),(-0.14186422581500419+0.02938015886152539j),(-0.08460471580884987-0.15729760492040284j),(0.6705359045970074-0.18030596900100704j),(0.21600786825626075-0.22756734099390966j),(-0.1042246697561231-0.1296027761358632j),(-0.07122980757722876-0.01338632466010406j),(-0.035348165690404124+0.018936983960336343j)
281,(-0.29911573068309977+0j),(-0.010091099479871843+0.04189983685423356j),(-0.04238249902985585+0.057849482794133794j),(0.1583970260994175+0.10312904767577337j),(0.09074684993393224-0.2700675627917186j),(-0.04019387055748813+0.5848769357499135j),(-0.20357979992148562-0.3024769399253419j),(-0.08149150173641999-0.0867653966150306j),(0.013592523263040727-0.09706915022961586j),(-0.09196465787197738+0.026923693798829758j)
282,(0.21876751302334355+0j),(-0.14008474235199184+0.0936572743383724j),(0.11756130513753243-0.042478648286883885j),(-0.25972934499318245-0.06478403298878425j),(-0.010985395384917752-0.18138655103750867j),(0.3732138362464144-0.017954968453823415j),(-0.1456100808587097-0.40378999907864466j),(0.13525890163908888-0.15170398325835838j),(-0.07154493307606911+0.025832397331880794j),(0.0815253645154083+0.034273120422204296j)
283,(-0.4713293818574268+0j),(-0.0011458318798091421+0.06018707732045921j),(-0.10699628923654682+0.11525920538821081j),(0.1251876289445611+0.25712301533226056j),(0.15036642652557916-0.15089425270145457j),(0.2001056637609866-0.8691852204055812j),(0.07144836843930438+0.4127576846732309j),(0.2206311896081592-0.016347100766585063j),(-0.016299742770833063+0.11413065394681197j),(-0.05352280355236517+0.030694338637216885j)
284,(-0.14098488268343612+0j),(-0.09922257940841506+0.0963126380449908j),(-0.0871311132877344+0.03993339931199997j),(0.02026730543689516-0.31745809809599584j),(-0.030576720044913262+0.1540963274434157j),(-0.3197809164772096-0.06912116971831123j),(0.24346811537332058+0.08335040222130685j),(-0.018158137988304773-0.0658735088153538j),(0.06118642533146211+0.03433735356641239j),(-0.07074021636531676+0.07746921204798882j)
285,(0.0312650201116309+0j),(0.0307830189384263+0.11902963550857426j),(-0.07706577741010288-0.12446494589800935j),(0.25542006255396466-0.13316190791719096j),(0.02252134051848594-0.008843151676114838j),(-0.4930326265142451-0.5387168824341352j),(-0.049826222799347175+0.05853155474452551j),(0.30675371130421364+0.04220538346796224j),(0.19663122688541393+0.18196143779938823j),(-0.0992859587703468+0.02040410028509805j)
286,(-0.31789355466109426+0j),(-0.011526010531166718+0.15170337223507505j),(-0.07922548475080457+0.0754147915306809j),(0.08528015748122232+0.07012893690569393j),(-0.08114850783775424+0.11675279101700697j),(0.7162073421039106+0.3061843522096771j),(-0.1668198428759898+0.07700292711804244j),(-0.12599708610436366+0.0033905597826869695j),(-0.043342781533940763+0.1083566618520385j),(-0.05590092011627591-0.11593997709723927j)
287,(-0.12098002311937558+0j),(-0.027885284488791642+0.07524074654736192j),(-0.0090070283719213+0.07798438012634214j),(-0.0028519937672021843-0.07304400306299765j),(0.11717544096490959+0.13035969037624975j),(0.9785019605995101-0.4558484678447635j),(0.09153051960382497-0.12413429624737365j),(-0.10612594251404879-0.24454729122187466j),(-0.1373636480037265-0.07199674002121129j),(-0.08204147060381052+0.08729286461550799j)
288,(0.16583649206253925+0j),(-0.05064447203013947+0.014303989761778723j),(-0.022991595934843054+0.14954796571283996j),(0.016156596005435835+0.2301832279284018j),(-0.33914341365163714-0.15556790334627088j),(-0.5895611594532266+0.22822351916777278j),(-0.06943932089738145+0.14571798083816567j),(-0.04770674375986082-0.14021876727367705j),(0.018357630170453935+0.07171013645969708j),(0.07550899568647397-0.07519715254415758j)
289,(0.13621631582881605+0j),(0.01288152323752404-0.07073237721647134j),(-0.056635489780014175-0.033835608726905636j),(0.023679723324030635+0.0930386245496371j),(-0.2905805044076464+0.03634167236444313j),(-0.7279075266577987+0.6663812695788094j),(0.01873787223336698-0.18380964480644393j),(0.005484541737163968+0.009553872388521005j),(-0.055941754331929106+0.1027459759113533j),(0.12121281859373992-0.027796782467496253j)
290,(-0.18063180215983565+0j),(-0.02478945719689224+0.013309207701647419j),(0.16522782663989716-0.05610162636116153j),(-0.012892207047171679+0.2630854226204641j),(-0.24415625926963352+0.33687475360894514j),(-0.2511809350002058+0.02799854718851666j),(-0.12233705070259307+0.1604433893335345j),(-0.07457922829509779+0.08924465357238381j),(-0.1192562807945876+0.040210071104813006j),(-0.014219354597458163+0.07334783683123908j)
291,(0.3330626133224495+0j),(-0.08890403986821416-0.04032159952078902j),(-0.0008634992279647341+0.07018037254689673j),(0.11483654263330707+0.14722906107634587j),(-0.23929228017674925+0.29201147758065327j),(0.39760600499903564+0.3459146336400596j),(-0.2325378064186374-0.1664448661311613j),(-0.06593344448895522-0.26818422272361814j),(0.07643568226353638-0.10894716112823676j),(0.11505274197944285-0.1554230307156337j)
292,(0.0824225319030385+0j),(-0.11262175762662907+0.05362479102153569j),(-0.07865027662665999-0.008967271847747697j),(-0.14023199434634603-0.049305773991727114j),(0.03104355107763665+0.09427881217312639j),(0.5666720866500778+0.6985312406322718j),(-0.3738617114530137-0.2155458966366543j),(0.10133396017988097-0.038070477354373855j),(0.09500929081129185+0.022889292755653975j),(-0.055064348266468985-0.03604681478079855j)
293,(0.03545551943440478+0j),(0.057200915576933825+0.027850552715108952j),(-0.11267744138730088-0.05439102140699811j),(-0.06756966004464643-0.08574642158573637j),(-0.17896836245998815+0.11226667974895253j),(0.47960006881300604+0.40363888683359583j),(-0.7854708788420393+0.05707198738581181j),(0.008261613738209125-0.05170665756007786j),(-0.04745939203228228-0.0205040618697804j),(-0.05601673622698264-0.132338461590619j)
294,(0.05744947136970724+0j),(-0.027684248706566696+0.029224750110445646j),(-0.02233389011054529+0.02547579091973403j),(0.10966975029651141-0.3268774152187709j),(-0.36784633597349325+0.07811963570574736j),(0.3567276836902282+0.9003650174309428j),(-0.19912733045286116+0.25212833589903405j),(0.08129004886359326-0.15819573062949682j),(-0.09561643454023405+0.016438846729600345j),(-0.09683334859465467-0.16265711075236394j)
295,(0.23587549266089117+0j),(-0.031723567117390994-0.07545264070131921j),(0.037661837488407464+0.015883097314713455j),(0.06936816988572324+0.3339576647212424j),(0.10358082700455212-0.2612719504246942j),(0.466391075458786-0.20845016900673957j),(-0.24220054712239691-0.045493314263803604j),(0.03163885355791378+0.1419148715081756j),(-0.07805354708446044-0.09984097965075646j),(0.14473158326123264-0.02426113534696096j)
296,(0.511570874675978+0j),(-0.01044204087283339-0.0562935460485347j),(-0.10387244650082735-0.1779348544089702j),(0.010889116393034165-0.17567322958318746j),(-0.08354737824683318-0.017248108227842042j),(0.0754613206064237-0.4531021008741777j),(-0.16222499307843607+0.48577968228148194j),(-0.07515938009300344+0.12228182324030763j),(0.11470403154819635+0.06930807681940906j),(-0.04869734501654123+0.03040054460191119j)
297,(-0.34687336531488716+0j),(-0.015381839480817214+0.07794876685493732j),(0.01607534756550428+0.08779248350509354j),(-0.033448881053573944+0.08272692213368067j),(-0.35659996800706917-0.26991659896632514j),(-0.11544807909565098+0.36731200868504205j),(-0.3329858464562153+0.6705786906274684j),(0.22760292933758677+0.030049549884926717j),(0.10042408675575995+0.007931376422710155j),(-0.0474996518378047-0.14783410153155538j)
298,(0.016565445048069685+0j),(-0.05185708030893059+0.037411261277063984j),(-0.09572915275135932-0.13752871103725942j),(-0.06546561994636044-0.026109895172645947j),(-0.2156752241494944+0.11549139333128247j),(-0.26663650191088695-0.5140361406554311j),(-0.24778161119074876-0.1647582020680326j),(0.18509107442655454-0.09610932633596332j),(0.005444982826282675+0.04701852215133191j),(-0.052974144130126785-0.025488808693651423j)
299,(-0.24460896973779567+0j),(0.01930437931362345+0.11209400569312315j),(-0.06325463947965972+0.03870507098227259j),(0.1910018371077191-0.10157461557274422j),(0.06369899850160465-0.2921078866195852j),(-0.22138688177666008-0.18842410608413424j),(0.39623967809615235-0.11099420858932899j),(0.017035637424724862+0.03737856837277942j),(-0.08161134269860548+0.11653765937581788j),(-0.002125539837118581-0.050768562188341665j)
300,(-0.4563138792686973+0j),(-0.05252001140927358+0.013173516587038608j),(0.09103617103923278+0.09700912731652472j),(-0.15801222413381608+0.19231709638214534j),(-0.22492628696515263+0.515810270220077j),(-0.3718070798748811-0.579109933249195j),(-0.18627060912363802+0.08640039743472562j),(-0.005112297941900927+0.15694598424873774j),(-0.10438983986698148+0.07348758826361373j),(-0.06988908980531688+0.0054690533959528085j)
301,(0.3128954705011374+0j),(-0.20765321666228467+0.02017284378433986j),(0.05153342819425098-0.06395995645317744j),(0.08481599954795982-0.1691496279994502j),(0.265421815514668+0.7226788109725022j),(0.507905206907974+0.10638317556740573j),(0.21624081638667003-0.032224295601770966j),(-0.02661604702378261+0.0533165905595625j),(-0.13429128462382775-0.02725422045431542j),(-0.06543303201894721+0.06194329798258222j)
302,(-0.4195048585917868+0j),(-0.01637254185823715-0.028868203726735913j),(-0.1671844960680395-0.005256528800110363j),(-0.13522576274938108+0.1341387450150937j),(0.44585079725268556-0.03982433070470828j),(-0.12411250124218329+0.3897336502813211j),(0.385838356107403-0.2685516143569156j),(0.09968653430738608+0.06315209000612548j),(-0.06458046333533915-0.10579301914314669j),(-0.1330584547788442+0.02341983721285274j)
303,(-0.21595821041268148+0j),(-0.09391887426471171-0.08443630047143406j),(-0.11363748729351605+0.10377829291008081j),(0.09922499822025568+0.13211901441636004j),(-0.08297308305460115-0.05588152031367888j),(0.28721527964468846-0.45871686913792553j),(0.11286193223620238-0.025942174515578526j),(0.013916849591650012-0.10799808012965448j),(0.14830772519092586-0.054715968439875834j),(0.040323285561045696+0.027501896834639692j)
304,(-0.35520958209019055+0j),(-0.019794679159883147+0.022134685214420646j),(0.07518088895090003-0.14109044299296536j),(0.04829224520810393+0.10578271372593423j),(0.06070110362256716+0.04654263616155772j),(0.4882733665456956+0.007792651911599363j),(-0.5389906571849055+0.15970159926656988j),(0.09353918969034647+0.15681462552466763j),(0.14088965897494407+0.004109976290150238j),(-0.014181640971835226-0.06359352254348438j)
305,(-0.22389748869143306+0j),(-0.006704876518064208-0.01347223217247152j),(-0.09218325824798823+0.03378450173069837j),(0.002589286467710932+0.030571564698659272j),(0.1484074343978499-0.22262195358508313j),(-0.02601231286732794+0.8227474245219489j),(-0.27700321539022793-0.21016263349929126j),(0.09482050625106325-0.11718432567668263j),(-0.015261268568245851-0.06289995104709381j),(-0.04104124066147859+0.12196511516571057j)
306,(0.20428159309271646+0j),(0.10983419948464596+0.01880414937557337j),(-0.005256376559219814-0.10805525872314073j),(0.1287847721626104-0.06899818949546671j),(0.1355431960293093+0.27294902451526215j),(-0.5694470065011207-0.5581139338698822j),(-0.1745929440196678-0.25403130607217494j),(-0.03902189556874143-0.0645092678195258j),(-0.022119715723388493-0.03429161427011937j),(0.030155712890693607+0.11733445361396688j)
307,(-0.5128873443670737+0j),(0.0951937177012233-0.02569764014628584j),(-0.014324522770777365-0.0781660456980641j),(0.35979953655731833+0.038390528356009174j),(-0.11677261099533133-0.14252633834147943j),(-0.44862085354719916+0.2094357727411556j),(-0.015015155222140919-0.07327691610539047j),(-0.0895380379673074+0.2480901969122984j),(-0.07937026219799234-0.014298328193836973j),(-0.058113365966964814-0.049747294718578125j)
308,(-0.3256616166655675+0j),(0.008728570901895681-0.05686676559013515j),(-0.19126069876534263+0.030483894583210158j),(0.056341415399894734-0.09501395737796203j),(-0.35204688381764954+0.06207761725016887j),(0.476574787742227-0.3275826014775787j),(-0.2879123100197723-0.11486973014573307j),(-0.07676488951093371+0.04846873930218656j),(0.026700551459853568+0.13389139497220856j),(-0.10905157730794818+0.034904850789583934j)
309,(-0.0812311970250531+0j),(-0.06424849833465146-0.02416104378349218j),(-0.11912978799418615+0.03755948798629209j),(0.05483407794469273-0.06160202645463037j),(-0.45245551263800443+0.27217837297965985j),(0.4333774582501259-0.7216032594276065j),(-0.3626060401422889-0.015093826354028254j),(-0.20079865092337496+0.14107731247530525j),(0.07332427650062452+0.02116287295038875j),(-0.033192515376351456-0.03049254278895297j)
310,(-0.2957781650686513+0j),(-0.10597679357733296+0.05348026359930199j),(0.13542290195367826-0.02608778040246699j),(-0.13702913023450777+0.011176362173186849j),(-0.030398433784776302+0.2254538796974725j),(0.09432258632032697-0.46130706164179847j),(-0.09877552758280915-0.11385414164167326j),(-0.046854608101413384+0.031718455576695725j),(0.04233613001586968+0.02966331216090178j),(-0.054756437532660955+0.08806299201583896j)
