,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
261,(0.1155698653512012+0j),(0.06483227096224718+0.029003937511900304j),(-0.16698191835604195-0.028862474994450445j),(-0.17522640757841654+0.07906297099281485j),(0.06103120684958804+0.23972010309165007j),(0.43605649805216673-0.4855242033208658j),(0.03222493306880829+0.08067552581205018j),(-0.09534078911661988+0.1257535942527441j)
262,(-0.15570443769492526+0j),(-0.01135798533790097+0.0473373724121438j),(-0.18486216086748386+0.10024073023918885j),(0.13586576649770074-0.07647728185303806j),(-0.6557821982547266-0.2661496935339393j),(0.3077644060362821-0.13369464679763574j),(-0.02414446566791155+0.15208651892424546j),(0.024696874914330754-0.06617011538910283j)
263,(-0.26091874473970433+0j),(0.11189693894407735-0.02069894091714489j),(-0.0496290307751877-0.003159423291853294j),(0.030501776683278886+0.15840607408384577j),(-0.7678739385275979-0.42192074745041763j),(0.1596676305658348-0.1913314601537134j),(0.0678437549884947-0.018175360150974613j),(-0.1068221115665236-0.03320458573980118j)
264,(-0.24514913839151356+0j),(0.10406706076411648-0.050198085208874615j),(0.0071214132498298305+0.1962248746876309j),(0.055458841385700286+0.02818075601125937j),(-0.5858676204454636-0.9902994498284708j),(0.04254907696181892-0.08844753675122682j),(0.038145430621909435+0.12721054946035598j),(-0.027382265216060353+0.16691874968455625j)
265,(-0.43399765848389493+0j),(0.008490926004612834-0.06324727495280082j),(0.08067383580874381+0.04045097771676258j),(0.48628918491623857+0.13634321867209648j),(-0.43883148164141983-0.8357232544605422j),(-0.04185999999993839-0.3741972236122354j),(-0.04237525934853649+0.2363701361776233j),(0.1629739516859087+0.11931998797217744j)
266,(0.4966887238063513+0j),(-0.1644304384467703-0.058057136696935685j),(0.3873293208173271+0.31137680514880905j),(0.4479370973683392+0.4357618950825768j),(-0.27991821929069044-0.4959833091226252j),(-0.23524460863733687-0.43659399842655067j),(0.07805214624287936+0.19516696701742373j),(0.08798956456320561+0.011261570474101501j)
267,(0.11551218094734925+0j),(0.18029035528804033+0.10651916752971587j),(0.28195777311523285+0.09181832030018654j),(-0.03345283412701153+0.4476592066592838j),(-0.4222198285309757-0.41249219338390264j),(-0.03319284263647428-0.20500695858419216j),(0.11266584412336288+0.17003601453778688j),(-0.09423747627627026-0.044123271041221344j)
268,(-0.03904280566998558+0j),(0.10725317013459473-0.08302585568820094j),(0.22717502829144498-0.0953732916379157j),(-0.02962582700849079+0.4738218404459751j),(-0.30321919661403773+0.08266783445458746j),(-0.09388982340627111-0.21983113112503222j),(0.03050727578620228+0.14695719298532325j),(-0.1625640303360883+0.035396789075923106j)
269,(-0.12347093903443379+0j),(-0.018508099413244897+0.1664502695485174j),(0.16439532683032124-0.10717156657914756j),(-0.05896117132889332+0.5901003985403698j),(-0.034833862993316055-0.11739113350826867j),(-0.07654498603814111-0.08714985917704596j),(-0.05570189289262083+0.114605359616171j),(-0.17026040221738392+0.0847627674240411j)
270,(0.07558802924367741+0j),(0.008572522299220793-0.10369382589751122j),(0.18458093020445093+0.07249320693383605j),(-0.06722400009549245+0.5541655605269321j),(-0.09201720154405843-0.07725735624746029j),(0.28817070581877924-0.33141761602052955j),(0.08623493246649164+0.24682927709491365j),(0.08111615624004724-0.08475808204291549j)
271,(0.05047031868791402+0j),(0.032861040319873205-0.10176308589257418j),(0.3738951501665266+0.11850361581464784j),(0.12443853982285864+0.38776195860904156j),(0.39188277269041394-0.4010672900164302j),(0.12525890149278834-0.23905410733688148j),(0.17388425136606517+0.09575044787570203j),(0.07998711573214727-0.09157676804777372j)
272,(-0.2638348171729612+0j),(-0.1580116104736242-0.05607711238838845j),(0.1658638625454598+0.04215126345283286j),(0.15438482831505412+0.05471640203803965j),(0.15018689839860555-0.8742320149140137j),(0.10012444387416644-0.2539624482408549j),(-0.0550978785047257+0.0953670596520913j),(-0.07337053074491869-0.13588376890282286j)
273,(0.0308545654707732+0j),(-0.060895339846217866+0.11728775323723414j),(-0.13606798317124968+0.08991014794984753j),(0.31555306023314494+0.04100905572282828j),(0.2217903407993171-0.5601908310778103j),(0.2707943417821667-0.12601223993203156j),(0.10513298835392534+0.004199314245634987j),(-0.022212179253426653-0.10282754916908154j)
274,(-0.012102602496113002+0j),(0.0014664306622596233-0.07356601430200183j),(-0.09945846180422709+0.09348563857234646j),(0.22631361866866062+0.09669391123533605j),(0.07478350494160642-0.8804474716767361j),(0.22781357668179925-0.35310066767979054j),(0.09778148150310909+0.0411935675971106j),(0.10206752593482102+0.05120846307436576j)
275,(0.08532997085589072+0j),(-0.051823354690838416+0.05785514699004368j),(-0.07917648559922912-0.0774906205784921j),(0.2652698826946447+0.22790886425684354j),(0.31173998930151076-0.8590248217059067j),(0.24862612234547943+0.02508041789140006j),(0.26160821126044076+0.15696820344130968j),(-0.13791711579961632+0.20407190919903365j)
276,(0.18401472639770372+0j),(-0.11789482778451565-0.05355904535248154j),(-0.006483075508831579+0.06393330036373959j),(0.013873279118987484+0.05633062006446578j),(0.4213279585994373-0.8424080878516544j),(0.2660320166763855+0.10347780989842367j),(0.2181273509509226+0.17243349945289008j),(-0.08128983050002073+0.12287776421831903j)
277,(-0.046099106354229605+0j),(0.21237680585132981-0.08712673353885744j),(0.19312572495784214+0.048469791749438274j),(0.3724448622795722+0.14696651755347329j),(0.14084082451303154-0.9470099492588895j),(0.07908843406507803+0.2772180885885544j),(0.2484375066458468-0.04587853756348981j),(-0.018917226078731725-0.09981011257632229j)
278,(0.28503906448690797+0j),(0.1924925207630637-0.04842228473260356j),(0.2357722691288902+0.0567827494196671j),(0.22946567735756024+0.20048938097424304j),(0.1735410496880694-0.9802966925476861j),(0.1648356648995771+0.14220078703375938j),(0.2032167607458468-0.11447297814832118j),(0.002878914873911252+0.07519890255168196j)
279,(0.008689573146062723+0j),(0.11896021073002759-0.04028472887915331j),(0.21493686312040475+0.030708444221886656j),(0.13158229167589341-0.07069347389996407j),(-0.17359953538881004-0.7887983200757168j),(0.18694917195742772+0.15424998883003777j),(0.09923407429582279-0.06363679572079857j),(0.13464473955760092+0.11693889130755238j)
280,(-0.15950370179063905+0j),(0.011393034239089828-0.06108317943712363j),(-0.025719506026354824-0.16364748907003432j),(-0.17959013285180664-0.1218115240890977j),(-0.470441456376653-0.7854521697121427j),(0.27110671715294193+0.12204919971856722j),(-0.10324569752907152-0.016108917287486535j),(0.03720378960265988-0.02939938581522187j)
281,(0.050738505760865554+0j),(0.02542847531468336-0.0022375761105890915j),(0.047807847465404535-0.11610215209034982j),(-0.1774526819440761-0.027307261510992095j),(-0.8135198794924776-0.8849673873929371j),(0.209608037717215+0.030788560832117104j),(-0.007695933655996915+0.04256884906086684j),(-0.06358461140918231-0.021487208463762224j)
282,(-0.0013344015931820996+0j),(-0.07106514573535425-0.10215756385701438j),(0.04300361072894827+0.024684902452371295j),(-0.17546939869373548-0.029712777716021002j),(-0.355320272676959-0.7653078510118433j),(0.11410526028947182+0.13256425426748786j),(-0.03006380776583436+0.07129693253060945j),(0.0595821234752949-0.00239106166401661j)
283,(-0.13144971040313586+0j),(-0.046440642214739404-0.002927246887936368j),(0.08607476251121272-0.03424312325361137j),(-0.11962702402296663+0.004758321802435336j),(-0.016453694120944995-0.6327455728110636j),(0.10033993117103943-0.19176525489667828j),(0.027996039127351553+0.15465134115576715j),(-0.03225246009395708+0.07631502814630782j)
284,(-0.09248458204362563+0j),(0.04119499510363631-0.06254155810323328j),(0.05200488423398923-0.08874011917370478j),(-0.04711977963946111-0.04318726489454705j),(-0.3590322948758141-0.5364243551729191j),(0.06980586053267836-0.29627531273478186j),(0.12780616692491906+0.06205080193687258j),(-0.12992214418464962-0.1064251466713743j)
285,(0.35521630474441857+0j),(0.004542836106288769-0.20303070060516148j),(0.01819590962233883-0.049037651533249085j),(0.15005597353508465+0.0002753353183787884j),(-0.6028100237932721-0.30955012917706026j),(0.11443802975704054-0.32844642674272595j),(0.2568554715409455+0.09911021301686088j),(0.03663979686179403-0.08562763581241775j)
286,(0.2334266180035891+0j),(0.07861050920352518-0.12905316298023162j),(-0.19529643282350745+0.07765441143334208j),(0.13204511354614176-0.0606439715251206j),(-0.46726905216379316-0.3925116738899357j),(0.4102035280873756-0.3851334527978834j),(0.08080584755147266+0.05375320010031201j),(0.08597079474580506-0.06447185480928416j)
287,(-0.3384150178926153+0j),(-0.03688622496197752-0.1290931732517257j),(-0.16967667867942016-0.07075631294718052j),(0.3572167227950115+0.27588398559749083j),(-0.2564647542481284-0.11950234092714637j),(0.3031528989669705-0.014555637597771676j),(-0.06583097876996534+0.05214860032687428j),(-0.21123933574826276+0.054479851173818365j)
288,(0.07280644386334195+0j),(-0.0048982394100645504+0.16312453184430065j),(-0.20083207470540676-0.41105162763250236j),(-0.10680297335962513+0.2908234545464133j),(-0.00732581577938729-0.096623250268446j),(0.28364302618507814-0.24184793997339116j),(-0.20172284097040402-0.031213387403720323j),(-0.19908994152477413-0.08029501339804658j)
289,(0.011614661702174886+0j),(0.15553039224932053+0.09682216868432739j),(-0.28245009097680074-0.19816148690502206j),(-0.09898775422906511-0.06057706822989227j),(0.034285052166734054-0.4599506630283911j),(0.25187398784708015-0.18694249422875114j),(-0.15230398813377524-0.1672684495295777j),(-0.17787427381316814-0.13309849024547102j)
290,(-0.05520691443251219+0j),(0.06386052759029413+0.03330434158359963j),(-0.008837070751238782-0.03478001109540435j),(-0.1281538322836193+0.02149323272737598j),(0.8812015183800254-0.34326113654382256j),(-0.06176101784029435-0.3688904039170732j),(0.022214123276602365-0.12447577319790804j),(-0.1189559218322982+0.0007927097475536049j)
291,(0.07416575898335058+0j),(0.08416270068508808+0.14666721218185896j),(-0.06352577584515891+0.06345522742683996j),(-0.263771243817929-0.14469806652272327j),(0.6354572593544694-0.5649940546194809j),(0.20670880460810193+0.016258180073821515j),(-0.09063186956586941+0.03741873436715283j),(0.04821977084480144+0.06440058309177459j)
292,(0.24505273745845468+0j),(0.026213067155835365-0.09054800389804069j),(-0.04712019666350996+0.14493219016793096j),(-0.18153710519810579-0.24805323958778103j),(0.5393743587624737-0.2508319705126374j),(0.29489227570065-0.20507239706744412j),(-0.1165284961879833-0.020738267399507522j),(0.02552531310667662-0.0398615079655739j)
293,(0.20118119476646598+0j),(0.01892830418369436+0.04725547039638041j),(0.018182782802784618+0.1799022720066729j),(-0.1148332519301049-0.28247004781759255j),(0.4532015181077214-0.4119384673053256j),(0.1991052385235728-0.16438817696434285j),(-0.06090949181346013+0.08904344274671452j),(0.026913761474141006-0.014767475740141783j)
294,(-0.22059867656071153+0j),(0.11363744765623163-0.017164179864721983j),(0.04720132719133421+0.22733904698765495j),(-0.17324455141004286-0.3828814986195917j),(0.47495819579180465-0.6134660532203693j),(0.44936078184300193-0.2205326542038903j),(0.004743407038587576-0.01632827598249586j),(-0.02683255938683035+0.057844897156280654j)
295,(-0.3044487456901221+0j),(0.04485539152306517-0.13075459986259141j),(0.07059739374930453+0.26934605013326574j),(-0.042686733778884864-0.5372909199262704j),(0.6292322431033354-0.3600769918255098j),(-0.12077370156930922-0.08425153411878075j),(-0.04558034717326841+0.2679377421880934j),(-0.07937876700317562-0.059480413628814385j)
296,(-0.46245045751434766+0j),(0.11336580676113454-0.062592967708531j),(0.26110622757852686-0.04450569386683458j),(0.07676296392215677-0.3758446572985737j),(0.657918809835192+0.09864909773099709j),(0.09421968637265751-0.3570374843050431j),(0.0078073189614098985+0.14824041220395637j),(-0.1585663774508641-0.0864554126760527j)
297,(-0.420334957479761+0j),(0.14958498934596343+0.10697229648755058j),(0.014339180842787375-0.3094541274298859j),(0.02812607203046718-0.3715772914487186j),(0.6691912312137831+0.24095395810342468j),(0.18625853323365585-0.41016416292608343j),(-0.06188987004248646+0.009311728523627147j),(-0.0693788202271504-0.04860196596557131j)
298,(0.07794112929066721+0j),(0.047523385085949506+0.18452703357081623j),(-0.07660340447769108-0.16144997408539194j),(-0.05455413762881342-0.6372015358892891j),(0.6823432623083125-0.07954125822537278j),(-0.17373611609710055-0.34457443065299065j),(0.05766984997581349+0.03402558121431681j),(0.07731217856603395+0.013781841214403786j)
299,(-0.32700473568574684+0j),(-0.03034501822947564+0.19563183710604035j),(-0.13759695901868216-0.1692691356165719j),(-0.09971737298340896-0.5148257341604142j),(0.6770391433204145-0.18749923354377546j),(-0.08431246693906258-0.418373310268869j),(-0.0797024513182199+0.06761519078534046j),(0.00770411476291246+0.0927338081586564j)
300,(-0.16025791224405225+0j),(0.037619572113657795+0.2170982985088805j),(-0.14010131175847587-0.030473470559799133j),(-0.15043017325360525-0.15964642879774085j),(0.9165391386845003-0.3064856181686465j),(-0.08782699510448619-0.41056025526544376j),(0.02625276730463722-0.06894542734648254j),(-0.01662016704027581+0.035942577290576455j)
301,(-0.4248093643366894+0j),(0.10982368166847616+0.1585845271943922j),(-0.11407174167982517+0.14892353562626587j),(-0.23673766146702196-0.01660395038700129j),(0.47005631602868153-0.4579755248797844j),(-0.0936899667705689-0.2376024778290894j),(-0.1578889600538006-0.006149973364596252j),(0.013748393621284235-0.013856936959896878j)
302,(0.3435444512953719+0j),(-0.01841509307519347+0.14473667985041738j),(-0.054194649754665+0.082996775138269j),(-0.18913821031085779+0.0380170715746027j),(0.43969456267053614-0.5474016647239529j),(-0.25969421528612124-0.19437847140077902j),(-0.23042179494481743+0.010633669140759527j),(-0.05252978267197645-0.02376481221336743j)
303,(0.05131712974427266+0j),(-0.029701160063392885+0.12444093190663508j),(-0.1288358114018014-0.15882813330683226j),(0.07497565809631798-0.07939138770413731j),(0.7062900577771147-0.4159231983453625j),(-0.38110483576957777-0.052572140596398975j),(-0.2214253534607741-0.18894321911726208j),(-0.11754284496209363-0.09697254400843744j)
304,(-0.28676302502636686+0j),(0.03955939263010789-0.1505740215920016j),(-0.24128559476311218-0.04953411155810841j),(-0.26242187109553083-0.025230823996771824j),(0.7118259898758942-0.7354860759984405j),(-0.16472731749392025-0.24312211917118076j),(0.0281935497615662-0.23156924332403633j),(-0.102326709015223+0.015090313113995116j)
305,(0.41209182949240564+0j),(-0.09240800077840075+0.05070722729545205j),(-0.26344688655447884-0.018546922516394494j),(0.06872576879249084-0.10881740282417283j),(0.44439026589851244-0.35577373855859684j),(-0.39988166792841623-0.3699694537755109j),(-0.07126835598427486-0.026744093991446647j),(-0.05275428651246224+0.06869030691398316j)
306,(0.31926129374360623+0j),(0.1402397281642954+0.07617581072653086j),(-0.09498220701697674+0.04139030144997258j),(-0.22299826502783607-0.29708657755272927j),(0.5686454686334903-0.6401405522928315j),(-0.3481681364333408-0.2083274011290216j),(-0.1142580812048829+0.1187238506566041j),(-0.11073445428018099+0.04867756516638826j)
307,(0.14245020592159305+0j),(-0.11280862230019566+0.11265637277029096j),(-0.04106330295089394+0.0427736475102443j),(-0.04909641901738721-0.18414192668638635j),(0.14872635908657425-0.5433526680266352j),(-0.28916208122379283-0.1119012162075605j),(-0.04391908593502929+0.044894280179720594j),(-0.050027193495352125+0.05635102929909979j)
308,(0.20165759463066008+0j),(-0.13508643709811177+0.017440394314231705j),(-0.03657284583246808+0.10961149176781632j),(0.10525909468245999-0.18762999124109225j),(0.5169130646611695-0.8121593898921452j),(-0.2571070660882735-0.22633639421318993j),(-0.11269006339048984-0.020575731359191912j),(0.031549468812806354+0.08228252342824188j)
309,(-0.010865951311863298+0j),(-0.04622990909349903-0.09900293980087982j),(-0.024308131964300837+0.17628457669021744j),(0.12984209726799845-0.05525109814686565j),(0.44867120888050743+0.12386698339683073j),(-0.2075261915977547-0.35864715179929696j),(-0.02108134801831521+0.0011708422277445646j),(0.019137336055691956+0.10395945457525156j)
310,(-0.28283065519128725+0j),(0.17176533225522067+0.025758095584325007j),(0.19964946055718802-0.05501791711645947j),(0.20341711323463016+0.2265294329472463j),(0.503368289346308+0.05066366743279575j),(-0.5298900299417726-0.12278792659974608j),(-0.17455164363733391-0.19679598220706543j),(0.01709050310368263+0.2668631481448551j)
311,(-0.02888307502882967+0j),(0.09162438771069675+0.04767636739966624j),(0.11436764926418194+0.23276406810186312j),(0.17620524134888932+0.04704201676439945j),(0.27726805960523165-0.2961945585905229j),(-0.568395922304394-0.02129680963356926j),(-0.23048285398413054-0.2792913317533294j),(-0.004257641745707287+0.10062795815738398j)
312,(-0.25539870332485626+0j),(0.013129318003082738+0.060490975508785426j),(0.12657245605635498-0.07237906878554765j),(0.246914304513739-0.024328786208332044j),(0.3242736568072011+0.368417896881941j),(-0.7424972338203379+0.01012715333744467j),(-0.2262148922583427-0.10017769314867245j),(-0.06848603377635062-0.07060313291311607j)
313,(0.06097573437182105+0j),(0.051516219087131526-0.023244766972205604j),(-0.06072741376231856+0.06396574960384355j),(0.03375788440721643-0.2630135969132927j),(0.211315196729785+0.43214689592494526j),(-0.43431478989718936-0.10607186322760052j),(-0.07897030599808964-0.051915512696244934j),(0.1422389788796199+0.025600326467854838j)
314,(-0.26750596560126705+0j),(-0.009346342965990295+0.07685958196608578j),(0.26426065222272954-0.12232222600471515j),(0.08331277987257067-0.47024359183434417j),(0.2910426431140572+0.43893814341828263j),(0.055951225514430894-0.19367096644920306j),(-0.1698795423671686-0.061024347431145876j),(-0.0022455161030397637+0.028462838951854662j)
315,(-0.2704327096478093+0j),(0.03768427203971149-0.13306211249385994j),(0.19702800422072422-0.06286641423742582j),(-0.03910256662047373-0.4922956570565597j),(0.09766258731169403+0.4406737086761466j),(0.14325764805146265-0.06269725010335186j),(-0.2071959169370479+0.14131925433421852j),(0.006766253628347044+0.021569773624831548j)
316,(0.10559055805074069+0j),(0.0889739108513426-0.06093919464354129j),(0.08323379022292764-0.05429071937725155j),(0.030764698670672996-0.403360761373996j),(0.28965470064948573+0.80871424783577j),(0.16404919782113225-0.015967411899929063j),(-0.18138785443959024+0.08749919026125448j),(-0.021108038628554412+0.05748004825539368j)
317,(-0.33411440536791503+0j),(0.02930404242550836-0.250646750134907j),(0.0043874427068283685-0.019564339893083708j),(0.10224001880061304-0.11641108583381576j),(0.33674799507955755+0.6719082088141964j),(-0.0617865754088383-0.03929295985855128j),(-0.15967806176976668+0.023965398433862306j),(0.053054737194391306+0.09899034947283013j)
318,(-0.2069197221031399+0j),(-0.04569657256848764+0.027558775073186912j),(-0.2054511041883971+0.031813148786287736j),(0.017030000092847337-0.018086655978718016j),(0.3966032950835081+0.7296914194442705j),(0.03201694308500776+0.015542844700611767j),(-0.11638052063457821-0.03444348918223997j),(-0.04789262831592962+0.019969255787017432j)
319,(-0.39349413546212764+0j),(-0.0641258584881258-0.022965169182641416j),(-0.05150550141378492+0.12422329439164924j),(-0.0911488169218076-0.15755884838550852j),(0.9742065027431118+0.6511103748927431j),(0.2960243005163823-0.11019352427310666j),(0.08302529042351536+0.05830199478953618j),(-0.11139517919769408+0.05405785787920315j)
320,(0.509521978081043+0j),(-0.14089898128646608+0.023606097598455878j),(-0.12152904088770256+0.17998541449634498j),(-0.15730614651617442-0.10728476990472524j),(0.7993870398208498+0.6206005584123324j),(0.3151168829428021-0.06029803847606657j),(-0.030612576433689486+0.1192353343099083j),(-0.14527642331827534+0.060317563851904975j)
321,(-0.21277624294586986+0j),(-0.02561323817025787-0.011246645015734639j),(0.05013836078526409+0.16907333523757506j),(-0.0514194443023685-0.24369582410596657j),(0.5614930871353538+0.6793819862661035j),(0.42081526716638507+0.02434952979410165j),(-0.17432825981759983-0.01442045213330969j),(0.02979900571214232+0.15148678377198527j)
322,(0.013943847200633012+0j),(-0.0041725881453038415+0.04593772327201205j),(-0.14587688881303099+0.2014801925089751j),(0.0006917620680836102-0.27244886364366055j),(0.34348621228491516+0.8020329605334289j),(0.2291362939229559-0.07508584793549872j),(-0.025697460822176825+0.003211554011648418j),(0.06908565026562226-0.008165451717272287j)
323,(0.1747296679247895+0j),(-0.00122192257592834+0.07726059939697659j),(-0.19531249721418165+0.05095134802899957j),(0.08058123475161542-0.13338755771738028j),(0.44363608963366785+0.7110962861123478j),(0.18451007715064446-0.04713668173741192j),(0.05008910214599781+0.05349736160422211j),(-0.008180764610667059-0.011301812444497197j)
324,(-0.06615990369653288+0j),(0.03241323681513278+0.025715967279291325j),(-0.16688732643489176+0.15546656426478037j),(0.050711050653015635-0.0739484018705502j),(0.6113235958482633+0.8442234988229873j),(0.2605574475347906-0.18437868325273704j),(-0.11123326813766976-0.04687460704661283j),(0.022173944867335774-0.06258101055725306j)
325,(0.1524879403603845+0j),(-0.06724205192163041+0.09055380206428511j),(-0.38717791471024837-0.0021480246625737304j),(-0.1045678973231253-0.14487102089093426j),(0.5245771209891844+0.7376658931595224j),(0.19628673408845188-0.21419637339589923j),(-0.17990337558533132-0.05404578736236247j),(0.12891282878874946-0.23965646895121984j)
326,(0.6033389640464828+0j),(0.02316781838690335+0.15319753453445087j),(-0.3877647542196443-0.033230932499723205j),(-0.12984656380864704-0.32514246037419736j),(0.6397733703391522+0.38720880307294125j),(0.1040915565596274-0.3324480030483928j),(-0.1765356320139494+0.015797980033398475j),(0.07749164145056246-0.191750831009175j)
327,(0.6033389640464828+0j),(-0.03282771567814222+0.09986500148842371j),(-0.11216499737808039-0.014915159825957265j),(-0.02421876209039482-0.29297714068838937j),(0.8371871735623694+0.3037576296386748j),(0.0952262780215145-0.32508231534344273j),(-0.17218879212622656+0.016921707764611868j),(0.08559014877244327-0.22440402660233505j)
328,(0.38651605955431556+0j),(-0.08437156585279315+0.007049963367476583j),(-0.1804211545688579-0.2817816591979304j),(0.19712710970232653-0.4788780844424604j),(1.1469105384086502+0.40159476923054965j),(0.0562567956977027-0.11959051296973176j),(-0.2536614741274996-0.054467349922087537j),(0.0044172445161430665-0.3065311083925647j)
329,(0.38651605955431556+0j),(-0.06879388679872211-0.030589676689974653j),(-0.2116302023959322-0.2659395982064258j),(0.1509448469787534-0.5205324609814058j),(0.9269481897602992+0.4471326671688781j),(0.16294471833930968-0.049057515047889605j),(-0.28623760880796034-0.02324327725351119j),(-0.06248003182058852-0.2933011758858238j)
330,(0.38651605955431556+0j),(-0.06879388679872211-0.030589676689974653j),(-0.2116302023959322-0.2659395982064258j),(0.1509448469787534-0.5205324609814058j),(0.9269481897602992+0.4471326671688781j),(0.16294471833930968-0.049057515047889605j),(-0.28623760880796034-0.02324327725351119j),(-0.06248003182058852-0.2933011758858238j)
331,(0.5052900606495818+0j),(-0.016851855955986657+0.04726721010874338j),(-0.06829309190485464-0.2785722289749363j),(-0.014020345426524666-0.5079969471525809j),(0.6714919011385541+0.35443853538023756j),(0.19988189335617818-0.11408343357989385j),(-0.48951364002540115+0.04319289238696472j),(0.11184463336359503+0.002021523659150551j)
332,(0.43553792448349626+0j),(-0.04048462122839336+0.11355150263631299j),(-0.07405856529364349-0.2079572348262995j),(-0.2401386955594897-0.3177200159796557j),(0.642969645715254+0.41338224240322974j),(0.24141580873807766+0.1787688409975713j),(-0.5121955022714808-0.13462840348038144j),(-0.10654547592465613-0.0607091684885753j)
333,(0.11624661171822898+0j),(-0.11415431238378183+0.23919140391886157j),(-0.2048170708092101-0.03967701015705523j),(-0.2256096673452173-0.25833483850342376j),(0.6082547203347989-0.02395116849207965j),(0.32019907640474043+0.28323875679611776j),(-0.4706680625288165-0.11728299410911046j),(-0.1382734073746305+0.01702287226087672j)
334,(0.10705071705388652+0j),(-0.10366783136662883+0.01804502960138306j),(-0.24813992887001526-0.17402340209472486j),(-0.3415787287988264-0.3779178567352151j),(0.30549024147050347-0.4349999278341296j),(0.2660933226847819+0.17476859593399136j),(-0.450937166105244-0.12696273882688186j),(0.08215355389034718+0.04900476950516066j)
335,(0.5432248026296479+0j),(-0.0467078553113179+0.13129744395179407j),(-0.12822523497815239-0.21945255581755838j),(-0.0802192668051129-0.4869328702740896j),(0.20053921574651196-0.48669282875404024j),(0.08028888970793269+0.21448880981638596j),(-0.30126186406951777-0.14717035222516647j),(0.14821624576198283-0.13042014180628692j)
336,(0.12912361013240375+0j),(0.13121238824192993+0.04349630986830794j),(-0.4467173097042974-0.06462946703306958j),(-0.042676382025452965-0.5165296145018972j),(0.08404665078498966-0.48116517735026143j),(0.11293057689505634+0.1251779748923288j),(-0.27573129545161856+0.01147624853180488j),(-0.018745548067715716-0.10050208714922175j)
337,(0.6161008149838655+0j),(0.0733629614225475-0.04780425752466139j),(-0.40206310132212547-0.06267073647477106j),(0.06043053948758374-0.21118890059101306j),(0.3417403636225977-0.3287903162706395j),(0.019171981632386113+0.03521109279146444j),(-0.24262214167477977+0.07978169406000155j),(-0.18094732678162034-0.11112379414628963j)
338,(-0.1965298492641824+0j),(0.2437072485462692+0.043666220303115615j),(-0.23821980641775403+0.028136890456623515j),(0.1815604694549956-0.07105107478558312j),(-0.139988084294675-0.4137395684108228j),(-0.02361111382034324+0.33687637485385113j),(-0.03675865156720657+0.06035989411512117j),(2.38038922757422e-05+0.07790853436862827j)
339,(-0.4321289086768403+0j),(0.008742651269933833+0.007974794819077449j),(-0.17904082269877936-0.10278056269797775j),(-0.11051500033718581+0.2548271462476155j),(-0.4405966452630556-0.482665248830698j),(0.12803545670506758+0.3037711988228139j),(0.28247239139529884+0.16803220900908192j),(-0.3085094583095159-0.00659726919588291j)
340,(-0.23360478797028916+0j),(-0.037631176279657445-0.04409155567676289j),(-0.2053317479017334+0.06513969785314737j),(0.07175015187652181+0.21173914465586827j),(-0.7578446312963358-0.8459821742430219j),(0.10102951103124116+0.14743132499193778j),(-0.09425955464789292+0.009811572209290909j),(-0.11792192131504857-0.25821306487155776j)
341,(-0.05087036756270363+0j),(-0.07062617296770678+0.025914849395473588j),(0.0027090735081986422-0.045903761612698823j),(0.041567110582912487-0.07162410661016483j),(-0.9479576370569803+0.0627334367117243j),(0.1483466268990098+0.18445981368039843j),(-0.20850667565673217+0.07392411358045074j),(-0.14320921438492323-0.13457053683990924j)
342,(-0.27298234560817924+0j),(0.05839078542146012+0.08768433356608636j),(-0.13789352952473605+0.012045532282827473j),(-0.1625859865385152-0.07119888348669863j),(-0.8886008492325254+0.6816411070758687j),(0.19615130053019628+0.22964856716547893j),(-0.15440645090338934-0.08231149609216543j),(-0.07561897466590609-0.05900552430375022j)
343,(-0.10623054139056287+0j),(0.0108855180681027+0.10691964764993192j),(-0.1568129608196978-0.08176335247475644j),(-0.19006855623347627+0.14142937891520319j),(-0.7090670082756529+0.11269308720385349j),(0.3475192249242609+0.25023674387397965j),(-0.19442213973875563-0.12061746367183948j),(0.027781857140574268+0.029687258587087498j)
344,(0.10438149066386809+0j),(0.06852304159260914+0.03011816114450417j),(-0.1273808425869786-0.15369287835586956j),(-0.2298087127929513+0.1669598110955715j),(0.06120598759580762+0.7661582860255687j),(0.24407681383530938+0.03445479635325474j),(-0.17557774145723287+0.023906068311681627j),(-0.025966001426185072-0.16088747107101112j)
345,(-0.12904739799870882+0j),(-0.02322140418612762-0.10633830672828597j),(0.04100236754275759-0.06944192427725056j),(0.03674615867694951+0.03869486869350825j),(0.3148513068518866+0.835056311682849j),(0.19967086020728106+0.011070593875578648j),(-0.11502048131439552-0.07919510349450813j),(0.053107029039225956-0.24485565832550693j)
346,(0.06280564285468469+0j),(0.16423914420824307+0.10820140910307588j),(0.0625829436236722+0.054062659987990494j),(-0.1585726928520371-0.03845829771134976j),(0.4590585012724822+1.0589620897192487j),(-0.17985980940797794-0.015380630930656291j),(0.02303314598570298-0.12955835161734214j),(0.029022564186999306-0.15857242238288383j)
347,(0.2203222667217762+0j),(0.06692495895711402+0.021417411861376537j),(0.08372187202737971-0.059064842410407534j),(-0.1468174550774658-0.029925211182853677j),(0.4610057095926458+1.0540337840083687j),(-0.06094941100523453-0.0772308444812474j),(0.14841249249280633-0.10981467113191959j),(0.044647639563629174-0.05191161246984852j)
