,amplitude,c_-1,c_0,c_1
358,(-0.5572185372672317+0j),(-0.31744828532156005+0.20845598712713112j),(0.24737896396677106-0.6008963711806599j),(0.062132640625998686+0.08360639341922321j)
359,(0.13449009719923094+0j),(-0.27875223476435734+0.05114254877232949j),(0.3369961332767205+0.6969019925946495j),(-0.16048128999531558-0.19923359551183772j)
360,(0.33557665159509964+0j),(0.1830245215225816+0.28217812231790174j),(-0.017040390755556745+1.0113717878368402j),(0.15153683394532444-0.1992269210139836j)
361,(0.1581454942646714+0j),(-0.08079840098935626-0.08370148518594983j),(0.48108935767141053+0.22407343506836702j),(-0.10189561455988749+0.5692098407081919j)
362,(-0.10300750908079687+0j),(0.12589689088110498-0.16713944198998443j),(0.42288911218277486-0.6824770656347692j),(-0.1688510025407973+0.5603619198521312j)
363,(-0.6244932544076205+0j),(-0.3744952680506988-0.4131251174321354j),(0.07011444035279435+0.20073206451208273j),(-0.47416697326605006+0.2694215943120387j)
364,(0.5025396405177187+0j),(-0.025175201756541407-0.2205610654354398j),(-0.6934157465961506+0.24467888686657235j),(0.38325133918690635-0.12083001160545252j)
365,(0.15721448430901713+0j),(0.03746131260172973-0.12673729585400406j),(0.7623914606061579-0.22806772272654088j),(0.17190150642153348-0.20028829342972726j)
366,(-0.09353890543006246+0j),(-0.2617262533738241-0.3742317572079944j),(-0.3136109723125634-0.22179571990088026j),(0.2145255973350568-0.24523628482217014j)
367,(0.0781273177425071+0j),(-0.31698833464110165+0.17983182944364517j),(-0.1760088235354866+0.2066340799609967j),(-0.42931662644232244-0.5977541033737048j)
368,(-0.5081957165983554+0j),(0.027149899412236785+0.21370378544414828j),(-0.31575398613826383-0.5900959876723875j),(-0.0772359026905053+0.03213678359302183j)
369,(0.09155815145423904+0j),(-0.3940137866189849-0.05758627209565029j),(-0.39407713300176955-0.1221468288599237j),(0.5007382713296372+0.2214805602820599j)
370,(-0.09595716688539224+0j),(0.2131881119924416-0.21567421313023355j),(-0.936269647660443+0.7812966250015413j),(-0.02488318062228606+0.05723502428494884j)
371,(-0.24525112566036877+0j),(0.23239555817387056+0.06532986402261558j),(0.844089720865831-0.36671742635701315j),(0.21087061624685952-0.2301083840075383j)
372,(0.5535859555294473+0j),(-0.09397346446809912-0.2627385736753909j),(0.1914128929360822+0.15319508755571315j),(0.1818491096263397+0.5495116844426944j)
373,(-0.0935595882528415+0j),(-0.35770648857851595+0.4027925919182204j),(-0.2848339341378243-0.9529720330528972j),(-0.19341058840515196-0.3227799829219267j)
374,(-0.7342699687193659+0j),(-0.3987898636247964+0.23829404157742087j),(0.43322259866909224+0.0036911786103059757j),(0.2344634659886348-0.28879639359019427j)
375,(-0.2356697731424155+0j),(-0.10841733100974428-0.034613785246987334j),(-0.9271618296972359+0.21866097872005233j),(0.3397402733146444-0.35992098527626293j)
376,(-0.30608798054857+0j),(-0.2640696780559737-0.06860036065756793j),(-1.003334064471027+0.30664988146085104j),(0.16535654111682507-0.33684758238682067j)
377,(0.15963325006648277+0j),(-0.057752416477132015-0.27513384186260387j),(-0.11967652923243133+0.4669522490846798j),(-0.10561200943289584-0.18504857946400544j)
378,(-0.42866649629275116+0j),(-0.08959355836065411-0.14039036652652903j),(-0.9082504198399693+0.03421242497128959j),(0.21772789935064177-0.017324557334749614j)
379,(0.17772885432560456+0j),(-0.02155191104133658+0.02966700010171759j),(0.534459476095144+0.7729089391944666j),(-0.015585144987440291-0.2655522145862821j)
380,(-0.2518836824559313+0j),(0.04971981095535943-0.2475004404988175j),(-0.09297273085661036+0.27993272743487835j),(0.254281665140527+0.2775668670079648j)
381,(-0.37824732913754766+0j),(-0.07168116661096312-0.2640712914859203j),(-0.48215489377562665+0.09079314609564262j),(0.8824487110653286-0.15937717019320133j)
382,(-0.32997823481979377+0j),(0.0491888772556372-0.4618582316285386j),(0.6256664515944813-0.7078850253209518j),(-0.26723696620218085+0.3309409096432169j)
383,(0.2164102219522578+0j),(0.5207455378889886+0.5376404545176116j),(0.2797415852117041+0.3086792516391257j),(-0.11778909539459065+0.15356059096344038j)
384,(-0.01755315071673693+0j),(-0.03341050354773484+0.032972103625457605j),(-0.8487655186459222+0.47132847204296885j),(0.3042780251252837+0.19090840272562792j)
385,(-0.09301660442552898+0j),(0.029851951661005932+0.23023686452828046j),(-0.4267261655083683+0.7228539818184839j),(-0.08626948650827164+0.23956535343341157j)
386,(-0.2814375588858745+0j),(0.2950240420431975+0.2446131855500105j),(-0.4992312234673204-0.25271367654163646j),(0.11428073467215935-0.1586537130948279j)
387,(0.17111244077096072+0j),(0.4684704310084786+0.6424681455924413j),(0.02497664083703921-0.35979231459935124j),(-0.2806747437258832-0.2185805764611689j)
388,(0.01600825145945592+0j),(0.006801875324704568-0.07460330074086646j),(0.33596780043064123+0.7697912628678211j),(-0.06527035821373431+0.24189565306597108j)
389,(-0.08389235547731269+0j),(-0.33710717171165755-0.28654692865062237j),(-0.0148437946028796-0.9204573491795691j),(-0.14774064709624912-0.09234897635083848j)
390,(-0.5741698059524826+0j),(0.16305781407135717+0.021095216700926442j),(0.02887913700678768-1.1211073806607612j),(0.011777566226704797-0.07295475459839879j)
391,(0.36087869503681114+0j),(0.16578045964003213+0.37579448429443696j),(-0.34343614837989495-0.3941379100018033j),(0.09999759122652202-0.2641041499749933j)
392,(-0.29742181418686686+0j),(0.17401906007577866+0.10450204546871183j),(1.0937385097356997+0.4986813922649499j),(-0.13250442716396865-0.33688187059131863j)
393,(-0.07276651168969003+0j),(-0.21881410859689+0.17193565539711347j),(-0.2982219853558396+0.6951137855218381j),(-0.03926637895092183-0.20539601684382308j)
394,(0.3428844080449129+0j),(-0.10601696248786306+0.1853187799692293j),(0.19714307845213808-0.7695268697433375j),(0.23552140936729554+0.21216865483791877j)
395,(-0.13998424413556443+0j),(0.030022914822700503-0.10573087425677734j),(-0.16750075878421233-0.969145113142811j),(-0.279729620866204-0.13111782582916615j)
396,(0.1473905139024423+0j),(0.06374829537005205-0.23272347104729418j),(0.3065035675095546-0.6377717837135677j),(0.25794198095182963+0.15745215068573878j)
397,(0.018113484328297208+0j),(-0.14040080393121945+0.7121560401727711j),(0.41508654486093427+0.3989105376166109j),(-0.34776361808777034+0.09790822017037609j)
398,(-0.10253278897159657+0j),(-0.251230189004511+0.14194855543658944j),(-0.11454947475825185-0.6337251685911912j),(-0.415827042222373+0.17950260066855744j)
399,(-0.07295791266842058+0j),(-0.06414206313928764+0.19075140350052772j),(0.204616741583395+0.3965244664534932j),(-0.4232518771676337-0.061618583154793904j)
400,(-0.393677156631978+0j),(0.2232691909743064+0.023224505685909724j),(0.2426646996374235+0.06041266272263915j),(-0.586704027484774+0.48475911313653297j)
401,(-0.12926559611325072+0j),(0.53074161457511+0.3500508572207863j),(0.2372343914014854-0.11728826713801888j),(-0.10958920515007259+0.005640882335851777j)
402,(-0.551762866036331+0j),(0.3080645304893498+0.34483790868141967j),(-0.16650561041791348-0.2816619782257146j),(-0.006050165518185852-0.268504371328362j)
403,(-0.13595567688953278+0j),(0.28387781866424755+0.3513314562030432j),(-0.7158359160895248+0.39259230115631316j),(-0.12108353271292815+0.19589636690317844j)
404,(0.04307798306860644+0j),(0.18693782558626698+0.1107538184056316j),(-0.297536063783097-0.2303300804617514j),(-0.127543792038886+0.0819445667537396j)
405,(0.12175155658842063+0j),(-0.3451717397351037-0.22015604676643843j),(0.8532030649665778-0.40157327709143786j),(0.09679234424502207+0.26178607390757186j)
406,(-0.2295310505436018+0j),(-0.03790986057733236+0.0007398952478675225j),(0.6379755769855361+0.07776816799737257j),(0.2666112080121908+0.34749745152636663j)
407,(-0.028676226909481572+0j),(0.29468645165449714+0.0697969787136676j),(0.14197429528896724-0.14880047490562354j),(0.16188105184235171+0.1465367869681689j)
408,(0.5010777719935613+0j),(0.2062791484430585+0.02309675554660235j),(0.21585761654521463+1.052848357698695j),(-0.02199593221905834-0.16556347669332802j)
409,(0.01354686393316945+0j),(-0.42391570697577596+0.1778428596705994j),(0.5845286205338062-0.5720400032056406j),(-0.2438927936310923-0.40097938064683175j)
410,(0.32751987844365205+0j),(-0.054922508157877345+0.10717988316670907j),(0.18799216330402152+0.9571507495401932j),(0.3096720743281877+0.023533759688659756j)
411,(0.19538664557205196+0j),(0.23116717928421193+0.18441294594880348j),(0.15076128073976347-0.530261298268902j),(0.07243183728168971+0.26353224647377943j)
412,(0.022101307866409348+0j),(0.16475742091948525+0.22476977932770376j),(-0.7581661166548247-0.36673758981607296j),(-0.17794468070522887+0.09176926473545494j)
413,(0.5075564875903325+0j),(0.35862132931168483-0.3081903452352346j),(0.13098041915833708-0.24979217336027448j),(0.23969945491921854+0.06920093542706801j)
414,(0.24599146028903557+0j),(0.03264566322195361-0.22207294893450819j),(-0.6751774889990956-0.6843437389072751j),(0.41521542270257966-0.007997809122648192j)
415,(-0.24581415975618107+0j),(0.29145197038812193-0.014074942632348375j),(0.7681523835350259-0.015769940638439228j),(-0.19152090181453504+0.20790642299754686j)
416,(-0.07211549038379031+0j),(-0.24314306760002985+0.06062111130689214j),(-0.3966564691427973+0.7824365722869905j),(-0.22093833716628938+0.08361246616143306j)
417,(-0.24141595937135923+0j),(-0.044099218425737975-0.4580783935359962j),(-0.38007202694193015-0.7020198149628397j),(0.29633561962166965-0.06060280607527285j)
418,(-0.24832514877155695+0j),(0.1883701012481709-0.007894335145937792j),(-0.3256029729817972-0.7737948117057523j),(0.21616384519026932-0.2806711489627951j)
419,(0.19830468696273973+0j),(-0.061283074957255795-0.21043405461394135j),(-1.1589139243823299-0.09949326998341426j),(0.40756273217215394-0.3216983317062154j)
420,(0.21427864589348206+0j),(-0.014329852189789938-0.24767265152884554j),(0.17085523449961768+1.0572974976551657j),(0.09246213905203113+0.4114090869145254j)
421,(-0.21389151187424216+0j),(0.011306074667981149+0.15638456409341994j),(0.12221143887241842+1.253168248361335j),(0.059947383397726234-0.22287217110254698j)
422,(0.014235847626032111+0j),(-0.1975210500534861+0.08766225818254508j),(0.8395741711112776+0.7579429718755422j),(0.18755501669488658-0.12193836459819801j)
423,(0.07227695485755387+0j),(-0.26172930653234355+0.3323686112293991j),(0.7323157214524114-0.1377918266944998j),(0.33003585580166017-0.1529328916591837j)
424,(0.2277538485640698+0j),(-0.07172355507726251-0.17048320529296765j),(-0.4002803099652664+0.39153539477060445j),(-0.017096590519971113+0.11157539067827663j)
425,(-0.24893907494689121+0j),(0.07961070175805952-0.39170935885391484j),(-0.2754630528637164-0.04089666000037773j),(-0.4358349349414299+0.07819504659190266j)
426,(0.33260726324091283+0j),(-0.32814077692535293-0.012730629058298852j),(-0.21879146659590576-0.06502826918554165j),(0.8009682036312817+0.3322216059254787j)
427,(0.14019209634282412+0j),(0.07831526296751498-0.3188053952192111j),(-1.0283819448585612-0.7403484470532868j),(-0.081912569180336-0.09062130990494387j)
428,(-0.07613267167215712+0j),(-0.3404925654500234+0.15251137376571922j),(0.023812628843029218+0.44431757447911996j),(-0.14864088765709826-0.6143451843316722j)
429,(0.08064362914720036+0j),(-0.18793244931653114-0.3302475605363364j),(0.644555122992048+0.6756755570830087j),(-0.12360336526530225+0.19548078615099196j)
430,(0.30516771273305404+0j),(-0.17239033167431245-0.1627819744030776j),(0.7173740838461868+0.692889168209565j),(0.2935837111777364+0.30391709712312065j)
431,(0.5574595111730954+0j),(0.21632168898938933-0.21810366303027576j),(0.5986884904536095+0.5025787210884618j),(-0.23294296253927732-0.3990393876113418j)
432,(-0.11062104828383229+0j),(0.10626037365007998+0.13822683834198238j),(-0.12348383294365661-0.8575029475224636j),(-0.3402513140482491-0.0794935345333892j)
433,(0.4878060064591022+0j),(0.003473346132584392-0.11349000972091888j),(-0.12860146156824903-0.7801464166354272j),(-0.15314056703412032-0.1374866846584925j)
434,(-0.22459754754016298+0j),(-0.3994169251660583-0.09431930280707627j),(-1.0670697376899385+0.019550727179179626j),(0.2115610061289233-0.2759793636203093j)
435,(-0.16351284182904607+0j),(-0.00670022360331024+0.18763826190659805j),(-0.1463935194955187+0.9912511237340834j),(0.16458220628022283-0.09174338307715207j)
436,(0.3152925391905736+0j),(0.18305274762071916-0.5021321499203046j),(0.24197812447353628+1.0236940794173006j),(-0.09596302375400363-0.09786518755334059j)
437,(0.5218216742710908+0j),(-0.31619181408630326-0.014922089249604198j),(-0.4661725710891424-0.6395174719197646j),(-0.2410241202128573+0.27698362857346426j)
438,(-0.23115606684417261+0j),(0.19263642217421972+0.17768261223061643j),(0.23653771442082824+0.8173422797748087j),(0.3628501813061429-0.10048758401549107j)
439,(0.44597357314912667+0j),(0.2608985968818755+0.02112051342039345j),(-0.8597809187421704+0.38314942624881637j),(-0.11026668697358577+0.020687563993967234j)
440,(-0.18309195677640072+0j),(0.07130957299621438+0.1672982387363368j),(0.7961473447302672-0.5380778816763236j),(0.04169344090266803-0.28246471025778613j)
441,(0.1893200665571777+0j),(0.282968954130801-0.2798457705831138j),(0.11709499614513785-0.15878265053389007j),(0.045246866479380164+0.033958547978697115j)
442,(0.4855789160668961+0j),(0.04023698481553756-0.25703328076762905j),(-0.14637620570077245-0.5197950335564354j),(-0.20933455358952927+0.07876252255954104j)
443,(-0.2759565110516738+0j),(-0.2307509870501957+0.17547354516713456j),(-1.0494675741331165-0.15446281161402087j),(0.051920781278113726+0.2986070115659585j)
444,(0.04084785316660339+0j),(0.05963286138792162+0.061510982701050834j),(-0.4514767563968904-0.6677966146176592j),(0.2077369386335154-0.19326428998240242j)
445,(0.2461552013267489+0j),(0.25072005764131833-0.1529192579249523j),(0.43693996820906567+1.0480993142200221j),(-0.14094061644709016+0.05357539258720334j)
446,(0.15104891305012558+0j),(-0.09916707570311198+0.14471999520309195j),(-0.39251872229370516+0.3286875057125895j),(0.5573970787900507-0.4236406921059743j)
447,(-0.12081651197687031+0j),(-0.2926160312104152+0.007586096623500405j),(-0.3444534254073025+0.682764446312175j),(0.31239162724207686-0.46316094303775557j)
448,(0.45567549375642424+0j),(-0.024715660198990907-0.08585459825777966j),(-0.7199300543546023+0.67288661907803j),(0.37245827320349223+0.05365706912916482j)
449,(0.5145153787715435+0j),(-0.058394594717293774+0.7736696254017856j),(-0.42981956387799775+0.39660722731858117j),(-0.008753896704798758-0.2409370869672548j)
450,(0.11943502344602042+0j),(0.09257403850443022+0.09150467901844604j),(-0.6475221146255221+0.4158412890551067j),(0.46308749293517343-0.13687194114136797j)
451,(-0.01655218337076969+0j),(0.02334495044315249+0.17984487351845374j),(-0.18110896256449968-0.04589770279337932j),(0.4155230975668181+0.5453361712859865j)
452,(-0.054750059290366325+0j),(0.08074318471439684+0.4675258891370652j),(-0.408301701001914+0.48977214883378584j),(0.41159157915168965+0.2303074434421158j)
453,(-0.3348958387097652+0j),(0.11431716451777965+0.15339003294115486j),(0.07055762253149357-1.1237685228518817j),(0.033067238965904584-0.14653096333552007j)
454,(0.5189850369882775+0j),(-0.118912957785797+0.006487678128402327j),(1.013849630284794+0.07738411299862938j),(-0.017446302983814915-0.19136099165598253j)
455,(-0.06976379322070578+0j),(-0.32833099094750495+0.25434525368113015j),(-0.7610459556582858+0.015761460702913396j),(-0.14546430183305212+0.17308260205757203j)
456,(-0.02836903893775039+0j),(0.4848204137401-0.6534323704147899j),(0.2670009885626588+0.40041242658847437j),(0.1440900009847122-0.1697367674776645j)
457,(0.4106641429537652+0j),(-0.05852456030923678+0.12135881418594806j),(0.6310090490055527+0.015376382250650938j),(-0.14894901778845782+0.14271602376909948j)
458,(-0.35637621584477425+0j),(-0.31292823827434085-0.23608213603458447j),(-0.5374221691889374+0.345279899933575j),(-0.15532857821110335-0.045889429190126396j)
459,(-0.31638307182007475+0j),(0.2674794975792309-0.10944359848289271j),(-0.8084145798467788+0.12738021852603754j),(0.36280351217456547+0.09707554160318344j)
460,(-0.018417411474062007+0j),(-0.6310680539701443+0.008550067480924184j),(-0.301915390236588-0.201529378889484j),(-0.2578079228447494-0.1169761534905179j)
461,(-0.016607727935729715+0j),(-0.18042476829230913+0.1065782937736709j),(-0.8580487509321968-0.1605948390213154j),(0.15056623721049608+0.4388494430976221j)
462,(-0.36088817722767863+0j),(-0.290185587737653-0.10518838175624762j),(0.3708024899633171-0.26915375906557126j),(-0.013614570841816193+0.2850309610827357j)
463,(-0.23612807797084123+0j),(0.23266888000242072+0.14091355469125588j),(-0.5980107214734532-0.2756947782842489j),(-0.05277439134349857-0.08182730605713945j)
464,(-0.31092574724744837+0j),(0.001586047141583169+0.21752427177995473j),(1.0081971395323883-0.16044294642656454j),(0.0647798797108019+0.1209558880051034j)
465,(-0.4911009561695405+0j),(-0.06396978171975988+0.5386015643773585j),(-0.2252474351187768-0.5094642053614267j),(-0.037540839362041334+0.0915546697354242j)
466,(0.3812314487188314+0j),(0.4546436641154082-0.15706700917464328j),(-0.16506027527341532+0.7799733754173664j),(0.5330376517356359+0.2469351304561299j)
467,(0.5192982949008202+0j),(-0.34740028091118136+0.10540371041345276j),(-0.715400624754919+0.08743302496696673j),(0.2864417915248596+0.05098578553954716j)
468,(-0.06345568708702565+0j),(-0.03472418110018003-0.3865010007651206j),(0.43917677684567635-0.5336483895446454j),(-0.6135469430312478-0.11506529254906184j)
469,(0.14031892556342443+0j),(0.20901716016826621+0.07563530182804984j),(0.4664133401062513-0.7921161181509615j),(-0.04327424859798584-0.18008171063542217j)
470,(0.01634167345511542+0j),(-0.1586414771418883+0.19230373832011194j),(-0.043520331802506154-0.7170944315541056j),(0.2554151011606581-0.13161326619107538j)
471,(-0.37488484142358053+0j),(-0.25930309056102463-0.0853774588869591j),(-0.3356828018908906+0.9524246560761928j),(-0.21926379676458516-0.08177239509449977j)
472,(0.15100775211462436+0j),(-0.0685301837731103-0.0430886746979169j),(0.5887509965744622+1.1576614999983568j),(-0.06580486786533028+0.15777540230621456j)
473,(-0.12943965842919036+0j),(0.3534445767846709+0.2223405554666544j),(-0.6283501257099561+0.5966646541236872j),(0.3975945401611024+0.249740481425004j)
474,(0.267730667384653+0j),(-0.28274657075374177-0.09433695508505145j),(0.3465599966106005-0.4493631349137305j),(-0.15718283347989467-0.12779598245898066j)
475,(-0.09260267539383846+0j),(0.09845054843215592-0.029538997013756264j),(0.35766077011336306+1.0490825209278092j),(-0.03789004696364753-0.06684634891200154j)
476,(0.2594173751713724+0j),(-0.06457178172886832-0.13761562833892457j),(-0.1070473554331141+0.6473580454294741j),(0.31083622640671166+0.30290972200340527j)
477,(0.04528436009035264+0j),(-0.07313508836868937-0.2719281143702848j),(0.9214673443178001+0.12789187622141962j),(0.10205545570047757-0.3276285648591135j)
478,(-0.17168881842249725+0j),(0.15802458127385138+0.28324512157364634j),(-0.85325059759276+0.20919947731656172j),(0.073840048854366+0.34637875414278985j)
479,(-0.2375670032449816+0j),(-0.07764055114128551-0.044771360016411466j),(0.644638222832884+0.661459510979767j),(-0.1718893083926592-0.03280225357475378j)
480,(-0.30569973206320394+0j),(-0.040633824643468944+0.09095102252226413j),(-0.5788614073844397-0.131447116965984j),(-0.022034208200580413+0.032731089803005105j)
481,(-0.23022910812138905+0j),(-0.30056802188523624+0.7102585418629792j),(-0.15542911550653993+0.13677884732683498j),(0.41197988080877707-0.04032251870426652j)
482,(0.029133773460436094+0j),(-0.018508921835933174-0.027916475347557437j),(-0.4381274567403773-0.8418036619654801j),(0.0696551138129367+0.18499471383792424j)
483,(-0.03992988271996173+0j),(0.22439856652839008-0.2044001450776422j),(-0.7378179864802021+0.5141655358898515j),(0.34515291726785036+0.27842887601163235j)
484,(-0.03424328937625315+0j),(0.36354980220856986+0.02374209234249519j),(0.11572095172456284-0.26984047119029664j),(0.26071788057010725+0.040785186898108255j)
485,(0.20313838646739285+0j),(0.15241028202353363+0.08927552134738787j),(-0.23965617566335767+0.2222377229830076j),(-0.3062558318841768-0.007457280248649785j)
486,(-0.588231774916192+0j),(0.22589411612983484-0.01512264218025982j),(0.1409474142572095+0.48957318133111194j),(0.21549332004046073-0.22943955212601835j)
487,(0.02188639789337929+0j),(-0.09752422140214784+0.14093048606789207j),(0.44981317092420126+0.21187434342621347j),(-0.421687074812094-0.0254292556217538j)
488,(-0.015994412272356318+0j),(-0.12844702436948044-0.3488875456070463j),(0.3648788222063072-0.014801328966435184j),(0.42690937332136575+0.08112798114653272j)
489,(-0.14284336293303979+0j),(-0.07702123039552788+0.05887185770210351j),(-0.3585867935979033-0.8601259226431899j),(0.20920522113773482+0.27105900655637694j)
490,(-0.4832401672098156+0j),(0.20122962671070277+0.08061308949176652j),(0.7533197197215227-0.002528587654906724j),(-0.38439372965249674-0.14530908340745166j)
491,(0.10205728948768575+0j),(0.18516018687983352+0.11587045924369514j),(-0.09360990575561132-0.41980685267867135j),(0.09443541423069662-0.3280716696458677j)
492,(-0.17488732571992127+0j),(-0.0526904662140843-0.13520349637471354j),(0.30655360496752865+0.7391323413009953j),(-0.27460723278128374-0.013046706984383871j)
493,(-0.13255421028608738+0j),(-0.12557389602393343-0.12316994720376767j),(-0.26271099205929416+0.4166316877129982j),(0.012785899136633916-0.20726635766799717j)
494,(0.6589674304145974+0j),(0.23365077380785154+0.02436418128219279j),(-0.06313784379482387+0.5602484326783426j),(0.12900212059458271-0.04446517552391198j)
495,(-0.0106149676765738+0j),(-0.28518578578184406+0.199096691835764j),(0.5186042879442154+0.2533061830898393j),(0.22088517218333825+0.41794933342437396j)
496,(-0.016518803155144812+0j),(0.3852395243521709-0.23117091961648928j),(0.3463567808702738+0.7616260765104563j),(0.029883646254074227-0.017683689403413177j)
497,(-0.16206144119290022+0j),(-0.06690514559644399-0.0648840100481836j),(0.010243872178625602+0.7139322287512289j),(0.08224448082837121-0.46124197309838416j)
498,(0.10314326279293853+0j),(0.47064611446404636-0.0062321597278606755j),(0.1749380010777229-0.10250153041989929j),(-0.5280306447982983+0.44324274475917796j)
499,(-0.1171654923493109+0j),(0.08155665453054076-0.16837005703468272j),(0.16133629203279687+0.3922224286019862j),(-0.0423488693906575+0.006119378105258996j)
