,amplitude,c_-2,c_-1,c_0,c_1,c_2
234,(-0.28831143847353324+0j),(-0.13851242577232845-0.0021505334360321995j),(0.1951224870007589-0.061969601731126034j),(0.18161396999497348+0.7661313181028108j),(-0.0327999283391444+0.08285109752713517j),(0.09443887204807289-0.0018048040536452203j)
235,(0.23873099730857283+0j),(-0.047251150504982936+0.09281448142709584j),(-0.23482004635419543+0.20263701404700316j),(-0.4596733641040852+0.6300114668196545j),(-0.27649794677162925+0.07731072027964585j),(-0.28000150186305456+0.0002872759063542713j)
236,(0.06182622136387707+0j),(-0.08322029570682588-0.0772465246761643j),(0.223041592664648-0.16311122395709493j),(-0.23500714259001493-0.7703529948462886j),(-0.5066281301159213+0.33871887031675946j),(0.0053280697998605905-0.14029047187041174j)
237,(0.5973674792106957+0j),(-0.08014947077978826+0.08277992181047016j),(-0.5062854629949337+0.24524770671594598j),(0.7118510065693913+0.0540364583765514j),(0.1980891966016064-0.01594550171251506j),(-0.17991653316672884-0.05419126095654707j)
238,(0.1275110765237843+0j),(0.01306762543762359-0.12796508048743538j),(-0.03467511096247361-0.22050838045204546j),(-0.47971611560498695-0.6725772895453189j),(-0.11137210216068077+0.4540717328205419j),(0.061233800306977074-0.08147278389318853j)
239,(-0.28819916565760767+0j),(0.15333662700718564-0.10415864071253672j),(0.00746274759296538+0.3860510416378992j),(0.7982524540793043+0.20667337305472921j),(0.2837779056378328+0.21779133950346166j),(-0.10205516517533404+0.0042791714348661795j)
240,(0.19897079444188215+0j),(-0.16592157457198772+0.08993665679337962j),(0.16772604095106705-0.49827990929982113j),(-0.44028069429690664+0.6035148997738933j),(0.23429543059509123+0.2125230136092644j),(0.03212139854674607+0.24568023543279222j)
241,(-0.16457273434486197+0j),(0.10697727810513602+0.19062421707282226j),(0.07271901078954618+0.33278814658138794j),(0.1909577103379899+0.918382615355692j),(-0.15431234461340967-0.094628904348744j),(-0.06865417869673988+0.007881039549204695j)
242,(-0.3368618636807835+0j),(-0.2113469699352689+0.10827023845046747j),(-0.2349769770328315+0.16007060013190266j),(0.5695147505847548-0.64034062060046j),(0.029267111490928296+0.08921867748981725j),(0.21273120965563927+0.14917267378910182j)
243,(-0.4595812011405287+0j),(-0.16547219517570258+0.010489340957255868j),(0.05530746094881469-0.14261409421779095j),(-0.3255824573630496+0.42875073233835304j),(-0.04225905471353161-0.1843184826408501j),(0.05346665199484941+0.03089506825018184j)
244,(0.05535912392774259+0j),(-0.09587171716885956+0.06406008921008513j),(0.26374223069358205+0.21974325626965563j),(0.22606225208770697-0.20405107702799102j),(-0.057851106664113944+0.15924128455135333j),(0.2498760434384711+0.21809888043957892j)
245,(0.061623621642815485+0j),(0.15580646289641006-0.2901756323678141j),(0.13807945659436335+0.08572631123998775j),(0.48507168080658436+0.6170655247509023j),(-0.2759922599015362-0.26964743066315455j),(0.010262488624387507-0.2065584712389429j)
246,(-0.3513958711548319+0j),(0.055993432600304115-0.22359596871170262j),(-0.13472906587079592+0.09258795979491358j),(-0.9173942708690505+0.710852783552674j),(0.08573382811533081+0.21993227028461346j),(0.2737893657497085-0.08360438783096316j)
247,(-0.23965081228477925+0j),(0.08514705753839122-0.07315958570708328j),(-0.1798650559826519-0.2390658503942309j),(-0.7539399021066507-0.05183075441660634j),(-0.06927959774798885-0.4131658075678559j),(-0.22825465956307014+0.17788572318966944j)
248,(-0.0800951948771354+0j),(0.06687083724338772-0.21130507315787417j),(-0.06860687877106478-0.22565577536541953j),(0.7033932714268311+0.24609749131064945j),(-0.27521295157074444-0.34445069225825853j),(0.021145559415993043-0.1178290784635264j)
249,(0.2870498402323375+0j),(-0.077821326725425-0.18121763290972168j),(-0.283230118051381+0.297472631766195j),(-0.7337024428005202+0.6926583452402314j),(0.37573473807681057-0.4576790853952597j),(-0.20021135666792977+0.03957836371545169j)
250,(-0.07416137846673077+0j),(0.2616763147611815+0.1523214606200042j),(-0.008292809628741005-0.08908410471642039j),(-0.6832520045685995+0.888247033054807j),(-0.21082685919128627-0.13304546835946723j),(0.3837388360711175+0.23304039799499984j)
251,(-0.17583608682151805+0j),(0.020391212377936306-0.08881724937991739j),(-0.02347087099188533-0.039428056140347306j),(0.11097664659034095+0.04055199351366384j),(-0.03264461527566709+0.5359824156139242j),(0.026998383818362018+0.20882578474692207j)
252,(0.4098697744228344+0j),(0.26918456273318114+0.16403521863931853j),(0.10560989008967095+0.3649484972479149j),(0.2562022806591344-0.6005911133837784j),(-0.2951011081779299-0.035879750160739424j),(-0.04100004106753121+0.20631034883700183j)
253,(-0.0463660527011065+0j),(0.004143598314098346+0.0518028139512831j),(0.20378883795670083-0.07712278980282235j),(-0.4726842517941585+0.3039997538818343j),(-0.14635229141410563-0.04249629580268688j),(-0.017473185289268237+0.0857569411773995j)
254,(-0.04174553638151762+0j),(0.13841217458264932+0.0031463537578816717j),(0.11208799411752154+0.32517162360742874j),(0.08937768113266617+0.9668827188033775j),(0.2020971586692686-0.2646095960255167j),(0.12830389702009115+0.05239176556624414j)
255,(-0.5192404965369146+0j),(-0.04961505760754318-0.024130821426493858j),(-0.11868475634123454-0.02068756532700601j),(1.0271677991736239-0.02678870087046825j),(0.09830394076756009-0.17690054350301107j),(-0.049640362107501446-0.04482684347551613j)
256,(-0.14985670750102076+0j),(0.07776143232310666+0.13720559627300283j),(0.023401419763232734-0.142433734493073j),(-0.6692938949644779+0.022809407304771975j),(0.1818550043540325-0.19850733875800008j),(-0.10290929183611644+0.06969319102543423j)
257,(-0.002012391056766205+0j),(-0.06975965088439852+0.09916582266122217j),(-0.058374390068244825+0.024879623733254558j),(-0.5936820244080735-0.4632963959191001j),(-0.3637911074207516-0.04514490627931245j),(0.10142855647642393+0.056653639175798506j)
258,(0.13916222898552522+0j),(0.07657267686012989+0.04313678474692861j),(0.008715110527135195+0.17616981587055847j),(-0.6633951808248388-0.6581611581351011j),(-0.058432318047838036-0.0983336458752207j),(0.013063431673623695-0.06344252946805737j)
259,(0.0712279845081637+0j),(-0.1699619771830612+0.009201927817460778j),(-0.16974634548863596-0.4093802501561495j),(-0.6033415406180347-0.2792713146754261j),(0.06993268238606737-0.1116594618441221j),(0.10137293353505474+0.0030797907943806158j)
260,(-0.4496620538963133+0j),(0.032572405537333704+0.07311682444270783j),(-0.6330491540876504-0.009127834644893931j),(0.48133615148356196+0.11519815047748777j),(0.3110970031546081+0.07389664356118866j),(0.08640633513280697+0.04912895109416802j)
261,(0.34294551420742353+0j),(0.011513019548751335-0.15624007381444063j),(-0.3197132713162605+0.04446341507936474j),(-0.7734296029507127-0.2500979566360156j),(0.005550330705167875-0.09648747012146472j),(-0.07581186311334978-0.007784126675406858j)
262,(-0.10228279020408326+0j),(0.21390419356802123+0.09198252496618495j),(-0.24908811654227364-0.021208557821855253j),(-0.5776611216749475+0.039909498238372365j),(-0.16928925691779978-0.12507798768161815j),(-0.2006232230147118+0.040687185216868677j)
263,(-0.20644060419126636+0j),(-0.21665929909018522+0.11444705105271957j),(0.13009749053179126-0.23871825680097578j),(-0.7017200340741537-0.2100202971787299j),(0.15171162956381448-0.12482783616784343j),(0.11379757785750393+0.21011172022592256j)
264,(-0.21542676728972499+0j),(0.10757647202828145-0.14259991690032528j),(0.00023605956162984013-0.047757000228831836j),(-0.24207819197742542-0.965491759481637j),(0.012056695894454735-0.24983071276626526j),(-0.2860658295307407+0.18074261192111568j)
265,(-0.08473684264839859+0j),(-0.04991851709059171-0.14294953454453055j),(0.21849417015935113-0.009141046902504703j),(-0.6060957639132867-0.41853592270435186j),(-0.12059691445724463-0.18205466255491434j),(-0.014028058239280564+0.13466663349798824j)
266,(-0.3914343265591228+0j),(0.12610654854015774+0.0007964706142627037j),(0.011878485222276525-0.5519087174762164j),(-0.4801297134754873+0.5697672713175373j),(-0.23306744977027072-0.02095128188889043j),(0.09516717623368065-0.04012773988739926j)
267,(-0.03469310831299138+0j),(-0.02897465317301376+0.15182901033666119j),(0.10396492141569336+0.1521729201879174j),(-0.4317299155900641-0.6691536122690127j),(-0.4100969886140792-0.07192629588169892j),(0.052383350111481326+0.3173330333149714j)
268,(-0.268640484643475+0j),(0.01939391540728168-0.10638931322539848j),(0.16651920986506932+0.3010130978041825j),(-0.12573034500474145+0.8066441511648309j),(0.15795336298287793-0.28121348923860345j),(-0.054057926140353416-0.09991983622023479j)
269,(-0.2136312233319616+0j),(-0.0919228740836022-0.003523390561646661j),(0.05764197425120987+0.04747696478253139j),(-0.9925458837129086+0.30836853618124466j),(-0.011418755418179466-0.11483794152512877j),(0.12183774938958834+0.05518612599374877j)
270,(0.04572311613823904+0j),(0.04345697598264761+0.2953683786729872j),(-0.15088447898794033+0.4360272516868968j),(-0.004817887066691867-0.42981436120564537j),(0.08040743072739961+0.1509437315859641j),(-0.028330664710271757-0.3267996279939877j)
271,(0.1490609329579001+0j),(-0.2253616291604607-0.07260058583060308j),(-0.101200291434118+0.10443182934276171j),(1.1486351312099115-0.27947464729368804j),(0.2867572445989208-0.041781722077998684j),(0.1395320359730473+0.1063884038369394j)
272,(-0.35715599005051296+0j),(0.015579874024037526+0.09088899383504515j),(0.08981127105620101-0.1738191502547268j),(0.4883611663871269-0.13696359160502536j),(-0.37455632136391753-0.41384357486698153j),(-0.055671974899000526+0.027396841811411735j)
273,(0.0795399800271441+0j),(0.07702642648909523+0.1241683156922858j),(0.0007233380857392113+0.06351683153833523j),(-0.2615033154646704-0.7031708258340488j),(1.4558740637243828e-05-0.44138320130140607j),(0.17246523805023276+0.08370689045875818j)
274,(-0.46529258193657996+0j),(0.010328750052668192-0.14346231024683678j),(-0.06007820788873573-0.37520091984310483j),(0.41230228108050654+0.11335368213470096j),(-0.21367461682603758+0.07296355295186167j),(-0.028304643618564704+0.01266395660736273j)
275,(-0.11823922173569822+0j),(0.044513918876141916-0.19062484169096683j),(0.40845741805540736-0.42813550383092563j),(-0.06355781476146789-0.3203132200293804j),(-0.48738870615242924+0.46183524322790276j),(-0.10039186071176373-0.10697331636859797j)
276,(-0.201481497411289+0j),(-0.2172394059647419+0.14986100870886623j),(0.19984977281983163+0.011118327658825936j),(-0.44450180921351834-0.7574272470647384j),(-0.3086356920657759-0.10264921035347115j),(0.2943951795486282-0.07017170263983971j)
277,(-0.1083608860655952+0j),(-0.13274045812337243-0.16705078471810458j),(-0.08325229593418926-0.04509813115570335j),(0.13049737321905827+0.7044732967349341j),(-0.3059078186519493-0.3977537639593247j),(-0.1165777025885075+0.11186920276269305j)
278,(-0.057516122547658075+0j),(0.08183277164781211-0.15523136708797783j),(0.2548498021092509-0.021480754280142407j),(-0.2429984006387282+0.6529362477633462j),(0.6007635907634425-0.27366871959948424j),(-0.10565456316631613-0.18432146799935692j)
279,(-0.1827841592278885+0j),(0.08993449192927512-0.047892968752761764j),(0.07419859644164424-0.3357363116350399j),(-0.15798710731464188+0.753006978681307j),(-0.25084188070697044+0.22639647320298817j),(0.08355141421924649+0.007120616355210177j)
280,(0.23610828926167465+0j),(0.04526320365347308+0.008151375865283052j),(0.15086942955845065-0.2921982660474496j),(-0.4437934667495723+0.14062082031276488j),(-0.2187576311597282+0.12241997413921918j),(-0.12099924400324479+0.24172339142076948j)
281,(-0.20377756475826997+0j),(0.08604167221387536-0.12222072402786388j),(-0.20425926701118458-0.5252720779744492j),(0.23147209514816783+0.4277931660323585j),(0.22675467541140504+0.49627833982817365j),(-0.02483180855525982-0.24272854802847452j)
282,(-0.06766582651010888+0j),(0.1287279680580914+0.06944683499940071j),(0.2836313276893627-0.12620887607440406j),(-0.06801869349121314-0.7205526224435939j),(0.025408022664930585-0.23262242151773366j),(0.14458465600584533+0.05271593719967134j)
283,(0.045560832471830626+0j),(0.09887107400988338+0.21971094187569634j),(-0.43013126138301405+0.24184981784052229j),(-0.5048303379207455-0.5082054603357626j),(-0.0955423182353604-0.11930414165268534j),(-0.18154821762669826+0.20415185880167905j)
284,(0.2704529305671203+0j),(-0.15827598987295738-0.17911643719100473j),(0.39297341345706355+0.04240972298279651j),(-0.12871756300740173-0.182494544184709j),(-0.1861319271803806-0.2155250199526053j),(0.16999607681356255+0.13245207139822837j)
285,(-0.1320421476209243+0j),(-0.1575723075797516-0.1829805749923879j),(-0.3294445549127186-0.09651885418579689j),(0.2625013735997517-0.6906942191018078j),(-0.08395102239876275-0.4422203728146092j),(-0.09714780757304259+0.12996152700984617j)
286,(-0.14766579834757987+0j),(-0.08092203642702679-0.046976682643240335j),(-0.10442591190780723+0.26919924923001526j),(-0.19077563267583933-0.4983377310634671j),(-0.28131345583569256-0.033574540031660244j),(-0.16655908055277246-0.2082079923210108j)
287,(-0.057946001795198876+0j),(-0.28011339295829135-0.03526391374433655j),(0.22772652822526612+0.20893511422032296j),(0.10984831150598523+0.4917881615637006j),(-0.236328873895226-0.0760312210146113j),(0.08520123765354741+0.04394975733779652j)
288,(-0.10461724713298642+0j),(-0.07769864168676936+0.1559399535470492j),(-0.28192224125798504+0.20585790524934314j),(-0.28404825832181946+0.40509817566483863j),(0.4960287088845993+0.13979551025472195j),(0.13825751294146119+0.04390287061306618j)
289,(0.0780482781285704+0j),(-0.2532239778944463+0.13991103949553285j),(0.12374541935652544-0.7155627002583687j),(0.059408843410253015-0.22632852461953334j),(0.26842660342763464-0.5065779090544992j),(-0.09481995347377989+0.14678274869301955j)
290,(0.09904480067537691+0j),(0.06003704182909856+0.1393395648579936j),(0.2697037801175537+0.28252290054593854j),(0.24639826593822178+0.2234686670590282j),(-0.6738737533769323+0.14876447571628984j),(-0.12224110029655122+0.07561532727419333j)
291,(-0.5085378217592373+0j),(0.05626604852920855-0.15251959762574097j),(0.10282446076235399+0.29339576958459246j),(-0.27554511843759333-0.14227139992613563j),(0.0813461276234077-0.11247203244478675j),(-0.15055621355055365+0.16814257588686587j)
292,(-0.11515079323251948+0j),(0.23914245350424135+0.22628680868069323j),(-0.242893218486253-0.06442898263681862j),(-0.5850192200120136-0.38755552062211956j),(-0.005203159687612857+0.31100157403554224j),(-0.1134513738531393-0.14012313205172544j)
293,(0.3321350652945625+0j),(0.031568216691220556+0.040632974491645865j),(0.47059369168756354+0.442713725181678j),(-0.1782827442020297+0.9829748594847582j),(-0.06124761488178844+0.04147281662377539j),(0.08679694964176624+0.045629365456339936j)
294,(-0.5026206597962262+0j),(-0.12762044430664238-0.016243436112874224j),(-0.13144482706739896+0.06193205909191703j),(-1.0640584867677712-0.36714984721420374j),(0.09394924421023516+0.3983688280895136j),(0.10446099447423872-0.14703829659792136j)
295,(-0.2917072992090166+0j),(0.06715531085253175+0.0486701590126624j),(0.2420476621943873-0.12206138778478251j),(0.5588544618567368-0.23236996907606078j),(0.21205064305422197+0.00537851459938634j),(-0.08157031505385226+0.11343629577609594j)
296,(0.2516608456387145+0j),(0.026980481360773634+0.032474640725906376j),(0.24044681996717554-0.04984581477993859j),(0.7796664034696612+0.1885127146172616j),(0.19900438423942537-0.3306105010176309j),(0.15319226859146+0.02921765927386813j)
297,(-0.5615189463672265+0j),(-0.031079149735543946-0.11996847688312769j),(-0.005095268062982897-0.26559725150637564j),(-0.03233874518206701+0.4198324237825071j),(-0.5119316986471973-0.4242236622472153j),(-0.08365085871024226+0.20752963425221138j)
298,(-0.16977488312645242+0j),(0.025449231755554448-0.14549732097716686j),(-0.02617046446531427+0.20772917233143293j),(-0.5864441935605202+0.06432365467208555j),(-0.4975983023653918+0.0951896132767665j),(0.16089714589299092+0.040733344196546575j)
299,(-0.34568944235778715+0j),(0.07344214174206762+0.08315141017095706j),(-0.2854309068578763-0.3709504630415154j),(0.5384283596661088-0.5049163131485357j),(-0.3230752633039308-0.4078737460711298j),(0.006923987661213195+0.1269423303083986j)
300,(0.02525015394860443+0j),(0.018278966190162046+0.003395927732713206j),(0.07950171274915899+0.13061525206284763j),(0.6387210335335637+0.882723401433091j),(0.11841755769352932-0.2303492152972262j),(0.2570199787686465-0.1278995001518507j)
301,(-0.2990800477715102+0j),(-0.020031470289433306+0.16573920137913967j),(0.20487001109017444+0.19229902358724948j),(-0.5550402531474852-0.7667186775472652j),(0.12950206229658065+0.12692114457218742j),(0.1031451825164676+0.02051320045947992j)
302,(-0.034454335861954996+0j),(0.06900917715817093+0.03157813409230347j),(-0.01300187126816267-0.15753880321621566j),(-0.38191934528205995-0.009883465909663491j),(0.06799717307514996+0.2895402480216999j),(0.10407156196850777+0.14990031946335847j)
303,(-0.013999493629923254+0j),(0.10108412717040954-0.040130040899631556j),(-0.5614441787343349-0.016923180074088405j),(0.24359192484257786+0.5519967011225482j),(-0.2896050862978098+0.09957791903219977j),(0.10935471214648818-0.07023960382077232j)
304,(-0.33150828066580584+0j),(0.03637931083514925+0.21821019704120587j),(-0.20719007897562555-0.2046983546078185j),(0.7241326821587752-0.06816061831597064j),(0.18935127348535477+0.06112533892334333j),(0.18996761205335316-0.058784663018195085j)
305,(0.41186053438543724+0j),(-0.10252408102382377+0.21848885798907827j),(-0.02300540391409367-0.002854682492017785j),(-0.5266082006003793+0.663055325484533j),(0.3004759852757144-0.01877786749442653j),(0.07421351397209398+0.12370517215822271j)
306,(-0.120444827813286+0j),(-0.031509026967105606-0.26114862552375795j),(0.09980971417489491-0.1024061214278035j),(-0.20305855650547955-0.4419076410030829j),(0.21687751315331255+0.018653542160921854j),(-0.11203357681632209+0.09012801051143522j)
307,(0.2505711982317306+0j),(0.07690938186341428+0.231232935030882j),(-0.06850082211766693+0.25452169454966866j),(-0.3530139827857199-0.6592611892507136j),(0.1900041877890478-0.4575898924313877j),(-0.09086115386688215+0.008808450093723552j)
308,(0.01991259475821691+0j),(-0.013068504661945562-0.10328886226123561j),(0.31356105451596533-0.21403795754899035j),(-0.20934807628210086-0.8136925980897872j),(0.13754279080227233+0.1297443836343222j),(-0.018301054215340326-0.025752753576911435j)
309,(0.2828763729233045+0j),(0.02773161780001513-0.09389392374471514j),(0.42498485320013757-0.0004468325216284586j),(0.965744889585541+0.4698067466286949j),(-0.21722291891458873-0.270693531139679j),(0.07046917433154816+0.004884504020413877j)
310,(-0.2320704121453205+0j),(0.02432748766369573+0.13918770414623816j),(0.13992115763451182+0.3312996039374968j),(0.07128401027965803+0.20861440207076432j),(-0.25386538571141065+0.22735724103043825j),(0.22558907878546064+0.21125021890828066j)
311,(0.2520853651268186+0j),(-0.017807395948695504-0.0023607786941022176j),(0.19885695173144358-0.23055995026399076j),(0.3223839422483176-0.7934381306649939j),(0.04824646173630513+0.03707439486001118j),(-0.0015021378339317715-0.14256719985123312j)
312,(0.1778991983242747+0j),(0.09895829171355819-0.14999484338374022j),(-0.14701230285691325+0.21306192360709525j),(-0.41707538257516696-0.8125092718841642j),(0.22867487773738618-0.008749999153974425j),(-0.013278319758618269+0.06216855463759084j)
313,(0.14754432023930802+0j),(0.11595971411532692-0.1140441519351211j),(-0.0527370815348803+0.28549593831180625j),(-1.070913420443051+0.26721927870787604j),(0.0282888468447881+0.16470564446314107j),(-0.2659775810425483+0.03066072498974652j)
314,(0.43005274841176067+0j),(0.030442904798475806-0.11164727011824446j),(0.08280741888763585-0.13054834803453255j),(0.4637970659776074+0.591911130654615j),(0.16881645267420958-0.2750049251848538j),(0.05475385171535479+0.11327393462034985j)
315,(-0.2276726508347311+0j),(0.025358370703225164+0.19190972817583823j),(0.1880845695439194+0.3020582643742826j),(-0.5858437957840352+0.1625321990546373j),(-0.4726508952425681+0.512689978364291j),(0.05317108066031709+0.09363093222640533j)
316,(-0.27380911190916446+0j),(-0.10517682694464961+0.11054086544695892j),(0.12273042615912941-0.1864035659249046j),(-0.5977189464501854+1.0175615153841995j),(0.18073714841487637+0.25536892739310124j),(-0.06863627018321024-0.11547641380722094j)
317,(0.03450507705758657+0j),(-0.013257200071725268+0.024092811921121872j),(-0.02805208862606777-0.3574113611650109j),(-0.7285010704475158+0.5392921443279145j),(-0.385049521479223+0.14274231281726568j),(0.08325270918340869-0.04389886433363879j)
318,(0.20065368828335078+0j),(0.16136548204788229-0.012916796190874671j),(-0.09315342783661112+0.2240201844110678j),(-0.48411760881357113-0.39022796687847994j),(-0.5040455487785614+0.03925299466243837j),(-0.1399478596224746-0.038635452789027594j)
319,(-0.3724334486249874+0j),(0.006158659744972095-0.17916691822566316j),(0.012686489464203615-0.1449862135579143j),(0.43665663718586545+0.21181534454551304j),(-0.32975075758188044-0.3269218441600532j),(-0.05267411961138697+0.027088068002624064j)
320,(-0.3591397799343061+0j),(0.08240709063790701-0.019779152698022877j),(0.12907771875771384-0.5041720925150156j),(0.055323624793742324+0.6466484493878532j),(0.23988909643573764+0.431885968334383j),(0.20911536823407703-0.15394548024396965j)
321,(0.16272102670717215+0j),(0.1252217719528873+0.14624856248292262j),(0.43847490165905123-0.1346072060782316j),(-0.3825237300581322+0.8685168605871141j),(0.15173030818557254+0.0738905916117105j),(-0.06327170760681224-0.15001246118534006j)
322,(0.1976313047292122+0j),(-0.0837359018561929+0.03368129209406055j),(-0.3473236060449684+0.19103984448602757j),(0.18859719127506114-0.4389154438884637j),(-0.3111164697334954-0.25297317519692686j),(-0.2814759318079972-0.014796473840627466j)
323,(0.48632730763167387+0j),(0.12820657561281357+0.14093104138504603j),(0.1811574373341135+0.19498439408943202j),(-0.5069091987152812-0.6647927811044732j),(-0.20037741520268731+0.45067582828081854j),(0.08093484736062304+0.17443093203917587j)
324,(0.048895701595194685+0j),(-0.26739078847494807-0.012331038712067522j),(0.5122171547996122+0.24378605887763188j),(0.1461886324354072-0.5775240689092447j),(0.17439356369558726+0.3475913673306699j),(0.034486906667902+0.11032040767908072j)
325,(0.35260860724720894+0j),(-0.007287586866881066+0.20518267278304708j),(0.17827898994898772-0.09154737071495889j),(-1.1655792294561758-0.04286167881054248j),(-0.0021871335184902134+0.15409373733877677j),(0.2092955625548374+0.18088846483603266j)
326,(-0.2459545291437019+0j),(0.044877468399339725+0.08730154899333507j),(0.0013612010833453838-0.04650755360610371j),(-0.20800980046262302+0.48829443454300564j),(-0.12402014809656525-0.057068941932823025j),(0.14107067420256086+0.15153472140690483j)
327,(-0.3847695286079905+0j),(-0.005602729128728445+0.18675326416517768j),(-0.11560873650979832-0.02238890249497951j),(0.5650855775903626+0.12603886086769603j),(-0.22017089282829638+0.35158718233099695j),(-0.07223130745755854+0.2053797354169123j)
328,(-0.24860524878724213+0j),(0.16659385488781572-0.3272303833686986j),(-0.21137438230577515-0.172051451231011j),(-0.4134128766361638-0.34644111098299524j),(-0.07278939411466495+0.19864704507275763j),(0.25701735254982894+0.12959941690379795j)
329,(0.03838876125639129+0j),(-0.011893108497813328+0.11788265883100592j),(-0.48618803487163065+0.017937962398537247j),(-0.6965963261809967-0.1905971382669099j),(0.396631391500507+0.7362402826596458j),(-0.009072105413105706-0.061889232083992024j)
330,(0.09180732923877194+0j),(-0.2360053064117147-0.10865272961347512j),(-0.13080607743017195+0.26987922758519906j),(-0.4900515604709276-0.45341245669002495j),(0.4866801378002693+0.39506769577999096j),(0.21537224793139634+0.20385879854926803j)
331,(-0.18394886937134536+0j),(0.1187223496717578+0.13508641566756205j),(0.38633814225373764+0.14702844782515984j),(0.3426201798960869+0.09516796913002282j),(-0.5227439015570651-0.34879829991598243j),(0.09078506161824186+0.051900425624482965j)
332,(-0.1350643345691107+0j),(0.06112564308851829+0.10687644715651942j),(0.06850474516104893+0.22603461368147312j),(-0.7688890073121885-0.21244021319795287j),(0.27473497812450354-0.04591316085675967j),(-0.1990385173494933+0.03000505745365807j)
333,(-0.11966105548011163+0j),(0.2250952022966599+0.06240817515638j),(-0.2753178560462084-0.17436018012197876j),(-0.4152462185181637-0.1853068425570499j),(0.26992759336205824+0.2202143662102629j),(-0.06731495528597738+0.021341989029302275j)
334,(0.08052598492473229+0j),(0.3389413187540684-0.058668778325928275j),(-0.3662745673443664+0.2565994050611137j),(-0.4685389515576539+0.35052863309456084j),(-0.032595569948052544-0.10360180718688268j),(0.159049007192294-0.05174247900239859j)
335,(0.030233543719342948+0j),(-0.004423328681681868-0.175418012545968j),(0.14959173713851834+0.26190443764305466j),(-0.1664141625942851+0.31142984079407016j),(0.4354181071964978+0.34022345386381947j),(0.20588734672968723-0.1997168884990056j)
336,(0.5147057775278403+0j),(0.1041556858678996+0.033447700797270136j),(-0.4365200948871279+0.13086488773171628j),(-0.6150696242984042+0.06539771770323594j),(0.37723848187048215+0.11246098532689956j),(0.2063163829447541-0.2209325770100992j)
337,(0.22899288295321923+0j),(0.24555185455772513+0.15103414314223168j),(0.36122637957956055-0.06882250685906711j),(-0.22688750832860008+0.07593028207754814j),(0.24295940109989383-0.5104133702363287j),(-0.16978916487755846-0.2589850658015006j)
338,(-0.11966735487267949+0j),(0.1959015595372599+0.10808880742658591j),(0.010650566688043595+0.15421196641662094j),(0.0771454670922678+0.10896849915147404j),(0.1177225909664815+0.7174636254881542j),(-0.07539672378465537-0.101149413801651j)
339,(-0.3097565356665826+0j),(0.09731527428244084-0.03727031664551331j),(-0.05942634117500928-0.07558612706184675j),(0.7824039730374224-0.027681354973150912j),(-0.27759719974700736-0.07592477581025761j),(-0.19965549073194291-0.09713770697838042j)
340,(-0.39810847785089004+0j),(0.11650503631998449+0.042121858068001485j),(-0.17308722973942303-0.23679933724394261j),(-0.6511427521779125-0.5958648776558224j),(0.2915361113600923+0.44142443487790706j),(0.08065856381117165+0.12032560578783748j)
341,(0.2646236375768677+0j),(0.024378554750488713-0.08816560676764683j),(0.20110452803021864+0.109267698176868j),(-0.17627443310302437-1.0187155524506988j),(0.12885149562415138-0.04067490435547916j),(-0.030204727384431793+0.023028918306369675j)
342,(0.05115607919278879+0j),(-0.02683146322334984+0.046108511430194773j),(-0.13164202901814015-0.19045977400280487j),(0.38729949767380156-0.0695468924789267j),(-0.40954335618117915-0.5017819041229179j),(-0.06147906117422289-0.061546920417236424j)
343,(0.394876122769517+0j),(0.08739977449821297-0.045071588593198327j),(-0.3080311499509662+0.30094903613328716j),(-0.09501069657295227+0.09669040937133444j),(-0.1295191053599145+0.15544843474362194j),(0.0702695570966079-0.0691324887790978j)
344,(0.2552389985105611+0j),(-0.30535708996764716-0.06785189682952147j),(0.2153113872135793-0.172252999343526j),(0.6800010664985694-0.6980650585977599j),(-0.18229770266998901+0.18505658256351257j),(-0.23370801587420653-0.08294548507052205j)
345,(0.024432504949451345+0j),(0.08411551428203173+0.03079942586174103j),(0.26942299765977884+0.42909506487646165j),(-0.15365580216043412-0.8771606264465527j),(-0.19943307799832288-0.3700379524723782j),(0.11702198848722409+0.12505475697063317j)
346,(0.027014028286616587+0j),(0.12443918528407116-0.06275661600993565j),(-0.15294179728566681+0.3244747590154191j),(0.6543991748358136+0.2910575772203251j),(0.08256960569462674-0.5203271857091873j),(0.21576902320596478+0.07004836560844299j)
347,(-0.22573002335838777+0j),(-0.024966014440241435-0.04949445850350082j),(-0.26957253500618517-0.08085044114593673j),(0.05180261932272663+0.8375032319685005j),(-0.07989572525608446+0.002895097262227947j),(0.2382910516226397-0.02565450147277617j)
348,(-0.21044253904056578+0j),(0.11352260139276829-0.07589381335936435j),(-0.07992862061505036+0.08394839402144408j),(1.0750334371061148-0.10704145298229079j),(0.34083719557852954-0.07851053612720571j),(-0.2078821998180505+0.17749352598725276j)
349,(-0.08966169272921279+0j),(0.2192561281779388-0.051701367494099655j),(-0.0005032697866230174+0.1868085450340604j),(-0.04201889858820436+0.09825617701116932j),(-0.3075077987347514-0.3681869971158441j),(0.045364274224858905+0.18202189202353525j)
350,(-0.15642787575844624+0j),(0.09056346375974597-0.10644772149542014j),(0.256071956916319+0.03870423317211334j),(0.016969711861340345+0.7803524829714836j),(-0.08377941201171318-0.2807263130091651j),(0.08090459262690591-0.0537996671614073j)
