,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
247,(0.487445846446561+0j),(-0.08751151122684657-0.031032542901469718j),(0.04039500173695204-0.02185023682371387j),(-0.08301876045996764+0.21741906527052493j),(-0.10418724471229271-0.09447947151424813j),(-0.4100374847930039-0.36592444903798604j),(0.04542999650166572+0.3129236857645212j),(0.014282566313420432-0.09719620299749406j),(-0.12536197038605576-0.04553173285489155j),(-0.11922055679842425-0.14542433032588264j)
248,(0.0037117705614341245+0j),(-0.03208484995875819+0.046149921418814036j),(0.009999594085892557-0.057722085356511105j),(0.005666000362840755+0.07430228344378714j),(-0.007378518084998764-0.002642159796536315j),(-0.18024651731149732-0.7079666454588132j),(0.09468684821106521+0.11387580520234676j),(0.06642629507199448-0.010776406482924217j),(-0.029496535734639166-0.058061923966019134j),(-0.2329796704644012+0.1379552735027848j)
249,(0.5942550660785688+0j),(-0.07058760735817035+0.09783684809200119j),(-0.06243516246386465+0.1137434487976555j),(-0.04373074781231887+0.04597025614844298j),(0.18525150322038617-0.07950113183627983j),(-0.028189344778673825-0.5816724674514664j),(0.11796980317400145-0.09660511172735922j),(-0.02345246487242786+0.02287450652544484j),(0.06509162797671678-0.0521591596344788j),(-0.17138013034340072+0.007096687116813605j)
250,(0.02730768738099773+0j),(-0.08375534929324896-0.0032295515891587363j),(0.12782610397708308-0.08697753455034554j),(0.08975423343503604-0.055261968404044716j),(0.11429318563830934-0.27156834341294855j),(0.5004212799923613-0.6607451299575638j),(0.12909361518271548-0.030500067214954373j),(0.0036298291959493134-0.020686001724797863j),(-0.06287891476378442-0.06131922323529529j),(-0.09116120477487054+0.05259216488266348j)
251,(-0.2922584702915256+0j),(0.03265226013290527-0.06299599617954335j),(0.16195814982356094-0.04842852504496485j),(0.01746761182480072-0.03730044949031862j),(0.11758938050463741-0.12092630846025812j),(0.6501330809928794-0.5538043944631055j),(0.17426739702492022-0.04497419942110838j),(-0.07449456977882517+0.03877969182395387j),(-0.08699502074228388-0.01976005338792547j),(-0.08816652686050655+0.00725985995338032j)
252,(0.0783950559121928+0j),(-0.04343077861040003-0.08098362772409827j),(0.13727272190550804-0.020286627620791746j),(0.05806640001333013+0.12255477199680732j),(0.05508977272314033+0.01663632438780737j),(0.8268607980176689-0.38456150195153016j),(0.13512958452749085-0.08378612684581854j),(0.08745319538632979+0.10451642551377799j),(-0.2521797081714322+0.026918731650025854j),(-0.0980792684321642-0.1316621429607704j)
253,(0.18702930185789016+0j),(-0.009550634312250294+0.01578094376205577j),(0.05062455953392831+0.021317704737979996j),(0.00966232967556262+0.1730843221462647j),(-0.01682529579930253+0.0861182803579627j),(0.8872261124991412-0.46718247442231725j),(0.08956010782071884-0.19551957477483461j),(0.03579448775064409+0.08861168328952335j),(-0.26295705347477283+0.060666810373672504j),(-0.04691244245318542-0.1494943462222012j)
254,(-0.070938013639752+0j),(-0.03790056044820303+0.08902602374829381j),(0.05041018110474721+0.02425804492665027j),(0.11569125747098173+0.16163113648993563j),(0.046178046053636054-0.08462018134713721j),(0.972097051619932+0.12527617375412672j),(-0.0622300007944263-0.04797472953954526j),(-0.010792161435221596+0.0867746031323233j),(-0.014146253342587341-0.053796814978191485j),(-0.06878275434976122+0.0018240090055192462j)
255,(0.20521884743318997+0j),(-0.01220147210846192+0.020355355915607873j),(-0.01277409005054613+0.0734473976274526j),(0.04678803681333936+0.21100403473582688j),(0.030771996503718313-0.20007842652259145j),(1.137550114785862+0.0566729839832517j),(-0.04458742727940952+0.1735028653919306j),(-0.08271777079348513+0.009932107208535877j),(-0.06280864174534617-0.08073302942722353j),(-0.051437521520993845-0.0008009308701982035j)
256,(-0.17884095039168113+0j),(-0.07475994841483066+0.03565101450876397j),(0.03371014172901686-0.0063763189302459j),(-0.03658636002341173+0.22619524009238945j),(0.03381452445584618-0.1269009102769886j),(1.0168401599514294+0.2699530825786884j),(-0.13488488127827816+0.18941885922814028j),(-0.03378643121063926-0.0023460412065466757j),(-0.017586129724451012-0.03142123247826751j),(-0.016931594750677622-0.016909298628247325j)
257,(0.2665795909569345+0j),(-0.010543689671531721+0.07011242667366419j),(0.04673751986708152+0.12344058838842985j),(-0.0620034543938037+0.19424926151439487j),(-0.07368721955000168-0.13536110775231042j),(1.1154791780410522+0.13533187035486588j),(-0.18208954847049552+0.19290686184887515j),(0.04086544660812569+0.09141179204332715j),(-0.10229242215282801-0.0877028039800935j),(-0.03598403618032458+0.05443674662546149j)
258,(-0.3039447147671259+0j),(-0.13518697585188022-0.02505821370076226j),(-0.05994217554481552+0.07718531385026231j),(-0.042163356066879966+0.21626990820419573j),(0.12606544743363737-0.012375432061639014j),(0.8420324456399845+0.03420796618767047j),(-0.09784861773600978+0.11013923628900536j),(0.29318415682959925+0.19751568879984047j),(0.06184558105865657-0.02713470566334185j),(0.04343278301603314-0.00942818094873649j)
259,(0.14057781505455427+0j),(-0.024582796826505143+0.04452579318145328j),(0.02533151944018599+0.0987937326032352j),(-0.18058046181456044+0.2176521522439861j),(0.10450253680655837-0.03873744671459464j),(0.7778727323756501-0.15056714724590264j),(0.019223276339767538+0.025775274422084885j),(0.31630864389906926+0.13245689361361593j),(0.0374988693288346-0.05699793474763203j),(-0.09249663257027266-0.011827413224231514j)
260,(0.10341536697709311+0j),(-0.02441025731451457+0.018462150622249318j),(0.026554378696595257+0.07377712209839857j),(-0.15325054278889327+0.2667095499937875j),(0.09136569931127901-0.08852551332416228j),(0.6791881274777354-0.16535973351657582j),(-0.015609292490513177-0.015540149075184646j),(0.17232690248861848+0.06977103362225709j),(0.08892981230445235-0.0987293330673214j),(-0.0773193041832454-0.015444658716627735j)
261,(0.39096941206864766+0j),(-0.003700658414069457-0.0836932256803698j),(0.096435472302242-0.04481688416827289j),(-0.11866419646713819+0.2275996247210218j),(0.2704321056035253-0.18100094381999862j),(0.6825591060720424+0.044144248050853735j),(-0.10772527021252266+0.1922988708047929j),(-0.11560523564322123-0.12518432620007747j),(0.10037220564296534-0.06400474520482341j),(0.011518182196658327+0.05852205979104634j)
262,(-0.2925480848675898+0j),(-0.006215230931569681+0.03874717229025518j),(-0.1450408057395114-0.05136970794240341j),(-0.07716241328225808+0.14234062708940406j),(0.406986524686495-0.23032076628727777j),(0.5361695660124739+0.024315236843247365j),(-0.048073275607077276+0.10348871421947436j),(-0.025295719678343945-0.15937313040474227j),(-0.06444391391964052+0.057198157789130705j),(-0.012905416589050618+0.08550068739568224j)
263,(-0.4293779776414216+0j),(0.0348772796789918+0.06880715696703392j),(-0.014203588255595293-0.013782724695138651j),(0.023433432817073392-0.021086886082551715j),(0.5567955369584882-0.13399212491560314j),(0.47575661992345397-0.08714944225190736j),(-0.4232382634398345+0.13535704019100706j),(0.03358893662643065-0.02460246714610151j),(0.02047642937504285+0.02866646873900849j),(0.02246797686417306-0.03948310592841513j)
264,(0.38530407609758294+0j),(-0.004247464428504112+0.028974042197115038j),(0.03169255116511571-0.11019557188267555j),(0.1474859010600129-0.030038185210440743j),(0.45214374898181914-0.2869261724821264j),(0.7275159291009806-0.01820936660844437j),(-0.34343098575981673+0.04134511502584596j),(0.004116999570087907-0.05426399221655112j),(-0.02395691437696687-0.0025567969669912875j),(0.021033291376775905-0.056469525924589835j)
265,(0.006472127440734887+0j),(0.01763883959383533-0.018944012110316953j),(0.054352060772667944-0.08692518725537413j),(0.17928969503825004+0.01121566188852803j),(0.30678897012943396-0.22135221884562448j),(0.6301250885256793+0.06039284780460428j),(-0.4703194206320025-0.03694903429355878j),(0.07533583015780057+0.023023796314067667j),(0.09400238489805225+0.006426733077021823j),(-0.032443668509691624-0.06394373704915413j)
266,(-0.18894425409870533+0j),(0.06254440033690795-0.07548619115070938j),(-0.035909121342316656-0.15316756580814783j),(0.2795442148051191+0.14424666424402174j),(0.2836400851079037-0.1474509099106052j),(0.5800570144876217+0.10989658763856111j),(-0.34491994958830713+0.14754830267118402j),(-0.08002247352329787+0.02621590321010319j),(0.053763345878399045+0.048928461634767835j),(0.0670106180282978-0.01738474895232361j)
267,(0.008298148441023223+0j),(0.050925734873787876+0.008843765872621125j),(0.0639477017228411-0.08839154898920473j),(0.172686961667388+0.20461408155701244j),(0.14906526279893462-0.1162592939932445j),(0.5342401568521944+0.31474196588500075j),(-0.3051906716275067-0.13823366788944141j),(-0.1250295057276944-0.010247320424474817j),(-0.0797168563304831+0.12293508176151184j),(0.05614176328464805-0.030346054783765668j)
268,(-0.13530451062589727+0j),(-0.043284741281485906-0.0656279344013425j),(-0.024543893670493144+0.035751471772791685j),(0.2594280940379926-0.007660458093087422j),(-0.022784394920086572+0.06315446350195257j),(0.49568273558130116+0.41564033414055473j),(-0.3484173513134088+0.10207448476057035j),(-0.15276064479961307-0.038570420151656126j),(0.03844553986296596-0.012443535573147556j),(-0.006943302045496488-0.06254380890974628j)
269,(0.21198018287568454+0j),(0.009904639709048419+0.03352287813909414j),(-0.09991209543494228+0.09825678657489244j),(0.19846321636792102+0.0056828645573333975j),(0.1557077706487335+0.2031485299872982j),(0.6435211555913751+0.5426348070631397j),(-0.29117819714684423+0.06704281948757121j),(-0.07565909652186284-0.002237914989312244j),(0.08433830423454362+0.06856514580197887j),(0.012661530458781177+0.020159346614881675j)
270,(-0.2910768944681096+0j),(-0.024782250051146426-0.007898723844718158j),(-0.07875892798605097+0.08871298131107515j),(0.24827305498736552-0.050905326468848835j),(0.14238643481833618-0.012787032768018139j),(0.48639538786540043+0.6064310918783017j),(-0.300081420203632+0.05037327590788547j),(0.03738489292135645-0.001975353509724137j),(0.0862265165643186+0.05497095647744986j),(-0.10057897591795145+0.027282132841631328j)
271,(0.04886775837301705+0j),(0.0028643036095099272+0.09978149585827514j),(-0.0958520538666415+0.05683398837785258j),(0.15441866701942802-0.11995619412946983j),(-0.011241026228854985+0.04164906563633494j),(0.4873608649426247+0.4470882455776021j),(-0.21464054967516377+0.0960519309730608j),(0.025855468832536883+0.14432445777243047j),(0.013833723154355741-0.06766352935932894j),(0.032950519498596044+0.005083878481902889j)
272,(-0.21266268241208075+0j),(-0.007273392758001112+0.009932561702801733j),(-0.11128166536945752+0.09790967371234903j),(0.12587993387427163+0.013628642483269147j),(0.03097239994646209+0.12287698596467266j),(0.45923028523948217+0.6455832692692077j),(-0.22139006541236908-0.1549270383085763j),(-0.1030194284466687+0.15403740753142597j),(-0.023022689546054784-0.02134286904170203j),(0.0017698107788456548-0.03529710232318028j)
273,(0.044233629998077804+0j),(0.02236616687646114+0.01971242868103163j),(0.0015968027972540905+0.034319022651736114j),(-0.03624224954289772-0.14820733148593038j),(0.03189331424912965-0.028868786423141765j),(0.4444031924091586+0.8110271074874438j),(0.12232116643123751-0.15304505535929375j),(-0.16154060167814308-0.05891610600549738j),(-0.08104051049173744-0.051686116756204936j),(0.03528566407342055+0.018911846239079343j)
274,(0.07279382863589512+0j),(-0.022188633006581252-0.014307284520446863j),(0.031830979356012035+0.11335228731875363j),(-0.02025371737816356-0.08855354898915521j),(0.07544287252139796+0.12694802797573274j),(0.30523943995250913+0.7743528859377385j),(0.32195696778880656-0.21373676652430978j),(-0.12997375547473317-0.03334315128121753j),(-0.0640703687834603+0.06804402352073206j),(0.027113621209376812-0.011376060861264218j)
275,(-0.43284452160113884+0j),(0.04614769712708859-0.030869942311211134j),(-0.11262930921982135+0.034609946412171536j),(0.05618824078447596-0.12595625259245816j),(-0.02776516216248942-0.07265805017667226j),(0.6726661337249216+0.7574729433277918j),(0.060738945444371556-0.17140780912026884j),(-0.03515145521456229-0.24943672483576657j),(-0.028530874443081233+0.03857867940822466j),(0.0342788932846296-0.0542326740276031j)
276,(-0.0682262093152772+0j),(0.021356576057216935-0.08009778738925974j),(-0.07840257289480071-0.02547338340879232j),(0.02611007803515198-0.17465841772625754j),(0.07492857062275259-0.08455063216890048j),(0.39760805581093217+0.560626458638759j),(0.21245529351482567-0.3069726850079465j),(-0.10319495958481581-0.2870063241365247j),(-0.11764253323935496-0.02721897634551991j),(0.047559571830710363+0.03641473534196488j)
277,(-0.1628592276633294+0j),(-0.013717081336585349-0.023509255824869194j),(-0.18006511975160097-0.09435023019667924j),(0.013882746193369135-0.3019311118762905j),(-0.027638755823066737-0.06116816634699041j),(0.2573957761748843+0.5304992113160046j),(0.2658903607739762-0.27718511367176746j),(-0.1889231939534673-0.16674380967086405j),(-0.08200169152355684-0.04152492639901615j),(-0.07580812841873652-0.007266015987997688j)
278,(-0.4086142132996933+0j),(0.05816570335754993-0.030498061356949383j),(-0.08945346192804296-0.08880415731457189j),(-0.043054899779761555-0.22787554642085225j),(0.19682093634442915-0.12842373267866647j),(0.1987176036116513+0.5725999062314509j),(0.3797848804544961-0.276193940827611j),(-0.16074865281705214-0.0727760377090548j),(-0.21219331725957188+0.0030263520948049906j),(0.0009147785641894605+0.06042010728762358j)
279,(-0.4089243456416342+0j),(0.02940861318701266-0.01940769220337487j),(-0.06322427930941839-0.13079186962120862j),(0.02725931341484353-0.1639384577117718j),(0.1692873809917882-0.05205416145500841j),(0.05880276698250174+0.5251351794461392j),(0.39817397320226433-0.17554361014026376j),(-0.20233008014888726-0.19158087410891256j),(-0.2864356272358526+0.024227709424889096j),(-0.08948405836600011+0.012205144675081658j)
280,(0.4366184487364455+0j),(-0.05781025711642072+0.10753956690057177j),(-0.11678472348888398-0.11917767449814748j),(0.12870810138603722-0.2352529546329396j),(0.23894851985572607+0.03318364585155541j),(0.23440307675382913+0.5251803606385856j),(0.3245185645393217-0.19726417278096842j),(-0.3166654261481713-0.04592833138464972j),(-0.16436487600049696+0.07980950632688355j),(-0.03865632745725808-0.08943868092524968j)
281,(-0.06489097019211953+0j),(-0.044324144631274334+0.017407949293274712j),(-0.048874927485427606-0.011089047232705214j),(-0.010958403633623935-0.31216019312312493j),(0.22636923554179558+0.11072639484739913j),(0.09087878657751287+0.5807405814941534j),(0.25525410235445317-0.2558612044031907j),(-0.3469804752263076+0.04886367055819964j),(-0.15888523002537974+0.12425234448287964j),(0.005590322979503331-0.007287281680923749j)
282,(0.3024566732917724+0j),(0.08077362767354535+0.030274024201107586j),(-0.11112793705569961-0.07629008700331634j),(0.14671434163867253-0.2590093079735869j),(0.42060317086067506+0.14736509551833746j),(0.18513442723790846+0.6652563826140938j),(0.2732671569547979-0.38647168227162404j),(-0.21303224163283763+0.11418922026879516j),(-0.17349197713100972-0.029965930663927515j),(-0.015276136845068743-0.020396500025059435j)
283,(0.33222776178597246+0j),(-0.06260119633837691+0.026620697436099156j),(-0.05278741174558223+0.14833394430988547j),(-0.012044045846663867-0.3890719621950253j),(0.34481972283867335+0.22233632477318607j),(-0.07550141757823017+0.623603018862657j),(0.0638858451241644-0.2481107857622319j),(-0.05102163280042027+0.204371293212769j),(-0.11180384309536924+0.06434593843432197j),(0.027650187978347993+0.15642366558828408j)
284,(0.10790235233270207+0j),(0.016433708039905258+0.009906858738759483j),(-0.11754828914899226+0.11896025433656461j),(0.019075363910628012-0.28982702672545413j),(0.4787891573027095+0.08725665367340497j),(0.012038402292259186+0.7843932030737341j),(-0.08379082460075701-0.1341649519936043j),(0.05121048693127567-0.0636118631142098j),(-0.11198355616045996+0.1444257300723376j),(0.08002118732284066+0.009603855992565118j)
285,(-0.06649693477707033+0j),(-0.036942811823135954-0.0018912490957195376j),(0.028923608643425816+0.12535063284933398j),(-0.11269742793178568-0.3346271602874498j),(0.46094286178436833+0.06898182467214367j),(-0.4287089162471892+0.6732159087568013j),(0.07235613596760224-0.04489276117651397j),(0.06872741389651897-0.1669486874760219j),(0.020228833358146063+0.07175156590851631j),(0.1298216051874943-0.021481237201953746j)
286,(0.2340998997859357+0j),(-0.027328493250865945-0.10000073566833084j),(0.042296966224409774-0.024386012527361178j),(-0.22751729572406765-0.2402273240243353j),(0.32447518638164013+0.36418510402636495j),(-0.23272277898206686+1.07244169666115j),(0.08301479988836957+0.022427608915760247j),(0.05363729387637915-0.1268324529896777j),(-0.03056423998705419+0.1154158931587843j),(0.06342623089775505+0.052794290869695545j)
287,(0.2655123643196427+0j),(-0.06524174590165137-0.08526673122988047j),(0.08669597893137027-0.10957986863005442j),(-0.21312246682341343-0.22272661017500384j),(0.11096020508694683+0.23513507469940792j),(-0.23473346893792624+0.7757485140772942j),(0.15425070313833275+0.05979302580522028j),(0.0861913922984058-0.15125580818745274j),(0.020276739428861785+0.11035325878365684j),(0.007741776281100923-0.0035711475427616032j)
288,(-0.11866458303562585+0j),(0.07621782909424764+0.002130540058824151j),(-0.043261907904999404-0.049448876123837325j),(-0.07710585306505088-0.02942559800679538j),(0.19198581123622147+0.10854159620330334j),(-0.4457572942201368+0.8933128097723919j),(0.18804793671768466+0.0019476299488632443j),(0.1612315989696311-0.06838443300952243j),(-0.06460380864313348+0.06281723726428501j),(-0.000943923315448588-0.08680576062851433j)
289,(0.4067710310557808+0j),(0.06068256527843452+0.010660498987988962j),(-0.017133471763032194-0.1419361659014036j),(-0.07429987581779021-0.0025972309571205762j),(0.20776480264151828+0.02297466663969619j),(-0.4831985587602402+0.9663089478027739j),(0.15414706069391554+0.08523294888712098j),(0.1641172337821875-0.024977074529547158j),(0.006824431058154243-0.05543240424901765j),(-0.014887724452681005-0.05688483248532791j)
290,(0.23383346279499592+0j),(-0.10879129839835477+0.019830455974959443j),(0.04822108712061143-0.01009755600637658j),(-0.18213459499314774-0.03260612000143251j),(0.34777334007436056+0.08065819501351669j),(-0.4373974977566146+0.7904642834786095j),(0.13480996193060546+0.11259532828988189j),(0.006395009884907113-0.10105990957844208j),(0.15243260676964157+0.03513355805816131j),(-0.021965311111986102+0.06478953962678705j)
291,(-0.030261515463308575+0j),(-0.017456075055491856-0.13530322959415922j),(0.16437234959645347+0.12192010033596243j),(-0.18775645537090663-0.05532722519880515j),(0.4767184099648433+0.040217670266299535j),(-0.21127601074028818+0.6930092221149728j),(0.2754828258026095+0.13684993880265278j),(0.05392807191612299-0.12305306466164578j),(-0.05943475837633286+0.022056901631286j),(-0.024961397169536582+0.09603765846123669j)
292,(0.6033029776515575+0j),(0.06564116838489768+0.03031093926243919j),(0.011572013791878694+0.05943172895990115j),(-0.3517695458711895+0.025237517338352215j),(0.3309404812064374-0.11773476955571029j),(-0.20780158281681224+1.024302264225512j),(0.023647724236964818+0.0008301667805819812j),(0.14048527387234785-0.2749352565035284j),(0.051995559763384575-0.006970222446182325j),(0.008334900635033629-0.007783985207352448j)
293,(-0.12260828266497908+0j),(0.06479674838359735+0.0795357937891441j),(-0.054506067763236195+0.01872776930028204j),(-0.32035575019058027+0.0871537500504091j),(0.31193331637865634-0.1626537523122179j),(0.057706427911059115+1.071519359342373j),(-0.00496212535210677-0.04058069808128629j),(0.03449451447991668-0.26634911441543807j),(0.038830594236497956-0.04067721414806613j),(-0.05990258859650055-0.0027124973641232224j)
294,(0.0008039169761582254+0j),(0.03741796947385852+0.07850443571304173j),(-0.13775682131963757+0.017282018941544686j),(-0.32949076261783944+0.1482363384955604j),(0.12607888876672602+0.03687650014319557j),(0.030839961621449013+0.946624200081295j),(-0.010134760863852694+0.04378081273938356j),(0.04414124162012294-0.22456270708274462j),(0.07021485872291136-0.07276406655319888j),(0.05239813470833147+0.07466141106204378j)
295,(-0.07591083153565761+0j),(-0.024121897852208772-0.06758696568788718j),(-0.1466187580241516+0.028564057314801706j),(-0.22046290142769004+0.07921306723774733j),(0.3934835203621096-0.08592640695478895j),(0.06752498377424138+1.0091128467257853j),(-0.06554130926901444+0.060646405136896626j),(0.012060151482367366-0.20637052109219453j),(0.03696055229713877-0.12327357795339455j),(0.04740778929043164+0.041021333121592986j)
296,(0.049548068083527436+0j),(-0.09714758381168048-0.043490998040952196j),(0.0018352116120984516+0.05256955593274569j),(-0.13065314312886867+0.13086651637362778j),(0.117542686261002-0.05170377527610827j),(0.13833180664897818+0.8824459937551449j),(-0.05685105569557406+0.23047179272056237j),(0.0979754141518928-0.17822267376089618j),(-0.11592077109186139-0.055213601454922975j),(0.005798054332781647+0.08859353167995204j)
297,(0.5523792201277803+0j),(-0.058643311295671484-0.049688802631225756j),(0.11690153829322322-0.02122419747932123j),(-0.2476635690660467+0.04355171614772316j),(0.023244780388495076-0.08962601283530908j),(0.17955605679255252+0.630175453547617j),(0.13690197513085542+0.03546300316505409j),(-0.042093146596774-0.23411444690467817j),(-0.10656810591837063-0.06457538945338932j),(0.060858331786378304+0.04693254755261113j)
298,(-0.20327341426986656+0j),(-0.041870400065741484-0.030971693293637186j),(0.09973279496502278-0.06303790575372412j),(-0.28655653531807934+0.014434276590847525j),(0.2028128177915371+0.09901693150524295j),(0.22056852965976204+0.6572600721449744j),(-0.0282131243203858+0.01805090515098234j),(-0.017292032679634334-0.11023544533831649j),(0.013727227111266331-0.019552727935550303j),(-0.06138905414802629+0.009845899683203287j)
299,(0.1157289890817383+0j),(0.07497256574657732-0.043991485614413704j),(-0.07058253203413285-0.10929259552346443j),(-0.19583253381326446+0.06267768629341812j),(0.12034862591970003+0.09796758337252155j),(0.39295266324916694+0.47678022048178204j),(-0.07244115039984303-0.08128308303712244j),(0.19139914513635642+0.1504278494158075j),(-0.052421245229335854+0.0073718740817507455j),(0.08987455164588755-0.0325179197153415j)
300,(0.21720777187235688+0j),(0.09590008595848001-0.004817256129558467j),(-0.1444745512014522-0.042933079416804125j),(-0.09304074891190514-0.1345588980349155j),(0.264592759331712+0.11783366885377702j),(0.2934163634164314+0.6421939861571053j),(0.02127049724067978-0.13198123308566517j),(0.1931580919323357+0.10042116568519442j),(0.0556382079765269-0.061654588457771387j),(0.12188842377056-0.08112810222955538j)
301,(-0.5639109952987799+0j),(0.1992455848550858-0.05502464578332128j),(-0.18175761146479263-0.022660549174477573j),(-0.12406561075039485+0.02817299067008263j),(0.24680787766121517+0.2710134704987122j),(-0.034081431212390545+0.6455282549930944j),(0.045064462186322374-0.20926745703120783j),(-0.022126368566732318+0.0425836150967136j),(-0.03821452924743224+0.015829843134105417j),(0.11431758783474977+0.004208987076945273j)
302,(-0.07669798079279089+0j),(0.036190239138155625-0.07637489466687411j),(-0.1552097877210548+0.04281292912238471j),(-0.1335420427666774+0.004721726811238725j),(0.30624700980942954+0.27821103695925636j),(0.17328809534237616+0.746636644677714j),(-0.0958772666520841-0.163305564986847j),(-0.06557478236638599+0.1525202325064635j),(-0.013835030686499189-0.004124731571126309j),(-0.002708838912709774+0.05240481082670632j)
303,(0.07652281977462787+0j),(-0.048121149779696705+0.011195745289654023j),(-0.03679809825839871-0.11281616495161072j),(-0.12224638686698162+0.053809911447193944j),(0.34370768150037384+0.24666298689355037j),(0.2434805366147201+0.40249568773091143j),(-0.07680196174941045+0.05466472856308705j),(-0.10657373402329968+0.02701822898843492j),(0.1242469908710096+0.02755883641293519j),(-0.00950450066113236-0.07973056156362662j)
304,(-0.32204579713569104+0j),(-0.0532610010390373-0.0046140042347587295j),(-0.019108066202868403+0.07032236680351578j),(-0.08403295047049321+0.016368273551280132j),(0.2120699934239831+0.1849475797119673j),(0.1924260854296639+0.3606775929474733j),(-0.015901798343842838+0.2975926310541543j),(-0.11716933827226489+0.015147913497437578j),(0.12538146365201772-0.023250508458377155j),(-0.01247645677379958+0.08355505415172666j)
305,(0.20689549699670534+0j),(0.015056086918180717-0.04960814366630256j),(1.7985033107355492e-05-0.16722467392303778j),(0.08156658607883993+0.09365539344499735j),(0.1997608650429007+0.17003414819430324j),(0.2886442811252057+0.2107939420140388j),(0.10335401969221931+0.2792590115259127j),(-0.1932967672992457-0.07299595961419746j),(-0.029349465428642592-0.06972833583665036j),(-0.03529556554949029+0.0022526583315470965j)
306,(0.45776705864580675+0j),(-0.024376200652228844-0.09022021883927661j),(-0.11152780204384895-0.17337631939578935j),(-0.07232389945126624-0.0019045425383809327j),(0.09300365007732264+0.22909148508801402j),(0.05622974181459643+0.07487851036458334j),(0.23833039648307713+0.3016007108155054j),(-0.15715062672708754-0.11273299704956577j),(-0.10184253059743102-0.14778726065861578j),(0.11176286926360543-0.11043584955579999j)
307,(-0.2613362881422675+0j),(-0.09309173380442147-0.007637889907432555j),(-0.044824015318817204+0.014946419810286302j),(-0.04111708595772805-0.04307616019852127j),(-7.51804299115727e-05+0.0896632092467765j),(-0.008290191683069013+0.3032560527689887j),(0.14493215216846123+0.28112769658843884j),(-0.12839577058363977-0.19575678895445045j),(-0.05942968108185924-0.02672054179599012j),(-0.006167136962803389+0.02520382215231078j)
308,(-0.39039265319474464+0j),(-0.10320492063281883-0.027494050133633305j),(-0.04432978861611248+0.05903395264650284j),(-0.17134232226451873+0.18307338922023175j),(-0.13996071508397934-0.15257296288223826j),(-0.17844051678785616+0.24563046034943042j),(0.06838455798773532+0.2704344368499849j),(-0.17076646423301264-0.2355701692601578j),(-0.07264676382813949+0.009127894308423238j),(0.015946148559044915-0.11261439111054271j)
309,(0.2863313961323511+0j),(0.0010921252927547018-0.007823778454036482j),(0.04532575348819272-0.14087800929941813j),(-0.11664734744275583+0.08294079221673378j),(-0.33713687838551754-0.2000374060437473j),(-0.24373214463135678+0.12707769103276662j),(0.12320374004908333+0.1666604370210876j),(-0.18776004623911155-0.2698699399555736j),(0.0006972764798424368+0.03572919168705692j),(0.10354762029334852+0.01043702511655105j)
310,(-0.01387882146351982+0j),(-0.0743623303251195+0.019035248963131086j),(0.07750179318716822-0.10034367967631852j),(0.01069709255926063+0.14264770007744623j),(-0.16562414384877625+0.10282967774773988j),(-0.833275771670044+0.2177372745358273j),(0.18861282641704122+0.028262663291256075j),(-0.20399271480272207-0.25430806807121986j),(-0.04253436833131674+0.022081219117388085j),(-0.06945727572107366+0.03253134188068577j)
311,(0.33940219060355836+0j),(-0.014580908038175897-0.028564982218940643j),(0.029452257643314966-0.11578574060578797j),(-0.1422689762188286+0.054180290762441526j),(-0.17994721468428948+0.09129047531050793j),(-0.8022553083961677+0.3605132098687845j),(0.1874409315009626-0.03230513829628905j),(-0.10554587342418288-0.18251807785475738j),(0.003757104467820096+0.0623638078358488j),(0.014790058647099806+0.035905197899796015j)
312,(0.1018796377258425+0j),(0.06353073342404625-0.04961692959334322j),(0.14470736356696412-0.02743780009448958j),(-0.07687364584044287-0.024115592173699657j),(-0.17884961627154672+0.21142402352352557j),(-0.8783885751695212+0.46331460130404795j),(0.22250596841363546-0.0757552647362516j),(-0.020969854738080385-0.024382602740658683j),(-0.05334381888329423+0.039240139461321294j),(-0.022734092629458205+0.045705903100129154j)
313,(-0.15356580678534376+0j),(0.1336965837201219-0.06603854185374979j),(0.09513918852077215-0.11449867066552466j),(-0.10819657525636842+0.02386798902952439j),(-0.15908306832144972+0.11773490958292818j),(-0.9869826558648898+0.31996480352758566j),(0.3075201479182927+0.018172044341827207j),(-0.0998478805017296+0.0006766548285739695j),(-0.15370731448830222-0.02152780555951231j),(-0.07635827504962528-0.010865094444396185j)
314,(0.397228899167373+0j),(0.15295541490506023-0.0700282943637979j),(0.047382055865905444+0.033706419506191486j),(0.057976406939984404-0.05896591129499518j),(-0.04152291469620476+0.22873575584787195j),(-0.9987663690940262+0.6446207006708051j),(0.3514080532553542-0.07311723085608543j),(0.0720852045021165+0.034613681662800024j),(-0.014097039365319187+0.17320795757587149j),(0.09417482937269465+0.12458005421969642j)
315,(0.5835265707399857+0j),(0.0840638143100214-0.13847185337582713j),(-0.0053345843208370235-0.003213743282180881j),(-0.018605369453179033+0.10423495473594017j),(-0.0031514889105943786+0.25988195007174264j),(-1.0802662189535281+0.7619175565811396j),(0.32981832901538266-0.06846597983896736j),(0.05654027989602371+0.07746964781047463j),(-0.07166345958072863-0.04183520046582269j),(0.08876022828280361+0.011292595121201357j)
