,amplitude,c_-2,c_-1,c_0,c_1,c_2
117,(0.4125087977987614+0j),(0.0686828938784046+0.010409046167004984j),(0.1659322936614741-0.25227701443716827j),(0.17862856103051836+0.17243567371740942j),(0.19252192781236885+0.43150182765079076j),(0.12305136542298836+0.002766534198540036j)
118,(0.386181692234036+0j),(-0.1054055449527276+0.041758439876912884j),(-0.46807278859388063-0.12981396741017234j),(0.3053414723162333-0.09254247484772357j),(-0.1810239220668065+0.14079345579941524j),(0.1552968334221557-0.06293743147500969j)
119,(-0.05019643104992483+0j),(-0.06831858183990387-0.08111892697892492j),(0.15252796431944568-0.19196051544195283j),(1.2402369876992803-0.12698135261884516j),(-0.2129400640123031+0.02554486622270232j),(0.04377358026068512-0.03802163622458518j)
120,(0.0030635455988916593+0j),(-0.06401272497345428+0.15158072218129304j),(0.3963175871797083+0.24175505076264103j),(-0.3027544072171618+0.3970415742413696j),(-0.09878147138079611+0.49450211816591516j),(0.27601767353534873+0.2512436678370236j)
121,(-0.29418938901714614+0j),(0.021330439199352014+0.06032058247961393j),(-0.07060872858203225+0.2875295481887936j),(-0.9905240992309099+0.27385447447181305j),(0.3965771133973721+0.15840331927882192j),(-0.0068417312082185155+0.027508844028525853j)
122,(0.06734161385021842+0j),(-0.0946698111730876-0.20471934285947527j),(0.4325175371430279-0.02569144262553061j),(1.0667992254741825-0.05882619208928075j),(-0.09662916397349527+0.10644313102709359j),(0.030319644902865234-0.12965850323592445j)
123,(-0.07239974045497263+0j),(-0.14705822462086005-0.11492832651802998j),(0.14370807378212946+0.07854676377941275j),(0.42507703525980056+0.7644892664367541j),(0.014680979609858065-0.1880170225396461j),(-0.10426859145049087+0.3734424397507885j)
124,(-0.26056425514385706+0j),(-0.18377861044135693-0.12458379059360841j),(-0.06685760906578771-0.18381703626721824j),(-0.4608596723413352+1.0270449982485483j),(-0.08737220987783864-0.0447663866502927j),(0.026302994677302308-0.21510109568662011j)
125,(0.31315629388554794+0j),(0.18903968956347744+0.0697301532127181j),(0.17862765060349406+0.027382283131534978j),(-0.39003969950436257+0.654801881048062j),(0.07250329672927654-0.25676611965992463j),(0.11917190656760161-0.06685474215427452j)
126,(0.10573722625479937+0j),(-0.014143924509279966-0.002799860671395366j),(-0.21376249551895696-0.13282197774520416j),(0.29118584042103335+1.0382025229685163j),(0.04136763532637064+0.14836226754279971j),(-0.13951712233403263+0.19007084004416586j)
127,(-0.3312137637332535+0j),(0.11525137024809931+0.002517801671380937j),(0.08204686605982359-0.20878153467332283j),(0.7015640077475549+0.3316914959888815j),(0.1463031143304567-0.015875288719200218j),(-0.083043121954811-0.14015503054771805j)
128,(0.03299759703249672+0j),(0.05399059513480694-0.017306781540657908j),(-0.06655791891905087-0.2068592717981131j),(0.4572835192271111+0.4384287344514282j),(0.36479296378238785-0.05494659115789305j),(-0.03736414277014655+0.1991690830379531j)
129,(0.2679738523937342+0j),(-0.2631190403778413-0.16051204594838725j),(0.08156829284297001+0.142939385902283j),(-0.0890556926189961+0.3301863234130368j),(-0.14435153211807739+0.21019653274883954j),(-0.08075867919507772+0.0640046179646018j)
130,(0.3264998334381773+0j),(-0.01692581017236363+0.08092973438787943j),(-0.21946143387315042-0.3832265609165137j),(0.012590713260256903+0.7448344912637315j),(0.18569309489057495+0.044943477988811244j),(0.049682382885971155+0.18040979320408163j)
131,(-0.1512300446679571+0j),(0.18465183067042598-0.21079525272431276j),(-0.24058507206497481-0.19597896465607176j),(-0.09289694056996994-0.6315118050422628j),(0.25788806741888154+0.3260551633550979j),(0.09405435686575868+0.09619762930030411j)
132,(0.11670633978523415+0j),(0.05989124712167321-0.1262740678389137j),(-0.09152119402958708+0.05626684043076001j),(-0.7633167492148325-0.2729949343460436j),(0.299043544415655+0.029629783605519898j),(0.0974976059500258+0.17802876995972217j)
133,(0.38151513462321984+0j),(0.12150807528789524+0.09289598679204723j),(-0.15702074214739858+0.06359790012697061j),(-0.18085793571067255-0.6826677917045062j),(-0.09256984348377732-0.09947461413574729j),(-0.0002708414079153343-0.11508571190810997j)
134,(-0.4612108910146694+0j),(-0.021575967957277772+0.2937981856735796j),(0.4275592131895812-0.1929170894021795j),(-0.7148441036136933-0.9592375391198704j),(0.1351051610444773+0.3840451896068038j),(0.18429532488130684+0.17206791546852518j)
135,(-0.30373704022167763+0j),(-0.032658037071466445-0.1949840277902927j),(0.2646590315853746+0.219568619725188j),(-0.2948319112568342+0.08793212244143078j),(0.06566208192639383+0.31120995345677915j),(0.28411828197572886+0.06674386138180108j)
136,(0.4599316605300148+0j),(-0.044384683039396-0.09485670806457801j),(-0.09023013600568441-0.1827292887789111j),(0.5141092384005013+0.8800148825664696j),(-0.17662473772463516+0.005226039083585973j),(0.02475526464190838-0.30956972797552973j)
137,(-0.1647436748972343+0j),(0.011821953052598415+0.0409873129820172j),(0.033388873601558997+0.48040901034443545j),(-0.28189438616259216-0.6841586474281777j),(-0.08315938553345924+0.40379870054749617j),(0.2926302462238187-0.005525666702889322j)
138,(-0.040716183182881935+0j),(-0.04637176370539987-0.07279611122263978j),(-0.6346037493847398+0.3720885553746869j),(-0.1863962442790205+0.2007095694683177j),(0.1036408463143737-0.2749968145566248j),(0.1498294341891867+0.2734107973525989j)
139,(0.1285183667605571+0j),(0.22032663614367226-0.1256914832247237j),(0.020050371982648377-0.20688824825739843j),(-0.5403590288803931+0.9489431039299097j),(-0.3526461573244655-0.19947680672364j),(-0.14992228310281222-0.17542488552918206j)
140,(-0.3942073014177219+0j),(-0.12624306408588537-0.13968193638748094j),(0.1819834027981621+0.27986285021973184j),(-1.0683270144213224-0.33957460369645137j),(-0.2987018305849877-0.07874879257161738j),(0.06913394041136715+0.05529097670162639j)
141,(0.18487552129408513+0j),(-0.046503392563115586-0.15434499412748154j),(-0.06848232137657287-0.5126132461041097j),(0.6409448743508908-0.29579673183847927j),(-0.20103805009512488+0.32904242419147656j),(0.0036702936305826224+0.10690748155475316j)
142,(-0.06824296937859227+0j),(0.13821871002290306+0.11222578416018594j),(0.3136764637908823-0.1296323725639536j),(-0.6304800128901076+0.1647689612565526j),(-0.005071899322686382-0.31068813780235255j),(0.10039866456945575-0.2416653472950539j)
143,(-0.44015523585387784+0j),(-0.23693584522940903-0.19798489749157336j),(-0.34302642839589864+0.3332738348195634j),(0.573315656869035+0.4843416074591461j),(0.2946461500171529+0.29294393295930254j),(0.020179110837911893-0.22562754621573203j)
144,(0.13001573232682478+0j),(-0.07732973704631835-0.11428246551268942j),(-0.2425022137845745+0.16537982435306217j),(-0.5798377608369164-0.6961513353676542j),(-0.052665796137737024-0.010103096745827423j),(-0.3883872113111834-0.0032287948645120454j)
145,(0.21625133669218333+0j),(-0.03280551301219753+0.0015695826849440528j),(0.05195103547572527+0.07755498747748105j),(-0.16460643725038004+0.2973629356250982j),(0.1106721434083485+0.44636596310601967j),(-0.009122236662908761-0.2706408908523482j)
146,(0.020339628057387413+0j),(-0.06849350801899257-0.027019774717273057j),(-0.04020064415231896+0.20819560871424794j),(0.5131361414848354+0.01653972222943428j),(0.5308300399108036+0.06616000580957594j),(-0.21851138552301982+0.06632375971691329j)
147,(-0.7261054519972672+0j),(0.051336030293736665-0.2772391856250953j),(-0.12305305310982789+0.03479737136087242j),(0.5843287127126485+0.245356057474301j),(0.13572485359432743+0.1134692000567603j),(-0.08224881056041797-0.013879068845124087j)
148,(-0.16496197859106798+0j),(-0.14361355528497385-0.09055070856889463j),(-0.3523892239985778-0.23824345796583665j),(-0.0074309456177041044-0.7840206996855383j),(0.022134877146687278+0.3494916659092j),(0.11824234620737634+0.021735446807798667j)
149,(-0.0035329455721955227+0j),(-0.04627088569483577-0.25181349028788735j),(-0.020367171012140417+0.22199479147865028j),(-0.5907797316748481+0.8499832113891052j),(-0.06049630430391019+0.0462054119345761j),(0.05827229798339246-0.2537112528142885j)
150,(-0.22309457422018536+0j),(-0.15150174329071353+0.14693977723889107j),(0.055923101224314375+0.0666105808906726j),(0.008524603752623282+0.007904216121908166j),(0.49377767449415816+0.6006106181848205j),(-0.05379778636918755+0.05192430670140304j)
151,(-0.047754500629894836+0j),(0.05696469649332855+0.029026535137565507j),(-0.12091385777119837+0.05010361668413866j),(0.31921074986786474+0.8350701441780334j),(-0.2689245670315449-0.371972533985657j),(-0.06782056146876528-0.09042369602028995j)
152,(0.3566387130131375+0j),(-0.03900493987140938+0.049418886785734j),(0.10025702565270472-0.13061003073462507j),(-0.3248161555857141-0.7589146988932619j),(0.22748120763463645+0.018511837503628795j),(0.12608442969128233-0.23341881645315168j)
153,(-0.2142130270083189+0j),(-0.1218310377871702-0.06314338957189525j),(0.2932183694191959-0.1486832649282057j),(-0.44161399334262047-0.7004154783908378j),(0.3016394050585209-0.10284000043736292j),(-0.020502666386849607+0.06113096953310484j)
154,(0.2646063982432193+0j),(0.13541130741071422+0.06281482985742362j),(0.1339714506647054-0.2637324707291444j),(-0.7356296285353287+0.12780343036873743j),(-0.006901011090433725-0.1050080207303314j),(0.035677086507370025-0.17464241277443907j)
155,(0.11767313519573225+0j),(-0.04173526681704029+0.21516960469915902j),(-0.014388832507123833-0.11787148025944902j),(-0.1568217293978431+0.42863385800300186j),(0.30477794028037597+0.05696870209483504j),(-0.06613338383623409+0.060283357405592666j)
156,(-0.7178647313454496+0j),(0.041142041849419594-0.36173795463684133j),(-0.4061793467994811-0.22912999658254296j),(0.41238508111090855+0.9298079983826149j),(-0.12057826878907557+0.17578778206195922j),(0.14941066588241753+0.050255864944480866j)
157,(0.5324953814792033+0j),(-0.20624515616066522-0.03729067840955522j),(0.17672840548311067-0.5289284966930766j),(-0.216905127198056-0.15358450283706682j),(0.5375126026993192+0.4345596088499733j),(-0.03901012083635895-0.03770814842191038j)
158,(0.1833762606737836+0j),(-0.06835900046956266-0.03908965009651433j),(0.18311829725358514-0.33329683434366286j),(0.42758243158855025-1.0018469169766062j),(-0.20808313132235667+0.1999753050803657j),(0.19330983769015572+0.06426630720922473j)
159,(-0.009746146177014636+0j),(0.06523390744597533+0.08097505961204911j),(0.09327930827455344-0.2803682424222398j),(0.14506919875237861+0.2564024657071234j),(0.2369269376613036+0.08537601347477022j),(0.13830609572805647+0.04364103123219711j)
160,(-0.043841863854916646+0j),(-0.2354789718878566-0.11941085199934402j),(-0.24830088242584317+0.04547563684941j),(0.7970048542826631-0.306552659558687j),(-0.2120730941145391-0.1906247456648949j),(0.10178915405846403-0.15570735809778796j)
161,(0.040586266139267385+0j),(-0.160571224145524-0.027457200476104004j),(0.31084383106476016+0.05816440533800338j),(-0.5281021092655752+0.49293371874140385j),(-0.3789384176427905+0.06962646997708583j),(0.26508446926415524-0.11814047635599896j)
162,(-0.049666380678698996+0j),(-0.14854717359886294+0.08704284042897178j),(0.40227982326955264-0.22209832597399992j),(-0.34836318310627745+0.5722301595796484j),(-0.15839156930623843+0.042705549164008594j),(-0.10127799852366204+0.17075745600424905j)
163,(0.24667288889133654+0j),(-0.061717590670509304+0.09959667290026038j),(0.08255296839586267-0.02626264448476952j),(0.9178462243246976+0.6678500759089572j),(-0.161049274727791-0.093611830255259j),(-0.11391349142116035-0.10479319024284864j)
164,(0.3371365383173298+0j),(-0.028934450523661948+0.08062800866839905j),(-0.27757106468075204+0.17804953072083093j),(-0.10309852537272543+0.28526973763486957j),(0.03300671268494358-0.4981739814118866j),(0.2976609873732377+0.17907665246368445j)
165,(-0.09952841655499212+0j),(0.04697129617160637+0.05808546707441982j),(0.10972220204521996+0.25282707261814985j),(-1.0684609517515964+0.3467361783831263j),(-0.08015284639227434+0.133385061326494j),(0.019388856644151752-0.07115680355618503j)
166,(-0.2044574917805572+0j),(0.2140231302432109+0.20434979320857796j),(0.05904502953118693-0.13833460906721753j),(-0.8989263906195136-0.02911083385400262j),(0.08920635262261749-0.1203696900033666j),(-0.016946892113822415-0.187700541744171j)
167,(0.4199387749122681+0j),(-0.22529672403053982-0.06662647865956427j),(-0.12073148146796238+0.20019483419071687j),(0.6717694766079564-0.027913497307439555j),(-0.2238154975538134-0.23444214597966645j),(-0.2123901637427109-0.18850664535851225j)
168,(0.1609274664468082+0j),(-0.007897397172994385-0.19892398023538943j),(0.05835008551148091+0.06929271271656712j),(-0.4841599833729561-0.4181594198358759j),(-0.1298897510001525+0.13668152411110154j),(0.024342952980894943+0.15354297361838803j)
169,(0.4076937051012986+0j),(-0.06107827813661522-0.19065099731674898j),(0.11280866229508917-0.1133601353863601j),(-0.3797833602942724+1.0475480953411676j),(-0.22601999115715993-0.06898743457410211j),(0.1670580850095876-0.12498894032624852j)
170,(-0.2046657189966431+0j),(0.20502280019163052+0.04022650968357864j),(-0.4278362758471406+0.39959802553506907j),(0.1677714760073378+0.8187950461257248j),(0.3070149850702431-0.04635379926292939j),(-0.05548981749602273+0.05072017263260908j)
171,(0.1612308731178277+0j),(0.04483268034301415-0.0905847455699623j),(0.26030428653622+0.010670424918784116j),(0.2694348757612106-0.18536700391262426j),(-0.3914091299142872+0.22101296467016823j),(-0.14057716579227975-0.13944119424171023j)
172,(-0.11778262668026812+0j),(0.10284192513058836-0.024102624061300232j),(-0.48009596119715053-0.04161817310933662j),(0.2600153918927066-0.02008495749485628j),(-0.07714110265670047-0.23125970067761664j),(-0.2025167526093234+0.1570715717629729j)
173,(0.5157128030639521+0j),(-0.1439305176246803-0.3797300367455474j),(0.18569760321938905+0.2980048830987069j),(0.016698406578713854+0.12063332278253602j),(0.33212073783158425+0.6216587890249515j),(-0.045237197339059024+0.023209221800567684j)
174,(-0.31756331117950526+0j),(-0.18024868329897198+0.22154464628528503j),(-0.4068398161270312-0.1970329256518708j),(0.37163512734563003-0.18971650570765647j),(-0.06471267011902135+0.485743040442721j),(0.1737511065118672-0.02992220316121818j)
175,(-0.04836298967943439+0j),(0.15112904360766846-0.14582805646096406j),(-0.13931355258935674+0.3743505238180226j),(0.05433417800394588-0.05423626999836173j),(-0.5654892539455292+0.0894797490882982j),(0.04280508959847462+0.06789311068394022j)
176,(0.20628077322178248+0j),(0.018831640721781808-0.10450495378102778j),(-0.0889010834015886-0.031387459724062844j),(0.17942822049286283-0.8057426315087671j),(0.364843814953186-0.3185841900878893j),(-0.29676387062612947+0.25766637158705286j)
177,(-0.33996218178622056+0j),(-0.01701249144216114-0.003851834041643673j),(-0.4689499921467488+0.1984333671382777j),(0.34186634825972134+1.0046647000455144j),(-0.03225856955192699-0.14066802093919034j),(-0.07722873974170733-0.005472271265126831j)
178,(0.10845044447694682+0j),(0.03812982463032061-0.11349845720416196j),(0.24092908479052774-0.22895455986144594j),(0.737280019397474-0.37711473173298327j),(-0.5333273392500044+0.1820605448010595j),(-0.11412624377982486+0.032832386885851945j)
179,(-0.2045375590608129+0j),(0.15021635564720054+0.07202508761693106j),(-0.07041130192204476-0.22408078881701415j),(0.23043327436231142-0.7075380541612362j),(-0.20178818519825698+0.2623128139887684j),(0.039286761178580584+0.026145310431873514j)
180,(-0.10024949203255643+0j),(0.017129948439460474-0.26744085945698187j),(-0.5384250246739394-0.16771916071193316j),(0.2986858194801429+0.07212473787940399j),(-0.282135418231196+0.08720546603581505j),(0.11498926705148774+0.02187209855317982j)
181,(0.007623043984474914+0j),(0.2171047978766153+0.01251402934539253j),(-0.011063908128902712-0.27930043716781533j),(0.23252953436920307-0.8144554067524437j),(0.0005236273508559854-0.04734355852286928j),(0.029192211546745145+0.007249337682726054j)
182,(0.21767256926817605+0j),(-0.07246053884709815-0.043862293105570674j),(0.052714475041141746-0.27271941988301385j),(0.607413809068673-0.6422896767470965j),(-0.3673269977025282-0.12169117456141797j),(0.05953585377175393+0.07398550346640875j)
183,(0.430688614921662+0j),(0.0649667470873069-0.09244274363204075j),(-0.053292596894793404-0.32101721878140455j),(0.7493434826116177-0.4063332067994817j),(-0.45476585405114434+0.03828092797672929j),(0.03604406079933634-0.2644041460559268j)
184,(0.3483468512717476+0j),(0.062171089501517014+0.04216970384410795j),(0.09644328903545665-0.14231848212187173j),(-0.9656971003199386+0.009523319119349977j),(0.004758928254425254+0.020785054877999958j),(0.040922390506884516+0.005890366707517118j)
185,(-0.17213288238420182+0j),(0.027341271508167342+0.29481079067874544j),(-0.1722779652151879-0.17104657763427475j),(-0.5153434493603498-0.4058435646580777j),(0.3695191612655971-0.07685816287192573j),(0.03961428429383505+0.2679894615889278j)
186,(0.00954372795871869+0j),(-0.16970762053297078-0.11439535364892839j),(-0.41758730847058223-0.05968192801899118j),(-0.5146541771621862+0.601485911635218j),(0.23924958964833629-0.37862704018691506j),(0.025033271701041165+0.1074222195469213j)
187,(0.07216643490095165+0j),(-0.03837545819603687-0.04396094396617094j),(0.523951310989896-0.23485790162608974j),(0.30350566935494494+0.743993939211572j),(0.17919657286517118+0.08117991413173092j),(-0.012088243248449685+0.023448043229438803j)
188,(0.25952329760639625+0j),(0.008799997952667206-0.06186758650191952j),(-0.0867228206467406+0.051074481666471855j),(0.4592325223893724+0.6433821183605651j),(0.17666073037727242+0.06578292861129939j),(0.10265051850841793+0.13059627403616794j)
189,(0.3660009341010335+0j),(-0.03559192012491323-0.04572406454744851j),(0.4047351524538114-0.010429413164111695j),(-0.5919112197290285+0.667783936336841j),(0.01567899468014028-0.3192013037413592j),(0.016531959367037746+0.006718172852348797j)
190,(-0.3257418607273531+0j),(0.05700318929779128+0.2578472709309345j),(-0.2749011455368503-0.18484894961661616j),(0.8361653206422406+0.4392075906219939j),(-0.08249661002254899-0.016437787975033064j),(0.05025175136933355-0.04838964121028433j)
191,(0.037879616410618516+0j),(0.015021815808174953-0.11985197848042203j),(-0.35084693605663-0.29338656728746837j),(-0.7245257807601909-0.07298071577578039j),(0.27393582896430985+0.05304322238872224j),(-0.08210632189852174-0.035380147764769276j)
192,(-0.24685387870042264+0j),(0.034140539920782226+0.044043259506740075j),(-0.3636274247328012-0.5936306906632076j),(-0.36517704510007576-0.013163355915102148j),(0.004201945786996758-0.379630564094696j),(-0.12701326142576316-0.08743892580713837j)
193,(0.029388404746873827+0j),(-0.21395778684552216-0.05747143487564049j),(0.1817693827073604+0.254568136292368j),(-0.024122741742571452+0.22220794516693104j),(0.13893038767841345-0.11307221489897731j),(-0.13534963018713833-0.0030631632087073785j)
194,(0.3530204019442382+0j),(0.2078865666358154-0.06577114381566102j),(0.1166673297270348+0.21333970996075757j),(0.45029414183091865-0.40956557823757944j),(-0.025535333869557836+0.06006395660077379j),(0.057081806861222356+0.01582435716107969j)
195,(-0.2778625601848564+0j),(-0.17685569602275186+0.017786809492085064j),(-0.03305359997314652+0.3345064464439905j),(0.7481890222339401-0.5525149732096748j),(-0.29138450743797056-0.15033814557385428j),(-0.09317992112452633+0.05137485273715831j)
196,(-0.62891470801826+0j),(0.03925678702579446+0.22320372236997776j),(0.12022059196483673-0.042200327575978j),(0.3573303600582597+0.4191705844583958j),(-0.24342756683092254+0.1570484069078188j),(-0.1807981454649065-0.03394295706300035j)
197,(0.2194072394888704+0j),(-0.02648978722342313+0.06284508477432232j),(0.12806387712076744+0.12006649150478645j),(-0.494238789723611-0.4458269183811347j),(0.2396423421426777+0.16332324352974045j),(0.20366274350661367+0.040009858020725375j)
198,(-0.09407851991707517+0j),(0.0055596623010776-0.29934619733624396j),(-0.1507716395392881+0.1252601172124369j),(-0.9124228887538313-0.3264352253858315j),(-0.001353404284114651-0.037721917987697376j),(0.043710134745681625-0.37789638689921395j)
199,(-0.10299993958430961+0j),(0.00474557375211148-0.3741706800891308j),(0.09239223508321429-0.042979452735018825j),(0.045615133056133045+0.2867752122780849j),(-0.5440927494383259+0.4431254417821982j),(-0.04809597878894874-0.08161546650267405j)
200,(-0.17643122402286912+0j),(-0.11299518609345713-0.2592779411995314j),(0.1074292020636968+0.034564276936371596j),(0.5762606426970018-0.3087701846034706j),(0.3369718745731123-0.07729083694840308j),(0.13080313590138903-0.004678370792003034j)
201,(-0.18943123240998372+0j),(-0.1481423041815397-0.009151626212503414j),(-0.3838236041153033-0.13119449623077042j),(0.06640814701268907-0.4925875095888053j),(0.025512652846633906-0.40201687014854537j),(-0.17375921014307438+0.04237509020754072j)
202,(0.2028956417657975+0j),(-0.2155343754470656+0.1420760074483331j),(-0.1775525422825555-0.08471459885691608j),(0.9112642064338623+0.4633371817879031j),(-0.23992824616512665+0.19055326349981372j),(-0.1109495648811607+0.13096759741136452j)
203,(-0.17132955814546452+0j),(-0.0003842643066507348+0.0019812790342809902j),(0.07041704443272714+0.24874543262328255j),(0.7196528667918372+0.25950615966664714j),(0.007496796312123279+0.004187463948764666j),(-0.1619409726362498-0.13815108965041273j)
204,(0.3444456869628633+0j),(0.1802797321360073-0.2094913270865057j),(-0.017703162212241497-0.14412476393867024j),(-0.3489985268766815-0.2597685141177419j),(0.1645511229351854-0.08173703678797943j),(0.09730986446634789+0.343835589489484j)
205,(0.28312039334721717+0j),(-0.13823120550892187+0.049354950286977534j),(0.2337498899706919-0.09505169582074884j),(0.7219656469973051+0.7331168266818363j),(-0.09950333070669751-0.19858266723893161j),(-0.017712030855743258-0.08395493780964067j)
206,(-0.5213018821335655+0j),(0.17397082219850996+0.11655311392280097j),(-0.16265959779082012-0.08823478464522162j),(0.4446035804391947-0.7812152899590281j),(0.4520505474667035-0.009668608171947313j),(-0.15820518557440408-0.16954643822000148j)
207,(-0.4788641507586267+0j),(-0.10729233026774873-0.10185504731472526j),(-0.052081984137852186+0.4364165996810232j),(-0.3351935237018049-0.59501564141024j),(-0.16648150923107896+0.02388435392380217j),(-0.1157790062222455+0.011283647073463889j)
208,(0.086429638058802+0j),(0.1917795471441946+0.1666322340120002j),(-0.052014960564988194+0.006724344025392508j),(-0.6042578077283125+0.3227169618914113j),(0.23899077116188405-0.3914560365143932j),(-0.038979933668108924-0.12582324884966575j)
209,(-0.07657993803205809+0j),(0.17672942911242323+0.01469320480202131j),(0.006410827786894016+0.3710789994068043j),(0.9067932903714631+0.13919570848395207j),(-0.04936300042289225-0.0035077071681204886j),(-0.0483235654312603-0.05851831749792533j)
210,(0.065244770422272+0j),(0.14629327826636263-0.02141297507235576j),(-0.30182414368458804+0.13169709462495113j),(0.4611194188665215-0.24498798402622018j),(0.0425388505712003+0.021739808971895425j),(-0.06631713018732412-0.1340579010773962j)
211,(-0.35223495273551664+0j),(-0.1055862188649268-0.02242710913259109j),(0.3234434266761389-0.08712038045739409j),(-0.42317317507336544-0.6155313280393978j),(-0.19100851030355515-0.23010613797042023j),(0.0694240066472481+0.18327897946246066j)
212,(0.22542154643708662+0j),(0.08694151240403888+0.21158355721757416j),(-0.261853716155676+0.2304608711120929j),(-0.9655007301159975-0.2635432511230565j),(0.2504411175221328+0.16506506340785623j),(-0.11960989587390232+0.06896604903592546j)
213,(-0.06469596133979699+0j),(0.06882255806132571+0.031595126759036724j),(-0.1352281815272093-0.6655387312290525j),(-0.33009686283451184+0.2646353524254878j),(-0.12089352483682264-0.2175316107686358j),(0.09183131197752889-0.058282823923974415j)
214,(-0.29982264157649463+0j),(-0.07654999696754022+0.03844266976281677j),(0.1947323892943814-0.37014199120596275j),(-1.0395256619546733+0.5744103071202822j),(-0.4601505988100006+0.11583046962362298j),(0.0025813582812238833-0.16191777683134997j)
215,(0.2192246429731461+0j),(0.05729039966051941+0.1232322802353192j),(0.12506449219281046-0.2553179589464903j),(-0.21765846169203715-0.3476544922417428j),(-0.04873060823054595-0.6429859351194444j),(0.010342195921603629+0.12302140003911402j)
216,(0.2233529477635266+0j),(0.12329257790432643-0.024624785964886955j),(-0.27864082016099057-0.27535307819803506j),(0.22522293412536146-0.10737602461932225j),(0.4690935159024666-0.12710456642871135j),(-0.0060689635647163676-0.2313584855871433j)
217,(-0.6384287502606711+0j),(0.13873185609011526+0.049215636036509774j),(-0.10415454453504797+0.06138868114843702j),(-0.9316901283600904+0.22753019320661622j),(0.06446908842996296+0.1965581849417144j),(0.15567596175878007-0.0692341620337115j)
218,(0.48520281446202057+0j),(0.12480151452645125+0.06172416956093811j),(-0.0012484467383963443+0.6052552194225321j),(-0.448820215060857-0.793016750505663j),(0.051672258691668096+0.03466998883148966j),(-0.26260161231121165-0.0009857562187340907j)
219,(0.020366720540229255+0j),(0.07636391221587059-0.06307903987386795j),(0.24098902381929052-0.03971307719785949j),(0.004453576879554166-0.4171094408446862j),(0.01762826020914976-0.04347925826758098j),(-0.07757445800974302+0.11844696038265469j)
220,(-0.17112261009815144+0j),(0.34452134981731947-0.018026766624588172j),(0.20000880475687138-0.37922281597974217j),(-0.5802309913209194+0.08835066244788178j),(0.2238797709513093+0.06737402266478498j),(0.04652732717756576-0.26326963098022854j)
221,(-0.5731317655147657+0j),(-0.40005019277587894-0.11257956580993528j),(0.08925848697379907+0.31610737157821567j),(0.43360054337565446+0.4753751086496217j),(-0.5035904929030905+0.006690595538416617j),(-0.0688076193872606+0.20184626045622994j)
222,(0.052269901377863075+0j),(-0.04095926417590623+0.2189049802704534j),(-0.31239586231504834+0.1785642056789946j),(0.12549987137172125+1.0427664489246835j),(-0.18355744181068046+0.18163574300409155j),(-0.07390808946813594+0.10245121204713828j)
223,(0.08568178790716924+0j),(-0.039677116887682336+0.04638218285464764j),(-0.21553823809399403-0.3618184147402712j),(0.007365414626028063-0.22537614442457157j),(0.23949649868652512+0.48289820835400926j),(0.27289439723692216-0.18582408451759463j)
224,(-0.34005436345492246+0j),(0.04500368258160767+0.08038723633438986j),(0.1274923339832141-0.3303696187920121j),(-0.5212852326569128-0.894122033636995j),(0.16906753445451334+0.006420829485404032j),(-0.04724829267923271+0.008714967776373081j)
225,(0.02971258573259042+0j),(0.028745574021586312-0.1309512894991324j),(0.21572690390892602-0.20704839992275476j),(0.4594809240649432-0.5669839980087491j),(-0.284840466641216+0.03271282845852193j),(-0.21544628245904293+0.10438025606868534j)
226,(0.34190963920342204+0j),(0.09524404965763622+0.004671799175470781j),(0.058151051217650546+0.007727900122083686j),(-1.0090568087461178+0.33192764374930805j),(0.05161127364844913-0.15003954196584957j),(-0.06875217924538514+0.2035798895035714j)
227,(-0.09357759005931215+0j),(-0.13853966585260494-0.25312747621315074j),(-0.16760950746118886+0.009792058521741587j),(-0.6320865479009793+0.5431874474604366j),(0.4053915409353714-0.2057942390525085j),(0.11047604939822021+0.06726439749547292j)
228,(0.010370556261048075+0j),(0.04525052301651456+0.1442925840128647j),(-0.43557177483284915+0.25900301885294397j),(0.4088450600387703+0.5001806482054387j),(-0.4462740700138106+0.34852918832205837j),(0.12415148484254986-0.2415767077617712j)
229,(-0.0783138318706824+0j),(-0.06891985681245383+0.006515150815628229j),(0.16592184851884695+0.1908651820249766j),(-0.2001464227853469+0.6346894887551697j),(0.08931094877472401+0.08440830770100449j),(0.12447890879081441-0.03114890759933594j)
230,(-0.0432080807059424+0j),(0.08493390295461774+0.00741392767125135j),(-0.04746502941859995+0.08353676314431085j),(0.2630940064873024-0.718819679399781j),(-0.10067238028367503+0.17268950452262538j),(-0.044873707466366375+0.2582953510893595j)
231,(0.16448506997834336+0j),(-0.18340795192787684-0.13069385646740217j),(-0.3715840246868524-0.4569249028915855j),(0.1832991482992637+0.7427846124078651j),(0.29339807950498725-0.20895743332038558j),(0.054989621717637674-0.005950597014786056j)
232,(0.44044015653077484+0j),(0.26214041522269355-0.030332738724491444j),(-0.22367769731149628-0.17661773395694852j),(-0.044542932024918214+0.2435198525024691j),(0.22418452310111597+0.49834185552997134j),(0.17983880669068994-0.1056968608842164j)
233,(-0.47734327669005605+0j),(-0.047767202897217004-0.09140879693963665j),(-0.02749347568566335+0.18904929040207294j),(0.028619294234617676-0.6871795821338014j),(0.25563379959457533+0.3980035821785457j),(-0.001437747217374205+0.2190429444167054j)
