,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
244,(-0.16175645372855196+0j),(-0.059427771351723176+0.06632373190745597j),(0.10009940935507132-0.018094574699702083j),(-0.14312082375965082-0.10420157572030707j),(-0.18353682758083548-0.05744811387495575j),(0.6255523012933818-0.2313585668646813j),(-0.22197245926144393+0.5664362879072418j),(0.19287910250383405+0.11440480964714662j),(-0.17104381519224507-0.18584748933100081j),(-0.1339475748224771+0.005650034557911056j)
245,(-0.28816049718551834+0j),(0.081097363506529+0.0027604564238618845j),(-0.04997779382730083-0.09877115045611387j),(0.06193917469667943+0.09775655622576263j),(0.044678435801094284-0.007527779863991394j),(0.24846009481032824-0.05713564729778811j),(0.23216269355364333+0.4150378169166993j),(0.10271731881526446+0.14811797986060657j),(0.1339285322617106+0.06710793359185872j),(0.0022472247388752725+0.13967279896130003j)
246,(0.31233315544796636+0j),(-0.05389741661921371-0.1114881018702841j),(-0.04307168972490727-0.07669610456251699j),(-0.12804028237807275-0.0721582390842588j),(0.2109536758260036-0.2780324557256339j),(0.4340506165319094-0.39447600634400837j),(-0.03792229215618646-0.0019751289328662214j),(0.07336214805444245-0.03986164206757213j),(-0.0933946585041755+0.24327712161706982j),(0.06937646702484206+0.14513805962498405j)
247,(-0.0005315393680076011+0j),(0.0327142171332234+0.0017370837153417307j),(0.002104005168561726+0.1599325799171941j),(-0.04750689759713449+0.08704603130688784j),(-0.06440541962024475+0.3167899018711952j),(0.3464360781631026-0.21997232225768792j),(-0.1711493329475691+0.13940296418930437j),(-0.05100184938692675-0.12771041463624777j),(-0.050046771127654203+0.014458166487130893j),(-0.1042776964421412+0.03902852287389538j)
248,(0.1870208293068641+0j),(0.07845966280279436-0.0054455358453242755j),(0.0811876266170902-0.058079976165311326j),(-0.07480526970960706+0.06532622277301134j),(-0.1100810761390585+0.49656035774776575j),(0.5390516784187582+0.47581454147763125j),(0.02680064175832014+0.2981200457997176j),(-0.051477442217078284-0.10541323186719687j),(-0.02201941086450726-0.029614168624839836j),(-0.03352793943268571+0.033332622112194614j)
249,(0.46706389483388294+0j),(0.027633037811390454+0.03331387382009509j),(-0.09955372563758036+0.08233550469489806j),(-0.051337165704602894-0.062046209652434806j),(-0.35764651797979213+0.0329807576619527j),(0.4500611344272043+0.4673317385909421j),(-0.0776837735402241+0.17442019373963868j),(-0.0035845104208867967-0.3791247250020796j),(0.1273605982162988+0.14083531887401282j),(-0.02283980580703227+0.03627826209514313j)
250,(-0.3386057932675807+0j),(0.057271761510529984+0.12235839356562525j),(0.010642840122415226-0.06972787105321403j),(-0.24702879524785107+0.0787848084429215j),(-0.22649486169934163+0.16471949845189987j),(0.2553934514649699-0.6793137277342984j),(-0.2707523712367893-0.030981213982712537j),(0.02162090459373603+0.11576414134074645j),(-0.0007571128425662797+0.15483484994746674j),(-0.08315812136299569-0.04380982195934734j)
251,(-0.16747125256369688+0j),(0.07282853005916357-0.04908082396233731j),(0.11302315390637765+0.2640944382142667j),(0.06740633287963561-0.14359782687390849j),(-0.030809306337183335-0.08092503071408708j),(0.43473886276898926-0.1325676273494763j),(-0.28387689948302675+0.45506248104954705j),(-0.025334117505875914+0.12384757044064203j),(0.039757765991164144+0.050406215694437304j),(-0.02229676009730309-0.029816690739108975j)
252,(-0.013612420753944587+0j),(0.07114546098167326+0.04239417102776817j),(0.037597132509046324-0.021328446190066026j),(0.14057367832316928-0.047594147021015006j),(0.15493418113767282-0.0974278097684086j),(-0.030539385960149906-0.8145532555295784j),(0.15353086478496636+0.28449127960991005j),(0.025485040552859384-0.17604541968560156j),(-0.03757703805548257+0.004776085942057431j),(-0.06495745919158634+0.06697395546906336j)
253,(0.036590568194250765+0j),(-0.13589293722629217-0.007520136140027139j),(-0.08060782728327612+0.025559861986944255j),(0.02757781678008958-0.11411283426750704j),(-0.305786238037471-0.24730329943181825j),(-0.7528426415995534-0.18319299128714528j),(0.17279958555756214+0.2317118828111478j),(0.1576184759534493+0.07028209426393783j),(0.02280015955303131+0.13391338408473621j),(0.0038417362097946193-0.09166676291293203j)
254,(0.0017618407408710596+0j),(0.03365156224215625-0.06733296627191351j),(0.07511151128123736-0.07006621351175557j),(-0.18941032422847248-0.0041829007385359735j),(-0.05439398322740576+0.17070024654509958j),(-0.2545654179780311+0.7832571488576634j),(0.21857589335213978+0.350976434595229j),(-0.18972823360493618-0.21745866645998557j),(-0.04731659585395592+0.058408469171966605j),(0.1213600344685413-0.03841197220318566j)
255,(-0.19646081702781248+0j),(-0.01852847741030598+0.08376940679807987j),(-0.0391917349901061-0.215972552025229j),(-0.0008158803709883873+0.035955835937280856j),(-0.3741001159328293-0.20345008462833203j),(-0.6905609160741017+0.08426672566320566j),(0.23701856862835158-0.34516186990942693j),(-0.1066797456407415+0.1623569728247264j),(-0.007092107675714408+0.0975424234092552j),(0.04594325288629403+0.10350134559841664j)
256,(-0.26738036314918634+0j),(-0.028216193092238797+0.01167102437707938j),(0.16220484424821818+0.29724662863213847j),(0.028291919729656567-0.019667085437686856j),(0.28532924826117945+0.07934617874522597j),(-0.522743374757477+0.49468517861165356j),(-0.32736007957401825+0.31542388042949837j),(0.03885057664004961-0.08182156501075478j),(-0.1417247844217022-0.07786883523067051j),(-0.055991268921189885-0.03378842723043893j)
257,(-0.527901657049875+0j),(0.16373793298178824+0.006905927468101106j),(-0.009504141012952494+0.0037288558666940634j),(0.07311533106706744+0.10198329318825698j),(0.10788451147614161-0.13434376091247802j),(-0.4576108334600161+0.7300625558440762j),(0.11394544834592008-0.10125726094273313j),(-0.0014701395588586491+0.10005658610667625j),(-0.02901241616087326-0.09557939505652455j),(-0.07176825210209518-0.020524126128667886j)
258,(-0.7623345571372093+0j),(-0.06408352283530841-0.08033245464315239j),(0.10072200813984589+0.1277608951768091j),(-0.03360666219183218-0.14771248822323885j),(-0.17030977952259327+0.103951710982321j),(-0.34783259265701305+0.40507017548256935j),(-0.2949574478020275+0.23500809921069593j),(0.11546555595989973+0.3493421181503581j),(0.12529011041048327-0.18177365873823473j),(-0.010925329410139644-0.12441823277673036j)
259,(0.25929063501532396+0j),(-0.09404924369885181+0.018290955785631516j),(0.038164044883674836+0.00572387740731959j),(0.1416784130474843+0.07694994046341624j),(-0.1283854359197412+0.2315089488876963j),(-0.9313099734105161+0.16632745664200946j),(0.26082857578545865-0.0587475524027858j),(0.017829986032701868+0.11341396720374407j),(-0.10904916237395545+0.021191519190049746j),(-0.12592597698287233-0.043096976049911806j)
260,(-0.23697384191307505+0j),(-0.05740614155063011+0.028022409242664678j),(0.1763483872113558+0.07178145956695121j),(0.08655800452206776+0.05299191005023261j),(0.3213483226467456+0.13854903124852908j),(-0.5318586486618213+0.19802840273937547j),(-0.1984453730208212+0.01765128467283173j),(0.06753079670309625-0.14114368985054737j),(0.03988877972530811-0.11831623653070232j),(0.008860054683401255+0.014937805743389513j)
261,(-0.2668771929585822+0j),(-0.07207702890411521-0.03466780759361188j),(-0.05086397736942465-0.22394689919489164j),(-0.21766347606784034-0.2166714701458078j),(0.05020815413236257-0.3830785547578798j),(-0.21053673328470512+0.6545431664228873j),(0.14871317513873888+0.16589531691538129j),(-0.08529377441767394-0.05704130635894908j),(0.07099731016639936+0.17899151093182716j),(0.23761976658411282-0.058798852169804856j)
262,(0.284936208133282+0j),(0.07548407533349813+0.11064806321185572j),(0.05762530792823976+0.11342137064116188j),(0.1284555080239002-0.0714586058278451j),(-0.09724897066765974-0.4621255358539833j),(0.1585364558279635+0.4660509066030915j),(0.19118734011343186+0.18792631758150777j),(0.02153930637434302+0.16990393797910136j),(-0.010471336884999315-0.09349442881050117j),(-0.03770855866706406-0.01120345654487363j)
263,(-0.043558446684706535+0j),(-0.08987040868883656+0.00950961038942379j),(-0.0060252555814323434-0.06866612061072815j),(0.27577358903530175+0.16512841420552882j),(0.06746367920760274-0.12938789751599666j),(0.9164735050455592+0.12767224796368867j),(0.44223642061752433-0.29074553051230184j),(-0.15604298514361223+0.06809731385508565j),(0.09443820568507197-0.03983859434387254j),(-0.03605510963039743+0.01481376686106027j)
264,(0.3630417823956856+0j),(0.10650509861737598-0.06875053602071331j),(0.0174358808166222+0.0947174448595367j),(-0.08986204158488718-0.0662742363708366j),(0.02345001493202779-0.13213662998559036j),(0.39945831889781214+0.3912950947084877j),(0.052006467366106285-0.23426163701524172j),(0.11680774639644773-0.2076925951323769j),(0.1862039756573327+0.18810190864934462j),(-0.05081849890114875+0.15623678492441317j)
265,(0.32328537326224227+0j),(-0.029830790220541775-0.017852531175926268j),(-0.16399424389566322+0.05855135331485679j),(0.03594289821762194+0.09522602815240076j),(0.09779655836578222+0.15777085742704275j),(0.6728122948282885-0.31156328682204104j),(0.20024681318805843+0.500809314984075j),(0.018854887643188427-0.19368728961846768j),(0.031133349839691855+0.08328428489857287j),(-0.0396172763949618+0.016586804020693673j)
266,(-0.043258162009965795+0j),(0.022085156380182477+0.048364447410843725j),(0.10179072691888424-0.11267346442917643j),(-0.15181460223173077+0.0012998442791154544j),(-0.4323009846866518+0.04569675669928623j),(-0.1889066146924149-1.050124630565899j),(0.24301530338115124+0.4256537028899957j),(0.1901821909323151-0.11994151481028918j),(-0.07181262371460657+0.022850341263289553j),(0.12094119290011034+0.05863262790751348j)
267,(0.15707912644156527+0j),(-0.015269032025281952-0.05293022195544122j),(-0.14308831631996344-0.024372267989908623j),(-0.15769893011217934-0.1516822668751812j),(0.04117575459183167+0.11499139864886745j),(-0.017893896689373023+0.7867632089190986j),(-0.16721848508227088+0.0852125801216539j),(0.14922289066193023-0.05880216746505637j),(-0.1246449272970847-0.07475994883690097j),(-0.020844588397306064-0.04197905480194493j)
268,(-0.38026339821711674+0j),(-0.07201076319492683+0.07483440182282748j),(-0.05048160577363034+0.01681448151345081j),(0.07726539444755193-0.051183894014332966j),(0.31890220227286875+0.11319563004706279j),(0.5845490310618509-0.28662312068726187j),(-0.3011827049082796+0.5625883646674713j),(0.019382772850747274+0.1649005878443351j),(0.03417324586308983-0.04042068924844702j),(0.0545807015945047+0.044674284713485855j)
269,(0.44580497229517324+0j),(-0.05987999169204484+0.07531385644868768j),(-0.22951507394160123-0.1464171859725485j),(0.10223531099840848+0.11744180968512313j),(0.11914256683758709-0.09879411899947041j),(-0.2199757649645174-0.4757827351926268j),(0.44734110757311674+0.25622771469086625j),(0.04990949110246333-0.08922627120540547j),(0.04376200179169153-0.02716579187315475j),(0.002233616593821118+0.013663484183635985j)
270,(-0.20484528494997384+0j),(-0.07113049141716767+0.040885549870652224j),(-0.06514684922238323+0.08002834597932376j),(0.03394945340714167-0.06841707115333517j),(0.19007624198240966+0.18529135307765576j),(-0.584357257606033+0.2443404504389096j),(-0.24343906673310053-0.02317639057601464j),(-0.05898500646309812+0.09454809219266755j),(-0.04633760091525994+0.011518390300654067j),(0.004460853058919419-0.011720334122915673j)
271,(-0.24551411668272918+0j),(0.08226280508364078+0.10116601126777222j),(-0.09323561834755696-0.05876019634092432j),(0.1689854171747241+0.02902031346389411j),(0.5223556648941229+0.28633167023641737j),(-0.2375701409004916+0.31262617528168946j),(0.3257404130790947-0.13068337956818735j),(0.06971975713016948-0.07320479110185776j),(0.2361793348926947+0.009896801704337904j),(-0.031412608334726255-0.0421886252999934j)
272,(-0.09464204408342097+0j),(-0.001402781588639615-0.01693802217693872j),(0.030404801906605085+0.016141479628678165j),(-0.10948766247854116+0.17327833449284788j),(0.0837868426210712-0.08342133953900259j),(-0.8195717744544412-0.2581612932658071j),(-0.1862439650991538-0.05366390739290541j),(-0.029603250940017617-0.020958890261564726j),(0.0793796413383777+0.028338723423363486j),(-0.0682379027500345-0.14706007654253964j)
273,(-0.006409674068764831+0j),(0.0105287382727775+0.12718597038468002j),(0.10957295142511195+0.20879794129539103j),(0.14191197199174943+0.3722620283632621j),(0.21278283655457705-0.21442077928306486j),(-0.6347388683941088+0.033357609125845455j),(0.22735915778599783-0.2716489840677303j),(0.07005113334182145+0.03409782272295399j),(-0.018502349035097353+0.06039108855486695j),(0.02410356877380279-0.037183477893146424j)
274,(0.41318611779021525+0j),(0.06658191378293904+0.04307978261451925j),(-0.06140581364262357-0.07717742899899757j),(0.13035597080543398+0.025056941949877943j),(-0.2165687114902567-0.14418000516925575j),(-0.7064559282784133-0.1313700990775999j),(-0.13604011556012288+0.3720927834146975j),(-0.020644193857506696+0.05524832590896975j),(0.03469073014530233-0.03372380560141757j),(0.10156572054008378-0.04209865036199633j)
275,(0.41318611779021525+0j),(-0.1574696982765924-0.10534595312703776j),(0.1142752165900154-0.19498108198329644j),(0.21739008424822281+0.17159921841468476j),(-0.31964743861817635+0.3543259067063508j),(0.4930476943207298-0.11620853448258553j),(0.0366404245807023+0.3159652480668774j),(-0.12521787648980875+0.24481634943178382j),(-0.12321279223663141-0.15028635088327724j),(0.029357131440297467-0.17762126554629462j)
276,(-0.07000402200181453+0j),(-0.09502891929971564+0.0017425415213179404j),(0.015603012874508992-0.12119839360098118j),(-0.0605828243143799-0.06284527031437584j),(0.16622636957964917+0.8489826759778251j),(0.1298333516378973-0.3808344577251732j),(0.07056210127442686+0.10844951878272657j),(-0.25072960858890536-0.01947050741255176j),(-0.23882039884344813-0.05412886662168234j),(-0.023111518770722497+0.043753268980617016j)
277,(-0.07000402200181453+0j),(-0.05675990717903939-0.12916823485416293j),(-0.06901288309235062-0.016459031546491715j),(-0.0025314102382322304+0.07396887625656756j),(0.23527499659693094+0.4774892045329882j),(-0.39952346042396136-0.7168547829228682j),(0.270287122914384-0.08208838006020143j),(-0.13371319137783322+0.22663171302984167j),(-0.2640495548807849-0.1829771525933698j),(0.04989157264362222-0.08061571562263344j)
278,(0.0005933168611259726+0j),(-0.043898445771896395-0.07195733601624127j),(-0.1401339054017449-0.04217384304654127j),(-0.09049650271365323+0.08521024819514811j),(0.17570546950819943+0.3707405214661815j),(-0.19915118303262938-0.41678009091911294j),(0.17569520505401334-0.04372786239050631j),(-0.056395513196863464+0.18796663315973922j),(-0.2629397104582559-0.22283014401423015j),(0.07535373085854083-0.052022764227239414j)
279,(-0.4414482398150946+0j),(0.013197517955079344-0.10997141907187515j),(-0.06667197675606265-0.21510197570058984j),(-0.17989839583475334+0.10816363032023694j),(0.06771196867153895+0.6517875680458933j),(0.18664296828712482-0.7653778680786942j),(0.10451617314123893-0.4102416122904091j),(-0.12574402956695369+0.10996606467442559j),(0.0243633625840904+0.09622065867761984j),(0.10805165087246411+0.04855759478177825j)
280,(-0.4414482398150946+0j),(-0.04711850363822718-0.03946875866636551j),(-0.31775296521477514-0.14840076249554998j),(-0.2932258837123617+0.1978875979920659j),(0.28133898932280077+0.1826399176853394j),(0.3083818171682787-1.01278335601978j),(0.2514763684150861+0.0896516045284056j),(-0.2205187298062396+0.22366508418782538j),(0.21852205659881574-0.010154228571522534j),(-0.00420994746303372-0.06228880144479364j)
281,(-0.7039294877833543+0j),(-0.17653809024399292-0.046616402144997626j),(-0.1596437594870799-0.021537651380025172j),(-0.27761370723644413+0.16581379614763328j),(0.13950938975604768+0.23365552023720085j),(0.46194853923304374-0.29561183193232093j),(-0.0026237101798177835-0.003574666459500769j),(-0.14536655292531503+0.07947134287771437j),(0.04235404029528153+0.1222600358105966j),(0.09002513682852809+0.01797716317929408j)
282,(-0.33039362790506466+0j),(-0.10825852362156019+0.09993283659643187j),(0.10641465100338665-0.08595358453939723j),(-0.127272689219741-0.052154904355044863j),(0.01956424435751053+0.26500746997298297j),(-0.41016188282086075-1.0403070268213728j),(-0.18940984545373335-0.31979996120245635j),(-0.30932413918621016-0.05901901254366266j),(0.01045820174865815+0.013733934105269812j),(-0.1832053962009646-0.027878934057886315j)
283,(0.21424915054941307+0j),(0.0042190804143191025+0.12181025714794409j),(0.17537973702331708-0.07873235119081945j),(-0.12445615603585915-0.08520060035689979j),(-0.18046897381451593+0.04590915126425095j),(0.6629936275561092-0.4448504260214494j),(-0.5597007439002073-0.09355384323813724j),(-0.09232235220432365+0.09632175046515484j),(-0.03245965344025767+0.19400651722215656j),(0.03538670647069722+0.010053002943290153j)
284,(-0.26134690277197503+0j),(-0.013529237390932109-0.0379875963194857j),(0.016168971546394753-0.09942970630412774j),(-0.26870374040493855-0.09600835827337514j),(-0.003317381322507279+0.13854688555555078j),(0.6535689370226813+0.4546990901968315j),(-0.36955150110855844-0.03349442711599141j),(-0.14046952018135828-0.04231968005291671j),(0.019669352939227436-0.056035867693209666j),(-0.012330086554837867+0.022452357442448716j)
285,(0.300548869645596+0j),(-0.06070746616781198+0.013169407275340307j),(0.060337928821952054+0.006112577117103422j),(-0.07698579028815973+0.015733727531374468j),(-0.18794962149679062+0.08684150863681575j),(-0.08426161968170805+0.4601272404828196j),(0.4467341731596088-0.2027818194943498j),(0.0650740695814775+0.25687120847677297j),(0.03806246892981669+0.08285939864437802j),(-0.10972492120143869-0.15945083650841257j)
286,(-0.06859291301720222+0j),(-0.018246815099674185-0.11831145275666488j),(0.044833615365128275-0.013598246835543587j),(-0.02033280906549649+0.03207576909485763j),(-0.28730536781000526-0.2471643039053447j),(0.6455582430338573-0.026400212096018588j),(0.595197469114035-0.19051161370502365j),(-0.01698263596221054+0.021537595612575094j),(-0.07845181302776741-0.06459200165455672j),(-0.08342299864021697+0.1068270227673406j)
287,(-0.2033814659410406+0j),(-0.0016829667128501063+0.08756152679866128j),(0.06305914003737975-0.061596746749296855j),(-0.032995964316561724+0.07631281474717859j),(0.09061072902338294+0.35639834526942726j),(0.6449873640649438-0.24876444525207483j),(0.45875215474554165+0.28070314419986564j),(-0.06784601748872209-0.0824598033922084j),(0.03710349440621988+0.015458832769251349j),(-0.08470551388148406-0.17310844188598531j)
288,(0.17007283780204752+0j),(-0.060202501220901275-0.0875884763678815j),(-0.09079682097283091+0.1616742344122452j),(0.2007371811653918+0.021605089789237794j),(-0.13837219869581585-0.6158368727706279j),(0.07587933972959227-0.16026404026846014j),(0.016965736548590373+0.3605337109260514j),(0.144262330124711+0.21445927762683195j),(-0.2083818363336906-0.12500216418296894j),(-0.09865980927881843-0.017278143377974415j)
289,(0.38480849442566756+0j),(0.08978532901705086+0.12932883280584095j),(-0.0482112905776606+0.20920058465897506j),(-0.22598008658339158-0.011324537136915279j),(-0.07875220006949747-0.6719231237013179j),(0.34651424029458805+0.8313629669156964j),(0.15872589388139263+0.336454357694061j),(-0.0781286599127736+0.2549678832906669j),(-0.14965746241015718-0.08529960366168707j),(0.029628461869234977-0.09609833887218039j)
290,(-0.08741519784746342+0j),(-0.09052406484722184-0.052775524478982025j),(-0.10420235583390741+0.10005930742977615j),(0.05004089028260157-0.08894983585001925j),(-0.30725895927247165+0.04140040396256133j),(-0.2033366355815665+0.07570755676822696j),(-0.16268438579511346-0.06033736480386942j),(0.05848198981299611+0.019334987263072555j),(-0.083528745773623+0.01324241889962327j),(-0.08992292524262452+0.10000111388824737j)
291,(0.04042693554453003+0j),(-0.05094065229745885-0.029289018327127214j),(-0.1187071287870887-0.06841598567230657j),(-0.10240284775088564+0.19058684763161718j),(0.15491523596882686+0.5477272424025437j),(-0.6257500173641363-0.02134193046500584j),(0.12790150355200877-0.055457308658871635j),(-0.13951267646029836-0.15488869202041294j),(0.0917506963989094-0.15947862950563813j),(-0.027727757197003572+0.07900832900971613j)
292,(0.3687554539219053+0j),(-0.07300957881119265-0.029458538062112072j),(0.022131964857791092+0.027794147961602306j),(0.06621139587176059+0.1516568263215503j),(-0.352582178876225-0.2889740139164513j),(-0.05266877264061247+0.38112030418240833j),(0.331044697657166+0.2472421119801334j),(-0.14590525367103918+0.05516521257110712j),(-0.004340452631274548-0.11357071904588718j),(0.06492715906210461+0.009393316616195496j)
293,(-0.17260303358887702+0j),(0.1215941438041436+0.09301196894700041j),(0.015127345847383868-0.07584606719254786j),(0.08923722530769643+0.011330537929202945j),(0.31993129934102826+0.07467127977212668j),(0.6470769668611591+0.318958672569564j),(-0.16355288539620008-0.274760466219656j),(-0.05082775864455092-0.22570915170188718j),(0.0260180831021412-0.09713770806008544j),(0.12825770028448963+0.010610241616649595j)
294,(0.09822460484364201+0j),(-0.07438951227843443-0.013649436645587966j),(-0.1537180976406189+0.018266601123969113j),(-0.15518998347971288-0.06492257960511735j),(0.26346669696460845-0.07063224466095827j),(0.4315781126965501-0.1755885120066038j),(-0.21225383665484382-0.2369102999299532j),(-0.07620141324853236+0.05457822188299177j),(-0.007466061505610391+0.08751562854797149j),(0.01791227406271641-0.03791843065585665j)
295,(-0.15762103221997054+0j),(-0.16420131201987528+0.002156194275488372j),(0.12942388187289608-0.1660386809324157j),(0.16603691850084157-0.29336087862100435j),(0.1697485240446323-0.12667309463814744j),(0.12487320694630111+0.06382020979396558j),(0.3104196220843006-0.012290483874646256j),(0.013003064988100013+0.11176250593431676j),(0.008493609876963723-0.05179625927437776j),(0.013456230102780284-0.009788342710004817j)
296,(-0.027758991641395503+0j),(-0.12732304032605624+0.024849994027723275j),(0.18024118792215527-0.11480747136878625j),(-0.024110820162052418-0.1425925031293234j),(-0.054295782788475994+0.09519817213414156j),(-0.1043216669216524-0.12043320188466697j),(0.11804248343923271-0.12300608287886718j),(-0.21627942927237498+0.014712485894417541j),(-0.05332096516657095+0.3164809333543543j),(-0.06362871024072117+0.008604809635208058j)
297,(-0.16618129876593435+0j),(-0.028521310083101985+0.011806212414893243j),(0.06962901290745564+0.07588155191953622j),(0.0499167369307719-0.2441444905495074j),(-0.04655564804528363-0.2784911695673896j),(-0.23197110164932397-0.5428801765883579j),(0.11718778373163233-0.1907618388107655j),(-0.06825850066406419+0.026226864199086854j),(0.2144785505249297+0.05620826426763407j),(-0.12785720515888294-0.007888107980959094j)
298,(-0.07617303008122531+0j),(-0.043369522418768895-0.039545945225486955j),(-0.06773582527293717+0.0020636634005539935j),(-0.06363633902297422+0.12792089460417969j),(-0.16219647946542523+0.33173595434189496j),(-1.1313111878117736+0.16367186222375102j),(0.044525295704334465-0.22274988215106675j),(-0.09260152117253252+0.0939900629301394j),(0.0034218843151134493-0.055731401624326916j),(0.017295711474166867+0.025179304957548485j)
299,(-0.6000665415376921+0j),(0.11022683770264398-0.07150478936282308j),(-0.11578830322679005-0.13582330070939272j),(0.027384175595959417-0.050329122550860535j),(0.38999622064878386+0.158624791529886j),(0.532456059944535+0.6956946518357653j),(0.017191576926834512-0.15463147574080738j),(-0.0964781825214565-0.03887987656970612j),(0.0027047477568742304-0.12854917549174769j),(-0.056767519222020224-0.05001443965700178j)
300,(0.48768306933859096+0j),(-0.04157387674264724+0.23163334268451766j),(0.11132222437066752+0.026976559958721766j),(0.07550042063092044-0.08017912039732861j),(0.04320955221806273-0.23978063538445643j),(-0.14342814855660715+0.6554821506123709j),(-0.0936046338451084+0.02370304660227174j),(-0.10225858972241826-0.1737131752999328j),(0.04304076694166546+0.047049609545342416j),(-0.05235248713883751-0.04140080651142122j)
301,(0.04952532558024891+0j),(-0.11655954077329309+0.08959626568925667j),(-0.027780080842097293+0.03103238723323247j),(0.15931758660492176+0.04275843699470837j),(0.2750452540804893+0.01264268850264065j),(0.5430828794159522+0.18677563044693846j),(-0.21439696560436067+0.03008060431852227j),(0.14763582907220263-0.14040512511877906j),(0.010468537850506051+0.01618618157557135j),(-0.14163570038457213+0.04782828861505391j)
302,(0.04952532558024891+0j),(-0.16870238202192323-0.11202976242889374j),(0.06346728355665429+0.2506238170405009j),(0.1604053824612759-0.137951312775393j),(0.21446911209316177-0.23703423228436937j),(0.4342550398812353+0.6034656407338774j),(-0.2515372973607665-0.07226498111143284j),(0.20056044505820436+0.035585862927788106j),(-0.1325067149791668+0.028090297974982418j),(-0.03155487725029967-0.07174265002018579j)
303,(-0.577998249371819+0j),(0.17562025099582554-0.05699462885816657j),(0.011277396025717618-0.1301193355219657j),(-0.09019459735418345-0.06542171196287572j),(-0.27990264472938026+0.041951306476605374j),(-0.4124541454798474+0.8371095834065253j),(0.11386922068734594-0.12320077847440497j),(0.025735806550755455+0.08860693841936249j),(0.039507130193951766-0.055273288648152924j),(-0.033542818398150355+0.01390205874308388j)
304,(0.050614031221627526+0j),(-0.046669459867399524+0.10518227136777018j),(0.0037439903800196295-0.10081441332379411j),(-0.09332258400469366+0.00014238853293356904j),(0.10024193327608787+0.06424607163619624j),(-0.6357303347756427-0.19984927355876952j),(-0.17530875601326829-0.05523370368586865j),(-0.05081373141162675+0.0686069924164735j),(-0.11157150166055457-0.07296111100921203j),(0.06354388279351171+0.011085765361068499j)
305,(-0.2989401812369896+0j),(-0.04800134993540407+0.05738363825705592j),(-0.013997644792849796-0.01899773276001802j),(0.013255282886282017+0.2959784255091437j),(0.3024939416601761-0.04467013939648124j),(-0.55650280845426-0.021665715377964273j),(-0.06637908706678826-0.10532798638954358j),(-0.2567649255050146-0.0607444518305225j),(-0.10772439969317964+0.14860174761007106j),(-0.029753445495787078-0.0030321514868744256j)
306,(0.16888469129385492+0j),(0.05014195598294695-0.03150848819718702j),(-0.01003338696216726+0.2228727965891398j),(-0.06251399321199246-0.01795773260238203j),(0.04214677534280149-0.11652212415339704j),(-0.09066236477759572-0.8065352910514783j),(0.40965180577892824-0.19424564709811654j),(0.08357523576417632-0.0548814783064164j),(-0.1229044063672074+0.02507830771924409j),(0.11059815194279478-0.06298809108429633j)
307,(-0.14782811393589557+0j),(-0.05394912441813286-0.07100691465256781j),(-0.07112923809114954+0.015142767225154615j),(-0.1840797350216628+0.10548980023272839j),(-0.07619059018971981+0.2150138594486874j),(-0.569025585977547-0.6485509866567102j),(0.17723680201882827-0.15748781566883707j),(-0.05841909329925497+0.16283342258658073j),(0.14265603521348433-0.09948885766029449j),(0.018512031023243877-0.12387961980952715j)
308,(0.11127295511552507+0j),(0.09304138738032551-0.013823153340672675j),(-0.04813451541151783+0.024296401181373852j),(0.06961919542409867+0.09001717534314171j),(-0.2879552140984987+0.40542755650275364j),(0.43086675702092503-0.4422745543078402j),(-0.28584848948872443-0.11549036987228443j),(0.17800039356537123-0.04370403179366068j),(-0.09610703878327614-0.14461779018537368j),(-0.03898758555362576-0.02464579665252875j)
309,(-0.08775949502925359+0j),(0.02828693342278115-0.013954254190755112j),(0.09151532996570325+0.017659241421028517j),(0.12508691415454337-0.1898379790869914j),(-0.0849107455219592+0.8080164965170582j),(0.03649281175751661+0.25040870072872584j),(0.23251958764209144+0.09877455645756925j),(-0.11275408479790584+0.0428288862658516j),(0.1420171100635036-0.11566296231360962j),(-0.0717064818967422-0.027708126820392826j)
310,(-0.18919280714864153+0j),(0.08159245466049339-0.03106142409228876j),(0.16250137748063942-0.17117835630968442j),(0.19573017639939738+0.003044765551651705j),(-0.06139775233526785+0.27057523470960626j),(0.1578873947866203+0.6062696264584532j),(-0.2986789267064845-0.6453203906560121j),(0.10052538934937308+0.140209652167611j),(-0.06668686717335504+0.06289109252844303j),(0.07576450335211843+0.045630195446271574j)
311,(0.05638385239500249+0j),(0.06532218158605185+0.020367380348571423j),(0.03268305706337846+0.15552488752167618j),(-0.32349362246479885+0.13573683888571786j),(0.11548471993886933-0.31176912531390355j),(-0.06477761615030336-0.5310683434243227j),(0.1377331133913337-0.11835496182029236j),(0.01496320237153846+0.09267293962383162j),(0.0722209202396143-0.21761382657273903j),(0.00458226955725384+0.09067346194247722j)
312,(-0.4352366828892411+0j),(0.010746143314789305+0.13833711761914386j),(-0.016411429067108622+0.017316527911029264j),(0.03846911855753024+0.08582547364799302j),(0.08524481532842908+0.11667739642272315j),(-0.7740492767524825-0.5298634353619549j),(0.14413798429256774-0.04791154388433827j),(-0.139929404105132+0.13722753236452565j),(0.0003371612997484759-0.08936995950249806j),(-0.09157852311876005+0.11509540950967122j)
