,amplitude,c_-2,c_-1,c_0,c_1,c_2
234,(0.28143534959260896+0j),(0.14864466256608805+0.011073829902451187j),(-0.13315698376189256+0.03512293534922911j),(-0.17039408593996302+0.44712130309438125j),(0.1555108731870078-0.11397967894000705j),(0.046451354783045115+0.08203095934660772j)
235,(-0.02419980374090619+0j),(-0.2279269693950116+0.04074755144550086j),(-0.1900210048855021+0.0036276230376857555j),(-0.0461110903386118+0.6758153882406921j),(-0.13041548525153762+0.07183701551351207j),(0.06776240571418701-0.18858431247351187j)
236,(0.16340902101695748+0j),(-0.09247686461830007+0.019558798907826268j),(0.05411444569667001+0.2892149954367916j),(-0.04463976629505373+0.8203986809130992j),(-0.20942543554851503+0.11513722730539641j),(0.04179642825072347+0.024428227362822415j)
237,(-0.17369586057887598+0j),(-0.13942942985301102-0.016939064971127245j),(0.40705237350452733-0.011705542006160308j),(-0.27712711012150226+0.41390562995897984j),(0.4365221550231974+0.2467310115525957j),(0.2143399055384565-0.22880318399837637j)
238,(-0.11055120977037558+0j),(-0.22327734922167963-0.2175726408406608j),(0.03576956672526812+0.10351331146727688j),(-0.8598048405266285-0.14565864252960523j),(0.052351797281902035+0.2650910451241206j),(0.2080344818723713+0.060427812350414084j)
239,(0.23162547812674494+0j),(0.053154230474120295-0.010377910403599408j),(0.2173151106233957+0.13704749183113032j),(-0.17620088067250644-1.1410547054281517j),(-0.2079118778627677-0.01932539991423053j),(-0.03505504781073192-0.1154358531223392j)
240,(-0.29391969604663154+0j),(0.10885387481805119-0.12416471095560583j),(0.0751604890647154+0.2782382213103273j),(-0.31191457037819353-0.9880692259328485j),(0.053198855365373894+0.15282571626707717j),(0.03541764672329086-0.030149057586553483j)
241,(-0.058583072010232565+0j),(0.08091122185575929+0.06871313033490688j),(0.29249715101852386+0.08157743920903394j),(-0.5743739698837781-0.4950091755705684j),(-0.05712339748239553+0.38773966338888344j),(-0.0942718246871978+0.012268021364490518j)
242,(-0.09308957882928898+0j),(-0.2691621411900801-0.06746915322860901j),(0.6329359821800676+0.08300255521499533j),(-0.06588743821502212-0.4086116207980876j),(0.00334283666941302-0.12782154947632518j),(0.03935336417018129+0.13516528768498687j)
243,(-0.14182565069586223+0j),(-0.050126838204606554+0.13140506461842957j),(0.34842835430572866-0.06523491815153672j),(0.3059061911070951-0.6986207554878479j),(0.29047145579204237+0.10588448422130894j),(-0.177461528421336-0.16767478003373082j)
244,(0.2341783345892816+0j),(0.0018072801852012932+0.06266220398565528j),(0.31700223316416576+0.15131633588356463j),(0.6263623411915845-0.8229235874292549j),(0.10803078651202094+0.10754692102799122j),(-0.1441500312786172+0.04471463696898964j)
245,(-0.21802824584464872+0j),(-0.032348102564906944+0.08819793499849082j),(0.12892408625634177-0.07237524355006242j),(0.614297320452216-0.6857213428095522j),(0.15347649781901415+0.04909002903858051j),(-0.037577103757559946+0.07777070899952486j)
246,(-0.1293038096400394+0j),(0.02258974189338002+0.1497533240863146j),(0.1908731193382731-0.10503175456228493j),(0.710518547430756-1.0852571770579695j),(0.1624431190930892+0.2053640036538878j),(0.05562976167357229+0.039702589375059535j)
247,(0.1498065164075566+0j),(0.15191564448100103+0.05064413075927418j),(0.28636089927783415+0.09310241149200911j),(0.40906074823272365-0.534298063824435j),(-0.29101922283999115+0.3795852603827626j),(-0.0010954247866906061-0.012454698334556678j)
248,(0.20796933472974904+0j),(-0.11649212567519017-0.12146396978262675j),(0.5532992162392089-0.04778611786851854j),(0.09036866126060586-0.22974747660667583j),(-0.06697641951417138+0.12489700829450112j),(-0.1423771038480288-0.14854101987337268j)
249,(0.031676637469209123+0j),(-0.17845592050111925-0.1653027371153517j),(0.34610109933927036+0.024400724143125614j),(0.4490837209428786+0.7085772617443115j),(0.21076721882866972+0.21511077484688562j),(0.10031466957447617+0.25781708159206007j)
250,(0.6098680447827454+0j),(-0.09015732940484354+0.07284065624414685j),(0.43205311523542556-0.04931636106869922j),(0.06741934797296517+0.05072141586786971j),(0.4690403925667519+0.16775849991923364j),(-0.07863936787198071-0.02484800742448541j)
251,(0.20522370613907967+0j),(-0.05383953919834264+0.0846834663023722j),(0.14199779744294314-0.24100601164768043j),(0.1836422519433606+0.7315357219014104j),(0.048288118199846713+0.24068631749444686j),(-0.2196482797496153+0.021572726292554426j)
252,(-0.022874881273147712+0j),(-0.15229832945326194+0.16485277765456832j),(0.11509234054119855-0.23055461063754473j),(-0.0868525656713302+0.49662457833142504j),(-0.2352081566058651+0.14829249932004251j),(0.015309621064158552-0.1523998325682456j)
253,(-0.054057562811676035+0j),(0.014204019487277307+0.12661776154952625j),(-0.10888765760488249-0.043671873474486866j),(0.5471209952191486-0.7219173453074123j),(-0.09106148396251888-0.3782238869390486j),(0.08391665155336221-0.26905186982639795j)
254,(0.1825168130421158+0j),(0.20836786267029403-0.029770176297378326j),(-0.19279531632210017-0.06811403023391897j),(0.23137635982861862-0.3387407997167071j),(-0.18428204196156742-0.2141146589976713j),(0.051157187183832206-0.014586681345754995j)
255,(0.22376945512689778+0j),(0.005035239560722124-0.0438661690153146j),(0.23818323678670053+0.01815651675394224j),(-0.3580085000289884-0.6673359053830624j),(-0.6066854432304535-0.05418504886311046j),(0.12027229319501306+0.14839862758519262j)
256,(-0.20918978852109688+0j),(-0.03672550310719838+0.11455702480999283j),(0.6199553760176775+0.15670226572826834j),(0.2528712932728261-0.7199953572266881j),(-0.3722592809685729-0.3159002817318599j),(0.05422657930831331+0.002890012932220992j)
257,(0.09056123054812386+0j),(-0.15135103854973403-0.11799209893564017j),(0.14308965149764374+0.030456270543749456j),(0.7583171592168088-0.6933627969779661j),(-0.08815727142653398-0.010120592363129191j),(0.09876742063012955+0.08162710841437824j)
258,(-0.5527642443804105+0j),(-0.00479785406195643-0.182259066382579j),(0.022273911741338165+0.2763050101899205j),(0.7829630836040049-0.1169913705429041j),(0.43704971968511974+0.05310115746410744j),(-0.14878435835372478+0.09915543666059037j)
259,(0.21219949155892648+0j),(0.09733025732389144-0.08515052343984156j),(-0.2811808444873496+0.252432018231812j),(0.8533798775331101+0.00015505246217297104j),(0.18514553053801663+0.21876057041039554j),(-0.31748061855291376+0.09081901477583498j)
260,(-0.12420228126281183+0j),(0.05402065243273148+0.12659442004605928j),(-0.3639323882206904+0.12576931637981253j),(0.5045910563078239-0.2451024897324245j),(0.22732893146877187+0.08842756049615437j),(0.26804607968751826+0.0726837596483483j)
261,(-0.40330786275836755+0j),(0.07538249932220303+0.222176633162289j),(0.00032500136296482237-0.0720349492616003j),(0.2239269675804274-0.12027023055922008j),(0.23201472729817055-0.04548216638533767j),(0.4565140963516655-0.017252901073956654j)
262,(0.11601303129528728+0j),(-0.12660805071075854+0.05108287023712382j),(-0.25027201420937395-0.37085328862654343j),(-0.3690776175158329-0.22558484045710298j),(0.4534610022232695+0.06144884786484063j),(-0.033632552640601325+0.22113613255858366j)
263,(-0.497587696127021+0j),(-0.11463984836037036+0.03229668450896833j),(-0.20481434553119696-0.21266124841555217j),(-0.49116068252881195+0.13007727137405853j),(0.28487973932794686-0.05452186345097374j),(-0.02957235811116903+0.34732370923116207j)
264,(-0.16579449511684466+0j),(-0.048690315693098146-0.004649678783412898j),(-0.09366705371908253-0.11581867944012195j),(-0.8965925159564655-0.05470548201359665j),(0.08982322323931496+0.06770348744698243j),(0.06211053181690285+0.06735481599047764j)
265,(-0.19781358588143508+0j),(0.10832960656959179-0.1318839763519861j),(0.1041990006201821-0.2663742208536782j),(-0.5991032017981114+0.7671171064301143j),(-0.03898936835003047+0.1645154375637353j),(0.11504032318321296-0.09289895577783741j)
266,(-0.16525324381347273+0j),(0.030479365755276724-0.14861312111663005j),(0.07294281119982057-0.28948383676963835j),(-0.6017720990323745+0.767624842486315j),(-0.2515536476550571+0.14027508537957595j),(0.0031518209442656098+0.02342594725171654j)
267,(-0.04073643449671324+0j),(-0.04859196564231436+0.004008312676250817j),(-0.13029005587794584-0.315391435566057j),(-0.045972094925081565+0.8205094131856567j),(-0.0676349876171226-0.02749048423821142j),(0.15640816427032622-0.07965862247664891j)
268,(0.12051382163824242+0j),(-0.017559010317005276+0.1300840614007083j),(0.10215344404439626+0.3882842481328589j),(-0.15199752076956283-0.3014441292684785j),(0.15946485630838805+0.3355388887805387j),(0.0351704723484183-0.19449287448107777j)
269,(-0.12778116104976012+0j),(-0.02430343727910908+0.01929832628278577j),(0.15145666769965904+0.5803512522040462j),(-0.7150425530906399+0.3212780665363839j),(0.3425984194105498+0.09082916226529213j),(0.04644076451618631-0.22721713278235037j)
270,(0.285307645637429+0j),(-0.08079512522895965+0.16765144184282862j),(-0.019867299983912484+0.06426148143313337j),(-0.9598681063591477+0.3269333107956588j),(0.2278788700510815-0.18372044839512075j),(-0.05064164870416553+0.07395281005515827j)
271,(-0.3390746302485675+0j),(0.029775436351220638-0.14224024782813458j),(-0.35521545892209566-0.13358005070376858j),(-0.5833812905973473+0.38598218101458803j),(-0.1735419185252395+0.06395323447571638j),(0.05887053312251654+0.2721696622685868j)
272,(0.1421821217505455+0j),(0.00972627176615204+0.008785552703050009j),(-0.008160687018749191-0.08802930371554647j),(0.36142222646137023+0.4243767148007817j),(-0.5358305271450026-0.09734909050191312j),(-0.03297892103724742+0.09750363774887424j)
273,(0.15718826025989702+0j),(0.11644029972044877+0.1374330586489498j),(0.09367384288377911-0.14095512700333002j),(-0.20679304605694127+0.16282792561593917j),(-0.3142572391654732-0.08833465029010414j),(-0.16184146686496653+0.13678920601918515j)
274,(-0.38650623008444446+0j),(-0.05910839265123981+0.11826046569564734j),(-0.0998430606072006+0.25653130518262507j),(-0.10009128779639709-0.20498828845081468j),(-0.0575120866040319+0.31769211194763336j),(0.30016477059931923-0.006251648865077883j)
275,(-0.4212521647597316+0j),(-0.07745394839617667+0.0054922820102728965j),(-0.5132992153485679+0.25112141415061107j),(-0.039760462851238805-0.31246929223812536j),(0.16752114567509407-0.06006037348198205j),(0.20449212543403802+0.06922517655206765j)
276,(-0.46665187926849355+0j),(0.005063542996079098+0.05503959196386179j),(0.06988101045551394-0.11461214083527406j),(0.5093948310215017+0.5425380761534229j),(0.23080589192613815-0.26355784133339827j),(-0.003081670512006078-0.02013635163626276j)
277,(-0.25801132149210837+0j),(0.0854862322299076-0.050090022379100936j),(0.20654811787513433+0.1633668574052869j),(-0.41345012483297733+0.5010202568855378j),(0.32715979804507617+0.026968689141164875j),(-0.10863541788960768+0.10994075355840816j)
278,(-0.07300304290775375+0j),(0.09138800574210015-0.051929478885536576j),(-0.04514166084129076+0.0050441846113759015j),(-0.6937266644906711+0.496096103052548j),(0.34481386717485735+0.24993121679506752j),(0.09638871184694087+0.004298021170935112j)
279,(-0.370642989136171+0j),(-0.0014916442009111908-0.17157605750806704j),(-0.06380380105310848+0.32769535430544866j),(-0.860160445905837-0.3654727487674376j),(0.37342245629011916+0.5248790181278707j),(0.11407204221693391-0.031428631122990526j)
280,(0.3616458120869195+0j),(0.10403355695231319-0.21745744917747603j),(-0.12641316201119346+0.24205015996315746j),(-0.733436525011084-0.20531398537424878j),(-0.3115867068384606+0.22665636995045255j),(-0.16135665747319733-0.1422102010983718j)
281,(0.17949362947985553+0j),(-0.06934318060145446+0.15926688019174368j),(0.04245302302417605+0.5005912117979474j),(-0.12093150772088918+0.392349102379276j),(-0.2109944253623137+0.03471799196002853j),(-0.1751099654854074+0.10635054085662954j)
282,(0.2513033846643807+0j),(-0.0375890579592437-0.05754235271569738j),(-0.0072001144340752-0.10901327234581881j),(0.35497861655500107+0.4663555278793677j),(-0.34869229852271166-0.20106509184694776j),(-0.06482655744094137+0.2974723300747231j)
283,(-0.1486237617711193+0j),(-0.06200481544140307+0.003611595225098005j),(-0.31968600177420997-0.5189735540944613j),(0.12941585112344461+0.2180869867299996j),(-0.3127359680975332-0.08645157620654234j),(0.026906392158961588+0.292178530464298j)
284,(-0.32094451493467857+0j),(0.35525711403879146+0.25978741906750613j),(0.003074630018201019-0.2684145633847894j),(0.19845282455039825+0.4467545014368717j),(0.048925708762922765-0.04991795275003139j),(-0.1889897114187113+0.13321948432282635j)
285,(0.29115315161581484+0j),(0.16247997588998644-0.03445909363248481j),(0.1986848143495164-0.22402770436580768j),(0.11909071971305313+0.3914586809474468j),(-0.19106605214010455-0.09615639256767462j),(-0.007298229902326908+0.05818663897816863j)
286,(-0.3102131893745266+0j),(-0.34528013681671893-0.060642677842066055j),(-0.07425809971210606-0.09515207710760896j),(-0.5032060998007575+0.57397112035316j),(-0.20458626208458514+0.19344599720511668j),(0.020617614604030582-0.016087564388624152j)
287,(0.24308953321712679+0j),(-0.07242540166762193+0.026383544000180153j),(-0.031232463863072338-0.03197264171075775j),(0.07504462324369177+0.5292361363426729j),(-0.29229844576360164+0.25386426356367037j),(-0.20879456255599896-0.1757457435238627j)
288,(-0.12232832130214971+0j),(0.05173739771137405+0.0022748772199138595j),(0.4159317011957552+0.2368212375033367j),(0.6931199695224248-0.579262411688933j),(0.011058424289732444-0.21183848477698525j),(-0.018726310496602283-0.14840462996972062j)
289,(0.17617790587828544+0j),(0.12368190002611455+0.06227586267594057j),(0.09561008830245683-0.20516539349416665j),(0.045049868928550854-0.9984187067455622j),(0.08825163658701986-0.1332513666566749j),(-0.23828494260022912-0.07881144619182295j)
290,(0.2204539671100545+0j),(-0.11994941816387+0.12168293078696514j),(0.16053371249469234-0.14440969711006263j),(-0.013420676487114036-0.929770471158025j),(-0.07457317221311023+0.01219847594402862j),(-0.018694665708578882+0.28937542218188833j)
291,(-0.4572809479795713+0j),(0.301140101132458-0.029981885173359504j),(-0.004569745642443099-0.09320728744378853j),(-0.16975724978925122-0.13990814841699756j),(-0.4980782575047747+0.465482354783562j),(0.028032075419146152+0.022305338280568326j)
292,(0.031160664460428533+0j),(0.09431496276154128+0.029079800316791915j),(-0.021375057259947705-0.3574122697161948j),(0.28650972643827394-0.3536024305780604j),(-0.22866616446314594+0.4033800300407136j),(-0.1360668071264675+0.0761121882061965j)
293,(-0.08301264673619796+0j),(0.01954920295987891+0.16511043481762144j),(-0.22052274317502402+0.6759605223901938j),(-0.3705979436694447-0.30030117154123054j),(-0.10618913396362534+0.3836542441269673j),(0.10111717382950251+0.07987909962307316j)
294,(0.24427291552621705+0j),(-0.054892810296684566-0.06755505653490436j),(-0.40985487215804894+0.5726661000347795j),(-0.18682981058803594-0.642844296345994j),(-0.13943131490431168+0.06355692867100164j),(0.03015343972283281+0.10333990138505926j)
295,(-0.3641873756689187+0j),(0.14691268509882172-0.11873230403807292j),(-0.24837706594256198+0.14034668058572436j),(0.11158849539130711-0.6353009245301269j),(-0.031354800812521594+0.03760994186259146j),(0.01826595646789267-0.10703907538458773j)
296,(0.06990847467460437+0j),(0.0707627697935046+0.002109756565710205j),(-0.14088216622415795+0.21457065473428502j),(0.39422371662263367-0.2819845636332774j),(-0.015145465233688656-0.015777778271967854j),(-0.03846899969201786+0.13994786924124863j)
297,(0.03748320542703304+0j),(-0.030623442693434838-0.006991717469661105j),(-0.12998062937896002+0.27910887133986995j),(0.2935360564431566-0.3054300942960325j),(0.029250520852438025-0.04080606366886185j),(0.006407189375763622-0.010544893193595375j)
298,(0.15114929632505472+0j),(0.08563691768830411-0.054390154992221544j),(0.01063359904000416-0.06440045105209855j),(0.6345444146363783+0.41182488206898477j),(0.1752917129478584+0.10565784944995135j),(-0.23155736440837868-0.24717159147783277j)
299,(-0.4318128351765833+0j),(0.18260361346815185+0.051404690522383126j),(0.4425872701437154+0.2033967231802834j),(0.9843798260438259+0.45176653588641486j),(-0.08559266983287761+0.032413125712273616j),(-0.11105239115310418-0.13330432456366845j)
300,(0.11899186002232881+0j),(0.0171303254082009-0.09846919598218845j),(0.3280418507475223+0.012109344422869869j),(0.6814292360785317+0.8127856051812876j),(-0.0013006552578931074-0.022537026748162256j),(-0.10695964133460754-0.17622924241026j)
301,(-0.30782876105589474+0j),(-0.1464013162432642-0.0712185223749841j),(0.11587362915943644-0.07083526207503726j),(0.8549427527253386+0.19897721612685546j),(-0.01878468493194819-0.02848368232182635j),(0.08020431094586668+0.05696917815728002j)
302,(-0.17128222096016685+0j),(0.011557828075149934+0.14042570173830904j),(-0.3983296258675839+0.13197953173238133j),(-0.04056705316652798+0.27022121993448917j),(0.13263804220536507+0.15102499279162301j),(-0.152553490735161-0.10131513079577804j)
303,(-0.12608771111544873+0j),(-0.33384757472995735+0.1384508890537483j),(-0.4895987150795071-0.12719205194483987j),(-0.3669369113278129+0.5379770873742598j),(-0.15380679512220283+0.34274920465739483j),(-0.017274600296867875-0.21202947544782624j)
304,(-0.1177148932665433+0j),(0.09167653946930235+0.07775942305269579j),(-0.18932212300955212+0.1373910361624461j),(-0.1539568140376612+0.6929235766291723j),(-0.27919464040056263+0.03295766106214487j),(0.09437878778361301-0.3236584128177643j)
305,(-0.11190438465725616+0j),(0.03901761350855401+0.10453915325305176j),(-0.2262969798333859-0.08216176108729999j),(0.5151230696358853+0.1628467597798567j),(-0.44500339992864146+0.18893932615605133j),(0.025385956598662617+0.031117110546107787j)
306,(-0.09076964652537894+0j),(0.0447873422242801+0.07000547131499543j),(0.08774810490433366-0.03406023723570589j),(0.8815308876295654+0.16806009387294008j),(-0.25486552266662343-0.11457616535400966j),(0.04993610834382703+0.03336219127050011j)
307,(-0.2952314234554267+0j),(-0.08852613752361158+0.11389137647184387j),(0.18345074403102443-0.236230097051623j),(0.9496735900469248+0.080374268041252j),(-0.2718520653230905-0.08753290682226898j),(0.03174610918354967+0.06540200947034196j)
308,(-0.48307145952671904+0j),(-0.07971093282453158+0.10345932205145567j),(-0.03559656366371453-0.26617264630281473j),(0.9144125702684786+0.18110779085546228j),(-0.056456951697321234-0.19462091116468716j),(0.0038961090045907185+0.10920096163101252j)
309,(-0.1042745884104461+0j),(0.08497625195693981+0.1926376298385335j),(0.03428688480341715-0.08687751552841182j),(0.6079399000200589+0.09923192681699622j),(0.03588109381636607-0.34296574697011284j),(0.19497077194739193-0.23288255136593655j)
310,(0.2490630780907755+0j),(-0.02810576678750845-0.07788070741211046j),(-0.05339117640614571-0.18085172894723708j),(0.8370749013312374+0.08553443140841058j),(-0.2212879357084445-0.20726502211225528j),(0.06826781152000058-0.2194050677268798j)
311,(-0.2100372945234657+0j),(-0.07209109230696939-0.014187440539943197j),(-0.2496335055163881-0.17007579383391783j),(0.6315703290776353+0.29326449499386525j),(-0.1566466536676443+0.053488050129332394j),(-0.01958650835960947-0.017872381391174183j)
312,(0.5497673686015951+0j),(0.2293915298548616+0.0663380356563043j),(-0.20026071110715818-0.12801373152426504j),(0.7622238602793034+0.12781302610755835j),(-0.06776493685773438+0.05887478070009246j),(-0.11354763902989526+0.21572480691282026j)
313,(0.22067054142431652+0j),(0.29631866639780935+0.10841302667708069j),(-0.29307250835459736+0.069645485858088j),(0.332682158692827+0.3193151131636939j),(-0.2449576347165896-0.04213169589609674j),(0.14745586668848895+0.015005641778502771j)
314,(-0.1028728844975103+0j),(0.1003480538926481+0.06141870610017723j),(-0.20367527339586927+0.03747562779516603j),(0.8372313849336372+0.4025251257530652j),(-0.25601304978444206-0.009489073211744914j),(-0.08541787212064689-0.07702410874993167j)
315,(0.18190431962525433+0j),(0.1619201367693966+0.1250193259127699j),(-0.19111193644819374+0.18948247057720852j),(0.6877853280588955+0.6638355584431321j),(-0.20095114255405805+0.2261726972068745j),(0.015040686603285544-0.08423409520071488j)
316,(0.0957236971302596+0j),(0.09962164727049316-0.019307372320783223j),(-0.2334662607105502+0.16336162579008626j),(0.6403632988985093+0.20235900047428393j),(0.2962798336875528+0.11773649036958955j),(-0.03982185875673165-0.07059998406959966j)
317,(-0.22075483619421604+0j),(-0.05590973316116214+0.03414214263602222j),(-0.2955738943235563+0.2337384234933376j),(0.3952741817460616-0.026717532393636195j),(-0.2520652109149575+0.04714153500710358j),(-0.10669944291039828+0.20897590081754147j)
318,(0.32934467817664037+0j),(0.18732451909330466+0.0926935542583611j),(-0.1913107693495733+0.04966296649222051j),(0.6465640619012832-0.0021501522337964984j),(-0.22786710303356195+0.1401414369366396j),(-0.06712509289845073-0.09363701358512244j)
319,(0.13264545429774055+0j),(0.05724501918172262-0.1256266689619835j),(-0.15525445021037276-0.15719683536487772j),(0.3723126566802908-0.18493902027321543j),(-0.35812755325966483+0.41917664047285064j),(0.10436507361777848-0.1928651700308907j)
320,(0.362892506397986+0j),(0.048168984423966964-0.10918590188665091j),(0.1918161068799114-0.059103170343438774j),(0.9216589423886341-0.12015755844625797j),(-0.3945000134893578+0.2224170715004818j),(-0.0667568889771671-0.16607582612257216j)
321,(-0.14716722768587584+0j),(-0.09260079991040526-0.061891274240362476j),(-0.1318059773742958-0.07645759485110716j),(0.7294061955057803+0.15407909689331212j),(-0.3887204851413236+0.2693276817656868j),(0.010963908134118072+0.04990597237151659j)
322,(0.08668385722612626+0j),(0.02593826080998346+0.019834767270553142j),(-0.11939242972710348-0.2789354151250245j),(0.3924276765750987+0.5048933796624515j),(-0.19987771559014916-0.0818822415371046j),(-0.19555389893294264-0.1276425333193201j)
323,(-0.10087484018642412+0j),(0.20106666659175546-0.1884267666040268j),(-0.04204673157564354+0.2836711316635087j),(0.26800830959557426+0.037312695706631j),(-0.6890690938109294+0.09211814411818256j),(-0.20229210622512525-0.05530190494456236j)
324,(0.10380839633371165+0j),(0.01693803806553431-0.018978086223936676j),(-0.2672413262282255+0.37459912649884286j),(0.3830301834947046-0.3367505429050049j),(-0.33269110232705773-0.05229595574984857j),(-0.20415099741725204-0.12045199796927691j)
325,(-0.4429691283581965+0j),(0.3058671828184812+0.10128206633053978j),(0.0899151032207779+0.18968347030333907j),(0.37786905410391514+0.64892070958488j),(-0.15488873218679752-0.21752943450914414j),(0.039475515582972194+0.14395146950190918j)
326,(0.13038286296587895+0j),(-0.07772748656415684-0.01916528809354774j),(-0.16949012847971343-0.2596309319323563j),(-0.05399843528365442-0.17556422056273988j),(-0.4317005447226122+0.11595439917316387j),(0.021893342763605404+0.05267632741641316j)
327,(-0.12180641581171867+0j),(0.06098957903110755+0.12820868495860932j),(-0.06329721880913344-0.02250493259604377j),(0.14559381703295682+0.013684000904474192j),(-0.21635613833846462+0.18417968045064642j),(0.024589408509718455+0.08732277932905068j)
328,(0.12202560452925831+0j),(0.15039159867643287+0.18718729504738207j),(0.010707469920196347+0.09075713083458592j),(0.6101431904211768+0.5734013482996447j),(-0.21986769605054057+0.32902877350254744j),(0.013367554287964226-0.06539511591684317j)
329,(-0.17639174429269178+0j),(0.15045390912634815+0.09271804368823222j),(-0.060987753630849253-0.09823147839809343j),(0.7489432315039313+0.1640657851734308j),(-0.05342014484275198+0.20028556428561897j),(0.10343938428337549+0.02323912484510471j)
330,(-0.3525985665663368+0j),(-0.03649363245142499+0.14647245585094432j),(0.08080918642241625+0.24972283795474645j),(0.6416614565919895+0.16026120052075057j),(-0.07732206450692758-0.0994404075095068j),(0.18963741205145057+0.17300303687747356j)
331,(0.19475312419946839+0j),(-0.0009396411279158148-0.0641962536119266j),(0.5235835398611516+0.038322538447866504j),(-0.18490744567068257-0.0261636457653327j),(-0.19067258490175087+0.24895592919186524j),(-0.269902363119581-0.0703290821886788j)
332,(0.21484419303965221+0j),(-0.005186181871383158-0.0015108740501964648j),(0.4353386456820013-0.0591900535782232j),(0.16738564727058214+0.547384469968824j),(0.20789389848918938+0.23260793510042918j),(-0.17426564717689766-0.03553845370543665j)
333,(0.2031197255174429+0j),(-0.0727013003674474+0.019921994050069614j),(0.32858287139826015-0.08305513187592045j),(-0.510098237833186+0.9530569506700671j),(0.1196634537630931+0.25455427782499157j),(-0.09823385004791695-0.10869441058481205j)
334,(-0.08934529778184826+0j),(-0.2912039922337567-0.05420114429447161j),(0.22553602536855105-0.0675455495514938j),(-0.7545506765232091+0.6045309253432871j),(0.06225258684815185+0.32222907406372964j),(-0.0918301193908272-0.17348846303046617j)
335,(0.06853818823093574+0j),(-0.03433665196189921-0.1952146004449129j),(0.03423009741894013-0.15061650912971078j),(-0.6626120090089566+0.5995280528491076j),(-0.08272583181237435+0.23225390132929966j),(0.31459462064662913-0.32023740249605936j)
336,(0.2740453824245495+0j),(0.12392669741359291+0.013761508537721234j),(-0.15857986608020455+0.20783432998478013j),(-0.5221048069488758+0.317572338578938j),(0.29337735068597814-0.212499538540797j),(-0.10026143018936282-0.07786217609216638j)
337,(-0.13078416614782445+0j),(0.22971940942991853+0.1413861387705669j),(-0.26618875992090296+0.21910208565578473j),(-0.25877407558260346+0.7905117569468201j),(0.0512000665946664-0.21239268053041405j),(0.21334160044901326+0.19539403204782574j)
338,(0.013087695625271345+0j),(0.016576605578570575+0.1596469745065411j),(-0.23367525908686798-0.10209240572122212j),(0.29181121022964496+0.7829388349333322j),(0.004942182352178914-0.3041525181337662j),(0.014779499936757121-0.14647906496674507j)
339,(0.11380513631524385+0j),(0.11826157547029252-0.1614579794594731j),(0.09773272735587582-0.13780226084440225j),(0.2751596898941504+0.5969028523916582j),(-0.21598151290011805+0.068467442697838j),(0.12292931102792969-0.13339076520451743j)
340,(-0.12821963514742266+0j),(0.08173153300054667+0.19322516462027892j),(-0.13754669321254626-0.20427611139150587j),(-0.08408002845653806+0.8387301524459149j),(-0.5672211921540095+0.1097252898429949j),(0.18076707787037752-0.10618465573799205j)
341,(-0.23051574784332113+0j),(-0.07870822824092631+0.0027345345293248655j),(-0.16485846885085353-0.24271021336011728j),(0.22651515594416533+0.6896137575822886j),(-0.6323004253664969+0.007070912060628529j),(0.16772356982311148-0.06629999640747422j)
342,(-0.12351547562580166+0j),(-0.03784406577906826+0.0281446107653291j),(-0.2491013555641968+0.05876656355389469j),(0.5438657860468993+1.1453644603624424j),(-0.07870396109072443-0.1063348023991744j),(0.07354586050864018+0.11115711710458281j)
343,(-0.7229668600154431+0j),(0.24262716433806847+0.11636365092900255j),(-0.08526547974800883-0.1402096175253308j),(0.0925225374347256+1.0000673162999765j),(0.14018296741983033-0.027181727693260035j),(0.17474605612132516-0.297068456503736j)
344,(-0.4547013691767315+0j),(0.15143744422774447-0.10720900763505713j),(-0.2092299915563623-0.24381599846071766j),(-0.0905978258293135+1.267189307593992j),(0.3734803794808367-0.03709762728861217j),(0.10908980035204911-0.3557437351297779j)
345,(-0.4547013691767315+0j),(0.052356050062291395-0.19710930045903802j),(-0.15830819629272389-0.3124722105525837j),(0.25857306846315464+1.038817956691515j),(0.47133400521297497-0.07156790551355593j),(0.087273855708316-0.36039647066978064j)
346,(-0.05828891634177136+0j),(0.005009193806608123+0.14773209777906982j),(-0.01032077838857742-0.5011600606869718j),(-0.06740833516429559+0.5306297635067652j),(0.31615600825122203+0.29868404113659425j),(0.2701724656217808-0.153156709518528j)
347,(-0.2793672991777496+0j),(-0.005981559340734688+0.16582352779630533j),(-0.04733212480042449-0.21929785589554793j),(-0.07162382809404824+0.47641418926392215j),(0.43688854569315794+0.3600130250199457j),(0.4066442660419754-0.10993810155247387j)
348,(-0.2171644688452054+0j),(0.2706676626509934-0.13032684418401824j),(0.027589747077755803+0.1084657118473111j),(-0.324592397196376+0.5973957571483404j),(0.12978511115039149+0.20119138634081535j),(0.2943006060446565-0.16828447076626246j)
349,(0.2953477464303896+0j),(0.03526558417181215-0.019008099463140492j),(0.39107909122053774+0.3034875778013336j),(-0.38098596930758555+0.34092503078050723j),(0.41772674426202533-0.1527652204785859j),(0.17102601123785424+0.15137940352089824j)
350,(0.07477601496830294+0j),(-0.18268883096227195-0.14155464357284744j),(0.07236590681278203-0.16051594873708547j),(-0.06943321812686593+0.28024756673130513j),(0.35584286067346377-0.45655098460607946j),(-0.12474594551066623+0.0030652704494870536j)
